donor_id,gene_symbol,tumor_mean,normal_mean,tumor_minus_normal
C133,CPS1,0.0,0.0,0.0
C134,CPS1,0.0047391438856720924,0.0,0.0047391438856720924
C135,CPS1,0.0125046381726861,0.0,0.0125046381726861
C136,CPS1,0.0,0.0,0.0
C137,CPS1,0.0,0.0,0.0
C138,CPS1,0.0,0.0,0.0
C139,CPS1,0.022250410169363022,0.0,0.022250410169363022
C140,CPS1,0.0,0.0,0.0
C142,CPS1,0.0,0.0,0.0
C143,CPS1,0.0,0.0,0.0
C151,CPS1,0.0,0.0,0.0
C155,CPS1,0.0019893201533704996,0.0,0.0019893201533704996
C157,CPS1,0.01670735329389572,0.0,0.01670735329389572
C162,CPS1,0.0010632117046043277,0.0,0.0010632117046043277
C165,CPS1,0.0005890173488296568,0.0,0.0005890173488296568
C170,CPS1,0.0020764952059835196,0.0,0.0020764952059835196
C106,CRP,0.0,0.0,0.0
C107,CRP,0.0,0.0,0.0
C109,CRP,0.0,0.0,0.0
C110,CRP,0.0,0.0,0.0
C111,CRP,0.0,0.0,0.0
C112,CRP,0.0,0.0,0.0
C113,CRP,0.0,0.0,0.0
C114,CRP,0.0,0.0,0.0
C115,CRP,0.0,0.0,0.0
C116,CRP,0.0,0.0,0.0
C119,CRP,0.0,0.0,0.0
C122,CRP,0.0,0.0,0.0
C123,CRP,0.0,0.0,0.0
C124,CRP,0.0,0.0,0.0
C125,CRP,0.0,0.0,0.0
C126,CRP,0.0,0.0,0.0
C129,CRP,0.0,0.0,0.0
C130,CRP,0.0,0.0,0.0
C132,CRP,0.0,0.0,0.0
C133,CRP,0.0,0.0,0.0
C134,CRP,0.0,0.0,0.0
C135,CRP,0.0,0.0,0.0
C136,CRP,0.0,0.0,0.0
C137,CRP,0.0,0.0,0.0
C138,CRP,0.0,0.0,0.0
C139,CRP,0.0,0.0,0.0
C140,CRP,0.0,0.0,0.0
C142,CRP,0.0,0.0,0.0
C143,CRP,0.0,0.0,0.0
C151,CRP,0.0,0.0,0.0
C155,CRP,0.0,0.0,0.0
C157,CRP,0.0,0.0,0.0
C162,CRP,0.0,0.0,0.0
C165,CRP,0.0,0.0,0.0
C170,CRP,0.0,0.0,0.0
C106,CXCL13,0.0,0.0,0.0
C107,CXCL13,0.10942766815423965,0.0,0.10942766815423965
C109,CXCL13,0.0,0.0,0.0
C110,CXCL13,0.17379814386367798,0.0,0.17379814386367798
C111,CXCL13,0.0,0.09903894364833832,-0.09903894364833832
C112,CXCL13,0.0023983612190932035,0.0,0.0023983612190932035
C113,CXCL13,0.0,0.0,0.0
C114,CXCL13,0.07714704424142838,0.0,0.07714704424142838
C115,CXCL13,0.0,0.0,0.0
C116,CXCL13,0.14609690010547638,0.0,0.14609690010547638
C119,CXCL13,0.061629123985767365,0.0,0.061629123985767365
C122,CXCL13,0.0,0.0,0.0
C123,CXCL13,0.17493602633476257,0.0,0.17493602633476257
C124,CXCL13,0.003473049495369196,0.0,0.003473049495369196
C125,CXCL13,0.010501643642783165,0.0,0.010501643642783165
C126,CXCL13,0.009901628829538822,0.0,0.009901628829538822
C129,CXCL13,0.03363383933901787,0.0,0.03363383933901787
C130,CXCL13,0.07357101887464523,0.0,0.07357101887464523
C132,CXCL13,0.8537382483482361,0.0,0.8537382483482361
C133,CXCL13,0.004968694876879454,0.0,0.004968694876879454
C134,CXCL13,0.0,0.0,0.0
C135,CXCL13,0.14633233845233917,0.0,0.14633233845233917
C136,CXCL13,0.06892994791269302,0.0,0.06892994791269302
C137,CXCL13,0.1214279755949974,0.0,0.1214279755949974
C138,CXCL13,0.0,0.0,0.0
C139,CXCL13,0.0,0.0,0.0
C140,CXCL13,0.018037021160125732,1.161388635635376,-1.1433516144752502
C142,CXCL13,0.03693612664937973,0.0,0.03693612664937973
C143,CXCL13,0.0954870879650116,0.0,0.0954870879650116
C151,CXCL13,0.0,0.0,0.0
C155,CXCL13,0.0,0.0,0.0
C157,CXCL13,0.0,0.0,0.0
C162,CXCL13,0.008282149210572243,0.0,0.008282149210572243
C165,CXCL13,0.0,0.0,0.0
C170,CXCL13,0.041587892919778824,0.0,0.041587892919778824
C106,CXCR4,0.5316202640533447,0.4213258922100067,0.11029437184333801
C107,CXCR4,1.1801948547363281,1.4511995315551758,-0.27100467681884766
C109,CXCR4,1.2138186693191528,0.0,1.2138186693191528
C110,CXCR4,1.176705241203308,0.3457324802875519,0.8309727609157562
C111,CXCR4,1.3427741527557373,0.4809682369232178,0.8618059158325195
C112,CXCR4,0.9870158433914185,1.6638774871826172,-0.6768616437911987
C113,CXCR4,0.6409912109375,0.0,0.6409912109375
C114,CXCR4,0.491658091545105,0.578802227973938,-0.08714413642883301
C115,CXCR4,1.3450031280517578,0.4497701823711395,0.8952329456806183
C116,CXCR4,1.1017910242080688,1.0125292539596558,0.08926177024841309
C119,CXCR4,1.757583737373352,0.0,1.757583737373352
C122,CXCR4,0.7970728874206543,0.37124162912368774,0.42583125829696655
C123,CXCR4,0.9267296195030212,0.6722963452339172,0.254433274269104
C124,CXCR4,1.3828448057174683,0.6077783703804016,0.7750664353370667
C125,CXCR4,1.0461426973342896,1.219588279724121,-0.17344558238983154
C126,CXCR4,1.5273054838180542,0.45556262135505676,1.0717428624629974
C129,CXCR4,1.6216686964035034,1.1361937522888184,0.48547494411468506
C130,CXCR4,1.1360502243041992,1.681287407875061,-0.5452371835708618
C132,CXCR4,1.4498393535614014,0.0,1.4498393535614014
C133,CXCR4,1.9787638187408447,2.775739908218384,-0.7969760894775391
C134,CXCR4,1.0136483907699585,0.7375425100326538,0.2761058807373047
C135,CXCR4,1.005075216293335,0.43937623500823975,0.5656989812850952
C136,CXCR4,1.1115912199020386,2.5685198307037354,-1.4569286108016968
C137,CXCR4,0.8878093361854553,1.8103889226913452,-0.9225795865058899
C138,CXCR4,1.2552419900894165,0.956294059753418,0.29894793033599854
C139,CXCR4,0.7325427532196045,0.6521469950675964,0.08039575815200806
C140,CXCR4,1.007417917251587,0.0,1.007417917251587
C142,CXCR4,0.5087617039680481,0.997568666934967,-0.48880696296691895
C143,CXCR4,0.8487129807472229,0.8210030198097229,0.0277099609375
C151,CXCR4,0.48539525270462036,0.0,0.48539525270462036
C155,CXCR4,1.0191679000854492,0.8412445783615112,0.177923321723938
C157,CXCR4,2.1903347969055176,1.8360748291015625,0.3542599678039551
C162,CXCR4,1.2376271486282349,0.6345937252044678,0.6030334234237671
C165,CXCR4,1.0782275199890137,0.38552823662757874,0.6926992833614349
C170,CXCR4,1.0047953128814697,0.2673500180244446,0.7374452948570251
C106,CYP11A1,0.0,0.0,0.0
C107,CYP11A1,0.0,0.0,0.0
C109,CYP11A1,0.0,0.0,0.0
C110,CYP11A1,0.0,0.0,0.0
C111,CYP11A1,0.0,0.0,0.0
C112,CYP11A1,0.0,0.0,0.0
C113,CYP11A1,0.0,0.0,0.0
C114,CYP11A1,0.0,0.0,0.0
C115,CYP11A1,0.0,0.0,0.0
C116,CYP11A1,0.0,0.0,0.0
C119,CYP11A1,0.0,0.0,0.0
C122,CYP11A1,0.0,0.0,0.0
C123,CYP11A1,0.0,0.0,0.0
C124,CYP11A1,0.0,0.0,0.0
C125,CYP11A1,0.0,0.0,0.0
C126,CYP11A1,0.0,0.0,0.0
C129,CYP11A1,0.0,0.0,0.0
C130,CYP11A1,0.0,0.0,0.0
C132,CYP11A1,0.0,0.0,0.0
C133,CYP11A1,0.0,0.0,0.0
C134,CYP11A1,0.0,0.0,0.0
C135,CYP11A1,0.0,0.0,0.0
C136,CYP11A1,0.0,0.0,0.0
C137,CYP11A1,0.0,0.0,0.0
C138,CYP11A1,0.0,0.0,0.0
C139,CYP11A1,0.0,0.0,0.0
C140,CYP11A1,0.0,0.0,0.0
C142,CYP11A1,0.0,0.0,0.0
C143,CYP11A1,0.0,0.0,0.0
C151,CYP11A1,0.0,0.0,0.0
C155,CYP11A1,0.0,0.0,0.0
C157,CYP11A1,0.0,0.0,0.0
C162,CYP11A1,0.0,0.0,0.0
C165,CYP11A1,0.0,0.0,0.0
C170,CYP11A1,0.0,0.0,0.0
C106,CYP2A6,0.0,0.0,0.0
C107,CYP2A6,0.0,0.0,0.0
C109,CYP2A6,0.0,0.0,0.0
C110,CYP2A6,0.0,0.0,0.0
C111,CYP2A6,0.0,0.0,0.0
C112,CYP2A6,0.0,0.0,0.0
C113,CYP2A6,0.0,0.0,0.0
C114,CYP2A6,0.0,0.0,0.0
C115,CYP2A6,0.0,0.0,0.0
C116,CYP2A6,0.0,0.0,0.0
C119,CYP2A6,0.0,0.0,0.0
C122,CYP2A6,0.0,0.0,0.0
C123,CYP2A6,0.0,0.0,0.0
C124,CYP2A6,0.0,0.0,0.0
C125,CYP2A6,0.0,0.0,0.0
C126,CYP2A6,0.0,0.0,0.0
C129,CYP2A6,0.0,0.0,0.0
C130,CYP2A6,0.0,0.0,0.0
C132,CYP2A6,0.0,0.0,0.0
C133,CYP2A6,0.0,0.0,0.0
C134,CYP2A6,0.0,0.0,0.0
C135,CYP2A6,0.0,0.0,0.0
C136,CYP2A6,0.0,0.0,0.0
C137,CYP2A6,0.0,0.0,0.0
C138,CYP2A6,0.0,0.0,0.0
C139,CYP2A6,0.0,0.0,0.0
C140,CYP2A6,0.0,0.0,0.0
C142,CYP2A6,0.0,0.0,0.0
C143,CYP2A6,0.0,0.0,0.0
C151,CYP2A6,0.0,0.0,0.0
C155,CYP2A6,0.0,0.0,0.0
C157,CYP2A6,0.0,0.0,0.0
C162,CYP2A6,0.0,0.0,0.0
C165,CYP2A6,0.002196170622482896,0.0,0.002196170622482896
C170,CYP2A6,0.0,0.0,0.0
C106,DDIT4,0.14139629900455475,0.16596810519695282,-0.02457180619239807
C107,DDIT4,0.5263117551803589,0.0,0.5263117551803589
C109,DDIT4,0.6194841265678406,0.0,0.6194841265678406
C110,DDIT4,0.2825345993041992,0.02994507923722267,0.25258952006697655
C111,DDIT4,0.4732649624347687,0.24259379506111145,0.23067116737365723
C112,DDIT4,0.6573522090911865,0.3555472195148468,0.3018049895763397
C113,DDIT4,0.34382152557373047,0.25653722882270813,0.08728429675102234
C114,DDIT4,0.16826893389225006,0.20730969309806824,-0.039040759205818176
C115,DDIT4,0.64697265625,0.2979041337966919,0.3490685224533081
C116,DDIT4,0.22015219926834106,0.646900475025177,-0.42674827575683594
C119,DDIT4,1.3274009227752686,0.0,1.3274009227752686
C122,DDIT4,0.3767964243888855,0.019948475062847137,0.35684794932603836
C123,DDIT4,0.27865371108055115,0.36269572377204895,-0.0840420126914978
C124,DDIT4,0.3189305365085602,0.4046266973018646,-0.08569616079330444
C125,DDIT4,0.42273709177970886,0.5423148274421692,-0.11957773566246033
C126,DDIT4,0.2950284481048584,0.18911606073379517,0.10591238737106323
C129,DDIT4,0.5365973711013794,0.3390924632549286,0.1975049078464508
C130,DDIT4,0.518557608127594,0.5863642692565918,-0.0678066611289978
C132,DDIT4,1.7380540370941162,0.0,1.7380540370941162
C133,DDIT4,1.257543921470642,1.270392656326294,-0.012848734855651855
C134,DDIT4,0.6911255121231079,0.31366294622421265,0.37746256589889526
C135,DDIT4,0.27335861325263977,0.0,0.27335861325263977
C136,DDIT4,0.4161992073059082,1.1060692071914673,-0.6898699998855591
C137,DDIT4,0.31276044249534607,0.34716662764549255,-0.034406185150146484
C138,DDIT4,0.12678764760494232,0.36638879776000977,-0.23960115015506744
C139,DDIT4,0.3611888587474823,0.2034473568201065,0.1577415019273758
C140,DDIT4,0.31620603799819946,0.0,0.31620603799819946
C142,DDIT4,0.13737086951732635,0.0,0.13737086951732635
C143,DDIT4,0.35176900029182434,1.1557756662368774,-0.8040066659450531
C151,DDIT4,1.2383487224578857,0.2788611948490143,0.9594875276088715
C155,DDIT4,0.30045947432518005,0.0,0.30045947432518005
C157,DDIT4,0.7328248023986816,0.1775726079940796,0.555252194404602
C162,DDIT4,0.2951185405254364,0.1904972791671753,0.10462126135826111
C165,DDIT4,0.4246140718460083,0.22437286376953125,0.20024120807647705
C170,DDIT4,0.293326735496521,0.0,0.293326735496521
C106,DKK1,0.0,0.0,0.0
C107,DKK1,0.0,0.0,0.0
C109,DKK1,0.0,0.0,0.0
C110,DKK1,0.0,0.0,0.0
C111,DKK1,0.0,0.0,0.0
C112,DKK1,0.0,0.0,0.0
C113,DKK1,0.0,0.0,0.0
C114,DKK1,0.0,0.0,0.0
C115,DKK1,0.0,0.0,0.0
C116,DKK1,0.0,0.0,0.0
C119,DKK1,0.0,0.0,0.0
C122,DKK1,0.0,0.0,0.0
C123,DKK1,0.0,0.0,0.0
C124,DKK1,0.0,0.0,0.0
C125,DKK1,0.0,0.0,0.0
C126,DKK1,0.0,0.0,0.0
C129,DKK1,0.0,0.0,0.0
C130,DKK1,0.0,0.0,0.0
C132,DKK1,0.0014144864398986101,0.0,0.0014144864398986101
C133,DKK1,0.0,0.0,0.0
C134,DKK1,0.0,0.0,0.0
C135,DKK1,0.0,0.0,0.0
C136,DKK1,0.0,0.0,0.0
C137,DKK1,0.0,0.0,0.0
C138,DKK1,0.0,0.0,0.0
C139,DKK1,0.0,0.0,0.0
C140,DKK1,0.0,0.0,0.0
C142,DKK1,0.0,0.0,0.0
C143,DKK1,0.0,0.0,0.0
C151,DKK1,0.0,0.0,0.0
C155,DKK1,0.0042624943889677525,0.0,0.0042624943889677525
C157,DKK1,0.0,0.0,0.0
C162,DKK1,0.0014406794216483831,0.0,0.0014406794216483831
C165,DKK1,0.0,0.0,0.0
C170,DKK1,0.0,0.0,0.0
C106,DPT,0.0,0.0,0.0
C107,DPT,0.0,0.0,0.0
C109,DPT,0.0,0.0,0.0
C110,DPT,0.0,0.0,0.0
C111,DPT,0.0,0.0,0.0
C112,DPT,0.0023857455234974623,0.0,0.0023857455234974623
C113,DPT,0.0,0.0,0.0
C114,DPT,0.0,0.0,0.0
C115,DPT,0.0,0.0,0.0
C116,DPT,0.0,0.06549200415611267,-0.06549200415611267
C119,DPT,0.0,0.0,0.0
C122,DPT,0.0,0.0,0.0
C123,DPT,0.0,0.0,0.0
C124,DPT,0.0022433679550886154,0.0,0.0022433679550886154
C125,DPT,0.0,0.0,0.0
C126,DPT,0.0,0.0,0.0
C129,DPT,0.0,0.0,0.0
C130,DPT,0.0,0.0,0.0
C132,DPT,0.0,0.0,0.0
C133,DPT,0.0,0.0,0.0
C134,DPT,0.0,0.0,0.0
C135,DPT,0.0,0.0,0.0
C136,DPT,0.0,0.0,0.0
C137,DPT,0.0,0.0,0.0
C138,DPT,0.0,0.0,0.0
C139,DPT,0.0,0.0,0.0
C140,DPT,0.0,0.0,0.0
C142,DPT,0.0,0.0,0.0
C143,DPT,0.0,0.0,0.0
C151,DPT,0.0,0.0,0.0
C155,DPT,0.0,0.0,0.0
C157,DPT,0.013673300854861736,0.03249741718173027,-0.018824116326868534
C162,DPT,0.00449606915935874,0.03650867938995361,-0.03201261023059487
C165,DPT,0.0,0.0,0.0
C170,DPT,0.0,0.0,0.0
C106,DUSP1,2.07706356048584,0.9803379774093628,1.096725583076477
C107,DUSP1,2.8496713638305664,0.0,2.8496713638305664
C109,DUSP1,2.8179354667663574,0.0,2.8179354667663574
C110,DUSP1,3.3550004959106445,0.49173516035079956,2.863265335559845
C111,DUSP1,3.054631233215332,1.4590024948120117,1.5956287384033203
C112,DUSP1,2.7295782566070557,2.855161428451538,-0.12558317184448242
C113,DUSP1,1.7980141639709473,0.5268568396568298,1.2711573243141174
C114,DUSP1,2.2091057300567627,1.7717992067337036,0.4373065233230591
C115,DUSP1,3.2817232608795166,1.3902091979980469,1.8915140628814697
C116,DUSP1,2.662199020385742,2.9680540561676025,-0.30585503578186035
C119,DUSP1,1.3410069942474365,0.0,1.3410069942474365
C122,DUSP1,2.410431146621704,0.7731775641441345,1.6372535824775696
C123,DUSP1,2.9630203247070312,1.620098352432251,1.3429219722747803
C124,DUSP1,3.46406888961792,3.2168545722961426,0.24721431732177734
C125,DUSP1,2.7116494178771973,2.535221576690674,0.17642784118652344
C126,DUSP1,3.3038501739501953,2.156712532043457,1.1471376419067383
C129,DUSP1,3.281898021697998,2.3661041259765625,0.9157938957214355
C130,DUSP1,3.2108428478240967,2.9350249767303467,0.27581787109375
C132,DUSP1,2.671212673187256,0.0,2.671212673187256
C133,DUSP1,2.807734966278076,4.155449390411377,-1.3477144241333008
C134,DUSP1,1.8573622703552246,2.9747934341430664,-1.1174311637878418
C135,DUSP1,2.621373176574707,2.622843027114868,-0.0014698505401611328
C136,DUSP1,3.158352851867676,3.1618611812591553,-0.003508329391479492
C137,DUSP1,3.4795260429382324,2.8912720680236816,0.5882539749145508
C138,DUSP1,3.2928943634033203,1.0494883060455322,2.243406057357788
C139,DUSP1,1.7475626468658447,1.2217236757278442,0.5258389711380005
C140,DUSP1,2.7653884887695312,0.9487943649291992,1.816594123840332
C142,DUSP1,2.8465089797973633,0.4381610155105591,2.408347964286804
C143,DUSP1,3.1188032627105713,1.9767786264419556,1.1420246362686157
C151,DUSP1,1.738274097442627,2.2438268661499023,-0.5055527687072754
C155,DUSP1,2.9161877632141113,2.9434685707092285,-0.027280807495117188
C157,DUSP1,3.4909753799438477,3.321505069732666,0.16947031021118164
C162,DUSP1,3.2950897216796875,2.170736789703369,1.1243529319763184
C165,DUSP1,2.9471676349639893,1.7621296644210815,1.1850379705429077
C170,DUSP1,2.732703447341919,2.0491933822631836,0.6835100650787354
C106,ESR1,0.007983413524925709,0.0,0.007983413524925709
C107,ESR1,0.016064738854765892,0.0,0.016064738854765892
C109,ESR1,0.0,0.0,0.0
C110,ESR1,0.008711243979632854,0.0,0.008711243979632854
C111,ESR1,0.007477261126041412,0.0,0.007477261126041412
C112,ESR1,0.01133005227893591,0.025133637711405754,-0.013803585432469845
C113,ESR1,0.0,0.0,0.0
C114,ESR1,0.030907372012734413,0.0,0.030907372012734413
C115,ESR1,0.02531445398926735,0.09565040469169617,-0.07033595070242882
C116,ESR1,0.03047405742108822,0.0,0.03047405742108822
C119,ESR1,0.0,0.0,0.0
C122,ESR1,0.010845031589269638,0.0,0.010845031589269638
C123,ESR1,0.020180294290184975,0.0,0.020180294290184975
C124,ESR1,0.02663520537316799,0.0,0.02663520537316799
C125,ESR1,0.02593543753027916,0.03711332753300667,-0.011177890002727509
C126,ESR1,0.005199001636356115,0.0,0.005199001636356115
C129,ESR1,0.03178050369024277,0.0,0.03178050369024277
C130,ESR1,0.021435122936964035,0.030097540467977524,-0.008662417531013489
C132,ESR1,0.014077017083764076,0.0,0.014077017083764076
C133,ESR1,0.02147485315799713,0.0,0.02147485315799713
C134,ESR1,0.020737579092383385,0.004489544313400984,0.0162480347789824
C135,ESR1,0.018196722492575645,0.0,0.018196722492575645
C136,ESR1,0.044581182301044464,0.0,0.044581182301044464
C137,ESR1,0.012165060266852379,0.0,0.012165060266852379
C138,ESR1,0.017017729580402374,0.0,0.017017729580402374
C139,ESR1,0.04013091325759888,0.0,0.04013091325759888
C140,ESR1,0.03303361311554909,0.0,0.03303361311554909
C142,ESR1,0.0,0.0,0.0
C143,ESR1,0.023411808535456657,0.0,0.023411808535456657
C151,ESR1,0.0,0.0,0.0
C155,ESR1,0.06730075925588608,0.24076586961746216,-0.17346511036157608
C157,ESR1,0.11455300450325012,0.024814730510115623,0.0897382739931345
C162,ESR1,0.04698270931839943,0.027745569124817848,0.01923714019358158
C165,ESR1,0.01629193313419819,0.0,0.01629193313419819
C170,ESR1,0.03684156760573387,0.1851416826248169,-0.14830011501908302
C106,FLG,0.0,0.0,0.0
C107,FLG,0.0,0.0,0.0
C109,FLG,0.0,0.0,0.0
C110,FLG,0.0,0.0,0.0
C111,FLG,0.0,0.0,0.0
C112,FLG,0.0,0.0,0.0
C113,FLG,0.0,0.0,0.0
C114,FLG,0.0,0.0,0.0
C115,FLG,0.0,0.0,0.0
C116,FLG,0.0,0.0,0.0
C119,FLG,0.0,0.0,0.0
C122,FLG,0.0,0.0,0.0
C123,FLG,0.0,0.0,0.0
C124,FLG,0.0,0.0,0.0
C125,FLG,0.0,0.0,0.0
C126,FLG,0.0013185490388423204,0.0,0.0013185490388423204
C129,FLG,0.0,0.0,0.0
C130,FLG,0.0,0.0,0.0
C132,FLG,0.0,0.0,0.0
C133,FLG,0.0,0.0,0.0
C134,FLG,0.0,0.0,0.0
C135,FLG,0.0,0.0,0.0
C136,FLG,0.0,0.0,0.0
C137,FLG,0.0,0.0,0.0
C138,FLG,0.0,0.0,0.0
C139,FLG,0.0,0.0,0.0
C140,FLG,0.0,0.0,0.0
C142,FLG,0.0,0.0,0.0
C143,FLG,0.0,0.0,0.0
C151,FLG,0.0,0.0,0.0
C155,FLG,0.0,0.0,0.0
C157,FLG,0.0,0.0,0.0
C162,FLG,0.0,0.0,0.0
C165,FLG,0.0,0.0,0.0
C170,FLG,0.0,0.0,0.0
C106,GSTA2,0.0,0.0,0.0
C107,GSTA2,0.0,0.0,0.0
C109,GSTA2,0.0,0.0,0.0
C110,GSTA2,0.0,0.0,0.0
C111,GSTA2,0.0,0.0,0.0
C112,GSTA2,0.0007157842046581209,0.0,0.0007157842046581209
C113,GSTA2,0.0,0.0,0.0
C114,GSTA2,0.0,0.0,0.0
C115,GSTA2,0.0,0.0,0.0
C116,GSTA2,0.0,0.0,0.0
C119,GSTA2,0.0,0.0,0.0
C122,GSTA2,0.0,0.0,0.0
C123,GSTA2,0.0,0.0,0.0
C124,GSTA2,0.0,0.0,0.0
C125,GSTA2,0.0,0.0,0.0
C126,GSTA2,0.0,0.0,0.0
C129,GSTA2,0.0,0.0,0.0
C130,GSTA2,0.0,0.0,0.0
C132,GSTA2,0.0,0.0,0.0
C133,GSTA2,0.0,0.0,0.0
C134,GSTA2,0.0,0.0,0.0
C135,GSTA2,0.0,0.0,0.0
C136,GSTA2,0.0,0.0,0.0
C137,GSTA2,0.0,0.0,0.0
C138,GSTA2,0.0,0.0,0.0
C139,GSTA2,0.0,0.0,0.0
C140,GSTA2,0.0,0.0,0.0
C142,GSTA2,0.0,0.0,0.0
C143,GSTA2,0.0,0.0,0.0
C151,GSTA2,0.0,0.0,0.0
C155,GSTA2,0.0,0.0,0.0
C157,GSTA2,0.0,0.0,0.0
C162,GSTA2,0.0,0.0,0.0
C165,GSTA2,0.0,0.0,0.0
C170,GSTA2,0.0,0.0,0.0
C106,HPGD,0.0,0.0,0.0
C107,HPGD,0.005208014976233244,0.0,0.005208014976233244
C109,HPGD,0.0,0.0,0.0
C110,HPGD,0.019370269030332565,0.0,0.019370269030332565
C111,HPGD,0.023016253486275673,0.0,0.023016253486275673
C112,HPGD,0.022039536386728287,0.0,0.022039536386728287
C113,HPGD,0.015814779326319695,0.0,0.015814779326319695
C114,HPGD,0.0,0.0,0.0
C115,HPGD,0.0,0.0,0.0
C116,HPGD,0.005625782534480095,0.0,0.005625782534480095
C119,HPGD,0.0,0.0,0.0
C122,HPGD,0.04799612984061241,0.0,0.04799612984061241
C123,HPGD,0.03918631747364998,0.0312192440032959,0.00796707347035408
C124,HPGD,0.011064036749303341,0.1737453043460846,-0.16268126759678125
C125,HPGD,0.013043159618973732,0.0,0.013043159618973732
C126,HPGD,0.029698621481657028,0.06361935287714005,-0.03392073139548302
C129,HPGD,0.015030056238174438,0.0,0.015030056238174438
C130,HPGD,0.021502293646335602,0.06429573893547058,-0.04279344528913498
C132,HPGD,0.048329152166843414,0.0,0.048329152166843414
C133,HPGD,0.03916548192501068,0.0,0.03916548192501068
C134,HPGD,0.006319887936115265,0.023062625899910927,-0.016742737963795662
C135,HPGD,0.02942611463367939,0.0,0.02942611463367939
C136,HPGD,0.042727917432785034,0.07751176506280899,-0.034783847630023956
C137,HPGD,0.0,0.0,0.0
C138,HPGD,0.30221274495124817,0.0,0.30221274495124817
C139,HPGD,0.03761778026819229,0.0,0.03761778026819229
C140,HPGD,0.015201695263385773,0.0,0.015201695263385773
C142,HPGD,0.024111228063702583,0.0,0.024111228063702583
C143,HPGD,0.04102547839283943,0.0,0.04102547839283943
C151,HPGD,0.0,0.18387188017368317,-0.18387188017368317
C155,HPGD,0.0684058740735054,0.24804311990737915,-0.17963724583387375
C157,HPGD,0.060997605323791504,0.05406353995203972,0.006934065371751785
C162,HPGD,0.02298407442867756,0.04878254234790802,-0.02579846791923046
C165,HPGD,0.0005333381122909486,0.0,0.0005333381122909486
C170,HPGD,0.031530678272247314,0.0,0.031530678272247314
C106,HSD3B2,0.0,0.0,0.0
C107,HSD3B2,0.0,0.0,0.0
C109,HSD3B2,0.0,0.0,0.0
C110,HSD3B2,0.0,0.0,0.0
C111,HSD3B2,0.0,0.0,0.0
C112,HSD3B2,0.0,0.0,0.0
C113,HSD3B2,0.0,0.0,0.0
C114,HSD3B2,0.0,0.0,0.0
C115,HSD3B2,0.0,0.0,0.0
C116,HSD3B2,0.0,0.0,0.0
C119,HSD3B2,0.0,0.0,0.0
C122,HSD3B2,0.0,0.0,0.0
C123,HSD3B2,0.0,0.0,0.0
C124,HSD3B2,0.0,0.0,0.0
C125,HSD3B2,0.0,0.0,0.0
C126,HSD3B2,0.0,0.04642321541905403,-0.04642321541905403
C129,HSD3B2,0.0,0.0,0.0
C130,HSD3B2,0.0019221528200432658,0.013590212911367416,-0.01166806009132415
C132,HSD3B2,0.0,0.0,0.0
C133,HSD3B2,0.0,0.0,0.0
C134,HSD3B2,0.0,0.0,0.0
C135,HSD3B2,0.0,0.0,0.0
C136,HSD3B2,0.0,0.0,0.0
C137,HSD3B2,0.0,0.0,0.0
C138,HSD3B2,0.0,0.0,0.0
C139,HSD3B2,0.0,0.0,0.0
C140,HSD3B2,0.0,0.0,0.0
C142,HSD3B2,0.0,0.0,0.0
C143,HSD3B2,0.0,0.0,0.0
C151,HSD3B2,0.0,0.0,0.0
C155,HSD3B2,0.0022753258235752583,0.0,0.0022753258235752583
C157,HSD3B2,0.0,0.0,0.0
C162,HSD3B2,0.0,0.0,0.0
C165,HSD3B2,0.0,0.0,0.0
C170,HSD3B2,0.0,0.0,0.0
C106,HSPA1A,0.9204061031341553,0.5531920790672302,0.36721402406692505
C107,HSPA1A,3.041801929473877,0.0,3.041801929473877
C109,HSPA1A,2.406345844268799,0.0,2.406345844268799
C110,HSPA1A,2.5920212268829346,0.32520726323127747,2.266813963651657
C111,HSPA1A,2.7803847789764404,0.8303365111351013,1.9500482678413391
C112,HSPA1A,2.0408565998077393,1.5139790773391724,0.5268775224685669
C113,HSPA1A,1.3649226427078247,0.1862303912639618,1.178692251443863
C114,HSPA1A,0.5302562713623047,0.2969546914100647,0.23330157995224
C115,HSPA1A,1.7760552167892456,0.5724949836730957,1.20356023311615
C116,HSPA1A,1.5653742551803589,1.8947842121124268,-0.32940995693206787
C119,HSPA1A,1.7978805303573608,0.0,1.7978805303573608
C122,HSPA1A,1.3256069421768188,0.47353890538215637,0.8520680367946625
C123,HSPA1A,1.1350940465927124,0.5561546683311462,0.5789393782615662
C124,HSPA1A,2.0060765743255615,2.6110332012176514,-0.6049566268920898
C125,HSPA1A,2.6771180629730225,1.1250512599945068,1.5520668029785156
C126,HSPA1A,1.2985308170318604,0.9477959275245667,0.3507348895072937
C129,HSPA1A,1.1072930097579956,0.873427152633667,0.2338658571243286
C130,HSPA1A,1.5449084043502808,1.2202892303466797,0.3246191740036011
C132,HSPA1A,3.438931941986084,0.8655145168304443,2.5734174251556396
C133,HSPA1A,3.556607723236084,2.720355987548828,0.8362517356872559
C134,HSPA1A,1.5517960786819458,3.1645026206970215,-1.6127065420150757
C135,HSPA1A,0.9373160600662231,1.0548300743103027,-0.11751401424407959
C136,HSPA1A,2.717543840408325,0.9487623572349548,1.7687814831733704
C137,HSPA1A,1.248447299003601,1.0196763277053833,0.22877097129821777
C138,HSPA1A,3.1129186153411865,0.4250294268131256,2.687889188528061
