donor_id,group,ABCC4,ADAMTS1,AHSG,AKR1C1,AKR1C3,ATF4,ATG5,BECN1,C4BPA,CA9,CADM3,CASP14,CCL20,CGA,CPS1,CRP,CXCL13,CXCR4,CYP11A1,CYP2A6,DDIT4,DKK1,DPT,DUSP1,ESR1,FLG,GSTA2,HPGD,HSD3B2,HSPA1A,HSPA1L,IGFBP1,LUM,MAP1LC3B,MMP2,MMP9,NEAT1,NR1I2,NR1I3,NR3C1,OMD,PARP10,PGR,PLA2G4A,PLAC8,PPARA,PPARD,PPARG,PTGER1,PTGER2,PTGER3,PTGER4,PTGES,PTGES2,PTGES3,PTGFR,PTGS1,PTGS2,PTX3,RELA,RGS2,RPS2,RXRA,RXRB,SCGN,SIRT1,SIRT2,SIRT3,SIRT5,SLCO2A1,SNHG25,SNORA13,SNORA65,SPP2,SQSTM1,STAR,STAT3,SUSD2,TIMP1,TIMP2,TNC
C110,normal,0.045333076268434525,0.0,0.0,0.0,0.0,0.02994507923722267,0.23065371811389923,0.0,0.0,0.0,0.0,0.0,0.10043416172266006,0.0,0.0,0.0,0.0,0.3457324802875519,0.0,0.0,0.02994507923722267,0.0,0.0,0.49173516035079956,0.0,0.0,0.0,0.0,0.0,0.32520726323127747,0.0,0.0,0.0,0.42013171315193176,0.0,0.5439448356628418,0.4557836055755615,0.0,0.0,0.046718157827854156,0.0,0.08779384195804596,0.0,0.0,0.39373427629470825,0.0,0.02994507923722267,0.0,0.0,0.0,0.0,0.0,0.0,0.32820644974708557,0.711315393447876,0.0,0.052556343376636505,0.0,0.0,0.0,0.3323574662208557,5.280259609222412,0.045333076268434525,0.20308257639408112,0.0,0.0,0.022611264139413834,0.0,0.045333076268434525,0.0,0.19629450142383575,0.0,0.0,0.0,0.334701806306839,0.0,0.07171963155269623,0.0,0.6535769701004028,0.3398674428462982,0.0
C111,tumor,0.04134979844093323,0.0,0.0,0.006486338097602129,0.007949607446789742,0.5991421937942505,0.17850276827812195,0.27563127875328064,0.0,0.0,0.0,0.0,0.7155420780181885,0.007503615692257881,0.0,0.0,0.0,1.3427741527557373,0.0,0.0,0.4732649624347687,0.0,0.0,3.054631233215332,0.007477261126041412,0.0,0.0,0.023016253486275673,0.0,2.7803847789764404,0.003242695005610585,0.0,0.04858968406915665,1.1025069952011108,0.11564444750547409,1.1221916675567627,3.5805211067199707,0.0,0.002995793940499425,0.3169819116592407,0.0,0.11742013692855835,0.0,0.03932143747806549,0.037243250757455826,0.07912635058164597,0.1142040491104126,0.04876740276813507,0.0,0.2080562561750412,0.0,0.39338260889053345,0.008727543987333775,0.20726250112056732,1.109599232673645,0.0,0.27721866965293884,0.4493686258792877,0.013867341913282871,0.12015391141176224,1.2237305641174316,4.217275619506836,0.28563621640205383,0.09600237756967545,0.0,0.07817196100950241,0.219125434756279,0.01634836755692959,0.021972833201289177,0.0,0.321417897939682,0.0,0.0,0.0,1.3251007795333862,0.0,0.4656924903392792,0.0,1.931610107421875,1.1559799909591675,0.0
C111,normal,0.0,0.0,0.0,0.0,0.0,0.24322500824928284,0.0,0.03357958793640137,0.0,0.0,0.0,0.0,0.2040243148803711,0.0,0.0,0.0,0.09903894364833832,0.4809682369232178,0.0,0.0,0.24259379506111145,0.0,0.0,1.4590024948120117,0.0,0.0,0.0,0.0,0.0,0.8303365111351013,0.0,0.0,0.0,0.804958701133728,0.0,0.44431185722351074,0.713253915309906,0.0,0.0,0.22034747898578644,0.0,0.027842501178383827,0.0,0.05843820795416832,0.19735988974571228,0.0,0.0,0.0,0.0,0.14964726567268372,0.0,0.16389264166355133,0.0,0.23557840287685394,0.9444151520729065,0.0,0.23399311304092407,0.15726198256015778,0.0,0.11467058211565018,0.70076984167099,5.060204982757568,0.03381361812353134,0.027842501178383827,0.0,0.061422087252140045,0.26756197214126587,0.0,0.0879911482334137,0.0,0.03381361812353134,0.0,0.0,0.0,0.7981370687484741,0.0,0.0541377067565918,0.0,0.7997937798500061,0.14051224291324615,0.0
C112,tumor,0.04371606931090355,0.0012661006767302752,0.0,0.0003999951295554638,0.027202771976590157,0.6541770100593567,0.20132976770401,0.2599118947982788,0.0,0.0,0.0008477588417008519,0.0,0.4405343234539032,0.0,0.0,0.0,0.0023983612190932035,0.9870158433914185,0.0,0.0,0.6573522090911865,0.0,0.0023857455234974623,2.7295782566070557,0.01133005227893591,0.0,0.0007157842046581209,0.022039536386728287,0.0,2.0408565998077393,0.01300577912479639,0.0,0.0037771903444081545,1.0851589441299438,0.10282263904809952,1.6102241277694702,3.001248598098755,0.0026640582364052534,0.0028176726773381233,0.32203209400177,0.0,0.1835162192583084,0.0,0.03908010944724083,0.29526129364967346,0.06416591256856918,0.12311281263828278,0.08997838199138641,0.001373772043734789,0.15073765814304352,0.0006949102971702814,0.23127685487270355,0.0362502820789814,0.3481350243091583,1.448378324508667,0.0,0.36973538994789124,0.21599392592906952,0.013524041511118412,0.17625294625759125,0.9491649866104126,5.038422584533691,0.1839141696691513,0.09632878005504608,0.0,0.061684682965278625,0.33400824666023254,0.019524062052369118,0.04910161718726158,0.0,0.3833887577056885,0.0,0.0,0.0,1.3812695741653442,0.0,0.5233982801437378,0.0,1.749749779701233,0.8232442736625671,0.0
C112,normal,0.06400851160287857,0.0,0.0,0.0,0.0,0.3924297094345093,0.08168843388557434,0.1207772046327591,0.0,0.0,0.0,0.020763374865055084,0.04125112667679787,0.0,0.0,0.0,0.0,1.6638774871826172,0.0,0.0,0.3555472195148468,0.0,0.0,2.855161428451538,0.025133637711405754,0.0,0.0,0.0,0.0,1.5139790773391724,0.0,0.0,0.0062338183633983135,0.6500030159950256,0.0,0.07932770252227783,2.297637701034546,0.0,0.0,0.18349561095237732,0.0,0.19072800874710083,0.0,0.028391193598508835,0.13433454930782318,0.07610202580690384,0.036433711647987366,0.04214763641357422,0.0,0.31616339087486267,0.0,0.20166446268558502,0.0,0.20441116392612457,0.9658675789833069,0.0,0.12970003485679626,0.29462575912475586,0.0,0.07039136439561844,1.0867799520492554,4.533292293548584,0.14648912847042084,0.06196175515651703,0.0,0.08942196518182755,0.17269213497638702,0.07186270505189896,0.019161397591233253,0.0,0.48087552189826965,0.0,0.0,0.0,0.7214641571044922,0.0,0.22777843475341797,0.0,0.8736995458602905,0.7211950421333313,0.0
C113,tumor,0.02846784144639969,0.0,0.0,0.0,0.0,0.5005021691322327,0.1801784485578537,0.1255994439125061,0.0,0.0,0.0,0.0,0.04024311155080795,0.0,0.0,0.0,0.0,0.6409912109375,0.0,0.0,0.34382152557373047,0.0,0.0,1.7980141639709473,0.0,0.0,0.0,0.015814779326319695,0.0,1.3649226427078247,0.0,0.0,0.0,0.6105321645736694,0.0,0.32799044251441956,1.4741500616073608,0.0,0.0,0.20883077383041382,0.0,0.11751484125852585,0.0,0.007627960294485092,0.24091407656669617,0.017877601087093353,0.025333890691399574,0.0,0.005515909753739834,0.1069997027516365,0.0,0.13412781059741974,0.005515909753739834,0.2694283127784729,1.250765323638916,0.0,0.24989748001098633,0.11755860596895218,0.004215090069919825,0.09368082135915756,0.7433416247367859,5.244959831237793,0.06327278912067413,0.07709672302007675,0.0,0.03537357226014137,0.32940995693206787,0.006215819623321295,0.0131438709795475,0.0,0.21198926866054535,0.0,0.0,0.0,0.685244619846344,0.0,0.3200865089893341,0.0,0.7858500480651855,0.4716876745223999,0.0
C113,normal,0.0,0.0,0.0,0.0,0.0,0.25653722882270813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25653722882270813,0.0,0.0,0.5268568396568298,0.0,0.0,0.0,0.0,0.0,0.1862303912639618,0.0,0.0,0.0,0.46017199754714966,0.0,0.9025746583938599,0.0,0.0,0.0,0.3087382912635803,0.0,0.1862303912639618,0.0,0.0,0.29827767610549927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291683793067932,0.5413504838943481,0.0,0.0,0.0,0.0,0.0,0.25781869888305664,5.758430480957031,0.0,0.0,0.0,0.0,0.0,0.0,0.29827767610549927,0.0,0.28642770648002625,0.0,0.0,0.0,0.49986231327056885,0.0,0.0,0.0,0.0,0.0,0.0
C114,tumor,0.05644438415765762,0.0,0.0,0.0,0.009497370570898056,0.3720555305480957,0.19087281823158264,0.19523772597312927,0.0,0.0024992681574076414,0.0,0.0,0.13213588297367096,0.0,0.0,0.0,0.07714704424142838,0.491658091545105,0.0,0.0,0.16826893389225006,0.0,0.0,2.2091057300567627,0.030907372012734413,0.0,0.0,0.0,0.0,0.5302562713623047,0.010155216790735722,0.0,0.0,0.7709219455718994,0.018804321065545082,0.7630541920661926,2.2299187183380127,0.0036913917865604162,0.0,0.18701878190040588,0.0,0.17023399472236633,0.0,0.06240261346101761,0.26096394658088684,0.04068172350525856,0.1066836342215538,0.007733691018074751,0.0,0.11262183636426926,0.0,0.20596444606781006,0.0,0.28681477904319763,1.4261021614074707,0.0,0.1630990356206894,0.24049578607082367,0.0,0.15286412835121155,0.6222166419029236,4.788865089416504,0.1935059279203415,0.02711048536002636,0.0,0.04954415559768677,0.2557550072669983,0.06376323848962784,0.05736694484949112,0.0036913917865604162,0.2553793787956238,0.0,0.0,0.0,0.8879519701004028,0.0,0.4331945776939392,0.0,0.9622172713279724,0.8901485204696655,0.0
C114,normal,0.01608402468264103,0.0,0.0,0.0,0.0,0.4606274962425232,0.05231731757521629,0.06271480768918991,0.0,0.0,0.0,0.0,0.011078170500695705,0.0,0.0,0.0,0.0,0.578802227973938,0.0,0.0,0.20730969309806824,0.0,0.0,1.7717992067337036,0.0,0.0,0.0,0.0,0.0,0.2969546914100647,0.0,0.0,0.0,0.7159038782119751,0.011078170500695705,0.5847686529159546,0.9085260629653931,0.0,0.0,0.07524397224187851,0.0,0.0646466612815857,0.0,0.03142460808157921,0.45551979541778564,0.01820097677409649,0.0,0.0,0.0,0.0823734924197197,0.0,0.12654082477092743,0.0,0.1074540987610817,1.3651480674743652,0.0,0.20088714361190796,0.19224025309085846,0.0,0.19437742233276367,0.6989704966545105,4.121094703674316,0.20206618309020996,0.05858680605888367,0.0,0.09369029104709625,0.26642513275146484,0.0,0.0,0.0,0.20160439610481262,0.0,0.0,0.0,0.9027001857757568,0.0,0.3181118965148926,0.0,0.5368565320968628,0.24487535655498505,0.0
C115,tumor,0.054336998611688614,0.0,0.0,0.0,0.014714963734149933,0.657708466053009,0.1823740303516388,0.21718135476112366,0.0,0.011641927063465118,0.0,0.0,0.34350141882896423,0.0,0.0,0.0,0.0,1.3450031280517578,0.0,0.0,0.64697265625,0.0,0.0,3.2817232608795166,0.02531445398926735,0.0,0.0,0.0,0.0,1.7760552167892456,0.021173473447561264,0.0,0.0,0.9594542980194092,0.03994698077440262,1.5509438514709473,3.544145107269287,0.0,0.0,0.21339191496372223,0.0,0.173754021525383,0.0,0.06099360063672066,0.046456288546323776,0.07961755990982056,0.1662454456090927,0.026515964418649673,0.0,0.03468525409698486,0.0,0.29726171493530273,0.007540236227214336,0.3155728280544281,1.5985851287841797,0.0,0.1905294954776764,0.35173311829566956,0.0,0.14706991612911224,0.7069764733314514,4.664363384246826,0.2710020840167999,0.07764360308647156,0.0,0.049886491149663925,0.2604921758174896,0.013276727870106697,0.05300348997116089,0.0,0.36916959285736084,0.0,0.0,0.0,1.212954044342041,0.0,0.36786532402038574,0.0,1.590748906135559,1.1070747375488281,0.0
C115,normal,0.09625851362943649,0.0,0.0,0.0,0.0,0.2125643938779831,0.13806940615177155,0.051258962601423264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4497701823711395,0.0,0.0,0.2979041337966919,0.0,0.0,1.3902091979980469,0.09565040469169617,0.0,0.0,0.0,0.0,0.5724949836730957,0.0,0.0,0.0226646289229393,0.8809097409248352,0.06324725598096848,0.4224010109901428,2.2906856536865234,0.0,0.0,0.46068045496940613,0.0,0.07952991873025894,0.0,0.028366554528474808,0.17264185845851898,0.19078777730464935,0.0,0.0,0.0,0.07605255395174026,0.0,0.34939438104629517,0.0,0.18121881783008575,0.9830702543258667,0.0,0.11023014783859253,0.0688777044415474,0.0,0.0,0.44078993797302246,5.0827765464782715,0.1531214714050293,0.041622113436460495,0.0,0.1071522906422615,0.12345651537179947,0.0,0.026022111997008324,0.0,0.5811135172843933,0.0,0.0,0.0,0.9750190377235413,0.0,0.40185314416885376,0.0,1.0155123472213745,0.9030448794364929,0.0
C116,tumor,0.07201813161373138,0.0,0.0,0.002014659345149994,0.0,0.365190327167511,0.2151169776916504,0.280611127614975,0.0,0.0,0.0,0.0,0.021926915273070335,0.0,0.003033202840015292,0.0,0.14609690010547638,1.1017910242080688,0.0,0.0,0.22015219926834106,0.0,0.0,2.662199020385742,0.03047405742108822,0.0,0.0,0.005625782534480095,0.0,1.5653742551803589,0.01021310593932867,0.0,0.006966880057007074,0.9920161962509155,0.007793644908815622,0.26410388946533203,2.9430556297302246,0.0,0.0024835001677274704,0.3688597083091736,0.0,0.18830502033233643,0.0,0.052151553332805634,0.15426786243915558,0.06695398688316345,0.08662644028663635,0.03319445624947548,0.0,0.05415293201804161,0.0,0.25044161081314087,0.0,0.3041814863681793,1.2922178506851196,0.0,0.21265797317028046,0.15442553162574768,0.0,0.10794681310653687,1.0766081809997559,4.5837249755859375,0.18954803049564362,0.03365439176559448,0.0,0.055052921175956726,0.28073519468307495,0.02243436500430107,0.039998456835746765,0.0,0.165716290473938,0.0,0.0,0.0,0.8842579126358032,0.0,0.5126644372940063,0.0034841629676520824,1.10905122756958,1.1486074924468994,0.0020368369296193123
C116,normal,0.10115707665681839,0.0,0.0,0.0,0.0,0.2553876042366028,0.12930208444595337,0.25930899381637573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0125292539596558,0.0,0.0,0.646900475025177,0.0,0.06549200415611267,2.9680540561676025,0.0,0.0,0.0,0.0,0.0,1.8947842121124268,0.0,0.0,0.0,0.832858145236969,0.0,0.0,1.98246169090271,0.0,0.0,0.5070490837097168,0.0,0.09685707837343216,0.0,0.0,0.1649324744939804,0.17368699610233307,0.07031623274087906,0.0,0.0,0.20022784173488617,0.0,0.21916821599006653,0.0,0.3957355320453644,0.7135742902755737,0.0,0.17147332429885864,0.2023988515138626,0.0,0.16839247941970825,0.9187698364257812,4.9155659675598145,0.0,0.0715353861451149,0.0,0.12360262125730515,0.26532500982284546,0.0,0.0715353861451149,0.0,0.2840059995651245,0.0,0.0,0.0,1.0822144746780396,0.0,0.35785552859306335,0.0,1.7980265617370605,1.241586446762085,0.0
C118,tumor,0.0702403336763382,0.0,0.0,0.012053441256284714,0.01961560919880867,0.5098530650138855,0.176961287856102,0.28360220789909363,0.0,0.0019053486175835133,0.0,0.0,0.1688314974308014,0.0016224600840359926,0.0010810024105012417,0.0,0.05322232469916344,1.458479404449463,0.0,0.0,0.5478140115737915,0.0,0.0,3.190863847732544,0.021283484995365143,0.0,0.0022365013137459755,0.04938973858952522,0.0,0.7552769780158997,0.01275166217237711,0.0,0.0013913874281570315,0.9570199251174927,0.04563437029719353,1.8665517568588257,2.9978129863739014,0.0055702198296785355,0.001891288091428578,0.3088708221912384,0.0011484964052215219,0.1773461103439331,0.0,0.04474204406142235,0.146696999669075,0.06398820877075195,0.13127008080482483,0.03205864503979683,0.003911980893462896,0.08643270283937454,0.0,0.3171611726284027,0.0,0.2840538024902344,0.9557285904884338,0.0,0.2430572211742401,0.2064000815153122,0.002434949390590191,0.1104460135102272,1.3628603219985962,4.823936939239502,0.16711486876010895,0.08335293084383011,0.0,0.09827084839344025,0.3145773708820343,0.0415344163775444,0.0513501800596714,0.0,0.09828026592731476,0.0,0.0,0.0,1.1773186922073364,0.0,0.5340186953544617,0.0,1.0071356296539307,0.872957706451416,0.000473532680189237
C119,tumor,0.06757618486881256,0.0,0.0,0.0,0.0,0.7467442750930786,0.0,0.17808175086975098,0.0,0.0,0.0,0.0,0.09283174574375153,0.0,0.0,0.0,0.061629123985767365,1.757583737373352,0.0,0.0,1.3274009227752686,0.0,0.0,1.3410069942474365,0.0,0.0,0.0,0.0,0.0,1.7978805303573608,0.0,0.0,0.0,0.9456403255462646,0.047282874584198,0.46936163306236267,2.8235011100769043,0.0,0.0,0.15786212682724,0.0,0.061629123985767365,0.0,0.0,0.061629123985767365,0.0,0.08595769107341766,0.0,0.0,0.05996499955654144,0.0,0.2501840591430664,0.0,0.3382171094417572,1.3706326484680176,0.0,0.4468754827976227,0.17162948846817017,0.0,0.0735233724117279,2.0923869609832764,5.278288841247559,0.2389819324016571,0.16126030683517456,0.0,0.0879821851849556,0.2087884247303009,0.0,0.0,0.0,0.6896311044692993,0.0,0.0,0.0,1.1008100509643555,0.0,0.5687061548233032,0.0,2.6989500522613525,1.0101920366287231,0.0
