branch_class,gene_symbol,string_id,string_preferred_name,mapped_to_STRING,degree,weighted_degree,degree_centrality,degree_rank,betweenness_centrality,betweenness_rank,closeness_centrality,pagerank,pagerank_rank,core_number,network_central_top10pct_any,network_top10pct_n,network_nodes_total,accessed_at_utc,source_database
hypertension-branch,HDAC3,9606.ENSP00000302967,HDAC3,True,12,9.73,0.02733485193621868,140,0.0008805017507649637,178,0.32634483967058,0.002197675604138772,165,9,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HDAC6,9606.ENSP00000365804,HDAC6,True,19,15.804,0.04328018223234624,86,0.003637343884857389,106,0.3387211908756519,0.0036021244058447844,70,11,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HDAC9,9606.ENSP00000408617,HDAC9,True,3,2.257,0.00683371298405467,290,9.003020985421835e-06,304,0.2768341217433957,0.000795485273510274,344,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HIF1A,9606.ENSP00000437955,HIF1A,True,46,38.753,0.10478359908883828,13,0.01783302363557848,22,0.388772775781676,0.007844679696464693,16,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HMGB1,9606.ENSP00000345347,HMGB1,True,12,10.398,0.02733485193621868,141,0.004012167473202088,94,0.3295132361722361,0.002519628139737866,142,9,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HMOX1,9606.ENSP00000216117,HMOX1,True,24,19.933,0.05466970387243736,62,0.010050697371650997,39,0.35651116938802857,0.0040672338729382754,57,13,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HRH2,9606.ENSP00000366506,HRH2,True,1,0.951,0.002277904328018223,362,0.0,367,0.2422545562151343,0.000737895069124637,350,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HRH3,9606.ENSP00000342560,HRH3,True,2,1.4889999999999999,0.004555808656036446,326,1.312241562240122e-05,300,0.2125226257090815,0.0009548154973989218,318,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HSPA1A,9606.ENSP00000364802,HSPA1A,True,8,6.664,0.018223234624145785,185,0.0008428901043896122,182,0.30938799749991175,0.0017302811529063228,219,7,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HSPA1B,9606.ENSP00000364801,HSPA1B,True,13,11.135,0.029612756264236904,131,0.0009440769268295724,174,0.33703935775313126,0.0025726764525237818,133,10,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HSPA5,9606.ENSP00000324173,HSPA5,True,27,23.208,0.06150341685649203,45,0.010043600169457953,40,0.3626053774117555,0.0051738124378194784,37,11,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HSPA9,9606.ENSP00000297185,HSPA9,True,14,11.666,0.03189066059225513,121,0.0034482506488548656,108,0.3257184580205405,0.002975881006599598,104,8,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HSPB1,9606.ENSP00000248553,HSPB1,True,16,13.597999999999999,0.03644646924829157,101,0.004139659289229177,91,0.33804644746753304,0.0030865461996482236,100,10,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HSPD1,9606.ENSP00000340019,HSPD1,True,10,8.45,0.022779043280182234,160,0.0012578973707003114,160,0.29233301744823703,0.002228626443444387,163,7,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HTR2A,9606.ENSP00000437737,HTR2A,True,3,2.595,0.00683371298405467,291,0.0003487678585202051,220,0.25557125998298436,0.0012111506100685046,270,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HTR5A,9606.ENSP00000287907,HTR5A,True,2,1.698,0.004555808656036446,327,0.0,368,0.2525287449831869,0.0009734373435401469,315,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HTT,9606.ENSP00000347184,HTT,True,14,11.791,0.03189066059225513,122,0.004639472090198319,82,0.3235449316085826,0.00282963802847252,115,10,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IDE,9606.ENSP00000265986,IDE,True,4,3.848,0.009111617312072893,258,0.0002728720398404043,230,0.2761583671744534,0.0013220183242534194,257,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IDH1,9606.ENSP00000390265,IDH1,True,9,7.211,0.02050113895216401,166,0.010654998340857789,36,0.3317679699485857,0.002173496218449372,166,7,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IER3,9606.ENSP00000259874,IER3,True,2,1.53,0.004555808656036446,328,0.0,369,0.2708688214344798,0.0006545655222700544,363,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IFNG,9606.ENSP00000229135,IFNG,True,36,29.948999999999998,0.08200455580865604,23,0.007024820939636701,62,0.36771249540347045,0.005986935955188026,24,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IGF1,9606.ENSP00000376637,IGF1,True,26,21.301,0.05922551252847381,48,0.009158943637451594,45,0.3626053774117555,0.0048060230935245436,42,14,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IGFBP3,9606.ENSP00000370473,IGFBP3,True,8,6.932,0.018223234624145785,186,0.002666191031255819,122,0.3269736351227391,0.001987925314086229,185,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IGFBP6,9606.ENSP00000301464,IGFBP6,True,2,1.776,0.004555808656036446,329,0.0,370,0.2577058718735028,0.0007575886477893894,348,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IL11,9606.ENSP00000264563,IL11,True,3,2.445,0.00683371298405467,292,0.0,371,0.3091062233673982,0.0008273306922157338,338,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IL1B,9606.ENSP00000263341,IL1B,True,60,50.122,0.1366742596810934,6,0.032492070287018865,10,0.4011804175619423,0.010452247719187336,6,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IL4,9606.ENSP00000231449,IL4,True,21,17.423,0.04783599088838269,76,0.002045473575342583,131,0.3546485196002123,0.0035919580535030927,72,12,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,IL4I1,9606.ENSP00000472474,IL4I1,True,2,1.718,0.004555808656036446,330,0.004004535005876785,98,0.2413930535258913,0.0014630267078812617,233,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ITGA2B,9606.ENSP00000262407,ITGA2B,True,5,3.863,0.011389521640091117,234,0.0004547410352624958,214,0.3008853131714567,0.001194110961019908,272,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,JUN,9606.ENSP00000360266,JUN,True,58,51.088,0.13211845102505695,7,0.022793659303077193,15,0.40891401597277494,0.009677749437594375,7,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KCNH2,9606.ENSP00000262186,KCNH2,True,2,1.713,0.004555808656036446,331,0.004004535005876785,99,0.2271744533182083,0.0013779256171687524,248,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KCNJ16,9606.ENSP00000465295,KCNJ16,True,0,0,0.0,414,0.0,372,0.0,0.0003765532822894448,414,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KCNK3,9606.ENSP00000306275,KCNK3,True,0,0,0.0,415,0.0,373,0.0,0.0003765532822894448,415,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KCNQ1,9606.ENSP00000155840,KCNQ1,True,1,0.983,0.002277904328018223,363,0.0,374,0.1806272662359783,0.0010486228119973894,297,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KEAP1,9606.ENSP00000377245,KEAP1,True,15,12.288,0.03416856492027335,113,0.0030648878701001387,116,0.34282690228020524,0.002650023952608463,129,12,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KIF22,9606.ENSP00000160827,KIF22,True,7,5.671,0.015945330296127564,200,0.0005858404215601499,199,0.2517794015262635,0.0014614990933648386,234,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KISS1R,9606.ENSP00000234371,KISS1R,True,2,1.928,0.004555808656036446,332,0.00014469647971493177,250,0.24364582430538637,0.001176509979413361,273,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KLF15,9606.ENSP00000296233,KLF15,True,1,0.763,0.002277904328018223,364,0.0,375,0.002277904328018223,0.0025103552152629573,146,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KLK7,9606.ENSP00000470538,KLK7,True,1,0.903,0.002277904328018223,365,0.0,376,0.002277904328018223,0.0025103552152629595,143,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KMT2A,9606.ENSP00000436786,KMT2A,True,4,3.5,0.009111617312072893,259,2.990065149075475e-05,289,0.3014197453440525,0.0010511403905002397,296,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,KRT19,9606.ENSP00000355124,KRT19,True,1,0.775,0.002277904328018223,366,0.0,377,0.23968830032302488,0.0005743765635175689,376,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,LDHB,,LDHB,False,0,0,0.0,416,0.0,378,0.0,0.0003765532822894448,416,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,LGALS1,9606.ENSP00000215909,LGALS1,True,0,0,0.0,417,0.0,379,0.0,0.0003765532822894448,417,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,LGALS9,9606.ENSP00000378856,LGALS9,True,1,0.75,0.002277904328018223,367,0.0,380,0.22038872289441763,0.0006109695835154198,368,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,LMNA,9606.ENSP00000357283,LMNA,True,3,2.276,0.00683371298405467,293,5.4223327670490065e-05,275,0.2871392836357049,0.0008164531598464659,339,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,LOX,9606.ENSP00000231004,LOX,True,9,7.005,0.02050113895216401,167,0.006889090970885613,64,0.33112061781210067,0.0019691594372154998,188,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,LRG1,9606.ENSP00000302621,LRG1,True,1,0.807,0.002277904328018223,368,0.0,381,0.26147814580693624,0.0005269789043538544,386,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,LYPLA1,9606.ENSP00000320043,LYPLA1,True,1,0.794,0.002277904328018223,369,0.0,382,0.24036730400665948,0.000591204572311499,372,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MACF1,9606.ENSP00000354573,MACF1,True,1,0.71,0.002277904328018223,370,0.0,383,0.2262657555049355,0.0006051677992309689,369,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MAPK1,9606.ENSP00000215832,MAPK1,True,38,33.866,0.08656036446469248,18,0.03169494557253611,11,0.38480570664104674,0.007667449341450958,18,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MAPT,9606.ENSP00000340820,MAPT,True,28,24.331,0.06378132118451026,41,0.009329758261222483,43,0.34597210321855576,0.005777761152995319,29,11,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MARVELD2,9606.ENSP00000323264,MARVELD2,True,5,4.285,0.011389521640091117,235,0.015896790477874508,25,0.2373417015786036,0.0026199671700661772,130,3,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MBD2,9606.ENSP00000256429,MBD2,True,1,0.983,0.002277904328018223,371,0.0,384,0.2363500231597515,0.0006319571545483515,365,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MC1R,9606.ENSP00000451605,MC1R,True,4,3.266,0.009111617312072893,260,0.004234897216348207,90,0.2635082556346298,0.0017555923986592435,214,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MC3R,9606.ENSP00000243911,MC3R,True,1,0.735,0.002277904328018223,372,0.0,385,0.2028682804885853,0.0007128514340407991,354,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MC4R,9606.ENSP00000299766,MC4R,True,2,1.6429999999999998,0.004555808656036446,333,9.230820634414558e-05,262,0.24827990728412816,0.0008980107968335661,326,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MCL1,9606.ENSP00000358022,MCL1,True,23,19.022,0.05239179954441914,64,0.0018362990189113688,134,0.3367049933109159,0.0038222945946351236,65,15,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MCOLN1,9606.ENSP00000264079,MCOLN1,True,2,1.468,0.004555808656036446,334,0.0,386,0.20695038613256292,0.0009747900724286076,314,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MDM2,9606.ENSP00000258149,MDM2,True,36,31.506,0.08200455580865604,24,0.009326905062836024,44,0.35991371501315295,0.006271492056353098,22,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MDM4,9606.ENSP00000356150,MDM4,True,9,7.97,0.02050113895216401,168,0.00031472652742494566,225,0.30742629824040146,0.0018341700475894452,203,8,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MEN1,9606.ENSP00000337088,MEN1,True,10,8.302,0.022779043280182234,161,0.0008902994751866685,177,0.3229292419195083,0.002048616107590823,178,7,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MFAP4,9606.ENSP00000378957,MFAP4,True,1,0.99,0.002277904328018223,373,0.0,387,0.22024570620207864,0.0006513731446858044,364,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MFSD2A,9606.ENSP00000361895,MFSD2A,True,0,0,0.0,418,0.0,388,0.0,0.0003765532822894448,418,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MITF,9606.ENSP00000391803,MITF,True,5,4.353,0.011389521640091117,236,0.0014290745973666327,153,0.29641802031214254,0.0014089379585764646,241,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MLPH,9606.ENSP00000264605,MLPH,True,0,0,0.0,419,0.0,389,0.0,0.0003765532822894448,419,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MMEL1,9606.ENSP00000367668,MMEL1,True,2,1.839,0.004555808656036446,335,0.0,390,0.26432915362726106,0.000842710772680606,335,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MMP14,9606.ENSP00000308208,MMP14,True,5,4.4510000000000005,0.011389521640091117,237,0.0009616258561552133,173,0.3102364106557616,0.0014816355683555744,232,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MMP9,9606.ENSP00000361405,MMP9,True,40,32.947,0.09111617312072894,16,0.03114146446662221,12,0.3826365651154489,0.007453365285787708,19,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MOV10,9606.ENSP00000399797,MOV10,True,1,0.773,0.002277904328018223,374,0.0,391,0.29590116238657643,0.0005121132666738802,388,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MSRA,9606.ENSP00000313921,MSRA,True,0,0,0.0,420,0.0,392,0.0,0.0003765532822894448,420,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MUC1,9606.ENSP00000484824,MUC1,True,7,5.768,0.015945330296127564,201,0.004011790605433891,95,0.3291936307055317,0.0017322360411291867,218,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MYBL2,9606.ENSP00000217026,MYBL2,True,12,9.927,0.02733485193621868,142,0.0003816513368686015,219,0.3060402463998225,0.0020385480497494154,179,11,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MYC,9606.ENSP00000478887,MYC,True,56,47.618,0.1275626423690205,8,0.018344188953900983,21,0.3964937304408916,0.009082939395336493,8,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,MYL6,9606.ENSP00000446955,MYL6,True,3,2.659,0.00683371298405467,294,0.0005061324428437995,205,0.2818925525393714,0.0010618869660606206,290,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NAE1,9606.ENSP00000351990,NAE1,True,1,0.998,0.002277904328018223,375,0.0,393,0.2628959204162689,0.0005885993069976567,373,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NCOA1,9606.ENSP00000385216,NCOA1,True,25,23.124,0.05694760820045558,53,0.008257124416324917,51,0.3360382507499042,0.004874165832463362,41,12,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NCOA3,9606.ENSP00000361066,NCOA3,True,20,17.962,0.04555808656036447,80,0.0017934629184668024,139,0.3102364106557616,0.0038523319110792403,64,11,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NDUFAF4,9606.ENSP00000358272,NDUFAF4,True,0,0,0.0,421,0.0,394,0.0,0.0003765532822894448,421,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NFE2L2,9606.ENSP00000380252,NFE2L2,True,27,22.31,0.06150341685649203,46,0.011981460448777273,31,0.3645527747125706,0.004488611755374071,48,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NFIC,9606.ENSP00000396843,NFIC,True,0,0,0.0,422,0.0,395,0.0,0.0003765532822894448,422,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NFKB1,9606.ENSP00000226574,NFKB1,True,52,43.865,0.11845102505694761,9,0.01873817995460216,20,0.39101225029654746,0.008621324624669581,10,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NFKB2,9606.ENSP00000358983,NFKB2,True,4,3.348,0.009111617312072893,261,0.0,396,0.2974571720047355,0.0009649628809295081,316,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NGF,9606.ENSP00000358525,NGF,True,16,12.788,0.03644646924829157,102,0.008741612136449734,47,0.3452681925304203,0.0033690861719699165,82,9,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NKD1,9606.ENSP00000268459,NKD1,True,0,0,0.0,423,0.0,397,0.0,0.0003765532822894448,423,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NLRP3,9606.ENSP00000337383,NLRP3,True,8,7.067,0.018223234624145785,187,0.0005009832108983076,206,0.296936687014351,0.0017665739930293072,212,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NOD2,9606.ENSP00000300589,NOD2,True,8,6.947,0.018223234624145785,188,0.0023486821486524054,124,0.29590116238657643,0.0019067938075553095,195,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NOS3,9606.ENSP00000297494,NOS3,True,10,8.671,0.022779043280182234,162,0.008752149932648867,46,0.3304757870081823,0.002756348734234506,121,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NPC1,9606.ENSP00000269228,NPC1,True,1,0.73,0.002277904328018223,376,0.0,398,0.1718474092442548,0.0008533391014648868,333,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NQO1,9606.ENSP00000319788,NQO1,True,16,13.123,0.03644646924829157,103,0.00722796985511099,58,0.3445671403628459,0.0025674164957717235,134,13,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NR0B1,9606.ENSP00000368253,NR0B1,True,3,2.431,0.00683371298405467,295,3.349754454980027e-05,286,0.2786524082573097,0.0008150412374441201,340,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NR1H4,9606.ENSP00000447149,NR1H4,True,4,3.515,0.009111617312072893,262,1.5026368741325036e-05,297,0.2781956010306584,0.0010212623336024692,304,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NR1I2,9606.ENSP00000336528,NR1I2,True,15,12.564,0.03416856492027335,114,0.0023110816458073442,125,0.26893711034659523,0.0022874354006064456,161,12,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NR2F2,9606.ENSP00000377721,NR2F2,True,1,0.779,0.002277904328018223,377,0.0,399,0.2618816614640457,0.0005237052396028239,387,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NR3C1,9606.ENSP00000231509,NR3C1,True,25,21.388,0.05694760820045558,54,0.003686771964305231,105,0.3557637665171941,0.004411538277685532,50,13,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NRG1,9606.ENSP00000287842,NRG1,True,3,2.5060000000000002,0.00683371298405467,296,2.026505418727041e-05,293,0.29512924631078535,0.0009840615994948527,313,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NRGN,9606.ENSP00000284292,NRGN,True,1,0.783,0.002277904328018223,378,0.0,400,0.23618554854377397,0.0005484725954189122,381,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,NTRK2,9606.ENSP00000277120,NTRK2,True,9,7.595,0.02050113895216401,169,0.0017947685389251764,138,0.30742629824040146,0.002091658236448127,172,7,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,OLFML3,9606.ENSP00000322273,OLFML3,True,0,0,0.0,424,0.0,401,0.0,0.0003765532822894448,424,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,OPRD1,9606.ENSP00000234961,OPRD1,True,3,2.6879999999999997,0.00683371298405467,297,0.00019963900691980475,243,0.24540754393160027,0.0011600622016021758,275,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,OPRM1,9606.ENSP00000394624,OPRM1,True,10,8.564,0.022779043280182234,163,0.008715348034402918,48,0.3049403713004521,0.002876312445516532,111,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ORM1,9606.ENSP00000259396,ORM1,True,8,6.956,0.018223234624145785,189,0.001666925884814552,143,0.2953861037923439,0.0018659298433668704,198,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,OXTR,9606.ENSP00000324270,OXTR,True,9,7.269,0.02050113895216401,170,0.0034499736116405917,107,0.29641802031214254,0.0027037771902554586,125,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,P4HB,9606.ENSP00000327801,P4HB,True,6,4.932,0.01366742596810934,214,0.00457703286658198,83,0.29385163052589025,0.0018133844627240007,206,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PABPC1,9606.ENSP00000313007,PABPC1,True,5,4.469,0.011389521640091117,238,0.00013550461950712496,253,0.2504786961309249,0.0014318278754439275,237,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PADI4,9606.ENSP00000364597,PADI4,True,3,2.496,0.00683371298405467,298,0.0022427967886132585,128,0.29955748742930555,0.0012022235228198231,271,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PAFAH1B2,9606.ENSP00000435289,PAFAH1B2,True,2,1.639,0.004555808656036446,336,0.0,402,0.21345825991031647,0.0009344371602399993,320,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PAH,9606.ENSP00000448059,PAH,True,1,0.904,0.002277904328018223,379,0.0,403,0.18950230779307828,0.0010306579108438363,301,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PAPPA,9606.ENSP00000330658,PAPPA,True,4,3.153,0.009111617312072893,263,0.0002138265111447004,239,0.26107587173646396,0.001211923655820115,269,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PCLAF,9606.ENSP00000300035,PCLAF,True,11,9.136,0.025056947608200455,148,0.00010597033845609033,257,0.2687241751840089,0.001913267376702689,192,9,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PDIA3,9606.ENSP00000300289,PDIA3,True,6,4.756,0.01366742596810934,215,0.0002524885137038384,234,0.2971967016264476,0.0013812618403806422,247,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PF4,9606.ENSP00000296029,PF4,True,14,11.966,0.03189066059225513,123,0.0012440298033558088,161,0.3022249628293884,0.0026945872085638958,126,10,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PGF,9606.ENSP00000451040,PGF,True,4,3.029,0.009111617312072893,264,0.00046575067479064265,212,0.311089489695145,0.001059325718996562,291,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PGR,9606.ENSP00000325120,PGR,True,14,12.036,0.03189066059225513,124,0.000719489532702698,189,0.3350430733044454,0.0025045689948500907,147,12,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PIN1,9606.ENSP00000247970,PIN1,True,5,4.273,0.011389521640091117,239,4.434921222752469e-05,280,0.30687037365045494,0.0011366657691382052,277,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PKM,9606.ENSP00000320171,PKM,True,6,5.045,0.01366742596810934,216,0.0005236965164373442,204,0.30938799749991175,0.0015027362697438915,229,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PLA2G5,9606.ENSP00000364249,PLA2G5,True,4,2.886,0.009111617312072893,265,0.0008696607520833755,179,0.22358276235665558,0.0012345303575048148,265,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,PLA2G7,9606.ENSP00000274793,PLA2G7,True,6,5.025,0.01366742596810934,217,0.005766519112792649,68,0.2730479752674201,0.0019070748077079887,194,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
