"gene_symbol","module","network_input","kME_grey","kME_brown","kME_turquoise","kME_blue","max_abs_kME","best_kME_module"
"TPTE2P1","grey",TRUE,0.305500293376449,0.0310293325617124,0.140785419259874,0.0450075056994248,0.305500293376449,"grey"
"RP6-65G23.5","grey",TRUE,0.132762816316203,-0.0639478437753696,0.0888627339247004,0.0136075078267805,0.132762816316203,"grey"
"RP11-23F23.2","grey",TRUE,0.0424793738584404,0.0356399230759062,-0.141932787706969,-0.150012345532464,0.150012345532464,"blue"
"ADGRB1","turquoise",TRUE,0.183761455701048,0.0851980006014878,0.526100187912606,0.309612526166611,0.526100187912606,"turquoise"
"CASS4","turquoise",TRUE,0.0257612762100742,0.246666949026214,0.779945557411458,0.638906790625962,0.779945557411458,"turquoise"
"LINC01124","grey",TRUE,-0.0227100576852465,0.118122905462183,-0.130226075115912,-0.110100726757904,0.130226075115912,"turquoise"
"TNFSF11","turquoise",TRUE,0.289906107157141,0.100872545640117,0.477529340013395,0.455547506213914,0.477529340013395,"turquoise"
"TWIST2","turquoise",TRUE,0.0139147446075423,0.0232603337835063,0.811953058456679,0.420699954504361,0.811953058456679,"turquoise"
"MRAP2","brown",TRUE,-0.226226869755316,0.577434173970087,-0.119077309379637,0.178249295419361,0.577434173970087,"brown"
"MYOM3","grey",TRUE,0.406990818621791,-0.195252644462299,0.0360147166280504,-0.0559975109916971,0.406990818621791,"grey"
"GALNT15","turquoise",TRUE,0.0163394658494246,0.132363417352103,0.813821336669675,0.454231815410266,0.813821336669675,"turquoise"
"RP11-110I1.5","turquoise",TRUE,0.381129605788339,0.0759599139431167,0.203091268381307,0.168980152056622,0.381129605788339,"grey"
"HSD17B3","grey",TRUE,0.40358735079723,-0.105369822320941,-0.0201553133403168,-0.0863630301959411,0.40358735079723,"grey"
"RTN1","turquoise",TRUE,0.0574479918000942,0.111123918617355,0.744967186735866,0.528262912341676,0.744967186735866,"turquoise"
"MMP24","turquoise",TRUE,0.488141499351647,-0.241526370578046,0.363433745861134,0.0757160509576314,0.488141499351647,"grey"
"RP4-594A5.1","grey",TRUE,0.325159272824683,-0.11253672507081,0.0928124692692954,0.00469333460571022,0.325159272824683,"grey"
"RP11-1223D19.3","turquoise",TRUE,0.0973827963651784,0.133144615661432,0.230321015363706,0.269281104522685,0.269281104522685,"blue"
"TRPA1","blue",TRUE,0.0732715858833093,0.51085002518398,0.367423998475597,0.527701110238097,0.527701110238097,"blue"
"GAL3ST2","grey",TRUE,0.20494069766839,0.357110710933928,-0.00474342189853892,0.162707629504716,0.357110710933928,"brown"
"ZNF469","turquoise",TRUE,-0.0122852728622335,0.122692746044048,0.799208820409771,0.430347629994812,0.799208820409771,"turquoise"
"TLE2","grey",TRUE,0.34974951048387,-0.100731675495851,0.149488383959974,0.0766313635067327,0.34974951048387,"grey"
"TNFSF14","turquoise",TRUE,0.0230152405544953,0.251980737770297,0.757380361581822,0.675439116615747,0.757380361581822,"turquoise"
"CTA-38K21.2","grey",TRUE,0.195192994064661,-0.0162885769372352,0.286263700023138,0.14869077988815,0.286263700023138,"turquoise"
"ELAVL3","turquoise",TRUE,0.0629257854073969,0.0215807702594805,0.5005713812639,0.236132435976222,0.5005713812639,"turquoise"
"GSG1L","grey",TRUE,0.0623316244566893,0.066228876141374,0.29068652977867,0.1873033545054,0.29068652977867,"turquoise"
"RP11-61K12.2","grey",TRUE,0.385039833516111,-0.134614696792934,0.0847777425724249,-0.0250000663207957,0.385039833516111,"grey"
"TMPRSS3","grey",TRUE,-0.232615252550293,0.148778279449077,0.0175982578104912,-0.0162942083716285,0.232615252550293,"grey"
"ARSI","turquoise",TRUE,-0.111177693717151,0.0711727186770471,0.775582115966067,0.380335258267093,0.775582115966067,"turquoise"
"ZNF354C","turquoise",TRUE,0.353867854620668,0.0102811019843723,0.697174486716628,0.391561047588,0.697174486716628,"turquoise"
"CALML6","grey",TRUE,0.341560221989703,-0.00485330670614328,-0.0910583722387188,-0.0501752644706824,0.341560221989703,"grey"
"CHST6","turquoise",TRUE,-0.228489704849924,0.473167392603887,0.424573624859601,0.293988713808931,0.473167392603887,"brown"
"CTD-2027I19.2","turquoise",TRUE,0.373372805455362,-0.126291618694019,0.31814891839638,0.078105311905663,0.373372805455362,"grey"
"ELAVL4","turquoise",TRUE,0.0264169334946694,0.232532513799611,0.660479950599678,0.443063978054289,0.660479950599678,"turquoise"
"HIST1H2AH","grey",TRUE,0.0502628061102707,-0.101509560672299,-0.0693886068150501,-0.101299053726582,0.101509560672299,"brown"
"KRT8P36","grey",TRUE,-0.0327456616489337,-0.0134663453869812,0.0517404175466042,0.00669226387549223,0.0517404175466042,"turquoise"
"RP11-120M18.2","grey",TRUE,0.140696702717315,-0.0401184073375627,0.124126605637566,0.078614329151806,0.140696702717315,"grey"
"RP11-44N22.3","grey",TRUE,0.150511357800702,-0.16701816147172,-0.140565432342174,-0.100391188902946,0.16701816147172,"brown"
"RP11-460N11.2","grey",TRUE,0.414488609684717,-0.0614622918083606,0.0232392728103497,-0.065681447510839,0.414488609684717,"grey"
"RP11-70D24.2","turquoise",TRUE,0.132253949646009,0.10581590705147,0.516413240726837,0.391241067853952,0.516413240726837,"turquoise"
"RP3-508I15.14","grey",TRUE,0.1960031239201,0.0656529254299883,0.0181874735446627,0.0350618577423325,0.1960031239201,"grey"
"RPL29P19","turquoise",TRUE,-0.0472283904219369,0.111110162640092,0.301793407227505,0.18865452587965,0.301793407227505,"turquoise"
"TRIM29","grey",TRUE,-0.164823835954053,0.0910084454169589,0.0470225786219505,0.0185074289407495,0.164823835954053,"grey"
"ZNF197-AS1","grey",TRUE,0.165926887159826,-0.0587493172111003,0.158599109372979,0.0818170327693011,0.165926887159826,"grey"
"MST1P2","grey",TRUE,0.380390848362959,-0.0483709657799337,-0.0513842231928018,-0.071083948955244,0.380390848362959,"grey"
"NCF1C","turquoise",TRUE,-0.133111085753084,0.278828667047875,0.711461848950238,0.736492419375136,0.736492419375136,"blue"
"TESPA1","turquoise",TRUE,0.00781234413229353,0.336885661011648,0.73188818515676,0.810843676678125,0.810843676678125,"blue"
"SSTR1","grey",TRUE,-0.0489318657518244,0.378090404701878,0.0168165183904873,0.0925083793417486,0.378090404701878,"brown"
"PRTG","turquoise",TRUE,0.252566030761136,-0.0148264907153039,0.631695220623971,0.354127786292566,0.631695220623971,"turquoise"
"NRXN2","turquoise",TRUE,0.349487704551342,-0.218624069268437,0.475462264697309,0.258577654052894,0.475462264697309,"turquoise"
"ABCC9","turquoise",TRUE,0.147802536855599,-0.0321922730885068,0.852634359710685,0.39824462744852,0.852634359710685,"turquoise"
"PTH1R","turquoise",TRUE,0.0983477144690749,0.0200179273621592,0.586904447522987,0.24914891242658,0.586904447522987,"turquoise"
"RP11-141O15.1","grey",TRUE,0.0783441995426044,0.0162027277989566,0.0298709683183869,-0.00484467219365122,0.0783441995426044,"grey"
"RP11-223I10.1","grey",TRUE,-0.0838042723567308,0.316483817811555,-0.0955249828314746,-0.00884907135862648,0.316483817811555,"brown"
"MYLK3","turquoise",TRUE,0.268002392901467,-0.0110584100040549,0.348948500367582,0.190365597154591,0.348948500367582,"turquoise"
"SALL4","turquoise",TRUE,0.565257180299217,-0.213896464339138,0.423238244701268,0.158151245658355,0.565257180299217,"grey"
"CCR5","turquoise",TRUE,-0.0292292917522858,0.232341707484451,0.7595443834432,0.763063434409172,0.763063434409172,"blue"
"CH25H","turquoise",TRUE,0.277610643459299,0.198494107272269,0.52116563643247,0.447096924771782,0.52116563643247,"turquoise"
"AF011889.2","grey",TRUE,0.344779651875776,0.0141562543334449,-0.00259033958528883,0.0749114168335514,0.344779651875776,"grey"
"TSPAN2","turquoise",TRUE,0.177656280397461,-0.0143642113578137,0.709566460294425,0.303638186135886,0.709566460294425,"turquoise"
"DHRS2","grey",TRUE,0.0558890136429837,-0.114473866795284,0.0409964702533803,-0.0326928609743831,0.114473866795284,"brown"
"ENHO","grey",TRUE,0.0740278529037861,0.299876855568881,0.0472995191396406,0.240078039431568,0.299876855568881,"brown"
"ZNF518B","turquoise",TRUE,0.343932591520466,-0.0751781078342505,0.421371827774977,0.240972993801289,0.421371827774977,"turquoise"
"CYP7B1","turquoise",TRUE,0.0989786219977048,0.0403578112465308,0.838841738220187,0.537646423583555,0.838841738220187,"turquoise"
"MCHR1","turquoise",TRUE,-0.124671633500264,0.0934383107619708,0.485732790289814,0.292795498131713,0.485732790289814,"turquoise"
"TMSB4XP8","grey",TRUE,0.219964660773836,-0.098802340373911,0.0534502161951412,0.00180367966628564,0.219964660773836,"grey"
"HPGDS","turquoise",TRUE,0.0978030047920819,0.278112276433728,0.687832988992509,0.560198518910729,0.687832988992509,"turquoise"
"AC016757.3","turquoise",TRUE,0.110223466895297,0.0537849063511026,0.447350712610896,0.31184518551687,0.447350712610896,"turquoise"
"ADRA1B","turquoise",TRUE,0.0905476126006947,0.127246880491046,0.320107288668314,0.14807505143686,0.320107288668314,"turquoise"
"HTR1B","turquoise",TRUE,0.0392160342993957,0.327358113993966,0.527504537240496,0.495110637544275,0.527504537240496,"turquoise"
"GJA3","grey",TRUE,-0.0550450031667591,0.0845107458152805,0.176185374614597,0.0741203616264512,0.176185374614597,"turquoise"
"RP3-331H24.7","turquoise",TRUE,0.366386893228456,-0.0163327141929246,0.575184774701218,0.339599029855862,0.575184774701218,"turquoise"
"C2orf88","brown",TRUE,-0.136904554156894,0.625134757141933,0.118321013569003,0.331956813454138,0.625134757141933,"brown"
"HLA-DPA1","turquoise",TRUE,-0.190640779257114,0.206503569292293,0.714077230234703,0.677741553463366,0.714077230234703,"turquoise"
"CTB-55B8.1","grey",TRUE,0.223307339027033,-0.11611883907684,-0.0361452633381603,-0.0766800068517778,0.223307339027033,"grey"
"CTC-786C10.1","turquoise",TRUE,0.138107215262191,0.111647058128825,0.569202526698214,0.358417364888124,0.569202526698214,"turquoise"
"FAM20A","turquoise",TRUE,0.00903671664049018,0.0418352202330821,0.859717011333503,0.541025351381901,0.859717011333503,"turquoise"
"AC005740.3","grey",TRUE,0.402982328617791,-0.0700151049347091,-0.0708165154105595,0.0213170948464708,0.402982328617791,"grey"
"ATP1B3-AS1","turquoise",TRUE,0.387432941308846,0.000238505729940554,0.284157457571018,0.185806263834596,0.387432941308846,"grey"
"C2-AS1","grey",TRUE,0.355558664389486,-0.0996658666125005,0.0826475623700507,0.102215968162039,0.355558664389486,"grey"
"CERS1","turquoise",TRUE,0.0876274349587609,-0.0306200166658666,0.418953958395127,0.159988134854572,0.418953958395127,"turquoise"
"CORO2B","turquoise",TRUE,0.158032165791075,0.0192806218890463,0.627503071193227,0.261596552984879,0.627503071193227,"turquoise"
"FGF14-AS2","turquoise",TRUE,0.152416780896209,-0.00268787867930933,0.565963588672196,0.325307583246644,0.565963588672196,"turquoise"
"GS1-393G12.12","grey",TRUE,0.205097969297789,-0.0517064256453836,-0.181942010456782,-0.113488990054781,0.205097969297789,"grey"
"HIST1H2BO","grey",TRUE,0.0745602305655935,0.00562578063531556,-0.0435843089860818,-0.0384622887075966,0.0745602305655935,"grey"
"LL21NC02-1C16.2","turquoise",TRUE,0.00596424918515079,0.10894274753228,0.329586520473446,0.232080375358653,0.329586520473446,"turquoise"
"RP11-146D12.2","grey",TRUE,0.302013176743082,0.132147250424059,0.177250950983065,0.139892675734849,0.302013176743082,"grey"
"RP11-4K16.2","grey",TRUE,0.336289282665691,0.0592703340231634,0.0992383541639466,-0.034747274286937,0.336289282665691,"grey"
"RP13-225O21.2","grey",TRUE,0.411214647279125,0.00202637997952034,0.147207610581179,0.104993189776021,0.411214647279125,"grey"
"SPESP1","turquoise",TRUE,0.0655550591555156,0.0605548806890108,0.472902284658095,0.232620372266096,0.472902284658095,"turquoise"
"TNNI3K","grey",TRUE,0.0676783868456226,0.171540448348572,0.222631682492853,0.102006775554417,0.222631682492853,"turquoise"
"CTB-5E10.3","grey",TRUE,0.184499065473892,-0.0237305785618327,-0.0256429095082328,0.0456165370304897,0.184499065473892,"grey"
"RP11-2C24.7","grey",TRUE,0.249223322349407,0.00100467171386602,-0.0596566542445378,-0.0195503243002863,0.249223322349407,"grey"
"AVPR1A","turquoise",TRUE,-0.101011449119649,0.161056588260949,0.698280654468163,0.386992347013803,0.698280654468163,"turquoise"
"CTA-315H11.2","grey",TRUE,0.516726726268991,-0.228721165525898,0.000814270734615015,-0.0877534447644754,0.516726726268991,"grey"
"PDE3A","turquoise",TRUE,0.32428413016906,0.0258186952109327,0.510532341230395,0.283671922380823,0.510532341230395,"turquoise"
"IGHV7-81","grey",TRUE,0.359365546174105,0.0486217956691261,0.102472170898803,0.0492917284832935,0.359365546174105,"grey"
"RP11-719K4.3","brown",TRUE,-0.0052788671877496,0.467342227572645,-0.0063429601335569,0.161802177367733,0.467342227572645,"brown"
"FAT4","turquoise",TRUE,0.305227453900929,0.161828591440314,0.774609008582755,0.533280225812081,0.774609008582755,"turquoise"
"RP11-190C22.8","grey",TRUE,0.273037018600007,-0.0341813039066389,-0.138597444859931,-0.106165099363746,0.273037018600007,"grey"
"MYLK","turquoise",TRUE,0.150304078171089,0.0383518838538119,0.851925512458452,0.428356350517085,0.851925512458452,"turquoise"
"RP5-875H18.10","grey",TRUE,0.441344681070837,-0.147444798626467,-0.0658439234304775,-0.0632586800274721,0.441344681070837,"grey"
"RBM24","turquoise",TRUE,0.209963689432557,0.024773230147859,0.38441061769131,0.161281801345908,0.38441061769131,"turquoise"
"RP11-137H2.4","grey",TRUE,0.120510657324875,0.032709829092165,0.0467241849486424,0.0249336678856206,0.120510657324875,"grey"
"HOXB-AS3","grey",TRUE,0.0565489999942558,0.0950628558329084,-0.0416621568687068,-0.0413816170929779,0.0950628558329084,"brown"
"CTD-3138B18.6","grey",TRUE,0.307216714839788,-0.0571714477585858,0.152650758449393,0.020288202790973,0.307216714839788,"grey"
"HIST1H3B","grey",TRUE,0.107344609825146,-0.00630170818210487,-0.0519001021405137,-0.0239931553356488,0.107344609825146,"grey"
"P3H2","brown",TRUE,0.0625013929675508,0.4833190256448,0.355048466795546,0.359174903124642,0.4833190256448,"brown"
"EBF3","turquoise",TRUE,0.0869633368196647,0.0287754574481229,0.814236529575129,0.454217043529167,0.814236529575129,"turquoise"
"HTRA3","turquoise",TRUE,-0.011859521567366,-0.0400723141976578,0.739782038575968,0.388816544908415,0.739782038575968,"turquoise"
"ACTN4P1","grey",TRUE,0.112313663531088,-0.0197791370988643,0.0312975603014491,0.050581001154616,0.112313663531088,"grey"
"SEMA6D","blue",TRUE,0.269278279795632,0.241884165917717,0.381898040554644,0.500493678167209,0.500493678167209,"blue"
"F2RL2","turquoise",TRUE,0.248180976174971,0.0299114729841712,0.4015923749521,0.367897978628089,0.4015923749521,"turquoise"
"AC011298.2","grey",TRUE,0.293093485107809,-0.0848839510235611,-0.0536984887038662,-0.00545460726463944,0.293093485107809,"grey"
"ALPK2","turquoise",TRUE,-0.00364185283927598,0.129430503244124,0.799354882934373,0.466263235838675,0.799354882934373,"turquoise"
"BPI","turquoise",TRUE,0.187634640129267,-0.0684736122379946,0.488244789965081,0.235337656701923,0.488244789965081,"turquoise"
"CTC-398G3.2","grey",TRUE,0.138073998036891,-0.00952914874489124,-0.0518649925026923,-0.0491049424720431,0.138073998036891,"grey"
"FDPSP7","grey",TRUE,0.29750274242198,0.0354220669873189,-0.0111876818894351,0.0480869750697286,0.29750274242198,"grey"
"GLYCTK-AS1","grey",TRUE,0.355457774574799,0.0624851357665398,0.181704406425083,0.143120339788487,0.355457774574799,"grey"
"HLA-DRB1","turquoise",TRUE,-0.247118031207086,0.21336394013153,0.55344573194083,0.582574121562408,0.582574121562408,"blue"
"LA16c-349E10.1","grey",TRUE,0.346752686563309,0.0472858219544626,0.0636974700462446,0.0752430594324292,0.346752686563309,"grey"
"LINC00884","grey",TRUE,0.141403017882533,-0.0182562137537191,0.0525213165800306,0.0589469086704677,0.141403017882533,"grey"
"PALM2","grey",TRUE,0.204917643380946,-0.079384201539,0.301964396251669,0.0897397629983736,0.301964396251669,"turquoise"
"PCDHGA7","turquoise",TRUE,0.173628606801605,0.0743018033604203,0.388128316995877,0.13108770303498,0.388128316995877,"turquoise"
"RP11-587D21.1","grey",TRUE,0.0981489457340617,-0.0833254856791565,-0.0327951581273158,-0.0029783398898423,0.0981489457340617,"grey"
"RP5-1009E24.9","grey",TRUE,0.207149402663423,-0.0404461184214759,0.0565402705380661,-0.015563187413367,0.207149402663423,"grey"
"PLCB4","grey",TRUE,0.408768467878743,-0.0503681004044346,0.0302601475909741,0.0284822734363001,0.408768467878743,"grey"
"COL17A1","grey",TRUE,0.037967239177091,0.211695880499972,-0.0365161973653911,0.0389910867734797,0.211695880499972,"brown"
"LRRC10B","grey",TRUE,0.230957317433755,-0.042922359693073,0.0248270013035207,0.00697916432572864,0.230957317433755,"grey"
"ADGRF4","grey",TRUE,0.203574015345412,-0.0547831354853615,0.126351144590174,0.0992640292925916,0.203574015345412,"grey"
"LINC01237","grey",TRUE,0.418329043644415,0.0198916723234127,0.099314311561123,0.121608834174208,0.418329043644415,"grey"
"RP11-388C12.5","grey",TRUE,0.341010279900351,-0.0451573673302139,-0.027580554625668,0.0175321283875454,0.341010279900351,"grey"
"NKG7","turquoise",TRUE,-0.320879383613399,0.247851562701759,0.490980903953557,0.625260902118077,0.625260902118077,"blue"
"CRYBB1","turquoise",TRUE,-0.0176515547351511,0.0903783381639455,0.514858680647881,0.361556958250076,0.514858680647881,"turquoise"
"LINC01353","grey",TRUE,0.0968876303700693,0.1104052970904,0.195420707971989,0.164619744059249,0.195420707971989,"turquoise"
"RP11-656D10.3","grey",TRUE,0.312286944920324,-0.0371867630402771,0.110065223412358,0.0263962894699784,0.312286944920324,"grey"
"ZDBF2","turquoise",TRUE,0.224068781151439,0.153077277591254,0.63773608627497,0.423570318247923,0.63773608627497,"turquoise"
"AC068522.4","grey",TRUE,0.108075325780356,-0.0653945637446524,-0.0784982226489897,-0.0283648402696041,0.108075325780356,"grey"
"CERS4","turquoise",TRUE,0.254412160281702,-0.172962221492815,0.449579117858718,0.206798138945143,0.449579117858718,"turquoise"
"ALDH3A1","grey",TRUE,-0.129184151537684,0.269194369094966,-0.246831970334503,-0.110867970886533,0.269194369094966,"brown"
"RP11-572O6.1","grey",TRUE,0.322477452113719,-0.11472913922349,-0.145532654078645,-0.151288987441154,0.322477452113719,"grey"
"LAMA2","turquoise",TRUE,0.134058014244236,0.194417660752243,0.745179995609517,0.461095152575503,0.745179995609517,"turquoise"
"SCARF2","turquoise",TRUE,0.00864406223595172,0.0844084417338299,0.815087716257847,0.420439546490861,0.815087716257847,"turquoise"
"CTB-191K22.6","grey",TRUE,0.338431870024725,-0.0636398481756389,0.0709754654293226,0.0445762184412273,0.338431870024725,"grey"
"AC002128.5","grey",TRUE,0.470963652739223,0.0369971915145241,0.112610949476617,0.0666732114062318,0.470963652739223,"grey"
"ADAMTS2","turquoise",TRUE,-0.093659583112316,0.0876271499697274,0.80213531393702,0.449387291599801,0.80213531393702,"turquoise"
"COL1A2","turquoise",TRUE,-0.0156273183333556,0.0308398744261542,0.823137849089736,0.393815760375694,0.823137849089736,"turquoise"
"CRYBA4","grey",TRUE,0.124142495363687,-0.13633534807478,0.0466370315474578,0.0567585883298652,0.13633534807478,"brown"
"MRO","turquoise",TRUE,-0.110847882131856,0.159486684209718,0.454940061888397,0.310910204262448,0.454940061888397,"turquoise"
"NTRK1","turquoise",TRUE,0.0106312335121091,0.189882618115288,0.672086250619655,0.529408635329324,0.672086250619655,"turquoise"
"RP11-1109F11.5","grey",TRUE,0.309870962601064,-0.112594766600138,0.0562156343575479,-0.0599595622361335,0.309870962601064,"grey"
"RP11-763B22.3","grey",TRUE,0.214334688051783,0.05133182452466,0.106977849318268,0.0662912570477495,0.214334688051783,"grey"
"PON3","grey",TRUE,0.0294635023307281,0.127300630867987,-0.00390028579183146,-0.0190176364371906,0.127300630867987,"brown"
"APOA1","grey",TRUE,0.198899334606425,0.0144574376792309,0.090848774015621,0.0333527059107301,0.198899334606425,"grey"
"FAM86FP","grey",TRUE,0.00273983236464832,0.129023193218435,0.0522280215881592,0.0899572208604492,0.129023193218435,"brown"
"GPR17","turquoise",TRUE,0.40911239392042,-0.00802792781019823,0.36682939301584,0.16353957019495,0.40911239392042,"grey"
"KLHL7-AS1","grey",TRUE,0.2431802316721,-0.251336047052729,0.0136612038139134,-0.078194792776857,0.251336047052729,"brown"
"MTND6P4","grey",TRUE,0.166658326415044,0.109401061769555,0.0511254498560473,0.0487759602939468,0.166658326415044,"grey"
"RP11-167N5.5","grey",TRUE,0.355835344674533,-0.0310767308815779,-0.0896746834037213,-0.0715929635869953,0.355835344674533,"grey"
"RP11-395N3.2","grey",TRUE,0.185663879426188,-0.0466469591974907,0.11001758401844,-0.00167659379240752,0.185663879426188,"grey"
"RP11-423H2.3","grey",TRUE,0.0691635379298627,0.219064020332676,0.0245777424298482,0.105144406513636,0.219064020332676,"brown"
"RP11-565J7.1","grey",TRUE,0.154345789017408,-0.0196821896211943,0.0127407915024369,-0.0603517658669398,0.154345789017408,"grey"
"RP11-66B24.2","turquoise",TRUE,0.228239095518517,-0.00144712420022377,0.276891668604875,0.1728147374323,0.276891668604875,"turquoise"
"ST18","grey",TRUE,0.146277156636865,0.0811144647515163,0.281924745640203,0.127029811589036,0.281924745640203,"turquoise"
"TRPV1","grey",TRUE,0.333480902917371,-0.037175101015571,0.0300315690144113,-0.02885946929144,0.333480902917371,"grey"
"IQSEC3","turquoise",TRUE,0.0782264728899663,0.11122058772947,0.646222584581575,0.354241758724783,0.646222584581575,"turquoise"
"SLC24A3","turquoise",TRUE,0.0814140311750421,0.232455796331814,0.778218205164608,0.477234321053253,0.778218205164608,"turquoise"
"CLUL1","grey",TRUE,0.0573083557106802,-0.00109709776159745,0.100472740009189,-0.0339088198524584,0.100472740009189,"turquoise"
"EVI2B","turquoise",TRUE,-0.103727531925999,0.398991749971734,0.774802528674406,0.786888857992013,0.786888857992013,"blue"
"KRT18P16","grey",TRUE,0.00822041729141551,0.0285074335493674,0.0272257741891369,-0.0348535005738215,0.0348535005738215,"blue"
"RPS26P47","grey",TRUE,0.113137252611723,-0.0566392804041778,-0.0818089179542974,-0.0142520006733243,0.113137252611723,"grey"
"SH2D1B","turquoise",TRUE,-0.24035292687827,0.375607986128671,0.311290306730087,0.352095934190664,0.375607986128671,"brown"
"PPP1R1C","grey",TRUE,0.0144784041008473,-0.0392250377684215,0.0219978122997258,-0.0661312904632538,0.0661312904632538,"blue"
"RGPD2","turquoise",TRUE,0.22351827164905,0.0596819135575702,0.299774707535151,0.232779554948093,0.299774707535151,"turquoise"
"IDO2","turquoise",TRUE,0.0490623611280926,0.197723069474858,0.435674646368204,0.612022293082202,0.612022293082202,"blue"
"PDLIM1P1","grey",TRUE,0.0247366689423615,0.0940979998445503,0.0694383583738459,0.119989637925756,0.119989637925756,"blue"
"TEKT2","grey",TRUE,0.19031697599998,0.0522974346353015,0.267517758239036,0.118045152006414,0.267517758239036,"turquoise"
"DLEU1_2","grey",TRUE,0.00741950635221628,-0.116802059565748,-0.186311372133756,-0.177023954700523,0.186311372133756,"turquoise"
"RP11-672A2.4","turquoise",TRUE,0.158088487441161,0.111546195011486,0.640106384857014,0.412866303940346,0.640106384857014,"turquoise"
"MN1","turquoise",TRUE,0.178279144973148,0.00233870607675775,0.800106511996039,0.39995367668089,0.800106511996039,"turquoise"
"RP11-130L8.2","grey",TRUE,0.3602446481284,-0.232882126250321,0.0341750794816026,-0.129298740185247,0.3602446481284,"grey"
"RP11-66N24.6","grey",TRUE,-0.0292892846953494,0.0747952766729958,-0.127269828170748,-0.103840583812136,0.127269828170748,"turquoise"
"AC109333.10","turquoise",TRUE,0.191770590866263,0.16055985067747,0.238594145565236,0.238418411726718,0.238594145565236,"turquoise"
"C9orf173-AS1","grey",TRUE,0.371202844498804,0.0399821489815059,-0.102694175919241,-0.0451473789544683,0.371202844498804,"grey"
"MAL","blue",TRUE,-0.0109102256940766,0.271555070571397,0.597926423675784,0.713013160116908,0.713013160116908,"blue"
"ODF3L2","grey",TRUE,0.121840992814895,0.102898862109401,0.0546962185156022,-0.00867975534774938,0.121840992814895,"grey"
"PCDHGA9","turquoise",TRUE,0.0950196648057697,0.163637264336453,0.789989276895886,0.520608022123447,0.789989276895886,"turquoise"
"RP11-626G11.4","grey",TRUE,0.0400959418834087,0.112596081696554,0.0540007573129002,-0.0265596753650307,0.112596081696554,"brown"
"TINCR","grey",TRUE,0.199226873059228,0.266228234938487,0.239897520557529,0.243071870708993,0.266228234938487,"brown"
"RP11-1055B8.1","grey",TRUE,-0.105606659475453,0.181723913732144,0.133021174535164,0.109626640906049,0.181723913732144,"brown"
"MATN2","grey",TRUE,0.0558185339822601,0.371689611598015,0.2618457031783,0.211997111032688,0.371689611598015,"brown"
"BCL2A1","turquoise",TRUE,-0.194316364825231,0.171700468230461,0.704544765406146,0.500455127261614,0.704544765406146,"turquoise"
"MIR4697HG","turquoise",TRUE,0.153178926903158,-0.0283200441337968,0.345192902799793,0.0745212048858358,0.345192902799793,"turquoise"
"TMEM145","grey",TRUE,0.0676817495439554,-0.0511206795397942,0.219622714903779,0.0421652610185611,0.219622714903779,"turquoise"
"SGCD","turquoise",TRUE,0.0979937843769028,0.0426424427633187,0.873200593906437,0.446033905239644,0.873200593906437,"turquoise"
"GLRB","turquoise",TRUE,0.164207621686886,0.0458942426114858,0.819133644629078,0.46675935499507,0.819133644629078,"turquoise"
"AC016831.7","grey",TRUE,0.369839334928617,-0.0387341432424583,-0.0435674792549681,-0.0782360960932009,0.369839334928617,"grey"
"IL1R2","brown",TRUE,-0.281098793008763,0.626634778421328,0.163967192582894,0.312502366133247,0.626634778421328,"brown"
"C2orf61","grey",TRUE,0.105938009312644,0.0721184530443617,0.0973381000516791,0.104947783372791,0.105938009312644,"grey"
"RPS26P6","grey",TRUE,0.0242351413319476,-0.0476280973819864,-0.0849559477500133,-0.0592454581207354,0.0849559477500133,"turquoise"
"RN7SL138P","turquoise",TRUE,0.100886655919956,0.0681831623848075,0.416909019499065,0.278271584329168,0.416909019499065,"turquoise"
"ZNF625","turquoise",TRUE,0.172337191972156,-0.00826361063218437,0.476927440805927,0.239431164667796,0.476927440805927,"turquoise"
"ENPP2","turquoise",TRUE,0.0556779673644085,0.224390610114601,0.795235736729721,0.644888389933886,0.795235736729721,"turquoise"
"AC000078.5","turquoise",TRUE,0.451840206767976,0.0611150904402513,0.306903551308327,0.156387729583505,0.451840206767976,"grey"
"CHAD","grey",TRUE,0.499994077883674,0.211019563112215,0.212965077392725,0.244148941676873,0.499994077883674,"grey"
"CTD-2012K14.6","grey",TRUE,0.421506793303401,-0.114341704913597,0.127944308831852,-0.00911466994003873,0.421506793303401,"grey"
"DSCR9","grey",TRUE,0.335771239174298,-0.168916123934455,-0.00633527540456422,-0.0606234379243764,0.335771239174298,"grey"
"RASA4DP","grey",TRUE,0.0633785120346882,0.0420965632757794,0.224791296111849,0.134158708789282,0.224791296111849,"turquoise"
"RP11-43F13.4","grey",TRUE,0.266109804085402,-0.164517626372626,-0.0271761240102899,-0.138730910746776,0.266109804085402,"grey"
"RP11-527N22.1","turquoise",TRUE,0.0285905375589033,0.295908062619922,0.602863820060953,0.355678715118152,0.602863820060953,"turquoise"
"RP4-622L5.7","grey",TRUE,0.248958140371357,0.0726940746087205,-0.142460757393744,-0.0950627051398724,0.248958140371357,"grey"
"MCOLN2","grey",TRUE,0.265121792910959,0.0702112338006311,0.17133578385828,0.165826016684315,0.265121792910959,"grey"
"ACSM1","grey",TRUE,-0.0437182707890651,0.398113383179996,-0.0720607540821608,0.195744115704299,0.398113383179996,"brown"
