probe_id,gene_symbol,mad,selection_rank
ENSG00000227258.5,SMIM2-AS1,0.9736,8405
ENSG00000182218.9,HHIPL1,0.9735,8406
ENSG00000168421.12,RHOH,0.9734999999999998,8407
ENSG00000126878.12,AIF1L,0.9733,8408
ENSG00000188487.11,INSC,0.9732000000000001,8409
ENSG00000167037.18,SGSM1,0.9732000000000001,8410
ENSG00000281856.1,RP11-744A16.4,0.9732,8411
ENSG00000272524.1,RP11-254F7.4,0.9729999999999999,8412
ENSG00000172260.13,NEGR1,0.9725999999999999,8413
ENSG00000198515.13,CNGA1,0.9723,8414
ENSG00000048052.21,HDAC9,0.9723,8415
ENSG00000135094.10,SDS,0.9721999999999998,8416
ENSG00000145335.15,SNCA,0.97215,8417
ENSG00000133321.10,RARRES3,0.972,8418
ENSG00000136040.8,PLXNC1,0.9717000000000001,8419
ENSG00000155974.11,GRIP1,0.9717,8420
ENSG00000181392.14,SYNE4,0.9715,8421
ENSG00000166927.12,MS4A7,0.9714999999999999,8422
ENSG00000233093.5,LINC00892,0.9711,8423
ENSG00000196368.4,NUDT11,0.9711,8424
ENSG00000162882.14,HAAO,0.9709999999999999,8425
ENSG00000169174.10,PCSK9,0.9709999999999999,8426
ENSG00000277877.4,RP11-11N7.5,0.9707999999999999,8427
ENSG00000231566.1,RP5-1158E12.3,0.9707999999999999,8428
ENSG00000153012.11,LGI2,0.97075,8429
ENSG00000164236.11,ANKRD33B,0.9705000000000001,8430
ENSG00000167332.7,OR51E2,0.9704999999999999,8431
ENSG00000263050.1,RP11-667K14.3,0.9704999999999999,8432
ENSG00000184357.4,HIST1H1B,0.9704,8433
ENSG00000225447.1,RPS15AP10,0.9704,8434
ENSG00000176771.15,NCKAP5,0.9703999999999999,8435
ENSG00000160678.11,S100A1,0.97025,8436
ENSG00000170345.9,FOS,0.9695,8437
ENSG00000073146.15,MOV10L1,0.9694999999999998,8438
ENSG00000269194.1,AC006942.4,0.9693999999999999,8439
ENSG00000163584.17,RPL22L1,0.9690000000000003,8440
ENSG00000136859.9,ANGPTL2,0.9690000000000001,8441
ENSG00000110693.15,SOX6,0.9690000000000001,8442
ENSG00000166741.7,NNMT,0.9689999999999994,8443
ENSG00000008516.16,MMP25,0.96865,8444
ENSG00000264501.2,RN7SL731P,0.9683999999999999,8445
ENSG00000267484.1,CTC-518P12.6,0.9682999999999999,8446
ENSG00000136404.15,TM6SF1,0.9682,8447
ENSG00000226318.1,RP11-474D14.2,0.9680000000000001,8448
ENSG00000218052.5,ADAMTS7P4,0.968,8449
ENSG00000180549.7,FUT7,0.968,8450
ENSG00000213087.3,RP11-613F7.1,0.968,8451
ENSG00000165821.11,SALL2,0.968,8452
ENSG00000011600.11,TYROBP,0.968,8453
ENSG00000095932.6,SMIM24,0.9675000000000002,8454
ENSG00000228857.2,AC104653.1,0.9674499999999999,8455
ENSG00000124140.12,SLC12A5,0.96705,8456
ENSG00000111058.7,ACSS3,0.9669999999999999,8457
ENSG00000109625.18,CPZ,0.9669999999999999,8458
ENSG00000268204.1,CTD-3214H19.6,0.9669999999999999,8459
ENSG00000258424.1,RP11-471B22.2,0.9669999999999999,8460
ENSG00000176046.8,NUPR1,0.9664999999999999,8461
ENSG00000167554.14,ZNF610,0.96645,8462
ENSG00000182752.9,PAPPA,0.9664000000000001,8463
ENSG00000198075.9,SULT1C4,0.9662000000000001,8464
ENSG00000174788.9,PCP2,0.9660500000000001,8465
ENSG00000162739.13,SLAMF6,0.96605,8466
ENSG00000267439.1,AC002398.11,0.9660000000000002,8467
ENSG00000226329.2,AC005682.6,0.9660000000000002,8468
ENSG00000235725.1,AC007389.3,0.9660000000000002,8469
ENSG00000269794.1,AC010642.2,0.9660000000000002,8470
ENSG00000255397.1,AC022182.2,0.9660000000000002,8471
ENSG00000230872.1,AC092338.5,0.9660000000000002,8472
ENSG00000267251.2,AC139100.3,0.9660000000000002,8473
ENSG00000230581.2,ACTG1P14,0.9660000000000002,8474
ENSG00000278879.1,AP000560.3,0.9660000000000002,8475
ENSG00000280543.1,ASAP1-IT2,0.9660000000000002,8476
ENSG00000188848.15,BEND4,0.9660000000000002,8477
ENSG00000150873.11,C2orf50,0.9660000000000002,8478
ENSG00000185689.15,C6orf201,0.9660000000000002,8479
ENSG00000164304.15,CAGE1,0.9660000000000002,8480
ENSG00000167971.15,CASKIN1,0.9660000000000002,8481
ENSG00000154898.15,CCDC144CP,0.9660000000000002,8482
ENSG00000163749.17,CCDC158,0.9660000000000002,8483
ENSG00000154608.13,CEP170P1,0.9660000000000002,8484
ENSG00000160716.4,CHRNB2,0.9660000000000002,8485
ENSG00000234419.1,CICP13,0.9660000000000002,8486
ENSG00000206384.10,COL6A6,0.9660000000000002,8487
ENSG00000144410.4,CPO,0.9660000000000002,8488
ENSG00000225362.8,CT62,0.9660000000000002,8489
ENSG00000269653.1,CTB-102L5.7,0.9660000000000002,8490
ENSG00000253955.1,CTB-33O18.3,0.9660000000000002,8491
ENSG00000269397.1,CTB-92J24.2,0.9660000000000002,8492
ENSG00000280248.1,CTD-2047H16.3,0.9660000000000002,8493
ENSG00000256982.1,CTD-2555A7.2,0.9660000000000002,8494
ENSG00000241095.1,CYP51A1P1,0.9660000000000002,8495
ENSG00000222046.2,DCDC2B,0.9660000000000002,8496
ENSG00000080166.15,DCT,0.9660000000000002,8497
ENSG00000237135.1,DDX10P1,0.9660000000000002,8498
ENSG00000259165.1,DDX18P1,0.9660000000000002,8499
ENSG00000203435.2,E2F3P2,0.9660000000000002,8500
ENSG00000223668.1,EEF1A1P24,0.9660000000000002,8501
ENSG00000257790.1,EIF4A1P4,0.9660000000000002,8502
ENSG00000228753.1,EIF4BP2,0.9660000000000002,8503
ENSG00000227295.2,ELL2P1,0.9660000000000002,8504
ENSG00000111405.8,ENDOU,0.9660000000000002,8505
ENSG00000233056.2,ERVH48-1,0.9660000000000002,8506
ENSG00000182103.4,FAM181B,0.9660000000000002,8507
ENSG00000179813.6,FAM216B,0.9660000000000002,8508
ENSG00000143631.10,FLG,0.9660000000000002,8509
ENSG00000177340.5,FLJ13224,0.9660000000000002,8510
ENSG00000280278.1,FLJ30679,0.9660000000000002,8511
ENSG00000268066.5,FMR1-AS1,0.9660000000000002,8512
ENSG00000184492.6,FOXD4L1,0.9660000000000002,8513
ENSG00000183347.14,GBP6,0.9660000000000002,8514
ENSG00000175697.10,GPR156,0.9660000000000002,8515
ENSG00000181656.6,GPR88,0.9660000000000002,8516
ENSG00000228612.2,HK2P1,0.9660000000000002,8517
ENSG00000223865.10,HLA-DPB1,0.9660000000000002,8518
ENSG00000229091.2,HSPA8P8,0.9660000000000002,8519
ENSG00000179097.5,HTR1F,0.9660000000000002,8520
ENSG00000188385.11,JAKMIP3,0.9660000000000002,8521
ENSG00000154118.12,JPH3,0.9660000000000002,8522
ENSG00000158445.7,KCNB1,0.9660000000000002,8523
ENSG00000143473.11,KCNH1,0.9660000000000002,8524
ENSG00000105642.15,KCNN1,0.9660000000000002,8525
ENSG00000258951.1,KRT18P7,0.9660000000000002,8526
ENSG00000271647.1,KRT8P47,0.9660000000000002,8527
ENSG00000274751.1,LA16c-358B7.4,0.9660000000000002,8528
ENSG00000279442.1,LA16c-60D12.2,0.9660000000000002,8529
ENSG00000166800.9,LDHAL6A,0.9660000000000002,8530
ENSG00000214269.3,LGMNP1,0.9660000000000002,8531
ENSG00000258735.1,LINC00637,0.9660000000000002,8532
ENSG00000231419.6,LINC00689,0.9660000000000002,8533
ENSG00000251576.1,LINC01267,0.9660000000000002,8534
ENSG00000229017.6,LINC01277,0.9660000000000002,8535
ENSG00000236882.7,LINC01554,0.9660000000000002,8536
ENSG00000117598.11,LPPR5,0.9660000000000002,8537
ENSG00000165383.10,LRRC18,0.9660000000000002,8538
ENSG00000179564.3,LSMEM2,0.9660000000000002,8539
ENSG00000182759.3,MAFA,0.9660000000000002,8540
ENSG00000272610.1,MAGI1-IT1,0.9660000000000002,8541
ENSG00000162510.5,MATN1,0.9660000000000002,8542
ENSG00000101977.19,MCF2,0.9660000000000002,8543
ENSG00000224430.2,MKRN5P,0.9660000000000002,8544
ENSG00000215349.2,MRPL3P1,0.9660000000000002,8545
ENSG00000057468.6,MSH4,0.9660000000000002,8546
ENSG00000041515.15,MYO16,0.9660000000000002,8547
ENSG00000255346.9,NOX5,0.9660000000000002,8548
ENSG00000174145.7,NWD2,0.9660000000000002,8549
ENSG00000248449.2,PCDHGB8P,0.9660000000000002,8550
ENSG00000224729.5,PCOLCE-AS1,0.9660000000000002,8551
ENSG00000213290.4,PGK1P2,0.9660000000000002,8552
ENSG00000277481.1,PKD1L3,0.9660000000000002,8553
ENSG00000236480.1,PKMP1,0.9660000000000002,8554
ENSG00000225778.5,PROSER2-AS1,0.9660000000000002,8555
ENSG00000196090.12,PTPRT,0.9660000000000002,8556
ENSG00000213411.2,RBM22P2,0.9660000000000002,8557
ENSG00000111783.12,RFX4,0.9660000000000002,8558
ENSG00000153165.18,RGPD3,0.9660000000000002,8559
ENSG00000198963.10,RORB,0.9660000000000002,8560
ENSG00000279170.1,RP1-199J3.6,0.9660000000000002,8561
ENSG00000213279.2,RP1-29C18.9,0.9660000000000002,8562
ENSG00000246640.1,RP11-1094H24.4,0.9660000000000002,8563
ENSG00000237842.2,RP11-110J1.2,0.9660000000000002,8564
ENSG00000277895.1,RP11-114F3.4,0.9660000000000002,8565
ENSG00000276272.1,RP11-121C6.5,0.9660000000000002,8566
ENSG00000250131.1,RP11-130F10.1,0.9660000000000002,8567
ENSG00000267731.1,RP11-147L13.8,0.9660000000000002,8568
ENSG00000254102.1,RP11-21C4.1,0.9660000000000002,8569
ENSG00000232027.2,RP11-275F13.3,0.9660000000000002,8570
ENSG00000278963.1,RP11-294J22.7,0.9660000000000002,8571
ENSG00000270823.1,RP11-2E11.6,0.9660000000000002,8572
ENSG00000280083.1,RP11-317J9.1,0.9660000000000002,8573
ENSG00000275512.1,RP11-322E11.2,0.9660000000000002,8574
ENSG00000226327.3,RP11-350G13.1,0.9660000000000002,8575
ENSG00000247199.3,RP11-373N22.3,0.9660000000000002,8576
ENSG00000279149.1,RP11-374F3.5,0.9660000000000002,8577
ENSG00000228021.7,RP11-383C5.3,0.9660000000000002,8578
ENSG00000260947.1,RP11-384P7.7,0.9660000000000002,8579
ENSG00000223387.6,RP11-408H1.3,0.9660000000000002,8580
ENSG00000279555.1,RP11-426D19.1,0.9660000000000002,8581
ENSG00000278959.1,RP11-455I9.1,0.9660000000000002,8582
ENSG00000279187.1,RP11-455O6.5,0.9660000000000002,8583
ENSG00000279982.1,RP11-45A17.3,0.9660000000000002,8584
ENSG00000260782.1,RP11-480G7.2,0.9660000000000002,8585
ENSG00000267702.1,RP11-53B2.2,0.9660000000000002,8586
ENSG00000250144.1,RP11-553P9.1,0.9660000000000002,8587
ENSG00000279907.1,RP11-568J23.2,0.9660000000000002,8588
ENSG00000257803.2,RP11-575G13.2,0.9660000000000002,8589
ENSG00000265912.1,RP11-583F2.2,0.9660000000000002,8590
ENSG00000214919.3,RP11-674E16.4,0.9660000000000002,8591
ENSG00000280228.1,RP11-67L14.1,0.9660000000000002,8592
ENSG00000274776.1,RP11-687F6.5,0.9660000000000002,8593
ENSG00000261168.1,RP11-68I18.10,0.9660000000000002,8594
ENSG00000261096.1,RP11-690I21.2,0.9660000000000002,8595
ENSG00000271474.1,RP11-710C12.1,0.9660000000000002,8596
ENSG00000251632.1,RP11-714L20.1,0.9660000000000002,8597
ENSG00000258630.1,RP11-725G5.2,0.9660000000000002,8598
ENSG00000279801.1,RP11-75C10.6,0.9660000000000002,8599
ENSG00000279333.1,RP11-75I2.3,0.9660000000000002,8600
ENSG00000225411.2,RP11-764K9.1,0.9660000000000002,8601
ENSG00000266171.1,RP11-769O8.1,0.9660000000000002,8602
ENSG00000213252.3,RP11-819M15.1,0.9660000000000002,8603
ENSG00000279459.1,RP11-826F13.1,0.9660000000000002,8604
ENSG00000214650.2,RP11-83B20.1,0.9660000000000002,8605
ENSG00000277324.1,RP11-850A17.1,0.9660000000000002,8606
ENSG00000279573.1,RP11-855A2.1,0.9660000000000002,8607
ENSG00000232952.1,RP11-90H3.1,0.9660000000000002,8608
ENSG00000225528.1,RP3-370M22.8,0.9660000000000002,8609
ENSG00000237682.2,RP3-514P16.1,0.9660000000000002,8610
ENSG00000261786.1,RP4-555D20.2,0.9660000000000002,8611
ENSG00000231119.2,RP4-569M23.2,0.9660000000000002,8612
ENSG00000273419.1,RP4-751H13.7,0.9660000000000002,8613
ENSG00000277287.1,RP4-794I6.4,0.9660000000000002,8614
ENSG00000280387.1,RP5-1153D9.5,0.9660000000000002,8615
ENSG00000269927.1,RP6-91H8.3,0.9660000000000002,8616
ENSG00000089169.14,RPH3A,0.9660000000000002,8617
ENSG00000263219.1,RYKP1,0.9660000000000002,8618
ENSG00000168356.11,SCN11A,0.9660000000000002,8619
ENSG00000100191.5,SLC5A4,0.9660000000000002,8620
ENSG00000214617.9,SLC6A10P,0.9660000000000002,8621
ENSG00000100678.18,SLC8A3,0.9660000000000002,8622
ENSG00000278195.1,SSTR3,0.9660000000000002,8623
ENSG00000229867.1,STEAP3-AS1,0.9660000000000002,8624
ENSG00000166763.7,STRCP1,0.9660000000000002,8625
ENSG00000159450.12,TCHH,0.9660000000000002,8626
ENSG00000173809.15,TDRD12,0.9660000000000002,8627
ENSG00000280055.1,TMEM75,0.9660000000000002,8628
ENSG00000176040.13,TMPRSS7,0.9660000000000002,8629
ENSG00000205231.1,TTLL10-AS1,0.9660000000000002,8630
ENSG00000237972.1,TUBG1P,0.9660000000000002,8631
ENSG00000278338.4,VWA8-AS1,0.9660000000000002,8632
ENSG00000154342.5,WNT3A,0.9660000000000002,8633
ENSG00000215817.4,ZC3H11B,0.9660000000000002,8634
ENSG00000225192.1,ZNF33BP1,0.9660000000000002,8635
ENSG00000186777.11,ZNF732,0.9660000000000002,8636
ENSG00000170396.7,ZNF804A,0.9660000000000002,8637
ENSG00000077984.5,CST7,0.966,8638
ENSG00000066382.16,MPPED2,0.966,8639
ENSG00000165495.15,PKNOX2,0.966,8640
ENSG00000280334.1,RP11-361L15.5,0.966,8641
ENSG00000163359.15,COL6A3,0.9659999999999997,8642
ENSG00000155307.17,SAMSN1,0.9657499999999999,8643
ENSG00000165124.17,SVEP1,0.96565,8644
ENSG00000126860.11,EVI2A,0.9656000000000001,8645
ENSG00000267583.5,RP11-322E11.5,0.9656,8646
ENSG00000187824.8,TMEM220,0.96555,8647
ENSG00000152049.6,KCNE4,0.9655,8648
ENSG00000237301.1,RP4-680D5.2,0.9655,8649
ENSG00000184785.5,SMIM10,0.9652499999999999,8650
ENSG00000188822.7,CNR2,0.9650000000000007,8651
ENSG00000140511.11,HAPLN3,0.965,8652
ENSG00000233654.1,AC093388.3,0.9649999999999999,8653
ENSG00000160870.12,CYP3A7,0.9649999999999999,8654
ENSG00000113083.12,LOX,0.9649999999999999,8655
ENSG00000223416.3,RPS26P15,0.9649999999999999,8656
ENSG00000160185.13,UBASH3A,0.9647000000000001,8657
ENSG00000225972.1,MTND1P23,0.9645000000000001,8658
ENSG00000206190.11,ATP10A,0.9643,8659
ENSG00000158246.7,FAM46B,0.964,8660
ENSG00000100385.13,IL2RB,0.964,8661
ENSG00000279989.1,RP11-158H5.2,0.964,8662
ENSG00000205622.9,AF064858.6,0.9637499999999999,8663
ENSG00000128655.16,PDE11A,0.9635000000000002,8664
ENSG00000270659.1,RP11-105N14.1,0.9635000000000002,8665
ENSG00000251634.2,RP11-1280N14.3,0.9635000000000002,8666
ENSG00000196335.12,STK31,0.9634,8667
ENSG00000170921.14,TANC2,0.96305,8668
ENSG00000115363.13,EVA1A,0.9630000000000001,8669
ENSG00000224536.1,RP11-134G8.7,0.9628999999999999,8670
ENSG00000272666.1,CTA-384D8.35,0.9628,8671
ENSG00000112414.14,ADGRG6,0.96255,8672
ENSG00000102174.8,PHEX,0.9624999999999999,8673
ENSG00000108309.12,RUNDC3A,0.96245,8674
ENSG00000133619.17,KRBA1,0.9623,8675
ENSG00000279057.1,CTD-3126B10.5,0.9620000000000002,8676
ENSG00000267426.5,RP11-552F3.12,0.9620000000000002,8677
ENSG00000139926.15,FRMD6,0.9617499999999999,8678
ENSG00000254560.5,BBOX1-AS1,0.9615,8679
ENSG00000244219.6,GS1-259H13.2,0.9614999999999999,8680
ENSG00000214435.7,AS3MT,0.9610500000000001,8681
ENSG00000224520.2,KRT8P45,0.96105,8682
ENSG00000042980.12,ADAM28,0.961,8683
ENSG00000137691.12,C11orf70,0.961,8684
ENSG00000253626.3,EIF5AL1,0.961,8685
ENSG00000204403.9,CASP12,0.9609999999999999,8686
ENSG00000243686.2,RPLP1P11,0.9609,8687
ENSG00000085514.15,PILRA,0.96085,8688
ENSG00000225071.1,GS1-184P14.2,0.9608,8689
ENSG00000262152.6,LA16c-380H5.1,0.9605000000000001,8690
ENSG00000255992.1,RP11-417L19.4,0.9605000000000001,8691
ENSG00000183773.15,AIFM3,0.9604999999999999,8692
ENSG00000150556.16,LYPD6B,0.9602999999999999,8693
ENSG00000225163.3,LINC00618,0.9601,8694
ENSG00000125531.6,C20orf195,0.96,8695
ENSG00000170442.11,KRT86,0.96,8696
ENSG00000269907.1,RP11-330M2.4,0.96,8697
ENSG00000233254.1,RPL21P134,0.96,8698
ENSG00000184347.14,SLIT3,0.9599,8699
ENSG00000131711.14,MAP1B,0.95975,8700
ENSG00000266402.3,SNHG25,0.9595,8701
ENSG00000263400.6,TMEM220-AS1,0.9594999999999999,8702
ENSG00000107796.12,ACTA2,0.9594999999999998,8703
ENSG00000273374.1,RP11-383I23.2,0.9594999999999998,8704
ENSG00000279384.1,RP11-635L1.2,0.9594999999999998,8705
ENSG00000179101.5,RP11-349N19.2,0.9594,8706
ENSG00000257524.5,RP11-203J24.9,0.9592499999999999,8707
ENSG00000189045.13,ANKDD1B,0.9588000000000001,8708
ENSG00000198053.11,SIRPA,0.9585000000000001,8709
ENSG00000262096.2,PCDHB19P,0.9584999999999999,8710
ENSG00000146070.16,PLA2G7,0.9584999999999999,8711
ENSG00000243587.6,C6orf183,0.95845,8712
ENSG00000167261.13,DPEP2,0.95825,8713
ENSG00000065675.14,PRKCQ,0.9581500000000001,8714
ENSG00000164638.10,SLC29A4,0.9581500000000001,8715
ENSG00000106006.6,HOXA6,0.9580499999999998,8716
ENSG00000171431.3,KRT20,0.9580000000000002,8717
ENSG00000276968.1,RP11-90M2.5,0.958,8718
ENSG00000255367.1,RP13-726E6.2,0.9579,8719
ENSG00000228407.2,RP4-800M22.1,0.9579,8720
ENSG00000275160.1,RP11-187C18.3,0.9578,8721
ENSG00000198835.3,GJC2,0.9575,8722
ENSG00000022267.16,FHL1,0.9570000000000003,8723
ENSG00000258947.6,TUBB3,0.9570000000000003,8724
ENSG00000265590.9,AP000275.65,0.9570000000000001,8725
ENSG00000253671.1,RP11-806O11.1,0.9570000000000001,8726
ENSG00000243836.5,WDR86-AS1,0.9570000000000001,8727
ENSG00000213315.5,CTD-3035D6.1,0.9569999999999999,8728
ENSG00000230562.3,FAM133DP,0.9569999999999999,8729
ENSG00000241217.3,RN7SL809P,0.9569999999999999,8730
ENSG00000274372.4,RP11-94I2.4,0.9569999999999999,8731
ENSG00000224292.1,AF196972.9,0.9565000000000001,8732
ENSG00000233757.6,AC092835.2,0.9560000000000002,8733
ENSG00000270164.1,LINC01480,0.9560000000000002,8734
ENSG00000229848.1,RP13-766D20.2,0.9560000000000002,8735
ENSG00000100156.10,SLC16A8,0.9560000000000002,8736
ENSG00000143502.14,SUSD4,0.9560000000000002,8737
ENSG00000196074.12,SYCP2,0.9560000000000002,8738
ENSG00000151651.15,ADAM8,0.9560000000000001,8739
ENSG00000135678.11,CPM,0.956,8740
ENSG00000236090.2,LDHAP3,0.9558,8741
ENSG00000188488.13,SERPINA5,0.9557,8742
ENSG00000077420.15,APBB1IP,0.9556,8743
ENSG00000115526.10,CHST10,0.9555499999999999,8744
ENSG00000092929.11,UNC13D,0.9554999999999998,8745
ENSG00000169508.6,GPR183,0.95545,8746
ENSG00000137801.10,THBS1,0.9549999999999996,8747
ENSG00000263064.2,RP11-291L22.7,0.9549000000000001,8748
ENSG00000258122.1,RP11-61A14.1,0.9549,8749
ENSG00000100321.14,SYNGR1,0.9548000000000001,8750
ENSG00000267530.2,AC006273.5,0.9546000000000001,8751
ENSG00000257913.2,RP11-386G11.5,0.9545,8752
ENSG00000160654.9,CD3G,0.9543999999999999,8753
ENSG00000213213.13,CCDC183,0.954,8754
ENSG00000175489.9,LRRC25,0.954,8755
ENSG00000242732.4,RGAG4,0.954,8756
ENSG00000102409.9,BEX4,0.9535,8757
ENSG00000167772.11,ANGPTL4,0.9534499999999999,8758
ENSG00000164850.14,GPER1,0.9534,8759
ENSG00000244245.1,RP11-120B7.1,0.9532,8760
ENSG00000163600.12,ICOS,0.9531499999999999,8761
ENSG00000175294.5,CATSPER1,0.9530000000000001,8762
ENSG00000186710.11,CCDC42B,0.9530000000000001,8763
ENSG00000050767.15,COL23A1,0.9530000000000001,8764
ENSG00000111846.15,GCNT2,0.9530000000000001,8765
ENSG00000214456.8,PLIN5,0.9530000000000001,8766
ENSG00000272186.1,RP11-110I1.13,0.9530000000000001,8767
ENSG00000260911.2,RP11-196G11.2,0.9530000000000001,8768
ENSG00000260593.1,RP11-432I5.2,0.9530000000000001,8769
ENSG00000267470.5,ZNF571-AS1,0.9530000000000001,8770
ENSG00000264290.1,RP11-68I3.4,0.953,8771
ENSG00000118922.16,KLF12,0.9529000000000001,8772
ENSG00000118308.14,LRMP,0.9529,8773
ENSG00000197380.10,DACT3,0.95285,8774
ENSG00000258749.1,RP11-688G15.3,0.9528000000000001,8775
ENSG00000224016.2,RP11-728K20.1,0.95275,8776
ENSG00000251279.1,CTC-436P18.1,0.9525000000000001,8777
ENSG00000254912.2,RP11-632K20.2,0.9525000000000001,8778
ENSG00000260874.5,RP11-715J22.4,0.9525000000000001,8779
ENSG00000172215.5,CXCR6,0.9525,8780
ENSG00000145198.14,VWA5B2,0.9524999999999999,8781
ENSG00000168811.6,IL12A,0.9523000000000001,8782
ENSG00000225345.3,SNX18P3,0.9521000000000001,8783
ENSG00000172296.12,SPTLC3,0.9521,8784
ENSG00000172986.12,GXYLT2,0.9520500000000001,8785
ENSG00000268388.5,FENDRR,0.952,8786
ENSG00000232901.1,CYCSP10,0.9517,8787
ENSG00000258130.7,RP11-347C12.3,0.9516,8788
ENSG00000008056.12,SYN1,0.9516,8789
ENSG00000112799.8,LY86,0.9514999999999998,8790
ENSG00000118777.10,ABCG2,0.9514,8791
ENSG00000065320.8,NTN1,0.9511000000000001,8792
ENSG00000261220.2,RP11-629O1.2,0.9511000000000001,8793
ENSG00000173421.16,CCDC36,0.9510000000000001,8794
ENSG00000269656.1,GLTSCR2-AS1,0.9510000000000001,8795
ENSG00000246366.6,LACTB2-AS1,0.9510000000000001,8796
ENSG00000173200.12,PARP15,0.9510000000000001,8797
ENSG00000104140.6,RHOV,0.9510000000000001,8798
ENSG00000243094.1,RP11-1084A12.1,0.9510000000000001,8799
ENSG00000213169.3,RP11-393N4.2,0.9510000000000001,8800
ENSG00000240522.1,RPL7AP10,0.9510000000000001,8801
ENSG00000150783.9,TEX12,0.9510000000000001,8802
ENSG00000235459.5,RPS26P31,0.95095,8803
ENSG00000178229.7,ZNF543,0.95095,8804
ENSG00000125726.10,CD70,0.9509000000000001,8805
ENSG00000166532.15,RIMKLB,0.95075,8806
ENSG00000112208.11,BAG2,0.9505000000000001,8807
ENSG00000213754.2,RP11-284B18.3,0.9504999999999999,8808
ENSG00000266601.1,RP11-6N17.3,0.9501999999999999,8809
ENSG00000064201.15,TSPAN32,0.9501999999999999,8810
ENSG00000272168.5,CASC15,0.9501,8811
ENSG00000100979.14,PLTP,0.9500000000000002,8812
ENSG00000232613.6,AC007386.4,0.9499999999999997,8813
ENSG00000242198.1,CTD-2235C13.1,0.9499999999999997,8814
ENSG00000225808.1,DNAJC19P5,0.9499999999999997,8815
ENSG00000101335.9,MYL9,0.9499999999999997,8816
ENSG00000164520.11,RAET1E,0.9499999999999997,8817
ENSG00000255507.5,RP11-535A19.2,0.9499999999999997,8818
ENSG00000270265.1,RP11-731D1.4,0.9499999999999997,8819
ENSG00000262902.1,RP11-750B16.1,0.9499999999999997,8820
ENSG00000100055.20,CYTH4,0.94995,8821
ENSG00000175879.8,HOXD8,0.9497499999999999,8822
ENSG00000240602.7,AADACP1,0.94925,8823
ENSG00000240583.10,AQP1,0.9490000000000003,8824
ENSG00000175746.6,C15orf54,0.9490000000000003,8825
ENSG00000143387.12,CTSK,0.9490000000000003,8826
ENSG00000164385.8,LINC01600,0.9490000000000003,8827
ENSG00000267750.5,RUNDC3A-AS1,0.9490000000000003,8828
ENSG00000130224.14,LRCH2,0.9490000000000001,8829
ENSG00000272250.1,RP11-346C20.4,0.9490000000000001,8830
ENSG00000138131.3,LOXL4,0.9489999999999998,8831
ENSG00000101194.17,SLC17A9,0.9489999999999998,8832
ENSG00000213402.2,PTPRCAP,0.9489999999999996,8833
ENSG00000186517.13,ARHGAP30,0.9489000000000001,8834
ENSG00000153283.12,CD96,0.9488000000000001,8835
ENSG00000281406.1,BLACAT1,0.9487000000000001,8836
ENSG00000253161.5,LINC01605,0.9487000000000001,8837
ENSG00000135502.16,SLC26A10,0.9486,8838
ENSG00000148671.13,ADIRF,0.9485000000000006,8839
ENSG00000184434.7,LRRC19,0.9485000000000001,8840
ENSG00000197405.7,C5AR1,0.9485,8841
ENSG00000221972.3,C3orf36,0.9480999999999999,8842
ENSG00000135077.8,HAVCR2,0.948,8843
ENSG00000269952.1,RP11-324I22.3,0.94795,8844
ENSG00000163599.14,CTLA4,0.9471,8845
ENSG00000115607.9,IL18RAP,0.9470999999999999,8846
ENSG00000272138.1,LINC01607,0.9470999999999999,8847
ENSG00000156299.12,TIAM1,0.9470999999999999,8848
ENSG00000259081.1,RP11-488C13.6,0.9470000000000001,8849
ENSG00000260342.2,RP11-1035H13.3,0.947,8850
ENSG00000257542.4,OR7E47P,0.9469,8851
ENSG00000246898.1,LINC00920,0.9467000000000001,8852
ENSG00000269246.1,CTC-246B18.10,0.9465000000000001,8853
ENSG00000163823.3,CCR1,0.94635,8854
ENSG00000105409.15,ATP1A3,0.9462999999999999,8855
ENSG00000204165.5,CXorf65,0.9462999999999999,8856
ENSG00000160307.9,S100B,0.9460000000000002,8857
ENSG00000225416.1,AC104843.3,0.946,8858
ENSG00000262484.1,CCER2,0.946,8859
ENSG00000276867.1,CTD-2358C21.5,0.946,8860
ENSG00000226450.2,CYP2D8P,0.946,8861
ENSG00000263464.2,PPIAL4C,0.946,8862
ENSG00000146250.6,PRSS35,0.946,8863
ENSG00000106772.17,PRUNE2,0.946,8864
ENSG00000272646.1,RP11-188P17.2,0.946,8865
ENSG00000273394.1,RP11-255E6.6,0.946,8866
ENSG00000248557.1,RP11-390G14.1,0.946,8867
ENSG00000270154.1,RP11-419I17.1,0.946,8868
ENSG00000174521.7,TTC9B,0.946,8869
ENSG00000272810.1,U91328.22,0.946,8870
ENSG00000176293.19,ZNF135,0.946,8871
ENSG00000244021.4,RP11-50D9.1,0.94555,8872
ENSG00000258919.1,RP11-1029J19.4,0.9454,8873
ENSG00000172201.10,ID4,0.94535,8874
ENSG00000267383.6,CTC-260E6.6,0.94505,8875
ENSG00000227533.5,SLC2A1-AS1,0.94505,8876
ENSG00000120693.13,SMAD9,0.94495,8877
ENSG00000277170.1,RP11-295D4.4,0.9447,8878
ENSG00000267648.1,RP11-686D22.3,0.9444999999999997,8879
ENSG00000167693.16,NXN,0.9440000000000002,8880
ENSG00000170271.10,FAXDC2,0.944,8881
