"gene_symbol","module","network_input","kME_turquoise","kME_brown","kME_blue","kME_grey","max_abs_kME","best_kME_module"
"MYLK","turquoise",TRUE,0.886807457612441,0.574774263947839,0.0425625438002183,0.204430227443364,0.886807457612441,"turquoise"
"RP5-875H18.10","grey",TRUE,-0.0142113138525165,-0.181845511961754,0.241221062932208,0.50838307403891,0.50838307403891,"grey"
"RBM24","turquoise",TRUE,0.402823133111131,0.254945250772708,0.144668827180907,0.229896273884385,0.402823133111131,"turquoise"
"RP11-137H2.4","grey",TRUE,0.0527612954706219,0.0677016243983187,0.115903845674552,0.0944782163926683,0.115903845674552,"blue"
"HOXB-AS3","grey",TRUE,-0.0274449889900759,-0.0518586179174994,0.157207133421292,0.00779477961722285,0.157207133421292,"blue"
"CTD-3138B18.6","blue",TRUE,0.136344365910506,0.0872119773343454,0.454766616540541,0.0113176003286928,0.454766616540541,"blue"
"HIST1H3B","grey",TRUE,-0.105859613702616,-0.0227405966482367,0.172105271183832,-0.148197458486537,0.172105271183832,"blue"
"P3H2","turquoise",TRUE,0.350899263216318,0.364844412027712,0.0302248385386596,0.103109429306034,0.364844412027712,"brown"
"EBF3","turquoise",TRUE,0.822547615153603,0.648107503273576,0.0950611946972829,0.0221604804206208,0.822547615153603,"turquoise"
"HTRA3","turquoise",TRUE,0.788640715489093,0.539623005382792,-0.0844563096299276,0.13735361859334,0.788640715489093,"turquoise"
"ACTN4P1","grey",TRUE,0.0107456235099625,0.0272855433127705,0.0467985895427002,0.0871893915696167,0.0871893915696167,"grey"
"SEMA6D","brown",TRUE,0.371952467023499,0.420869177787844,0.124381464334853,0.38004649289956,0.420869177787844,"brown"
"F2RL2","turquoise",TRUE,0.431319871770028,0.319936529087816,0.0584033674966985,0.391290600968522,0.431319871770028,"turquoise"
"AC011298.2","grey",TRUE,-0.03296771438636,-0.0936625653971691,0.115497499510552,0.382702164591676,0.382702164591676,"grey"
"ALPK2","turquoise",TRUE,0.753654807897921,0.733791123611277,0.122298289513362,-0.159877246575182,0.753654807897921,"turquoise"
"BPI","turquoise",TRUE,0.519842128319213,0.294144213773366,0.0210518189044465,0.259030761768883,0.519842128319213,"turquoise"
"CTC-398G3.2","grey",TRUE,-0.0844816138781529,-0.0351997963712366,0.169642625680756,-0.0258543129695218,0.169642625680756,"blue"
"FDPSP7","blue",TRUE,-0.0394129762509886,0.0283023492085366,0.431218353903905,0.038109706710301,0.431218353903905,"blue"
"GLYCTK-AS1","blue",TRUE,0.156280945028646,0.167195366009868,0.4852256876348,0.114965571324247,0.4852256876348,"blue"
"HLA-DRB1","brown",TRUE,0.471618610984319,0.735491007762841,-0.102500624416438,-0.223834369696715,0.735491007762841,"brown"
"LA16c-349E10.1","blue",TRUE,0.0644484658538066,0.0704923556574614,0.470489316748425,0.182680350187449,0.470489316748425,"blue"
"LINC00884","grey",TRUE,0.0667432832310067,0.0504150716482496,0.0730997376390584,0.162738356402848,0.162738356402848,"grey"
"PALM2","grey",TRUE,0.305330552760428,0.181104019277883,0.201951376501486,0.0667475347352023,0.305330552760428,"turquoise"
"PCDHGA7","turquoise",TRUE,0.39471724403458,0.247075347967201,0.17254509973112,0.0952575396927852,0.39471724403458,"turquoise"
"RP11-587D21.1","grey",TRUE,-0.0328149482652335,-0.0578380532318138,0.01462982738318,0.0875133644588105,0.0875133644588105,"grey"
"RP5-1009E24.9","grey",TRUE,0.0500114274908373,0.0321842680347708,0.252894658117626,0.0866711043882303,0.252894658117626,"blue"
"PLCB4","grey",TRUE,0.087911589038958,-0.113015846123704,0.133425059288245,0.570410273190174,0.570410273190174,"grey"
"COL17A1","grey",TRUE,-0.0285713467395955,-0.0417992933167306,0.0262562873687537,0.112854827916663,0.112854827916663,"grey"
"LRRC10B","grey",TRUE,0.074883429116461,-0.0545903291646846,0.0861689406223172,0.33463772388455,0.33463772388455,"grey"
"ADGRF4","grey",TRUE,0.128650843590897,0.0853784819653893,0.0609843059555828,0.315409188661759,0.315409188661759,"grey"
"LINC01237","blue",TRUE,0.0937685768901587,0.0784016127540719,0.463996316447851,0.235039359483522,0.463996316447851,"blue"
"RP11-388C12.5","blue",TRUE,-0.0277084247431762,-0.0232018991800053,0.458675523762297,0.154231099290428,0.458675523762297,"blue"
"NKG7","brown",TRUE,0.381865354736048,0.763627360450846,-0.122680924552809,-0.33297303748647,0.763627360450846,"brown"
"CRYBB1","turquoise",TRUE,0.498200922006599,0.460094422814702,-0.0719870958544732,0.0333013321575587,0.498200922006599,"turquoise"
"LINC01353","grey",TRUE,0.200586138434033,0.182193044776958,0.110961137240066,0.0571656083440258,0.200586138434033,"turquoise"
"RP11-656D10.3","grey",TRUE,0.112887845842573,0.0391155565262289,0.215420381408588,0.219888502439257,0.219888502439257,"grey"
"ZDBF2","turquoise",TRUE,0.627913742457534,0.543850859294889,0.251797636813475,0.0924559577844662,0.627913742457534,"turquoise"
"AC068522.4","grey",TRUE,-0.0938946552026948,-0.0654593730671266,0.0490584967852306,0.0896672046748337,0.0938946552026948,"turquoise"
"CERS4","turquoise",TRUE,0.514638899566622,0.264228108526747,0.0896958651894526,0.355335138213816,0.514638899566622,"turquoise"
"ALDH3A1","grey",TRUE,-0.215090603284835,-0.187227964103836,-0.123189687230849,-0.0176721068143405,0.215090603284835,"turquoise"
"RP11-572O6.1","blue",TRUE,-0.140699867262162,-0.185926536070959,0.342275836665347,0.136760576039939,0.342275836665347,"blue"
"LAMA2","turquoise",TRUE,0.73845974507356,0.632881858967789,0.169429800100164,0.0649533774243969,0.73845974507356,"turquoise"
"SCARF2","turquoise",TRUE,0.867137164802197,0.61722536567173,-0.00126810203830364,0.0928877676528658,0.867137164802197,"turquoise"
"CTB-191K22.6","grey",TRUE,0.0921144801150379,0.0258296336025301,0.255929845143772,0.328348895424059,0.328348895424059,"grey"
"AC002128.5","blue",TRUE,0.0939666011707239,0.0758397668641239,0.587370027358573,0.198811384556015,0.587370027358573,"blue"
"ADAMTS2","turquoise",TRUE,0.799720233571122,0.702158955230497,-0.00913832175764006,-0.0946339578659477,0.799720233571122,"turquoise"
"COL1A2","turquoise",TRUE,0.854215786355839,0.628801188657769,0.00853805023339505,-0.000397561497938295,0.854215786355839,"turquoise"
"CRYBA4","grey",TRUE,0.0677431754186798,-0.0236769340900285,-0.0479477961662547,0.206598602705476,0.206598602705476,"grey"
"MRO","brown",TRUE,0.398732772565879,0.469717794332127,-0.0494578102905766,-0.174918055807589,0.469717794332127,"brown"
"NTRK1","brown",TRUE,0.621229801375961,0.662327728740599,0.119908443422626,-0.0453780964329094,0.662327728740599,"brown"
"RP11-1109F11.5","blue",TRUE,0.0582332185104437,-0.0310795670212723,0.393413640172491,0.105727936795882,0.393413640172491,"blue"
"RP11-763B22.3","grey",TRUE,0.121359390236473,0.0980824755247577,0.344965612260468,0.112831939187091,0.344965612260468,"blue"
"PON3","grey",TRUE,0.00865106429694455,-0.00245523808447135,0.0099129856968952,0.0238319056092084,0.0238319056092084,"grey"
"APOA1","grey",TRUE,0.114466003225308,0.0445219652201324,0.126725059737446,0.216550551399594,0.216550551399594,"grey"
"FAM86FP","grey",TRUE,0.0501072452771083,0.11226398616474,0.139638969964186,-0.090325994595198,0.139638969964186,"blue"
"GPR17","turquoise",TRUE,0.386713040812534,0.199500335730015,0.388028191412871,0.269510190965274,0.388028191412871,"blue"
"KLHL7-AS1","grey",TRUE,0.0369778319874141,-0.0719940058134734,0.0830249323401163,0.337202926595498,0.337202926595498,"grey"
"MTND6P4","grey",TRUE,0.0314496786811801,0.0573385839775993,0.250846085575398,0.0188999441200487,0.250846085575398,"blue"
"RP11-167N5.5","blue",TRUE,-0.0859643520192802,-0.100805871460675,0.455417815198292,0.178804104162556,0.455417815198292,"blue"
"RP11-395N3.2","grey",TRUE,0.144062743521626,0.0267645553448642,0.162535633093007,0.157051372223978,0.162535633093007,"blue"
"RP11-423H2.3","grey",TRUE,0.0063799076356336,0.095829586087093,0.169386018000746,-0.045194880482974,0.169386018000746,"blue"
"RP11-565J7.1","grey",TRUE,0.0141307980024802,-0.0446644441779518,0.138745767538684,0.0433736312918781,0.138745767538684,"blue"
"RP11-66B24.2","turquoise",TRUE,0.320391534859887,0.146136101534292,0.0561905761128585,0.31858995517632,0.320391534859887,"turquoise"
"ST18","grey",TRUE,0.254912712025996,0.215645066463052,0.156024114115352,-0.00487218808177304,0.254912712025996,"turquoise"
"TRPV1","blue",TRUE,0.0232398584762092,0.00322671609429767,0.43787462131625,0.14407655986199,0.43787462131625,"blue"
"IQSEC3","turquoise",TRUE,0.658068894778585,0.537631606420283,0.115095908463854,0.0472366836322439,0.658068894778585,"turquoise"
"SLC24A3","turquoise",TRUE,0.817629055151273,0.582542264820221,0.0250328228672376,0.160335254855768,0.817629055151273,"turquoise"
"CLUL1","grey",TRUE,0.107506490137399,0.0423155037824345,0.0379140193519307,0.0188289675058153,0.107506490137399,"turquoise"
"EVI2B","brown",TRUE,0.662724676659231,0.931396483519947,0.0346649363757943,-0.200155505767104,0.931396483519947,"brown"
"KRT18P16","grey",TRUE,0.0305440435896248,0.025485029560408,-0.00497486148834607,0.0516846184480523,0.0516846184480523,"grey"
"RPS26P47","grey",TRUE,-0.106105232940556,-0.0402188159481761,0.072122097685721,0.0676195709797961,0.106105232940556,"turquoise"
"SH2D1B","brown",TRUE,0.218401582921302,0.494911284068766,-0.0307399125635,-0.387051373463317,0.494911284068766,"brown"
"PPP1R1C","grey",TRUE,0.0432755010161504,-0.0368043141309615,0.00210925661993671,-0.00505640192186632,0.0432755010161504,"turquoise"
"RGPD2","turquoise",TRUE,0.301915313602072,0.279061150601521,0.270414586596322,0.139736644638178,0.301915313602072,"turquoise"
"IDO2","brown",TRUE,0.354189542358931,0.579352282854519,0.104622541899016,-0.0244534401408837,0.579352282854519,"brown"
"PDLIM1P1","grey",TRUE,0.0580163465499586,0.0949768987148467,0.0674533244672775,0.00148879597605584,0.0949768987148467,"brown"
"TEKT2","turquoise",TRUE,0.283391328513204,0.182974522601009,0.172582937208743,0.117784223220605,0.283391328513204,"turquoise"
"DLEU1_2","grey",TRUE,-0.174829164612471,-0.203363171166279,-0.0366806934827967,0.0386334988145982,0.203363171166279,"brown"
"RP11-672A2.4","turquoise",TRUE,0.676655760839414,0.51577941748621,0.139429073973707,0.209191283525625,0.676655760839414,"turquoise"
"MN1","turquoise",TRUE,0.848941583316549,0.550834918056925,0.125080942699799,0.197198693991922,0.848941583316549,"turquoise"
"RP11-130L8.2","grey",TRUE,0.0951364302839189,-0.145228533692626,0.217332955409076,0.347366512690294,0.347366512690294,"grey"
"RP11-66N24.6","grey",TRUE,-0.105807767088666,-0.169286600543228,-0.134767408113151,0.0825464963146658,0.169286600543228,"brown"
"AC109333.10","blue",TRUE,0.183749576824662,0.31652786137276,0.427141790229929,-0.0764451336449434,0.427141790229929,"blue"
"C9orf173-AS1","blue",TRUE,-0.0878176579597676,-0.0861081645237287,0.52195409207512,0.2013694753005,0.52195409207512,"blue"
"MAL","brown",TRUE,0.54535607815821,0.698303934804721,0.00946366261554473,0.0207729328976756,0.698303934804721,"brown"
"ODF3L2","grey",TRUE,0.0910451417682812,0.00765363604418633,0.135601204516035,0.128107234868879,0.135601204516035,"blue"
"PCDHGA9","turquoise",TRUE,0.791846901651523,0.677167479892939,0.116126935055763,0.0467944301002737,0.791846901651523,"turquoise"
"RP11-626G11.4","grey",TRUE,0.0716984802883764,0.0472149884708516,0.0375190023974327,0.00201732537349812,0.0716984802883764,"turquoise"
"TINCR","grey",TRUE,0.240641407676555,0.233710137794868,0.18868691224466,0.174579780851529,0.240641407676555,"turquoise"
"RP11-1055B8.1","grey",TRUE,0.133935244835537,0.167143643161376,0.00317561118030359,-0.125854804384601,0.167143643161376,"brown"
"MATN2","grey",TRUE,0.290534008041764,0.226619692821949,0.0375993326629833,0.0958332762419281,0.290534008041764,"turquoise"
"BCL2A1","brown",TRUE,0.61862709374571,0.773153923136134,-0.0717766594125102,-0.253021143397694,0.773153923136134,"brown"
"MIR4697HG","turquoise",TRUE,0.356880709024287,0.232704571178464,0.346287939547959,-0.0329241086993193,0.356880709024287,"turquoise"
"TMEM145","grey",TRUE,0.250962749682304,0.185478551157791,0.165658915727085,0.0305347269178757,0.250962749682304,"turquoise"
"SGCD","turquoise",TRUE,0.898112856743298,0.620560577437292,0.0276168239492818,0.12058908559336,0.898112856743298,"turquoise"
"GLRB","turquoise",TRUE,0.848456651844451,0.583914256134239,0.056776471988022,0.228318100117849,0.848456651844451,"turquoise"
"AC016831.7","grey",TRUE,-0.0185284974438974,-0.157285694561201,0.21816172929706,0.345938573255555,0.345938573255555,"grey"
"IL1R2","brown",TRUE,0.102883826731436,0.388044943152649,-0.0838876164343125,-0.358895894219295,0.388044943152649,"brown"
"C2orf61","grey",TRUE,0.0914204023418608,0.10763743276222,0.085301529233606,0.12095982445353,0.12095982445353,"grey"
"RPS26P6","grey",TRUE,-0.0806756477461122,-0.0980662459214462,-0.022885991284785,0.00723334312540709,0.0980662459214462,"brown"
"RN7SL138P","brown",TRUE,0.386199869018705,0.414228814914261,0.172675413884205,-0.0407053058048676,0.414228814914261,"brown"
"ZNF625","turquoise",TRUE,0.500241329959141,0.31061784896704,0.120132529513733,0.110610874681002,0.500241329959141,"turquoise"
"ENPP2","turquoise",TRUE,0.773936544725134,0.751103711211904,0.0191710738843641,0.113513559536651,0.773936544725134,"turquoise"
"AC000078.5","blue",TRUE,0.324312491634148,0.217218218519943,0.540725179087874,0.251345549705247,0.540725179087874,"blue"
"CHAD","blue",TRUE,0.219779105247093,0.180507769669514,0.511712909438832,0.406940662167359,0.511712909438832,"blue"
"CTD-2012K14.6","blue",TRUE,0.124819029749395,0.0459422682216759,0.531895658008846,0.175683116177363,0.531895658008846,"blue"
"DSCR9","blue",TRUE,0.0195108168275985,-0.0514846889770165,0.308547404972003,0.267715194833669,0.308547404972003,"blue"
"RASA4DP","turquoise",TRUE,0.240949560900231,0.193063983391697,0.0683061181449286,0.105481897622991,0.240949560900231,"turquoise"
"RP11-43F13.4","grey",TRUE,0.0657045713331329,-0.194244026948435,0.0813469801567092,0.431896338454117,0.431896338454117,"grey"
"RP11-527N22.1","turquoise",TRUE,0.587090075438427,0.534443808166421,0.108288824083033,-0.0660977348752111,0.587090075438427,"turquoise"
"RP4-622L5.7","blue",TRUE,-0.144282271518154,-0.0991546129185707,0.401636526123918,0.0428242754460999,0.401636526123918,"blue"
"MCOLN2","grey",TRUE,0.160478237247479,0.169893955030293,0.232095494657375,0.257477118905385,0.257477118905385,"grey"
"ACSM1","grey",TRUE,-0.0833762506273236,0.0897349363220301,0.0227956451063434,-0.0314715776302485,0.0897349363220301,"brown"
"CSF1R","brown",TRUE,0.824794218904231,0.903295186520794,0.0787005419228321,-0.0496619170456118,0.903295186520794,"brown"
"CTB-1144G6.6","grey",TRUE,0.104762037965552,0.037846693575952,0.245819886675061,0.107254072807961,0.245819886675061,"blue"
"DNAH12","grey",TRUE,0.018318906520643,-0.0633314541453375,0.301405422161115,0.134845237047121,0.301405422161115,"blue"
"MYCBP2-AS1","grey",TRUE,0.106455907714703,0.0262765871367613,0.215564671921572,0.136752011681781,0.215564671921572,"blue"
"PGR","turquoise",TRUE,0.775715284325506,0.548830086822228,0.160565816244989,0.153820690873839,0.775715284325506,"turquoise"
"RP11-10E18.7","grey",TRUE,0.0622188859751186,0.100614955482391,0.207042320803851,-0.124691772453727,0.207042320803851,"blue"
"RP11-667M19.9","blue",TRUE,0.207091634306908,0.230507496354997,0.524783883854503,0.176256959749808,0.524783883854503,"blue"
"RPL23AP66","blue",TRUE,0.0261791973862151,-0.0719514479508472,0.284715726790218,0.291889396293986,0.291889396293986,"grey"
"NGF","turquoise",TRUE,0.497832954053917,0.231731959441154,-0.0314334907630911,0.143488392310191,0.497832954053917,"turquoise"
"CTD-2368P22.1","turquoise",TRUE,0.542323312822476,0.317242365023945,0.411647632709164,0.327312230062323,0.542323312822476,"turquoise"
"CTD-2020K17.1","brown",TRUE,0.580021173981136,0.769032145470654,0.441004265318271,-0.00902017850484329,0.769032145470654,"brown"
"RP13-349O20.2","grey",TRUE,0.245347570582342,0.1074903132536,0.174007816303936,0.234740900423107,0.245347570582342,"turquoise"
"HLA-DRA","brown",TRUE,0.546905187372769,0.842261300067271,-0.155872863605716,-0.261611042866205,0.842261300067271,"brown"
"BACH2","turquoise",TRUE,0.775246738231644,0.687181962152338,0.220656574139672,0.007761570492767,0.775246738231644,"turquoise"
"C2orf54","grey",TRUE,0.220623090719983,-0.0715121283990428,0.149727605345602,0.652906031362076,0.652906031362076,"grey"
"CDH11","turquoise",TRUE,0.883295395592861,0.73165678994174,0.105037241368157,0.0649797783577396,0.883295395592861,"turquoise"
"DNASE2B","grey",TRUE,0.171224042122708,0.158150215328794,0.00499798348699948,0.192865753065845,0.192865753065845,"grey"
"GZMM","brown",TRUE,0.40761914721563,0.716827419478532,-0.0727418136913823,-0.124955362293161,0.716827419478532,"brown"
"LRRIQ4","grey",TRUE,-0.0315249099937642,0.160035553848538,-0.000160501731063286,-0.175545200003654,0.175545200003654,"grey"
"RP11-330H6.5","brown",TRUE,0.395574339679417,0.381479443605723,0.0863851762439042,0.210571134339607,0.395574339679417,"turquoise"
"PODN","turquoise",TRUE,0.874212754388017,0.661650292374918,0.0627925126648545,0.229446104873259,0.874212754388017,"turquoise"
"MAGIX","grey",TRUE,-0.0942262593088007,-0.118349599422885,-0.0710338309265612,0.19815825291294,0.19815825291294,"grey"
