test_id,biomarker,variable,matrix,exposure_axis,outcome_id,outcome_name,organ_system_id,organ_system_name,within_system_weight,cycles,estimable,fit_status,fit_reason,beta_interaction,se_interaction,ci_low_interaction,ci_high_interaction,p_interaction,pooled_n,pooled_cases,pooled_controls,male_beta,male_se,male_n,male_cases,female_beta,female_se,female_n,female_cases,model_specification,bh_q_interaction_fixed406
NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,hypertension,Hypertension,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.10198052549295324,0.03215411834389779,0.03845716070521614,0.16550389028069035,0.001832008820610781,15185,5175,10010,-0.019091248843945238,0.02467950296809117,7376,2511,0.06728626705926317,0.02030773077205982,7809,2664,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.053128255797712645
NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,liver_disease,Liver disease,hepatic,Hepatic,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.039961500932997454,0.07348721039700946,-0.1851421220700824,0.10521912020408748,0.5873785181457112,15216,538,14678,0.05100616527170871,0.04805150817745005,7399,310,-0.006442655405158194,0.05369615319561591,7817,228,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.8959247999000405
NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,myocardial_infarction,Myocardial infarction,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.044465268633334325,0.060835386489280226,-0.07572053172448887,0.16465106899115753,0.46595120047372346,15216,662,14554,0.04249280157578817,0.03660519655004182,7402,438,0.09403155373114579,0.052526990025468775,7814,224,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.833985745899311
NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,obesity,Obesity,metabolic,Metabolic,0.5,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.07391337306683096,0.02800010647421686,0.018596633897252357,0.12923011223640957,0.009156093511576986,15026,5541,9485,0.07527592434411347,0.021256051688665952,7295,2444,0.13550434688640675,0.018238550376480197,7731,3097,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.12051338269970235
NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,stroke,Stroke,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.004131136863104098,0.07106555336436532,-0.13626528209402472,0.1445275558202329,0.9537198522947422,15220,535,14685,0.042968119439678876,0.05125766855861009,7403,271,0.03416009471963576,0.058293036410138506,7817,264,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9747265334625413
NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,thyroid_disease,Thyroid disease,endocrine,Endocrine,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.05639322908479528,0.050812998884772156,-0.15696638744248947,0.044179929272898925,0.26922467244815296,12398,1218,11180,0.05068272615050221,0.04665667308055913,6042,269,-0.005875514956225639,0.027962799987508342,6356,949,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.6602746222014293
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,T2D,Type 2 diabetes,metabolic,Metabolic,0.5,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.07742175008481018,0.031827903205450404,0.014542852765197845,0.14030064740442252,0.016148055004824826,14388,2121,12267,-0.03133106578692441,0.022924771058281435,6958,1098,0.054241116043584496,0.02376061879324553,7430,1023,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.18836455022179893
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,any_cancer_history,Any cancer history,cancer,Cancer,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.02556068752741343,0.03199410533124996,-0.03764655710226179,0.08876793215708866,0.42557603602841926,15217,1355,13862,0.03509604684291208,0.02846708797821507,7404,633,0.01720291902052605,0.02192276303815508,7813,722,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.820691230701937
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,arthritis,Arthritis,musculoskeletal_immune,Musculoskeletal/immune-related,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.027528157595592427,0.023096783397545936,-0.01810162399237336,0.07315793918355822,0.2351611364407725,15201,3956,11245,-0.001572655642047532,0.01708521702138828,7392,1634,0.0239770671639872,0.016589236314939124,7809,2322,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.6281277723352212
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,asthma,Asthma,respiratory,Respiratory,0.3333333333,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.004272758941619646,0.027808577249645496,-0.0592111148300946,0.05066559694685531,0.8780890022015724,15221,2019,13202,-0.017149303175630574,0.018372304488822228,7403,837,-0.010685011189425426,0.01906933225242385,7818,1182,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9661358669209713
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,chronic_bronchitis,Chronic bronchitis,respiratory,Respiratory,0.3333333333,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.020356402947066046,0.037617000721860035,-0.05395937935858611,0.0946721852527182,0.5891919250574158,15211,880,14331,0.04184143240615243,0.031043966321061905,7399,313,0.06315560331338173,0.024027966160305166,7812,567,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.8959247999000405
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,congestive_heart_failure,Congestive heart failure,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.07858156345477192,0.056705311254930744,-0.03344490026982741,0.19060802717937125,0.16782812287712803,15187,448,14739,-0.04676077165630099,0.04490134387226385,7384,260,0.0325962030128811,0.04483359262858163,7803,188,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.5823779306676409
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,coronary_heart_disease,Coronary heart disease,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.04724042094768242,0.04806769802628002,-0.04772165773763332,0.14220249963299816,0.32726268015274584,15172,628,14544,0.010820647894474504,0.030885106670399908,7374,419,0.07152153711504018,0.041560671971014804,7798,209,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.7396031914141237
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,emphysema,Emphysema,respiratory,Respiratory,0.3333333333,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.018681431234306076,0.0732030718568388,-0.125937848554698,0.16330071102331015,0.7989112850574333,15219,297,14922,-0.0891607252320235,0.03905623964010473,7400,187,-0.047797750107331186,0.06258599158565785,7819,110,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,hypertension,Hypertension,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.0760347721862758,0.020490118660118593,0.03555469220803718,0.11651485216451443,0.0002886685100567424,15181,5174,10007,-0.0023371237481260754,0.01588440020469154,7375,2511,0.05984918565023857,0.01648164480338459,7806,2663,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.01479057106182751
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,liver_disease,Liver disease,hepatic,Hepatic,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.028474995030028965,0.05405661509441022,-0.07831873021245442,0.13526872027251235,0.5991214319526483,15212,538,14674,-0.014165789332657271,0.03340139959366904,7398,310,0.0023262547358319247,0.04055601969790218,7814,228,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.8977534637584335
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,myocardial_infarction,Myocardial infarction,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.030176525009282015,0.04615108152899573,-0.0609991046864196,0.12135215470498363,0.5141810552057303,15212,661,14551,-0.012395924583267654,0.026428334202190398,7401,438,0.021806228035006873,0.04556066657058307,7811,223,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.860539099845856
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,obesity,Obesity,metabolic,Metabolic,0.5,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.0553196481611194,0.02087525485977382,0.01407869683688398,0.09656059948535482,0.00889473261328423,15022,5541,9481,0.04311582933501573,0.016267634422028387,7294,2444,0.08386271632079766,0.01584831738921446,7728,3097,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.12051338269970235
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,stroke,Stroke,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.0007934770952157222,0.05596503308443948,-0.11135745443578271,0.10977050024535126,0.9887063735224003,15216,535,14681,-0.013463799165450395,0.043651486876789276,7402,271,-0.009967687169552195,0.03857863720816596,7814,264,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9912108849139134
NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,thyroid_disease,Thyroid disease,endocrine,Endocrine,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.009185108723798763,0.04447148158684827,-0.07883641053700895,0.09720662798460648,0.8367084223393347,12398,1218,11180,-0.017689831454742375,0.0436183958129714,6042,269,-0.004506975231922813,0.022544501419657893,6356,949,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,T2D,Type 2 diabetes,metabolic,Metabolic,0.5,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.06910650385645557,0.03456450615260136,0.0007663322335230843,0.13744667547938805,0.04752008116026703,13174,1987,11187,0.05352959840146594,0.027792307761348382,6382,1027,0.13449448417867169,0.02443040035335723,6792,960,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.31708083589693914
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,any_cancer_history,Any cancer history,cancer,Cancer,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.06390483384802416,0.0399871252786259,-0.015156819519279288,0.14296648721532762,0.11228364710995335,13951,1266,12685,0.0410058160403726,0.036361590990197167,6805,590,0.036834762485556685,0.027712359750437936,7146,676,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.48697497038739523
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,arthritis,Arthritis,musculoskeletal_immune,Musculoskeletal/immune-related,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.007032345673471461,0.03444179731167576,-0.07512990010952782,0.0610652087625849,0.8385110451536786,13935,3662,10273,0.03480211794782975,0.025651407083330226,6792,1505,0.04459072470056472,0.023757497567397676,7143,2157,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,asthma,Asthma,respiratory,Respiratory,0.3333333333,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.025245589230870794,0.032647193989901936,-0.03930371549307801,0.0897948939548196,0.44066671993355233,13955,1890,12065,0.006963275362024233,0.025751849908615634,6804,785,0.06962657861397512,0.023708927137294902,7151,1105,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.820691230701937
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,chronic_bronchitis,Chronic bronchitis,respiratory,Respiratory,0.3333333333,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.01560243635714456,0.048267359473148815,-0.07983071161313275,0.11103558432742187,0.7469915131082022,13945,803,13142,0.02260838814261825,0.04029819566274598,6799,287,0.06253889046909875,0.03271311553599776,7146,516,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,congestive_heart_failure,Congestive heart failure,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.07094122176009239,0.07340386832764599,-0.07419127158875076,0.21607371510893553,0.3354971932023631,13925,418,13507,-0.02545914193311007,0.06727116877366544,6787,240,0.038833079441093085,0.05862034795606399,7138,178,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.7396031914141237
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,coronary_heart_disease,Coronary heart disease,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.06590012142144687,0.06001271800783023,-0.05275568780975497,0.1845559306526487,0.27405820254494095,13915,597,13318,-0.019132173202387453,0.041890492190989996,6780,400,0.10797269074121137,0.0545015217488018,7135,197,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.6623073228169406
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,emphysema,Emphysema,respiratory,Respiratory,0.3333333333,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.007637331666086086,0.09014787632479554,-0.17060104131340914,0.18587570464558134,0.9326058635516095,13953,272,13681,-0.057601529028921974,0.05833764005828995,6801,171,-0.042622972997234006,0.07162727111219454,7152,101,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9712763684653223
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,hypertension,Hypertension,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.07826857098062041,0.02857429124193481,0.02177211884396768,0.13476502311727315,0.006967997160795334,13921,4791,9130,0.0012327821950856846,0.021314608236123807,6781,2333,0.08508334006015994,0.02320856378284461,7140,2458,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.1156174460247801
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,liver_disease,Liver disease,hepatic,Hepatic,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.0051732559255931575,0.06399903840618601,-0.12136421719991915,0.13171072905110545,0.9356907651180635,13947,506,13441,-0.0006572197169037729,0.03924203409475357,6799,292,-0.016378202859915647,0.05527790235172609,7148,214,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9712763684653223
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,myocardial_infarction,Myocardial infarction,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.009053200432571847,0.06402760235604224,-0.13564714956346335,0.11754074869831965,0.8877624049855936,13947,608,13339,0.07472639691488782,0.04708182388165716,6802,399,0.05254193764054922,0.05501528965662466,7145,209,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9680362298637768
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,obesity,Obesity,metabolic,Metabolic,0.5,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.037554296730429856,0.02396038158116213,-0.009819636002132384,0.0849282294629921,0.11930671109371871,13767,5111,8656,0.1007916301846197,0.01943109543961504,6701,2280,0.16109467232974017,0.01915079847357964,7066,2831,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.4919225107746001
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,stroke,Stroke,cardiovascular,Cardiovascular,0.2,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.03260720868256292,0.06737885470465632,-0.10061276194115426,0.1658271793062801,0.6291912163611874,13950,497,13453,0.029905727850436315,0.04390440962628437,6803,248,0.03973974143420627,0.053448716876166015,7147,249,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9138242310286284
NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,thyroid_disease,Thyroid disease,endocrine,Endocrine,1.0,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.011464979105858178,0.050179067153624204,-0.11078340899280635,0.08785345078108998,0.8196484515263073,12398,1218,11180,0.020856249642394423,0.043220374576398844,6042,269,0.01983609376287957,0.03403820626748714,6356,949,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,T2D,Type 2 diabetes,metabolic,Metabolic,0.5,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.03263539452803561,0.04207139431346301,-0.11575123367248005,0.050480444616408826,0.439114900171341,14392,2122,12270,0.04940157187559263,0.03002126905875673,6959,1099,0.0018321751652347915,0.032791322492606995,7433,1023,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.820691230701937
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,any_cancer_history,Any cancer history,cancer,Cancer,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.0759309257857806,0.04704834351374329,-0.017017325997010682,0.1688791775685719,0.10861149207224559,15221,1355,13866,0.035541818993490924,0.041269976606139125,7405,633,0.01871570520274317,0.032142635016418376,7816,722,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.48697497038739523
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,arthritis,Arthritis,musculoskeletal_immune,Musculoskeletal/immune-related,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.033420219811840964,0.03582951550165638,-0.10420466362824377,0.03736422400456183,0.35241523239368355,15205,3956,11249,0.0014974335996984873,0.027148124994322963,7393,1634,-0.016628869799472028,0.02332513831964394,7812,2322,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.7396031914141237
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,asthma,Asthma,respiratory,Respiratory,0.3333333333,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.015756740365021896,0.03385486442264121,-0.05112660190416386,0.08264008263420765,0.6422923081884917,15225,2020,13205,-0.01500166092765358,0.027742076477152947,7404,837,0.022937761879759152,0.023263481552654557,7821,1183,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9178088620459305
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,chronic_bronchitis,Chronic bronchitis,respiratory,Respiratory,0.3333333333,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.03654715378668656,0.0587961835819405,-0.15270432463043887,0.07961001705706573,0.5351361905542321,15215,880,14335,0.00969693105664035,0.04531614712104625,7400,313,-0.0006056072736220231,0.03651489957811659,7815,567,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.8647580788163564
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,congestive_heart_failure,Congestive heart failure,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.026130911024987307,0.08792787520375335,-0.14757854764653802,0.19984036969651262,0.7667278043272253,15191,448,14743,-0.05568679040939433,0.06568739095723213,7385,260,-0.06623357774187213,0.07534910455306146,7806,188,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9573168049977775
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,coronary_heart_disease,Coronary heart disease,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.11649267003656985,0.0651744166382589,-0.012265276260091412,0.24525061633323111,0.07585265043473584,15176,629,14547,0.007546092696980219,0.051710199707542495,7375,419,0.12081675525618102,0.05619163386532893,7801,210,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.39798618617846687
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,emphysema,Emphysema,respiratory,Respiratory,0.3333333333,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.1200924468705831,0.09116926581828103,-0.06002067170615202,0.30020556544731825,0.1897251380124145,15223,297,14926,-0.12183595062790699,0.06316086952458497,7401,187,0.025607772808260994,0.07969213381491926,7822,110,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.6007087062030234
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,hypertension,Hypertension,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.06550822305941825,0.030988695088518467,0.004287257167890433,0.12672918895094606,0.0361421166786202,15185,5175,10010,-0.048876949542826585,0.021652180369098144,7376,2511,0.013002594486047065,0.024095803318224557,7809,2664,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.2892197661621588
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,liver_disease,Liver disease,hepatic,Hepatic,1.0,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.03346236405016561,0.07089001333158564,-0.10658725971830796,0.1735119878186392,0.6375763761017532,15216,538,14678,-0.017030123705750203,0.04684929935066024,7399,310,-0.004838202752927266,0.056144333149187944,7817,228,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9178088620459305
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,myocardial_infarction,Myocardial infarction,cardiovascular,Cardiovascular,0.2,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,-0.01148694347216316,0.07225099909501592,-0.15422531753372964,0.1312514305894033,0.8738890714487594,15216,662,14554,0.13236577631415702,0.048026404599568494,7402,438,0.0879342121572661,0.06870500187511322,7814,224,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9661358669209713
NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,obesity,Obesity,metabolic,Metabolic,0.5,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,True,ok,,0.0030655974671521045,0.02526004285112983,-0.046837898546157566,0.052969093480461776,0.9035639284502028,15026,5541,9485,0.026213609902684138,0.019202738708994273,7295,2444,0.011944246157157905,0.01996612460123598,7731,3097,survey-weighted logit: exposure + female + exposure:female + age_centered + age_centered_sq + race + PIR + smoking + cycle fixed effects,0.9680362298637768
