mcop_log2,mcop_ng_ml,log_or_vs_median,se_log_or,or_vs_median,ci_low,ci_high
4.468882195696018,22.144587150761772,0.2948756969989517,0.13914934654665276,1.3429594144251562,1.019269522094397,1.7694436551847847
4.498282736457177,22.60049923631673,0.29752168575008286,0.14130766160831978,1.3465175752797829,1.017607714239097,1.78173726001387
4.527683277218335,23.065797625998282,0.3000801585394708,0.1435361787106883,1.3499670146233116,1.0157183729304315,1.7942088960281088
4.557083817979493,23.5406755647498,0.3025541426046371,0.14583907253120207,1.3533109462171575,1.0135974579852887,1.8068815215771385
4.586484358740651,24.025330276035692,0.3049466651831034,0.14822015467969693,1.3565526495895868,1.0112418573402535,1.8197774130401154
4.6158848995018085,24.51996304375098,0.3072607535123913,0.1506828642868797,1.3596954672203831,1.0086494070523597,1.8329181087633208
4.645285440262967,25.024779295817453,0.30949943483002235,0.15323026188262012,1.3627428017933134,1.0058189017536994,1.8463243637613012
4.674685981024125,25.53998868950065,0.311665736373518,0.15586502656675486,1.365698113520665,1.0027500955252502,1.8600161152783827
4.704086521785283,26.065805198483492,0.31376268538039986,0.158589456401254,1.3685649175439458,0.9994436933740762,1.8740124590801175
4.733487062546441,26.602447201732623,0.3157933090881894,0.16140547188422688,1.3713467814146212,0.9959013337028224,1.888331636131146
4.762887603307599,27.150137574194137,0.31776063473440835,0.1643146223058372,1.374047322658574,0.9921255623435616,1.9029910291248007
4.792288144068757,27.709103779356784,0.3196676895565781,0.1673180947356883,1.3766702064277883,0.9881197988835593,1.9180071681665227
4.8216886848299145,28.279577963720627,0.32151750079222025,0.1704167253519003,1.379219143242562,0.9838882961342118,1.9333957447820505
4.851089225591073,28.861797053210868,0.32331309567885647,0.17361101279451846,1.3816978868273833,0.9794360936840971,1.9491716333245581
4.880489766352231,29.45600285157639,0.3250575014540083,0.17690113321002224,1.3841102320434227,0.9747689665323991,1.9653489187928734
4.909890307113389,30.06244214081428,0.326753745355197,0.18028695664893699,1.3864600129204325,0.9698933698212882,1.9819409300442192
4.939290847874547,30.68136678366193,0.3284048546199445,0.18376806448381286,1.388751100790682,0.9648163806779029,1.9989602773869057
4.968691388635705,31.313033828199003,0.3300138564857721,0.18734376752871168,1.3909874025273967,0.9595456381422154,2.0164188935671534
4.998091929396863,31.957705614603295,0.33158377819020124,0.19101312456224925,1.393172858890035,0.9540892821007351,2.034328077215424
5.0274924701580215,32.61564988410411,0.3331176469707541,0.19477496098245387,1.3953114429785871,0.9484558920725711,2.0526985378862728
5.056893010919179,33.287139890179034,0.3346184900649516,0.19862788735158604,1.3974071587989558,0.9426544266086473,2.0715404419071097
5.086293551680337,33.97245451203998,0.3360893347103156,0.20257031762103286,1.3994640399413574,0.9366941639714839,2.0908634583407184
5.115694092441495,34.6718783704555,0.3375332081443674,0.2066004868590793,1.4014861483735597,0.9305846446660295,2.1106768044596946
5.145094633202653,35.38570194595794,0.3389531376046288,0.21071646833658333,1.4034775733506877,0.9243356162951998,2.1309892902247176
5.174495173963811,36.114221699483906,0.3403521503286214,0.2149161898564005,1.4054424304432058,0.9179569811199437,2.1518093613495926
5.203895714724969,36.85774019549883,0.3417332735538665,0.21919744924109408,1.4073848606846302,0.9114587466151796,2.17314514062211
5.2332962554861275,37.61656622765606,0.3430995345178858,0.22355792891955503,1.4093090298404227,0.9048509792314035,2.195004467229318
5.262696796247285,38.39101494704329,0.34445396045820076,0.2279952095763137,1.4112191277994695,0.8981437614983366,2.2173949339075643
5.292097337008443,39.18140799306925,0.34579957861233324,0.232506782847435,1.4131193680894825,0.891347152542195,2.2403239218011506
5.321497877769601,39.98807362704494,0.3471394162178043,0.23709006306395536,1.4150139875176178,0.8844711520321906,2.2637986329684567
5.350898418530759,40.81134686851533,0.34847650051213586,0.2417423980579386,1.4169072459375733,0.8775256675245927,2.28782612052101
5.380298959291918,41.65156963439749,0.3498138587328494,0.24646107905760029,1.418803426144396,0.8705204851336044,2.3124133164196916
5.409699500053075,42.50909088098356,0.35115451811746645,0.25124334970680634,1.4207068338982238,0.8634652434269221,2.33756705698362
5.439100040814234,43.38426674886727,0.3525015059035086,0.2560864142508601,1.422621798078173,0.8563694104193849,2.3632941061919115
5.468500581575391,44.27746071085394,0.3538578493284974,0.2609874449351404,1.4245526709676024,0.8492422635198418,2.3896011768772696
5.4979011223365495,45.18904372291603,0.3552265756299541,0.2659435886661184,1.4265038286719902,0.8420928722734902,2.4164949499239547
5.527301663097707,46.119394378256175,0.35661071204540085,0.27095197298582385,1.4284796716707033,0.834930083733696,2.443982091591854
5.556702203858865,47.068899064542414,0.3580132858123586,0.27600971141123176,1.4304846255039654,0.8277625102929452,2.472069269093909
