gene_symbol,ensembl_id,approved_name,disease_id,disease_name,disease_relevance_score,rank,source,association_scope
PPBP,ENSG00000163736,pro-platelet basic protein,MONDO_0003240,thyroid gland disorder,0.006246400278781833,1061,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDKN1A,ENSG00000124762,cyclin dependent kinase inhibitor 1A,MONDO_0003240,thyroid gland disorder,0.006219605739317192,1062,Open Targets Platform GraphQL,direct (enableIndirect=false)
SECISBP2,ENSG00000187742,SECIS binding protein 2,MONDO_0003240,thyroid gland disorder,0.0061816337138846204,1063,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC25A5,ENSG00000005022,solute carrier family 25 member 5,MONDO_0003240,thyroid gland disorder,0.00612085746250516,1064,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC2A1,ENSG00000117394,solute carrier family 2 member 1,MONDO_0003240,thyroid gland disorder,0.006114275480732052,1065,Open Targets Platform GraphQL,direct (enableIndirect=false)
GRK2,ENSG00000173020,G protein-coupled receptor kinase 2,MONDO_0003240,thyroid gland disorder,0.006069938468913243,1066,Open Targets Platform GraphQL,direct (enableIndirect=false)
DUOXA2,ENSG00000140274,dual oxidase maturation factor 2,MONDO_0003240,thyroid gland disorder,0.006023740987077655,1067,Open Targets Platform GraphQL,direct (enableIndirect=false)
SSB,ENSG00000138385,small RNA binding exonuclease protection factor La,MONDO_0003240,thyroid gland disorder,0.0059859491422998646,1068,Open Targets Platform GraphQL,direct (enableIndirect=false)
TTF2,ENSG00000116830,transcription termination factor 2,MONDO_0003240,thyroid gland disorder,0.005980485291979062,1069,Open Targets Platform GraphQL,direct (enableIndirect=false)
TIMP3,ENSG00000100234,TIMP metallopeptidase inhibitor 3,MONDO_0003240,thyroid gland disorder,0.00597206708417791,1070,Open Targets Platform GraphQL,direct (enableIndirect=false)
VHL,ENSG00000134086,von Hippel-Lindau tumor suppressor,MONDO_0003240,thyroid gland disorder,0.005954342103253529,1071,Open Targets Platform GraphQL,direct (enableIndirect=false)
ST6GAL1,ENSG00000073849,"ST6 beta-galactoside alpha-2,6-sialyltransferase 1",MONDO_0003240,thyroid gland disorder,0.005913277674955229,1072,Open Targets Platform GraphQL,direct (enableIndirect=false)
PIN1,ENSG00000127445,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",MONDO_0003240,thyroid gland disorder,0.005913277674955229,1073,Open Targets Platform GraphQL,direct (enableIndirect=false)
PCDH8,ENSG00000136099,protocadherin 8,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1074,Open Targets Platform GraphQL,direct (enableIndirect=false)
DNAJC1,ENSG00000136770,DnaJ heat shock protein family (Hsp40) member C1,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1075,Open Targets Platform GraphQL,direct (enableIndirect=false)
NEK1,ENSG00000137601,NIMA related kinase 1,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1076,Open Targets Platform GraphQL,direct (enableIndirect=false)
CXCR5,ENSG00000160683,C-X-C motif chemokine receptor 5,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1077,Open Targets Platform GraphQL,direct (enableIndirect=false)
RASSF2,ENSG00000101265,Ras association domain family member 2,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1078,Open Targets Platform GraphQL,direct (enableIndirect=false)
NEK3,ENSG00000136098,NIMA related kinase 3,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1079,Open Targets Platform GraphQL,direct (enableIndirect=false)
COMMD3,ENSG00000148444,COMM domain containing 3,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1080,Open Targets Platform GraphQL,direct (enableIndirect=false)
NEK5,ENSG00000197168,NIMA related kinase 5,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1081,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDH16,ENSG00000166589,cadherin 16,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1082,Open Targets Platform GraphQL,direct (enableIndirect=false)
SREBF2,ENSG00000198911,sterol regulatory element binding transcription factor 2,MONDO_0003240,thyroid gland disorder,0.005913277674955229,1083,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTPRN,ENSG00000054356,protein tyrosine phosphatase receptor type N,MONDO_0003240,thyroid gland disorder,0.00590814462141794,1084,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDKN2A,ENSG00000147889,cyclin dependent kinase inhibitor 2A,MONDO_0003240,thyroid gland disorder,0.005903820285703264,1085,Open Targets Platform GraphQL,direct (enableIndirect=false)
GPT,ENSG00000167701,glutamic--pyruvic transaminase,MONDO_0003240,thyroid gland disorder,0.005887631636822741,1086,Open Targets Platform GraphQL,direct (enableIndirect=false)
SELENOS,ENSG00000131871,selenoprotein S,MONDO_0003240,thyroid gland disorder,0.005807912880494056,1087,Open Targets Platform GraphQL,direct (enableIndirect=false)
CASP3,ENSG00000164305,caspase 3,MONDO_0003240,thyroid gland disorder,0.005803019684974292,1088,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAPK3,ENSG00000102882,mitogen-activated protein kinase 3,MONDO_0003240,thyroid gland disorder,0.005797886631437005,1089,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCL2,ENSG00000108691,C-C motif chemokine ligand 2,MONDO_0003240,thyroid gland disorder,0.005795997062477268,1090,Open Targets Platform GraphQL,direct (enableIndirect=false)
HMOX1,ENSG00000100292,heme oxygenase 1,MONDO_0003240,thyroid gland disorder,0.005790084390060328,1091,Open Targets Platform GraphQL,direct (enableIndirect=false)
PPARA,ENSG00000186951,peroxisome proliferator activated receptor alpha,MONDO_0003240,thyroid gland disorder,0.005790084390060328,1092,Open Targets Platform GraphQL,direct (enableIndirect=false)
KIF5B,ENSG00000170759,kinesin family member 5B,MONDO_0003240,thyroid gland disorder,0.005728487747612879,1093,Open Targets Platform GraphQL,direct (enableIndirect=false)
MSH6,ENSG00000116062,mutS homolog 6,MONDO_0003240,thyroid gland disorder,0.005728487747612879,1094,Open Targets Platform GraphQL,direct (enableIndirect=false)
GSK3B,ENSG00000082701,glycogen synthase kinase 3 beta,MONDO_0003240,thyroid gland disorder,0.005707955533463728,1095,Open Targets Platform GraphQL,direct (enableIndirect=false)
RLN2,ENSG00000107014,relaxin 2,MONDO_0003240,thyroid gland disorder,0.005707955533463728,1096,Open Targets Platform GraphQL,direct (enableIndirect=false)
BCL2L1,ENSG00000171552,BCL2 like 1,MONDO_0003240,thyroid gland disorder,0.005697689426389152,1097,Open Targets Platform GraphQL,direct (enableIndirect=false)
SMN1,ENSG00000172062,"survival of motor neuron 1, telomeric",MONDO_0003240,thyroid gland disorder,0.005697689426389152,1098,Open Targets Platform GraphQL,direct (enableIndirect=false)
ANXA1,ENSG00000135046,annexin A1,MONDO_0003240,thyroid gland disorder,0.005687423319314578,1100,Open Targets Platform GraphQL,direct (enableIndirect=false)
CSF3,ENSG00000108342,colony stimulating factor 3,MONDO_0003240,thyroid gland disorder,0.005674693346542105,1101,Open Targets Platform GraphQL,direct (enableIndirect=false)
THRA,ENSG00000126351,thyroid hormone receptor alpha,MONDO_0003240,thyroid gland disorder,0.005659294185930242,1102,Open Targets Platform GraphQL,direct (enableIndirect=false)
ARG2,ENSG00000081181,arginase 2,MONDO_0003240,thyroid gland disorder,0.005605294462717976,1103,Open Targets Platform GraphQL,direct (enableIndirect=false)
NAPSA,ENSG00000131400,napsin A aspartic peptidase,MONDO_0003240,thyroid gland disorder,0.005572032275796352,1104,Open Targets Platform GraphQL,direct (enableIndirect=false)
IDO1,ENSG00000131203,"indoleamine 2,3-dioxygenase 1",MONDO_0003240,thyroid gland disorder,0.005559096980882389,1105,Open Targets Platform GraphQL,direct (enableIndirect=false)
TSG101,ENSG00000074319,tumor susceptibility 101,MONDO_0003240,thyroid gland disorder,0.005543697820270526,1106,Open Targets Platform GraphQL,direct (enableIndirect=false)
SST,ENSG00000157005,somatostatin,MONDO_0003240,thyroid gland disorder,0.005524602861111818,1107,Open Targets Platform GraphQL,direct (enableIndirect=false)
AIP,ENSG00000110711,AHR interacting HSP90 co-chaperone,MONDO_0003240,thyroid gland disorder,0.005523165606121377,1108,Open Targets Platform GraphQL,direct (enableIndirect=false)
TSHB,ENSG00000134200,thyroid stimulating hormone subunit beta,MONDO_0003240,thyroid gland disorder,0.005504070646962668,1109,Open Targets Platform GraphQL,direct (enableIndirect=false)
ART1,ENSG00000129744,ADP-ribosyltransferase 1,MONDO_0003240,thyroid gland disorder,0.005463006218664368,1110,Open Targets Platform GraphQL,direct (enableIndirect=false)
EMD,ENSG00000102119,emerin,MONDO_0003240,thyroid gland disorder,0.005463006218664368,1111,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC26A7,ENSG00000147606,solute carrier family 26 member 7,MONDO_0003240,thyroid gland disorder,0.005430770642450201,1112,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD19,ENSG00000177455,CD19 molecule,MONDO_0003240,thyroid gland disorder,0.005387242348454003,1113,Open Targets Platform GraphQL,direct (enableIndirect=false)
SERPINB5,ENSG00000206075,serpin family B member 5,MONDO_0003240,thyroid gland disorder,0.00537430705354004,1114,Open Targets Platform GraphQL,direct (enableIndirect=false)
F8,ENSG00000185010,coagulation factor VIII,MONDO_0003240,thyroid gland disorder,0.00537430705354004,1115,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL23R,ENSG00000162594,interleukin 23 receptor,MONDO_0003240,thyroid gland disorder,0.005358907892928176,1116,Open Targets Platform GraphQL,direct (enableIndirect=false)
SOX2,ENSG00000181449,SRY-box transcription factor 2,MONDO_0003240,thyroid gland disorder,0.005358907892928176,1117,Open Targets Platform GraphQL,direct (enableIndirect=false)
GAD2,ENSG00000136750,glutamate decarboxylase 2,MONDO_0003240,thyroid gland disorder,0.005338539331234206,1118,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC2A3,ENSG00000059804,solute carrier family 2 member 3,MONDO_0003240,thyroid gland disorder,0.005338375678779025,1119,Open Targets Platform GraphQL,direct (enableIndirect=false)
CITED1,ENSG00000125931,Cbp/p300 interacting transactivator with ED-rich tail 1,MONDO_0003240,thyroid gland disorder,0.005338375678779025,1120,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTTG1IP,ENSG00000183255,PTTG1 interacting protein,MONDO_0003240,thyroid gland disorder,0.005338375678779025,1121,Open Targets Platform GraphQL,direct (enableIndirect=false)
AICDA,ENSG00000111732,activation induced cytidine deaminase,MONDO_0003240,thyroid gland disorder,0.005328109571704451,1122,Open Targets Platform GraphQL,direct (enableIndirect=false)
NKX2-5,ENSG00000183072,NK2 homeobox 5,MONDO_0003240,thyroid gland disorder,0.005319553318517921,1123,Open Targets Platform GraphQL,direct (enableIndirect=false)
GSTM1,ENSG00000134184,glutathione S-transferase mu 1,MONDO_0003240,thyroid gland disorder,0.005280177360953849,1124,Open Targets Platform GraphQL,direct (enableIndirect=false)
AGT,ENSG00000135744,angiotensinogen,MONDO_0003240,thyroid gland disorder,0.005245980715107851,1125,Open Targets Platform GraphQL,direct (enableIndirect=false)
SELL,ENSG00000188404,selectin L,MONDO_0003240,thyroid gland disorder,0.0052357146080332755,1126,Open Targets Platform GraphQL,direct (enableIndirect=false)
GAST,ENSG00000184502,gastrin,MONDO_0003240,thyroid gland disorder,0.0052357146080332755,1127,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAP3K8,ENSG00000107968,mitogen-activated protein kinase kinase kinase 8,MONDO_0003240,thyroid gland disorder,0.0052357146080332755,1128,Open Targets Platform GraphQL,direct (enableIndirect=false)
THY1,ENSG00000154096,Thy-1 cell surface antigen,MONDO_0003240,thyroid gland disorder,0.0052357146080332755,1129,Open Targets Platform GraphQL,direct (enableIndirect=false)
GATA3,ENSG00000107485,GATA binding protein 3,MONDO_0003240,thyroid gland disorder,0.005208291531400804,1130,Open Targets Platform GraphQL,direct (enableIndirect=false)
LIPC,ENSG00000166035,"lipase C, hepatic type",MONDO_0003240,thyroid gland disorder,0.005191557776869247,1131,Open Targets Platform GraphQL,direct (enableIndirect=false)
BICC1,ENSG00000122870,BicC family RNA binding protein 1,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1132,Open Targets Platform GraphQL,direct (enableIndirect=false)
NME1,ENSG00000239672,NME/NM23 nucleoside diphosphate kinase 1,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1133,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTPRZ1,ENSG00000106278,protein tyrosine phosphatase receptor type Z1,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1134,Open Targets Platform GraphQL,direct (enableIndirect=false)
IRF5,ENSG00000128604,interferon regulatory factor 5,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1135,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDRG1,ENSG00000104419,N-myc downstream regulated 1,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1136,Open Targets Platform GraphQL,direct (enableIndirect=false)
XRCC4,ENSG00000152422,X-ray repair cross complementing 4,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1137,Open Targets Platform GraphQL,direct (enableIndirect=false)
ANXA7,ENSG00000138279,annexin A7,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1138,Open Targets Platform GraphQL,direct (enableIndirect=false)
HSPA5,ENSG00000044574,heat shock protein family A (Hsp70) member 5,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1139,Open Targets Platform GraphQL,direct (enableIndirect=false)
CGAS,ENSG00000164430,cyclic GMP-AMP synthase,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1140,Open Targets Platform GraphQL,direct (enableIndirect=false)
PSTPIP1,ENSG00000140368,proline-serine-threonine phosphatase interacting protein 1,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1141,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAP2K6,ENSG00000108984,mitogen-activated protein kinase kinase 6,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1142,Open Targets Platform GraphQL,direct (enableIndirect=false)
BTD,ENSG00000169814,biotinidase,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1143,Open Targets Platform GraphQL,direct (enableIndirect=false)
FLCN,ENSG00000154803,folliculin,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1144,Open Targets Platform GraphQL,direct (enableIndirect=false)
AOC3,ENSG00000131471,amine oxidase copper containing 3,MONDO_0003240,thyroid gland disorder,0.0051741179655858255,1145,Open Targets Platform GraphQL,direct (enableIndirect=false)
IDH2,ENSG00000182054,isocitrate dehydrogenase (NADP(+)) 2,MONDO_0003240,thyroid gland disorder,0.005174117965585825,1146,Open Targets Platform GraphQL,direct (enableIndirect=false)
HOTAIR,ENSG00000228630,HOX transcript antisense RNA,MONDO_0003240,thyroid gland disorder,0.005174117965585825,1147,Open Targets Platform GraphQL,direct (enableIndirect=false)
HHEX,ENSG00000152804,hematopoietically expressed homeobox,MONDO_0003240,thyroid gland disorder,0.00516466057633386,1148,Open Targets Platform GraphQL,direct (enableIndirect=false)
HMGN4,ENSG00000182952,high mobility group nucleosomal binding domain 4,MONDO_0003240,thyroid gland disorder,0.0051535857514366755,1149,Open Targets Platform GraphQL,direct (enableIndirect=false)
KLK3,ENSG00000142515,kallikrein related peptidase 3,MONDO_0003240,thyroid gland disorder,0.0051535857514366755,1150,Open Targets Platform GraphQL,direct (enableIndirect=false)
RARB,ENSG00000077092,retinoic acid receptor beta,MONDO_0003240,thyroid gland disorder,0.0051535857514366755,1151,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTK2,ENSG00000169398,protein tyrosine kinase 2,MONDO_0003240,thyroid gland disorder,0.005111995447041289,1152,Open Targets Platform GraphQL,direct (enableIndirect=false)
TWIST1,ENSG00000122691,twist family bHLH transcription factor 1,MONDO_0003240,thyroid gland disorder,0.005063859975604889,1153,Open Targets Platform GraphQL,direct (enableIndirect=false)
AVP,ENSG00000101200,arginine vasopressin,MONDO_0003240,thyroid gland disorder,0.005004727198855337,1154,Open Targets Platform GraphQL,direct (enableIndirect=false)
IDO2,ENSG00000188676,"indoleamine 2,3-dioxygenase 2",MONDO_0003240,thyroid gland disorder,0.004989328038243475,1155,Open Targets Platform GraphQL,direct (enableIndirect=false)
NPM1,ENSG00000181163,nucleophosmin 1,MONDO_0003240,thyroid gland disorder,0.004989328038243475,1156,Open Targets Platform GraphQL,direct (enableIndirect=false)
C14ORF93,ENSG00000100802,chromosome 14 open reading frame 93,MONDO_0003240,thyroid gland disorder,0.004989328038243475,1157,Open Targets Platform GraphQL,direct (enableIndirect=false)
LDOC1,ENSG00000182195,LDOC1 regulator of NFKB signaling,MONDO_0003240,thyroid gland disorder,0.004989328038243475,1158,Open Targets Platform GraphQL,direct (enableIndirect=false)
FGF1,ENSG00000113578,fibroblast growth factor 1,MONDO_0003240,thyroid gland disorder,0.004989328038243475,1159,Open Targets Platform GraphQL,direct (enableIndirect=false)
ELK1,ENSG00000126767,ETS transcription factor ELK1,MONDO_0003240,thyroid gland disorder,0.004989328038243475,1160,Open Targets Platform GraphQL,direct (enableIndirect=false)
DBH,ENSG00000123454,dopamine beta-hydroxylase,MONDO_0003240,thyroid gland disorder,0.004989328038243475,1161,Open Targets Platform GraphQL,direct (enableIndirect=false)
ACHE,ENSG00000087085,acetylcholinesterase (Yt blood group),MONDO_0003240,thyroid gland disorder,0.004989328038243475,1162,Open Targets Platform GraphQL,direct (enableIndirect=false)
PECAM1,ENSG00000261371,platelet and endothelial cell adhesion molecule 1,MONDO_0003240,thyroid gland disorder,0.004989328038243475,1163,Open Targets Platform GraphQL,direct (enableIndirect=false)
ASAH1,ENSG00000104763,N-acylsphingosine amidohydrolase 1,MONDO_0003240,thyroid gland disorder,0.004989328038243475,1164,Open Targets Platform GraphQL,direct (enableIndirect=false)
GYPA,ENSG00000170180,glycophorin A (MNS blood group),MONDO_0003240,thyroid gland disorder,0.004989328038243475,1165,Open Targets Platform GraphQL,direct (enableIndirect=false)
YES1,ENSG00000176105,"YES proto-oncogene 1, Src family tyrosine kinase",MONDO_0003240,thyroid gland disorder,0.004989328038243475,1166,Open Targets Platform GraphQL,direct (enableIndirect=false)
PIK3CG,ENSG00000105851,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",MONDO_0003240,thyroid gland disorder,0.0049765980654710015,1167,Open Targets Platform GraphQL,direct (enableIndirect=false)
MRS2,ENSG00000124532,magnesium transporter MRS2,MONDO_0003240,thyroid gland disorder,0.004968795824094324,1168,Open Targets Platform GraphQL,direct (enableIndirect=false)
APOE,ENSG00000130203,apolipoprotein E,MONDO_0003240,thyroid gland disorder,0.0049041067787811456,1169,Open Targets Platform GraphQL,direct (enableIndirect=false)
SOAT1,ENSG00000057252,sterol O-acyltransferase 1,MONDO_0003240,thyroid gland disorder,0.004879070048262538,1170,Open Targets Platform GraphQL,direct (enableIndirect=false)
STRN,ENSG00000115808,striatin,MONDO_0003240,thyroid gland disorder,0.00487640086042315,1171,Open Targets Platform GraphQL,direct (enableIndirect=false)
PF4,ENSG00000163737,platelet factor 4,MONDO_0003240,thyroid gland disorder,0.004866134753348573,1172,Open Targets Platform GraphQL,direct (enableIndirect=false)
IDH1,ENSG00000138413,isocitrate dehydrogenase (NADP(+)) 1,MONDO_0003240,thyroid gland disorder,0.004866134753348573,1173,Open Targets Platform GraphQL,direct (enableIndirect=false)
MOG,ENSG00000204655,myelin oligodendrocyte glycoprotein,MONDO_0003240,thyroid gland disorder,0.004819937271512986,1174,Open Targets Platform GraphQL,direct (enableIndirect=false)
EZH1,ENSG00000108799,enhancer of zeste 1 polycomb repressive complex 2 subunit,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1175,Open Targets Platform GraphQL,direct (enableIndirect=false)
TRAP1,ENSG00000126602,TNF receptor associated protein 1,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1176,Open Targets Platform GraphQL,direct (enableIndirect=false)
GAL,ENSG00000069482,galanin and GMAP prepropeptide,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1177,Open Targets Platform GraphQL,direct (enableIndirect=false)
PROX1,ENSG00000117707,prospero homeobox 1,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1178,Open Targets Platform GraphQL,direct (enableIndirect=false)
TAAR1,ENSG00000146399,trace amine associated receptor 1,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1179,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCL20,ENSG00000115009,C-C motif chemokine ligand 20,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1180,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDX2,ENSG00000165556,caudal type homeobox 2,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1181,Open Targets Platform GraphQL,direct (enableIndirect=false)
APOL1,ENSG00000100342,apolipoprotein L1,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1182,Open Targets Platform GraphQL,direct (enableIndirect=false)
LIPH,ENSG00000163898,lipase H,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1183,Open Targets Platform GraphQL,direct (enableIndirect=false)
DLL4,ENSG00000128917,delta like canonical Notch ligand 4,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1184,Open Targets Platform GraphQL,direct (enableIndirect=false)
BECN1,ENSG00000126581,beclin 1,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1185,Open Targets Platform GraphQL,direct (enableIndirect=false)
NRCAM,ENSG00000091129,neuronal cell adhesion molecule,MONDO_0003240,thyroid gland disorder,0.004804538110901123,1186,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGFBP3,ENSG00000146674,insulin like growth factor binding protein 3,MONDO_0003240,thyroid gland disorder,0.004795080721649159,1187,Open Targets Platform GraphQL,direct (enableIndirect=false)
WNK2,ENSG00000165238,WNK lysine deficient protein kinase 2,MONDO_0003240,thyroid gland disorder,0.004795080721649159,1188,Open Targets Platform GraphQL,direct (enableIndirect=false)
EML4,ENSG00000143924,EMAP like 4,MONDO_0003240,thyroid gland disorder,0.004763473682602822,1189,Open Targets Platform GraphQL,direct (enableIndirect=false)
GNRH1,ENSG00000147437,gonadotropin releasing hormone 1,MONDO_0003240,thyroid gland disorder,0.004735344549218487,1190,Open Targets Platform GraphQL,direct (enableIndirect=false)
SYP,ENSG00000102003,synaptophysin,MONDO_0003240,thyroid gland disorder,0.004723846509294965,1191,Open Targets Platform GraphQL,direct (enableIndirect=false)
HLA-A,ENSG00000206503,"major histocompatibility complex, class I, A",MONDO_0003240,thyroid gland disorder,0.004635147344170636,1192,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL22,ENSG00000127318,interleukin 22,MONDO_0003240,thyroid gland disorder,0.004619748183558772,1193,Open Targets Platform GraphQL,direct (enableIndirect=false)
DGKI,ENSG00000157680,diacylglycerol kinase iota,MONDO_0003240,thyroid gland disorder,0.004619748183558772,1194,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYGB,ENSG00000161544,cytoglobin,MONDO_0003240,thyroid gland disorder,0.004619748183558772,1195,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL13RA2,ENSG00000123496,interleukin 13 receptor subunit alpha 2,MONDO_0003240,thyroid gland disorder,0.004619748183558772,1196,Open Targets Platform GraphQL,direct (enableIndirect=false)
XRCC1,ENSG00000073050,X-ray repair cross complementing 1,MONDO_0003240,thyroid gland disorder,0.004588949862335047,1197,Open Targets Platform GraphQL,direct (enableIndirect=false)
PIK3CB,ENSG00000051382,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",MONDO_0003240,thyroid gland disorder,0.004565953782488,1198,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNFRSF18,ENSG00000186891,TNF receptor superfamily member 18,MONDO_0003240,thyroid gland disorder,0.004506821005738447,1199,Open Targets Platform GraphQL,direct (enableIndirect=false)
LDLR,ENSG00000130164,low density lipoprotein receptor,MONDO_0003240,thyroid gland disorder,0.004506821005738447,1200,Open Targets Platform GraphQL,direct (enableIndirect=false)
NTRK3,ENSG00000140538,neurotrophic receptor tyrosine kinase 3,MONDO_0003240,thyroid gland disorder,0.004506821005738447,1201,Open Targets Platform GraphQL,direct (enableIndirect=false)
PLXNA3,ENSG00000130827,plexin A3,MONDO_0003240,thyroid gland disorder,0.004496554898663872,1202,Open Targets Platform GraphQL,direct (enableIndirect=false)
RBX1,ENSG00000100387,ring-box 1,MONDO_0003240,thyroid gland disorder,0.004434958256216422,1203,Open Targets Platform GraphQL,direct (enableIndirect=false)
EPAS1,ENSG00000116016,endothelial PAS domain protein 1,MONDO_0003240,thyroid gland disorder,0.004434958256216422,1204,Open Targets Platform GraphQL,direct (enableIndirect=false)
FGF21,ENSG00000105550,fibroblast growth factor 21,MONDO_0003240,thyroid gland disorder,0.004434958256216422,1205,Open Targets Platform GraphQL,direct (enableIndirect=false)
CFB,ENSG00000243649,complement factor B,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1206,Open Targets Platform GraphQL,direct (enableIndirect=false)
MTR,ENSG00000116984,5-methyltetrahydrofolate-homocysteine methyltransferase,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1207,Open Targets Platform GraphQL,direct (enableIndirect=false)
CR1,ENSG00000203710,complement C3b/C4b receptor 1 (Knops blood group),MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1208,Open Targets Platform GraphQL,direct (enableIndirect=false)
FLI1,ENSG00000151702,"Fli-1 proto-oncogene, ETS transcription factor",MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1209,Open Targets Platform GraphQL,direct (enableIndirect=false)
AGA,ENSG00000038002,aspartylglucosaminidase,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1210,Open Targets Platform GraphQL,direct (enableIndirect=false)
RASSF10,ENSG00000189431,Ras association domain family member 10,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1211,Open Targets Platform GraphQL,direct (enableIndirect=false)
GGT1,ENSG00000100031,gamma-glutamyltransferase 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1212,Open Targets Platform GraphQL,direct (enableIndirect=false)
NR1H2,ENSG00000131408,nuclear receptor subfamily 1 group H member 2,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1213,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC26A2,ENSG00000155850,solute carrier family 26 member 2,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1214,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL7,ENSG00000104432,interleukin 7,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1215,Open Targets Platform GraphQL,direct (enableIndirect=false)
CA9,ENSG00000107159,carbonic anhydrase 9,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1216,Open Targets Platform GraphQL,direct (enableIndirect=false)
CACNA1A,ENSG00000141837,calcium voltage-gated channel subunit alpha1 A,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1217,Open Targets Platform GraphQL,direct (enableIndirect=false)
CRYAB,ENSG00000109846,crystallin alpha B,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1218,Open Targets Platform GraphQL,direct (enableIndirect=false)
APEX1,ENSG00000100823,apurinic/apyrimidinic endodeoxyribonuclease 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1219,Open Targets Platform GraphQL,direct (enableIndirect=false)
CEACAM7,ENSG00000007306,CEA cell adhesion molecule 7,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1220,Open Targets Platform GraphQL,direct (enableIndirect=false)
HAND1,ENSG00000113196,heart and neural crest derivatives expressed 1,MONDO_0003240,thyroid gland disorder,0.0044349582562164215,1221,Open Targets Platform GraphQL,direct (enableIndirect=false)
