gene_symbol,ensembl_id,approved_name,disease_id,disease_name,disease_relevance_score,rank,source,association_scope
NDUFA3,ENSG00000170906,NADH:ubiquinone oxidoreductase subunit A3,HP_0000822,Hypertension,0.005511872888339345,2704,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFA12,ENSG00000184752,NADH:ubiquinone oxidoreductase subunit A12,HP_0000822,Hypertension,0.005511872888339345,2705,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFB11,ENSG00000147123,NADH:ubiquinone oxidoreductase subunit B11,HP_0000822,Hypertension,0.005511872888339345,2706,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFAF4,ENSG00000123545,NADH:ubiquinone oxidoreductase complex assembly factor 4,HP_0000822,Hypertension,0.005511872888339345,2707,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFS8,ENSG00000110717,NADH:ubiquinone oxidoreductase core subunit S8,HP_0000822,Hypertension,0.005511872888339345,2708,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFV3,ENSG00000160194,NADH:ubiquinone oxidoreductase subunit V3,HP_0000822,Hypertension,0.005511872888339345,2709,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFAF1,ENSG00000137806,NADH:ubiquinone oxidoreductase complex assembly factor 1,HP_0000822,Hypertension,0.005511872888339345,2710,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFV2,ENSG00000178127,NADH:ubiquinone oxidoreductase core subunit V2,HP_0000822,Hypertension,0.005511872888339345,2711,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFA9,ENSG00000139180,NADH:ubiquinone oxidoreductase subunit A9,HP_0000822,Hypertension,0.005511872888339345,2712,Open Targets Platform GraphQL,direct (enableIndirect=false)
GPD2,ENSG00000115159,glycerol-3-phosphate dehydrogenase 2,HP_0000822,Hypertension,0.005511872888339345,2713,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFA8,ENSG00000119421,NADH:ubiquinone oxidoreductase subunit A8,HP_0000822,Hypertension,0.005511872888339345,2714,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFS7,ENSG00000115286,NADH:ubiquinone oxidoreductase core subunit S7,HP_0000822,Hypertension,0.005511872888339345,2715,Open Targets Platform GraphQL,direct (enableIndirect=false)
COXFA4,ENSG00000189043,cytochrome c oxidase associated subunit FA4,HP_0000822,Hypertension,0.005511872888339345,2716,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFA2,ENSG00000131495,NADH:ubiquinone oxidoreductase subunit A2,HP_0000822,Hypertension,0.005511872888339345,2717,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFA13,ENSG00000186010,NADH:ubiquinone oxidoreductase subunit A13,HP_0000822,Hypertension,0.005511872888339345,2718,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFA5,ENSG00000128609,NADH:ubiquinone oxidoreductase subunit A5,HP_0000822,Hypertension,0.005511872888339345,2719,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFB5,ENSG00000136521,NADH:ubiquinone oxidoreductase subunit B5,HP_0000822,Hypertension,0.005511872888339345,2720,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFB2,ENSG00000090266,NADH:ubiquinone oxidoreductase subunit B2,HP_0000822,Hypertension,0.005511872888339345,2721,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFA7,ENSG00000267855,NADH:ubiquinone oxidoreductase subunit A7,HP_0000822,Hypertension,0.005511872888339345,2722,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFA6,ENSG00000184983,NADH:ubiquinone oxidoreductase subunit A6,HP_0000822,Hypertension,0.005511872888339345,2723,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFB8,ENSG00000166136,NADH:ubiquinone oxidoreductase subunit B8,HP_0000822,Hypertension,0.005511872888339345,2724,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFC1,ENSG00000109390,NADH:ubiquinone oxidoreductase subunit C1,HP_0000822,Hypertension,0.005511872888339345,2725,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFB1,ENSG00000183648,NADH:ubiquinone oxidoreductase subunit B1,HP_0000822,Hypertension,0.005511872888339345,2726,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFS6,ENSG00000145494,NADH:ubiquinone oxidoreductase subunit S6,HP_0000822,Hypertension,0.005511872888339345,2727,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFB6,ENSG00000165264,NADH:ubiquinone oxidoreductase subunit B6,HP_0000822,Hypertension,0.005511872888339345,2728,Open Targets Platform GraphQL,direct (enableIndirect=false)
MT-ND4L,ENSG00000212907,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,HP_0000822,Hypertension,0.005511872888339345,2729,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFV1,ENSG00000167792,NADH:ubiquinone oxidoreductase core subunit V1,HP_0000822,Hypertension,0.005511872888339345,2730,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDUFS3,ENSG00000213619,NADH:ubiquinone oxidoreductase core subunit S3,HP_0000822,Hypertension,0.005511872888339345,2731,Open Targets Platform GraphQL,direct (enableIndirect=false)
MMP19,ENSG00000123342,matrix metallopeptidase 19,HP_0000822,Hypertension,0.005483011852752254,2732,Open Targets Platform GraphQL,direct (enableIndirect=false)
C5,ENSG00000106804,complement C5,HP_0000822,Hypertension,0.005478415040125292,2733,Open Targets Platform GraphQL,direct (enableIndirect=false)
PREP,ENSG00000085377,prolyl endopeptidase,HP_0000822,Hypertension,0.005433439830289591,2734,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC5A7,ENSG00000115665,solute carrier family 5 member 7,HP_0000822,Hypertension,0.005421313253198237,2735,Open Targets Platform GraphQL,direct (enableIndirect=false)
UBP1,ENSG00000153560,upstream binding protein 1,HP_0000822,Hypertension,0.005420504535375625,2736,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAP1LC3A,ENSG00000101460,microtubule associated protein 1 light chain 3 alpha,HP_0000822,Hypertension,0.005411675683291492,2737,Open Targets Platform GraphQL,direct (enableIndirect=false)
SCN10A,ENSG00000185313,sodium voltage-gated channel alpha subunit 10,HP_0000822,Hypertension,0.005399972321226475,2738,Open Targets Platform GraphQL,direct (enableIndirect=false)
SCN2A,ENSG00000136531,sodium voltage-gated channel alpha subunit 2,HP_0000822,Hypertension,0.005399972321226475,2739,Open Targets Platform GraphQL,direct (enableIndirect=false)
PIK3CB,ENSG00000051382,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",HP_0000822,Hypertension,0.005398214512280442,2740,Open Targets Platform GraphQL,direct (enableIndirect=false)
S100A10,ENSG00000197747,S100 calcium binding protein A10,HP_0000822,Hypertension,0.0053911434691423414,2741,Open Targets Platform GraphQL,direct (enableIndirect=false)
SHMT1,ENSG00000176974,serine hydroxymethyltransferase 1,HP_0000822,Hypertension,0.005387242348454003,2742,Open Targets Platform GraphQL,direct (enableIndirect=false)
GPC1,ENSG00000063660,glypican 1,HP_0000822,Hypertension,0.005387242348454003,2743,Open Targets Platform GraphQL,direct (enableIndirect=false)
NOX3,ENSG00000074771,NADPH oxidase 3,HP_0000822,Hypertension,0.005387242348454003,2744,Open Targets Platform GraphQL,direct (enableIndirect=false)
FSTL3,ENSG00000070404,follistatin like 3,HP_0000822,Hypertension,0.005374512375681531,2745,Open Targets Platform GraphQL,direct (enableIndirect=false)
PC,ENSG00000173599,pyruvate carboxylase,HP_0000822,Hypertension,0.00537430705354004,2746,Open Targets Platform GraphQL,direct (enableIndirect=false)
KALRN,ENSG00000160145,kalirin RhoGEF kinase,HP_0000822,Hypertension,0.00537430705354004,2747,Open Targets Platform GraphQL,direct (enableIndirect=false)
GRP,ENSG00000134443,gastrin releasing peptide,HP_0000822,Hypertension,0.00537430705354004,2748,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTPRN2,ENSG00000155093,protein tyrosine phosphatase receptor type N2,HP_0000822,Hypertension,0.005358907892928176,2749,Open Targets Platform GraphQL,direct (enableIndirect=false)
CNOT10,ENSG00000182973,CCR4-NOT transcription complex subunit 10,HP_0000822,Hypertension,0.005358907892928176,2750,Open Targets Platform GraphQL,direct (enableIndirect=false)
LPAL2,ENSG00000290613,lipoprotein(a) like 2 (pseudogene) ,HP_0000822,Hypertension,0.005358907892928176,2751,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC11A1,ENSG00000018280,solute carrier family 11 member 1,HP_0000822,Hypertension,0.005358907892928176,2752,Open Targets Platform GraphQL,direct (enableIndirect=false)
FXN,ENSG00000165060,frataxin,HP_0000822,Hypertension,0.005358907892928176,2753,Open Targets Platform GraphQL,direct (enableIndirect=false)
YWHAZ,ENSG00000164924,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta,HP_0000822,Hypertension,0.005358907892928176,2754,Open Targets Platform GraphQL,direct (enableIndirect=false)
SRA1,ENSG00000213523,steroid receptor RNA activator 1,HP_0000822,Hypertension,0.005358907892928176,2755,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRKACA,ENSG00000072062,protein kinase cAMP-activated catalytic subunit alpha,HP_0000822,Hypertension,0.005358907892928176,2756,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNFRSF8,ENSG00000120949,TNF receptor superfamily member 8,HP_0000822,Hypertension,0.005358907892928176,2757,Open Targets Platform GraphQL,direct (enableIndirect=false)
BBS4,ENSG00000140463,Bardet-Biedl syndrome 4,HP_0000822,Hypertension,0.005358907892928176,2758,Open Targets Platform GraphQL,direct (enableIndirect=false)
RGCC,ENSG00000102760,regulator of cell cycle,HP_0000822,Hypertension,0.005358907892928176,2759,Open Targets Platform GraphQL,direct (enableIndirect=false)
ESRRA,ENSG00000173153,estrogen related receptor alpha,HP_0000822,Hypertension,0.005358907892928176,2760,Open Targets Platform GraphQL,direct (enableIndirect=false)
DAB2IP,ENSG00000136848,DAB2 interacting protein,HP_0000822,Hypertension,0.005358907892928176,2761,Open Targets Platform GraphQL,direct (enableIndirect=false)
LPAR5,ENSG00000184574,lysophosphatidic acid receptor 5,HP_0000822,Hypertension,0.005358907892928176,2762,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP27A1,ENSG00000135929,cytochrome P450 family 27 subfamily A member 1,HP_0000822,Hypertension,0.005328918289527061,2763,Open Targets Platform GraphQL,direct (enableIndirect=false)
BRCA2,ENSG00000139618,BRCA2 DNA repair associated,HP_0000822,Hypertension,0.005328109571704451,2764,Open Targets Platform GraphQL,direct (enableIndirect=false)
ATG5,ENSG00000057663,autophagy related 5,HP_0000822,Hypertension,0.005322450642070077,2765,Open Targets Platform GraphQL,direct (enableIndirect=false)
ALDH18A1,ENSG00000059573,aldehyde dehydrogenase 18 family member A1,HP_0000822,Hypertension,0.005315379598931977,2766,Open Targets Platform GraphQL,direct (enableIndirect=false)
ABCD1,ENSG00000101986,ATP binding cassette subfamily D member 1,HP_0000822,Hypertension,0.005308671245018871,2767,Open Targets Platform GraphQL,direct (enableIndirect=false)
TRIM63,ENSG00000158022,tripartite motif containing 63,HP_0000822,Hypertension,0.005299351901152285,2768,Open Targets Platform GraphQL,direct (enableIndirect=false)
TM6SF2,ENSG00000213996,transmembrane 6 superfamily member 2,HP_0000822,Hypertension,0.005299351901152285,2769,Open Targets Platform GraphQL,direct (enableIndirect=false)
SERPING1,ENSG00000149131,serpin family G member 1,HP_0000822,Hypertension,0.005283349344859305,2770,Open Targets Platform GraphQL,direct (enableIndirect=false)
NRAS,ENSG00000213281,"NRAS proto-oncogene, GTPase",HP_0000822,Hypertension,0.005269182117096389,2771,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRG1,ENSG00000163285,gamma-aminobutyric acid type A receptor subunit gamma1,HP_0000822,Hypertension,0.005261379875719713,2772,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRA1,ENSG00000022355,gamma-aminobutyric acid type A receptor subunit alpha1,HP_0000822,Hypertension,0.005261379875719713,2773,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRB2,ENSG00000145864,gamma-aminobutyric acid type A receptor subunit beta2,HP_0000822,Hypertension,0.005261379875719713,2774,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRA4,ENSG00000109158,gamma-aminobutyric acid type A receptor subunit alpha4,HP_0000822,Hypertension,0.005261379875719713,2775,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRA2,ENSG00000151834,gamma-aminobutyric acid type A receptor subunit alpha2,HP_0000822,Hypertension,0.005261379875719713,2776,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRD,ENSG00000187730,gamma-aminobutyric acid type A receptor subunit delta,HP_0000822,Hypertension,0.005261379875719713,2777,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRA5,ENSG00000186297,gamma-aminobutyric acid type A receptor subunit alpha5,HP_0000822,Hypertension,0.005261379875719713,2778,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRA6,ENSG00000145863,gamma-aminobutyric acid type A receptor subunit alpha6,HP_0000822,Hypertension,0.005261379875719713,2779,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRP,ENSG00000094755,gamma-aminobutyric acid type A receptor subunit pi,HP_0000822,Hypertension,0.005261379875719713,2780,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRG2,ENSG00000113327,gamma-aminobutyric acid type A receptor subunit gamma2,HP_0000822,Hypertension,0.005261379875719713,2781,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABRA3,ENSG00000011677,gamma-aminobutyric acid type A receptor subunit alpha3,HP_0000822,Hypertension,0.005261379875719713,2782,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCL20,ENSG00000115009,C-C motif chemokine ligand 20,HP_0000822,Hypertension,0.0052576840771728665,2783,Open Targets Platform GraphQL,direct (enableIndirect=false)
TBK1,ENSG00000183735,TANK binding kinase 1,HP_0000822,Hypertension,0.005245980715107851,2784,Open Targets Platform GraphQL,direct (enableIndirect=false)
PCSK7,ENSG00000160613,proprotein convertase subtilisin/kexin type 7,HP_0000822,Hypertension,0.005245980715107851,2785,Open Targets Platform GraphQL,direct (enableIndirect=false)
HLA-DQB1,ENSG00000179344,"major histocompatibility complex, class II, DQ beta 1",HP_0000822,Hypertension,0.005245980715107851,2786,Open Targets Platform GraphQL,direct (enableIndirect=false)
MSRA,ENSG00000175806,methionine sulfoxide reductase A,HP_0000822,Hypertension,0.0052357146080332755,2787,Open Targets Platform GraphQL,direct (enableIndirect=false)
SPINK1,ENSG00000164266,serine peptidase inhibitor Kazal type 1,HP_0000822,Hypertension,0.0052357146080332755,2788,Open Targets Platform GraphQL,direct (enableIndirect=false)
TMTC1,ENSG00000133687,transmembrane O-mannosyltransferase targeting cadherins 1,HP_0000822,Hypertension,0.0052357146080332755,2789,Open Targets Platform GraphQL,direct (enableIndirect=false)
ME1,ENSG00000065833,malic enzyme 1,HP_0000822,Hypertension,0.0052357146080332755,2790,Open Targets Platform GraphQL,direct (enableIndirect=false)
KHK,ENSG00000138030,ketohexokinase,HP_0000822,Hypertension,0.005222984635260801,2791,Open Targets Platform GraphQL,direct (enableIndirect=false)
ASAH1,ENSG00000104763,N-acylsphingosine amidohydrolase 1,HP_0000822,Hypertension,0.0051851927904830114,2792,Open Targets Platform GraphQL,direct (enableIndirect=false)
SHARPIN,ENSG00000179526,SHANK associated RH domain interactor,HP_0000822,Hypertension,0.0051741179655858255,2793,Open Targets Platform GraphQL,direct (enableIndirect=false)
PAFAH1B2,ENSG00000168092,platelet activating factor acetylhydrolase 1b catalytic subunit 2,HP_0000822,Hypertension,0.0051741179655858255,2794,Open Targets Platform GraphQL,direct (enableIndirect=false)
TRAF2,ENSG00000127191,TNF receptor associated factor 2,HP_0000822,Hypertension,0.0051741179655858255,2795,Open Targets Platform GraphQL,direct (enableIndirect=false)
OAT,ENSG00000065154,ornithine aminotransferase,HP_0000822,Hypertension,0.0051741179655858255,2796,Open Targets Platform GraphQL,direct (enableIndirect=false)
AP3S2,ENSG00000157823,adaptor related protein complex 3 subunit sigma 2,HP_0000822,Hypertension,0.0051741179655858255,2797,Open Targets Platform GraphQL,direct (enableIndirect=false)
TAF15,ENSG00000270647,TATA-box binding protein associated factor 15,HP_0000822,Hypertension,0.0051741179655858255,2798,Open Targets Platform GraphQL,direct (enableIndirect=false)
EPPK1,ENSG00000261150,epiplakin 1,HP_0000822,Hypertension,0.0051741179655858255,2799,Open Targets Platform GraphQL,direct (enableIndirect=false)
PSMC1,ENSG00000100764,"proteasome 26S subunit, ATPase 1",HP_0000822,Hypertension,0.0051741179655858255,2800,Open Targets Platform GraphQL,direct (enableIndirect=false)
PSMD7,ENSG00000103035,"proteasome 26S subunit, non-ATPase 7",HP_0000822,Hypertension,0.0051741179655858255,2801,Open Targets Platform GraphQL,direct (enableIndirect=false)
NDE1,ENSG00000072864,nudE neurodevelopment protein 1,HP_0000822,Hypertension,0.0051741179655858255,2802,Open Targets Platform GraphQL,direct (enableIndirect=false)
ASAH2,ENSG00000188611,N-acylsphingosine amidohydrolase 2,HP_0000822,Hypertension,0.0051741179655858255,2803,Open Targets Platform GraphQL,direct (enableIndirect=false)
PAX4,ENSG00000106331,paired box 4,HP_0000822,Hypertension,0.0051741179655858255,2804,Open Targets Platform GraphQL,direct (enableIndirect=false)
OR52E4,ENSG00000180974,olfactory receptor family 52 subfamily E member 4,HP_0000822,Hypertension,0.0051741179655858255,2805,Open Targets Platform GraphQL,direct (enableIndirect=false)
ANKAR,ENSG00000151687,ankyrin and armadillo repeat containing,HP_0000822,Hypertension,0.0051741179655858255,2806,Open Targets Platform GraphQL,direct (enableIndirect=false)
SUMO2,ENSG00000188612,small ubiquitin like modifier 2,HP_0000822,Hypertension,0.0051741179655858255,2807,Open Targets Platform GraphQL,direct (enableIndirect=false)
DIS3L2,ENSG00000144535,DIS3 like 3'-5' exoribonuclease 2,HP_0000822,Hypertension,0.0051741179655858255,2808,Open Targets Platform GraphQL,direct (enableIndirect=false)
TSTD2,ENSG00000136925,thiosulfate sulfurtransferase like domain containing 2,HP_0000822,Hypertension,0.0051741179655858255,2809,Open Targets Platform GraphQL,direct (enableIndirect=false)
NKRF,ENSG00000186416,NFKB repressing factor,HP_0000822,Hypertension,0.0051741179655858255,2810,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC25A27,ENSG00000153291,solute carrier family 25 member 27,HP_0000822,Hypertension,0.0051741179655858255,2811,Open Targets Platform GraphQL,direct (enableIndirect=false)
STRN3,ENSG00000196792,striatin 3,HP_0000822,Hypertension,0.0051741179655858255,2812,Open Targets Platform GraphQL,direct (enableIndirect=false)
CERS3,ENSG00000154227,ceramide synthase 3,HP_0000822,Hypertension,0.0051741179655858255,2813,Open Targets Platform GraphQL,direct (enableIndirect=false)
DMP1,ENSG00000152592,dentin matrix acidic phosphoprotein 1,HP_0000822,Hypertension,0.0051741179655858255,2814,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAML2,ENSG00000184384,mastermind like transcriptional coactivator 2,HP_0000822,Hypertension,0.0051741179655858255,2815,Open Targets Platform GraphQL,direct (enableIndirect=false)
PROX1,ENSG00000117707,prospero homeobox 1,HP_0000822,Hypertension,0.0051741179655858255,2816,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTGES3,ENSG00000110958,prostaglandin E synthase 3,HP_0000822,Hypertension,0.0051741179655858255,2817,Open Targets Platform GraphQL,direct (enableIndirect=false)
UPK3BL1,ENSG00000267368,uroplakin 3B like 1,HP_0000822,Hypertension,0.0051741179655858255,2818,Open Targets Platform GraphQL,direct (enableIndirect=false)
GRM7,ENSG00000196277,glutamate metabotropic receptor 7,HP_0000822,Hypertension,0.0051741179655858255,2819,Open Targets Platform GraphQL,direct (enableIndirect=false)
GSDMB,ENSG00000073605,gasdermin B,HP_0000822,Hypertension,0.0051741179655858255,2820,Open Targets Platform GraphQL,direct (enableIndirect=false)
APPL1,ENSG00000157500,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1",HP_0000822,Hypertension,0.0051741179655858255,2821,Open Targets Platform GraphQL,direct (enableIndirect=false)
LIG4,ENSG00000174405,DNA ligase 4,HP_0000822,Hypertension,0.0051741179655858255,2822,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC2A10,ENSG00000197496,solute carrier family 2 member 10,HP_0000822,Hypertension,0.0051741179655858255,2823,Open Targets Platform GraphQL,direct (enableIndirect=false)
ADTRP,ENSG00000111863,androgen dependent TFPI regulating protein,HP_0000822,Hypertension,0.0051741179655858255,2824,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC25A28,ENSG00000155287,solute carrier family 25 member 28,HP_0000822,Hypertension,0.0051741179655858255,2825,Open Targets Platform GraphQL,direct (enableIndirect=false)
APOBEC3F,ENSG00000128394,apolipoprotein B mRNA editing enzyme catalytic subunit 3F,HP_0000822,Hypertension,0.0051741179655858255,2826,Open Targets Platform GraphQL,direct (enableIndirect=false)
BICC1,ENSG00000122870,BicC family RNA binding protein 1,HP_0000822,Hypertension,0.0051741179655858255,2827,Open Targets Platform GraphQL,direct (enableIndirect=false)
DNAJA1,ENSG00000086061,DnaJ heat shock protein family (Hsp40) member A1,HP_0000822,Hypertension,0.0051741179655858255,2828,Open Targets Platform GraphQL,direct (enableIndirect=false)
NECTIN1,ENSG00000110400,nectin cell adhesion molecule 1,HP_0000822,Hypertension,0.0051741179655858255,2829,Open Targets Platform GraphQL,direct (enableIndirect=false)
BSCL2,ENSG00000168000,"BSCL2 lipid droplet biogenesis associated, seipin",HP_0000822,Hypertension,0.0051741179655858255,2830,Open Targets Platform GraphQL,direct (enableIndirect=false)
CENPB,ENSG00000125817,centromere protein B,HP_0000822,Hypertension,0.0051741179655858255,2831,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNK2,ENSG00000061938,tyrosine kinase non receptor 2,HP_0000822,Hypertension,0.0051741179655858255,2832,Open Targets Platform GraphQL,direct (enableIndirect=false)
SMPD4,ENSG00000136699,sphingomyelin phosphodiesterase 4,HP_0000822,Hypertension,0.0051741179655858255,2833,Open Targets Platform GraphQL,direct (enableIndirect=false)
BNIP1,ENSG00000113734,BCL2 interacting protein 1,HP_0000822,Hypertension,0.0051741179655858255,2834,Open Targets Platform GraphQL,direct (enableIndirect=false)
DTX2,ENSG00000091073,deltex E3 ubiquitin ligase 2,HP_0000822,Hypertension,0.0051741179655858255,2835,Open Targets Platform GraphQL,direct (enableIndirect=false)
ERCC4,ENSG00000175595,"ERCC excision repair 4, endonuclease catalytic subunit",HP_0000822,Hypertension,0.0051741179655858255,2836,Open Targets Platform GraphQL,direct (enableIndirect=false)
SP110,ENSG00000135899,SP110 nuclear body protein,HP_0000822,Hypertension,0.0051741179655858255,2837,Open Targets Platform GraphQL,direct (enableIndirect=false)
SACM1L,ENSG00000211456,SAC1 like phosphatidylinositide phosphatase,HP_0000822,Hypertension,0.0051741179655858255,2838,Open Targets Platform GraphQL,direct (enableIndirect=false)
FRYL,ENSG00000075539,FRY like transcription coactivator,HP_0000822,Hypertension,0.0051741179655858255,2839,Open Targets Platform GraphQL,direct (enableIndirect=false)
APH1B,ENSG00000138613,aph-1B gamma-secretase subunit,HP_0000822,Hypertension,0.0051741179655858255,2840,Open Targets Platform GraphQL,direct (enableIndirect=false)
ADAMTS17,ENSG00000140470,ADAM metallopeptidase with thrombospondin type 1 motif 17,HP_0000822,Hypertension,0.0051741179655858255,2841,Open Targets Platform GraphQL,direct (enableIndirect=false)
HLA-DRA,ENSG00000204287,"major histocompatibility complex, class II, DR alpha",HP_0000822,Hypertension,0.005174117965585825,2842,Open Targets Platform GraphQL,direct (enableIndirect=false)
ACP1,ENSG00000143727,acid phosphatase 1,HP_0000822,Hypertension,0.005174117965585825,2843,Open Targets Platform GraphQL,direct (enableIndirect=false)
MCOLN3,ENSG00000055732,mucolipin TRP cation channel 3,HP_0000822,Hypertension,0.0051535857514366755,2844,Open Targets Platform GraphQL,direct (enableIndirect=false)
ASS1,ENSG00000130707,argininosuccinate synthase 1,HP_0000822,Hypertension,0.0051535857514366755,2845,Open Targets Platform GraphQL,direct (enableIndirect=false)
HMGA1,ENSG00000137309,high mobility group AT-hook 1,HP_0000822,Hypertension,0.0051535857514366755,2846,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCL28,ENSG00000151882,C-C motif chemokine ligand 28,HP_0000822,Hypertension,0.0051535857514366755,2847,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGHG3,ENSG00000211897,immunoglobulin heavy constant gamma 3 (G3m marker),HP_0000822,Hypertension,0.005145988832201489,2848,Open Targets Platform GraphQL,direct (enableIndirect=false)
DHCR7-DT,ENSG00000254682,DHCR7 divergent transcript,HP_0000822,Hypertension,0.0051344907922779666,2849,Open Targets Platform GraphQL,direct (enableIndirect=false)
DNER,ENSG00000187957,delta/notch like EGF repeat containing,HP_0000822,Hypertension,0.00512278743021295,2850,Open Targets Platform GraphQL,direct (enableIndirect=false)
FOSB,ENSG00000125740,"FosB proto-oncogene, AP-1 transcription factor subunit",HP_0000822,Hypertension,0.005120323564515051,2851,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL7R,ENSG00000168685,interleukin 7 receptor,HP_0000822,Hypertension,0.005104924403903189,2852,Open Targets Platform GraphQL,direct (enableIndirect=false)
NLRC4,ENSG00000091106,NLR family CARD domain containing 4,HP_0000822,Hypertension,0.005104924403903189,2853,Open Targets Platform GraphQL,direct (enableIndirect=false)
ULK3,ENSG00000140474,unc-51 like kinase 3,HP_0000822,Hypertension,0.005104924403903189,2854,Open Targets Platform GraphQL,direct (enableIndirect=false)
IDO1,ENSG00000131203,"indoleamine 2,3-dioxygenase 1",HP_0000822,Hypertension,0.005095309176395089,2855,Open Targets Platform GraphQL,direct (enableIndirect=false)
LHCGR,ENSG00000138039,luteinizing hormone/choriogonadotropin receptor,HP_0000822,Hypertension,0.0050611907877655,2856,Open Targets Platform GraphQL,direct (enableIndirect=false)
SCN4A,ENSG00000007314,sodium voltage-gated channel alpha subunit 4,HP_0000822,Hypertension,0.005030392466541775,2857,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAP3K3,ENSG00000198909,mitogen-activated protein kinase kinase kinase 3,HP_0000822,Hypertension,0.005030392466541775,2858,Open Targets Platform GraphQL,direct (enableIndirect=false)
PPP6R3,ENSG00000110075,protein phosphatase 6 regulatory subunit 3,HP_0000822,Hypertension,0.005030392466541775,2859,Open Targets Platform GraphQL,direct (enableIndirect=false)
NINJ2,ENSG00000171840,ninjurin 2,HP_0000822,Hypertension,0.005030392466541775,2860,Open Targets Platform GraphQL,direct (enableIndirect=false)
SCN3A,ENSG00000153253,sodium voltage-gated channel alpha subunit 3,HP_0000822,Hypertension,0.005030392466541775,2861,Open Targets Platform GraphQL,direct (enableIndirect=false)
AXIN2,ENSG00000168646,axin 2,HP_0000822,Hypertension,0.005030392466541775,2862,Open Targets Platform GraphQL,direct (enableIndirect=false)
GP2,ENSG00000169347,glycoprotein 2,HP_0000822,Hypertension,0.005030392466541775,2863,Open Targets Platform GraphQL,direct (enableIndirect=false)
NPY5R,ENSG00000164129,neuropeptide Y receptor Y5,HP_0000822,Hypertension,0.005030392466541775,2864,Open Targets Platform GraphQL,direct (enableIndirect=false)
TERC,ENSG00000270141,telomerase RNA component,HP_0000822,Hypertension,0.005017662493769301,2865,Open Targets Platform GraphQL,direct (enableIndirect=false)
SFTPB,ENSG00000168878,surfactant protein B,HP_0000822,Hypertension,0.005017662493769301,2866,Open Targets Platform GraphQL,direct (enableIndirect=false)
HSD17B1,ENSG00000108786,hydroxysteroid 17-beta dehydrogenase 1,HP_0000822,Hypertension,0.004989328038243475,2867,Open Targets Platform GraphQL,direct (enableIndirect=false)
