gene_symbol,gene_id,branch_membership,tissue,tissue_role,gtex_release,gtex_annotation,expression_unit,preprocessing,model_formula,model_columns_used,n_male,n_female,male_mean_log2_tpm1,male_median_log2_tpm1,female_mean_log2_tpm1,female_median_log2_tpm1,male_median_tpm,female_median_tpm,female_minus_male_beta,female_minus_male_se,t_statistic,residual_df,direction,raw_p,FDR,fdr_family,fdr_denominator,meaningful_abs_effect_ge_0_25,is_expressed_median_tpm_ge_0_1,model_status,exact_2NAP_human_support,exact_2NAP_experimental_support,parent_naphthalene_support,number_of_sources,multi_source_ge2,network_central_top10pct_any,m3_priority_hub_candidate
GABRP,ENSG00000094755.17,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.25304997670113366,0.22465879952944862,0.23967231842521153,0.2097827303998032,0.168501,0.156514,-0.00447695367353779,0.014228492058364222,-0.3146470936746956,441,male-biased,0.7531784284680555,0.9146511641626907,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GBA1,ENSG00000177628.16,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,2.1814387091682312,2.2385560709097128,2.330158084450632,2.4299693979274415,3.7192499999999997,4.38882,-0.06471903278944646,0.05767524242524864,-1.1221284916717444,441,male-biased,0.262418395854588,0.612710799037715,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GCGR,ENSG00000215644.10,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.02724422425017384,0.0,0.03158204550902198,0.013716651957192499,0.0,0.009553,0.007129270589307613,0.0063447809391913345,1.1236432995299386,441,female-biased,0.26177566805357966,0.612710799037715,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,False,OK,False,False,True,1,False,False,False
GCLC,ENSG00000001084.13,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,2.0589614692764644,2.220024830836858,2.329358243526741,2.5168573139887234,3.659015,4.72334,-0.0014161926722737889,0.05241299040746244,-0.02701987925634853,441,male-biased,0.9784561009578073,0.9919656584411258,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GDF15,ENSG00000130513.7,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.911920859942311,0.5375738924574514,0.6987348383641124,0.4749509863324231,0.45152950000000003,0.389871,-0.11626499409826409,0.08579137161462363,-1.3552061461440261,441,male-biased,0.1760456070246881,0.5199193115941592,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GFER,ENSG00000127554.13,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,2.5133893441667987,2.6000315300612,2.640184744675167,2.6938281458917857,5.063000000000001,5.47028,0.009748335744527197,0.053144327232045985,0.18343135104453742,441,female-biased,0.8545438838227397,0.9481630092289294,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GFRA3,ENSG00000146013.12,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.9321697422391375,0.8033236881543404,0.923949342420959,0.7847242440803066,0.745117,0.722763,-0.0034848323354000066,0.06475144825365296,-0.05381860065505808,441,male-biased,0.9571040610384699,0.9836833848202287,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GGT1,ENSG00000100031.19,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.6767026764506248,0.6409408376846364,0.6763582305022705,0.6403238447825715,0.559346,0.558679,0.001047959006398827,0.03163182757007725,0.033129891217229715,441,female-biased,0.9735859951993655,0.9900016658456154,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GLA,ENSG00000102393.15,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,2.17152114165758,2.174188562385229,2.285982024338386,2.263386019898787,3.51332,3.80117,-0.008233491220901126,0.06347656130803611,-0.12970915643879985,441,male-biased,0.8968556777783416,0.9598779686492521,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GLI3,ENSG00000106571.15,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.7189377693164626,0.6706107943878687,0.8005381307383435,0.7497050211702275,0.5917479999999999,0.681449,0.033715127792151404,0.035213743771596216,0.9574422989737997,441,female-biased,0.3388686354873081,0.6741253527252336,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,True,False,True,1,False,False,False
GLP1R,ENSG00000112164.6,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,1.0299947759256598,0.879938355329432,0.9402514760842864,0.8287469276938462,0.8402970000000001,0.776142,-0.19426915011301207,0.08001689532644106,-2.4278516345886905,441,male-biased,0.015587762472084819,0.1876217002719024,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GNAI1,ENSG00000127955.17,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.8822910313007989,0.8656610715877934,0.9536250986627046,0.9744309268719784,0.8221775,0.964866,0.0005661739304861219,0.02816599841877397,0.020101326502551392,441,female-biased,0.983971633356458,0.9940121602274422,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GNAS,ENSG00000087460.29,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,6.869429232917928,7.270355275970768,7.159001968551026,7.5195654922230855,153.382,182.491,-0.01814150401666373,0.07787380188246305,-0.23296029702062282,441,male-biased,0.8159003201977301,0.9368576143679421,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,True,False
GNRHR,ENSG00000109163.7,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.044000899651654934,0.033006379020259866,0.05274491217038222,0.044405311131117765,0.023142,0.031258,0.0049087847957357406,0.0045441407257175645,1.0802448894142898,441,female-biased,0.2806235558006475,0.6296367536747104,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,False,OK,True,False,True,1,False,False,False
GPR183,ENSG00000169508.7,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,1.0970153047130407,0.8664677729852237,1.144766573741317,1.0915509030908548,0.8232005,1.13103,-0.04207019107283058,0.08025435961463076,-0.5242106631321369,441,male-biased,0.6003953918407249,0.8342920712955111,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GPX1,ENSG00000233276.9,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,5.981613572139656,6.123874817550537,6.097856531330365,6.17868675889252,68.7381,71.4386,-0.08610661671009223,0.076360789039077,-1.1276286926006995,441,male-biased,0.2600898961891773,0.6124863562979335,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,2,True,False,False
GPX3,ENSG00000211445.13,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,8.564310419508589,8.968581164101128,8.701605034128649,8.96122393909654,499.9705,497.422,-0.2766253011138628,0.10673608432691907,-2.59167555994086,441,male-biased,0.009867837914605456,0.14290769133648906,hypertension_branch: 440 genes x 9 prespecified tissues,3960,True,True,OK,False,False,True,1,False,False,False
GPX4,ENSG00000167468.20,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,6.848349268665682,7.136857796959287,6.946673837521687,7.112230972102493,139.737,137.355,-0.12151378633763842,0.07732501703373398,-1.5714679543442782,441,male-biased,0.11679115063544311,0.4435769747967231,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,2,True,False,False
GRK2,ENSG00000173020.11,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,4.948981644528307,5.067431805287747,5.117445071255666,5.167739266552207,32.5312,34.9455,-0.008639739767444213,0.06095458214547604,-0.1417406118349618,441,male-biased,0.8873496223429167,0.9565085800762589,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GSK3A,ENSG00000105723.13,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,3.5962982501554324,3.8310492107204395,3.847289686544081,4.0774566524005875,13.23185,15.8825,-0.01819716282631223,0.06320334293938767,-0.2879145624269178,441,male-biased,0.773547396422398,0.9226397168396147,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GSR,ENSG00000104687.14,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,3.472491161996094,3.746731968245128,3.8235067057128664,4.2263698024619805,12.4239,17.7182,-0.05019825155873914,0.06717343005904085,-0.7472932603652711,441,male-biased,0.4552848163496905,0.7522960345798952,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GSS,ENSG00000100983.12,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,2.6365684630630435,2.8663454781793685,2.8622507458673505,3.037728356997138,6.29219,7.21197,-0.008245342184570209,0.06486229149262439,-0.12712073525043133,441,male-biased,0.8989027812392152,0.9610299713032646,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GSTA3,ENSG00000174156.15,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.010429921036005027,0.0,0.008210873063661143,0.0,0.0,0.0,-0.0021525361766583763,0.002903460069307322,-0.7413693060266217,441,male-biased,0.45886415077992976,0.7540529970190232,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,False,OK,False,False,True,1,False,False,False
GSTM1,ENSG00000134184.13,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,2.0204358099545163,1.5182846355220918,2.2113891498885643,2.530869797931409,1.866315,4.7792,0.07942196214185064,0.20618895407743615,0.38519018876259975,441,female-biased,0.7002822244754437,0.8859800667484848,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GSTM2,ENSG00000213366.13,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,2.430423935650066,2.5315021939284303,2.4471995351549487,2.5173941279410115,4.781745000000001,4.72547,-0.11099926229267067,0.0640732283671021,-1.7323812943638468,441,male-biased,0.08390485839630582,0.38147719392717705,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GSTM3,ENSG00000134202.12,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,3.5839527826095905,3.897622795659511,3.637642567545273,3.912793552466755,13.90395,14.0615,-0.34895667677689435,0.09329088649477177,-3.740522680063188,441,male-biased,0.0002078696967684661,0.011123837827069267,hypertension_branch: 440 genes x 9 prespecified tissues,3960,True,True,OK,False,False,True,1,False,False,False
GSTM4,ENSG00000168765.19,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,2.6511667886946495,2.9572142821856984,2.886712633455038,3.1695049557430126,6.766235,7.99738,-0.03313399254485992,0.06587359564692528,-0.5029935320739772,441,male-biased,0.6152199295575342,0.840403040034268,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GSTM5,ENSG00000134201.12,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,1.6062104242877893,1.4679598771986724,1.359158546394779,1.2289787245893564,1.766305,1.34401,-0.14128591497513446,0.08146261504581556,-1.7343650814017393,441,male-biased,0.08355208947493524,0.38147719392717705,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GSTO2,ENSG00000065621.15,hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,0.2793135553559583,0.234267015037051,0.2930889708663391,0.2514173446718002,0.1763095,0.190376,-0.0039503532214492315,0.02113628880762663,-0.18689909365847715,441,male-biased,0.8518257003311502,0.9472675957495963,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
GSTP1,ENSG00000084207.18,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,7.473494539142597,7.725684770724084,7.768194743220526,7.957833363517061,210.672,247.626,0.05090373586562772,0.08040732784329067,0.6330733433255762,441,female-biased,0.5270138919259302,0.7939399004297225,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,True,False
HBB,ENSG00000244734.4,shared-core;thyroid-branch;hypertension-branch,Heart - Left Ventricle,hypertension/cardiovascular tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA Isolation via QIAGEN Spin Column];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],308,143,6.638876979279013,6.5347274434147185,6.151570241084908,6.250343901170943,91.7148,75.1274,-0.021977053119870693,0.1693804697062219,-0.12974962909235221,441,male-biased,0.8968236746230304,0.9598779686492521,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
