contrast,sample_id,group,PPAR_nuclear_receptor_score,inflammatory_RELA_STAT3_score,DINP_axis_9_gene_score
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6310-01,TCGA_CRC_primary_tumor,-0.25293460490688563,0.45638476601022115,-0.09530807803641747
TCGA_primary_vs_TCGA_solid_normal,TCGA-CA-5255-01,TCGA_CRC_primary_tumor,0.1907193834596048,-1.0874909173061573,-0.0933273500438979
TCGA_primary_vs_TCGA_solid_normal,TCGA-NH-A6GA-01,TCGA_CRC_primary_tumor,0.5228585261344129,0.3302208550300701,0.48005015477789226
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3655-01,TCGA_CRC_primary_tumor,-0.003218098781485601,0.5369598255893969,0.1168214399675994
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2678-11,TCGA_CRC_solid_normal,1.2033630281547274,0.2607467652316502,0.9938927475051548
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-5863-01,TCGA_CRC_primary_tumor,0.3306705408463353,0.03415861425156789,0.2647790016030537
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6304-01,TCGA_CRC_primary_tumor,-0.05349962341390627,-1.4507402884883407,-0.3639975489860028
TCGA_primary_vs_TCGA_solid_normal,TCGA-DC-6155-01,TCGA_CRC_primary_tumor,-1.3912622365153102,-3.6085806857268046,-1.8839996696734203
TCGA_primary_vs_TCGA_solid_normal,TCGA-BM-6198-01,TCGA_CRC_primary_tumor,-0.5280909396863668,-1.519981457148781,-0.7485110546780144
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6678-01,TCGA_CRC_primary_tumor,-0.5227301929745627,-1.137854539943557,-0.6594244923010059
TCGA_primary_vs_TCGA_solid_normal,TCGA-DY-A1DG-01,TCGA_CRC_primary_tumor,0.20878270544574898,-0.6842100457165032,0.010339871854137353
TCGA_primary_vs_TCGA_solid_normal,TCGA-DC-4749-01,TCGA_CRC_primary_tumor,0.016479516545335478,0.2940981932014549,0.07817255580225091
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-5657-01,TCGA_CRC_primary_tumor,-0.12374103606157652,0.4678024254204322,0.007713066489980971
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2672-01,TCGA_CRC_primary_tumor,-1.4398880729631103,-0.9038808708784039,-1.320775361388731
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6930-01,TCGA_CRC_primary_tumor,-0.8425485576407153,0.21730318614268407,-0.6070259479110711
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6805-01,TCGA_CRC_primary_tumor,0.19675425718653908,0.8082528787157637,0.332642839748589
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A28M-01,TCGA_CRC_primary_tumor,-0.4267263766137508,-0.7342099789058635,-0.4950560660119981
TCGA_primary_vs_TCGA_solid_normal,TCGA-QL-A97D-01,TCGA_CRC_primary_tumor,-0.04044465250377528,-0.18289994525273132,-0.07210138422576552
TCGA_primary_vs_TCGA_solid_normal,TCGA-3L-AA1B-01,TCGA_CRC_primary_tumor,0.15872700583461752,-0.07272766032393463,0.10729263557716147
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-5860-01,TCGA_CRC_primary_tumor,-0.27567685516814283,-0.6446428209243724,-0.3576692920028606
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2684-11,TCGA_CRC_solid_normal,1.0130168730272142,-0.4857976777578832,0.6799469728527483
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3534-11,TCGA_CRC_solid_normal,0.9041099619700547,0.11726101992723773,0.7292546415160953
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2679-11,TCGA_CRC_solid_normal,0.6712599642453546,0.25213517395319934,0.578121121958209
TCGA_primary_vs_TCGA_solid_normal,TCGA-SS-A7HO-01,TCGA_CRC_primary_tumor,0.39824207315319615,-0.0196519213402766,0.3053767410435355
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6537-01,TCGA_CRC_primary_tumor,-0.27483327176565503,0.6142242238363544,-0.07726493940965296
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3495-01,TCGA_CRC_primary_tumor,-0.21630379002042535,0.2636530517913897,-0.10964671406224423
TCGA_primary_vs_TCGA_solid_normal,TCGA-CA-5254-01,TCGA_CRC_primary_tumor,0.21559740420336335,0.820658622460194,0.3500554527048813
TCGA_primary_vs_TCGA_solid_normal,TCGA-AD-A5EK-01,TCGA_CRC_primary_tumor,-0.468943279336607,-0.7491998362684102,-0.5312225142103411
TCGA_primary_vs_TCGA_solid_normal,TCGA-G5-6235-01,TCGA_CRC_primary_tumor,-0.012407217022503263,-0.7045305517253869,-0.16621240251203295
TCGA_primary_vs_TCGA_solid_normal,TCGA-CK-6746-01,TCGA_CRC_primary_tumor,-0.8430165285578036,0.4699942819600376,-0.5512363484427278
TCGA_primary_vs_TCGA_solid_normal,TCGA-CA-6718-01,TCGA_CRC_primary_tumor,-0.8194478676412065,0.7658298682430371,-0.4671639263335968
TCGA_primary_vs_TCGA_solid_normal,TCGA-AY-5543-01,TCGA_CRC_primary_tumor,-0.178867971276331,-0.2960133510142188,-0.20490027788475051
TCGA_primary_vs_TCGA_solid_normal,TCGA-CK-4952-01,TCGA_CRC_primary_tumor,-1.1728532186235,-0.010881777451604326,-0.9146373428075231
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6807-01,TCGA_CRC_primary_tumor,7.324325650398533e-06,1.1184754451328147,0.2485557956161314
TCGA_primary_vs_TCGA_solid_normal,TCGA-AH-6643-11,TCGA_CRC_solid_normal,0.8178137004070515,-0.01116754945965815,0.633595644881116
TCGA_primary_vs_TCGA_solid_normal,TCGA-CK-5915-01,TCGA_CRC_primary_tumor,0.21133619065948192,0.9968193333084676,0.3858880001370343
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-6781-01,TCGA_CRC_primary_tumor,-0.48205074944149684,-0.9107574635204794,-0.5773189081257151
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-6605-11,TCGA_CRC_solid_normal,-0.43142235162876325,0.4240863909386777,-0.24130929772488743
TCGA_primary_vs_TCGA_solid_normal,TCGA-AU-3779-01,TCGA_CRC_primary_tumor,-0.24501581341788464,-0.1917033567537352,-0.23316860082585145
TCGA_primary_vs_TCGA_solid_normal,TCGA-EI-6514-01,TCGA_CRC_primary_tumor,-0.23577125153876635,0.05284042340050735,-0.17163532377448332
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A1D4-01,TCGA_CRC_primary_tumor,-0.15584371538741987,-1.3672131414521396,-0.42503692117957986
TCGA_primary_vs_TCGA_solid_normal,TCGA-AF-2693-01,TCGA_CRC_primary_tumor,0.10935965473152238,0.004377401982491466,0.08603026523173773
TCGA_primary_vs_TCGA_solid_normal,TCGA-AF-A56N-01,TCGA_CRC_primary_tumor,0.14966008725701577,0.4294624727429782,0.2118383951427852
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A1D0-01,TCGA_CRC_primary_tumor,-0.07399467307391652,-0.8195296754303713,-0.23966911804201763
TCGA_primary_vs_TCGA_solid_normal,TCGA-DY-A1DD-01,TCGA_CRC_primary_tumor,-0.3114985304383069,-1.6456779591923525,-0.6079828479392059
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2671-11,TCGA_CRC_solid_normal,0.7627756119005691,-0.046762901508832506,0.5828781644762576
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6675-01,TCGA_CRC_primary_tumor,1.4785343655121235,1.0409370248324494,1.3812905120277514
TCGA_primary_vs_TCGA_solid_normal,TCGA-AF-A56K-01,TCGA_CRC_primary_tumor,-0.24267450795152032,0.19164691591461835,-0.1461586359812673
TCGA_primary_vs_TCGA_solid_normal,TCGA-AY-6197-01,TCGA_CRC_primary_tumor,0.7183879953038723,1.2273887569952227,0.831499275679728
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6571-01,TCGA_CRC_primary_tumor,0.41257609815826024,0.3468865935164402,0.397978430460078
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A28K-01,TCGA_CRC_primary_tumor,-0.7143057183140604,-1.1969890897999391,-0.8215686897553668
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6307-01,TCGA_CRC_primary_tumor,-0.3890343892212666,-0.013173069088879275,-0.3055096514140694
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-5861-01,TCGA_CRC_primary_tumor,-1.4083261057719552,-0.31280787555904005,-1.164877610169085
TCGA_primary_vs_TCGA_solid_normal,TCGA-CA-5796-01,TCGA_CRC_primary_tumor,0.28295082711474906,-0.0701783809787695,0.2044776697606338
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-4323-01,TCGA_CRC_primary_tumor,-0.7888636014403911,0.21837425563806898,-0.5650329665340666
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A1DA-01,TCGA_CRC_primary_tumor,-0.7839531298535831,-1.9923927279375468,-1.0524952627611306
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6928-01,TCGA_CRC_primary_tumor,-0.22452926596524875,1.010101193004492,0.04983305825024918
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3685-01,TCGA_CRC_primary_tumor,-0.5448407436844962,-1.340144828859631,-0.7215749848345261
TCGA_primary_vs_TCGA_solid_normal,TCGA-CI-6623-01,TCGA_CRC_primary_tumor,-0.35871651868296456,0.2492202707600525,-0.22361945436229413
TCGA_primary_vs_TCGA_solid_normal,TCGA-AF-2690-01,TCGA_CRC_primary_tumor,-0.3571517185122663,0.06059861530634658,-0.264318310997019
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-5664-01,TCGA_CRC_primary_tumor,0.19476548730997875,0.5660763253871732,0.27727900688268864
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-5407-01,TCGA_CRC_primary_tumor,0.01802383142910415,-0.2548990311567165,-0.042625693589967116
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3522-11,TCGA_CRC_solid_normal,1.145548035849996,0.009609031122145825,0.8931171459104738
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3496-11,TCGA_CRC_solid_normal,0.28537602100857923,0.31246487938155965,0.291395767313686
TCGA_primary_vs_TCGA_solid_normal,TCGA-AY-6196-01,TCGA_CRC_primary_tumor,-0.50236837993044,0.765495945346769,-0.22062075209106022
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6920-01,TCGA_CRC_primary_tumor,0.5904962325107316,1.090391263905924,0.7015840172652188
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6461-01,TCGA_CRC_primary_tumor,-0.2666324877848247,0.02306626110421936,-0.20225498803170378
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-5667-11,TCGA_CRC_solid_normal,0.9907604177366672,0.4265072519647145,0.8653708253428999
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6540-01,TCGA_CRC_primary_tumor,-0.7290123117602249,0.7738147146443783,-0.3950507503369798
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6297-01,TCGA_CRC_primary_tumor,0.5402633040799921,0.9602112459461496,0.6335850689391382
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2686-01,TCGA_CRC_primary_tumor,-0.034167640259690865,-0.12714222421390775,-0.054828658916183506
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A28F-01,TCGA_CRC_primary_tumor,0.29159325356889315,0.638992628158181,0.36879311458873487
TCGA_primary_vs_TCGA_solid_normal,TCGA-CA-5256-01,TCGA_CRC_primary_tumor,-0.8696141836117111,-2.0984717717770462,-1.1426936476484522
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-6142-01,TCGA_CRC_primary_tumor,0.49522549458128334,0.9626771245391622,0.599103634571923
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-6608-01,TCGA_CRC_primary_tumor,0.19538845443296646,-0.4758511782246656,0.04622409162015933
TCGA_primary_vs_TCGA_solid_normal,TCGA-AG-3591-01,TCGA_CRC_primary_tumor,-0.8760663512996454,-1.58275317352154,-1.0331078673489555
TCGA_primary_vs_TCGA_solid_normal,TCGA-AG-4022-01,TCGA_CRC_primary_tumor,0.07482426113236196,-0.1957707479428129,0.01469203689343421
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-6141-01,TCGA_CRC_primary_tumor,-0.3927327464635918,0.22893224903318982,-0.2545849696865292
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6306-01,TCGA_CRC_primary_tumor,0.31952763234301723,-0.9583447845778887,0.03555598413837144
TCGA_primary_vs_TCGA_solid_normal,TCGA-AG-3731-01,TCGA_CRC_primary_tumor,-0.27309106475058964,1.9680399916950406,0.22493805890399488
TCGA_primary_vs_TCGA_solid_normal,TCGA-DY-A1DF-01,TCGA_CRC_primary_tumor,-1.0396369876007037,-2.8698316189069897,-1.4463469056687672
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3525-11,TCGA_CRC_solid_normal,0.5057771720579478,0.15285793863703018,0.4273506757421883
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6922-01,TCGA_CRC_primary_tumor,0.34573996005074303,1.3415117647486146,0.5670225833169368
TCGA_primary_vs_TCGA_solid_normal,TCGA-EI-6917-01,TCGA_CRC_primary_tumor,0.10531439468809735,0.1424389145943883,0.11356428800060644
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A288-01,TCGA_CRC_primary_tumor,0.5644161198364264,-1.0705820743877814,0.2010831877866024
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-6600-11,TCGA_CRC_solid_normal,0.3299984332086275,0.8753256907458894,0.45118226821690793
TCGA_primary_vs_TCGA_solid_normal,TCGA-DY-A1DE-01,TCGA_CRC_primary_tumor,-0.0938278964187196,-0.07684790238308636,-0.0900545644108011
TCGA_primary_vs_TCGA_solid_normal,TCGA-AH-6644-01,TCGA_CRC_primary_tumor,-0.26401635535846907,0.584949171428356,-0.07535734940584127
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A1HB-01,TCGA_CRC_primary_tumor,-0.20697288682458267,-0.41944164573881965,-0.254188166583302
TCGA_primary_vs_TCGA_solid_normal,TCGA-AF-2689-11,TCGA_CRC_solid_normal,0.27878054847774913,-0.04332303852717512,0.207201973587766
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2682-01,TCGA_CRC_primary_tumor,0.2965564896755377,0.09390424237886494,0.2515226569429438
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6861-01,TCGA_CRC_primary_tumor,0.47060307332190454,0.05720846987352317,0.3787376058889309
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6814-01,TCGA_CRC_primary_tumor,-0.0679693944810647,-0.4005339654246872,-0.14187263246853637
TCGA_primary_vs_TCGA_solid_normal,TCGA-EI-6511-01,TCGA_CRC_primary_tumor,-0.25958192567963595,0.3350649270730724,-0.1274381806234785
TCGA_primary_vs_TCGA_solid_normal,TCGA-CK-4951-01,TCGA_CRC_primary_tumor,0.13249371331105697,0.9594921159441574,0.3162711361184126
TCGA_primary_vs_TCGA_solid_normal,TCGA-CK-4948-01,TCGA_CRC_primary_tumor,-0.009612768574103472,0.3312958411770034,0.06614470025947583
TCGA_primary_vs_TCGA_solid_normal,TCGA-AG-3732-01,TCGA_CRC_primary_tumor,-0.21682565171965276,0.667345763717298,-0.02034311495588592
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6856-01,TCGA_CRC_primary_tumor,-0.4490634701205889,0.9919830945685628,-0.12883090018966628
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6569-01,TCGA_CRC_primary_tumor,-0.3519427377516414,0.5991419813489249,-0.14059057795151558
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6163-01,TCGA_CRC_primary_tumor,0.2048637446917073,-0.25019627845712195,0.10373929510307858
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6535-01,TCGA_CRC_primary_tumor,1.0320210950732307,1.0359539834369689,1.0328950702651725
TCGA_primary_vs_TCGA_solid_normal,TCGA-5M-AAT6-01,TCGA_CRC_primary_tumor,-0.24021250460600327,0.016917415097541785,-0.18307252244965994
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-5662-11,TCGA_CRC_solid_normal,0.46364976414989406,-0.25112211195755096,0.3048115694593507
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3526-01,TCGA_CRC_primary_tumor,0.039101068959386795,-0.08360939332129821,0.011832077341456792
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3514-11,TCGA_CRC_solid_normal,0.7375537664751312,1.118109037954524,0.822121604581663
TCGA_primary_vs_TCGA_solid_normal,TCGA-AD-6895-01,TCGA_CRC_primary_tumor,-0.7361500895043589,0.7696005207997259,-0.40153884277011787
TCGA_primary_vs_TCGA_solid_normal,TCGA-AH-6544-01,TCGA_CRC_primary_tumor,-0.13434746727446792,-1.1552820760079663,-0.36122182477080084
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6586-01,TCGA_CRC_primary_tumor,-0.3091334976048368,-0.02482208297645115,-0.24595318324297333
TCGA_primary_vs_TCGA_solid_normal,TCGA-NH-A8F8-01,TCGA_CRC_primary_tumor,0.5400296445312394,0.06940202680734889,0.43544572948148597
TCGA_primary_vs_TCGA_solid_normal,TCGA-AF-6672-01,TCGA_CRC_primary_tumor,-0.24327172539196526,-0.7545081839267531,-0.3568798272885848
TCGA_primary_vs_TCGA_solid_normal,TCGA-DY-A0XA-01,TCGA_CRC_primary_tumor,0.28387281127018044,-0.7554324507665624,0.05291608637312647
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6529-01,TCGA_CRC_primary_tumor,-0.0370199453318651,0.08807250159263103,-0.009221623793088194
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A0XF-01,TCGA_CRC_primary_tumor,-0.00703319175111721,-0.3926818217333472,-0.09273288730272387
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-5667-01,TCGA_CRC_primary_tumor,0.01521953192867898,0.668959394007331,0.16049505683504608
TCGA_primary_vs_TCGA_solid_normal,TCGA-EI-7002-01,TCGA_CRC_primary_tumor,0.2565102002377345,0.6007427106146801,0.3330063136548336
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6169-01,TCGA_CRC_primary_tumor,0.23319067763251672,0.6678652401936414,0.3297850248683222
TCGA_primary_vs_TCGA_solid_normal,TCGA-CA-6719-01,TCGA_CRC_primary_tumor,0.39848665023377927,1.1677625149626607,0.569436842395753
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-7000-01,TCGA_CRC_primary_tumor,0.2099351742074193,0.36273611689407714,0.2438909392488988
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6625-01,TCGA_CRC_primary_tumor,0.3661359493680863,0.5443786112867985,0.4057454297944668
TCGA_primary_vs_TCGA_solid_normal,TCGA-AG-3742-11,TCGA_CRC_solid_normal,-0.21308924519532163,-0.7734456307926549,-0.3376128864391734
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6680-01,TCGA_CRC_primary_tumor,0.38697365438629205,0.9137744784847301,0.5040405041859449
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6702-01,TCGA_CRC_primary_tumor,0.16178772480811476,0.4068357918209354,0.2162428508109638
TCGA_primary_vs_TCGA_solid_normal,TCGA-DY-A1H8-01,TCGA_CRC_primary_tumor,-0.5714102477892121,-2.920879537273431,-1.093514534341261
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6166-01,TCGA_CRC_primary_tumor,-0.15986993205532526,-0.06464807880678286,-0.13870952022231586
TCGA_primary_vs_TCGA_solid_normal,TCGA-DT-5265-01,TCGA_CRC_primary_tumor,-0.22462461018165866,-0.9463148479754647,-0.3850002185802822
TCGA_primary_vs_TCGA_solid_normal,TCGA-NH-A6GB-01,TCGA_CRC_primary_tumor,-0.5854826196516463,0.45102043416056653,-0.3551486076933768
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6465-01,TCGA_CRC_primary_tumor,0.818039415436702,0.3284408388267191,0.7092397317455946
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6923-01,TCGA_CRC_primary_tumor,-0.033187255406498105,1.0293079619419436,0.20292279289315562
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-4614-01,TCGA_CRC_primary_tumor,0.006754171266195351,-0.4309568058467592,-0.09051493475890567
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-5864-01,TCGA_CRC_primary_tumor,-0.688908997325904,-1.2304383862067936,-0.8092488615216573
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3655-11,TCGA_CRC_solid_normal,0.167404389110946,-0.5148534933824888,0.015791526334627153
TCGA_primary_vs_TCGA_solid_normal,TCGA-CK-5912-01,TCGA_CRC_primary_tumor,0.056514646519206665,0.7968320859843142,0.22102963306700835
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6927-01,TCGA_CRC_primary_tumor,0.28022342682882817,0.7903375671267219,0.39358212467280457
TCGA_primary_vs_TCGA_solid_normal,TCGA-QG-A5YW-01,TCGA_CRC_primary_tumor,-0.0642016946828633,0.3801628696281769,0.034545986275145636
TCGA_primary_vs_TCGA_solid_normal,TCGA-AF-3400-11,TCGA_CRC_solid_normal,0.8031449005019329,0.39358448200699014,0.7121314741697233
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6864-01,TCGA_CRC_primary_tumor,0.4374176885825595,0.5294193038063312,0.4578624919656199
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6532-01,TCGA_CRC_primary_tumor,0.2731322277782337,0.7290804615373123,0.37445405750247335
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6172-01,TCGA_CRC_primary_tumor,0.45489214301905667,0.28067151310146216,0.4161764474818135
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6533-01,TCGA_CRC_primary_tumor,-0.023284461238553204,1.2149751799476949,0.25188434791394637
TCGA_primary_vs_TCGA_solid_normal,TCGA-EI-6510-01,TCGA_CRC_primary_tumor,0.23985329842568795,0.20224444356454707,0.23149577512321218
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3697-11,TCGA_CRC_solid_normal,0.2886471938510534,0.53387816874361,0.3431429660493993
TCGA_primary_vs_TCGA_solid_normal,TCGA-DM-A28H-01,TCGA_CRC_primary_tumor,-0.24342739897845567,-1.5559248320397996,-0.5350934952143098
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6460-01,TCGA_CRC_primary_tumor,-0.10255084488256867,0.32431198013416074,-0.0076924393232954595
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-5540-01,TCGA_CRC_primary_tumor,-1.733742448825479,-2.716948984836793,-1.9522327901613263
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-5660-01,TCGA_CRC_primary_tumor,-0.15422417879364778,0.31429461313374546,-0.0501088916986715
TCGA_primary_vs_TCGA_solid_normal,TCGA-F4-6463-01,TCGA_CRC_primary_tumor,0.14808487187122907,-0.04617804087746023,0.10491533570485366
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-6170-01,TCGA_CRC_primary_tumor,0.3398425454733932,1.3886872454697696,0.5729191454725879
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3662-11,TCGA_CRC_solid_normal,0.4961035112023607,-0.07242465504906781,0.3697639187020432
TCGA_primary_vs_TCGA_solid_normal,TCGA-QG-A5Z2-01,TCGA_CRC_primary_tumor,0.8048883197551397,0.9500478596204684,0.8371459952807684
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-2675-11,TCGA_CRC_solid_normal,0.5856419551046198,0.7605113372906697,0.6245018178126309
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6812-01,TCGA_CRC_primary_tumor,-0.4077040640084374,-0.3087025167757735,-0.38570372017895654
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6294-01,TCGA_CRC_primary_tumor,0.0827034060841583,-0.8003268231444688,-0.11352553374442549
TCGA_primary_vs_TCGA_solid_normal,TCGA-DC-6160-01,TCGA_CRC_primary_tumor,0.2813503754799201,-0.026256426328887417,0.21299330841129618
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6530-01,TCGA_CRC_primary_tumor,-0.31336997442353176,0.9389104889061441,-0.03508542701693713
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6315-01,TCGA_CRC_primary_tumor,0.22446630900244274,-0.10322173595252554,0.15164674345689425
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-A01P-01,TCGA_CRC_primary_tumor,-1.2928072338038257,0.1070439994011727,-0.9817291819804927
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6303-01,TCGA_CRC_primary_tumor,0.6175074383754378,1.2397165832996684,0.7557761372474889
TCGA_primary_vs_TCGA_solid_normal,TCGA-AZ-4682-01,TCGA_CRC_primary_tumor,-0.5122736707601465,-1.0666274349116387,-0.6354633961271448
TCGA_primary_vs_TCGA_solid_normal,TCGA-F5-6810-01,TCGA_CRC_primary_tumor,0.1922168262315384,0.6542991751501821,0.29490179265790367
TCGA_primary_vs_TCGA_solid_normal,TCGA-CL-4957-01,TCGA_CRC_primary_tumor,-0.21256997030773928,-0.5541689971092071,-0.2884808651525099
TCGA_primary_vs_TCGA_solid_normal,TCGA-EI-7004-01,TCGA_CRC_primary_tumor,-0.37813859715666237,1.091745755418434,-0.051497629917752086
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3527-11,TCGA_CRC_solid_normal,0.8676372178755523,0.8661875730183083,0.8673150745739425
TCGA_primary_vs_TCGA_solid_normal,TCGA-AD-6890-01,TCGA_CRC_primary_tumor,0.4783748017546475,-0.1980534229466805,0.32805741848768577
TCGA_primary_vs_TCGA_solid_normal,TCGA-AD-6889-01,TCGA_CRC_primary_tumor,-0.47079942232677663,-0.40405759689782017,-0.45596790556478634
TCGA_primary_vs_TCGA_solid_normal,TCGA-CK-4950-01,TCGA_CRC_primary_tumor,0.08306925390370291,-0.48007905642390647,-0.04207481505798807
TCGA_primary_vs_TCGA_solid_normal,TCGA-CM-5344-01,TCGA_CRC_primary_tumor,0.04483330657447328,-0.08764743354959426,0.015393142102458271
TCGA_primary_vs_TCGA_solid_normal,TCGA-DC-6154-01,TCGA_CRC_primary_tumor,0.28707064949086175,0.42871905950138445,0.31854807393764456
TCGA_primary_vs_TCGA_solid_normal,TCGA-QG-A5Z1-01,TCGA_CRC_primary_tumor,0.7044954218715438,0.8917855090641336,0.7461154412476749
TCGA_primary_vs_TCGA_solid_normal,TCGA-G4-6628-01,TCGA_CRC_primary_tumor,-1.0509398626777857,0.6550789893253459,-0.6718245622326454
TCGA_primary_vs_TCGA_solid_normal,TCGA-CI-6619-01,TCGA_CRC_primary_tumor,-0.3235448428054927,0.2136421519776927,-0.20416995507589597
TCGA_primary_vs_TCGA_solid_normal,TCGA-CI-6624-01,TCGA_CRC_primary_tumor,0.006194465199777542,0.0074896087103577536,0.006482274868795367
TCGA_primary_vs_TCGA_solid_normal,TCGA-D5-6534-01,TCGA_CRC_primary_tumor,0.3040238892191702,0.8064035617058346,0.4156638164384289
TCGA_primary_vs_TCGA_solid_normal,TCGA-AA-3663-11,TCGA_CRC_solid_normal,0.8137492993912706,-0.020320550463125114,0.6284004438680716
TCGA_primary_vs_TCGA_solid_normal,TCGA-A6-5659-01,TCGA_CRC_primary_tumor,-1.332903584478361,-2.1357089540074035,-1.511304777707037
TCGA_primary_vs_TCGA_solid_normal,TCGA-CL-5918-01,TCGA_CRC_primary_tumor,-0.6210320365064437,-1.376353609170651,-0.7888812748762676
