"gene_symbol","module","kME_own","kME_pink","kME_turquoise","kME_red","kME_blue","kME_black","kME_yellow","kME_grey","kME_brown","kME_green"
"MFHAS1","grey",-0.144277450125754,-0.0433890325331686,-0.0900154900972633,-0.0208502940088579,0.143536624261296,0.126109315594281,0.0116318324145451,-0.144277450125754,0.08676768467966,0.0297291392474638
"ZNF544","grey",-0.142974273852892,0.0404855270604593,0.0869298225103494,0.170830192981879,0.16591535937824,-0.0342254275848128,-0.0336475988069675,-0.142974273852892,0.0362385458190039,-0.0489592971085584
"KIZ","grey",0.142875463543668,-0.0974506325013357,0.140987779305016,-0.0499007535909419,-0.0736187979264976,0.221004456904434,0.277498756891075,0.142875463543668,0.0212002789419454,-0.158666823190098
"PLEKHA2","grey",0.142313686563438,-0.0406578142545174,0.0655263070903252,0.0301144248030314,0.249176412585852,0.071054844190352,0.301469887646417,0.142313686563438,0.0237968794950513,-0.242097930096943
"LINC00959","grey",0.142288623258386,0.163014980632984,0.0220576132893259,0.092834553359264,-0.153817824641948,-0.0563794306844499,-0.0579079282550962,0.142288623258386,-0.0641341443324409,0.150229447833678
"SMAD9","grey",0.142222527792146,0.0101463239398188,0.0353742506227863,-0.115103121683024,-0.102388662182721,0.138082851342205,0.0803994956305718,0.142222527792146,0.261808947622629,0.236728122801584
"PRKAG2-AS1","grey",-0.142041805212834,0.0793124106165899,-0.0315180662600709,0.0647926034505712,-0.0725375298179765,-0.0877392689894834,-0.20067211911817,-0.142041805212834,0.0355687945073504,0.201852509667181
"MDK","grey",-0.141595436962876,0.09250387183053,0.134240599049162,0.230365265391691,-0.0414819924971654,-0.175476856971302,-0.177189897198291,-0.141595436962876,-0.114598148055261,-0.0277051482332645
"KLHL13","grey",0.141003980875098,0.00710426827525089,0.00785909486114535,-0.0713707962371607,-0.128498704765433,-0.0274181110384979,-0.0310829156754514,0.141003980875098,0.0675510841508065,0.091122170341141
"HIST1H2BJ","grey",0.140891316356545,0.0152643387550675,0.0185007573554019,-0.0573395193422386,-0.131233163850509,0.219655415568477,0.124589925013336,0.140891316356545,-0.0980978718727164,0.0392912031475714
"NFKBIZ","grey",-0.140857944289054,0.168996100087942,0.00928543100510875,0.111978226446102,-0.0106248868242391,0.211344502856712,-0.0866874980476025,-0.140857944289054,-0.0132082098536422,0.0490045052247976
"APOBEC3B","grey",0.139859584291407,0.0427262401843181,-0.0997013990486317,0.0390529528138397,0.213042938268729,-0.157695694348597,0.0483472200407918,0.139859584291407,0.163104230754054,0.142667245580318
"WFS1","grey",-0.138982403054957,-0.294190644038493,0.139697154751449,-0.164545916759157,0.137692745822554,-0.0563934132612484,0.172646858635629,-0.138982403054957,-0.219375311701603,-0.350144823123083
"METTL7B","grey",0.138202966633174,-0.0286581797966967,-0.338434149631691,-0.240182488136805,0.0954786672024633,-0.252711569581301,0.0203428410196621,0.138202966633174,-0.0365632280508562,0.284326465433353
"ANKRD29","grey",0.137244604364392,0.0197046136760267,0.185212757929021,0.17177861579991,-0.0504705362232374,0.161203028462511,0.150299159957497,0.137244604364392,0.0677642550724105,-0.100326062115897
"PTGES","grey",-0.136214323159611,-0.0756377747725152,0.204621141581079,0.0758331180975723,-0.00874719562206298,-0.100668903699945,0.0233522058777966,-0.136214323159611,-0.24298176487262,-0.191520143033118
"LOC730102","grey",0.135566951197921,-0.0309608154850381,-0.168000500354308,-0.176834367515238,0.0894154284313756,0.230478343838612,0.26634488714102,0.135566951197921,0.106006548178561,0.084528581019042
"SLC2A4RG","grey",0.135553883051255,-0.177900529302762,0.0725384624325072,-0.169867939992126,0.129201258067274,-0.0866039613034431,0.253683422460592,0.135553883051255,-0.408352927730938,-0.379857187799956
"KREMEN1","grey",-0.132478531346776,-0.0989742114111909,-0.063558252065663,-0.139172646727476,0.187295256969458,-0.16844007373132,-0.0201565780261614,-0.132478531346776,-0.0480332107280162,0.0164140469543153
"PRSS2","grey",-0.132473873432812,0.0503942851600788,-0.253090666683291,-0.0489194290451428,-0.0032805189831102,-0.181636970084387,-0.128768837671478,-0.132473873432812,0.0579022952836515,0.288901532744872
"FBXL6","grey",-0.13188614910444,-0.186868632117835,-0.126494273256743,-0.142709903392856,0.242183714501098,-0.0545902865209852,0.096487931064599,-0.13188614910444,-0.243972850256927,-0.0959698196576346
"PFN2","grey",0.131804143411459,-0.0126476657923463,0.258490469303921,0.0278947542120584,0.00227725122441332,0.0221343287132627,0.0982830742528674,0.131804143411459,-0.0121687939387261,-0.143118524593348
"REG3A","grey",-0.131691319825888,0.0392958791443085,-0.179441481945827,-0.114631768246909,0.110316589520587,-0.154862490196477,-0.0582601835546805,-0.131691319825888,-0.0834565002586416,0.0365754087694703
"SNTB1","grey",0.131491902907269,-0.218898393835416,-0.00722509327898238,-0.148571908610715,0.27074093202654,-0.0428840008486075,0.400030462545125,0.131491902907269,0.136523202888283,-0.361183805213586
"ANXA3","grey",-0.131255485038707,-0.0956557171600239,-0.0234839525368873,-0.0174539368662478,0.276588184443161,0.0626775449369065,0.201868624796037,-0.131255485038707,0.231042101301838,-0.0398077198320571
"ADAMTS15","grey",-0.129879226709183,0.0388400468529966,0.123781416812453,0.0796961223497639,0.0200402743528934,-0.0612641519840169,-0.139098220395703,-0.129879226709183,-0.0486642418268202,0.00274840964066117
"SKAP1","grey",-0.129706273478197,-0.00961626255391545,0.0787989415981664,0.0776546705851412,0.047335059409762,-0.0559569802740719,0.0577074289013233,-0.129706273478197,-0.120240163809165,-0.241299604381163
"LOC105374809","grey",0.129257019083448,0.0543538357350715,-0.0814490151392515,-0.0203114823668603,0.0522418174139229,0.0419676841010485,0.110041484647186,0.129257019083448,0.0590062389113078,0.048378960079864
"SAA2-SAA4","grey",-0.129051416894937,0.194178620903812,-0.0122135895086306,0.181988801546232,-0.0861979644033404,-0.194166628415287,-0.20799417449611,-0.129051416894937,-0.193757237329189,-0.0653585405328346
"POMZP3","grey",-0.128238010290059,-0.145196187101706,-0.120164007003412,-0.127363335052377,0.280775133330622,-0.125793188278547,0.148344008155517,-0.128238010290059,-0.180043744484626,-0.205242748772334
"LOC100506922","grey",0.127529069111487,-0.0756232968206765,-0.0512627689585047,-0.0867802013057576,0.155939859889996,-0.0871073261438443,0.215956195425829,0.127529069111487,0.0253831821062587,-0.0579426816755045
"HOXB5","grey",-0.127075233406484,-0.123103447726091,-0.0389660756635183,-0.113135069011851,-0.0817818662259668,0.205783481391018,-0.0343651049009494,-0.127075233406484,-0.140532233303611,0.0485730485304683
"GRHL3","grey",-0.125906471182861,-0.13768514181583,-0.151571314832331,-0.142626000623958,0.223588322101186,-0.00101480950924606,0.102300453688583,-0.125906471182861,0.0205951850784323,0.00933431927271362
"YBEY","grey",0.125801073381847,-0.0418360808114561,-0.0585326362138416,-0.103506427329174,-0.0893568281157442,0.256458393120764,0.0913338653715579,0.125801073381847,-0.0323266809290914,0.098795276301295
"FAIM2","grey",-0.125303534320629,-0.153212095270806,-0.0691977061450059,-0.19264390412694,0.13456537367219,-0.17918445723789,-0.00691852834811281,-0.125303534320629,-0.112215815452604,-0.0281525220508657
"WDR72","grey",-0.125040657464453,-0.0829849437133231,-0.0130758538299932,-0.0487365732030762,0.112712889562298,0.0447024762879994,0.0452928926828045,-0.125040657464453,0.0593597064720742,-0.0547781131284904
"HIST1H2AC","grey",0.124936601537148,0.145755699771248,-0.00524154355390452,0.0986902158388542,-0.219194208970158,0.108801917169379,-0.0212433199107709,0.124936601537148,0.141957128508707,0.321547067028265
"LOC285812","grey",0.124709305230182,0.0128934204808615,0.0847753479136836,0.0533509310693921,-0.0558668186733084,0.211978462262268,0.0790858050081966,0.124709305230182,0.151238637457709,0.12679767665735
"EPHA1","grey",-0.124479398365386,-0.104293742068866,-0.210143328176221,-0.135522302123315,0.323327050205933,-0.0989221728441037,0.140815188210181,-0.124479398365386,-0.125490222801514,-0.0656249558369319
"APOC4-APOC2","grey",0.123356107560606,0.0162294825102905,0.240156707785041,0.176653867764866,-0.102238320118116,-0.145267725597317,0.0716618749090525,0.123356107560606,-0.261218450800662,-0.365322147091012
"CENPBD1","grey",0.122319631278683,-0.0198632819725121,0.0958215626167712,0.0324407967933153,0.119817448744889,-0.0866628604352831,0.19152837427921,0.122319631278683,-0.109860624467469,-0.167409484550266
"PPL","grey",-0.121438787173698,-0.0927847347879566,0.127383863317512,-0.014440059632621,0.0257454175574336,-0.0180290135890933,0.0684882474301708,-0.121438787173698,-0.181852379061149,-0.151778357591374
"CDA","grey",-0.121218759598928,0.091704342607152,0.0709244111048374,0.169360740625148,-0.219590873827612,-0.203299330819537,-0.329919510955484,-0.121218759598928,-0.0311293824379872,0.271598865957276
"CNTNAP2","grey",0.12049663093307,-0.109489218878261,-0.1236058709612,-0.141640650729436,0.173979700872684,0.0477697875161118,0.24017218831027,0.12049663093307,-0.155660554146116,-0.132475804517076
"NTRK2","grey",0.120016039644844,0.138522994406218,0.0506423898400132,0.0244436794690909,-0.274504267621756,0.0549525094043157,-0.135392890093996,0.120016039644844,0.11209720425894,0.248934288336958
"FOXA2","grey",0.11965070338389,-0.261343277477694,-0.236231548499572,-0.479683346045654,0.051619409210923,0.0233997096956296,0.236154154469773,0.11965070338389,-0.2184492039319,-0.00465706445414422
"FAM162A","grey",0.119586484786441,0.0853569199363352,-0.0332706176140264,0.0273609420260983,-0.19230503375911,0.0466294308832533,-0.030994475206264,0.119586484786441,0.298977543100869,0.455199120497126
"PROS1","grey",0.119583955121786,0.00389072084424796,0.308159715493198,0.148912950958273,-0.0520192708164845,0.139008101895531,0.174248112053222,0.119583955121786,0.20324123680285,-0.0394759539318545
"CELF2","grey",0.11779655528616,0.0102984003774649,0.075251196635351,0.0167635299452951,0.100488411694284,0.227507633641179,0.23048666428915,0.11779655528616,0.237636925671799,0.029822418239959
"KLF5","grey",0.115981991906144,-0.0952085540571432,-0.306279161070285,-0.287998164387253,-0.00168840463224558,0.279457883188273,0.167268018503219,0.115981991906144,0.0808264340326371,0.268161634082368
"PERP","grey",-0.115509247733999,-0.219835942175964,0.0205835592451532,-0.0433572547680016,0.114034882466254,0.187500012619278,0.2454263767387,-0.115509247733999,0.052416504660244,-0.0529129608676339
"MARC2","grey",-0.115436710109918,0.178019613916536,0.0989752152309229,0.247318060294203,-0.111564429900138,-0.0335675812315168,-0.203208066083435,-0.115436710109918,0.287872681952552,0.309916786676908
"C17orf97","grey",-0.114432038599038,0.20986220636327,-0.0705217847462521,0.082278890483513,-0.0869193475495315,-0.195672642153861,-0.266835117454307,-0.114432038599038,0.00308635974615955,0.217912887480644
"GSTM3","grey",0.114170831470954,0.00547388768740362,0.114620913002706,0.0164848309380712,-0.0154456158811607,-0.143444990881894,0.0147123113023504,0.114170831470954,-0.0340871018775338,-0.00910998294721528
"PLD1","grey",-0.113947362527149,0.0237279958221229,-0.11650273424056,-0.012133348683359,-0.0834348289894668,0.349589242916495,-0.109231043088863,-0.113947362527149,0.225876407166704,0.372852727024839
"HINT3","grey",0.113435730417399,0.0280842336522802,-0.0352766804726057,0.027380295441774,0.0515386372139977,0.0528258025428566,0.101592016012265,0.113435730417399,0.289864636395793,0.0695488006508025
"OAT","grey",0.113238864820481,0.000449233620880186,0.105109050666913,0.0252217603515404,0.174508715077027,0.0508705261342518,0.234758180402972,0.113238864820481,0.199303821379009,-0.0644842158745102
"MACROD1","grey",-0.112185764437187,-0.185956687248269,-0.219960238018934,-0.182675923299746,0.197409890949323,-0.166100099289732,0.0616930931056015,-0.112185764437187,-0.251036486432467,-0.161908471764043
"MATR3","grey",0.11192899526823,-0.304087408153066,-0.293288357688786,-0.336647862203497,0.28423416751,0.263850650281293,0.338300084613589,0.11192899526823,0.0195506323655923,-0.110522768506042
"PPBP","grey",-0.111415009027552,-0.00399421727307775,0.156572635938637,0.10824432066689,0.0732725142130118,0.00186956661057089,0.0189206953642047,-0.111415009027552,-0.0481134997731748,-0.139685178912779
"TM4SF20","grey",0.111392161734523,0.0260427820999548,-0.149871737355541,-0.102323374212087,-0.0702912179198084,0.0351851263730635,0.0987205538255782,0.111392161734523,0.0322199592848365,0.205775423202536
"HMGA2","grey",0.111222980864655,-0.0423571417934008,-0.0366801244704858,-0.1092835626763,0.282935445655389,0.0666213235772199,0.280457301631311,0.111222980864655,0.0723983441104769,-0.142030096827575
"MCOLN3","grey",-0.110799220532714,-0.172076120789983,0.0955494042907989,-0.0412430340175209,0.12946983726333,0.120464973910444,0.0977600933349125,-0.110799220532714,0.0534816022323414,-0.131712196670759
"SLC6A20","grey",-0.11065991776817,-0.0193427469065848,-0.0479190883894917,0.0508429262029353,0.210109252583771,0.0177239460503952,0.116699772873939,-0.11065991776817,-0.00194456806835087,-0.0489805191654798
"SP5","grey",-0.11021320455216,-0.177284939308263,-0.139654453348935,-0.199733889351649,0.149806879725416,-0.106536373859707,0.115896604019587,-0.11021320455216,-0.166132809976662,-0.21528037716058
"AZGP1P1","grey",0.110041552462928,-0.128622493016078,-0.150647950484071,-0.272235128635527,0.0263513136250834,-0.0434062261265837,0.262319591027284,0.110041552462928,-0.180867260118221,-0.150608677956092
"HOXA1","grey",0.109637691769918,0.0611441101883357,0.131959213525036,0.0488488666675621,-0.0158167018398647,-0.0195568379610644,0.089916391537758,0.109637691769918,-0.0560171901154984,-0.0190600213320519
"ZFP36","grey",-0.109234114487692,0.182107580810994,0.236480027186497,0.181297967008821,-0.272166162009599,-0.000103013598516309,-0.253067088790861,-0.109234114487692,-0.116565434780954,0.11335117372851
"HOXD13","grey",0.109169581508892,-0.0130675067874735,0.050033836485524,-0.071012680358426,-0.00713152602122932,-0.0421578616354167,0.0650612605536407,0.109169581508892,-0.0113316873328386,-0.00669661891194766
"COLCA1","grey",-0.108770103051557,0.0672426789736882,-0.22530138489184,-0.140793849908698,-0.186109368680051,-0.242498380485136,-0.321645875649876,-0.108770103051557,-0.103047158335713,0.274199972684785
"HBA2","grey",-0.108162332010643,0.138068453566732,0.0651078297947875,0.085440133176764,-0.189517050257185,-0.142266611161343,-0.314959688335095,-0.108162332010643,-0.00544112012356796,0.27608633386649
"SNORD50B","grey",-0.107983531942966,-0.136459339131994,-0.0352228788698115,-0.0593775236440168,0.217452689565454,0.0289293524528588,0.130060372220053,-0.107983531942966,0.00181972135445524,-0.155726406535948
"TMC5","grey",0.10784225030265,-0.0753030831315518,-0.384410998408222,-0.29931915127247,-0.0300147343227121,0.251926755110094,0.136538417352309,0.10784225030265,-0.160229128339044,0.201517772891493
"AKR1C1","grey",0.107356931503892,0.122566980743428,0.0765214872150262,0.0858186300911023,-0.299539791681402,-0.0466644924396405,-0.181141660543315,0.107356931503892,0.0543249595686149,0.258292607575975
"BEX5","grey",-0.107339358799942,0.0798407125957294,0.0220320660783664,0.0719982313982817,-0.00273390266668356,-0.121810109611229,-0.140767348516029,-0.107339358799942,0.145423156790719,0.17714886371974
"LINC01296","grey",0.104306080903077,-0.0710022446138893,0.253036328020803,0.0643716630139642,0.0301227577859394,0.186470568062409,0.22227171721646,0.104306080903077,-0.186082834696348,-0.340254799916038
"FGF18","grey",0.103954862337217,-0.159052314108564,0.195563072728047,-0.0677766126221178,0.0514661561365198,0.0392610475329426,0.2956920816048,0.103954862337217,-0.180156875359327,-0.295149366070184
"HOXB-AS3","grey",-0.103919288940123,-0.0559803130593018,0.101358172405598,-0.0278593985303441,0.102892706719214,-0.0101796557984625,0.0321023597956986,-0.103919288940123,-0.0537953810649951,-0.117769849741958
"MYH14","grey",0.103381966191383,-0.0237819259959212,-0.292980676166578,-0.240717350585347,-0.100872683967231,0.125462380348439,0.0234060781682649,0.103381966191383,-0.283384072110342,0.275449435018853
"BATF2","grey",-0.103171184488561,0.161632185600255,-0.0640240433546714,0.319083520960342,0.233748876541882,-0.05762269041636,0.0317224602345286,-0.103171184488561,-0.0515938967409452,-0.0562122366465826
"CCND2","grey",0.102973218433261,0.0281643096098476,-0.0584733155444301,-0.0174130366922611,0.126861415539754,-0.042334934659214,0.034199843368325,0.102973218433261,0.1591303159595,0.0111402146994835
"HKDC1","grey",0.102900573982057,-0.120070728116348,-0.224806726786121,-0.216631743359836,0.197702662697091,0.028060014999694,0.242043733915295,0.102900573982057,0.0645953620378963,0.0711469372830438
"SIPA1L2","grey",-0.102424142354901,0.0623807491751332,0.111054542817522,0.1336799848151,-0.0542407376713855,0.139406575116131,-0.190534968734574,-0.102424142354901,0.297253113619025,0.372928594328128
"CELSR1","grey",-0.102278299163946,-0.27524125731801,0.0812204868006724,-0.174128254600677,0.125716052150362,0.0886357863708086,0.20679758197892,-0.102278299163946,-0.148443485890708,-0.305644551907372
"EPAS1","grey",0.10161032860481,0.258518849875923,0.166004941122741,0.157083749990944,-0.37075540071851,-0.296716169967204,-0.375625671755443,0.10161032860481,0.176407708897604,0.294741393152702
"CTSH","grey",0.101284715534784,0.0481463681276295,0.2091572828592,0.149588139721335,0.132024560875775,-0.164909180435674,0.20679840925889,0.101284715534784,-0.290515079275413,-0.397320282880323
"SMARCA4","grey",-0.100468141792303,-0.262143993523411,-0.0850449734103883,-0.210581638567352,0.221661082965604,0.180560717971376,0.183782370761384,-0.100468141792303,-0.437957589209534,-0.274769786992814
"DCDC2","grey",-0.0991031681786546,-0.0291093921092424,-0.060435697596416,-0.0352313394514344,0.161193421112098,0.0172807497391109,0.0500830084490075,-0.0991031681786546,0.115883560477348,0.0203608821597564
"ZCCHC2","grey",-0.0982827336480027,0.0369699279970928,0.085341620451488,0.217032640131389,-0.0423959633616956,0.256700476158578,-0.0895025810662033,-0.0982827336480027,0.186628385882415,0.0711860145730574
"MIR4738","grey",0.0981798856794562,0.0142881768865621,0.10739040437487,0.0612932070697106,-0.113084636687438,0.166043866208433,0.107070710292859,0.0981798856794562,0.157332416219065,0.176072617580672
"LINC00920","grey",-0.0977127922322011,-0.158302186431743,-0.153956669006299,-0.14863842378293,0.136332417739639,-0.0267227906076699,0.135977641401393,-0.0977127922322011,0.104704393768624,-0.0231140780061362
"EPB41L4A-AS1","grey",-0.0968706446899736,-0.20254506080553,0.00383541085096972,-0.0715330223614946,0.230973825093204,0.0709275990548267,0.2641780621293,-0.0968706446899736,0.0177082115225061,-0.263268102996014
"RRBP1","grey",0.0965749334279262,-0.0847349456220003,-0.072932345248951,-0.22551702503795,-0.189127029420877,0.0820259845167142,0.011944993205165,0.0965749334279262,-0.338331771530051,0.079165103069188
"PTGR1","grey",0.0957998725675847,0.0248627838643561,-0.0430528280554832,0.0403283935484791,0.0633561116630183,-0.167097205875226,-0.0330173982129912,0.0957998725675847,0.288700114419515,0.184610754104153
"DEFA5","grey",0.0947520964101832,0.13018364893849,-0.143773062631995,-0.139568378605888,-0.0437940704281281,-0.049438958578331,0.0288515773204721,0.0947520964101832,-0.0291555985155192,0.133225465023388
"LOC389834","grey",0.0945948104916596,0.0095625883265331,-0.0177639211310371,0.018852107376038,-0.0409457647299591,0.166827895007692,0.100975874062717,0.0945948104916596,0.155409397650435,0.135162116668081
"AIM1L","grey",-0.0939175464075068,-0.0915944492706821,-0.0952506167191356,-0.0913735711480715,-0.0794429783316495,-0.00614364166198362,-0.0832958838699809,-0.0939175464075068,-0.154982912002583,0.153665000148252
"CHURC1","grey",0.0935196565303155,0.103444383473622,0.147343729570831,0.130848975905727,-0.0726495238033111,0.210538224745187,0.0613252864373782,0.0935196565303155,0.281574940022644,0.0805668326069059
"PKDCC","grey",-0.0924827675303015,-0.139484659941567,0.0898290784183998,-0.0433986748591234,-0.0741252266475845,-0.0247676268639929,-0.0378277916222909,-0.0924827675303015,-0.112573594214862,-0.0431258853921329
"MIR10A","grey",-0.092192582221046,-0.156636350553417,0.0665210015148026,-0.0927883474983448,-0.0809736213887251,0.314934965252955,0.0377585924097754,-0.092192582221046,-0.138385874500356,-0.101523023235089
"RARA","grey",0.0918174424420575,0.109519817190179,-0.0468695191592981,-0.0154024383142791,-0.345787089309497,-0.24686223018368,-0.297561526155559,0.0918174424420575,-0.0898335444588263,0.214459609022997
"ENC1","grey",-0.0917707169028588,-0.178827783346645,0.00851650771043911,-0.0658069253398328,0.257144673222931,0.223583921884183,0.236531734184385,-0.0917707169028588,-0.146366647236039,-0.347039769230904
"VLDLR","grey",0.0915180263493711,0.0464282434692017,0.158121203541468,0.0564731616002235,-0.195041418055097,0.0341402437360514,-0.170595657225526,0.0915180263493711,0.147280578637654,0.239754220368538
"SNHG8","grey",-0.0914557336265,-0.222304072070884,-0.123253176150222,-0.195256795603732,0.33042747568419,0.139592164683753,0.325744979373859,-0.0914557336265,0.133859629104492,-0.183073967819371
"GSTT1","grey",-0.0913118698514136,-0.0094636177275964,0.0108220918197508,0.0770618909442281,-0.0832774218136058,-0.0791206752040949,-0.152671082521045,-0.0913118698514136,-0.0281883418455665,0.0474008732080927
"BAIAP2-AS1","grey",-0.091087028488253,-0.0610075045281297,0.0422321942677238,-0.0707152482248911,0.105800028891191,-0.0120476957201522,0.0971046431609375,-0.091087028488253,-0.0907969922616329,-0.0140788147758177
"TXLNGY","grey",0.0910293404450236,-0.0261323425389566,-0.0356687710624185,-0.0135326193911165,-0.0225318490180453,0.13662894656401,0.0584170793712177,0.0910293404450236,0.179905383247207,0.11122824529661
"SLCO5A1","grey",0.0907427633536215,-0.04891706351654,-0.03958708876825,-0.028511765625699,0.172401666699529,0.155206114562067,0.276258811764111,0.0907427633536215,0.108349402042995,-0.0194444600379453
"MLF1","grey",0.0905859065425626,0.0296086432065681,0.186848086523393,0.0572868098145505,-0.0247505238695945,0.062169516983158,0.0903458612635446,0.0905859065425626,0.0326861121814113,-0.0416962181543194
"ALDH1A1","grey",-0.0903609963042903,0.0609483499436078,0.0892336654262458,0.0925853656761507,-0.103062235102742,-0.111288153866304,-0.208009208734982,-0.0903609963042903,0.134408372349925,0.114486651907868
"RGMB","grey",0.0902425587881476,-0.0463957433794418,-0.0861029748781549,-0.0939744401505259,0.198127373876103,-0.076057327329303,0.0973744033253103,0.0902425587881476,0.0395591509243806,0.0427255009334598
"GGT2","grey",0.0887434105025427,0.0241629275665582,-0.28027337548807,-0.161280013731971,0.0290127240654995,-0.209699973561897,-0.018656398426942,0.0887434105025427,-0.0208413778033251,0.266543839610331
"LOC102724197","grey",0.0886629166198694,-0.0179334160220821,-0.266574554571724,-0.178211758654352,0.0168118347202118,-0.188417080781451,-0.009711884563559,0.0886629166198694,-0.029709183370597,0.239509245911326
"DMRT2","grey",0.0884094838680503,-0.0360931115757552,-0.132219412412364,-0.0879069484883358,0.203672652204467,-0.0243844410430856,0.098787060410021,0.0884094838680503,0.131456333625898,0.0886366059031796
"LOC401317","grey",-0.0883378940051855,-0.103622022599864,0.254662990617713,0.117724097277211,0.0684072427482468,0.169405924022175,0.116058879507096,-0.0883378940051855,0.0375732897742828,-0.219425747803027
"SPAG4","grey",0.086440103259154,0.159919137806124,0.0253463488739494,-0.0217365344866483,0.061303949636476,-0.047874606455551,0.153485247268383,0.086440103259154,-0.166810824879023,-0.149099274429579
"SLC52A3","grey",0.0863829308241945,0.0636136420940445,-0.260406121255557,-0.192874480681668,-0.0439764180818329,-0.0826973474823263,-0.0255116201641216,0.0863829308241945,-0.0802330086231088,0.25135598873775
"ENTPD2","grey",-0.0855190528703732,-0.123986418647456,-0.189755255709665,-0.232231641600026,-0.00824913104943486,0.000370107257804866,-0.0475740083880591,-0.0855190528703732,-0.159892148749832,0.0780591078926818
"S100A6","grey",-0.0841604451817406,-0.0889194621133243,-0.0408137219299005,-0.140871899488468,0.0151652410978834,0.268270960108691,0.119174002341747,-0.0841604451817406,-0.116474871111829,-0.00748819033189924
"LRRC6","grey",0.0839716161676904,-0.114841208250347,-0.164117749823223,-0.225386588840346,0.234664406081861,0.0680960415072404,0.307051168809308,0.0839716161676904,0.0636415706025752,-0.0180251088821845
"BNIP3","grey",0.083734843607547,0.00890055332494731,0.273181125096308,0.150317348028075,0.119986566374935,-0.00225420151597321,0.148557233663853,0.083734843607547,0.0149980999631546,-0.163356981587743
"EFNA5","grey",-0.0832417531154202,0.133948025285051,0.182952216271302,0.106397276741668,-0.316433296830289,0.00292394691517205,-0.309089346817038,-0.0832417531154202,0.0662415631205092,0.187641259425807
"LOC101928100","grey",-0.0831810026056864,0.0624069724213311,-0.0817536823071107,-0.0231655373337706,0.0631603427914053,-0.0644391454464695,-0.0451365031137654,-0.0831810026056864,-0.00717318334032357,0.0222976426010572
"SNORD3D","grey",-0.0828518793485349,0.0794231018731616,-0.097961421266339,-0.0207160626091226,0.258318554094261,-0.124593046043879,0.00290533735526594,-0.0828518793485349,0.000368622343897502,0.0640379213266557
"ATF7IP2","grey",-0.0826054086353157,0.00825024650776328,-0.179308018096882,-0.0533277072446718,0.244994086811239,0.0270583438076076,0.0760732437761954,-0.0826054086353157,0.230941418063564,0.0817680309042012
"CFB","grey",-0.0822763012460738,0.14513243932508,-0.0170351744656066,0.141791937156222,0.122843057893754,-0.0943090215760612,0.0333262139819419,-0.0822763012460738,-0.0520383217539356,-0.114985283165499
"HSPA4","grey",0.0819371282653409,-0.167924361407627,-0.114586776964474,-0.185025724978045,0.195850939421313,0.106165115968742,0.282115475656656,0.0819371282653409,0.125816033208567,-0.063918312663632
"IFITM1","grey",0.0817465111363779,0.0193633214645533,0.0174686573042222,0.090829272942932,0.305742026132176,-0.0137857175410478,0.296907172296748,0.0817465111363779,-0.178361821282187,-0.299076675105697
"SULT1C2","grey",-0.0816004614218978,-0.137238363601629,-0.136220089715439,-0.103871309158118,0.211716925379117,0.114184011865445,0.102209425264136,-0.0816004614218978,0.170146508843267,0.0446303497404444
"HOXA11","grey",-0.0812151163978944,-0.181280786688069,0.11216308452535,-0.0664944752824268,0.154652377421313,-0.0649090002964726,0.102873352671549,-0.0812151163978944,-0.115561367209641,-0.225222592677279
"NAMPT","grey",-0.0812020379194335,0.0443157493840693,0.250847814964942,0.196852485725281,-0.0269126870651469,0.303536798846765,0.0476534777903893,-0.0812020379194335,-0.072729437461566,-0.189792176111938
"ITPRIPL2","grey",-0.0811613221048381,-0.0573562756119924,0.252445673161897,0.20973528192852,0.152530171696114,0.101170807520703,0.07054632792934,-0.0811613221048381,0.191186385387346,-0.190836343684666
"RPL31","grey",0.0806783458248279,-0.107617506394111,-0.0732741864125622,-0.096878754205863,0.129222677535345,0.188834569348394,0.270166523776516,0.0806783458248279,0.156861673119524,-0.0422667690853028
"HAS3","grey",-0.0805785772590554,0.0568686260422831,-0.156011789291208,-0.0265099287622446,0.189630893671449,-0.0436118611628963,-0.0216533363550455,-0.0805785772590554,0.151897605729593,0.132599306561359
"ARAP3","grey",0.0789449213045347,-0.141275790841135,0.244934352806571,-0.0949357720950999,0.0403114355421644,0.0759153000179811,0.226928145425747,0.0789449213045347,-0.253629452330056,-0.247223838364888
"TGFBR3","grey",-0.0788044566489325,0.00714078780477335,0.2215570233254,0.216677249013601,0.0111551493372082,0.0793592116541114,-0.000124308354459369,-0.0788044566489325,0.129156647416233,-0.0404954624265454
"PTPRN2","grey",0.0787450609770523,-0.0624185758386909,-0.0301213155556209,-0.112701177808558,-0.160894170026173,0.0703606738208315,0.0931043950340827,0.0787450609770523,-0.036626448426862,0.0583528457874281
"SCD","grey",-0.0783730622720203,-0.0624159040402267,0.0392057777480868,0.0210910177895156,0.353688989665091,-0.205501381077941,0.113632057447109,-0.0783730622720203,0.266542841463161,-0.151308926337142
"FAM175A","grey",0.0781386233643194,0.0134006622705936,0.0260514411285537,0.074181377357941,0.240457012023711,0.0827212210865136,0.285214747589439,0.0781386233643194,0.530555115857758,-0.0503696981593609
"IFITM2","grey",0.0777768203285496,0.0263589568191708,0.0455672527131471,0.109092726887264,0.302648509764175,-0.03465389307601,0.294713016683822,0.0777768203285496,-0.17858229167615,-0.332118515705537
