"gene_symbol","module","kME_own","kME_brown","kME_black","kME_pink","kME_yellow","kME_red","kME_magenta","kME_purple","kME_turquoise","kME_blue","kME_green","kME_grey"
"ZNF655","grey",-0.186905765977373,-0.0929659417700724,0.109780531783665,-0.0166327613013562,0.355466711597731,0.409761534750385,0.318451083012081,0.041583042337418,0.171838487536232,0.113854723055795,0.0563607666932404,-0.186905765977373
"BMP4","grey",0.186370665575099,-0.052250723930607,-0.00974394706783593,-0.0315610605870494,-0.0605822096679595,-0.063641502496948,-0.0768942660798069,-0.0332628866040349,0.106574964266163,0.00460060918447548,-0.124802519211296,0.186370665575099
"MSX2","grey",0.185837695315099,0.0236045983581687,-0.0693005718637089,0.0252604473985271,-0.0371893644281955,0.00399563799295898,-0.0151369072261361,-0.095046569227132,-0.0494253701417513,-0.0934166994975484,-0.0639810756038888,0.185837695315099
"LINC00667","grey",-0.185103982884181,-0.11453307741901,-0.0437841400972863,0.140724316661446,0.248119361746384,0.16427167383899,0.117161818843226,-0.00908899164820091,-0.0773993628031531,-0.134312053006524,0.171316638712255,-0.185103982884181
"C2orf82","grey",0.183762062934201,0.23816559233735,0.0560684268286262,0.113835547900336,-0.14845249131611,0.0914419079717816,-0.0360027607386102,-0.0224971693101988,-0.337931988133425,-0.18819093813089,0.314743494328153,0.183762062934201
"LOC100509445","grey",0.182965707416936,0.256541549892584,0.0311534508064082,-0.191589207465672,0.170576120738503,0.257825345488826,0.0954105274277171,-0.0252751442445202,0.127353439205423,0.155332073462626,-0.0831771050373601,0.182965707416936
"MMP3","grey",0.182605181783058,0.301565801029042,0.137325078894506,-0.0447147022065604,-0.216956787537605,0.0185412321722836,-0.0499147078903844,0.0312594436006108,0.0983077271132877,0.108280878155497,-0.0230279708152643,0.182605181783058
"ITGB1BP1","grey",0.182461884657471,0.269243198001832,0.15396356248131,-0.225081223712879,-0.0650344964432461,0.221611039565817,0.0563604161758607,-0.000946578332078793,0.0887306026515265,0.222859694683478,-0.0534308059125559,0.182461884657471
"CAMKK2","grey",-0.182298839541135,-0.148759551798181,-0.262561565735655,0.271670177147603,0.0731620502815545,-0.247551731351613,0.00728623073728811,-0.104604091178644,-0.0300859435062896,-0.188820016971171,-0.0816365714774851,-0.182298839541135
"IER3","grey",0.182286565377788,0.0769778594205042,-0.0292513994790353,0.0538012344275205,0.0209420099255265,-0.00153731257278351,0.00698048685836998,-0.0592764365033293,0.0151629547942263,-0.0838324784346968,0.0381635892412776,0.182286565377788
"SMIM24","grey",-0.181180839552328,0.0109847923890519,-0.0421260962905426,0.350803493190454,0.0198964965810185,-0.0564322234748258,0.124480821169082,0.0378953714811007,-0.200556135733272,-0.250157455488232,0.225881804730031,-0.181180839552328
"PLIN2","grey",-0.180394530675632,0.0462585140371228,0.0529208415789727,0.224545247608399,-0.114185560498465,-0.126958784568507,0.0595982618932977,-0.00633847008275453,0.157636581844005,0.0877685735164117,-0.259135498037056,-0.180394530675632
"DEPTOR","grey",-0.178865983465713,0.0789228515857102,0.125397976805213,0.185545419216905,0.0930341752060063,0.127438155958174,0.242903637508181,-0.0221396619328766,-0.0249874945366574,-0.0572627218213756,-0.00558600136905845,-0.178865983465713
"GRHL3","grey",0.178575575117756,0.187131711494066,0.0536186978713592,0.0656989515608348,0.00456584453725593,0.0485598296380855,0.0559209531559023,-0.111824510426894,-0.177449041193627,-0.126114020828181,0.117917253706121,0.178575575117756
"CADPS","grey",-0.177007678192106,-0.0127893347792924,0.0789677829700432,0.289172553618093,0.15243122430426,0.145603137134455,0.222572877099851,-0.0580082313848184,-0.200097607177784,-0.280630348569064,0.208899092458806,-0.177007678192106
"TBXAS1","grey",0.176888286962837,-0.117447877872331,0.0137768976850849,-0.102791771954282,-0.135356355595805,-0.0720869681876615,-0.171398119951835,0.1160045061979,-0.020969218841755,0.107962697519205,0.116010486195777,0.176888286962837
"RNA45S5","grey",0.176501260039809,0.259512945067579,0.0269170039561068,0.0427434973664109,-0.0574555796716569,-0.0791250969328875,-0.0633737457904126,-0.13925130166801,-0.19026212848997,-0.148633255013454,0.0603019535547292,0.176501260039809
"NYNRIN","grey",-0.175878339797163,-0.0761718229660225,-0.255274434551462,0.31217498655029,0.0497136701545486,-0.195979383524541,0.0238431735388146,-0.0977177786556174,0.0212436057533519,-0.20081149758917,0.0542486582104624,-0.175878339797163
"TEKT4P2","grey",-0.175683244679049,-0.0304791320137162,0.0555324147055681,0.0554735786244297,0.175362093999117,0.219365939895459,0.239916624207365,0.0416987772626005,0.132467829326689,0.102940296930149,0.0181708489031513,-0.175683244679049
"RSBN1L","grey",-0.175435749738953,0.058411323650781,0.121730452268024,0.241779348944605,0.164091278430216,0.0751917282036314,0.256123342011817,-0.0227815061235648,-0.0740775828041018,-0.104494715013914,-0.0755930557165075,-0.175435749738953
"TACC1","grey",0.174769086617074,0.0873414676094565,0.199151215528505,-0.232731912994945,0.0573568180964827,0.329865319441489,0.0565869433721456,-0.0237155718220596,0.200218703133273,0.188078063684537,0.0580189847703985,0.174769086617074
"ECHDC3","grey",-0.174361753317933,-0.0538507383605768,0.00939494739871532,0.12268658555418,-0.13755543796877,-0.1327651156074,-0.0152477060146384,0.0721513671413438,0.0877118919134893,0.026141325396826,-0.0880570113311486,-0.174361753317933
"SOX6","grey",-0.17349734589671,-0.014430220398467,0.0539298814239408,0.165416065840145,0.105638282611596,0.185616755785879,0.233225510980807,0.0910452883675592,-0.0319862986186424,-0.0758119852653623,0.0405270087859558,-0.17349734589671
"TMEM65","grey",-0.173222949697744,0.20269381757259,0.290581372181946,0.0625475797725663,0.165068582567958,0.443026783166249,0.440494398820335,-0.105695853336796,0.234029158387623,0.0982425847685367,-0.14278231567548,-0.173222949697744
"PLBD1","grey",-0.173060394354944,0.0557573861120631,0.0977856214340732,0.278412262628347,0.0308876179946727,0.0389860449601941,0.125252671505964,0.0971763416129584,-0.154234910363791,-0.0959278017907045,0.264168824969057,-0.173060394354944
"CXCL6","grey",0.173021818409645,0.244419770406557,0.15347261268031,-0.128211456936612,-0.213455955701663,0.0503006806125891,-0.0525436814526574,0.122276526525749,0.209191594736978,0.24187306129686,-0.109507869727715,0.173021818409645
"SNORA17B","grey",0.172928863102259,0.195513283960735,-0.0878344122968032,0.00202453472165263,-0.0313263870825329,0.0134830852462478,0.0722360387639979,-0.232089148960988,-0.0989070769315599,-0.0868920868591362,-0.184222906978173,0.172928863102259
"FBXL20","grey",-0.172878315312415,-0.0829881868126404,-0.00358759350724992,0.197000814979904,0.253456712746727,0.0450838976075029,0.170365122667457,-0.0669375032461596,0.0842142930937455,-0.0298912027106214,-0.0421710371128107,-0.172878315312415
"PROS1","grey",-0.172723587334767,-0.0615587144060113,0.136251505453297,0.0161365276884727,0.114339183259802,0.290763223810913,0.25585786449243,-0.00538161354992378,0.309690660946589,0.144914976450257,-0.0733297579986604,-0.172723587334767
"RUNDC3B","grey",-0.172601997109594,-0.0760193258321291,0.0209401295747875,0.0886543461699434,0.0254857103478258,0.174433908861575,0.127926824338753,0.0929413055474185,0.0995493732995577,0.0696809796328533,0.18497920889978,-0.172601997109594
"KREMEN1","grey",0.172567168110763,0.185682133160925,-0.0450142137376621,0.00826459964180558,-0.165855864773557,-0.0261362770902592,-0.0637223586612908,-0.0929676626708014,-0.0616582127955648,-0.128763262094061,0.0540894867559269,0.172567168110763
"HOXB5","grey",0.172022900978999,-0.122881756875593,-0.184704118568596,-0.0619083600877065,0.204919544325643,-0.00556392374826294,-0.0425741381650233,-0.10830457472046,-0.0518545978943716,-0.102068656240187,0.132432690626421,0.172022900978999
"FGF18","grey",-0.171818779244807,-0.0407277252969487,-0.0955564339542558,0.227953462769717,0.0476633134634174,-0.0360270908128224,0.218176781878577,-0.125690429253268,0.174050552266234,-0.0620691032715903,-0.236978128854201,-0.171818779244807
"CCND1","grey",0.170562999973328,0.203203196653081,-0.03914300541806,-0.0121855002799578,-0.0149170513060035,-0.124821242804028,-0.091931216137524,-0.140552773426193,0.0307917165251656,0.00604369631850128,-0.272178024828096,0.170562999973328
"PRKAG2-AS1","grey",0.17038422112868,-0.0558323330257956,-0.0529292414512352,-0.201166193973615,-0.0973152752727693,0.0520449818771356,-0.148829645757648,0.0626603246953462,-0.0166944966079725,0.0642760214790723,0.199893679662485,0.17038422112868
"C11orf71","grey",-0.170331620678222,0.250890805534412,0.308182483374476,0.239057374673257,0.00234531090469377,0.268701004434354,0.263179536310407,0.0958570638094027,-0.155684354757001,-0.0551512026776668,0.238329130010574,-0.170331620678222
"ANKRD18A","grey",0.170324636967699,0.165143498688307,-0.0676148258933872,-0.0875084228170581,0.266991351184767,0.264074759301775,0.17034499249278,-0.191265366207967,-0.0768588089531579,-0.062357678623169,-0.0124110246430014,0.170324636967699
"SLC16A10","grey",0.170129736745862,0.250169793714839,0.161617099955081,-0.156279386546541,-0.105398654050053,0.160569050458748,0.0335352563945047,-0.140458144776803,0.252194427836668,0.199372967438915,-0.248414882660537,0.170129736745862
"DYNC1H1","grey",0.16979698816868,0.0937610711407173,-0.0291788809596317,-0.120171603526095,0.0801339931609671,-0.10625853980565,-0.163093263759199,-0.0601359246030078,0.0772332273053151,0.108681146883645,-0.103017406027942,0.16979698816868
"FAM83H","grey",0.169391391142412,0.226902268199134,-0.244546295901332,0.177909784707708,-0.0028740452069052,-0.165445886628285,0.0899343618823592,-0.206733330369112,-0.209450004995103,-0.192584497652516,-0.0245556482477392,0.169391391142412
"ALDH1B1","grey",-0.168538201934942,0.0523862452019641,0.119414484251362,0.291958306805863,-0.186774317950888,-0.178488533508799,0.00983691958318209,0.0195881754728788,0.0533213413160065,-0.10648739768854,-0.0983194585377622,-0.168538201934942
"ANKRD29","grey",-0.168197604165726,-0.0683469541079784,0.0192896524642998,0.0350165172916575,0.144983313138223,0.193377198589689,0.189370068650752,0.0212882441403036,0.174346268290393,0.168177132478699,-0.125329345295742,-0.168197604165726
"FGFR3","grey",-0.168053577456018,0.0918815271946978,-0.0930768861574888,0.382203819374546,0.0704378653252163,0.0479519087635625,0.160228347458674,-0.0362593519185509,-0.206142454633972,-0.325586114643155,0.24274095969465,-0.168053577456018
"UCP2","grey",0.167893145438547,0.015009965356228,-0.148745179858794,-0.186730291336935,-0.151332248052504,-0.156141398608284,-0.327357937964084,0.298860881024861,0.146699115087562,0.309693548268561,-0.0227050563774998,0.167893145438547
"PRSS3","grey",0.167156615129373,-0.0148469917253846,-0.0743221098373965,0.158811557928294,-0.120764270837653,-0.182170022642691,-0.0659589303350947,0.0309217085967684,-0.264635275564631,-0.128705841908106,0.313175455944777,0.167156615129373
"PRSS33","grey",-0.164181304499235,-0.0308561772611729,-0.0955157674851554,0.276922646473462,0.00097021406047391,-0.171578321438945,0.122057442890998,-0.0950084518831608,-0.069200650010663,-0.155404234121563,-0.131003291322956,-0.164181304499235
"PLEKHA2","grey",-0.163708647030202,0.181517734376582,0.160775764604358,0.27542535940768,0.087984087862459,0.0244512783944928,0.188387612069869,-0.00265143725653988,0.0331956531244152,0.036623961530449,-0.177890366810644,-0.163708647030202
"EPHA1","grey",0.163259471913504,0.263817567421166,-0.0502589891449079,0.137507205086252,-0.0813171620949725,-0.0597348415722383,0.0510143274377629,-0.0600089095230749,-0.239886546306373,-0.118134435195354,0.0594946117775743,0.163259471913504
"APOL6","grey",0.162777150328055,0.0568811155917302,0.0970951628325111,-0.131982086044202,-0.1449430980972,-0.106404153174598,-0.197915994164986,0.160838735941833,-0.00338785326873309,0.296197549145124,-0.0219967420718668,0.162777150328055
"PTPN13","grey",0.162603494479846,0.00341545700481903,0.0750486188761638,-0.207583849218947,0.138291436039424,0.310103338245007,0.068723138259772,-0.0672668320480666,0.0828244889896139,0.0834185359765159,0.0486493467026792,0.162603494479846
"REG3A","grey",0.162353187214796,0.0684063523302979,-0.0402920268776205,0.00113597350418079,-0.147585969147905,-0.0856112538451328,-0.139778540401084,0.0658294593285456,-0.205255672117737,-0.105582380970339,0.14834562873167,0.162353187214796
"SYT1","grey",-0.162087486685511,-0.0608169956240764,0.0140079030425159,0.0965352751385235,0.0588367816274969,0.110841356654071,0.141015865651116,-0.0186275509006115,0.101478010802513,-0.0753732556899973,-0.0633017598709477,-0.162087486685511
"XYLT2","grey",-0.16203142953648,-0.0616363863399607,-0.068202549117609,0.164259222796201,0.146499657000221,-0.0342883182428592,0.0968594666812351,-0.0591295271836961,0.0620843187937753,-0.117693836579341,-0.0266741657216491,-0.16203142953648
"FAIM2","grey",0.161984245950201,0.0926897426926586,-0.0553646314724988,0.044187893596134,-0.172649045237008,-0.0758970722946899,-0.106676913363968,-0.129011812007924,-0.104041764107697,-0.180437151682199,0.0906910025572245,0.161984245950201
"SAMD5","grey",0.160990950321333,0.172992534818623,0.182022387622668,0.0056219020143015,0.0518685689017568,0.192606700814874,0.0817690237830976,-0.038652271742103,-0.204840399682323,-0.0791022462864749,0.200608649939822,0.160990950321333
"MYBL1","grey",-0.160412158810032,0.250800379826322,0.154648218850359,0.0319079495495591,0.173709618362771,0.313764085038104,0.350554090605698,-0.0377284474575568,0.100381980073757,0.111814722659868,-0.192391667201736,-0.160412158810032
"CAPN6","grey",-0.160326925940898,-0.118803444684394,0.0150436121745378,0.140095605555487,0.0530240769983797,0.035428455718767,0.10309669887939,-0.0580523952595043,0.0907721186425876,-0.133228878847011,0.0540082696147924,-0.160326925940898
"ABHD12","grey",-0.159885173678569,0.121311717846648,-0.0449691875240287,0.308274832759947,-0.0357179346682937,-0.0830732480188809,0.161279434583813,0.0531548247574243,-0.0839946719844044,-0.114943624433811,-0.0940698707987372,-0.159885173678569
"ENTPD2","grey",0.159037438947925,-0.0443263535875766,-0.153898685404935,0.0562984554100275,0.0146164546764703,-0.118152124760445,-0.115362469850898,-0.105072574456455,-0.201392001661497,-0.222091097223798,0.170218386272419,0.159037438947925
"HOXB8","grey",0.158524387294552,0.0744050125153972,-0.0412738189917396,-0.0160370538106329,0.09298960612087,0.13496965896314,0.101528339081274,-0.0552186251586781,-0.0285347550331225,-0.0342999244224112,0.0470691230564977,0.158524387294552
"TM7SF3","grey",-0.158231442940329,0.0759037713337158,-0.0149254589388947,0.236115887937371,0.240685279309801,0.0604790515709422,0.243004273391893,-0.126138560538426,-0.0490498710773799,-0.161999487869541,-0.129387666164828,-0.158231442940329
"SIPA1L2","grey",0.158190716364732,0.031635783598011,0.0876504265147507,-0.268075217893087,0.109859638604084,0.328369352187424,-0.0461679464523953,0.016649422782444,0.146928784473663,0.134604040198616,0.318812161322527,0.158190716364732
"ARHGAP4","grey",0.158132277242744,-0.040428153407433,-0.259558881227946,-0.146904401667913,-0.0861934304891031,-0.2020560476407,-0.225982915935658,0.0851292236275673,0.0738399891598113,0.149931050068656,-0.124199429541856,0.158132277242744
"ERAP2","grey",0.157698998520332,0.0779949493168365,0.0648450160513288,-0.165365241318886,0.031444024193732,0.194357402987263,-0.00113639441414755,0.0444006959030012,0.061959936697534,0.196658913239955,0.0178940496244706,0.157698998520332
"HES1","grey",0.157359169354605,0.0141055393371954,-0.0557914792246557,0.106366435205057,0.0197928794867648,-0.0393239269942162,-0.0682903079586406,-0.104256455192185,-0.124080235078156,-0.23119365211861,0.183918430272523,0.157359169354605
"HIST1H2BH","grey",0.156890482007483,0.0971905821689017,0.145268949532146,-0.0291708325694622,-0.146554764338593,-0.0873110649296529,-0.102387505116882,0.116438882638446,-0.106999284933524,0.0753690892315004,0.169734449108365,0.156890482007483
"CMTM7","grey",0.156339158890219,0.198227337222227,-0.0175633180822998,-0.103964412216569,-0.156640075245647,-0.109877111843258,-0.0515773736516526,-0.0022157681174483,0.234121975124905,0.241513884688717,-0.3946407988334,0.156339158890219
"ZNF664-FAM101A","grey",-0.156086115853758,-0.181112830195056,-0.174770342603688,0.299703537740003,-0.0812547568545675,-0.214743624828186,-0.0162457475035651,0.0513399709805877,-0.112439224467344,-0.169785828360932,0.18371502840293,-0.156086115853758
"EPB41L4A","grey",0.155834212456819,-0.187037002551743,0.0206403786208548,-0.27278802782746,0.00783830003843417,0.116027393566727,-0.177592451092332,0.34365200449998,0.220843601008451,0.245380995948902,0.41866456214637,0.155834212456819
"MTMR11","grey",-0.154709462920247,-0.325425404648443,-0.10509044008386,0.169999472948206,0.219930348555805,-0.0598679866467408,0.0533146405256006,0.041116099031248,-0.0915805511494926,-0.0852181695059739,0.319714560095724,-0.154709462920247
"FBXL6","grey",0.154581267154971,0.20256008373472,-0.200467982857222,0.132838101334623,-0.0368270858709973,-0.151693432650457,0.00300320749935048,-0.160754613385395,-0.144707615387476,-0.12991481114155,-0.013440419938179,0.154581267154971
"LAMP1","grey",-0.154466904304337,-0.0282181110122551,0.340761826206122,0.241204919142044,-0.234131347078451,-0.249937745116775,0.0204969544179621,0.0243522910624281,0.0468007530385803,0.000156656213272499,-0.0946926957240965,-0.154466904304337
"OPN3","grey",-0.154208097309629,-0.29427758714044,-0.065332504041856,0.0279017293430599,0.0819418073733242,-0.0330694637601296,-0.0113942800040721,0.192315288892616,0.171508396756436,0.157748254121838,0.19651752765207,-0.154208097309629
"IL11","grey",0.153821959036496,0.105788953987765,-0.00401719562819809,-0.117594433705611,-0.16536091222166,-0.0945385342656867,-0.126644985394211,0.0378108295144214,0.264875711173921,0.176543329567543,-0.158362020234678,0.153821959036496
"IFITM2","grey",-0.15346448676225,0.183345913453895,0.034290534585362,0.318954067157072,-0.00970671588042897,-0.16786883008562,0.106469530883292,0.110466590754345,-0.0137123644004003,0.130376691601112,-0.178049525356194,-0.15346448676225
"BLACAT1","grey",0.152608500753531,-0.0423402870913524,-0.168634553865095,0.00724523151455858,0.155284586032221,-0.0545553535263576,0.102598454641016,-0.220359190851435,-0.0615815327256581,-0.138567632427211,-0.149660070157672,0.152608500753531
"SLC38A5","grey",0.152551368586139,0.181961947219533,0.0459553627652815,0.0391285823590836,-0.0186254715421937,-0.0383011003987736,0.0311219542211274,-0.0281722686632376,-0.037486003567551,0.0168959178866254,-0.0278455349085899,0.152551368586139
"SLC17A9","grey",-0.152414272217608,0.0466790281186522,-0.0924565374572704,0.290187457204371,0.146743543092381,-0.0226222725426161,0.184605614300293,-0.162840622303335,-0.127351078224141,-0.291754656625782,-0.0135062358206837,-0.152414272217608
"TMEM133","grey",-0.152387866392599,0.0472906156493096,0.269674667001561,0.0150112014461137,0.26619570566145,0.460422082704272,0.376978754355806,0.0423985783998973,0.210183347004749,0.196667620553507,0.055274693112747,-0.152387866392599
"FAM213A","grey",-0.152214757776902,0.100188681259369,0.164189931626198,0.211336519689935,0.118099539418735,0.282941595745131,0.280361933829937,-0.183859645380199,-0.189295648066686,-0.259030435193005,0.174581470413541,-0.152214757776902
"TNIK","grey",0.151153642886196,-0.114045537240057,0.0437387143307758,-0.183205798655089,0.302140259161527,0.191641218162198,-0.00164235345178517,0.00317140702149245,0.139124303142882,0.110321064561037,0.105501639339698,0.151153642886196
"CGREF1","grey",-0.151144478143552,0.156148266417329,-0.0295262135553898,0.322971461703793,-0.0802241404923987,-0.107361159630035,0.175218192675579,-0.0860101745881434,-0.15909879055254,-0.2111210532519,-0.0394634108445835,-0.151144478143552
"SLCO4A1","grey",0.151079447664055,0.290390367477195,-0.0411453615914494,0.194347179373699,0.0371175889099696,-0.0743104653162356,0.150540606921519,-0.156471904475582,-0.26609110282249,-0.173824582582172,-0.119300135346436,0.151079447664055
"MDK","grey",0.150269605695936,-0.0462380565913142,-0.0524589083414418,-0.0999269905967358,-0.182382935990975,-0.205380417800512,-0.187793681524807,0.0889739510101853,0.135016593215211,0.230993402006304,-0.0387971447772591,0.150269605695936
"VWA1","grey",0.149990900032375,-0.147163173550151,-0.400626578221437,0.0149248786177486,-0.187887720709273,-0.358829524680698,-0.271965891645959,-0.045113693953331,0.124062163144092,-0.0502295461807498,-0.0695541188301303,0.149990900032375
"THRB","grey",-0.149765181245179,-0.113149575301915,-0.0267284290596563,-0.0112555324873091,0.00396948233832024,0.0865500927648442,0.0415769755483019,0.0301840634941972,0.162940003084904,0.0776881907167831,0.0332769738829477,-0.149765181245179
"MYO15B","grey",-0.149584685181007,-0.148428229328446,-0.281774258570795,0.291059816819755,0.227981134023373,-0.0994608356000183,0.0507513395041632,-0.0207901999496352,-0.130056211318379,-0.180680775611055,0.261791100965458,-0.149584685181007
"CXCL2","grey",0.149048289721025,0.275005092263805,0.120162884501052,0.0269802532131075,-0.0107373333001724,0.116255060341023,0.0632402654891551,0.117507414593372,-0.130734582112972,0.0358746269985536,0.0342273865734537,0.149048289721025
"BNIP3","grey",-0.148692069576725,0.0891387480935216,0.0694199969729433,0.0889282835119011,-0.00932900690432661,0.0458345165496474,0.1154078791618,0.0233382571463511,0.255290206134804,0.150973913062913,-0.143441819356176,-0.148692069576725
"BAMBI","grey",0.14710217360446,-0.0089660948366027,-0.0203042934863803,-0.0556327569838381,-0.100278828003274,-0.0332343700981473,-0.0296769831456838,-0.0561048567213563,0.0962727507062096,0.0518209849231321,-0.155925966633265,0.14710217360446
"NECTIN3","grey",-0.146751602081992,0.0160919927335394,0.226957241855928,0.15843982334912,0.0738491176604118,0.271397693524757,0.194922269901677,0.153809103525937,-0.0777147302047138,0.00306245490571322,0.343687529015173,-0.146751602081992
"NTN4","grey",-0.14656062011858,-0.14477840412204,0.132550909015032,-0.0230018669041785,0.181931705127307,0.34437255809745,0.134006826588376,0.0988076109667709,0.0719752909911106,0.0166682492293993,0.264890388305229,-0.14656062011858
"CENPB","grey",0.146310324297116,0.107780557607861,-0.206636059638492,0.0321159040127419,-0.204836484326676,-0.326193678359399,-0.202726091684843,-0.0233933419441435,-0.019042275481838,-0.00236803179714527,-0.138612655624386,0.146310324297116
"IRX2","grey",0.146208243106129,0.0427201703000066,-0.0379003098202728,-0.102748862154872,-0.037475459525159,-0.0165084064648556,-0.0559490594457868,-0.022082101522969,-0.0241930984963219,-0.00180466369322675,0.00448736223071799,0.146208243106129
"GOLT1A","grey",0.146094487345714,0.236866233155898,-0.062766493678094,0.229546644234891,-0.16911170359067,-0.129822991876372,0.00981464371123699,-0.136892920362625,-0.207684847927414,-0.170991171637232,-0.0733922815386202,0.146094487345714
"HIST1H3F","grey",0.143653183100836,0.126088637149021,0.116399771889899,-0.0445724445942143,-0.0881570297009444,0.00402932951852721,-0.0615918934121992,0.146213247675861,-0.108592784634252,0.0837253696395893,0.244724468250182,0.143653183100836
"PCDHB14","grey",0.143100981465767,0.0896386170901413,0.170122191452593,-0.174027576846048,0.0598215445616054,0.289172417844501,0.082810620761539,-0.0456404479875561,0.240698363274574,0.158410767055472,-0.105431960585973,0.143100981465767
"KRT80","grey",0.143032251812751,0.0751137389016991,-0.0825167699647139,0.0796779100262395,0.0468157644137648,-0.0784755523197491,0.0746791900187304,-0.172878197470675,0.175694081427703,0.0209831049297113,-0.275637337111389,0.143032251812751
"P3H2","grey",0.143024370615825,-0.159863459208406,-0.0180991357347481,-0.208243777945582,-0.0900871964338395,-0.00372575932187126,-0.211608461397107,0.156762240390725,0.19765690828902,0.167128279916488,0.347597982291889,0.143024370615825
"ZMAT3","grey",0.142985954269947,-0.0156773832060906,0.116817183681075,-0.265517658776291,0.229638789276413,0.305186477135999,0.0384524847609189,-0.0226714859938266,0.267271210642696,0.224941214733028,-0.111972329386085,0.142985954269947
"ZFP36","grey",0.142921970382222,-0.2680405924951,-0.137760868529767,-0.153609556502643,-0.00738702061974049,-0.160276299969179,-0.248954599323007,0.173350180527928,0.239904571939324,0.178336176966179,0.0975171803591519,0.142921970382222
"ZNF185","grey",0.142255625944974,-0.0568723462123285,-0.0457646977113245,-0.0524961536393727,-0.0455016086645844,-0.0614375617291385,-0.0760656839752496,-0.00574614937027888,0.0438955598192666,0.0509975741581875,0.0687136953368152,0.142255625944974
"CENPBD1","grey",-0.142097452784261,0.0806532537411435,-0.0232589597381751,0.22372450990662,-0.0769702379783759,-0.0935660280808717,0.11334506349891,-0.00216209841220053,0.0847955389669681,0.0310689390055921,-0.154064334423288,-0.142097452784261
"SAA2","grey",0.141763100207857,-0.0366911664011762,-0.0534039752555106,-0.15895995019956,-0.197477060934592,-0.135283522617321,-0.209243251213068,0.225617035904122,0.0603779909912282,0.307313171723434,-0.113387664914853,0.141763100207857
"PGM1","grey",0.14140702799122,-0.0516563884639806,0.122197480082534,-0.128410660729703,-0.189986026393783,0.0729376551101026,-0.194375689239343,0.199139827377451,0.107623631527729,0.170429300111881,0.341053178630094,0.14140702799122
"NFKBIZ","grey",0.141397055246012,-0.0526185714359816,-0.0154527686910998,-0.124580494650744,0.214293825535566,0.00909103471474347,-0.116574040783697,0.187171321283679,-0.0138453554188784,0.119959991255808,0.128906443066765,0.141397055246012
"NELL2","grey",-0.141017249600794,-0.228352290419365,-0.077302699452892,0.00634579276301451,0.0373695792315869,-0.0436121123038416,-0.0377779875930596,0.231883645294269,0.156320260278548,0.150052766008475,0.0580275903800705,-0.141017249600794
"MLF1","grey",-0.140042582274237,-0.0591460887750122,0.0739640408353578,0.0398627484273275,0.0569593351772541,0.0439891705062803,0.0967986243692958,0.0423483215245588,0.176864200193968,0.0546592605733823,-0.0106575589062034,-0.140042582274237
"TM4SF1","grey",0.139815472681355,-0.0762457362147148,0.070613064484506,-0.136184497182924,-0.0608204856346329,-0.0675376480244764,-0.0940693259615644,-0.0177174184574292,0.238420083862247,0.169710834466751,-0.132395269859141,0.139815472681355
"IFITM1","grey",-0.139704833838593,0.197779591607514,0.0027998732591432,0.325845682955945,0.0128658782050277,-0.146289549243917,0.116325642059255,0.0971285924624599,-0.0400081704248022,0.108040449868559,-0.151402402068039,-0.139704833838593
"WT1","grey",-0.139598443496433,-0.020725603635242,-0.0102086388379573,0.0827664648146126,0.0412497670565989,-0.00981453195346337,0.0906710080448997,0.00803763221660409,0.169486029452988,0.0532127142879819,-0.187038749789473,-0.139598443496433
"PAG1","grey",-0.139412023361061,-0.0147388503557374,0.229714330813274,0.032117848837587,0.266057928286438,0.373655500907308,0.265479331005925,0.19374921369565,0.208205605057989,0.24737052696823,0.291184319623543,-0.139412023361061
"ZDHHC11B","grey",0.138684695169547,0.0507219100012987,-0.011706123846832,-0.127288816964878,0.157492510977778,0.0915449497763811,0.0591953026905203,-0.131098923731185,-0.0732227096062364,-0.0285054333823989,-0.0220874009737575,0.138684695169547
"PPL","grey",0.138125187326424,-0.0437459529895908,-0.123756050857496,0.0760348309554703,-0.016233557511049,-0.109150466797608,-0.00839347097111596,-0.0633252228591029,0.095825755149728,-0.00164669786994976,-0.0752808648188066,0.138125187326424
"PCNX1","grey",-0.13808405288561,-0.0745050248811161,-0.0699405526016073,-0.0120776315695127,0.370024175846051,0.0720172025470216,0.136748073676407,0.019597770430863,0.179167188918315,0.0957622270937519,-0.16622655397828,-0.13808405288561
"SOSTDC1","grey",-0.137976959677165,-0.0220128287430314,0.161262113691776,0.114722354615741,0.0419593468546343,0.198977308469925,0.123387508528857,0.0643567991447387,-0.0635944315115469,-0.130558415948251,0.290784480169602,-0.137976959677165
"CLYBL","grey",-0.137659553223667,-0.111108627524591,-0.0342315156826003,0.233315402291869,0.0246459886719776,0.024756254281544,0.154592659919871,0.023019655300352,-0.200526970393578,-0.155570135260059,0.270742593816087,-0.137659553223667
"ANXA3","grey",0.135355657250135,0.188966715647833,0.265505022195746,0.0106869865832903,0.0681349696758708,0.302987898722731,0.164602611549893,-0.0482222460069737,-0.0561351132396788,0.00505690606839396,0.117732080788114,0.135355657250135
"BEX5","grey",0.135322795693086,0.016940784838712,0.0905962779275957,-0.151135962829508,-0.141494767302926,0.101038580006912,-0.0845086811626226,0.0704682692142314,0.0281948858481764,0.0736684595583269,0.182142707273932,0.135322795693086
