source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,precision,recall,raw_p_hypergeom,gprofiler_fdr,gprofiler_significant,parents,tested_term_family_size,BH_FDR_all_GO_KEGG,BH_FDR_all_GO_KEGG_significant,BH_FDR_within_source,BH_FDR_within_source_significant
GO:BP,GO:0033993,response to lipid,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]",27,93,16,9,0.5625,0.3333333333333333,0.01193909904020528,0.10946976725596519,True,GO:0042221,24546,1.0,False,1.0,False
GO:BP,GO:0031349,positive regulation of defense response,"""Any process that activates or increases the frequency, rate or extent of a defense response."" [GOC:mah]",10,93,16,5,0.3125,0.5,0.012131382253146326,0.10968791453886484,True,GO:0006952;GO:0031347;GO:0048584,24546,1.0,False,1.0,False
GO:BP,GO:0043434,response to peptide hormone,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide hormone stimulus. A peptide hormone is any of a class of peptides that are secreted into the blood stream and have endocrine functions in living animals."" [PMID:11027914, PMID:15134857, Wikipedia:Peptide_hormone]",10,93,16,5,0.3125,0.5,0.012131382253146326,0.10968791453886484,True,GO:0009725;GO:1901698;GO:1901700,24546,1.0,False,1.0,False
GO:BP,GO:0098657,import into cell,"""The directed movement of some substance from outside of a cell into a cell. This may occur via transport across the plasma membrane or via endocytosis."" [GOC:dos]",10,93,16,5,0.3125,0.5,0.012131382253146326,0.10968791453886484,True,GO:0006810,24546,1.0,False,1.0,False
GO:BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,"""Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",18,93,16,7,0.4375,0.3888888888888889,0.012712481899320092,0.11441233709388465,True,GO:0006139;GO:0009892;GO:0019219,24546,1.0,False,1.0,False
GO:BP,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,"""Any process that activates or increases the frequency, rate or extent of phosphatidylinositol 3-kinase/protein kinase B signal transduction."" [GOC:ai]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0043491;GO:0051896;GO:1902533,24546,1.0,False,1.0,False
GO:BP,GO:0032677,regulation of interleukin-8 production,"""Any process that modulates the frequency, rate, or extent of interleukin-8 production."" [GOC:mah]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0001817;GO:0032637,24546,1.0,False,1.0,False
GO:BP,GO:0032637,interleukin-8 production,"""The appearance of interleukin-8 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:mah]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0001816,24546,1.0,False,1.0,False
GO:BP,GO:0007369,gastrulation,"""A complex and coordinated series of cellular movements that occurs at the end of cleavage during embryonic development of most animals. The details of gastrulation vary from species to species, but usually result in the formation of the three primary germ layers, ectoderm, mesoderm and endoderm."" [GOC:curators, ISBN:9780878933846]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0048598,24546,1.0,False,1.0,False
GO:BP,GO:0048878,chemical homeostasis,"""Any biological process involved in the maintenance of an internal steady state of a chemical."" [GOC:isa_complete]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0042592,24546,1.0,False,1.0,False
GO:BP,GO:0010574,regulation of vascular endothelial growth factor production,"""Any process that modulates the frequency, rate, or extent of production of vascular endothelial growth factor."" [GOC:rl]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0001817;GO:0010573,24546,1.0,False,1.0,False
GO:BP,GO:0010573,vascular endothelial growth factor production,"""The appearance of vascular endothelial growth factor production due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:rl]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0001816,24546,1.0,False,1.0,False
GO:BP,GO:0010558,negative regulation of macromolecule biosynthetic process,"""Any process that decreases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",23,93,16,8,0.5,0.34782608695652173,0.015167626710642675,0.11754783649577746,True,GO:0009059;GO:0009890;GO:0010556;GO:0010605,24546,1.0,False,1.0,False
GO:BP,GO:0010575,positive regulation of vascular endothelial growth factor production,"""Any process that increases or activates the frequency, rate, or extent of production of vascular endothelial growth factor."" [GOC:BHF, GOC:rl]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0001819;GO:0010573;GO:0010574,24546,1.0,False,1.0,False
GO:BP,GO:0010888,negative regulation of lipid storage,"""Any process that decreases the rate, frequency or extent of lipid storage. Lipid storage is the accumulation and maintenance in cells or tissues of lipids, compounds soluble in organic solvents but insoluble or sparingly soluble in aqueous solvents. Lipid reserves can be accumulated during early developmental stages for mobilization and utilization at later stages of development."" [GOC:BHF, GOC:dph, GOC:tb]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0010883;GO:0019915;GO:0048523;GO:1905953,24546,1.0,False,1.0,False
GO:BP,GO:0097009,energy homeostasis,"""Any process involved in the balance between food intake (energy input) and energy expenditure."" [GOC:yaf, PMID:15919751]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0048871,24546,1.0,False,1.0,False
GO:BP,GO:0010594,regulation of endothelial cell migration,"""Any process that modulates the rate, frequency, or extent of the orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:BHF, GOC:dph, GOC:tb]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0030334;GO:0043542,24546,1.0,False,1.0,False
GO:BP,GO:0001706,endoderm formation,"""The formation of the endoderm during gastrulation."" [GOC:go_curators]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0001704;GO:0007492,24546,1.0,False,1.0,False
GO:BP,GO:0001704,formation of primary germ layer,"""The formation of the ectoderm, mesoderm and endoderm during gastrulation."" [GOC:go_curators]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0007369;GO:0048646,24546,1.0,False,1.0,False
GO:BP,GO:0062013,positive regulation of small molecule metabolic process,"""Any process that activates or increases the frequency, rate or extent of a small molecule metabolic process."" [GOC:vw]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0009893;GO:0044281;GO:0062012,24546,1.0,False,1.0,False
GO:BP,GO:0061024,membrane organization,"""A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins."" [GOC:dph, GOC:tb]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0016043,24546,1.0,False,1.0,False
GO:BP,GO:0071222,cellular response to lipopolysaccharide,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."" [GOC:mah]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0032496;GO:0071219;GO:0071396;GO:1901701,24546,1.0,False,1.0,False
GO:BP,GO:0034390,smooth muscle cell apoptotic process,"""Any apoptotic process in a smooth muscle cell. Smooth muscle consists of non-striated, elongated, spindle-shaped cell found lining the digestive tract, uterus, and blood vessels."" [CL:0000192, GOC:BHF, GOC:mah, GOC:mtg_apoptosis, GOC:rl]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0010657,24546,1.0,False,1.0,False
GO:BP,GO:0034391,regulation of smooth muscle cell apoptotic process,"""Any process that modulates the frequency, rate, or extent of smooth muscle cell apoptotic process."" [GOC:BHF, GOC:mtg_apoptosis, GOC:rl]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0010660;GO:0034390,24546,1.0,False,1.0,False
GO:BP,GO:0034599,cellular response to oxidative stress,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:mah]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0006979;GO:0062197,24546,1.0,False,1.0,False
GO:BP,GO:0022411,cellular component disassembly,"""A cellular process that results in the breakdown of a cellular component."" [GOC:isa_complete]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0016043,24546,1.0,False,1.0,False
GO:BP,GO:0070848,response to growth factor,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]",14,93,16,6,0.375,0.42857142857142855,0.01343740072977765,0.11754783649577746,True,GO:0009719,24546,1.0,False,1.0,False
GO:BP,GO:0045444,fat cell differentiation,"""The process in which a relatively unspecialized cell acquires specialized features of an adipocyte, an animal connective tissue cell specialized for the synthesis and storage of fat."" [CL:0000136, GOC:go_curators]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0030154,24546,1.0,False,1.0,False
GO:BP,GO:0051960,regulation of nervous system development,"""Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue."" [GOC:ai]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0007399;GO:2000026,24546,1.0,False,1.0,False
GO:BP,GO:0030336,negative regulation of cell migration,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell migration."" [GOC:go_curators]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0016477;GO:0030334;GO:2000146,24546,1.0,False,1.0,False
GO:BP,GO:0002573,myeloid leukocyte differentiation,"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of any cell of the myeloid leukocyte lineage."" [GOC:add, PMID:16551251]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0002521;GO:0030099,24546,1.0,False,1.0,False
GO:BP,GO:0040013,negative regulation of locomotion,"""Any process that stops, prevents, or reduces the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0040011;GO:0040012;GO:0048519,24546,1.0,False,1.0,False
GO:BP,GO:1905953,negative regulation of lipid localization,"""Any process that stops, prevents or reduces the frequency, rate or extent of lipid localization."" [GO_REF:0000058, GOC:TermGenie, PMID:17564681]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0010876;GO:0048519;GO:1905952,24546,1.0,False,1.0,False
GO:BP,GO:0008217,regulation of blood pressure,"""Any process that modulates the force with which blood travels through the circulatory system. The process is controlled by a balance of processes that increase pressure and decrease pressure."" [GOC:dph, GOC:mtg_cardio, ISBN:0721643949]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0008015;GO:0065008,24546,1.0,False,1.0,False
GO:BP,GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,"""The series of molecular signals initiated by an extracellular ligand binding to a member of the transforming growth factor receptor superfamily, and ending with the regulation of a downstream cellular process, e.g. transcription."" [PMID:22651914, PMID:28096268]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0007178,24546,1.0,False,1.0,False
GO:BP,GO:0010468,regulation of gene expression,"""Any process that modulates the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",33,93,16,10,0.625,0.30303030303030304,0.015454058300652915,0.11754783649577746,True,GO:0010467;GO:0010556,24546,1.0,False,1.0,False
GO:BP,GO:1903131,mononuclear cell differentiation,"""The process in which a relatively unspecialized cell acquires the specialized features of a mononuclear cell."" [CL:0000842, GO_REF:0000086, GOC:TermGenie, PMID:24759906]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0002521,24546,1.0,False,1.0,False
GO:BP,GO:0043542,endothelial cell migration,"""The orderly movement of an endothelial cell into the extracellular matrix to form an endothelium."" [GOC:go_curators]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0016477,24546,1.0,False,1.0,False
GO:BP,GO:0002521,leukocyte differentiation,"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0030097;GO:0030154,24546,1.0,False,1.0,False
GO:BP,GO:1902895,positive regulation of miRNA transcription,"""Any process that activates or increases the frequency, rate or extent of microRNA (miRNA) gene transcription."" [GO_REF:0000058, GOC:dph, GOC:kmv, GOC:TermGenie, PMID:24699545]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0045893;GO:0061614;GO:1902893;GO:2000630,24546,1.0,False,1.0,False
GO:BP,GO:0048598,embryonic morphogenesis,"""The process in which anatomical structures are generated and organized during the embryonic phase. The embryonic phase begins with zygote formation. The end of the embryonic phase is organism-specific. For example, it would be at birth for mammals, larval hatching for insects and seed dormancy in plants."" [GOC:jid, GOC:mtg_sensu]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0009653;GO:0009790,24546,1.0,False,1.0,False
GO:BP,GO:0006508,proteolysis,"""The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."" [GOC:bf, GOC:mah]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0019538,24546,1.0,False,1.0,False
GO:BP,GO:2000146,negative regulation of cell motility,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell motility."" [GOC:mah]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0040013;GO:0048523;GO:0048870;GO:2000145,24546,1.0,False,1.0,False
GO:BP,GO:0007417,central nervous system development,"""The process whose specific outcome is the progression of the central nervous system over time, from its formation to the mature structure. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."" [GOC:bf, GOC:jid, ISBN:0582227089]",7,93,16,4,0.25,0.5714285714285714,0.01546840449534828,0.11754783649577746,True,GO:0007399;GO:0048731,24546,1.0,False,1.0,False
GO:BP,GO:0007492,endoderm development,"""The process whose specific outcome is the progression of the endoderm over time, from its formation to the mature structure. The endoderm is the innermost germ layer that develops into the gastrointestinal tract, the lungs and associated tissues."" [GOC:dph, GOC:tb]",4,93,16,3,0.1875,0.75,0.015391807818174738,0.11754783649577746,True,GO:0009888,24546,1.0,False,1.0,False
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",28,93,16,9,0.5625,0.32142857142857145,0.01599776635031508,0.12109937086110388,True,GO:0009059;GO:0009891;GO:0010556;GO:0010604,24546,1.0,False,1.0,False
GO:BP,GO:0033554,cellular response to stress,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",19,93,16,7,0.4375,0.3684210526315789,0.018100343242967405,0.1364863720212925,True,GO:0006950;GO:0051716,24546,1.0,False,1.0,False
GO:BP,GO:0045766,positive regulation of angiogenesis,"""Any process that activates or increases angiogenesis."" [GOC:go_curators]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001525;GO:0045765;GO:1904018,24546,1.0,False,1.0,False
GO:BP,GO:0045685,regulation of glial cell differentiation,"""Any process that modulates the frequency, rate or extent of glia cell differentiation."" [GOC:go_curators]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0010001;GO:0045595,24546,1.0,False,1.0,False
GO:BP,GO:0045687,positive regulation of glial cell differentiation,"""Any process that activates or increases the frequency, rate or extent of glia cell differentiation."" [GOC:go_curators]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0010001;GO:0014015;GO:0045685,24546,1.0,False,1.0,False
GO:BP,GO:0045087,innate immune response,"""Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens."" [GO_REF:0000022, GOC:add, GOC:ebc, GOC:mtg_sensu]",11,93,16,5,0.3125,0.45454545454545453,0.01985310960812487,0.14340997040746642,True,GO:0006955;GO:0140546,24546,1.0,False,1.0,False
GO:BP,GO:0043536,positive regulation of blood vessel endothelial cell migration,"""Any process that activates or increases the frequency, rate or extent of the migration of the endothelial cells of blood vessels."" [GOC:go_curators]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0010595;GO:0043534;GO:0043535,24546,1.0,False,1.0,False
GO:BP,GO:0044321,response to leptin,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a leptin stimulus. Leptin is a hormone manufactured primarily in the adipocytes of white adipose tissue, and the level of circulating leptin is directly proportional to the total amount of fat in the body. It plays a key role in regulating energy intake and energy expenditure, including appetite and metabolism]."" [GOC:yaf]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0009725,24546,1.0,False,1.0,False
GO:BP,GO:0044320,cellular response to leptin stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a leptin stimulus. Leptin is a hormone manufactured primarily in the adipocytes of white adipose tissue, and the level of circulating leptin is directly proportional to the total amount of fat in the body. It plays a key role in regulating energy intake and energy expenditure, including appetite and metabolism."" [GOC:yaf]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0032870;GO:0044321,24546,1.0,False,1.0,False
GO:BP,GO:0045088,regulation of innate immune response,"""Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]",8,93,16,4,0.25,0.5,0.02756053746800183,0.14340997040746642,True,GO:0002831;GO:0031347;GO:0032101;GO:0045087;GO:0050776,24546,1.0,False,1.0,False
GO:BP,GO:0042303,molting cycle,"""The periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin, etc."" [GOC:jl, ISBN:0198506732]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0032501,24546,1.0,False,1.0,False
GO:BP,GO:0042310,vasoconstriction,"""A decrease in the diameter of blood vessels, especially arteries, due to constriction of smooth muscle cells that line the vessels, and usually causing an increase in blood pressure."" [GOC:pr, ISBN:0192800752]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0097746,24546,1.0,False,1.0,False
GO:BP,GO:0048699,generation of neurons,"""The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons."" [GOC:nln]",8,93,16,4,0.25,0.5,0.02756053746800183,0.14340997040746642,True,GO:0022008,24546,1.0,False,1.0,False
GO:BP,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,"""Any process that activates or increases the frequency, rate or extent of a canonical NF-kappaB signaling cascade."" [GOC:jl]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0007249;GO:0043122;GO:1902533,24546,1.0,False,1.0,False
GO:BP,GO:0042592,homeostatic process,"""Any biological process involved in the maintenance of an internal steady state. Homeostasis allows cells and organisms to maintain stable internal conditions despite varying external conditions."" [PMID:26265027]",15,93,16,6,0.375,0.4,0.020052577542178828,0.14340997040746642,True,GO:0008150,24546,1.0,False,1.0,False
GO:BP,GO:0042633,hair cycle,"""The cyclical phases of growth (anagen), regression (catagen), quiescence (telogen), and shedding (exogen) in the life of a hair; one of the collection or mass of filaments growing from the skin of an animal, and forming a covering for a part of the head or for any part or the whole of the body."" [GOC:go_curators, PMID:12230507]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0042303,24546,1.0,False,1.0,False
GO:BP,GO:0033189,response to vitamin A,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin A stimulus."" [GOC:sl]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0033273;GO:0033993,24546,1.0,False,1.0,False
GO:BP,GO:0033197,response to vitamin E,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin E stimulus."" [GOC:sl]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0033273;GO:1901700,24546,1.0,False,1.0,False
GO:BP,GO:0048863,stem cell differentiation,"""The process in which a relatively unspecialized cell acquires specialized features of a stem cell. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [CL:0000034, GOC:isa_complete]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0030154,24546,1.0,False,1.0,False
GO:BP,GO:0042327,positive regulation of phosphorylation,"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to a molecule."" [GOC:jl]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0016310;GO:0042325;GO:0045937,24546,1.0,False,1.0,False
GO:BP,GO:0048662,negative regulation of smooth muscle cell proliferation,"""Any process that stops, prevents or reduces the rate or extent of smooth muscle cell proliferation."" [CL:0000192, GOC:ebc]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0008285;GO:0048659;GO:0048660,24546,1.0,False,1.0,False
GO:BP,GO:0050435,amyloid-beta metabolic process,"""The chemical reactions and pathways involving amyloid-beta, a glycoprotein associated with Alzheimer's disease, and its precursor, amyloid precursor protein (APP)."" [GOC:ai]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0008152,24546,1.0,False,1.0,False
GO:BP,GO:0051252,regulation of RNA metabolic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",25,93,16,8,0.5,0.32,0.027268755437374798,0.14340997040746642,True,GO:0016070;GO:0019219;GO:0060255,24546,1.0,False,1.0,False
GO:BP,GO:0051247,positive regulation of protein metabolic process,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]",8,93,16,4,0.25,0.5,0.02756053746800183,0.14340997040746642,True,GO:0010604;GO:0019538;GO:0051246,24546,1.0,False,1.0,False
GO:BP,GO:0050872,white fat cell differentiation,"""The process in which a relatively unspecialized cell acquires specialized features of a white adipocyte, an animal connective tissue cell involved in energy storage. White adipocytes have cytoplasmic lipids arranged in a unique vacuole."" [PMID:12508945]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0045444,24546,1.0,False,1.0,False
GO:BP,GO:0050769,positive regulation of neurogenesis,"""Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system."" [GOC:ai]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0010720;GO:0022008;GO:0050767;GO:0051962,24546,1.0,False,1.0,False
GO:BP,GO:0006911,"phagocytosis, engulfment","""The internalization of bacteria, immune complexes and other particulate matter or of an apoptotic cell by phagocytosis, including the membrane and cytoskeletal processes required, which involves one of three mechanisms: zippering of pseudopods around a target via repeated receptor-ligand interactions, sinking of the target directly into plasma membrane of the phagocytosing cell, or induced uptake via an enhanced membrane ruffling of the phagocytosing cell similar to macropinocytosis."" [GOC:curators, ISBN:0781735149]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0006909;GO:0099024,24546,1.0,False,1.0,False
GO:BP,GO:0006968,cellular defense response,"""A defense response that is mediated by cells."" [GOC:ebc]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0006952,24546,1.0,False,1.0,False
GO:BP,GO:0050680,negative regulation of epithelial cell proliferation,"""Any process that stops, prevents or reduces the rate or extent of epithelial cell proliferation."" [GOC:ai]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0008285;GO:0050673;GO:0050678,24546,1.0,False,1.0,False
GO:BP,GO:0048709,oligodendrocyte differentiation,"""The process in which a relatively unspecialized cell acquires the specialized features of an oligodendrocyte. An oligodendrocyte is a type of glial cell involved in myelinating the axons of neurons in the central nervous system."" [GOC:vp, PMID:15139015]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0007417;GO:0010001,24546,1.0,False,1.0,False
GO:BP,GO:0048511,rhythmic process,"""Any process pertinent to the generation and maintenance of rhythms in the physiology of an organism."" [GOC:jid]",11,93,16,5,0.3125,0.45454545454545453,0.01985310960812487,0.14340997040746642,True,GO:0008150,24546,1.0,False,1.0,False
GO:BP,GO:0048714,positive regulation of oligodendrocyte differentiation,"""Any process that activates or increases the frequency, rate or extent of oligodendrocyte differentiation."" [GOC:vp, PMID:15139015]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0045687;GO:0048709;GO:0048713,24546,1.0,False,1.0,False
GO:BP,GO:0048713,regulation of oligodendrocyte differentiation,"""Any process that modulates the frequency, rate or extent of oligodendrocyte differentiation."" [GOC:vp, PMID:15139015]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0045685;GO:0048709,24546,1.0,False,1.0,False
GO:BP,GO:0022404,molting cycle process,"""A multicellular organismal process involved in the periodic casting off and regeneration of an outer covering of cuticle, feathers, hair, horns, skin."" [GOC:isa_complete]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0032501;GO:0042303,24546,1.0,False,1.0,False
GO:BP,GO:0032103,positive regulation of response to external stimulus,"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]",11,93,16,5,0.3125,0.45454545454545453,0.01985310960812487,0.14340997040746642,True,GO:0009605;GO:0032101;GO:0048584,24546,1.0,False,1.0,False
GO:BP,GO:0031392,regulation of prostaglandin biosynthetic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of prostaglandin."" [GOC:mah]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0001516;GO:2001279,24546,1.0,False,1.0,False
GO:BP,GO:0030514,negative regulation of BMP signaling pathway,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the BMP signaling pathway."" [GOC:go_curators]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0030509;GO:0030510;GO:0090101;GO:0090288,24546,1.0,False,1.0,False
GO:BP,GO:0030574,collagen catabolic process,"""The proteolytic chemical reactions and pathways resulting in the breakdown of collagen in the extracellular matrix, usually carried out by proteases secreted by nearby cells."" [GOC:mah, ISBN:0815316194]",2,93,16,2,0.125,1.0,0.028050490883592762,0.14340997040746642,True,GO:0009056;GO:0032963,24546,1.0,False,1.0,False
