"gene_symbol","module","kME_own","kME_red","kME_midnightblue","kME_pink","kME_purple","kME_cyan","kME_blue","kME_greenyellow","kME_lightgreen","kME_magenta","kME_lightyellow","kME_lightcyan","kME_turquoise","kME_green","kME_grey60","kME_tan","kME_grey","kME_black","kME_salmon","kME_brown","kME_yellow"
"IL17D","grey",-0.0534724509435273,-0.2882288496963,-0.151924209507206,-0.0702996583441309,-0.0648526928182906,-0.00142846995273064,-0.0252894687287314,0.109529205682755,0.133375870878641,0.106774422482713,0.156956245359194,-0.0796733369993342,0.181891653684512,0.087271739529236,0.0196702469372287,0.0521855477763636,-0.0534724509435273,-0.0774788996772131,0.0355807936178671,0.127018542218211,0.190105460391923
"EPHB1","grey",-0.0534633431196086,-0.0850473233171044,-0.0696318944521067,-0.0301132270531379,-0.0202680623662113,-0.0183455419958107,-0.00392118628610036,0.118212870657019,0.101722091124942,0.155091407701143,0.0741803839696385,-0.0710542296642075,0.0822422015487926,-0.0688685566121947,-0.0970828289281006,-0.0274115193806859,-0.0534633431196086,0.0286965660847288,0.0497496710925763,0.0352166416783373,0.0286853044225056
"LOC286191","grey",0.0523865199016613,0.0656864081177196,0.114138267051777,0.0989490174815363,-0.0208880131793431,-0.119978900567289,-0.00423884283912613,-0.015646838415787,-0.0792511292133373,-0.118803568439441,-0.105970307532861,-0.110635523868675,-0.0533790686321921,-0.17648990404261,-0.169051715234851,-0.035127990659068,0.0523865199016613,-0.0982960568316298,-0.202855117523397,-0.132598299208018,-0.153733715188568
"RPL39L","grey",-0.0523529726166254,-0.0787750791658723,0.0153355181713649,-0.195032227394448,-0.229370209441022,0.0409157732129135,-0.123530266961588,-0.116860218687919,-0.0256530447149404,0.0106389491745156,0.148131663509498,0.051503194129857,0.0818309904374093,0.101133760162591,0.0279864204291641,0.109846260511132,-0.0523529726166254,0.0226528242178807,0.166204929998945,0.069961949454626,0.173859469933475
"ADIRF","grey",0.0522843203860631,0.0825132538099064,0.170619459357043,-0.0687128944077764,-0.156102674599736,-0.0199623972666412,-0.147511832614108,-0.0581960671861192,-0.159773378098729,0.0358665162007808,-0.0466979062627615,-0.00205518987252215,-0.0353705668620279,-0.0724278759264923,-0.046723745351995,-0.0266554769889038,0.0522843203860631,-0.103295440057366,-0.0483854290560008,-0.132485402529904,-0.00917423186057506
"IRS2","grey",-0.0522475236219005,0.0564750082401449,0.00862086035188722,0.160340645830983,0.2679991420115,0.114077515236327,0.125455770274283,0.271619640878785,-0.097062042007933,0.136757787670401,-0.118939902620225,-0.10500456592035,-0.0569765061360937,-0.104812083469921,-0.0202332609921357,-0.200662002660525,-0.0522475236219005,-0.011166768791911,-0.136348552744725,-0.0783944446939288,-0.170233445079162
"PRR34-AS1","grey",0.0520289443265163,0.096192940635786,-0.0641069991974304,0.163053334179265,0.20012798050857,0.107943806648571,0.15114013594733,0.154111709221983,0.0315017959879299,0.0606664565601399,0.122216237322208,-0.0966373684149697,-0.107009475309271,-0.108629879918809,-0.0197241588489691,0.0282466441709628,0.0520289443265163,-0.0781994986585199,-0.0977455438040807,0.116206365992811,0.0656311036142514
"NETO2","grey",0.0520022772474213,0.0456697346280874,-0.0957037569631606,-0.0344213160582927,-0.0594965782812036,0.117601554847164,0.0650783458527388,-0.0427110458767143,-0.0484736853701526,0.0209230044112407,0.0622258908401004,-0.0472932568929689,-0.0426642663845713,-0.0204289064886579,-0.0135203092823004,0.142022988264181,0.0520022772474213,0.0883132474413509,0.119811373497488,0.186447274747556,0.177109920559266
"IFITM3","grey",0.0515910829860145,-0.37481611365133,-0.0300555804109691,-0.0921875963393112,-0.144472679124404,-0.0164863376279402,-0.226612240268115,-0.0967170719926899,0.139553073087803,0.147195725965543,0.171235976087014,0.0877863047021981,0.241170100110704,0.283341177410961,0.402330500677541,0.0227025054720911,0.0515910829860145,-0.0712284523103292,0.172144698909222,-0.00375625169005368,0.24782583244031
"VLDLR","grey",-0.0515369909134988,0.0897982362634778,-0.113815904193411,0.0205815703409971,0.0247985981564021,0.0185316481385815,0.0400640038115394,-0.121400504404325,-0.0521447375534006,-0.0871037990286361,-0.159102782196511,-0.0160918625094474,0.228872145269383,0.0530938840707103,-0.112747101936052,0.0225085253444019,-0.0515369909134988,0.0574947676660367,-0.00200019253618545,-0.0571344591735082,-0.104134452129193
"ZNRF1","grey",-0.0514719263527438,0.0397595882798687,-0.132136984203455,-0.158384479802421,-0.0905749752469793,0.0531757498116116,0.0111325160017686,0.0643644176374951,0.0842614568433033,0.213727592908663,0.16777249173016,0.12076955930184,0.100776308694627,0.135685216371491,0.0857873307848925,0.111029819909038,-0.0514719263527438,0.09170159996614,0.232952830416967,0.0983623140623908,0.194308531794735
"ATP6V0E1","grey",0.0513238436819505,0.0931913424833555,-0.339817231204699,-0.229759555643229,-0.125961850694787,0.0647303754719215,0.142012295302711,-0.0976028217288181,0.0113576018430627,-0.162982441459544,-0.0239675778579413,0.0933590528296123,0.102954797145987,0.242087481758932,0.180793342295966,0.304607397380946,0.0513238436819505,0.289004701283763,0.320072826132277,0.210090720403602,0.0631474847814315
"ARHGEF34P","grey",-0.0505568612041672,0.13763620766429,-0.0174912101947565,0.0112376307703487,-0.0151555145597371,0.0609166471915438,-0.0219283458535237,0.119120558460801,0.00597545665924111,0.241844407091538,0.128858582802073,0.00123361036833267,-0.263306263856878,-0.146368844030195,-0.0949448966360213,0.0162742686361261,-0.0505568612041672,0.113736761821385,0.138819710873163,0.0724380402831466,0.12117613104495
"TSPAN12","grey",-0.0502069951333332,0.388919133469865,0.112773875834509,-0.0114605226807804,-0.00798584655296044,0.106687558755475,0.0386721773028908,0.177980995890767,0.149867994573781,0.299293942814104,0.139444789907406,0.04974270266406,-0.349108866426604,-0.244323782596887,-0.173647283925985,0.092911496157041,-0.0502069951333332,0.0294760801422442,0.0355334013195758,0.0980951080074688,0.139196401991562
"ZC3H12D","grey",0.0501495201287537,0.326371797458235,-0.177020853683103,0.0556556926131084,0.189416311169673,0.0546300531345,0.177497192904804,0.15706904748269,0.0172901669232173,0.0913590698864015,0.0460595208870453,0.28362801311242,-0.126316656062906,0.145168068334816,0.193320129070306,0.133495745573999,0.0501495201287537,0.0769979864054078,0.093914699045079,0.200517166951592,0.10074340576468
"FHIT","grey",-0.0500225249355494,0.124407374328356,0.00648747860509209,-0.0273824245150294,-0.0393584667519587,0.148459578491987,0.0171137201226393,0.122194527101734,0.168373701351276,0.232900206434625,0.199304370219894,-0.0618720950973147,-0.253082796893203,-0.211560863512592,-0.163168975122938,0.112650540516576,-0.0500225249355494,0.0401608899988212,0.126008456209738,0.131934811589571,0.241772117950405
"RNASET2","grey",0.0499553083679534,0.252059174030552,0.106482367273936,-0.0532783868792384,-0.117320410036945,0.0382785814272621,-0.0572432274625116,0.0540682242503017,0.104754980335225,0.155462571809647,0.137409619305116,0.0697863518228298,-0.210249333644879,-0.0832363685513986,-0.117242628285808,0.0916924295536378,0.0499553083679534,0.0664850684085158,0.0914036253977165,0.0487354448736915,0.108369771749339
"DSC3","grey",-0.0499100136118139,-0.0173493884424987,-0.0393942709482424,0.0396040311366764,0.0138229198053766,0.0765181385207332,0.0181387095506931,-0.00253768334974589,-0.116147595185051,0.0180557173702465,-0.0758898089685889,-0.149391961677544,-0.0146260594350174,-0.161002517754702,-0.157704481167717,-0.0531607335320497,-0.0499100136118139,0.0376162287613669,-0.0123367558230153,0.0123021646648634,-0.0195003581757517
"RHPN2","grey",0.0498914959411027,0.297322372083419,-0.0516418395620927,0.0725176521591161,0.113957876530802,0.109971839688913,0.165862211257174,0.14301001492076,0.102665093117388,0.195418913271019,0.0858559849442305,-0.159084471883083,-0.350857993529195,-0.29197505822426,-0.0966496843023933,0.0768694454650426,0.0498914959411027,0.190650822627696,0.12204997226347,0.286286467796013,0.171125312172336
"RAB17","grey",0.0498840629320037,0.226216247803013,0.187053905186718,0.0573625126024037,0.0770482304197062,-0.0355617765265852,-0.0394550677255019,0.139337121042171,0.112519394027124,0.301494362607003,0.18268967322086,-0.0914195552073574,-0.303600226707656,-0.223147737032055,-0.0209869914523358,0.0270049783306,0.0498840629320037,-0.127877385895001,-0.041010561874072,-0.0400752463710803,0.135377627930565
"TMEM183B","grey",0.0497869195249805,0.226949798959536,-0.334184590329585,-0.16970686223964,0.0572040464922606,0.128850468690081,0.337347661822599,0.123749523068234,-0.00153753309909153,-0.184854094185972,-0.0600690480580587,-0.00214973357209118,-0.00670761244764695,0.0726418812517824,0.0239771349813768,0.280888926780569,0.0497869195249805,0.255586645433176,0.243701940131565,0.258231958317299,0.0132302731794084
"BTBD11","grey",0.0496151299581544,-0.268272977997765,-0.178722888565583,-0.0718527449349031,-0.0499591316400824,0.00192310352837898,-0.0131460577604819,-0.0024629640020366,0.0956273941162033,0.0966505936447074,0.110409561445426,-0.0431257165065475,0.108932480743742,0.069383144847431,0.0227643231081862,0.0478556038867722,0.0496151299581544,-0.0213689032667381,0.08830168016864,0.087638296359883,0.140704778823043
"HIC2","grey",0.0492652499558651,-0.148956137395078,-0.124402053566862,0.205382391390933,0.24417048207842,0.0980741031017898,0.078401054212581,0.167391317658457,0.211302081337264,0.278453145745794,0.201957855658252,-0.146952403708188,-0.0437277788285672,-0.110437473968081,-0.0502039435096223,0.0118846454306304,0.0492652499558651,-0.101201298625185,0.0233389971921831,0.236927361035698,0.314251490053001
"MARC1","grey",0.0492605783096014,0.256770086648429,-0.00961323420720231,-0.111501887503317,-0.0604642002975168,0.0438463286559768,0.0760107315670663,-0.0569878102052839,0.181999098953863,-0.0337724673920606,0.0167339697543958,0.0888317048238085,-0.298010155604269,-0.143087290083402,-0.131876401231405,0.274239804672631,0.0492605783096014,0.108020472543077,0.151840675343414,0.296405824399691,0.252280633341117
"ATF3","grey",0.0492151580471489,-0.00101798622189538,0.00635014994173127,0.0607064224848763,0.0403879524235633,-0.0476457145115602,0.017014396058656,-0.0524877657309573,-0.052989956989863,-0.110992876785468,-0.0679417951087235,0.0988524679316519,0.192016311278449,0.136237509341117,0.074070677312492,-0.0447038093546569,0.0492151580471489,-0.0221140175321118,-0.0829088695978464,-0.097282789437915,-0.137328168094389
"TCEB3-AS1","grey",-0.0490954375308298,0.0604124488677853,0.0376911925589413,0.0484607647244823,0.211780703759718,0.313626538159931,0.187918038957032,0.203499630111294,0.0819337311734607,0.190221952276239,0.146189775806462,-0.140548052934216,-0.228174179125213,-0.177944539231992,-0.0444618748723985,0.0483720629087644,-0.0490954375308298,0.0308792604184264,-0.0094742974206597,0.23095386322107,0.158658474309135
"ZNF32","grey",-0.0489980452573575,-0.062610139554696,-0.116879385750552,-0.160326829340294,-0.0625018646761985,0.0786105213892148,0.101209465186023,0.0402375099151641,0.054881017194465,-0.0208965103452007,0.162382621679163,0.00276372680075669,0.128029652258193,0.113478124255787,0.0743930585050173,0.175931214201984,-0.0489980452573575,0.0684505134586497,0.085604020447254,0.102897600483356,0.0638640434394561
"LOC102724229","grey",0.0488754092299012,0.1610132219875,-0.0990859831948669,0.158363268075593,0.230038453126356,-0.000350636611763289,0.101863985441729,0.121113685435241,-0.0900633918306026,0.0290789472673234,-0.0952109625887083,0.0817749248961821,0.220647140457669,0.154405606504477,0.0767259569548314,-0.0566424575224985,0.0488754092299012,-0.0878816667864809,-0.131597734975896,-0.148766185112393,-0.16296737815633
"NPIPB15","grey",0.0484175006201987,0.0755344390523983,0.0726562338111219,0.209814277803749,0.236366388256693,0.017064530192963,0.0852230937802974,0.0647460055277429,0.0319500638211776,-0.0299630307582467,-0.0970317772520756,-0.0793955233275064,-0.0843779143695539,-0.0783515550633426,0.0122174474011425,-0.061050989849921,0.0484175006201987,-0.127375516605875,-0.18377008262053,-0.00953995662630588,-0.0643432685597806
"SCARNA2","grey",-0.0483529535722729,0.0623597620932342,0.126668532235566,-0.0779337855634862,-0.201091198725179,0.0861401043165978,-0.13643436996984,-0.0247629746090497,-0.0967495199502967,0.219642876584201,0.108415802259121,-0.0317211050793847,-0.189080236960929,-0.138860010750835,-0.041506025583223,0.037770134851857,-0.0483529535722729,-0.0816602957575822,0.0605219614540188,0.0381171520802528,0.243099182721681
"SMDT1","grey",0.0482839743997318,0.28892313359967,0.206480910499632,-0.27664371234762,-0.281844139701618,-0.0456980543944692,-0.113647089869948,-0.0327282080406077,0.140795235614205,0.122263573096338,0.206184189923235,0.119420728194784,-0.176654277020014,-0.0454805392928108,-0.121226243471499,0.315328825429531,0.0482839743997318,0.0338727647616313,0.192000100238518,0.0197095120285831,0.247777194764867
"MSRB2","grey",0.0481474350175998,-0.0266247024097587,-0.301948662562565,0.242413602098568,0.238259117340792,-0.0766456625570352,0.212083777510427,0.110085843594732,-0.0228614312551007,-0.134096693085997,-0.117516092052191,-0.101246001097876,0.303542750479415,0.120956679490742,0.0623584748821222,0.0051052538486685,0.0481474350175998,-0.0782521942468854,-0.126894647911331,-0.0325508480832775,-0.175908885052005
"SETD7","grey",0.048122584084988,-0.0568021363127835,-0.265273051192239,-0.0156924814552411,0.26890726324902,0.182558824385816,0.433491185598142,0.104393772246495,-0.168756160413798,-0.377600568702575,-0.15201078507586,-0.0570342924025828,0.238342297244141,0.207291356898002,0.173752267338824,0.10079503780546,0.048122584084988,0.263724137043444,0.0136721314711214,0.232472105582393,-0.146469178474285
"ATP1B3","grey",-0.047917513363416,0.123695606972951,-0.144030576734721,-0.328886510292129,-0.293641668061641,0.131145622852749,-0.041341360250419,-0.0859924292429368,0.0103898722913802,0.0466672880319145,0.0677711719553711,0.0745601194619444,-0.0813506725389379,0.0437828627896267,0.0107470266236436,0.18640312463168,-0.047917513363416,0.294459657532444,0.382141235950034,0.183333865524149,0.163259297303741
"ID3","grey",-0.0478103123855823,0.104852978510139,0.10045052745929,-0.120012675769947,-0.228655514044755,-0.0682394513979852,-0.114921520220785,-0.119774633700002,-0.0506235746491201,0.0578135595574826,-0.0532076762180749,0.207054245328224,0.114982658686645,0.0603937705430949,-0.0645075553623634,0.0609836829203567,-0.0478103123855823,0.0450670817590711,0.0562664142718292,-0.138696926061873,-0.0280246929243314
"KANSL1-AS1","grey",-0.0477219409223485,0.091336952844742,0.0635957136891146,-0.131294662295613,-0.15024742046889,0.0917697670583146,-0.0716236092544656,-0.0358724039005131,0.00336865341482648,0.103551136873343,0.0916427311770036,0.100144440879854,-0.0380230665260196,0.0568796461785072,0.0418774342390114,0.0897073063325657,-0.0477219409223485,-0.0199734865102001,0.0959007021663203,0.00971737451307284,0.125150156083006
"LRIG1","grey",-0.0475316631582212,-0.122182566634159,-0.0815856133503105,0.0284914585675365,0.202237603021306,-0.0592905009616757,0.072096590855285,0.109477682075316,0.0618561576880024,0.0442555278401388,0.0208083975959702,-0.0487853406750944,0.280699648417597,0.129696331046296,0.0729562202133179,-0.00967815807412215,-0.0475316631582212,-0.0273584245496491,-0.000298735895518219,0.0220951429843532,0.010440195069513
"PLEKHA4","grey",0.0473352844123197,-0.268747334224853,0.237994949083775,0.0302497703371259,-0.0848217112674831,-0.0686918659962761,-0.245611866722109,-0.0269529303156754,0.117396195095326,0.150798546253478,0.0951416366394199,-0.0568310360069117,0.198095611089037,0.0107757478118192,0.0526292481069354,-0.079758060934677,0.0473352844123197,-0.326578546746708,-0.167824760880523,-0.176494915078495,0.122789044444643
"ZEB1-AS1","grey",0.0472536791080697,-0.106832481294847,-0.284932480909377,0.0826944530581373,0.265018720026386,0.1008235791231,0.305594897584369,0.0870324391883226,-0.0690934665298481,-0.275353558706782,-0.164500602465012,0.0268513028145631,0.205989609558252,0.254531395110766,0.239569451529394,-0.0152213719694813,0.0472536791080697,0.140150705331853,-0.0149995197513206,0.0501232272645465,-0.202570711427816
"INPP5D","grey",0.0471820690419205,-0.0487908553825604,0.127738360500641,0.0496594536436112,-0.00899860910256046,-0.222841260219567,-0.122450990285841,0.0993666219967316,0.119171342498938,0.213050569156199,0.135881910429668,0.0479115450712997,-0.044247556760589,-0.0242733332472438,-0.046204932914364,-0.040434471280291,0.0471820690419205,-0.172134977681579,-0.0570173765711049,-0.0855170159274259,0.0706152583324308
"PLEKHG4","grey",0.0469755628206163,-0.119548705398846,-0.141953747122087,0.0659735479619749,0.209871054262685,0.139729027868748,0.107197262194765,0.218566972965738,0.234051934679685,0.273840316616548,0.215002158057435,-0.209419280659108,-0.175648076422003,-0.17579870274865,0.088388917482195,0.0402134045974339,0.0469755628206163,-0.000289201181835113,0.102162949420755,0.288299033486388,0.335520590374996
"FRAT1","grey",0.0469035493716902,0.223467014530173,0.0578795643448488,-0.245334021498222,-0.170481892783934,0.0822407265674536,-0.0599878728712214,-0.041727030524415,0.0352899875438444,0.12960844899724,0.113218949201769,0.104613603552274,-0.158930444557134,-0.0113782475001123,-6.38708815082643e-05,0.237614936465673,0.0469035493716902,-0.0319661824819201,0.186638714306719,0.108024835194572,0.283562134558107
"SDCCAG8","grey",0.0467611531711179,-0.18615166537648,-0.114605662771142,0.137347087607617,0.184149174760041,0.0535330758390378,0.181178497765992,0.0877433017500731,0.0757886620469828,-0.0975061051099286,-0.0737716339195649,-0.0846029423885272,0.221633666360249,0.112479293556828,0.124256309834687,-0.0290754000525951,0.0467611531711179,-0.0202058694266722,-0.122429585383947,0.0389290291683235,-0.0688336166138191
"ZNF106","grey",-0.046721666128666,-0.0259038381984428,-0.107032701614632,0.277109724934025,0.104921008787123,-0.0534348998366111,0.0180972471567396,0.0115913626086934,0.00126788757586589,-0.0303784565166233,-0.0410816611008087,-0.0291216533391342,0.093948299967271,0.00470521388123945,-0.0341455648590109,-0.0614463163484888,-0.046721666128666,0.0553507201621072,0.0130746665572843,-0.108790246799941,-0.0998192806320732
"SPOP","grey",-0.0463491631482888,-0.0774818555414819,-0.290998873328321,0.0344992132740665,0.152244603416712,0.20930454619182,0.262734239787743,0.116933597881404,0.0272211821766786,0.0111002032966935,0.0192463717544043,-0.0353906520054307,0.204461641591441,0.111239970126331,0.0597176165820947,0.1155305222395,-0.0463491631482888,0.0119382189162072,0.119713120263046,0.183596531683578,0.0869576591582895
"HBB","grey",0.0461742720604684,0.153411728504174,-0.00178830043150538,-0.184728397895264,-0.187658744454246,-0.119982601669215,-0.104758861659529,-0.202188727626637,-0.115243844148798,-0.139028958625541,-0.0995905138668096,0.144943019243875,0.122586396654614,0.108658631588492,-0.0776665903191809,0.106739240858261,0.0461742720604684,-0.0201498017947202,0.0403773634723072,-0.119733056838155,-0.0632127612377915
"HOXA5","grey",0.0460428372526463,0.0385999546512577,-0.032940811887166,0.169617628584986,0.166646715459595,-0.119157198799047,0.0379244733016737,0.0316621500256163,-0.0256649611801142,-0.0983129796144074,-0.140959994033687,-0.0367031536691328,0.172595388249793,0.0321175564710686,0.00882308673213601,-0.0775271493534391,0.0460428372526463,-0.0741152418849757,-0.140206250150548,-0.147938002158044,-0.195073306586164
"PPBP","grey",0.0459487339835156,-0.135347839004271,-0.0766504306525428,0.0238183894616991,-0.0433962734833245,0.102446010195408,-0.0092576855637305,-0.0407706584829204,-0.0133180978776413,-0.0525602928960538,0.0224615572048327,0.00931909806506795,0.138468140991238,0.10914476675904,0.0485932222390402,-0.0112351280474475,0.0459487339835156,-0.0095480424454641,-0.015922215920232,0.052278734350333,0.00692639101626478
"LRRC34","grey",-0.0458418456825547,-0.0522312670118048,-0.212904751499885,0.0631743632472193,0.159983055291214,0.220193123497857,0.28000771156762,0.185683638389559,0.160620509860742,-0.0246030346948387,0.0871614494267592,-0.0615806726781345,-0.0631173254804452,-0.0409280991673034,0.0257390937567082,0.0261387969036826,-0.0458418456825547,0.163880707235747,-0.00297777878951954,0.259181508168073,0.0441170176855551
"FOXL1","grey",-0.0457461508394862,-0.0362891964704419,-0.060195267636442,0.04408614379171,-0.0354863982990985,0.00083408444170329,-0.0329512346474643,0.0534364782458168,-0.0160021336029854,0.129576293446271,0.0977482642412498,-0.0055505504709317,0.102304198309669,-0.023182948374836,-0.050093324041298,-0.0592967679371733,-0.0457461508394862,-0.0545478796249819,-0.0521748390123198,-0.0520113814316249,0.00373375143883433
"RPS10-NUDT3","grey",-0.0456592863701382,-0.140984779555619,-0.164913334911764,0.121295626965255,0.1036184399945,0.137315471932147,0.0973561076996716,0.0985568411918641,-0.0491147068971578,-0.0143132220904966,-0.0578171723368647,0.00858759510863929,0.197810488386823,0.15896887381643,0.122271590110846,7.70417422664833e-05,-0.0456592863701382,0.160797034153686,0.128615755802066,0.0536300802150191,-0.00992778562063915
"HAMP","grey",-0.0455893128684774,-0.211835454684713,0.250881084420627,-0.159597091375865,-0.272719015094907,-0.222416160254334,-0.282070329683047,-0.20147355309488,-0.105559076350766,-0.130140195166121,-0.124999525347828,0.115543645484106,0.207187010840164,0.216868810452927,0.0434318852251283,-0.152519176446095,-0.0455893128684774,-0.205211833165768,-0.15736311042003,-0.352118867505066,-0.20615191218141
"PTPRN2","grey",-0.0455186001149496,0.127123731055054,0.080626101537545,0.0695448300012016,0.0615043575286324,-0.039990565342778,0.0279977982504151,0.150885919751831,-0.0494054058590259,0.107935388609107,0.0533487181901791,-0.0491616331705279,-0.03827378597731,-0.107646141861441,-0.101342393594712,-0.143041786594235,-0.0455186001149496,-0.0476337740300665,-0.158806298717902,-0.175177687375065,-0.180958459032701
"SPIB","grey",0.0454560814062597,0.278210371032555,0.246005882708995,-0.185149589438475,-0.264262874711346,-0.259258754973261,-0.285237960549366,-0.315618287602821,-0.121079548995711,-0.153049739385208,-0.162976217947273,0.39923612839527,0.0164773133549941,0.196113259916719,0.0267582439104304,0.066876537472956,0.0454560814062597,-0.228827885458461,-0.092667131161084,-0.327895792660794,-0.132848332250995
"CACNA2D2","grey",-0.0451654992197728,0.265163657566763,0.118734965577801,-0.00778060799954007,-0.0441510801391011,-0.124923472829094,-0.0337792612506865,-0.0503755022500855,-0.00599084225366611,0.0342277416331101,-0.0705909572595802,-0.0244670668188702,-0.236937130717906,-0.263500902792401,-0.276083063044522,0.0455576260592633,-0.0451654992197728,-0.0576089786720818,-0.0629230088811047,-0.0648519380329866,-0.0328079788812922
"IGF2BP2","grey",-0.0448756452721921,-0.0749573459036195,-0.00707962696905555,0.291773769073491,0.244017073939799,0.0111678599019542,0.0836676798850221,0.214883119259446,0.125768808279571,0.286879190078864,0.0617257064395869,-0.162639264523347,-0.106180961622301,-0.170511623519444,-0.00376125867004008,-0.164379800375266,-0.0448756452721921,-0.103122354814843,-0.155492628499662,0.095433852131906,0.0808094847778545
"TEF","grey",-0.0448731294202853,0.130991349649563,0.193221569730129,-0.0208276290591715,-0.109075116392771,-0.107989425691689,-0.203423927592906,-0.0936153592698447,-0.170686377753327,0.0670967952931088,-0.112987681022553,0.083623709391499,0.205183638431177,0.0409423899227629,-0.0618690521938647,-0.075407807737913,-0.0448731294202853,-0.25694892134514,-0.11351073463736,-0.376429251081456,-0.121526249162441
"SOX4","grey",-0.044789835937355,-0.354641195913133,0.0224968167179892,0.352331005275136,0.0812758848127728,-0.0328342913581487,-0.103810411635067,0.156383516954264,0.133905954163641,0.352106869552748,0.205389660713734,-0.242533880446999,0.126162224571069,-0.141651469976197,-0.121532371505635,-0.19008437236704,-0.044789835937355,-0.237399777410912,-0.118977759550896,-0.0529316668488016,0.155292712973752
"HKDC1","grey",0.0445647573635672,0.0253521655483845,-0.0233107984151129,0.0575901139887522,0.0395700739472534,0.0481907272187484,0.0281071686237925,0.243631084185823,0.11650070164896,0.325471008456569,0.361611415516256,-0.146352365361602,-0.22724953984482,-0.237128261767054,-0.0216041886399925,-0.0230448116412486,0.0445647573635672,0.0490167745326835,0.0766977626533286,0.202651428379525,0.236482454379422
"LUC7L","grey",0.0444675192678163,-0.201271407387917,-0.363539532353754,0.178249527988151,0.346207967478406,0.1359930608511,0.24410761923172,0.13490656950984,0.101420743787365,0.034492090333502,-0.00700459755428831,-0.0655854820108015,0.153157102364196,0.077214722113523,0.135027980652371,0.0743247941587251,0.0444675192678163,0.214479228089966,0.262507668741311,0.252882520833103,0.13405553374189
"LOC100506314","grey",-0.0444050406014103,0.0274264144529469,-0.0747865538551438,-0.0526446140557728,-0.000900267271056536,0.173171132084558,0.185647054671312,0.180293663487348,0.127284616587148,0.062902126988326,0.210102963997602,-0.0965422336283388,-0.274303662302629,-0.159776089938773,-0.0655369960485387,0.148189078101105,-0.0444050406014103,0.201982554026956,0.149223475223844,0.295882453068184,0.208991683601871
"SPAG4","grey",-0.0443246867134385,-0.0682106378119487,0.0410526034476861,0.0123028208716197,-0.11711794134189,0.0174832843165865,-0.139260947922291,-0.0102564367010256,0.133895452015419,0.273319843258986,0.140841276317702,0.204484029049772,-0.00535923532352967,0.00403234749361331,-0.0865158639995777,-0.0100236298117973,-0.0443246867134385,-0.0499391004127761,0.0155869882626724,-0.0545641748907372,0.111149839532942
"SLC7A1","grey",0.0443114704216476,-0.18296847162232,0.133983053676544,0.194492812403295,-0.018660747056258,0.0469455378532264,-0.130991809719429,0.215140659357606,0.165959147095365,0.300444967869768,0.290807160726292,-0.217445495057598,-0.228820521789063,-0.235648169556227,-0.0852037845593424,-0.0928578643861522,0.0443114704216476,-0.0798813493957855,0.0055615232491363,0.142722262700787,0.29414501785167
"LOC102723983","grey",-0.0441737439560106,0.303351216665596,0.142560547500451,-0.0481714793306444,-0.0945026899846875,0.0820943158895969,0.0530428688604438,0.122701059183047,0.165389635957997,0.260599318196669,0.278461103990691,-0.073654040876539,-0.434626313680312,-0.35874026626097,-0.252782711389013,0.139898543058616,-0.0441737439560106,0.0286143354647588,0.00883616729134962,0.244227294300329,0.280651186936529
"RGMB","grey",-0.0438681923437071,0.0518958529327609,0.0320109629921243,-0.0925504143717839,0.00890108383223952,-0.0464480914706109,0.0440799576309273,0.0601169145512863,0.134392320983006,0.138152721019929,0.161494037414315,-0.0578114157097122,-0.0929360581836617,-0.0993303695486012,-0.0825157846871625,0.128741776464671,-0.0438681923437071,0.0426608979085546,0.121697493879486,0.202282521018796,0.235053569624165
"DCDC2","grey",0.0433499409332592,0.0635524963718972,-0.115349404921689,-0.0137744855668974,0.07533367358279,-0.00353720543256698,0.139440780874728,0.061144885460445,0.0220270484368157,-0.0745599601333991,0.00990366963905136,-0.0311018075061381,-0.071779764847837,-0.039538964407752,-0.0105921790458275,0.131446671598369,0.0433499409332592,0.0870024353394556,0.040438370092236,0.168650954294306,0.0601526821616231
"LOC389831","grey",-0.0433189220227967,-0.0248206003687733,0.002296322535408,0.108389444887363,0.108618404826443,0.122464019147922,0.091434595426444,0.128443457065647,0.0511792929576398,0.109369137524161,0.0993439575091794,-0.194213497302423,-0.139754534482338,-0.204230686502531,-0.0438187672051404,-0.0171409183690202,-0.0433189220227967,0.132114309375706,0.0466950624846232,0.144956311279838,0.0761941965985597
"RASEF","grey",0.0432374425845307,0.28259653024697,0.132162773402802,0.212995548035117,0.0867633041731512,-0.0300811797441755,0.0272467728497771,0.0788386191625632,-0.0476938768867726,-0.00136965138808103,-0.11582718006603,-0.118337812038179,-0.184399204901791,-0.204920324785944,-0.108553770576345,-0.0931434483587307,0.0432374425845307,-0.0531450999587571,-0.186410248901586,-0.0874703383857609,-0.139609967490738
"RPL14","grey",-0.0431463076771769,0.0483827940951943,-0.269461191746514,-0.141799284305713,-0.054430476172201,0.103915754564626,0.132460091702205,0.0425151003101371,0.0415500489392028,0.00670658180715295,0.048444867912589,-0.0214566978620187,-0.156164568963539,-0.0378370405659656,-0.0637458990983839,0.161461801888125,-0.0431463076771769,0.215540414352649,0.259888141247095,0.268969229985079,0.131328325318971
