"gene_symbol","module","kME_own","kME_green","kME_yellow","kME_purple","kME_blue","kME_lightcyan","kME_pink","kME_tan","kME_red","kME_cyan","kME_grey60","kME_magenta","kME_greenyellow","kME_salmon","kME_darkgreen","kME_lightgreen","kME_turquoise","kME_black","kME_lightyellow","kME_royalblue","kME_darkred","kME_midnightblue","kME_brown","kME_grey"
"MTFR1","lightcyan",0.766932341283611,0.508545071586456,0.306397633795902,0.373125426796555,0.61764283225904,0.766932341283611,-0.142709830579292,0.0444229519248113,0.0959296165467845,0.173816291893623,0.27591471873294,-0.0551771168379311,-0.144472668080941,0.259334208488498,-0.101839821957114,-0.133376149186585,-0.150200181899997,-0.0392478377449583,0.0726605720602295,-0.280323063378828,0.166535611636898,-0.199607553347515,0.343612758148198,0.128245717441746
"TCEA1","lightcyan",0.76549657572135,0.315027795606391,0.289271986721658,0.433715971579772,0.521291166275246,0.76549657572135,-0.0287173114461841,0.128742707870388,0.103406441512832,0.252033263921163,0.265174719617144,-0.268967495513339,-0.285482756851753,0.0261749747918361,-0.230698243587212,-0.169298132163314,0.0173726001859981,-0.0401809919278571,0.00560972812748977,-0.228467560226107,0.112475579150501,-0.168094900889815,0.190745873794444,0.0666440889646249
"ZNF7","lightcyan",0.761306887233421,0.132185835062265,0.106889585090414,0.33347101461556,0.451101324967872,0.761306887233421,0.0261123214687433,0.199469639340382,0.299364671555574,0.288976407912643,0.256258182771546,-0.258409377823212,-0.215663811766692,0.0269039519944067,-0.2322897124532,-0.191552701476081,-0.0239082978064425,-0.063849676455209,0.0979835119710061,-0.20295771389204,0.205453702771578,0.0581339462504225,0.330559689713592,0.0535134654092055
"TMEM70","lightcyan",0.759147520443444,0.359119918060033,0.167305275684018,0.276072455912153,0.53516946920469,0.759147520443444,-0.185914682482414,-0.0489324385468071,0.189153295571692,0.17200350257516,0.295203525665489,-0.111929977748728,-0.0701454783398542,0.217748692144192,-0.142658379765573,-0.0369310618167248,-0.134284235365325,-0.0205532642566637,0.062331318311674,-0.129434944815271,0.17983057339998,-0.166489858949003,0.349778380521184,0.0381185075830067
"E2F5","lightcyan",0.754392948017688,0.281049639186021,0.0689619085380208,0.368313802071371,0.576031969426992,0.754392948017688,-0.0442503649268635,0.0252803433638152,0.420905564757142,0.318016342067624,0.3426569828417,-0.304557474511611,-0.157505540709353,0.0495897847405229,-0.335985721928345,-0.105655734845227,-0.134260191936863,-0.114161680847313,0.0124243382769392,-0.219274228882927,0.286530959733327,-0.00062258789074881,0.401205118174179,-0.0423873255692909
"KIAA0196","lightcyan",0.748786673368372,0.203108213948924,0.13054322831136,0.339202559179994,0.331631738786012,0.748786673368372,0.0594557066925199,0.126344578553307,0.329698434877676,0.394561168458019,0.317362401771216,-0.255361006001088,-0.0750811523853152,-0.168062301532549,-0.302411332278193,-0.101775240260611,0.0115468926262595,-0.0461658899409345,0.0387296846736641,-0.0233584691952182,0.148409301226374,-0.0514488023001365,0.10271729661763,-0.165123719037122
"RB1CC1","lightcyan",0.744848968700866,0.185705609081494,0.347666708449961,0.567005821691494,0.246859969354436,0.744848968700866,0.370012441553166,0.388684641306655,0.336372863526865,0.51773855273399,0.449310685370433,-0.296004511390668,-0.0166639803774015,-0.390364517380345,-0.345065181205547,-0.15652937191707,0.0219773490179831,-0.156200365200545,-0.0709974090008476,-0.182212521815208,0.0108643416908992,-0.209011877474694,-0.219096230882486,-0.367439135855906
"UBE2W","lightcyan",0.739592273146995,0.561550023053945,0.467070364551389,0.494369720275623,0.404276688183581,0.739592273146995,0.0840371952719547,0.132444379617222,0.0660990359367222,0.263791850859984,0.254099611473049,-0.113667856222931,-0.045795875173891,0.0409061008081715,-0.109249470042724,-0.0696425859328901,-0.0100652713227506,0.034558451305603,0.0695095993522136,-0.401397559652369,0.00503654142614094,-0.374430344686235,-0.0429734383149908,-0.160444920488615
"UBR5-AS1","lightcyan",0.735777445452292,0.187823681471245,0.298577590684468,0.560722411542046,0.390998463952854,0.735777445452292,0.261434533334056,0.39500052366774,0.384635541166016,0.48920393334191,0.411008602083071,-0.123908057953161,0.0578551226907086,-0.12229632574864,-0.273831534239747,-0.132235635735541,-0.192058384650788,-0.212760226687902,-0.0474580560370009,-0.272588095921276,0.151107219482399,-0.111037939808735,0.043354940541086,-0.279749451871483
"WWP1","lightcyan",0.733180555166222,0.353352478405108,0.520070222202899,0.623067852163294,0.425730473454084,0.733180555166222,0.150132552299074,0.283912289474542,0.197526889368874,0.391769979675029,0.378522411469436,-0.0642095570818856,0.0981530498614402,-0.0333630921297324,-0.205259887375466,-0.103425910283795,-0.125861148444246,-0.168220068866039,-0.0540208647421871,-0.346778678365358,0.0847482353497507,-0.302346879732342,-0.0808452196228756,-0.253056213497669
"MED30","lightcyan",0.731027288068548,0.292114222047957,0.00288201826063351,0.279947608026253,0.463178146783445,0.731027288068548,-0.161407987567992,-0.0818065678110604,0.45377174812577,0.341195119817762,0.308242838371171,-0.249911507404013,-0.0836096906231148,0.0691024430475077,-0.270956980314929,-0.119688939212159,-0.106684212304845,-0.111147143900657,-0.0463846154048569,-0.104014984412358,0.23478436933738,-0.0658542468860305,0.366476682500884,-0.149169008704018
"NBN","lightcyan",0.724939035615657,0.439239039084096,0.416775185573824,0.467482604771065,0.597422138396466,0.724939035615657,0.0241893310707777,0.200338510876703,0.00099137553974826,0.185632581526017,0.285395203210848,-0.193175459945233,-0.21378247443484,0.173370095014641,-0.0968794121863341,-0.0622478500398828,0.000608543607790848,0.125804969548604,0.263818398520719,-0.410030298089801,0.10549866220654,-0.166624044690872,0.221473438428969,0.0990253343419768
"FZD6","lightcyan",0.714133190041804,0.403596468946798,0.442634228819854,0.559427316109965,0.486632344693237,0.714133190041804,0.160367789214808,0.254410879380865,0.131365249275684,0.347145208049562,0.395446673201,-0.209346528016757,-0.137728758301542,-0.0587367871251144,-0.253475276779215,-0.203371141832484,-0.00701841834412152,-0.130151546796225,0.00703975332758902,-0.40565541885735,0.132427803603787,-0.255096631385703,0.0075244479600968,-0.0957586790308379
"STAU2","lightcyan",0.713414284835775,0.346350289341602,0.476436475874579,0.612117455448677,0.411023281879384,0.713414284835775,0.168469857106851,0.323058075521487,0.237854608525488,0.409110026934466,0.427107766179248,-0.103308462308986,0.0630364101279219,-0.0913371246622381,-0.203861124825295,-0.0882119528024095,-0.0469055699746368,-0.122333125323309,-0.0439496615192242,-0.284440648578147,0.008203690838894,-0.303045545332746,-0.0754663481495588,-0.26811931239113
"OXR1","lightcyan",0.709430920851403,0.251436670003087,0.477047054663327,0.597277278393763,0.210413087670263,0.709430920851403,0.307242728434157,0.393999825220618,0.239308579762151,0.518679648991337,0.381781499931549,-0.124802254354171,0.143851517896308,-0.303142327859716,-0.236484074247091,-0.0962900251244162,-0.0370820261006905,-0.163735041296544,-0.101325716536044,-0.232891011078351,-0.0109286275007266,-0.368143777876999,-0.318118794313159,-0.443761988660441
"PHF20L1","lightcyan",0.709009094942161,0.0583881958578276,0.339270240232412,0.607435842507783,0.297272086048244,0.709009094942161,0.384977522704814,0.481710868511498,0.384745095650261,0.553820420660109,0.503833903477937,-0.251502036327342,-0.0311612153365508,-0.350458698728501,-0.380987479004437,-0.186746727007539,0.0209925037089382,-0.187134563178584,-0.037249052907635,-0.190968439869383,0.0666255951020146,-0.0207046887901193,-0.0950148008081768,-0.294561895957932
"C8orf59","lightcyan",0.70872720683354,0.134693012677188,0.189132684479788,0.407807545781957,0.413772057969067,0.70872720683354,0.132847864249544,0.217128198821375,0.254823930355014,0.390939662683626,0.343929882379298,-0.299326289890405,-0.185535727217604,-0.099677346465017,-0.277890856734231,-0.200200087495082,0.0350681214512054,-0.0757494560879736,0.0680379561799648,-0.220537087037662,0.16078292561173,-0.128963075994298,0.137707150186179,-0.0504803415652816
"ARFGEF1","lightcyan",0.705568670187414,0.498978961832973,0.342004585003919,0.425430959213568,0.226912842368203,0.705568670187414,0.153383853477884,0.221974722646741,0.275842686650199,0.351015045437356,0.288534742852217,-0.0160216596358745,0.221119825378492,-0.135134054833345,-0.185327162268176,-0.0489889737530072,-0.136440106028326,-0.173282201507406,-0.0926430811329601,-0.18216185842874,0.017581779404767,-0.275415798758233,-0.155210415056,-0.405960457613181
"SNX16","lightcyan",0.698443894789918,0.258244534089454,0.464611524916059,0.634202846026663,0.38431538202867,0.698443894789918,0.271528623235308,0.353196626128305,0.242894560957235,0.47259354685793,0.412470946886379,-0.167266735968633,0.0107989289897928,-0.148657779637833,-0.230825260538195,-0.124601371371973,-0.0376265450739609,-0.11800071037793,-0.0385343454352308,-0.367956741011541,0.0668284599789526,-0.270178065926484,-0.103114719757334,-0.299889405634896
"NSMAF","lightcyan",0.69668145630645,0.403766480205764,0.300123424155059,0.396580533002248,0.4927407839405,0.69668145630645,-0.0307845314795594,0.150312170970189,0.141697436787228,0.257742868682371,0.287986853077057,-0.192860427611068,-0.171966051042697,0.147820072342949,-0.127681328121081,-0.0582544344792532,0.0587226723069249,0.109493394355131,0.146593720995812,-0.396966550939249,0.179832610036652,-0.168009146371208,0.212524885386333,0.00990977551188318
"C8orf76","lightcyan",0.689362234266581,0.383811462843899,0.296121749997988,0.306126643820544,0.596941034173853,0.689362234266581,-0.154737453869953,0.013054343923152,0.0332892762506091,0.126010060792218,0.191956257274502,0.0237717317866515,-0.116548982848211,0.376912411730896,0.0310086347734137,-0.117099364981521,-0.0823547885767709,0.0348360886387188,0.15433996537239,-0.349752435500322,0.184885572032816,-0.165337094688741,0.382894981718822,0.177111372220585
"PEX2","lightcyan",0.689316184558084,0.500165792015803,0.391097721304919,0.325411804954777,0.282394133024309,0.689316184558084,-0.107274347138881,-0.0156865426319477,0.0348756768651743,0.17878141155166,0.0987232828790646,0.111614339361325,0.163764145758291,0.175729941280117,0.0526447880224285,0.0848764089923625,-0.0655590005201193,0.0477196411056245,0.0244448921690337,-0.237587420784573,0.00399085826887902,-0.443456234007339,-0.0467375667092989,-0.223659340681879
"RAD21","lightcyan",0.685799732129064,0.544100555515814,0.182539355611367,0.312147003615852,0.427324699012103,0.685799732129064,-0.00419559768999933,0.0531497590301243,0.164076265024306,0.255911942844547,0.228737457787775,-0.181289999901147,-0.0821854930894934,-0.0359754849312153,-0.230206837868062,-0.113655906280614,-0.133481605399535,-0.106698652966467,0.00640170858521245,-0.105058803949327,0.15337149740243,-0.237616872184377,0.117877751636796,-0.106803307880254
"EFR3A","lightcyan",0.685048649177387,0.340113333485956,0.533870030626531,0.486218787120943,0.333145562589763,0.685048649177387,0.122631151778982,0.296999655620507,-0.0588215969817535,0.239572211945594,0.246896757540487,-0.143640561577369,-0.0631478987881376,-0.0235499089729897,-0.0122120349385376,0.0224103277242051,0.189315911274603,0.197425127424605,0.275608546632494,-0.349188784510511,-0.0648988659794374,-0.305395001258494,-0.130432382488199,-0.13433329188825
"MRPL15","lightcyan",0.68490176767475,0.203004993976591,-0.0321410418797911,0.128262906531824,0.458736296953981,0.68490176767475,-0.22475175370165,-0.180585981886146,0.249806507505382,0.0425374873513825,0.139023424346754,-0.106013540755663,-0.0501434619887568,0.212218205801249,-0.149117071974596,-0.0502614240434132,-0.206860157368218,-0.0902784286974727,0.00180235551279939,-0.00172147944551298,0.190677751504979,-0.00850634244174636,0.443009719314251,0.0329398855218628
"EIF3E","lightcyan",0.683009906080909,0.0674271614692761,0.238006808249415,0.512565650936229,0.388462882244471,0.683009906080909,0.385788245714659,0.327732984300634,0.34085867671602,0.46589873861553,0.362567181494787,-0.322788459687135,-0.155944412350913,-0.220538967825708,-0.389336692791698,-0.255147102761704,-0.0692923971789483,-0.199840166082364,-0.0331923746089024,-0.255072400826021,0.103288482349352,-0.0848266347356579,0.0333853354942302,-0.147089492824078
"STK3","lightcyan",0.682338176740633,0.0105115427954956,0.185827518428077,0.387888421516466,0.352257297661,0.682338176740633,0.181778807726433,0.256615056379201,0.178832441745677,0.374351025957406,0.27269126223837,-0.336434344042759,-0.313617885794677,-0.171148966841455,-0.294901696096471,-0.270677158445111,0.165223666995951,-0.0157381133031211,0.098309555943259,-0.156508346298551,0.107293083052172,0.0317433422178706,0.109242496259658,0.096046359859263
"SNORA72","lightcyan",0.679328180759663,0.0333783828644616,0.252027859671267,0.553087517674203,0.448501790699601,0.679328180759663,0.403986253601844,0.569138160221261,0.357811618095907,0.485242345224783,0.466200965759568,-0.274057064406623,-0.131249594409467,-0.228159946205651,-0.406108024595341,-0.308155795549163,-0.113792427439666,-0.270587755894201,-0.0556042875164891,-0.227027023029884,0.162591153147182,0.066435753990563,0.0927925210316403,-0.0989438477509232
"DERL1","lightcyan",0.678680873591358,0.431422574214556,0.251227633747215,0.218057094897861,0.294989974961375,0.678680873591358,-0.124275512358334,-0.0432212198154878,0.0568727999059791,0.141211487911047,0.106547162077687,0.0469111591443723,0.0502103107117776,0.198978962276491,0.0513133036450609,0.0356806018210498,-0.0199652138368787,0.0902233776384669,0.0793038561165121,-0.287373256381027,0.0409503557147593,-0.261768633130522,0.108148920856695,-0.102526597174768
"VCPIP1","lightcyan",0.674307403803662,0.131573728451161,0.306050113459635,0.521067982824453,0.246345738129251,0.674307403803662,0.26848241418657,0.403465080484073,0.369422657845679,0.519578285189613,0.388712894969109,-0.193485325833149,0.0140363078052736,-0.193161227961174,-0.229741355471385,-0.0775559514023558,0.0201463450823095,-0.0460732982252552,0.0656652622539892,-0.290187424713912,0.040353209862316,-0.0613512075953022,-0.0444624399497243,-0.298230339670457
"RBM12B","lightcyan",0.671412916002122,0.329523218789405,0.507903322936557,0.732807334221124,0.586750979828267,0.671412916002122,0.261575513046119,0.449532976516783,0.274208872252894,0.486303253432302,0.488015675540852,-0.15599234468184,-0.0868401729270677,-0.0109513690165433,-0.279149417380262,-0.159428029331379,-0.108561233756032,-0.11733265583665,0.0478037564835172,-0.427206841602636,0.15673615341258,-0.150956346460482,0.0844706789792603,-0.164139970694038
"MRPS28","lightcyan",0.665217771678356,0.313607464317249,0.0826874386376168,0.189723051057584,0.554769178517749,0.665217771678356,-0.243725584895346,-0.141079544063342,0.187184599630195,0.0768093908916753,0.128982902488844,-0.0871754765821138,-0.0759949642223015,0.391712250877904,-0.0551492415589252,-0.0598815342124158,-0.152998197503226,-0.0307766231757231,0.0542284393411827,-0.176602057541337,0.272712719556312,-0.0977981158156983,0.498105180589268,0.0793243734221394
"LACTB2","lightcyan",0.664436489081422,0.333412904437985,0.361389957218097,0.416465536613588,0.466363646304192,0.664436489081422,0.00154963022723721,0.143900765160809,0.152964697176814,0.258522791335363,0.313793136012882,0.0154716836732528,0.0393276371688774,0.186080648298358,-0.0282619044935423,-0.0591700175243947,-0.147085446079623,-0.0336185210308841,0.118135107616532,-0.323347307594139,0.112833311683947,-0.180821309193927,0.176068535905392,-0.0467459998902524
"RRM2B","lightcyan",0.656560587469614,0.250651906444884,0.547763361229541,0.554139691616451,0.361607551339287,0.656560587469614,0.154596889874338,0.338873174503904,-0.0106143242977182,0.284162552001779,0.26117966322009,-0.130583762215932,-0.0667146899517814,0.0379831393848077,-0.00754549505045001,-0.0122301391600342,0.119164897253563,0.142869513005463,0.20202366836999,-0.366071157188478,-0.0318415310160379,-0.258535292378564,-0.0767506006165578,-0.107137503835046
"RMDN1","lightcyan",0.654461680013596,0.500323631314779,0.454294393386547,0.27461356442924,0.427228772451102,0.654461680013596,-0.127646939742368,0.00564662936165986,-0.162288341496683,-0.0425863613863546,0.0080039846062801,0.167087040915182,0.123957985305895,0.419662965061771,0.235660527058317,0.0856423730055021,-0.0824596153309757,0.140168146408659,0.180912061119155,-0.351698305991249,0.0809711416587462,-0.359997324453808,0.127393266396703,-0.0341571958084879
"PRKDC","lightcyan",0.649195243367156,0.226991835478756,-0.115410537917899,0.240669265958779,0.482378048587648,0.649195243367156,-0.041023874709111,0.0145128400437614,0.462145340963136,0.281292504217226,0.294602918698706,-0.400032967391863,-0.28233749727622,-0.0487005145229653,-0.451769423404556,-0.238379195609405,-0.106346461464968,-0.228675571739908,-0.0939189985324212,-0.0883238876959203,0.252889960584176,0.11904439441195,0.437547417226863,0.0178987809306869
"FAM84B","lightcyan",0.642685408776148,0.208590437341105,0.19339969253992,0.353432940404718,0.443818925054538,0.642685408776148,0.0792655743211754,0.167898981226419,0.251476467863702,0.272068718525037,0.244816361427172,-0.0635296248637157,-0.0258297489018252,0.0166594871139461,-0.249252122141303,-0.246671902507276,-0.242331584755782,-0.289441464336652,-0.09509635132686,-0.133915544003851,0.0551652908032126,-0.0404872476684571,0.205429355504659,0.00125743495892147
"ZNF706","lightcyan",0.641910803168929,0.137704268542626,0.362440038914163,0.546252084248547,0.332372348223043,0.641910803168929,0.160550503974729,0.275265326597046,0.266995832344741,0.449345775677286,0.458881582634379,-0.0215018318761417,0.0247003454182735,-0.0712763419901021,-0.205149675976396,-0.166012624916583,-0.125458261063129,-0.189326431518858,-0.0767491654136178,-0.219397280892016,0.0633630085308907,-0.107098379157294,0.0174804312667138,-0.173646891289462
"WDYHV1","lightcyan",0.639316619286945,0.113951099456256,0.0448186852441224,0.242471287307551,0.522974736577585,0.639316619286945,-0.0829538992923155,0.0208315858077241,0.166388811241244,0.212693585403896,0.192548398264186,-0.306971319917398,-0.38027537394268,0.106518732942644,-0.235206912265842,-0.222602912413082,0.0899323815529162,0.00368273560844317,0.0714419213104093,-0.228984166603728,0.289179555562295,0.0758463727974442,0.43614336759614,0.245973957661788
"SNORD87","lightcyan",0.63301818157065,0.0214318979189247,0.0106714921566433,0.371769612578368,0.466786443318701,0.63301818157065,0.0656344616337293,0.173884182521664,0.314750433638771,0.414605435974232,0.334580715557277,-0.489725877995741,-0.456502838403877,-0.154485520714878,-0.452684686934756,-0.283111937822362,0.0252945316129564,-0.110843123391837,0.0447808898961809,-0.138531472777962,0.270295085873033,0.0121722752146371,0.288782097484565,0.120873838734662
"CHCHD7","lightcyan",0.628790313009779,0.196026644778796,-0.088036702146786,0.161899456956781,0.414296771997732,0.628790313009779,-0.053335555951198,-0.0776186602139745,0.420137280334577,0.221403237914729,0.265764534531436,-0.224883165800081,-0.0573036241757968,0.034915361641075,-0.274970013530449,-0.0913310396910921,-0.192139847151037,-0.155197852000948,-0.0515327565229804,-0.0799837237424731,0.189222362729288,-0.0133328714837919,0.374643826931744,-0.089733636477588
"CHD7","lightcyan",0.626852962693309,0.0289385196370717,0.038431078015384,0.431625835084017,0.482067316413222,0.626852962693309,0.199040225327172,0.337656339451375,0.524151280525314,0.436552757216053,0.397007688104025,-0.273052701641485,-0.187991736979279,-0.0984896469554748,-0.472337439893724,-0.316427350695327,-0.225426762883082,-0.359200648314584,-0.174041473243931,-0.0971279374501255,0.270614006408021,0.257356486259613,0.350256068339601,-0.0465544892607006
"RRS1","lightcyan",0.625926697957249,-0.000350648928160415,-0.261277289939924,0.125273585069529,0.465737783518499,0.625926697957249,-0.0535662839802568,-0.0407652346332796,0.481575552425699,0.230066759809209,0.269532118543117,-0.402023927694143,-0.307585325339255,-0.0168842681852622,-0.454889124443314,-0.227689401419261,-0.124781381347522,-0.210172308365774,-0.0878102488531361,0.000167780973641653,0.341911807703109,0.276818758716102,0.562179621235676,0.111502760354761
"TERF1","lightcyan",0.616591097986949,0.0114954413308167,0.274027667215193,0.408081715714444,0.357719660519996,0.616591097986949,0.362204513424289,0.313669898653068,0.122940211926607,0.265588806991197,0.248534955811177,-0.134226451446257,-0.127152463300721,-0.0571998867282867,-0.207918813827081,-0.203612334401612,-0.0616265359459821,-0.13940056918683,0.0196644510034798,-0.20733215460658,0.126620453775419,0.0596516034549777,0.0848959480510241,0.00324335003941759
"ZNF251","lightcyan",0.612107291009568,-0.0058509463056957,0.0234420739918739,0.359567055322384,0.306265308191935,0.612107291009568,0.139781712344917,0.264061125140998,0.395232715978023,0.46084129129553,0.313437942415238,-0.458247373430281,-0.313011015813935,-0.214006640623043,-0.388477063780066,-0.285508648240935,0.0998073698900996,-0.100300857640573,-0.00603953908225431,-0.174331523681631,0.176563260429923,0.0959581262360964,0.179275439371721,-0.0689967308702742
"UQCRB","lightcyan",0.610914327299804,0.32877000638573,0.473892987952091,0.44324528695502,0.429865044198706,0.610914327299804,-0.0507070257477789,0.107541703341136,-0.0198296791299902,0.14139157514154,0.171032086310226,0.128207862134252,0.162553203314364,0.302876849328463,0.107884559764903,0.00982709901079264,-0.132092004123327,-0.0244734193879038,0.046245136152795,-0.392656144071764,0.0486842315163544,-0.362795367392327,0.0861339721206056,-0.123280280060015
"UBXN2B","lightcyan",0.606833331141028,0.372986854053926,0.377191963546686,0.359900756928171,0.418805006729135,0.606833331141028,0.0400840293301043,0.202071862699325,0.0405630917578936,0.188942964736156,0.192441804849251,0.0338067245505572,0.0646409037204796,0.206525886818938,0.0884465631854435,-0.00846537919486344,-0.073609357939449,0.069835019942773,0.171594412643394,-0.358311790752524,0.0318105560608673,-0.22145468910591,0.134181948609467,-0.0785289053727838
"PDE7A","lightcyan",0.605372279214048,0.447610408010622,0.172332323045257,0.370971190000995,0.447702082179633,0.605372279214048,0.0368833697434123,0.150312221967131,0.279329019277741,0.325645147154038,0.326696349754716,-0.313876122130568,-0.173539370753659,-0.0250371279548386,-0.271017834035164,-0.0584957026125477,0.00851088877489498,0.0683076598910452,0.118755149519368,-0.23942930316844,0.152653614240401,-0.110244096774537,0.189233608836325,-0.094054831915233
"CPNE3","lightcyan",0.602423345708841,0.340565888317268,0.171754480619698,0.258588831608538,0.241101423669509,0.602423345708841,0.129668128344509,0.0290895280257028,0.168961630715656,0.188641195463055,0.202347107097444,-0.124205663452413,-0.000752557332632841,-0.0104213545655271,-0.126160915838211,-0.114123429825248,-0.0530234290926329,-0.0751296996933793,0.00317077950488551,-0.256271646210731,0.00356048957756378,-0.183983539542114,0.0267934641306536,-0.164576991781313
"FNTA","lightcyan",0.601750695919197,0.214874133841043,0.172072495957739,0.367587018020638,0.332290114556724,0.601750695919197,0.0397169827140781,0.0907575679171209,0.256231412717398,0.341913442102334,0.271166319819083,-0.299863938874089,-0.161432480748123,-0.114463289073965,-0.271336842788994,-0.135972795147294,0.0267219946021656,-0.0465489541937675,0.00600032912738857,-0.12816674902786,0.146097757133763,-0.100518152397782,0.061592932333342,-0.117755414711223
"ENY2","lightcyan",0.571560813378465,0.259949645874732,0.238844697119897,0.35998329465582,0.329377682143782,0.571560813378465,0.00848927982945591,0.112998162210917,0.224267762501339,0.295744010454111,0.217425107450649,-0.162826156453264,0.0112432497388328,0.0677605487992377,-0.0747103793188254,0.032812075050073,0.074247518341239,0.0461382782439922,0.0378805806824927,-0.289468326633971,0.157013991413884,-0.142045073647135,0.111479881377319,-0.261602202832944
"LRRCC1","lightcyan",0.56119774730492,0.134478575422108,0.276572687792048,0.487172409054456,0.307453526320686,0.56119774730492,0.316327517892443,0.337995137235153,0.286520641748583,0.376762396406046,0.350326372652984,-0.0551230008091619,0.167238136068039,-0.221245447507241,-0.2801141292509,-0.117764274849352,-0.271782787232158,-0.289464633341568,-0.139180063995915,-0.104463191767005,0.0518759145191325,-0.141291018665504,-0.0736863372536558,-0.370750167244163
"SQLE","lightcyan",0.558886578147411,0.3445363255124,-0.0141625351407415,0.169367977504753,0.377499025437952,0.558886578147411,-0.10755470809532,-0.0809240990191297,0.316991116703715,0.218342057183135,0.199592738849412,-0.138235040040053,-0.0809061413492137,0.0492601967504583,-0.257244998860411,-0.180038827084127,-0.0847998118797407,-0.192722795074222,-0.105862475066843,-0.0841839775781847,0.251482590431617,-0.0619665870382065,0.296622077980952,-0.00837269329470343
"CHMP4C","lightcyan",0.540071480761601,0.118414801621528,0.112947597709248,0.270587206856444,0.251133324993449,0.540071480761601,0.0501267131309377,0.106066336580087,0.319416364805318,0.290890791938591,0.204904635082397,0.0565446427094334,0.149712828007572,-0.0143330204966363,-0.172132711025979,-0.100441583143144,-0.295710023132723,-0.252294800685362,-0.0424070590832147,0.00554792663236505,0.0955800919961812,-0.0574260853789011,0.0959599826414095,-0.109618843850044
"FAM49B","lightcyan",0.538403537893337,0.0304414857467029,0.144659196553327,0.405124384668055,0.353860694424883,0.538403537893337,0.171102679247273,0.288119167958814,0.324329132938201,0.530803981700079,0.347237600677557,-0.204262557941711,-0.100134907074473,-0.074416576717237,-0.20694954642079,-0.0548128679584499,0.0101516258878757,8.49611726481478e-06,0.109253390257885,-0.174679880741916,0.22721716635021,0.131035264065299,0.202493383860104,-0.051782653891987
"PDP1","lightcyan",0.536258166642592,0.210674783293564,0.0585466858647946,0.219643539955726,0.199885797948547,0.536258166642592,0.191080622625835,0.0618260904255327,0.318860315690005,0.296362894018412,0.233492156575886,-0.236011183522049,-0.0057072072963654,-0.14467576098202,-0.222302183725054,-0.061071907994862,-0.067763953356205,-0.0454475188910737,0.0920144912371446,-0.155480917213142,0.139548386162281,-0.0229416609785362,0.0522138124994009,-0.13938560633833
"TMEM65","lightcyan",0.523273225929197,0.315838680949278,0.462698332402961,0.429224680664122,0.271736041197368,0.523273225929197,0.0952660362084662,0.203933598551009,0.0520041930499863,0.247050301494377,0.299658068305946,-0.0804615420329611,0.0170356754196416,0.00259000785136725,0.0482119917152332,-0.0804117543581158,0.181464550830752,0.0692798291004908,0.0321855735036049,-0.400523825525691,0.00903606625559206,-0.311668623509178,-0.111626642806735,-0.201817043927554
"RDH10","lightcyan",0.519347206542188,0.280087623522494,0.288572703254094,0.25870026917917,0.257225967198263,0.519347206542188,-0.0274910310184651,0.0872974861730326,0.0106630838018013,0.166561339029105,0.121428036768297,0.0727159388422166,-0.0383847532854646,0.103755400161076,-0.0420143352070493,-0.0777481740248517,-0.0580269648748551,-0.0204137761182851,0.0345363531162604,-0.16098106978572,0.0637241077925606,-0.158646822619729,0.0321227570751512,0.0653647381678524
"FAM173B","lightcyan",0.514774859867141,0.281380393022062,0.33175515372119,0.523678238554654,0.478408234995143,0.514774859867141,0.123787076166538,0.215074426915176,0.348100815473806,0.399012983516053,0.433057596786498,-0.0287718883587803,0.144661223942702,0.0243042223415497,-0.222945950679379,-0.0978999565547398,-0.197036499075006,-0.255089087825896,-0.154896041465382,-0.24951578696761,0.218116177633183,-0.192928228999603,0.110604903971187,-0.267961454785451
"RNFT1","lightcyan",0.514684440926315,0.493691524230236,0.509207159704728,0.535755614970549,0.428120010332177,0.514684440926315,0.0633577753773008,0.231353443593515,0.16977525782813,0.371531481315261,0.380128771444417,-0.0515086834874812,0.132428168626144,0.116371912191486,-0.00188098857188567,0.0326239314933238,-0.0411312715866561,0.036600498939206,0.118803089180463,-0.393123987957784,0.128564849315765,-0.371444478299936,-0.0261658617526834,-0.266009780479825
"MYBL1","lightcyan",0.50735933037418,0.125815559282516,0.260319991222139,0.35419993145138,0.326880602196073,0.50735933037418,0.110816622929772,0.277818361341711,0.0933615830104143,0.192584206498444,0.271305730369985,-0.254034873851436,-0.137980300312548,-0.0916987027930476,-0.0979830033938819,-0.0445268625870571,0.110428584043939,0.0947543592311231,0.126786572162974,-0.255122604234526,0.0158925844265405,-0.0301760559361109,0.0710581487612926,-0.0599590315742413
"GRHL2","lightcyan",0.50548117455683,0.199074259429013,0.110201801770031,0.318156424175367,0.405564533905498,0.50548117455683,0.123556673715467,0.165302018044496,0.361765786492739,0.270658211511657,0.254874970432085,0.0544448054054726,0.0807049900562401,0.0867261686942775,-0.218694478712974,-0.19063658959394,-0.336482539139135,-0.284035799639657,-0.033639877688058,-0.157063580884646,0.146252562160125,0.0419452157591347,0.265087491064606,-0.0536691420705228
