analysis_category,category,term,description,reduced_rank,fdr,fdr_numeric,p_value,gene_symbol,string_id,hub_rank,degree,membership_basis
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,IL18,9606.ENSP00000280357,20,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,IL5,9606.ENSP00000231454,25,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,CXCR4,9606.ENSP00000386884,28,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,CCR7,9606.ENSP00000246657,34,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,IL33,9606.ENSP00000370842,35,9,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,LEPR,9606.ENSP00000330393,43,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,BMP2,9606.ENSP00000368104,70,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04060,Cytokine-cytokine receptor interaction,6.0,5.85e-11,5.85e-11,1.04e-12,INHBA,9606.ENSP00000242208,86,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,PPARG,9606.ENSP00000287820,7,23,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,PPARA,9606.ENSP00000385523,16,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,ADIPOQ,9606.ENSP00000389814,18,15,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,CD36,9606.ENSP00000415743,23,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,RXRA,9606.ENSP00000419692,30,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,PPARD,9606.ENSP00000310928,52,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,FABP1,9606.ENSP00000295834,62,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,ANGPTL4,9606.ENSP00000301455,67,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,ACSL4,9606.ENSP00000339787,72,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa03320,PPAR signaling pathway,7.0,4.96e-10,4.96e-10,1.03e-11,SORBS1,9606.ENSP00000360293,93,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05332,Graft-versus-host disease,8.0,1.47e-09,1.47e-09,3.49e-11,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05332,Graft-versus-host disease,8.0,1.47e-09,1.47e-09,3.49e-11,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05332,Graft-versus-host disease,8.0,1.47e-09,1.47e-09,3.49e-11,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05332,Graft-versus-host disease,8.0,1.47e-09,1.47e-09,3.49e-11,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05332,Graft-versus-host disease,8.0,1.47e-09,1.47e-09,3.49e-11,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05332,Graft-versus-host disease,8.0,1.47e-09,1.47e-09,3.49e-11,CD86,9606.ENSP00000332049,21,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05332,Graft-versus-host disease,8.0,1.47e-09,1.47e-09,3.49e-11,CD80,9606.ENSP00000264246,22,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05332,Graft-versus-host disease,8.0,1.47e-09,1.47e-09,3.49e-11,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,IL18,9606.ENSP00000280357,20,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,IL33,9606.ENSP00000370842,35,9,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,NLRP3,9606.ENSP00000337383,36,8,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05164,Influenza A,9.0,1.91e-09,1.91e-09,5.12e-11,FDPS,9606.ENSP00000349078,66,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,MMP2,9606.ENSP00000219070,31,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,NOS3,9606.ENSP00000297494,45,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04933,AGE-RAGE signaling pathway in diabetic complications,10.0,2.95e-09,2.95e-09,9.67e-11,AGTR1,9606.ENSP00000398832,65,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,PPARG,9606.ENSP00000287820,7,23,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,ADIPOQ,9606.ENSP00000389814,18,15,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,SREBF1,9606.ENSP00000348069,19,14,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,CD36,9606.ENSP00000415743,23,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,FASN,9606.ENSP00000304592,32,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,ACACA,9606.ENSP00000483300,40,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,HMGCR,9606.ENSP00000287936,41,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04152,AMPK signaling pathway,11.0,1.9e-08,1.9e-08,7.35e-10,LEPR,9606.ENSP00000330393,43,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04211,Longevity regulating pathway,12.0,2.23e-08,2.23e-08,9.27e-10,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04211,Longevity regulating pathway,12.0,2.23e-08,2.23e-08,9.27e-10,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04211,Longevity regulating pathway,12.0,2.23e-08,2.23e-08,9.27e-10,PPARG,9606.ENSP00000287820,7,23,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04211,Longevity regulating pathway,12.0,2.23e-08,2.23e-08,9.27e-10,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04211,Longevity regulating pathway,12.0,2.23e-08,2.23e-08,9.27e-10,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04211,Longevity regulating pathway,12.0,2.23e-08,2.23e-08,9.27e-10,ADIPOQ,9606.ENSP00000389814,18,15,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04211,Longevity regulating pathway,12.0,2.23e-08,2.23e-08,9.27e-10,ATG5,9606.ENSP00000358072,49,5,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04211,Longevity regulating pathway,12.0,2.23e-08,2.23e-08,9.27e-10,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04211,Longevity regulating pathway,12.0,2.23e-08,2.23e-08,9.27e-10,CAT,9606.ENSP00000241052,81,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04066,HIF-1 signaling pathway,13.0,6.73e-08,6.73e-08,3.41e-09,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04066,HIF-1 signaling pathway,13.0,6.73e-08,6.73e-08,3.41e-09,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04066,HIF-1 signaling pathway,13.0,6.73e-08,6.73e-08,3.41e-09,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04066,HIF-1 signaling pathway,13.0,6.73e-08,6.73e-08,3.41e-09,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04066,HIF-1 signaling pathway,13.0,6.73e-08,6.73e-08,3.41e-09,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04066,HIF-1 signaling pathway,13.0,6.73e-08,6.73e-08,3.41e-09,TIMP1,9606.ENSP00000218388,33,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04066,HIF-1 signaling pathway,13.0,6.73e-08,6.73e-08,3.41e-09,NOS3,9606.ENSP00000297494,45,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04066,HIF-1 signaling pathway,13.0,6.73e-08,6.73e-08,3.41e-09,SLC2A1,9606.ENSP00000416293,53,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04066,HIF-1 signaling pathway,13.0,6.73e-08,6.73e-08,3.41e-09,ANGPT2,9606.ENSP00000314897,77,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,STAT6,9606.ENSP00000300134,27,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,IL33,9606.ENSP00000370842,35,9,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,NLRP3,9606.ENSP00000337383,36,8,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,SQSTM1,9606.ENSP00000374455,38,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04217,Necroptosis,14.0,8.66e-08,8.66e-08,4.64e-09,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04668,TNF signaling pathway,15.0,1.2e-07,1.2e-07,6.8e-09,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04668,TNF signaling pathway,15.0,1.2e-07,1.2e-07,6.8e-09,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04668,TNF signaling pathway,15.0,1.2e-07,1.2e-07,6.8e-09,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04668,TNF signaling pathway,15.0,1.2e-07,1.2e-07,6.8e-09,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04668,TNF signaling pathway,15.0,1.2e-07,1.2e-07,6.8e-09,MMP9,9606.ENSP00000361405,8,21,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04668,TNF signaling pathway,15.0,1.2e-07,1.2e-07,6.8e-09,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04668,TNF signaling pathway,15.0,1.2e-07,1.2e-07,6.8e-09,CEBPB,9606.ENSP00000305422,17,15,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04668,TNF signaling pathway,15.0,1.2e-07,1.2e-07,6.8e-09,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04668,TNF signaling pathway,15.0,1.2e-07,1.2e-07,6.8e-09,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,PPARA,9606.ENSP00000385523,16,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,RXRA,9606.ENSP00000419692,30,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05160,Hepatitis C,16.0,1.41e-07,1.41e-07,8.42e-09,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04672,Intestinal immune network for IgA production,17.0,1.58e-06,1.58e-06,1.31e-07,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04672,Intestinal immune network for IgA production,17.0,1.58e-06,1.58e-06,1.31e-07,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04672,Intestinal immune network for IgA production,17.0,1.58e-06,1.58e-06,1.31e-07,CD86,9606.ENSP00000332049,21,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04672,Intestinal immune network for IgA production,17.0,1.58e-06,1.58e-06,1.31e-07,CD80,9606.ENSP00000264246,22,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04672,Intestinal immune network for IgA production,17.0,1.58e-06,1.58e-06,1.31e-07,IL5,9606.ENSP00000231454,25,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04672,Intestinal immune network for IgA production,17.0,1.58e-06,1.58e-06,1.31e-07,CXCR4,9606.ENSP00000386884,28,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,IL18,9606.ENSP00000280357,20,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,NLRP3,9606.ENSP00000337383,36,8,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,SQSTM1,9606.ENSP00000374455,38,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,BECN1,9606.ENSP00000355231,39,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05131,Shigellosis,18.0,1.79e-06,1.79e-06,1.6e-07,ATG5,9606.ENSP00000358072,49,5,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,NR4A1,9606.ENSP00000440864,50,5,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,ATF4,9606.ENSP00000336790,58,3,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,DUSP1,9606.ENSP00000239223,71,2,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04010,MAPK signaling pathway,19.0,2.12e-06,2.12e-06,2.05e-07,ANGPT2,9606.ENSP00000314897,77,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05202,Transcriptional misregulation in cancer,20.0,2.26e-06,2.26e-06,2.29e-07,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05202,Transcriptional misregulation in cancer,20.0,2.26e-06,2.26e-06,2.29e-07,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05202,Transcriptional misregulation in cancer,20.0,2.26e-06,2.26e-06,2.29e-07,PPARG,9606.ENSP00000287820,7,23,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05202,Transcriptional misregulation in cancer,20.0,2.26e-06,2.26e-06,2.29e-07,MMP9,9606.ENSP00000361405,8,21,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05202,Transcriptional misregulation in cancer,20.0,2.26e-06,2.26e-06,2.29e-07,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05202,Transcriptional misregulation in cancer,20.0,2.26e-06,2.26e-06,2.29e-07,CEBPB,9606.ENSP00000305422,17,15,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05202,Transcriptional misregulation in cancer,20.0,2.26e-06,2.26e-06,2.29e-07,CD86,9606.ENSP00000332049,21,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05202,Transcriptional misregulation in cancer,20.0,2.26e-06,2.26e-06,2.29e-07,CEBPA,9606.ENSP00000427514,26,12,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05202,Transcriptional misregulation in cancer,20.0,2.26e-06,2.26e-06,2.29e-07,RXRA,9606.ENSP00000419692,30,10,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection,21.0,4.38e-06,4.38e-06,4.7e-07,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection,21.0,4.38e-06,4.38e-06,4.7e-07,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection,21.0,4.38e-06,4.38e-06,4.7e-07,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection,21.0,4.38e-06,4.38e-06,4.7e-07,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection,21.0,4.38e-06,4.38e-06,4.7e-07,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection,21.0,4.38e-06,4.38e-06,4.7e-07,CD86,9606.ENSP00000332049,21,13,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection,21.0,4.38e-06,4.38e-06,4.7e-07,BECN1,9606.ENSP00000355231,39,7,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection,21.0,4.38e-06,4.38e-06,4.7e-07,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
KEGG,KEGG,hsa05167,Kaposi sarcoma-associated herpesvirus infection,21.0,4.38e-06,4.38e-06,4.7e-07,ANGPT2,9606.ENSP00000314897,77,1,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04664,Fc epsilon RI signaling pathway,22.0,9.87e-06,9.87e-06,1.23e-06,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04664,Fc epsilon RI signaling pathway,22.0,9.87e-06,9.87e-06,1.23e-06,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04664,Fc epsilon RI signaling pathway,22.0,9.87e-06,9.87e-06,1.23e-06,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
KEGG,KEGG,hsa04664,Fc epsilon RI signaling pathway,22.0,9.87e-06,9.87e-06,1.23e-06,IL13,9606.ENSP00000304915,13,17,significant nonredundant STRING representative terms
