donor_id,condition,analysis_group,n_cells,pseudobulk_score,cell_global_sensitivity_mean,eligible_ge_10,eligible_ge_20,eligible_ge_30
KUL28,normal,pericyte_like,15,-0.35359793091436115,-0.17621499875749225,True,False,False
KUL28,normal,resident_like,7,-0.35359793091436115,-0.1762149987574923,False,False,False
KUL28,normal,smooth_muscle_like,26,-0.1261933140800923,-0.11714517671215288,True,True,False
KUL28,tumor,B_cells,4,-0.35359793091436115,-0.17621499875749227,False,False,False
KUL28,tumor,C1QC_like_TAM,26,0.05009792707553993,0.2724676068248331,True,True,False
KUL28,tumor,FCN1_inflammatory_monocyte_like,14,0.17375563272219496,0.5253549456864745,True,False,False
KUL28,tumor,SPP1_like_TAM,12,3.1899894082354288,4.53803089637981,True,False,False
KUL28,tumor,T_cells,67,-0.23131318397117942,-0.013532295851935439,True,True,True
KUL28,tumor,endothelial_like,127,-0.10400966337250085,0.0077410323242893715,True,True,True
KUL28,tumor,enteric_glial_like,14,-0.1122942075217831,0.0752135761301206,True,False,False
KUL28,tumor,fibroblast_like,43,0.23856317165779872,0.5193157813052185,True,True,True
KUL28,tumor,mast_cells,10,1.1892444631051757,1.8763203917192932,True,False,False
KUL28,tumor,other_myeloid,3,1.2007886648715036,1.6818442225971093,False,False,False
KUL28,tumor,pericyte_like,56,-0.3215122696385915,-0.13352952709126972,True,True,True
KUL28,tumor,resident_like,4,1.6434418129316464,2.1372977944264755,False,False,False
KUL28,tumor,smooth_muscle_like,8,-0.1597862986460412,0.08162419198473587,False,False,False
KUL28,tumor,tumor_epithelial,40,0.21780906231651764,0.03122893541121865,True,True,True
KUL30,border,B_cells,258,-0.35359793091436115,-0.1762149987574923,True,True,True
KUL30,border,C1QC_like_TAM,37,-0.17717018826711506,0.05849736528506431,True,True,True
KUL30,border,FCN1_inflammatory_monocyte_like,22,-0.16344035870222903,0.07676297763560648,True,True,False
KUL30,border,SPP1_like_TAM,11,1.963399384607959,1.169142815951021,True,False,False
