donor_id,condition,analysis_group,n_cells,pseudobulk_score,cell_global_sensitivity_mean,eligible_ge_10,eligible_ge_20,eligible_ge_30
KUL21,border,FCN1_inflammatory_monocyte_like,136,-0.20080658806665533,0.0015417644245391076,True,True,True
KUL21,border,SPP1_like_TAM,9,0.0009301129308804778,0.1092723747352271,False,False,False
KUL21,border,T_cells,221,-0.4252962470206775,-0.1820987412290693,True,True,True
KUL21,border,border_epithelial,740,0.16820235683010576,0.035033645647628356,True,True,True
KUL21,border,endothelial_like,53,-0.2277330613259108,-0.05923375777860907,True,True,True
KUL21,border,fibroblast_like,349,0.6224460273807028,0.20325924981273408,True,True,True
KUL21,border,mast_cells,44,0.8207093363073044,1.0055437722478162,True,True,True
KUL21,border,other_myeloid,6,0.40703496769643077,0.4764894407474893,False,False,False
KUL21,border,pericyte_like,48,0.054580501758568746,0.01465574382910378,True,True,True
KUL21,border,resident_like,84,-0.06413052957811896,0.10587635568947547,True,True,True
KUL21,border,smooth_muscle_like,25,-0.12196123271574213,-0.006537164348757665,True,True,False
KUL21,normal,B_cells,329,-0.4448227561937169,-0.1919853715304899,True,True,True
KUL21,normal,C1QC_like_TAM,18,0.01405129465500754,0.31584323339541864,True,False,False
KUL21,normal,FCN1_inflammatory_monocyte_like,30,-0.07890243664728934,0.21124141144239134,True,True,True
KUL21,normal,T_cells,507,-0.43166773813272485,-0.1881225281240766,True,True,True
KUL21,normal,endothelial_like,12,-0.5490359187105369,-0.23194768028958468,True,False,False
KUL21,normal,enteric_glial_like,5,-0.5490359187105369,-0.23194768028958473,False,False,False
KUL21,normal,fibroblast_like,123,0.7723454323284171,0.2894019246895005,True,True,True
KUL21,normal,mast_cells,2,1.1718723711394459,1.5788095296536533,False,False,False
KUL21,normal,normal_epithelial,249,-0.18066962070094758,-0.08418031092359532,True,True,True
KUL21,normal,other_myeloid,15,-0.1442150328635165,0.005561310593988663,True,False,False
KUL21,normal,pericyte_like,7,-0.5490359187105369,-0.23194768028958476,False,False,False
KUL21,normal,resident_like,30,-0.21141734308922505,0.019641524710991638,True,True,True
KUL21,normal,smooth_muscle_like,13,0.35939095831456275,0.28106977550610945,True,False,False
KUL21,tumor,B_cells,104,-0.3737576832986319,-0.16325649282207627,True,True,True
KUL21,tumor,C1QC_like_TAM,2,0.47971351198580087,0.4671780001063114,False,False,False
KUL21,tumor,FCN1_inflammatory_monocyte_like,139,-0.3090302006385454,-0.08005531147676052,True,True,True
KUL21,tumor,SPP1_like_TAM,9,-0.0258888260134853,0.33567546641459656,False,False,False
KUL21,tumor,T_cells,226,-0.41118553383341155,-0.17817482071013446,True,True,True
KUL21,tumor,endothelial_like,99,-0.2203319296798311,-0.09485581556041302,True,True,True
KUL21,tumor,fibroblast_like,613,0.979455799557239,0.298185803689449,True,True,True
KUL21,tumor,mast_cells,27,0.5014200410836315,0.8223955335474075,True,True,False
KUL21,tumor,other_myeloid,10,0.14418369360995237,0.06129317216769896,True,False,False
KUL21,tumor,pericyte_like,51,0.12114443722999338,0.006515619922908214,True,True,True
KUL21,tumor,resident_like,84,0.015227046307481442,0.13419282211457093,True,True,True
KUL21,tumor,smooth_muscle_like,26,-0.2827979696856343,-0.08402989540162824,True,True,False
KUL21,tumor,tumor_epithelial,759,0.2779589659275129,0.06143980728360872,True,True,True
KUL28,border,B_cells,121,-0.41248591024099956,-0.1726053473549765,True,True,True
KUL28,border,C1QC_like_TAM,22,0.13122755552730256,0.3560765195153924,True,True,False
KUL28,border,FCN1_inflammatory_monocyte_like,11,0.018487948224568874,0.49247232097735727,True,False,False
KUL28,border,SPP1_like_TAM,1,-0.5490359187105369,-0.23194768028958473,False,False,False
KUL28,border,T_cells,19,-0.448914528591982,-0.19456246109843559,True,False,False
KUL28,border,border_epithelial,17,-0.3104950650729418,-0.14287678256507738,True,False,False
KUL28,border,endothelial_like,70,-0.30080013924444227,-0.09489591769380808,True,True,True
KUL28,border,enteric_glial_like,3,0.8038189843588338,0.27320688283804057,False,False,False
KUL28,border,fibroblast_like,75,0.25978914029543393,0.19306381984177332,True,True,True
KUL28,border,mast_cells,12,0.925599598919816,1.4970943965080155,True,False,False
KUL28,border,pericyte_like,53,-0.3757849638044719,-0.11980398219498477,True,True,True
KUL28,border,smooth_muscle_like,2,-0.5490359187105369,-0.23194768028958473,False,False,False
KUL28,normal,B_cells,271,-0.4017637905170788,-0.17393865370567602,True,True,True
KUL28,normal,C1QC_like_TAM,5,-0.017321482786464237,0.06860184039291736,False,False,False
KUL28,normal,FCN1_inflammatory_monocyte_like,2,0.6731003826600173,0.46764624649552755,False,False,False
KUL28,normal,T_cells,124,-0.4564032088762747,-0.19735872624766312,True,True,True
KUL28,normal,endothelial_like,55,-0.4354729002454129,-0.18054366675465572,True,True,True
KUL28,normal,enteric_glial_like,78,-0.4896487853146936,-0.20977258866821755,True,True,True
KUL28,normal,fibroblast_like,284,0.11606092423544248,0.06264956073225385,True,True,True
KUL28,normal,mast_cells,19,0.2663762111953274,0.6053084010950801,True,False,False
KUL28,normal,normal_epithelial,20,-0.3210772016489502,-0.14682814096048413,True,True,False
KUL28,normal,other_myeloid,2,0.0343064141643461,0.5441074680717488,False,False,False
KUL28,normal,pericyte_like,15,-0.3436210427870632,-0.1552459869508447,True,False,False
KUL28,normal,resident_like,7,-0.5490359187105369,-0.23194768028958476,False,False,False
KUL28,normal,smooth_muscle_like,26,-0.15385699618067977,-0.09989398652914858,True,True,False
KUL28,tumor,B_cells,4,0.04216723654642638,-0.011193059128122934,False,False,False
KUL28,tumor,C1QC_like_TAM,26,0.39837896232339925,0.5216752552784307,True,True,False
KUL28,tumor,FCN1_inflammatory_monocyte_like,14,-0.23262378052860327,0.18899428637679533,True,False,False
KUL28,tumor,SPP1_like_TAM,12,1.577116484779337,2.596599856792797,True,False,False
KUL28,tumor,T_cells,67,-0.3837498680636364,-0.08542921925490053,True,True,True
KUL28,tumor,endothelial_like,127,-0.1663480253739829,-0.019458894444890896,True,True,True
KUL28,tumor,enteric_glial_like,14,-0.40425368467499007,-0.08109053535701698,True,False,False
KUL28,tumor,fibroblast_like,43,-0.07495915573676451,0.23873184447120618,True,True,True
KUL28,tumor,mast_cells,10,1.4360871092607672,1.908714817578505,True,False,False
KUL28,tumor,other_myeloid,3,1.0271259717716295,1.1231812361166378,False,False,False
KUL28,tumor,pericyte_like,56,-0.3871749836921901,-0.1530861493656106,True,True,True
KUL28,tumor,resident_like,4,0.6491879275970677,1.1561599956207962,False,False,False
KUL28,tumor,smooth_muscle_like,8,-0.43274893934954495,-0.07724416584424783,False,False,False
KUL28,tumor,tumor_epithelial,40,-0.006412800778022304,-0.030487906771719087,True,True,True
KUL30,border,B_cells,258,-0.43848784244514966,-0.1893570213761742,True,True,True
KUL30,border,C1QC_like_TAM,37,-0.03025211456465926,0.184605237720789,True,True,True
KUL30,border,FCN1_inflammatory_monocyte_like,22,-0.22266566645858257,0.06362492773477836,True,True,False
KUL30,border,SPP1_like_TAM,11,0.9308222202766997,0.6522086968370452,True,False,False
KUL30,border,T_cells,33,-0.3978870700754931,-0.17550886306960978,True,True,True
KUL30,border,border_epithelial,190,-0.06200884634633923,-0.05208950278346983,True,True,True
KUL30,border,endothelial_like,63,-0.22550160701662017,-0.10277494437779279,True,True,True
KUL30,border,enteric_glial_like,7,-0.5490359187105369,-0.23194768028958476,False,False,False
KUL30,border,fibroblast_like,113,0.25805508933376525,0.09879457595812877,True,True,True
KUL30,border,mast_cells,7,0.31163572510941395,0.7014696228416766,False,False,False
KUL30,border,other_myeloid,2,-0.05188361270050197,0.4294437272178627,False,False,False
KUL30,border,pericyte_like,9,-0.21499934959438322,0.026393321743947536,False,False,False
KUL30,border,resident_like,4,-0.5490359187105369,-0.23194768028958473,False,False,False
KUL30,border,smooth_muscle_like,10,0.17776942650971667,0.2217290092495464,True,False,False
KUL30,normal,B_cells,692,-0.4428601126214053,-0.18838849924702497,True,True,True
KUL30,normal,C1QC_like_TAM,2,0.3460412213296144,0.402294997456644,False,False,False
KUL30,normal,FCN1_inflammatory_monocyte_like,29,0.15071982703073022,0.5205809807505607,True,True,False
KUL30,normal,T_cells,28,-0.47598042882341585,-0.20466883908179925,True,True,False
KUL30,normal,endothelial_like,246,-0.09274127598106358,0.0459879707028059,True,True,True
KUL30,normal,enteric_glial_like,170,-0.3583416060760225,-0.1312328349758399,True,True,True
KUL30,normal,fibroblast_like,595,0.20098335417322827,0.13193835903654527,True,True,True
KUL30,normal,mast_cells,18,-0.1807642538095092,0.15360251065187955,True,False,False
KUL30,normal,normal_epithelial,150,-0.05313549069465329,-0.02726181950991509,True,True,True
KUL30,normal,other_myeloid,8,0.03233249698538502,0.277268367860909,False,False,False
KUL30,normal,pericyte_like,18,-0.5490359187105369,-0.2319476802895847,True,False,False
KUL30,normal,resident_like,31,0.0029488182215861693,0.3030971942264842,True,True,True
KUL30,normal,smooth_muscle_like,105,-0.34199844980338423,-0.11989987994458104,True,True,True
KUL30,tumor,B_cells,108,-0.5027412053627656,-0.2146612842073044,True,True,True
KUL30,tumor,C1QC_like_TAM,30,-0.05612618051146795,0.21537240958270623,True,True,True
KUL30,tumor,FCN1_inflammatory_monocyte_like,31,0.22813365777688147,0.5510192712863722,True,True,True
KUL30,tumor,T_cells,11,-0.5490359187105369,-0.23194768028958468,True,False,False
KUL30,tumor,endothelial_like,111,-0.2607517239107355,-0.07916075092471736,True,True,True
KUL30,tumor,enteric_glial_like,1,-0.5490359187105369,-0.23194768028958473,False,False,False
KUL30,tumor,fibroblast_like,126,0.7787844638013008,0.4145026157920248,True,True,True
KUL30,tumor,mast_cells,1,-0.5490359187105369,-0.23194768028958473,False,False,False
KUL30,tumor,other_myeloid,5,0.2727611982352506,0.5808526034022827,False,False,False
KUL30,tumor,pericyte_like,29,-0.4702099293901272,-0.17487883243778896,True,True,False
KUL30,tumor,resident_like,1,2.1582573040956854,2.588940730560348,False,False,False
KUL30,tumor,smooth_muscle_like,30,-0.316307534505198,-0.08218279878545273,True,True,True
KUL30,tumor,tumor_epithelial,68,-0.0877793610086921,-0.04825405983427314,True,True,True
KUL31,border,B_cells,105,-0.3375931994143198,-0.1402482679878637,True,True,True
KUL31,border,C1QC_like_TAM,39,0.2425547197142502,0.291270912742355,True,True,True
KUL31,border,FCN1_inflammatory_monocyte_like,5,-0.2512350288164913,-0.12074914887861435,False,False,False
KUL31,border,SPP1_like_TAM,16,-0.06947347990246391,0.12193460611415896,True,False,False
KUL31,border,T_cells,266,-0.35640539343829764,-0.16001964970909216,True,True,True
KUL31,border,border_epithelial,545,0.12210607014590505,0.004882576098776363,True,True,True
KUL31,border,endothelial_like,38,0.05549046481776863,0.007972447497746121,True,True,True
KUL31,border,enteric_glial_like,2,-0.5490359187105369,-0.23194768028958473,False,False,False
KUL31,border,fibroblast_like,66,0.031988942960371344,0.026833200539469852,True,True,True
KUL31,border,mast_cells,10,0.9756055628230221,1.3052543675226917,True,False,False
KUL31,border,other_myeloid,13,0.23818393822225525,0.2948874779158547,True,False,False
KUL31,border,pericyte_like,10,-0.08560086197447325,-0.05890152944784277,True,False,False
KUL31,border,smooth_muscle_like,4,-0.5490359187105369,-0.23194768028958473,False,False,False
KUL31,normal,B_cells,478,-0.3949159229307585,-0.16873198075099546,True,True,True
KUL31,normal,C1QC_like_TAM,6,0.5208040262226341,0.7430539839418735,False,False,False
KUL31,normal,FCN1_inflammatory_monocyte_like,13,-0.060398052168282534,0.23070836009963627,True,False,False
KUL31,normal,T_cells,447,-0.42632838245231436,-0.18167968379501062,True,True,True
KUL31,normal,endothelial_like,39,-0.053295150422497786,-0.00589088974880225,True,True,True
KUL31,normal,enteric_glial_like,17,-0.31385195850783915,-0.14413024295667162,True,False,False
KUL31,normal,fibroblast_like,204,0.7454720115189879,0.2881662906318178,True,True,True
KUL31,normal,mast_cells,7,0.8869200688461033,1.3710532679636784,False,False,False
KUL31,normal,normal_epithelial,266,0.029554783846445432,0.0036527738900104466,True,True,True
KUL31,normal,other_myeloid,7,0.5746873599993856,0.4098731486182194,False,False,False
KUL31,normal,pericyte_like,6,-0.5490359187105369,-0.23194768028958476,False,False,False
KUL31,normal,resident_like,10,-0.007884953850951643,0.22511448200451672,True,False,False
KUL31,normal,smooth_muscle_like,9,-0.10270214217268676,-0.005583847750088133,False,False,False
KUL31,tumor,B_cells,9,-0.5076649840398395,-0.21649981786003483,False,False,False
KUL31,tumor,C1QC_like_TAM,5,0.5446854817907115,0.5710660510459136,False,False,False
KUL31,tumor,T_cells,18,-0.39253232867804533,-0.17350940840144682,True,False,False
KUL31,tumor,endothelial_like,1,0.03230168139204346,0.2669283101939788,False,False,False
KUL31,tumor,mast_cells,1,-0.5490359187105369,-0.23194768028958473,False,False,False
KUL31,tumor,tumor_epithelial,41,-0.04805492950775858,-0.037170864938479875,True,True,True
