donor_id,threshold,score,source_group,source_n_cells,C1QC_n_cells,source_synthesis_score,C1QC_PTGER4_mean,C1QC_PTGER4_detection_fraction,C1QC_PTGER4_pseudobulk,Axis_1_mean,Axis_2_detection,Axis_3_pseudobulk,coverage
KUL30,20,Score_B,tumor_epithelial,68,30,-0.0877793610086921,0.31109527580059476,0.2,0.7563938837719746,-0.027307744522599042,-0.01755587220173842,-0.06639577178838685,True
KUL30,20,Score_C,tumor_epithelial,68,30,0.055828139231055195,0.31109527580059476,0.2,0.7563938837719746,0.01736787037151912,0.01116562784621104,0.04222806305674038,True
KUL30,20,Score_D,tumor_epithelial,68,30,0.060163423382656525,0.31109527580059476,0.2,0.7563938837719746,0.018716556790335483,0.012032684676531305,0.0455072454734252,True
KUL30,20,Score_A,C1QC_like_TAM,30,30,0.08075066583360978,0.31109527580059476,0.2,0.7563938837719746,0.025121150658588498,0.016150133166721956,0.06107930974705699,True
KUL30,20,Score_B,C1QC_like_TAM,30,30,-0.05612618051146795,0.31109527580059476,0.2,0.7563938837719746,-0.017460589605849088,-0.01122523610229359,-0.04245349965835615,True
KUL30,20,Score_C,C1QC_like_TAM,30,30,0.03644402885010963,0.31109527580059476,0.2,0.7563938837719746,0.011337565206409689,0.007288805770021927,0.027566040522232313,True
KUL30,20,Score_D,C1QC_like_TAM,30,30,0.269794306372993,0.31109527580059476,0.2,0.7563938837719746,0.08393173415053642,0.053958861274598605,0.20407076321703418,True
KUL30,20,Score_A,FCN1_inflammatory_monocyte_like,31,30,0.3738868572812331,0.31109527580059476,0.2,0.7563938837719746,0.11631443498412282,0.07477737145624662,0.2828057320702499,True
KUL30,20,Score_B,FCN1_inflammatory_monocyte_like,31,30,0.22813365777688147,0.31109527580059476,0.2,0.7563938837719746,0.07097130318549744,0.0456267315553763,0.1725589034249619,True
KUL30,20,Score_C,FCN1_inflammatory_monocyte_like,31,30,0.07231804821973946,0.31109527580059476,0.2,0.7563938837719746,0.022497803156280558,0.014463609643947892,0.05470092935973766,True
