donor_id,condition,analysis_group,n_cells,PLA2G4A_mean_log1p,PLA2G4A_detection_fraction,PLA2G4A_expressing_cell_mean_log1p,PLA2G4A_pseudobulk_normalized_mean,PLA2G4A_pseudobulk_log1p,PTGS1_mean_log1p,PTGS1_detection_fraction,PTGS1_expressing_cell_mean_log1p,PTGS1_pseudobulk_normalized_mean,PTGS1_pseudobulk_log1p,PTGS2_mean_log1p,PTGS2_detection_fraction,PTGS2_expressing_cell_mean_log1p,PTGS2_pseudobulk_normalized_mean,PTGS2_pseudobulk_log1p,PTGES_mean_log1p,PTGES_detection_fraction,PTGES_expressing_cell_mean_log1p,PTGES_pseudobulk_normalized_mean,PTGES_pseudobulk_log1p,PTGES2_mean_log1p,PTGES2_detection_fraction,PTGES2_expressing_cell_mean_log1p,PTGES2_pseudobulk_normalized_mean,PTGES2_pseudobulk_log1p,PTGES3_mean_log1p,PTGES3_detection_fraction,PTGES3_expressing_cell_mean_log1p,PTGES3_pseudobulk_normalized_mean,PTGES3_pseudobulk_log1p,PTGER4_mean_log1p,PTGER4_detection_fraction,PTGER4_expressing_cell_mean_log1p,PTGER4_pseudobulk_normalized_mean,PTGER4_pseudobulk_log1p,Score_A_cell_global_mean,Score_B_cell_global_mean,Score_C_cell_global_mean,Score_D_cell_global_mean,Score_A_pseudobulk,Score_B_pseudobulk,Score_C_pseudobulk,Score_D_pseudobulk,eligible_ge_10,eligible_ge_20,eligible_ge_30
KUL01,border,resident_like,2,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.5590250856458041,0.5,1.1180501712916082,1.0294420424130124,0.7077608993196943,0.0,0.0,,0.0,0.0,-0.17621499875749227,-0.23194768028958473,-0.2654745818459279,0.0,-0.35359793091436115,-0.5490359187105369,-0.619281394006491,0.0,False,False,False
KUL01,border,smooth_muscle_like,32,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.03496507293080401,0.03125,1.1188823337857283,0.0644197072768501,0.06242977486624211,0.24272359332071206,0.25,0.9708943732828483,0.44483894575340843,0.3679978591266738,1.2364576195618842,0.875,1.4130944223564392,3.0200523726512123,1.3912949305687554,0.03052775234688094,0.03125,0.97688807510019,0.05175554819476649,0.05046071867759007,-0.1310913596815767,-0.08475379317799245,-0.004275548487522575,0.0,-0.17988276640361855,-0.12311413043654233,0.07251229116614487,0.0,True,True,True
KUL01,normal,B_cells,362,0.007927811074286426,0.008287292817679558,0.9566225362972287,0.020874465352230434,0.020659578980951103,0.005501136502382125,0.013812154696132596,0.3982822827724658,0.006885714574055405,0.006862116306814199,0.0015808121679728095,0.0055248618784530384,0.28612700240307853,0.0018325746038090427,0.0018308974876175394,0.0009342094972866931,0.0027624309392265192,0.3381838380177829,0.0011115974967713647,0.0011109801297406923,0.07764316596556368,0.18232044198895028,0.42586100120506143,0.09903626622495963,0.0944336741717963,0.4929397863611541,0.7292817679558011,0.6759250100861279,0.790198400611193,0.5823264520408252,0.0021195329120053926,0.0055248618784530384,0.3836354570729761,0.0026122647578240427,0.0026088587245924858,-0.1539206482139298,-0.17578825549340388,-0.23218974950704072,0.0,-0.32907613392363094,-0.4263397956725827,-0.5498960797453533,0.0297627712950594,True,True,True
KUL01,normal,C1QC_like_TAM,69,0.04808953991182202,0.057971014492753624,0.8295445634789299,0.0764194983433629,0.07364025410952545,0.2529554034772942,0.2463768115942029,1.0267013435254884,0.46785639292743453,0.38380310042583665,0.17195385231711846,0.15942028985507245,1.0786196190801067,0.34917640523929844,0.2994943360886844,0.007840118051353586,0.014492753623188406,0.5409681455433974,0.010401000160175405,0.010347281919227824,0.23215125019222263,0.2318840579710145,1.00115226645396,0.44880796015708696,0.3707411218824968,0.7636709896851,0.5942028985507246,1.2852023972749245,1.7692956892900398,1.0185930240745187,0.08036661440380205,0.08695652173913043,0.9242160656437237,0.1386569981953328,0.1298494961759112,0.13909216687655732,0.27254107435872577,0.1967835585862273,0.0,-0.06080603637112073,0.16786457781024672,0.07989753401624092,0.2801510496440694,True,True,True
KUL01,normal,FCN1_inflammatory_monocyte_like,122,0.018295881420897907,0.01639344262295082,1.1160487666747723,0.03369746533591861,0.03314214655864726,0.07919700650604904,0.09016393442622951,0.8783667994307257,0.13001328057373715,0.12222938537530789,0.36164593614092816,0.28688524590163933,1.2605944059769494,0.9332561177431757,0.6592056889883195,0.0,0.0,,0.0,0.0,0.2277048807368048,0.22950819672131148,0.9921426946389352,0.4084711479273887,0.3425048238698799,0.8209210001805554,0.6229508196721312,1.317794237131944,1.923646631346539,1.0728316834717733,0.158498226196877,0.13934426229508196,1.1374578585893529,0.3210129610838749,0.27839883706198315,0.2633083841782409,0.2072014204106782,0.15404168602541699,0.0,-0.013921525193518173,0.02967739169265419,-0.0067904190061101,0.22721664309427164,True,True,True
KUL01,normal,SPP1_like_TAM,1,0.0,0.0,,0.0,0.0,1.4123494748672234,1.0,1.4123494748672234,3.1055900621118013,1.4123494748672234,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.9371888495117716,1.0,0.9371888495117716,1.5527950310559007,0.9371888495117716,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,-0.17621499875749227,1.3508567668770575,0.9392064248283235,0.0,-0.35359793091436115,1.9970351427997108,1.2244646999278073,0.0,False,False,False
KUL01,normal,T_cells,231,0.0,0.0,,0.0,0.0,0.005518612631670444,0.004329004329004329,1.2747995179158726,0.011160103967528562,0.011098289486084796,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.1619559803546048,0.12121212121212122,1.3361368379254892,0.35960401776005824,0.30719349393994294,0.8807465671183818,0.5627705627705628,1.565018900033432,2.3719859288378875,1.2155018671884015,0.4684082708434277,0.3116883116883117,1.5028098689559972,1.2245237382031724,0.7995428424604148,-0.17621499875749225,-0.1474260674684495,-0.1292466706518332,0.0,-0.35359793091436115,-0.32929310622103436,-0.27618374871052015,0.0,True,True,True
KUL01,normal,endothelial_like,69,0.0,0.0,,0.0,0.0,0.03383507085068388,0.028985507246376812,1.167309944348594,0.06555809295532944,0.06349869284909354,0.01886680828753219,0.014492753623188406,1.3018097718397212,0.03878178652177791,0.03804866746231487,0.0,0.0,,0.0,0.0,0.15176802092058356,0.13043478260869565,1.163554827057807,0.3883104878335138,0.32808753147329883,0.8936384847561022,0.5217391304347826,1.712807095782529,2.729374506189223,1.3162405268830655,0.0,0.0,,0.0,0.0,-0.15561660166237806,-0.11767371554399615,-0.10181659917057531,0.0,-0.33811460213248384,-0.3073621044474021,-0.25149730253640107,0.0,True,True,True
KUL01,normal,enteric_glial_like,40,0.11194266925639851,0.075,1.4925689234186468,0.26771529941530153,0.23721630353001313,0.023465198339734768,0.025,0.9386079335893908,0.03891050583657588,0.038172573505029735,0.07876995031378835,0.025,3.150798012551534,0.5588673621460505,0.4439595076531863,0.0,0.0,,0.0,0.0,0.05402047768113878,0.05,1.0804095536227756,0.0973405037810087,0.09288952855520222,1.077744738175507,0.675,1.5966588713711216,2.8277589347720764,1.3422794974102776,0.0,0.0,,0.0,0.0,0.18319230758734217,0.029022002875347654,0.05808024315624479,0.0,-0.026556255427759023,-0.2595505226954966,-0.12010597921884876,0.15478965563732655,True,True,True
KUL01,normal,fibroblast_like,701,0.07363236073511997,0.10413694721825963,0.7070723955523166,0.11896560781962279,0.11240469411182079,0.08690813371852348,0.09843081312410841,0.8829362570534052,0.1781571030743195,0.1639514405768354,0.04036262662130224,0.04850213980028531,0.8321823900450843,0.07784751068080258,0.07496600671179467,0.28364685435295744,0.35235378031383735,0.8050058498033326,0.4786765807738543,0.3911474855589324,0.13395495332585008,0.20399429386590584,0.6566602956742721,0.20229391261503432,0.18423132586941066,1.0210874102410417,0.8259629101283881,1.2362388161985667,2.3065295515570035,1.1958991655059195,0.13321400446090337,0.16690442225392296,0.7981454455307115,0.23056054860115086,0.20746979614073074,0.41374728441725644,0.2571790785868279,0.23662450629750767,0.004457025671535878,1.2613513626754291,0.6777094620283688,0.632770688887292,0.24177204879928618,True,True,True
KUL01,normal,mast_cells,14,0.0,0.0,,0.0,0.0,0.3594162701491167,0.21428571428571427,1.6772759273625446,1.0748357593317095,0.7298819984206699,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.4544268793373433,0.21428571428571427,2.1206587702409356,2.0618818977429405,1.119029726192142,0.0,0.0,,0.0,0.0,-0.17621499875749227,0.05281819284946882,-0.04956040793345921,0.0,-0.35359793091436115,-0.21719972607013868,-0.39476354604945013,0.0,True,False,False
KUL01,normal,normal_epithelial,172,0.011179633291506673,0.023255813953488372,0.48072423153478694,0.014419378063724318,0.014316407499165597,0.13978992459760642,0.0755813953488372,1.8495282331375618,0.5028938924328937,0.4073925110950355,0.0061258938561948705,0.005813953488372093,1.0536537432655178,0.010861112438580409,0.010802554180538687,0.006996723284605172,0.005813953488372093,1.2034364049520896,0.013555498923693385,0.013464445078834828,0.2692778294753092,0.31976744186046513,0.8421052121773304,0.5411161594306851,0.43250693275128144,0.5738642296329661,0.4883720930232558,1.1750553273436926,1.2682865743190794,0.8190247334031956,0.15742101413599235,0.19186046511627908,0.8204974070118388,0.2884436236165888,0.2534349966541095,-0.13319231177926966,0.03788256542977795,-0.03758138387261183,0.0,-0.2876036739367842,-0.023490090474041537,-0.1739476515703315,0.14852688049531612,True,True,True
KUL01,normal,other_myeloid,7,0.062493245121967626,0.14285714285714285,0.4374527158537734,0.07839386646388784,0.07547277353351416,0.18864173116469776,0.2857142857142857,0.6602460590764422,0.28099937328156316,0.2476405336729187,0.07656831332976446,0.14285714285714285,0.5359781933083513,0.10130275340883764,0.0964938003298633,0.0,0.0,,0.0,0.0,0.13898336637763734,0.2857142857142857,0.4864417823217307,0.18026130636870213,0.16573586003718177,1.0514175064440034,1.0,1.0514175064440034,1.9534572179989935,1.0829764224728344,0.17403446887659052,0.14285714285714285,1.2182412821361337,0.34017655163029625,0.2928013602318814,0.06001372779419699,0.12803105097364917,0.1352037668963717,0.0,-0.1442744199734547,-0.06507462813730411,0.028865835193870926,0.23365851365640897,False,False,False
KUL01,normal,pericyte_like,13,0.06280970782465,0.07692307692307693,0.8165262017204499,0.09712509712509712,0.09269321045706072,0.0,0.0,,0.0,0.0,0.0226551364734214,0.07692307692307693,0.2945167741544782,0.026344421700427043,0.02600338408119958,0.09843459615628626,0.07692307692307693,1.2796497500317214,0.19964463255405376,0.1820253733976941,0.14307732093111167,0.15384615384615385,0.9300025860522259,0.31749914131843204,0.2757353496824522,0.7561859895422363,0.5384615384615384,1.4043454091498673,2.1382404272654245,1.1436622693699128,0.0226551364734214,0.07692307692307693,0.2945167741544782,0.026344421700427043,0.02600338408119958,0.12895860481576238,0.02196297065279302,-0.013562238071023743,0.0,0.3012702408252244,0.03351190752082988,-0.03578500202621006,0.11659818832570137,True,False,False
KUL01,normal,resident_like,148,0.031989496868505614,0.02702702702702703,1.1836113841347078,0.06334717047436852,0.0614216410292749,0.12793326991219373,0.08783783783783784,1.456471072846513,0.3128104655275723,0.27217023267511015,0.10350203318337026,0.07432432432432433,1.392572810103527,0.2669738420270173,0.23663125552762873,0.0,0.0,,0.0,0.0,0.10140544181359717,0.08108108108108109,1.2506671157010316,0.22561157161493167,0.20343996155143587,0.6914514475295311,0.46621621621621623,1.483113249773487,1.774296076796808,1.020397049000563,0.14213503614546386,0.11486486486486487,1.2374109029134504,0.33440339503122496,0.288484296857137,0.014917304298124006,0.034277157611101776,-0.016538869068296803,0.0035060206418815946,-0.19367282229600366,-0.20056736505815528,-0.2630408423576958,0.14783857730104225,True,True,True
KUL01,normal,smooth_muscle_like,63,0.07554311250241269,0.07936507936507936,0.9518432175303999,0.130087523260021,0.12229508393723452,0.0,0.0,,0.0,0.0,0.018437432288332976,0.015873015873015872,1.1615582341649775,0.034839806569393915,0.03424663847679561,0.03616410511449339,0.031746031746031744,1.1391693111065417,0.06811570231658937,0.06589607017256086,0.1364691219153165,0.14285714285714285,0.9552838534072153,0.26964849789851986,0.23874008885344702,1.0904891673870754,0.6984126984126984,1.561382216940585,3.0957783423583547,1.4099567706377354,0.07370291262270613,0.06349206349206349,1.1608208738076216,0.16486201572027154,0.1526026385610954,0.07509153885269851,-0.01362755219946406,0.025145230209024906,0.0,0.018281248698267222,-0.14503963641945034,-0.01834296911749315,0.11395856033562805,True,True,True
KUL01,tumor,B_cells,15,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.14275738071358338,0.13333333333333333,1.0706803553518753,0.2632786626730944,0.2337104545608895,0.0,0.0,,0.0,0.0,0.21399831757825402,0.2,1.06999158789127,0.38800496618855895,0.3278674400238596,0.43639972428585133,0.4,1.0909993107146283,0.8988978388371424,0.6412736330355433,0.0,0.0,,0.0,0.0,-0.020355397526476297,-0.03252785748245216,-0.12436873648061571,0.0,-0.23644194841101798,-0.1951205625609101,-0.38532839324292945,0.0,True,False,False
KUL01,tumor,C1QC_like_TAM,16,0.03361304444183386,0.0625,0.5378087110693418,0.044515669515669515,0.043553303831749296,0.048392899339147685,0.0625,0.774286389426363,0.07306523263970074,0.07051925643223705,0.21605873300716666,0.1875,1.1523132427048888,0.4268496227736816,0.3554689529654426,0.0,0.0,,0.0,0.0,0.0934385237039898,0.0625,1.495016379263837,0.21621309963099633,0.1957420145971868,0.7443914757437129,0.5,1.4887829514874258,2.111285965034151,1.1350361343063438,0.0,0.0,,0.0,0.0,0.14176975671044298,0.04342602344670389,0.0019116175269467649,0.0,-0.09749582271188374,-0.22685686706671224,-0.25862389918790474,0.17416956412662293,True,False,False
KUL01,tumor,FCN1_inflammatory_monocyte_like,161,0.03602964357475214,0.031055900621118012,1.160154523107019,0.0790060802037076,0.07604032129599445,0.24002815231894759,0.2236024844720497,1.0734592367597378,0.45525450622807057,0.37518080369682943,0.20430757248594997,0.15527950310559005,1.3157407668095176,0.4933101419062303,0.4009952276646863,0.012868926387879426,0.012422360248447204,1.0359485742242938,0.02308677833136601,0.022824310675245263,0.17583503050339297,0.18633540372670807,0.9436479970348757,0.3134285577687473,0.27264093792859573,0.9171504440996775,0.6894409937888198,1.3302812747752075,2.2481118230284296,1.178073849979092,0.1672576892377285,0.14906832298136646,1.122020331969762,0.3703481238825709,0.3150648125845944,0.1514501570604416,0.24184367231564224,0.20258950676325693,0.00545294050709331,-0.0375389651908622,0.09525108770620565,0.09570520478379542,0.2279184942401794,True,True,True
KUL01,tumor,SPP1_like_TAM,156,0.01083546834386843,0.01282051282051282,0.8451665308217375,0.017472740964417522,0.01732184776878833,0.318670626169461,0.33974358974358976,0.9379739185365269,0.5762989498158272,0.45507966241644315,0.44278370660204036,0.26282051282051283,1.6847380056077634,2.3603206803981154,1.2120364100156262,0.0,0.0,,0.0,0.0,0.1703091423394654,0.20512820512820512,0.8302570689048938,0.2892519471000037,0.25406216420569555,0.921431067407191,0.7051282051282052,1.3067567865047436,2.1545088567223347,1.1488328124717455,0.1026994633316263,0.10897435897435898,0.9424186046902177,0.19521320760839392,0.17832458587785727,0.33367169658914136,0.4107504409644176,0.3442205506154152,0.0,0.035177905190355054,0.2041652819263912,0.18859560820979437,0.18529462052163326,True,True,True
KUL01,tumor,T_cells,306,0.0,0.0,,0.0,0.0,0.011818810020798673,0.00980392156862745,1.2055186221214644,0.023009955109564835,0.022749218212037934,0.004138298805813647,0.0032679738562091504,1.266319434578976,0.008326048041297199,0.008291577705583014,0.0,0.0,,0.0,0.0,0.1621849667318147,0.12091503267973856,1.3413135086469001,0.3619810115939401,0.30894026606915237,0.9415042442275718,0.5882352941176471,1.6005572151868728,2.571076249647331,1.2728670208478992,0.30955972476532523,0.19934640522875818,1.5528733734129427,0.7978061031055959,0.5865670899147748,-0.17169688839132521,-0.13961022711333074,-0.11030830048687496,0.0,-0.35020177402170827,-0.3211351789479243,-0.23917322469523886,0.0,True,True,True
KUL01,tumor,endothelial_like,101,0.011123601522789956,0.009900990099009901,1.1234837538017854,0.020550000205499998,0.02034169785927657,0.1081973997744066,0.15841584158415842,0.6829960860759418,0.1814466829178891,0.16673969002302563,0.05368427383267856,0.0594059405940594,0.9036852761834226,0.0968845402438071,0.09247392529244089,0.005024373649714427,0.009900990099009901,0.5074617386211571,0.006545243669603954,0.0065239165723731665,0.2268607405504155,0.2871287128712871,0.7901011998479988,0.39634635065111273,0.333859075753534,0.8063978433168835,0.6732673267326733,1.1977379731618414,1.816640263387846,1.0355447787118937,0.013659587854584635,0.019801980198019802,0.689809186656524,0.022833348308937542,0.022576568820199486,-0.08395127811402231,0.02140491349263483,-0.0037587757437235487,0.0,-0.2585046405149504,-0.09141622882829267,-0.11492352783410993,0.12858123164028898,True,True,True
KUL01,tumor,enteric_glial_like,4,0.3390775991158762,0.25,1.3563103964635048,0.7204610951008645,0.5425923334457429,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.3046470227583429,0.75,1.7395293636777904,5.60740400522976,1.8881908392378797,0.0,0.0,,0.0,0.0,0.6519454129745641,0.2649485667496491,0.30108807014861033,0.0,0.44121304475378736,-0.07214933330964786,0.1488906932348292,0.0,False,False,False
KUL01,tumor,fibroblast_like,311,0.027969548948257768,0.05787781350482315,0.4832516512726759,0.03923830895780044,0.03848804958798361,0.29665682494699813,0.3022508038585209,0.9814922612608131,0.6355584400573221,0.49198429958495965,0.2296733488076443,0.22508038585209003,1.0204058782739625,0.626944757784362,0.4867038742396725,0.26039736396144086,0.2861736334405145,0.9099278673259336,0.5643344405358812,0.4474604559230902,0.25599624326205045,0.4115755627009646,0.6219908723007632,0.41076369942703483,0.34413118856037445,1.0089266139960191,0.842443729903537,1.1976189960029082,2.1951082790538856,1.1616209774129505,0.01899361871736512,0.03536977491961415,0.537001401918232,0.026427867429881867,0.026084684603369178,0.47890211662196575,0.5228521986915677,0.4555318452050312,0.008153221122847483,1.1941674079823004,0.9927994653694772,0.8892986363940286,0.25622953053948305,True,True,True
