donor_id,condition,analysis_group,n_cells,pseudobulk_score,cell_global_sensitivity_mean,eligible_ge_10,eligible_ge_20,eligible_ge_30
KUL19,tumor,other_myeloid,27,0.2708231546545654,0.26522050191758473,True,True,False
KUL19,tumor,pericyte_like,28,-0.017897113231389063,0.013497061897735028,True,True,False
KUL19,tumor,resident_like,9,0.6412998537940605,0.22318464577159938,False,False,False
KUL19,tumor,smooth_muscle_like,64,-0.03490223352840782,-0.011144753846122705,True,True,True
KUL19,tumor,tumor_epithelial,574,0.09710732000106553,-0.004638509059730137,True,True,True
KUL21,border,B_cells,15,-0.5150328766093666,-0.22039464528535177,True,False,False
KUL21,border,C1QC_like_TAM,11,0.02918089374073619,0.046286475968255504,True,False,False
KUL21,border,FCN1_inflammatory_monocyte_like,136,-0.08531119685744237,0.029357183966661378,True,True,True
KUL21,border,SPP1_like_TAM,9,0.05235106233267354,0.10660906352955776,False,False,False
KUL21,border,T_cells,221,-0.3275115937274823,-0.14634770322602386,True,True,True
KUL21,border,border_epithelial,740,0.20180495297962917,0.04888090360985595,True,True,True
KUL21,border,endothelial_like,53,-0.029424025493900996,0.010923430577223338,True,True,True
KUL21,border,fibroblast_like,349,0.5746381563728097,0.18672339869348853,True,True,True
KUL21,border,mast_cells,44,0.7213698406509828,0.8476905175848174,True,True,True
KUL21,border,other_myeloid,6,0.22609010697746804,0.3448958697449665,False,False,False
KUL21,border,pericyte_like,48,0.1219125983510051,0.03798293130513051,True,True,True
KUL21,border,resident_like,84,0.0018668609142111399,0.10531429132576516,True,True,True
KUL21,border,smooth_muscle_like,25,0.052240462471933,0.05217281020028958,True,True,False
KUL21,normal,B_cells,329,-0.5605749128537562,-0.24374469207408894,True,True,True
KUL21,normal,C1QC_like_TAM,18,0.06467232490757112,0.27932184417491146,True,False,False
KUL21,normal,FCN1_inflammatory_monocyte_like,30,-0.27151481530485533,0.08574944888832685,True,True,True
KUL21,normal,T_cells,507,-0.3375592490514446,-0.15331612062416178,True,True,True
KUL21,normal,endothelial_like,12,-0.4519796410098156,-0.1966696232026595,True,False,False
KUL21,normal,enteric_glial_like,5,-0.541059827030169,-0.23330497462773914,False,False,False
KUL21,normal,fibroblast_like,123,0.6719675093462021,0.24716353389140036,True,True,True
KUL21,normal,mast_cells,2,0.9485526714197037,1.298493596292421,False,False,False
KUL21,normal,normal_epithelial,249,-0.0894184284897341,-0.05066834813526177,True,True,True
KUL21,normal,other_myeloid,15,-0.12122906089858465,-0.0014598624976773556,True,False,False
KUL21,normal,pericyte_like,7,-0.21360124629854263,-0.09863349808277631,False,False,False
KUL21,normal,resident_like,30,-0.07073098393234628,0.054073120057943756,True,True,True
KUL21,normal,smooth_muscle_like,13,0.40054775431589995,0.27012255969912347,True,False,False
KUL21,tumor,B_cells,104,-0.49115055107443206,-0.21560765487377953,True,True,True
KUL21,tumor,C1QC_like_TAM,2,0.8905254212904108,0.5854854419076192,False,False,False
KUL21,tumor,FCN1_inflammatory_monocyte_like,139,-0.19448642761879573,-0.046449798839050246,True,True,True
KUL21,tumor,SPP1_like_TAM,9,-0.1567590311486367,0.21847049606014093,False,False,False
KUL21,tumor,T_cells,226,-0.3203160077229447,-0.1449545013413148,True,True,True
KUL21,tumor,endothelial_like,99,-0.14349380297286835,-0.0682107614379219,True,True,True
KUL21,tumor,fibroblast_like,613,0.8641117166181184,0.26252453643948037,True,True,True
KUL21,tumor,mast_cells,27,0.5038442107499775,0.7150332853396903,True,True,False
KUL21,tumor,other_myeloid,10,0.14165193167296486,0.05425680154049493,True,False,False
KUL21,tumor,pericyte_like,51,0.25504837754371096,0.06314054930536,True,True,True
KUL21,tumor,resident_like,84,0.026246384784356567,0.11174039605168878,True,True,True
KUL21,tumor,smooth_muscle_like,26,0.061273295765475355,0.04643218371731464,True,True,False
KUL21,tumor,tumor_epithelial,759,0.2856436739617133,0.06775011144260383,True,True,True
KUL28,border,B_cells,121,-0.5742251795516756,-0.24429096336497824,True,True,True
KUL28,border,C1QC_like_TAM,22,0.09228303871178785,0.2840463231582473,True,True,False
KUL28,border,FCN1_inflammatory_monocyte_like,11,-0.3298071702450317,0.2627575516981349,True,False,False
KUL28,border,SPP1_like_TAM,1,0.09162273835241345,0.026893720040634284,False,False,False
KUL28,border,T_cells,19,-0.6666168274401837,-0.2881010156495409,True,False,False
KUL28,border,border_epithelial,17,0.1360352518578365,0.03763222650374798,True,False,False
KUL28,border,endothelial_like,70,-0.31444080402567093,-0.11097032002699705,True,True,True
KUL28,border,enteric_glial_like,3,0.569868275236091,0.18089148654957113,False,False,False
KUL28,border,fibroblast_like,75,0.21275690420627194,0.15368832595209406,True,True,True
KUL28,border,mast_cells,12,0.6147018250030836,1.177499598441978,True,False,False
KUL28,border,pericyte_like,53,-0.27540372733282836,-0.08997383633158325,True,True,True
KUL28,border,smooth_muscle_like,2,-0.897261184664066,-0.3797972811438783,False,False,False
KUL28,normal,B_cells,271,-0.512019094344281,-0.2234936865116682,True,True,True
KUL28,normal,C1QC_like_TAM,5,0.06413975176546435,0.08382036499697547,False,False,False
KUL28,normal,FCN1_inflammatory_monocyte_like,2,0.6636275915766008,0.4262837221990857,False,False,False
KUL28,normal,T_cells,124,-0.5627409415303312,-0.24514445481288777,True,True,True
KUL28,normal,endothelial_like,55,-0.4084108175365193,-0.17483490427561996,True,True,True
KUL28,normal,enteric_glial_like,78,-0.27902417659003786,-0.12741335179155547,True,True,True
KUL28,normal,fibroblast_like,284,0.13923956593868608,0.0640332128436769,True,True,True
KUL28,normal,mast_cells,19,0.18029240308302583,0.4816165275319081,True,False,False
KUL28,normal,normal_epithelial,20,-0.20175856107496856,-0.10095584571201474,True,True,False
KUL28,normal,other_myeloid,2,-0.4111425739349969,0.2669153424905664,False,False,False
KUL28,normal,pericyte_like,15,-0.41887434685438185,-0.18953612659452884,True,False,False
KUL28,normal,resident_like,7,-0.5827960733542207,-0.2504695329830166,False,False,False
KUL28,normal,smooth_muscle_like,26,0.12006288134101133,0.01319956421271739,True,True,False
KUL28,tumor,B_cells,4,-0.18460394919475198,-0.1053622786992743,False,False,False
KUL28,tumor,C1QC_like_TAM,26,0.2132794763176141,0.38024875781942186,True,True,False
KUL28,tumor,FCN1_inflammatory_monocyte_like,14,-0.24624223888015373,0.13028704745113243,True,False,False
KUL28,tumor,SPP1_like_TAM,12,1.308646401657551,2.1558604967730184,True,False,False
KUL28,tumor,T_cells,67,-0.5027096493516935,-0.152080908565064,True,True,True
KUL28,tumor,endothelial_like,127,-0.12569103284308042,-0.01655968178048736,True,True,True
KUL28,tumor,enteric_glial_like,14,-0.3048187283433245,-0.06005315378522309,True,False,False
KUL28,tumor,fibroblast_like,43,-0.21168555475987746,0.13191224528931353,True,True,True
KUL28,tumor,mast_cells,10,1.0306765587637285,1.516637782299981,True,False,False
KUL28,tumor,other_myeloid,3,0.5813816668450614,0.8174069598551252,False,False,False
KUL28,tumor,pericyte_like,56,-0.47139890855251965,-0.19441089439193332,True,True,True
KUL28,tumor,resident_like,4,0.338894439984957,0.8746898196733066,False,False,False
KUL28,tumor,smooth_muscle_like,8,-0.5181660869092607,-0.1348237801578722,False,False,False
KUL28,tumor,tumor_epithelial,40,0.30915947492103324,0.09827441997619436,True,True,True
KUL30,border,B_cells,258,-0.5831101410113617,-0.25299339183661945,True,True,True
KUL30,border,C1QC_like_TAM,37,0.1488710396271592,0.2197682462500633,True,True,True
KUL30,border,FCN1_inflammatory_monocyte_like,22,-0.38492251437200614,-0.03463426613543139,True,True,False
KUL30,border,SPP1_like_TAM,11,0.6511273049747214,0.48661872985562976,True,False,False
KUL30,border,T_cells,33,-0.4817988258917986,-0.21370235248372493,True,True,True
KUL30,border,border_epithelial,190,0.1968633513293966,0.05314370422172493,True,True,True
KUL30,border,endothelial_like,63,-0.14060960710825843,-0.07185212757367479,True,True,True
KUL30,border,enteric_glial_like,7,-0.33595741976967936,-0.14895401956348936,False,False,False
KUL30,border,fibroblast_like,113,0.19130366962262843,0.06690200104033185,True,True,True
KUL30,border,mast_cells,7,0.09568609262735174,0.5114441765151537,False,False,False
KUL30,border,other_myeloid,2,-0.04706149038333024,0.350634115898074,False,False,False
KUL30,border,pericyte_like,9,-0.31128083023742326,-0.03800192324931925,False,False,False
KUL30,border,resident_like,4,-0.6708177415253588,-0.28666955557540985,False,False,False
KUL30,border,smooth_muscle_like,10,0.20943165895723737,0.20431813723913264,True,False,False
KUL30,normal,B_cells,692,-0.5276383929593691,-0.22787437372984756,True,True,True
KUL30,normal,C1QC_like_TAM,2,0.5608560376437911,0.4416475905168739,False,False,False
KUL30,normal,FCN1_inflammatory_monocyte_like,29,-0.015214773028625192,0.37024317259619716,True,True,False
KUL30,normal,T_cells,28,-0.5456773718126474,-0.23750912453849773,True,True,False
KUL30,normal,endothelial_like,246,-0.10570129264792828,0.020973984590956972,True,True,True
KUL30,normal,enteric_glial_like,170,-0.20011222014709498,-0.07451146480808382,True,True,True
KUL30,normal,fibroblast_like,595,0.20423861289604794,0.11940103887152924,True,True,True
KUL30,normal,mast_cells,18,-0.3636871915903562,0.03471994337694032,True,False,False
KUL30,normal,normal_epithelial,150,0.024180383269190763,-0.0002256773156650001,True,True,True
KUL30,normal,other_myeloid,8,-0.05333580552101768,0.19237847626021923,False,False,False
KUL30,normal,pericyte_like,18,-0.6262929326185975,-0.2683581656434107,True,False,False
KUL30,normal,resident_like,31,-0.23856171824133213,0.14779634334766284,True,True,True
KUL30,normal,smooth_muscle_like,105,-0.21067140156924846,-0.07501104015398041,True,True,True
KUL30,tumor,B_cells,108,-0.6608622958306106,-0.2840359939820733,True,True,True
KUL30,tumor,C1QC_like_TAM,30,0.03644402885010963,0.20803805850323537,True,True,True
KUL30,tumor,FCN1_inflammatory_monocyte_like,31,0.07231804821973946,0.40507621325379295,True,True,True
KUL30,tumor,T_cells,11,-0.09326799769172663,-0.04914492999845596,True,False,False
KUL30,tumor,endothelial_like,111,-0.23282338783601494,-0.07801683508388103,True,True,True
KUL30,tumor,enteric_glial_like,1,0.07309636938633017,0.019274516848264794,False,False,False
KUL30,tumor,fibroblast_like,126,0.6361777385754277,0.33448833711397247,True,True,True
KUL30,tumor,mast_cells,1,0.03891219641836149,0.005215844029922183,False,False,False
KUL30,tumor,other_myeloid,5,0.1769412638912217,0.45767024235036435,False,False,False
KUL30,tumor,pericyte_like,29,-0.330741698690927,-0.12626676814472587,True,True,False
KUL30,tumor,resident_like,1,1.3588165010077862,1.9709430612310654,False,False,False
KUL30,tumor,smooth_muscle_like,30,-0.15108807021033638,-0.027880502857685684,True,True,True
KUL30,tumor,tumor_epithelial,68,0.055828139231055195,0.007169436005747178,True,True,True
KUL31,border,B_cells,105,-0.4571114450025051,-0.19482937252860302,True,True,True
KUL31,border,C1QC_like_TAM,39,0.3205214269067416,0.2857536517906676,True,True,True
KUL31,border,FCN1_inflammatory_monocyte_like,5,-0.025581272118113303,-0.030704447054416384,False,False,False
KUL31,border,SPP1_like_TAM,16,-0.3203689250310002,-0.011996239727411762,True,False,False
KUL31,border,T_cells,266,-0.21543982361107097,-0.10546772415252668,True,True,True
KUL31,border,border_epithelial,545,0.15750280919022022,0.021333262905970905,True,True,True
KUL31,border,endothelial_like,38,-0.035609287110360995,-0.03268120842081028,True,True,True
KUL31,border,enteric_glial_like,2,0.04321706067008679,0.006986273816218157,False,False,False
KUL31,border,fibroblast_like,66,0.11398799662186192,0.05261427256815862,True,True,True
KUL31,border,mast_cells,10,0.799892717829735,1.076657014142619,True,False,False
KUL31,border,other_myeloid,13,0.2030336499793106,0.24194707341546565,True,False,False
KUL31,border,pericyte_like,10,-0.06253783009376339,-0.0511295676739138,True,False,False
KUL31,border,smooth_muscle_like,4,-0.6176348169283042,-0.2647974062291857,False,False,False
KUL31,normal,B_cells,478,-0.4804722248233804,-0.20852763726252607,True,True,True
KUL31,normal,C1QC_like_TAM,6,0.2926517906657197,0.5554165203629904,False,False,False
KUL31,normal,FCN1_inflammatory_monocyte_like,13,-0.05406785059388595,0.18505791481288572,True,False,False
KUL31,normal,T_cells,447,-0.3572740582392239,-0.15788494579980733,True,True,True
KUL31,normal,endothelial_like,39,-0.008716358309364786,0.004108948816528288,True,True,True
KUL31,normal,enteric_glial_like,17,-0.23421549015118162,-0.11453214640113252,True,False,False
KUL31,normal,fibroblast_like,204,0.7246028517810575,0.2769908161698254,True,True,True
KUL31,normal,mast_cells,7,0.6324039814752207,1.0930017643812937,False,False,False
KUL31,normal,normal_epithelial,266,0.012780515224294154,-0.007491372205924163,True,True,True
KUL31,normal,other_myeloid,7,0.4296402611454,0.31563722811004474,False,False,False
KUL31,normal,pericyte_like,6,-0.5580965852052067,-0.24031155657115807,False,False,False
KUL31,normal,resident_like,10,-0.02962448090457294,0.17245176516962724,True,False,False
KUL31,normal,smooth_muscle_like,9,-0.020879092310119075,0.0162954469303286,False,False,False
KUL31,tumor,B_cells,9,-0.5886216056922502,-0.25417073746901125,False,False,False
KUL31,tumor,C1QC_like_TAM,5,0.261234499522606,0.390987860070402,False,False,False
KUL31,tumor,T_cells,18,-0.11247310381769808,-0.061981443981179996,True,False,False
KUL31,tumor,endothelial_like,1,-0.09971228075210177,0.1646994115315734,False,False,False
KUL31,tumor,mast_cells,1,-0.09230810275202568,-0.04875016108273924,False,False,False
KUL31,tumor,tumor_epithelial,41,0.06391122151911544,0.0061153896651253686,True,True,True
