"gene_symbol","module","kME_own","kME_brown","kME_blue","kME_black","kME_pink","kME_purple","kME_greenyellow","kME_salmon","kME_yellow","kME_lightcyan","kME_cyan","kME_turquoise","kME_red","kME_midnightblue","kME_green","kME_magenta","kME_tan","kME_grey"
"MYEF2","brown",0.377628961859417,0.377628961859417,0.024408496921079,-0.0947799671944598,0.287845459083438,0.0843023018558669,0.361544866548276,0.0992247052367821,0.30480776559274,0.0838854120698899,-0.0930442880045486,0.0563356750667507,-0.194975764935302,-0.229260125204097,-0.101571589581009,-0.193540709239644,-0.269421539749024,-0.362116329838108
"SOX9","brown",0.377054060546614,0.377054060546614,0.0922777517042137,-0.17218368536312,0.0856845787325124,-0.0958743528105456,0.237412856411522,0.0236086209273695,0.3188934194124,0.136366887237621,-0.264940529374313,-0.19224317959251,-0.283794238315827,-0.0918693573983615,-0.116749607154708,0.131487692290514,-0.129674127230488,0.0762653344114212
"EGFR","brown",0.37421475444628,0.37421475444628,-0.314041091519233,-0.261646398040712,-0.00651144537998355,-0.210641210711467,0.0975664216733975,0.0123405044127449,0.297763037893501,-0.117415295257088,-0.00735938315084043,-0.000378620624815428,-0.154950287536552,-0.107133050442602,0.0279977773474639,-0.273500316683792,-0.434141993878652,-0.258158934763553
"CAPN8","brown",0.37073318427336,0.37073318427336,-0.132467825485312,-0.15036213985107,0.210147230846198,0.250106336994817,0.0537151157333947,-0.129129450973645,-0.169444459727263,-0.0800040302199712,0.0122034243162875,-0.0329545967595507,-0.0147287855881231,0.130307633929218,0.403744911437585,-0.292030173010434,0.0331317878663993,0.23888384583217
"PDXDC1","brown",0.370216440255894,0.370216440255894,-0.103988603305885,-0.164464180821073,0.0988866862973763,-0.0112222006544077,0.100936757980382,-0.0265911345636731,0.105639916668036,-0.0331752120971326,-0.0997578900742913,-0.163997812200551,-0.238348394415727,-0.169562520603091,0.107316424972302,-0.19281599330105,-0.218311326802285,-0.0528191292791574
"GAS6-AS1","brown",0.369489666247978,0.369489666247978,-0.0884213084260084,-0.195157516930193,0.11389110941905,-0.150016569771885,0.366740423288023,0.102211319954614,0.315182559461834,0.129564310444809,-0.174726469091989,-0.115436611120088,-0.296822591812695,-0.216621395512884,-0.130504883754662,-0.174712646671049,-0.365391255379102,-0.23067261394232
"PPARA","brown",0.368531025200817,0.368531025200817,-0.172240627807193,-0.222791417281977,0.12347677930309,-0.146838016147713,0.268097581485714,0.11414215220456,0.452524177237381,0.00815059139031768,-0.128353513037285,-0.275155477969834,-0.437358720226896,-0.336573575328166,0.15938863895739,-0.234923581293538,-0.424782608776989,-0.375175479849245
"ZNF827","brown",0.367496660125869,0.367496660125869,-0.171015801908945,-0.406433557319457,0.0935017155231951,-0.073005973448197,0.0768321851860132,-0.0782948037368099,0.177889137051951,-0.110313582361599,-0.0828509220327582,0.0186828875225549,-0.185111522334997,-0.136840458193362,0.000109616896599968,-0.176797146629422,-0.241708720340799,-0.0285779358284707
"MCM3AP-AS1","brown",0.366409510844519,0.366409510844519,0.36528459754637,0.0863141579410591,0.278936570628893,0.123875872433806,0.289242494769473,0.345463923949846,0.236103381622646,0.205515925224392,-0.269570499836761,-0.273502091896053,-0.287168667103773,-0.0942815547973467,-0.0438310510544104,0.200147935153684,-0.01874850781048,-0.0653238395511896
"LOC101930415","brown",0.366040073602258,0.366040073602258,-0.00824832288675532,-0.224783148059453,0.0446989917366954,-0.0934421672427213,0.187894625300151,0.0629294888929953,0.186455328350828,0.0639033372489634,-0.16206928292259,0.0472692270584153,-0.0492162399077037,-0.0405404525051612,-0.208996664523098,-0.0132839817587522,-0.174958327573675,-0.0617960138498504
"SNORA16A","brown",0.363314795409614,0.363314795409614,0.368157768737594,-0.0317923083106521,0.31710123971137,0.341159285321367,0.174962548511906,0.179254874339998,-0.147669355857681,0.110077158062856,-0.172256090319874,-0.0209082415279202,0.0385831156959256,0.255109380164642,-0.0915761276117787,0.190990988206141,0.199520800573391,0.26399592295775
"RAPGEF2","brown",0.362866328334666,0.362866328334666,-0.113628036032802,-0.0826872959519303,0.189048034828206,-0.00752465284480948,0.273537384530886,0.101276513783604,0.290040409247166,-0.0605790999683978,-0.0361184035960621,0.0130808631244278,-0.142304119833997,-0.0595887277555757,-0.0821747303937889,-0.259948606463244,-0.335367515751885,-0.274142703940329
"LGALS3","brown",0.362780246334101,0.362780246334101,-0.241744016629232,-0.343126699848558,-0.127872771571774,-0.182661912050951,-0.0496506504803198,-0.127678349895372,0.142299092184119,-0.0539007839232821,-0.053096879834511,-0.16488433982336,-0.241360662919969,-0.126678018795499,0.158184601777938,-0.153944222981967,-0.230298523445362,0.0024823050804723
"TRAK2","brown",0.362598587792447,0.362598587792447,-0.0195638665605813,0.115711369911324,0.291461444023649,0.234183254750131,0.168726129751276,0.162810146746871,0.0584083268816676,-0.09950669362755,0.0230081942602595,0.104134046845736,-0.012351555415555,-0.0141514281423153,0.140052195562718,-0.335751737087425,-0.206307661371526,-0.32957395792246
"SRRM2","brown",0.359316609084265,0.359316609084265,-0.19487736041465,-0.460939688274066,-0.151353715844698,-0.222198349371223,-0.0818865957517827,-0.218752625197733,0.0575129860374199,-0.0274027257526301,-0.147998455932031,-0.0462437277962148,-0.0988344011437382,-0.00560775355833645,-0.0436440787685949,0.0543572326429538,-0.0768206593584366,0.252171997752284
"SDHAP2","brown",0.358552564763205,0.358552564763205,0.183009555043104,0.0165670385221383,0.246302891371186,0.207604348510804,0.187920280718452,0.128390168315104,0.012847432750082,0.131273474892316,-0.11170417244492,-0.0532248204063927,-0.0572386376388325,0.04590570861839,0.0532996517158326,0.0189699338334348,0.0374971953971859,0.100209011342613
"LTN1","brown",0.358037952271635,0.358037952271635,0.0308921292248748,-0.213520714952194,0.104469247128551,0.0084300829209209,0.144290556260872,0.131232446724734,0.132288102778698,0.0241783099741982,-0.126690560914731,-0.0748066389312631,-0.126677017608595,-0.0450288844094841,-0.00709940205828913,-0.0261876341620002,-0.116685963671634,-0.0421018920364179
"LOC284219","brown",0.357258440748863,0.357258440748863,-0.0322737302382616,-0.204079159286745,0.0790810113086966,0.130094258237507,-0.0375484563949971,-0.0537827656773457,-0.230884632954066,-0.0830298495768422,-0.194028136232287,0.133845256668516,-0.00212872788955232,0.0703234256012937,-0.0942532004583895,-0.10210972009994,0.00528086706485352,0.200935287719177
"LOC101928274","brown",0.355723034659774,0.355723034659774,-0.0936452310787841,-0.257671701966594,0.165506771027414,-0.0932258661521316,0.308135374000148,0.168564398347832,0.389558395058273,-0.0353960482864249,-0.169340980622704,-0.241903183718821,-0.32851164194542,-0.118778003079356,0.171619074052936,-0.12975737094064,-0.285027236273501,-0.191212032946246
"ZNF462","brown",0.355526261546995,0.355526261546995,-0.048251735138084,-0.221465095502042,0.157890903512908,-0.0116599844083177,0.204137164598295,0.0441323742313227,0.230283791057993,0.0016323452082081,-0.155672281070464,-0.0185441514350967,-0.168053030809847,-0.0593932126253631,0.0191254464327585,-0.0756876514586076,-0.187945955468228,-0.0347201585075041
"SOWAHC","brown",0.353042714728065,0.353042714728065,0.100900563592457,-0.0134415724846078,0.221722042210716,0.0839763195983659,0.270245973438133,0.283739915563307,0.319273922223535,0.0725999441153699,-0.133666775820416,-0.253161647514014,-0.313458949426896,-0.124793091575399,0.131489045505204,-0.0765321506096422,-0.248327496539506,-0.209762708922538
"UHMK1","brown",0.351898574308494,0.351898574308494,0.164790079743202,0.0976559401592626,0.202512829546436,0.229390337436353,0.110453043067257,0.115420696258086,-0.0789170098743273,0.0455501645725141,-0.106040554153536,-0.037013030480577,0.00154594546012687,0.152097384037734,-0.0476324244418453,-0.0724303229377547,-0.00412982275220143,-0.041236215855004
"PLD1","brown",0.349882703508914,0.349882703508914,0.0639019106119724,-0.0574477007725934,0.273876014143994,0.341067498179204,0.0217956968775969,-0.0561347796523907,-0.202062368045886,-0.0790692335265976,-0.024109354159376,-0.0724080898685237,-0.0385620561090348,0.0172461891113849,0.322818459358276,-0.185541987540903,0.0997476763599408,0.159813258759372
"ZNF551","brown",0.349846851227666,0.349846851227666,0.385186758467478,0.16733749321477,0.302175578379441,0.150675430948481,0.36574252696885,0.318905541073138,0.284982372501576,0.271370486038805,-0.203331302468657,-0.201703008943444,-0.217546006295655,-0.0557292310488003,-0.158904127090535,0.189205559888817,-0.0518990982059994,-0.186234713499431
"FBXO45","brown",0.34888746028233,0.34888746028233,0.262174380988894,0.0556482163103192,0.16596846032362,-0.00660472556941039,0.307193046002076,0.286562160491314,0.366885542637961,0.183943986844126,-0.22309095333151,-0.263894570712284,-0.338843952958064,-0.157693165291774,-0.101424481355923,0.121659324803209,-0.238134615428217,-0.292087293216783
"RYBP","brown",0.348689611387798,0.348689611387798,-0.178701171661456,-0.1087028994155,0.0669850932660078,-0.0116988874322356,0.0892087290442495,-0.0222743237520478,0.0874303887355389,-0.0843114434714953,-0.0368411271872672,0.00781118348575309,-0.128248702461034,-0.13624181218924,0.0383608048078047,-0.295332382815295,-0.284274725530704,-0.204126713952719
"POGK","brown",0.345135568579529,0.345135568579529,0.171235385070077,0.0478058097576685,0.149014750011794,0.0594483939121992,0.224840730632449,0.100354462541529,0.165392100801888,0.139530469789574,-0.160522267716112,-0.0612510264249966,-0.123287753918054,0.00619900183562179,-0.0527775449560173,0.0714236850607219,-0.0581952969259349,-0.0252552508838611
"GATA6-AS1","brown",0.34184255572646,0.34184255572646,-0.0717106772345649,-0.143290524831269,0.253405943281265,-0.0162534094201814,0.314033704200102,0.151654133145543,0.37165566323527,0.0169692358142618,-0.120633489193149,-0.286063265906049,-0.371836291131446,-0.156419666490371,0.236534653013102,-0.192591502549609,-0.275079398077963,-0.266259692729853
"NUMB","brown",0.34125225317844,0.34125225317844,0.127605884597922,0.0373620647706933,0.253852294418883,0.394996544334503,-0.0108321155196675,-0.0142309817650551,-0.312227171943105,-0.0345409685483445,0.0029839837874447,0.0900505911413447,0.205511121618504,0.245403917274857,0.176486356317659,-0.0797839670784845,0.2422558416024,0.300794950157698
"CBX5","brown",0.339659097775512,0.339659097775512,0.00203411810297952,-0.0623241371592114,0.14162879497971,-0.148142174744379,0.346359794187192,0.218174673397933,0.477135223908703,0.0474235272388604,-0.154067980153481,-0.0623736335691032,-0.317106737745667,-0.330278520288371,-0.130531996256235,-0.129138383164625,-0.470115187294345,-0.477408074087042
"FLVCR1","brown",0.329084596216027,0.329084596216027,0.458308950287673,0.121875014022288,0.345161641742258,0.11446822037424,0.49230735131011,0.379105259539767,0.442332756278574,0.298780753694436,-0.29321448008251,-0.213351122344499,-0.327070241182534,-0.14384406478483,-0.191481756198298,0.253183486164727,-0.116377368059753,-0.202382765047117
"EFNB2","brown",0.325267536981273,0.325267536981273,-0.157823501180837,-0.168765891156027,-0.0140184402503562,-0.0230856539446656,0.105090511282967,-0.171443356170458,-0.0337117103424463,-0.0171034991342563,-0.138022137459671,0.0408006618047067,-0.079355707337899,0.00477554567202135,0.0395974105076756,-0.131626618845093,-0.0984376408411786,0.16108613573678
"PLEKHA6","brown",0.323042591026325,0.323042591026325,-0.0929467733641623,-0.167276134616229,0.265329856508466,0.00688457629587428,0.322347239705312,0.0869509257732212,0.345619271923206,-0.0170877274286783,-0.130877056436618,-0.205689033359926,-0.338761265304841,-0.205293209184838,0.329325408182464,-0.201138203136873,-0.211683358804194,-0.113363177379743
"MED1","brown",0.322579780875464,0.322579780875464,0.280144922787866,0.153466675881628,0.259989223830552,0.0998919577806155,0.349106103573756,0.362667090990472,0.313325076492531,0.108202797992533,-0.187733559545442,-0.0660239874401821,-0.169844601498735,-0.0198469826348381,-0.171982898668383,0.0605036906187283,-0.189349219946707,-0.298426317740374
"HMBOX1","brown",0.32021330220783,0.32021330220783,-0.141657161802467,-0.167933601949819,0.0904696714955156,-0.0312719920897111,0.103494195052401,-0.0753247902678415,0.123845832559549,-0.0237967962465523,0.0425219263203104,-0.0485044744980297,-0.129015253687507,-0.113389141867365,-0.00384119737940501,-0.218054582972782,-0.224415101713223,-0.132171904709234
"CDC42BPA","brown",0.296634205453307,0.296634205453307,-0.0989024174966451,-0.212847267885975,0.0937741704733658,0.115914635591389,0.00799086876522796,-0.0684268042107145,-0.156217467855868,-0.0795535332018781,-0.109856116495941,0.138743511180777,0.00136798308129278,0.0592987368270133,0.0131638171631374,-0.188275401023233,-0.0441191939231324,0.138247171738642
"IGLL5","cyan",0.951421004621199,-0.23021517932668,-0.203427113061236,0.0664454419804924,-0.150127720471034,-0.00578188255404961,-0.225119558767325,-0.194675337201576,-0.153354557050999,-0.0972964450707968,0.951421004621199,0.179975823304672,0.491022545603055,0.218157665871932,0.246155684070419,-0.14044624070179,0.0891564133337257,-0.0529648294819903
"IGKV1OR2-118","cyan",0.950290484235267,-0.244870455642483,-0.174212941659328,0.0907033959076201,-0.154868403069597,-0.0110269839276543,-0.21334856789365,-0.196601796982165,-0.154645506494495,-0.0791483473476056,0.950290484235267,0.186454582858603,0.50737296917966,0.223942396223901,0.198832577104793,-0.107073073473026,0.108991868836594,-0.0371382106716159
"MLIP","cyan",0.949643912006492,-0.245232153293289,-0.170295356806618,0.0810377522541599,-0.151049714360516,-0.00206649777159145,-0.221486186100973,-0.200932264487938,-0.171031961593372,-0.0933338035019475,0.949643912006492,0.205637945138816,0.52942957598258,0.254509817932061,0.209874925668493,-0.111094405274035,0.122323383736944,-0.027353183924878
"IGKV1OR2-108","cyan",0.949628942690925,-0.262511309250626,-0.169419293257291,0.095248661849602,-0.16052599293696,-0.00628585143009948,-0.225465192573029,-0.205219909078392,-0.176374003137672,-0.0760925952411874,0.949628942690925,0.210641887887178,0.526182522227472,0.24118438605242,0.195787646549398,-0.0973133970176096,0.128570643350283,-0.0144620485581515
"IGK","cyan",0.945070952120309,-0.221658876529706,-0.153775413706863,0.112082926979432,-0.113935932164375,0.0222799406575658,-0.188595304141122,-0.178532882486798,-0.149679230284962,-0.0858856192691438,0.945070952120309,0.208906360877673,0.510968616867344,0.244842226624183,0.202048176533231,-0.121152210702157,0.102353064124436,-0.0593405327954348
"LOC102725526","cyan",0.940530336048549,-0.249696436816024,-0.193777905998746,0.0794101128863787,-0.169889935953967,-0.0524231865260035,-0.216515394687604,-0.201562921134716,-0.113245163747473,-0.0821128765776553,0.940530336048549,0.164604113081443,0.479047057032282,0.227420927603066,0.193724795876155,-0.093626041041625,0.0737931370762344,-0.0479663893150137
"IGHV3-23","cyan",0.937549388192359,-0.235143677882197,-0.174957243661924,0.103080597859911,-0.152512660455072,-0.0240567822346366,-0.215999156608864,-0.189071985630454,-0.133759645156926,-0.100061958754985,0.937549388192359,0.18627167693465,0.506078525991971,0.261862792734161,0.191973990833079,-0.0924751453558929,0.0933904686149824,-0.0403480474631563
"IGHV4-31","cyan",0.935009702149412,-0.238458168365818,-0.186443321051847,0.099431818304773,-0.159744943524001,-0.0343738922033427,-0.206512108000877,-0.196360619056741,-0.126618587844558,-0.0681709962739375,0.935009702149412,0.177827385149883,0.498334636283231,0.244249551489955,0.185593482626226,-0.0946567939281645,0.0843116408759636,-0.0386207483468737
"IGLV1-44","cyan",0.932227826465647,-0.245519091149721,-0.18544736400807,0.0495092026453179,-0.154643321265007,-0.00911383941618848,-0.228643200012457,-0.168563999570715,-0.163113421285746,-0.0674577733410044,0.932227826465647,0.203104839524065,0.507054771493401,0.242694405899494,0.197822616043485,-0.114406736692442,0.102019822463977,-0.0324252200723226
"MZB1","cyan",0.92730078797628,-0.255940155669818,-0.167093006663485,0.0171067869417018,-0.193673118588137,-0.0330968388926294,-0.252560411466447,-0.217112204522098,-0.176190253249819,-0.044990477137591,0.92730078797628,0.123552447320259,0.466405180071712,0.211173625283368,0.208518688143933,-0.0525724330594862,0.158519762649707,0.0257746463777503
"IGLL3P","cyan",0.927071690556101,-0.178712412657891,-0.194300064589474,-0.00785070144769016,-0.138946134604162,-0.0140052805657049,-0.200963417750354,-0.20528919718726,-0.148414353953175,-0.094586602808068,0.927071690556101,0.211944074344408,0.494692141601596,0.251050347570057,0.21347529550812,-0.113105673895044,0.10049995248042,0.00511184884732122
"BMS1P20","cyan",0.925030305161956,-0.23839483747203,-0.205096428797358,0.0524055498335292,-0.170287246574478,-0.0445092483783976,-0.230067873922614,-0.199059546284028,-0.148364096422644,-0.0977680959100621,0.925030305161956,0.183748459514888,0.483582609839825,0.224217677318326,0.18444622257693,-0.133685154688011,0.0609723096201402,-0.0496675165909254
"IGHD","cyan",0.923799559666412,-0.268581776525877,-0.179820576120289,0.112189513664398,-0.165794249458574,-0.0224964223377462,-0.238679999416934,-0.197932796666419,-0.140521086866392,-0.0801207707803888,0.923799559666412,0.184435952201894,0.493391393561978,0.229627464374423,0.211879639956167,-0.0854092834165144,0.0975082794858941,-0.0217356532791589
"IGLJ3","cyan",0.92233723148984,-0.222124441868742,-0.168892160993872,0.080785376778818,-0.138266678474099,-0.00276265865634598,-0.206308359428413,-0.172500009714562,-0.152673529963002,-0.0658146409723426,0.92233723148984,0.208323434625377,0.514804628054634,0.262342570986828,0.190714139177275,-0.107485717048394,0.102201193471135,-0.0199052851557817
"IGKC","cyan",0.920230233672807,-0.259350381017844,-0.140590228583586,0.110868836583061,-0.14487997777825,0.00220909374687403,-0.208098087063609,-0.164420932816582,-0.149849268880701,-0.076225171083413,0.920230233672807,0.210401977508354,0.514044124538215,0.252858876654037,0.209231783700588,-0.0788829365450002,0.125744350490222,-0.0342580968899581
"TNFRSF17","cyan",0.91808580215874,-0.150288594072353,-0.0933618081361414,0.0730266408656317,-0.00494997835154364,0.13730670817346,-0.130161660175067,-0.0840199175653924,-0.127437012542153,-0.0504058790660091,0.91808580215874,0.0708360219645283,0.417470078506914,0.196324274752199,0.366801942781425,-0.147143884600082,0.146800593572683,-0.092747859487089
"GUSBP11","cyan",0.906727879334964,-0.102921634154924,-0.241529081856444,-0.0542807873791812,-0.139576961501506,-0.0575704152750853,-0.183192682277178,-0.190913684889244,-0.0943135647528434,-0.0864458345205734,0.906727879334964,0.181984970745056,0.437848210921316,0.207950633345806,0.190250452782426,-0.1560991733962,0.0238782529034955,-0.0410726846130727
"POU2AF1","cyan",0.906500736102534,-0.181084075390951,-0.105493951244411,0.0106948727599095,-0.0890277673330654,0.106156971611008,-0.233862551058059,-0.208939987830472,-0.269182509303844,-0.0649346751928942,0.906500736102534,0.165038935698846,0.504841612222311,0.24302804406537,0.283327911292436,-0.067812852454684,0.232098701831691,0.121009175595188
"IGLC1","cyan",0.893501558869464,-0.269084669682175,-0.161047799722489,0.0468086465414797,-0.208461271302135,-0.054455986597397,-0.265742543319787,-0.192028671891489,-0.184668626917263,-0.0518963066158054,0.893501558869464,0.225187382378723,0.526905814170586,0.275345483923885,0.107954510265003,-0.0458774455685749,0.12753777164771,0.0141927136198774
"CYAT1","cyan",0.891336839117743,-0.158126578266771,-0.164949799247584,0.0269638956294247,-0.105046936601048,0.0148301730284721,-0.173699426682906,-0.190771181136381,-0.150372986228701,-0.104393968471894,0.891336839117743,0.224144143032941,0.500063470916663,0.261360771731017,0.212106275594596,-0.119124333232828,0.100386637592782,-0.006578051486081
"CKAP2","cyan",0.87459968666794,-0.296045076910396,-0.135729834039211,0.071378746866179,-0.192710183916542,-0.0315669550274574,-0.24799009666354,-0.174707135383733,-0.187036998846719,-0.0614481854282002,0.87459968666794,0.190735793533875,0.516173403529713,0.261075704245769,0.112120372495754,-0.044584821918292,0.13710081588361,0.00835812387752945
"FCRL5","cyan",0.869893452594758,-0.139597043276877,-0.168151073894448,-0.0148145377888157,-0.0935971234611374,0.033156833069846,-0.186447514118064,-0.173480845510846,-0.195221060113864,-0.0959765035335586,0.869893452594758,0.205126446947779,0.479860541442938,0.221492369375621,0.151070651018445,-0.146578044158776,0.090082741542912,0.00333289904980263
"CD27","cyan",0.845493932989883,-0.223639727205206,-0.157438141184371,0.0430376032523935,-0.179681303771159,0.0168818874654628,-0.286269326136285,-0.213524596969009,-0.282009071891493,-0.10853366994805,0.845493932989883,0.267780335982413,0.666439782235438,0.368189022609924,0.117232198724601,-0.0500738594543814,0.205683296046833,0.0753588151919582
"SLAMF7","cyan",0.843944855958119,-0.172670637422486,-0.0212243753913423,0.135538124719645,-0.0415407046887769,0.156874346097389,-0.176980964504004,-0.122502262413954,-0.292828107980025,-0.0447798702035947,0.843944855958119,0.275057177846976,0.756661771470139,0.510476299774598,0.108878973950469,-0.0551777037755833,0.229011985864463,0.0591210601656531
"LOC101929272","cyan",0.843659156995324,-0.148902227596087,-0.178556442344156,-0.0411383687517321,-0.0903463991574458,0.0423435660810447,-0.178919977014556,-0.164130515553928,-0.178774069111762,-0.0878360488669945,0.843659156995324,0.0760606711905399,0.412198979663048,0.180509886142881,0.257424895345101,-0.199747945151489,0.0846911726935162,-0.0621218375974942
"IGHM","cyan",0.841029945144566,-0.192343299713088,-0.181123049513902,0.0177531749297883,-0.133568088997307,-0.00528877255571908,-0.217435087821268,-0.180999470833417,-0.124924836495482,-0.102457879078801,0.841029945144566,0.130969880807581,0.417369824047341,0.226897671684417,0.308299971033558,-0.0889475765272088,0.116136266918626,0.00898521501585952
"JCHAIN","cyan",0.828345371020197,-0.0818153179357007,-0.0852060619517461,0.112607835744328,0.0632013438474406,0.146559931992739,-0.0432199884393671,-0.0334978774136951,-0.0504209976909909,-0.11832095054551,0.828345371020197,0.0149331994836538,0.288617881709406,0.130517034574272,0.409100658644134,-0.229891394142946,0.0299182863612953,-0.194096747195004
"DERL3","cyan",0.82721059577816,-0.331782321263979,-0.272548643965884,-0.0859654280667949,-0.320869104741609,-0.146001106562539,-0.355331957283186,-0.314865695846319,-0.202199052757833,-0.0904896427772584,0.82721059577816,0.156077307024436,0.401726159392169,0.13092192542658,0.164640335994613,-0.0640148787264127,0.128120680699727,0.0732606574288969
"CD79A","cyan",0.826538589693936,-0.239927691740822,-0.383374492856732,-0.189762109844325,-0.314803866113633,-0.219131264554781,-0.321122323015385,-0.306756542503749,-0.14179153190673,-0.120202561659633,0.826538589693936,0.10503766506232,0.385053722238408,0.121433580419113,0.227875265334468,-0.144629859145819,0.0251941834918683,0.0261286083949901
"IGHA2","cyan",0.81701514052491,-0.109473163145771,-0.169818457806806,0.00771393448692165,-0.0629446189777807,0.00431188573639656,-0.11694374711453,-0.154989789570061,-0.0194513260177576,-0.0948739342877059,0.81701514052491,0.0299761169481631,0.27253636700087,0.0917652399004296,0.382951262959898,-0.139437571202143,0.0402273613463727,-0.0745697545968791
"LAX1","cyan",0.803389160180644,-0.0791679505328657,-0.0608646780883769,0.0422268381081763,-0.035840162482451,0.106298696345207,-0.152364820582769,-0.0999470730681723,-0.240385490080861,-0.0541731506263983,0.803389160180644,0.182857147784098,0.539588854173767,0.344539946781627,0.106338593646887,-0.0991231538244044,0.134859317443824,0.0133689443689851
"MIR8071-2","cyan",0.782443606176211,-0.150072506429224,-0.138575064613216,0.0133109598841797,-0.123309057413212,-0.0200641332120475,-0.161785192673214,-0.210238318927087,-0.170813307633058,-0.0344078311245785,0.782443606176211,0.334225598199199,0.564515347218135,0.323100525516083,0.00328824766572696,-0.0490476009113779,0.100151204654351,0.0729125099484672
"CD38","cyan",0.765306777670693,-0.213442824752142,0.0356369182941936,0.165730118472595,-0.0685918472687383,0.119327837856213,-0.173213657142504,-0.0195483440724736,-0.238181167850068,0.0103847023603029,0.765306777670693,0.18281563777072,0.643468598086281,0.422815443343127,0.0686175255865352,0.0149259545127256,0.214129367062436,0.0184802904463454
"CPNE5","cyan",0.753053971114049,-0.201618236685809,-0.267817612702092,-0.127885407727503,-0.230600345106855,-0.0897628307761946,-0.276598798914742,-0.294644533017018,-0.186573860340182,-0.114146517146136,0.753053971114049,0.201284453127717,0.46102528583792,0.244419102297548,0.269823041399214,-0.0790280490451192,0.131875590408223,0.137664069393491
"IGH","cyan",0.745509378574588,-0.20820876764075,-0.301322742523377,-0.108719568006256,-0.177635711026342,-0.0808555920837613,-0.238166878607856,-0.206395300827324,-0.0698621569557538,-0.0985899901649794,0.745509378574588,-0.0498852570992721,0.219555562437502,0.0212190232766975,0.448147078771587,-0.167199307042254,0.0528223475724363,-0.0210149216608732
"LOC100293211","cyan",0.726974429043319,-0.206400836123646,-0.187601369498844,0.11108481662103,-0.126771665563019,-0.033402968424331,-0.171663038590345,-0.158835419206096,-0.063169989366385,-0.0233374080931942,0.726974429043319,0.0375713330009008,0.315616523550113,0.114518354210847,0.267893041546193,-0.113678576070274,0.0604111819419213,-0.0600973018900765
"IGHG1","cyan",0.717573373832313,-0.325015903185926,-0.278370678977772,0.00292720171504052,-0.325064984436066,-0.212429472243861,-0.309080552370886,-0.280018146173643,-0.138238092788342,-0.0715886001078556,0.717573373832313,0.0537299985286831,0.323384020414816,0.126001290911686,0.0947149649704582,-0.0772933030540123,0.0200216919316872,-0.0129433641966588
"KLRB1","cyan",0.707016943629089,-0.0746858415307085,-0.0764752709309612,0.113057560133998,0.0594871239163617,0.1613262660893,-0.0502398290393604,0.00166007404716163,-0.0986984886682876,-0.051592704567516,0.707016943629089,0.105501315996677,0.481966413746887,0.216622025374324,0.260874261688427,-0.217800304512894,0.0677835029479313,-0.209133594348072
"FAM46C","cyan",0.673019615642026,-0.131051026148807,0.102692165904483,0.196852011244861,0.109549316608625,0.388269226425618,-0.226019294999591,-0.084027135082248,-0.402697023625036,-0.0500419522367962,0.673019615642026,0.110084154701522,0.417664386267297,0.21624708736842,0.412604358320427,-0.0781501432332551,0.371290087921979,0.1355857170476
"MS4A1","cyan",0.636562410576556,-0.00918927455527213,-0.135883434487446,-0.030331409058801,0.0238708103685846,0.141409137089517,-0.12759202881111,-0.0803196584887187,-0.233353572661117,-0.100383818690641,0.636562410576556,0.22878451344604,0.485125962112153,0.273077734576664,0.193104991981279,-0.22466706102296,0.0615855570659387,-0.0379529581678979
"ADAMDEC1","cyan",0.609488762810948,-0.00864376261426135,-0.0316461700328626,0.187373307489695,0.137390634578509,0.171163462098069,0.0415753162408593,0.0739062370350789,0.0372954064357967,-0.0904494142421229,0.609488762810948,0.12202256745392,0.316909658089505,0.166348107308055,0.367527134211411,-0.221284832336919,-0.0331400700498856,-0.272618309522189
"LRMP","cyan",0.589650926257015,-0.0438270320878147,-0.117942359275054,0.0878889934599406,0.078637170407854,0.270366558102856,-0.189639715981349,-0.0875039577312941,-0.363863430363984,-0.170235739415106,0.589650926257015,0.222537723307723,0.505684201339883,0.277703065733618,0.232311053006628,-0.312205337557911,0.106319790600174,-0.0594801133169916
"DNASE1L3","cyan",0.577121196468313,-0.16382968721909,-0.0714393448716349,0.0805817689562119,-0.0168878933628482,0.0769627231268158,-0.108882065877389,-0.015243763210262,0.00879305537008447,-0.0474386400639688,0.577121196468313,-0.238710434947766,0.144662337946154,0.0183014354870803,0.51366741104521,-0.100114247661473,0.119075613976749,-0.149710400006241
"CD1D","cyan",0.571258604648368,-0.226361381587072,-0.264200403643263,0.0132895297058831,-0.0874146376695371,0.0559849258953309,-0.206338832287893,-0.175002254097079,-0.18049615651187,-0.163980230241732,0.571258604648368,0.259394819794864,0.45006999575999,0.165272753601873,0.311807117861537,-0.254428424970207,0.0763790626227925,-0.0692342076024383
"EAF2","cyan",0.57028482712781,-0.0336600280902413,0.169489054007698,0.21387921736174,0.247038856063334,0.376340464344244,0.0269423359539327,0.120687992884985,-0.17007866153007,-0.0161330423840554,0.57028482712781,-0.0533883639421049,0.294297189686706,0.175689401095082,0.314831305618399,-0.102862152806158,0.18876428152978,-0.0860644316959723
"ADAM28","cyan",0.557349874743436,0.0330025372008386,-0.150193272546273,0.120810889449302,0.152185827757965,0.308726642100156,-0.0870322875954856,-0.0847290438448137,-0.311183417487241,-0.0973684247917166,0.557349874743436,0.310310534738112,0.546326000522083,0.320424372506581,0.244486369558351,-0.35974179574272,0.0841692952316769,-0.0112350071027629
