"gene_symbol","module","kME_own","kME_tan","kME_green","kME_grey","kME_salmon","kME_blue","kME_yellow","kME_cyan","kME_black","kME_greenyellow","kME_turquoise","kME_red","kME_pink","kME_midnightblue","kME_brown","kME_magenta","kME_purple"
"GSTM2","grey",0.124451301288128,0.278255536871781,0.0892677716192924,0.124451301288128,0.132850249301767,0.0139172294787434,0.155237988898732,0.10522875422481,0.249217019037657,0.152025042711203,-0.148319843410701,2.62274807675666e-06,-0.01904562809342,-0.0939850265246023,-0.250152907551398,-0.203927201782652,-0.270506316353406
"ZNF689","grey",-0.124193653087947,-0.12359168495005,0.251010325874097,-0.124193653087947,0.0236743691586245,-0.0198716274751129,-0.0793166026643232,-0.108646058442724,-0.163998048469812,0.012781135802539,-0.03777640721178,-0.1266421798858,-0.33080289943381,0.133511139048799,-0.0878883577087398,0.356313371624033,0.0068545460670603
"FAM3B","grey",-0.123825501349769,-0.15659905449372,0.06230741915514,-0.123825501349769,-0.102532017190807,-0.0639838249141841,-0.209835933035904,-0.156023639209967,-0.220462553999678,-0.015783933853295,0.0945585651960342,-0.0762811840664972,-0.102403526756698,0.242549581974638,0.07667564179129,0.329375872223303,0.249572425777714
"LOC100505874","grey",-0.123794198737131,-0.105772047857043,-0.0386581140482162,-0.123794198737131,-0.05683316967394,-0.0532942156500847,-0.129595310040198,-0.103525321927902,-0.104201071468402,-0.0143686429182387,0.0284630986689003,-0.0175570513397513,-0.0268912258170193,0.00483112557502836,0.123503523810647,0.112379702750277,0.0948609962982152
"SOD3","grey",0.123638082674961,-0.236581313544806,-0.0708230933721519,0.123638082674961,0.0872864648362091,0.232925605648504,0.0336351859029365,-0.0567201802804535,0.00638835951687215,-0.042256672516088,-0.276547452987665,-0.265394392105743,-0.180505086126771,-0.0796650832497668,-0.0528813034403821,0.0218487915405037,-0.142974493298627
"PKP1","grey",0.123311293138904,-0.109242988105016,0.110405404704364,0.123311293138904,-0.20149995979563,-0.0445715091479419,-0.196853047724934,-0.17379732400155,-0.0969519530627899,-0.155956690022118,-0.0241428551711705,-0.144111995784273,-0.198090675841295,0.14263004124383,-0.10098687841348,0.150442850426738,0.0750620902498045
"MMP7","grey",0.123037112262871,-0.104705288513579,0.0221730941333031,0.123037112262871,-0.0579200510528726,0.196789623148011,0.0441988636813513,0.072766412904803,-0.229342615395988,-0.269266268936939,0.0585095377662546,-0.00784896045790628,-0.107526928733417,0.0868787817924096,-0.0143917416561671,0.069122733776486,0.0236135384459895
"TXLNGY","grey",-0.122875197809611,-0.0236202534334282,-0.134044062796752,-0.122875197809611,-0.0152284304574714,-0.0388059223478958,-0.0214325370120325,-0.00584514223739414,0.0808778938472458,0.108768021185125,0.0658670503260221,0.127692090065889,0.21087950260052,-0.028390971915673,0.131079394869075,-0.0313751020261639,0.0861434262827896
"KIAA1211L","grey",-0.122174108484364,-0.0812279938469386,-0.0608011257720678,-0.122174108484364,-0.0231760980868687,-0.108674848778684,-0.0861321823261369,0.00470091424817617,0.241592900755172,0.303868729332272,-0.0561350212829956,-0.0369942115219696,0.122332625102814,-0.0616848304188587,0.170519034988142,0.153558007271611,0.170975684853493
"SPECC1","grey",-0.121874141767524,0.116157608876223,-0.198541379488884,-0.121874141767524,0.214440098801014,0.143221279023138,0.145097387830919,-0.0191387389184514,0.336513134093454,0.29148058237506,-0.278208254658212,0.0393179943470734,0.044841825968908,-0.161383812011444,-0.161327257033503,-0.203239865096583,-0.258484587122
"DMRT2","grey",-0.121738657703707,0.110017191674367,0.146983367104348,-0.121738657703707,-0.042087051120293,-0.132129425692303,-0.0952499864786385,-0.0335465072771223,0.0537966934293699,0.0993701551569738,0.19807272766356,0.118583024612214,0.0708258744116218,0.0118046976164913,-0.020496711416662,0.0686988180936578,0.0537724855189705
"LIMK2","grey",-0.121714262514566,0.179810786247666,0.0806756882395562,-0.121714262514566,0.0339058531853199,-0.112667561849327,-0.00400850904019485,-0.0235398709620948,0.358435464174487,0.280378684037071,0.163289233917624,0.0919132453856262,0.24801802990872,-0.0556938275060978,-0.0185894576177961,0.000517058766057002,0.0622217481041484
"MKNK1","grey",0.12167666829302,0.00215777177413889,-0.135348250900984,0.12167666829302,0.0703535471438893,0.231580670261064,0.309197609970396,0.308366690924562,0.129710851054507,0.0359421401292935,-0.0961033548964386,-0.16922637971979,0.223198143131507,-0.211261401114227,0.369094646711232,-0.283036104771641,-0.0739766192081767
"EEF1D","grey",-0.121469437273889,0.285028988618343,0.171685429617278,-0.121469437273889,0.0116904707747266,-0.0731750768575001,0.0183769910012586,-0.00449488129265403,-0.0169408370853388,0.00978266853584326,0.134963472652296,0.172812026924556,-0.0195716333930348,0.0393969765065007,-0.156077682345073,0.0501913356297259,-0.0258337802515477
"PPBP","grey",0.121265755335593,-0.0177998193605627,0.0386292802606696,0.121265755335593,-0.00804093511117979,0.155937818530018,0.103134974467218,0.0475135417726112,-0.144822747461874,-0.128802968864064,0.0730982148607677,-0.0319839403017264,-0.0562441555139184,0.0139980131162806,0.0038340665132367,-0.018730536617758,-0.0112726250512739
"ATRN","grey",-0.121080249261885,-0.0195749178722881,-0.0279579595713713,-0.121080249261885,-0.0192915850491724,0.191282041778602,0.0173901431806568,-0.0105689360841916,-0.187679099707722,-0.156373104377981,0.139923945702961,0.0248865971610072,0.125744433211633,0.499627930203969,0.0922251440117478,0.12501831757947,0.228146138637651
"SERTAD4","grey",-0.120800178051055,0.0236585200060339,-0.29870351321779,-0.120800178051055,0.183533268974653,0.236872285833821,0.155544146691555,0.00395443462573216,0.2828549739205,0.143389058177178,-0.171910215025157,0.101311694610649,0.212627203682135,-0.234765419566191,-0.0334018530111267,-0.311457166576457,-0.15870659925997
"MIR4458","grey",-0.120783056350201,0.161495835965576,0.0928514127448453,-0.120783056350201,-0.00757333817032946,-0.0864642514823014,-0.00156522217640401,-0.0377339795942932,0.117739359741734,0.100312731230279,0.197645859992643,0.172996150419249,0.177543926863841,0.0942939748413714,-0.0653597405685622,-0.00474777876438076,0.0953542173415968
"BAIAP2-AS1","grey",0.120505384005489,-0.0370623089306829,0.158657559351361,0.120505384005489,-0.0674556691505011,0.0495997096236581,-0.0697113218358975,-0.0346767804911196,0.0321859288158261,-0.0424171091710287,0.0905637614954541,-0.159177278492192,0.0402117094160415,0.00492498778793748,-0.00708141534698181,0.0904281765229471,0.0775255108207342
"CCDC13","grey",-0.120199585323171,-0.331765914214637,-0.289420065060591,-0.120199585323171,-0.0193587471996014,-0.209260163186004,-0.265383628250217,-0.3028006404056,0.013993379957337,0.226539354814562,-0.498210422186361,-0.234954955641814,-0.366695008009625,-0.159227899739467,-0.098920699206418,0.0710544993957655,-0.21514663379606
"SEMA3F","grey",0.120112223172433,-0.0945202568617433,0.120321971688292,0.120112223172433,-0.147080395632524,0.0437063761793653,-0.122906357823681,-0.171084408310998,-0.0957683545802252,-0.144882183106637,-0.0649364937034935,-0.297358030224316,-0.189038219067551,0.0940412424396269,0.0456634203910761,0.126106713958057,0.00175376192367807
"NRCAM","grey",0.11974967485853,0.00267300673067634,0.0811241375785049,0.11974967485853,-0.0768588076155251,0.0343255431536642,-0.00838820395954636,-0.015871473131445,-0.101413943981721,-0.154305288328699,0.0927797207456898,-0.0503477885713475,0.0245567877048134,0.139243595645477,0.0488287149542735,0.00449658958238029,0.045811689589019
"PGBD5","grey",-0.119169198554253,-0.0423146091725965,0.0739334272369135,-0.119169198554253,0.0522821065622502,0.179479858677058,0.0740037003775669,-0.0333117399211382,-0.231169420266697,-0.050928481253551,0.0257448221753511,-0.0770790784496335,-0.12173255652398,0.0326447491287235,-0.00236863472274095,0.200605026053379,0.0647845473518014
"SCARNA17","grey",0.118953944769011,-0.142641377222726,0.057723148175705,0.118953944769011,0.0663529184958026,-0.0393541067374834,-0.0134970591759002,0.0758649026607701,0.0235753901969531,0.0277032732349352,-0.120538272957948,-0.286384827509785,-0.108088849452643,0.0351262558815576,0.0934355216783153,-0.0503372879443822,-0.136886385615933
"TRIM14","grey",0.118279956195278,0.328765911469145,0.263575453970295,0.118279956195278,0.173252431053824,-0.235958868492199,0.17254554135204,0.419404675721453,0.423890457170534,0.298637902462551,0.127016171518817,0.185820932218019,0.146948824850401,0.0490557013836476,-0.100616832194751,-0.110539425264226,-0.0568773785284483
"FRAS1","grey",0.117468450169169,0.188187014451922,0.0487962878887802,0.117468450169169,-0.0184275277855831,0.208542555031817,0.124398653543794,0.0335310809937202,0.155450970850292,-0.0894039761446263,0.110814052672342,0.132309717528147,0.211835093742228,-0.0351817815207797,-0.0785790227641533,-0.243235650048923,-0.105772374029841
"NAMPT","grey",0.117294280205749,-0.202348049629465,-0.144619479019612,0.117294280205749,0.0439984368746427,0.2454915781817,0.188422141779447,0.0905092201863304,-0.196600176819735,-0.197968237311041,0.00854979697675585,-0.0906632828389343,0.00571204624425479,-0.0129333521278025,0.300586473364949,-0.0578083097092579,0.0486397806145184
"CREB3L4","grey",0.117257652808974,0.195511016034566,0.209850044544312,0.117257652808974,-0.075908340444171,-0.168267969744603,-0.138803568268669,-0.155757738595179,0.320560363305947,0.01798007012176,0.134127556827198,0.105747237757112,0.0258762114684601,0.0700410154905479,-0.232673803013579,-0.0771109400743049,-0.117998495904038
"TPPP3","grey",0.116815192116665,-0.0928444545202595,0.127057569953757,0.116815192116665,-0.113591373280576,0.0608925016965611,-0.0382625564914328,-0.0501339379513944,-0.0723486554382725,-0.0890260641718021,-0.0902401653567171,-0.189016460440603,-0.208975445196943,0.122191262219734,-0.0983857230322451,0.0850450041669304,-0.0361119877927485
"INPP5D","grey",0.116351095856592,-0.0812186487708726,0.14259412459436,0.116351095856592,-0.00436696295153412,-0.0120818364762585,-0.0425303143754465,-0.0431410451113181,-0.174797921253578,-0.101881878956533,-0.0354244482754181,-0.214304756214554,-0.194099167858176,0.151644773332148,0.0184151205565309,0.258293303690426,0.119395490253915
"PCDHB14","grey",0.116197035324567,0.159788712242474,0.0545198562979125,0.116197035324567,-0.0750826732675129,0.274165615441051,0.127715064974327,0.105454849808845,-0.0520093149295341,-0.287882885857662,0.216875218578147,0.136670009296296,0.238656295854433,0.0559031781431275,0.0812454860706423,-0.10790899604111,0.134267522003978
"DHX29","grey",-0.115772498172136,0.31430365035233,-0.00537038993916048,-0.115772498172136,0.0443720643632833,-0.0279591889389086,0.128710123374693,0.130734518421023,0.154867841680273,0.0941325553463817,0.215985891166114,0.329309924694681,0.305844713561314,-0.0246173586716505,0.0835771746406443,-0.158663156038339,0.0196081795779204
"PKDCC","grey",0.11559951709023,-0.0576336230142954,-0.01621474132408,0.11559951709023,-0.14506262050473,0.0914318213589235,-0.0421037984664552,-0.0427549975329118,0.0395913785134476,-0.0993740602701032,-0.101818823745054,-0.0947762506066866,-0.0735590057074501,-0.0141124742474559,-0.0229679534141061,0.00524442902000116,-0.00297325825680286
"WNK4","grey",-0.115356376549914,-0.249765759344773,0.0609948032573381,-0.115356376549914,-0.174977172811467,-0.375167379090754,-0.458485049456427,-0.326617723702523,0.251442749018624,0.311547923841147,-0.0278276893710902,-0.243744995567509,-0.00124859581232285,0.0078325598354595,0.159789477267503,0.280980771050458,0.158931173454695
"ZBED9","grey",-0.114896630823751,0.147436351333514,0.0683979592508696,-0.114896630823751,-0.0217538111734664,-0.125732978166695,-0.0508686833109012,0.00613822086809169,0.0460504966604608,0.0485620612733756,0.224320269952234,0.186667616570573,0.18824270368045,0.190780279809363,0.0328352428383342,0.0287382855152835,0.134008817918781
"BEX3","grey",0.114864052967317,0.0501919779900935,-0.0947179125785133,0.114864052967317,0.0841539898195907,0.328592243848376,0.206086963111957,0.00423057056742619,0.020369690938921,-0.167175218551425,-0.0419894348261694,0.0253742659098881,0.0475324681306996,-0.0664749435611874,-0.126328379766345,-0.274654228537611,-0.17046694467269
"LOC100506730","grey",0.114765636386726,0.350549255447132,0.0956161774432174,0.114765636386726,-0.0893834369198061,-0.096638101628606,0.00141537168024492,0.0678626598640128,0.396887596942385,0.146633627960121,0.221574429189728,0.226742162875131,0.387935714443374,-0.0531597800341025,0.0684523672000037,-0.221321623620693,0.0567082627874247
"FAM231D","grey",0.114671362417158,-0.41631578252261,-0.0836667431350688,0.114671362417158,-0.0426695947170611,-0.112608355114615,-0.215490580057972,-0.21379027859042,-0.100820625749541,0.0160819232869127,-0.411354657747618,-0.4268724978421,-0.470856176224149,-0.0660716751964456,-0.123745678305241,0.109400937045888,-0.205111151864499
"LOC100288152","grey",0.114468901276021,-0.221043630378989,0.0401975424906251,0.114468901276021,-0.144198015450812,-0.1217444925438,-0.186284151536766,-0.0544298493385057,-0.0928958283376295,-0.0480944040956221,0.0271369350036699,-0.192810260696724,-0.0457551294313664,0.0860244185654534,0.255926644466253,0.160126180601821,0.198317627284635
"RBM3","grey",-0.112876924972393,0.151436180602322,0.170458198314414,-0.112876924972393,-0.079720218912268,0.0331230111170233,-0.0136491706054823,0.0649552782786706,-0.0996045364024307,-0.0286370243679138,0.237552288580912,0.10786383194743,0.0770161754716985,0.0914618611329722,0.0344038994904707,0.205249236251112,0.276665970998709
"LOC100509445","grey",0.112763148102935,0.115388987696605,0.0902840502235124,0.112763148102935,0.00364863363426107,0.12816837323713,0.147455718064657,0.138093907761307,0.0491769626774444,-0.110344514644078,0.241669421055294,0.0447611544418869,0.235814720081575,0.0877291633805613,0.196352878885817,-0.178356565702789,0.0746703736378495
"ESM1","grey",0.112028909402883,0.00297692415768936,0.0797268238506412,0.112028909402883,-0.147552605792305,0.0920999503761182,-0.0275568658270204,-0.0944165536700952,-0.154657943857927,-0.226403684278693,0.278226732050291,0.114184704949519,0.116371401172656,0.0549520220617682,0.0390006325004983,0.0394908407126631,0.139450248289858
"SP2-AS1","grey",-0.111985680387685,-0.0878512208026664,0.0856331846137909,-0.111985680387685,-0.184120787199239,-0.0419003345967633,-0.172048551279517,-0.0983678698860128,-0.270339416111419,-0.192360480233539,0.216956106321272,-0.00847429053677886,-0.00625320298608684,0.114745080255153,0.0148976194717139,0.297684871306751,0.269756419711068
"LOC100506098","grey",-0.111559715444883,-0.127479851771294,0.0877781592128672,-0.111559715444883,-0.168740971639921,-0.189463306641629,-0.265401174363312,-0.226896865988334,-0.015470972285194,-0.00806373227968303,0.253255848568374,0.00127558842845621,0.0924711083122784,0.149549777458601,0.0958833042669361,0.282582438447537,0.349578430284357
"ERC1","grey",-0.110628016646424,-0.292840500489802,-0.118392361787542,-0.110628016646424,-0.0450986939183044,0.13077362573713,-0.107646040507531,-0.137239081940999,-0.235884736028695,-0.0806657613579745,-0.18560183533428,-0.16238402612431,-0.195998026227192,0.0465735581438558,0.172081418395896,0.172844736746548,0.0959867394507735
"EPPK1","grey",0.11051832148497,0.0522731508447038,0.183637960993514,0.11051832148497,-0.0829478635643768,-0.124992345093977,-0.131400425090516,-0.0645821380634991,0.0883761265188026,0.0805248051057173,-0.00163942338234009,-0.162959379996008,-0.0746493449556491,0.0441135208168744,0.0233233129476163,0.146737105394853,0.0127227439247214
"SETD5","grey",-0.110303020754186,-0.168147467219271,0.0413128412178991,-0.110303020754186,-0.184749988855612,0.0243626808928716,-0.170059666985228,-0.0698698258679249,-0.270987920372733,-0.165951595030187,0.213842459130898,0.246314879290937,0.0261367498615647,0.165967895653253,0.322717009694236,0.292740151929502,0.314940370569484
"THNSL2","grey",-0.11028433449023,-0.214195483521084,-0.00768382129659613,-0.11028433449023,-0.104482120260476,-0.0357897765154362,-0.186912351417293,-0.124912256906031,-0.0899414418891854,0.0733333373648287,-0.201600488929396,-0.21715157173848,-0.238499437237055,0.0188341031404244,-0.0575345809831945,0.246135656777384,0.016273370113428
"USP9Y","grey",-0.109354795905979,-0.0477224264501111,-0.18608196136792,-0.109354795905979,0.0191394155220368,0.0696230560849689,0.0492975721997125,0.0160147028030939,0.0654269328182848,0.0440009286954326,0.0451728792823439,0.123823134924418,0.252989243589562,-0.0420856710230677,0.158713344456124,-0.0909848861762856,0.0683633436107589
"TM7SF3","grey",-0.108760312171269,-0.112076293399775,0.09735100245092,-0.108760312171269,-0.153766534478742,-0.0270643620287818,-0.168326604983809,-0.0988399497612736,-0.210308992474178,-0.104361152166752,0.153695430606009,-0.0612224082108194,-0.0201114076711305,0.175633879174226,0.227401199541853,0.261714410748389,0.257284492212757
"LOC100506922","grey",-0.108495158106347,0.110377769499762,0.17692753710592,-0.108495158106347,-0.0840080087760194,-0.0522427301633868,-0.0883972554028703,-0.044318843122177,-0.108124982682864,0.0143831135027894,0.136370058068664,0.0645243179374239,-0.0556620054446921,0.178695173925818,-0.0874532564226417,0.27945798420929,0.165473398813907
"PERP","grey",0.108477040527485,-0.00501878596059076,0.026585788038355,0.108477040527485,-0.218265760141926,0.0204834732997058,-0.0589462121075243,0.0579777678465568,0.0204405501488001,-0.092120471195415,0.185755009322132,-0.0368139845985031,0.205862326034619,0.11929701934348,0.188259962527316,0.0868928468633964,0.324226444327872
"METTL9","grey",-0.107435026850663,0.365953289257324,0.0727649799756773,-0.107435026850663,0.0461409193718657,-0.068794320051461,0.082643811398691,0.0446146023967904,0.0751934077137188,0.00634811852184724,0.283938624338718,0.417361309009,0.209897884747704,0.0304172042733361,-0.135508725875316,-0.0675337747282081,0.0650717267663509
"TXN","grey",-0.107413941373881,0.327664598174674,0.0310137459172512,-0.107413941373881,-0.00384684076327445,-0.176670224361944,0.00184662864987732,0.0646631097867852,0.25410589307968,0.191185157013313,0.233404605231806,0.300281280668947,0.296062109256431,0.00809181972054877,0.0345893341600754,-0.120420928034251,0.0500275334586915
"XYLT2","grey",-0.107248328571051,-0.249531864606862,-0.0544561059017797,-0.107248328571051,-0.0606226676451734,0.0689053310209478,-0.112765170307389,-0.0918942417159737,-0.086086942068304,0.020913093126069,-0.0352101675400616,-0.0884978005939878,-0.0523956288231591,0.000506517487988854,0.141666822402624,0.168967333316012,0.0981345064451201
"LTK","grey",0.106983412217789,-0.120343617437826,-0.00932205067469182,0.106983412217789,0.0857637552944643,-0.206079765461833,-0.0609279670234864,-0.0847231730734624,0.229396953295499,0.244764271902555,-0.352858028945636,-0.268380628775022,-0.239441665728627,-0.0343578055556867,-0.132525029906318,-0.0896340939283298,-0.31144072917601
"SLFN13","grey",0.106973283645006,0.148990640904314,0.0531514809583678,0.106973283645006,0.088118494733411,0.0754808048602025,0.162106624141963,0.151531894723661,0.164610528450749,0.0154968679849664,0.0203048195207366,0.0281662181207027,0.102858972400045,-0.0495373258533847,-0.0493627483089865,-0.207332674902522,-0.139373667077192
"RPS23","grey",-0.106829982003563,0.20341440241808,0.011890687427991,-0.106829982003563,0.0121427440739558,0.0345944839925388,0.0184545723403638,-0.0052582865382141,0.091088706557378,0.0701120527881403,0.112020406964059,0.273545584917566,0.166920745766538,0.0365016080263694,-0.123710723166268,-0.0239538423548721,0.087455839061469
"ADCY9","grey",-0.106604236896451,0.0805976230900858,-0.223139191536557,-0.106604236896451,0.220872715004774,0.219937559929976,0.242354021897801,0.163853400992827,0.323463524948948,0.306941746323262,-0.312107696434605,0.0133851502748336,0.127809147418011,-0.270486990936509,0.00735301647904091,-0.227613232885726,-0.21004724679141
"TNFSF15","grey",0.106237033115177,0.0345815159758438,0.106097829930704,0.106237033115177,-0.0214685524971773,-0.00218996122961997,-0.0110374899541031,0.0573241009403653,-0.0675531255256298,-0.120680546663363,0.127238217720738,-0.00191789454616977,0.0332203112735263,0.0793489083366161,0.137441439058731,0.0858751678119786,0.0994937017442811
"LOC101927365","grey",-0.106235156929256,0.0812122300445203,0.0129635768642884,-0.106235156929256,0.0426431883760034,-0.00312134638473986,0.0775508796809697,0.103798326467174,0.00462000119870461,-0.0099194912322585,0.252783226502582,0.123873901656844,0.276317954995731,0.0714316744764431,0.174042585066698,0.0431575826564611,0.229447394970244
"LURAP1L","grey",-0.105756814677164,0.0353941606475022,-0.0529024733680083,-0.105756814677164,-0.015779243091469,-0.0649709001857502,-0.0558498473905869,0.019180097805526,0.117281915310979,0.138652819980909,0.0526324067394042,0.161938603749089,0.0747385720847868,0.0614446177394339,-0.0145598940697375,0.0850970373815797,0.0711405145592955
"BTBD11","grey",0.105296940622529,0.103132175943129,0.175317225989353,0.105296940622529,-0.0716456834252713,0.119728197453378,0.0521733623722276,0.0154628984037195,-0.271146225323539,-0.22959711202037,0.0965554427019796,-0.054531135682429,-0.108654462671809,0.115357691063426,-0.0721861604164412,0.136525244937195,0.0399486714850843
"LINC00920","grey",0.104958899551271,-0.000880619748377308,0.0672776654618258,0.104958899551271,-0.15834777536183,-0.153520623998979,-0.151098877622706,-0.0875246776305607,0.0491740532787718,-0.0862587757941512,0.173628685043928,0.0865701279045455,0.102348737825264,0.0656309602514622,-0.0299885772595486,0.0604259678827305,0.149053205149172
"FLRT3","grey",0.104665041136859,0.0806685768514032,-0.179914222908518,0.104665041136859,0.140285721547275,0.0361799164872816,0.144900812228997,0.159809991486326,0.207845044064415,0.0153479101328792,-0.0693922210376551,0.0955548061185719,0.209923134756874,0.00334405996938433,0.00876197109193781,-0.307467328552519,-0.161153101145151
"CBR1","grey",0.104569551988095,0.234160088087376,0.239105176234231,0.104569551988095,-0.00138513376765411,-0.125805144163797,0.0527244701796519,0.164004613168769,0.192525445034185,0.137244028112643,0.139968051054332,0.167173232006427,0.0501530406480555,0.0200376797186991,-0.223082055232899,-0.0932233691002446,-0.0832273618024165
"LOC100233156","grey",0.104540996697,-0.149150564056971,-0.0410703697898392,0.104540996697,-0.0146209061389904,0.223509353329813,0.0938516791498919,-0.0249558953670264,-0.168513057943418,-0.141334073915701,-0.296977404327376,-0.256962736640939,-0.278386197814624,-0.0572450025038313,0.00514355458012723,0.0468340172867795,-0.125328437635669
"CSRNP1","grey",0.104382529599288,0.0235509847025059,-0.057178224796849,0.104382529599288,0.17408550754064,0.274806093667917,0.215987914511634,0.0672679698078023,0.0744284397823031,0.108696790925083,-0.281876760559438,-0.133676150048233,-0.116482167244791,-0.107525108978809,-0.0559970663673152,-0.0983873013887144,-0.246861974811501
"TCEAL9","grey",-0.104329483234735,-0.0764048182025043,-0.347609542115386,-0.104329483234735,0.0890640788854393,0.242219548544349,0.119305502216828,-0.0137938749845009,0.120675651268973,0.00974107146139954,0.0408658476915521,0.182837459099038,0.348399654254224,-0.0901646719614032,0.173324679762318,-0.231417479335805,0.0868131284446356
"C6orf223","grey",0.10353525029885,-0.0405081377362439,0.342662123871415,0.10353525029885,-0.220259928291465,-0.212225080990454,-0.32611211860845,-0.22746387322024,-0.133391276313208,-0.0580340574811568,0.19473064350561,-0.0858654646194736,-0.200706848716048,0.237293523635376,-0.0593018019196067,0.32745722890484,0.155401268335158
"KSR1","grey",-0.103507388063454,-0.101956368122166,-0.0331757408771588,-0.103507388063454,-0.0126063499085003,0.222870225585126,0.0282439581273766,-0.0115258811737733,-0.164357240019975,-0.0272990365313038,0.0390501684238227,-0.111648660651415,0.0763690939628857,0.0911704730317007,0.26430157618393,0.24073482031499,0.260138969753417
"HOXB-AS3","grey",0.102923623087753,-0.00436516470522533,0.126986110896895,0.102923623087753,-0.0595366921953797,0.10683575268678,-0.0277912811310886,-0.0339002228847404,-0.0678275032170003,-0.14028083952812,0.104635845893265,-0.0600147254809508,-0.00148048535107088,0.0671490063352534,-0.00980943105758553,-0.0216741259443499,0.0228951490733479
"SPATA20","grey",0.102915339585969,-0.0900205755357598,0.0437690490802294,0.102915339585969,0.0690574733021916,-0.00266353446848542,0.00580475995898761,-0.00379643161312277,0.183414786891201,0.171529091278674,-0.276057518390912,-0.318834368426885,-0.0983428366079423,-0.0849554084210651,0.0334108334119119,-0.0530453133682849,-0.207988056252535
"MET","grey",0.102875206155765,0.0851713970483925,0.216408655573571,0.102875206155765,-0.0972839306472055,-0.0574876361544137,-0.0444491521521345,0.136409452888916,-0.214809001438741,-0.16937801695321,0.227171107196152,0.321791643257555,-0.0792750372757316,0.179799860613464,-0.0193024049450305,0.186241462108655,0.121482863330371
"EPB41L4A-AS1","grey",0.102590480674898,-0.00166391684647366,0.16291082169798,0.102590480674898,-0.212350038094263,0.00280619315617327,-0.0868667042565873,0.0410706373354496,-0.197774495914138,-0.275509339495672,0.30395100804573,-0.0281387108277987,0.104397245088874,0.154177578461339,0.0665360547359097,0.106938120966207,0.266343287143844
"NBPF26","grey",-0.102412194725037,-0.165543985240891,-0.339427551217389,-0.102412194725037,0.0267685587555597,0.30066340386556,0.180988334908905,0.166001938411081,-0.116415854383257,-0.0910248225974703,-0.0617567419712569,0.250519902323897,0.17025869054675,-0.0299782758253731,0.34474066199092,-0.114526218184224,0.133418401814881
"FHIT","grey",-0.102181287300713,0.0915093921950982,0.218727833157676,-0.102181287300713,-0.06948171126286,-0.250971533535625,-0.217216588152156,-0.158917271772625,0.0585235414010825,0.103240161668375,0.116257568301675,0.0312347751037437,-0.0225148039117955,0.169654301953371,-0.0465703280063739,0.21897389317865,0.116808414500057
"RPL31","grey",-0.102135651134257,-0.053560319722254,-0.0400125625976791,-0.102135651134257,-0.106409742345291,-0.0773367014150176,-0.110815611648497,-0.0471496297085603,-0.0518934618939807,-0.0315340762509696,0.252250616138459,0.0802382186572221,0.240468442101771,0.0469518525049119,0.180989498738466,0.0919298715552252,0.307319936842604
"TBC1D8","grey",-0.102097500985482,0.00297650604134789,0.0663236807554075,-0.102097500985482,-0.0707793470434376,-0.17241999138426,-0.122978524345619,-0.0788379784845721,-0.029445897450979,0.0375509694455117,0.208545819287216,-0.0227703259788009,0.134002795741914,0.102382923088194,0.114063036456816,0.161248438748127,0.269388061481852
"DDX3Y","grey",-0.10201126651732,-0.0524122693187515,-0.165453175891977,-0.10201126651732,-0.00302700472608732,0.0532034065320534,0.0251306530095972,-0.00906235065525459,0.0198727331591168,0.0448494531594813,0.0157369794731568,0.0913523418241754,0.16670436262907,-0.0311497925428698,0.124782065405611,-0.0422560644708965,0.0650313279674169
"LOC101928100","grey",0.101905160696815,-0.0412641203786704,0.0548472998362206,0.101905160696815,0.0644104159418034,-0.0819956826322347,-0.0245204582093208,0.017696391293901,0.0637496644459911,-0.0388362724841424,0.0484841448529573,0.00212072441613659,-0.0266878840641367,0.0536406721405769,-0.0699104593187727,-0.0396689042584848,-0.0505252356798205
"HOXB9","grey",-0.101863955801905,-0.15334645355157,0.0145941146634808,-0.101863955801905,-0.0419772182680755,-0.211982434447367,-0.253174141186316,-0.137961917083314,0.0628855835436784,0.221269890958344,-0.00203386383493616,-0.0629689372058821,-0.0379114000987596,0.0830274927138279,0.151661559352965,0.218343577315214,0.146713447000668
"CAMKK2","grey",-0.101585135661725,-0.223744349010081,0.012593631485205,-0.101585135661725,-0.108204628835009,-0.0328594417415596,-0.167167278458954,-0.181032910724509,-0.147102254473715,0.0526796639468472,-0.176585995763764,-0.265704432213356,-0.259580216589472,-0.0477681556815422,0.052892853935607,0.255134810875177,0.0144620209171152
"PCSK1","grey",-0.10155935018736,-0.121617402852971,-0.126870413966657,-0.10155935018736,0.0415518047137138,-0.0608311712546637,-0.104205849952145,-0.159462123684199,0.180604500673773,0.052490447731571,0.00554555322602122,0.0167573191885341,0.117290584370847,-0.0588333329909167,0.00700017710308391,-0.0240890528432388,0.036365990261615
"FAR2P3","grey",-0.100994938940051,0.0562019604267238,-0.00840444982529849,-0.100994938940051,0.0486104772935356,-0.0247173873633205,-0.0192507706904635,-0.0733695915816546,0.0624661185776298,0.0457023436471591,0.0582270978463187,0.0136462804813706,0.13601999353898,0.0846671364425829,0.0456038155453245,-0.00813707723893748,0.0218543094732943
"LINC00339","grey",-0.100987433125602,0.469463552797609,0.190301521837731,-0.100987433125602,-0.0144702393941063,0.0524173321871658,0.131294402478894,0.0952289222785796,0.0207517100071535,0.0202413778088782,0.202561215197138,0.247277666437705,0.139548990383695,0.0289791870245326,-0.1486943423211,0.0112440956708714,0.0198071746553685
