drug,signature_id,cell_line,pert_time,pert_dose,persistent_id,tissue,disease,rrs_global,rho_global,n_global,rrs_DHODH_subtype,rho_DHODH_subtype,n_DHODH_subtype,rrs_ERAD_subtype,rho_ERAD_subtype,n_ERAD_subtype,rrs_EMT_subtype,rho_EMT_subtype,n_EMT_subtype
bortezomib,CPC006_HT29_24H_M24_bortezomib_0.04uM,HT29,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC006_HT29_24H_M24_bortezomib_0.04uM.tsv,intestine,colon adenocarcinoma,0.5154283216783216,-0.03085664335664336,65,0.5379220779220779,-0.07584415584415585,76,0.507888986013986,-0.01577797202797203,65,0.45081134824441593,0.09837730351116812,228
bortezomib,PBIOA021_HT29_24H_O03_bortezomib_10uM,HT29,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA021_HT29_24H_O03_bortezomib_10uM.tsv,intestine,colon adenocarcinoma,0.632736013986014,-0.26547202797202796,65,0.5795898838004101,-0.15917976760082023,76,0.6258085664335664,-0.2516171328671329,65,0.5202829467528352,-0.04056589350567037,228
bortezomib,PBIOA021_HT29_24H_O06_bortezomib_10uM,HT29,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA021_HT29_24H_O06_bortezomib_10uM.tsv,intestine,colon adenocarcinoma,0.4914117132867133,0.017176573426573426,65,0.492904989747095,0.014190020505809982,76,0.4816215034965035,0.036756993006993005,65,0.44321878508864737,0.11356242982270522,228
bortezomib,PBIOA022_HT29_24H_C21_bortezomib_10uM,HT29,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA022_HT29_24H_C21_bortezomib_10uM.tsv,intestine,colon adenocarcinoma,0.5596372377622377,-0.11927447552447552,65,0.5717976760082023,-0.14359535201640464,76,0.5510708041958042,-0.1021416083916084,65,0.5300548661151369,-0.06010973223027366,228
bortezomib,CPC006_MCF7_24H_M24_bortezomib_0.04uM,MCF7,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC006_MCF7_24H_M24_bortezomib_0.04uM.tsv,breast,breast adenocarcinoma,0.4909746503496504,0.018050699300699302,65,0.5656049213943951,-0.13120984278879017,76,0.5012893356643356,-0.0025786713286713287,65,0.4974789328900035,0.005042134219992974,228
bortezomib,PBIOA021_MCF7_24H_C21_bortezomib_10uM,MCF7,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA021_MCF7_24H_C21_bortezomib_10uM.tsv,breast,breast adenocarcinoma,0.5391826923076923,-0.07836538461538461,65,0.5523991797676008,-0.10479835953520164,76,0.5288461538461539,-0.05769230769230769,65,0.4283505640001741,0.14329887199965172,228
bortezomib,PBIOA021_MCF7_24H_C24_bortezomib_10uM,MCF7,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA021_MCF7_24H_C24_bortezomib_10uM.tsv,breast,breast adenocarcinoma,0.5394012237762238,-0.07880244755244756,65,0.5779494190020505,-0.15589883800410115,76,0.5285839160839161,-0.05716783216783217,65,0.47880633040963794,0.04238733918072407,228
bortezomib,PBIOA021_MCF7_24H_G15_bortezomib_10uM,MCF7,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA021_MCF7_24H_G15_bortezomib_10uM.tsv,breast,breast adenocarcinoma,0.4948863636363636,0.010227272727272727,65,0.5358168147641832,-0.07163362952836638,76,0.5001748251748251,-0.00034965034965034965,65,0.45066909526090004,0.09866180947819986,228
bortezomib,PBIOA021_PC3_24H_C21_bortezomib_10uM,PC3,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA021_PC3_24H_C21_bortezomib_10uM.tsv,prostate gland,prostate adenocarcinoma,0.501638986013986,-0.003277972027972028,65,0.5366917293233082,-0.07338345864661654,76,0.5015952797202797,-0.0031905594405594404,65,0.470654880087316,0.05869023982536801,228
bortezomib,PBIOA021_PC3_24H_C24_bortezomib_10uM,PC3,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA021_PC3_24H_C24_bortezomib_10uM.tsv,prostate gland,prostate adenocarcinoma,0.5182692307692308,-0.036538461538461534,65,0.5190977443609023,-0.03819548872180451,76,0.5104895104895105,-0.02097902097902098,65,0.5072716080257007,-0.014543216051401419,228
bortezomib,PBIOA021_PC3_24H_G15_bortezomib_10uM,PC3,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA021_PC3_24H_G15_bortezomib_10uM.tsv,prostate gland,prostate adenocarcinoma,0.4630244755244755,0.07395104895104895,65,0.565892002734108,-0.131784005468216,76,0.46704545454545454,0.06590909090909092,65,0.5168749500089604,-0.03374990001792084,228
bortezomib,PBIOA021_PC3_24H_G18_bortezomib_10uM,PC3,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA021_PC3_24H_G18_bortezomib_10uM.tsv,prostate gland,prostate adenocarcinoma,0.42139423076923077,0.15721153846153846,65,0.40985645933014353,0.1802870813397129,76,0.4233828671328671,0.15323426573426574,65,0.5059123579874797,-0.011824715974959425,228
carbamazepine,REP.B023_A549_24H_N06_carbamazepine_0.01uM,A549,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_A549_24H_N06_carbamazepine_0.01uM.tsv,lung,lung cancer,0.534069055944056,-0.06813811188811189,65,0.5252904989747095,-0.050580997949419,76,0.5310096153846153,-0.062019230769230764,65,0.5010038706986191,-0.002007741397238166,228
carbamazepine,REP.B023_A549_24H_N05_carbamazepine_0.03uM,A549,24 h,0.03 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_A549_24H_N05_carbamazepine_0.03uM.tsv,lung,lung cancer,0.45570367132867134,0.08859265734265734,65,0.44624743677375256,0.10750512645249487,76,0.4571678321678322,0.08566433566433566,65,0.46780728922512116,0.06438542154975767,228
carbamazepine,REP.A023_A549_24H_N06_carbamazepine_0.04uM,A549,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.A023_A549_24H_N06_carbamazepine_0.04uM.tsv,lung,lung cancer,0.5909746503496504,-0.18194930069930068,65,0.5602460697197539,-0.12049213943950786,76,0.5790865384615385,-0.15817307692307692,65,0.4877621935106315,0.024475612978736978,228
carbamazepine,REP.B023_A549_24H_N04_carbamazepine_0.08uM,A549,24 h,0.08 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_A549_24H_N04_carbamazepine_0.08uM.tsv,lung,lung cancer,0.5578240583956983,-0.11564811679139661,65,0.5384552289815447,-0.07691045796308954,76,0.5613315267904487,-0.12266305358089742,65,0.5169154490790006,-0.03383089815800105,228
carbamazepine,CPC004_HCC515_24H_F09_carbamazepine_10uM,HCC515,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC004_HCC515_24H_F09_carbamazepine_10uM.tsv,lung,lung cancer,0.43505244755244754,0.1298951048951049,65,0.45809979494190023,0.08380041011619958,76,0.4396416083916084,0.12071678321678321,65,0.5330568596818596,-0.0661137193637191,228
carbamazepine,CPC006_HCC515_24H_A11_carbamazepine_100uM,HCC515,24 h,100 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC006_HCC515_24H_A11_carbamazepine_100uM.tsv,lung,lung cancer,0.47679195804195806,0.046416083916083914,65,0.5218181818181818,-0.04363636363636363,76,0.48553321678321676,0.028933566433566434,65,0.3916422069158237,0.21671558616835263,228
carbamazepine,CPC004_HCC515_6H_F09_carbamazepine_10uM,HCC515,6 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC004_HCC515_6H_F09_carbamazepine_10uM.tsv,lung,lung cancer,0.5310533216783216,-0.06210664335664336,65,0.46892686261107314,0.06214627477785373,76,0.5272071678321678,-0.05441433566433567,65,0.5361757943133231,-0.07235158862664617,228
carbamazepine,CPC020_HCC515_6H_B21_carbamazepine_10uM,HCC515,6 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC020_HCC515_6H_B21_carbamazepine_10uM.tsv,lung,lung cancer,0.5738636363636364,-0.14772727272727273,65,0.4979084073820916,0.004183185235816815,76,0.5636582167832168,-0.12731643356643357,65,0.5629522607087135,-0.12590452141742697,228
carbamazepine,REP.B023_HT29_24H_N06_carbamazepine_0.01uM,HT29,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_HT29_24H_N06_carbamazepine_0.01uM.tsv,intestine,colon adenocarcinoma,0.4595935314685315,0.08081293706293706,65,0.42835269993164726,0.14329460013670542,76,0.4486888111888112,0.10262237762237762,65,0.5081474004153179,-0.016294800830635926,228
carbamazepine,REP.B023_HT29_24H_N05_carbamazepine_0.03uM,HT29,24 h,0.03 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_HT29_24H_N05_carbamazepine_0.03uM.tsv,intestine,colon adenocarcinoma,0.38715034965034967,0.2256993006993007,65,0.4231852358168148,0.15362952836637045,76,0.3902534965034965,0.219493006993007,65,0.5463461232771443,-0.09269224655428851,228
carbamazepine,REP.A023_HT29_24H_N06_carbamazepine_0.04uM,HT29,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.A023_HT29_24H_N06_carbamazepine_0.04uM.tsv,intestine,colon adenocarcinoma,0.38599213286713285,0.22801573426573427,65,0.47114149008885853,0.05771701982228298,76,0.38481206293706294,0.23037587412587412,65,0.4868190714170726,0.026361857165854832,228
carbamazepine,REP.B023_HT29_24H_N04_carbamazepine_0.08uM,HT29,24 h,0.08 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_HT29_24H_N04_carbamazepine_0.08uM.tsv,intestine,colon adenocarcinoma,0.637805944055944,-0.27561188811188814,65,0.5120847573479153,-0.024169514695830487,76,0.6423951048951049,-0.2847902097902098,65,0.4545691557057621,0.09086168858847579,228
carbamazepine,REP.B023_MCF7_24H_N05_carbamazepine_0.03uM,MCF7,24 h,0.03 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_MCF7_24H_N05_carbamazepine_0.03uM.tsv,breast,breast adenocarcinoma,0.5577578671328671,-0.11551573426573426,65,0.5514695830485304,-0.10293916609706084,76,0.5500655594405595,-0.10013111888111888,65,0.45496199668515114,0.09007600662969778,228
carbamazepine,REP.A023_MCF7_24H_N06_carbamazepine_0.04uM,MCF7,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.A023_MCF7_24H_N06_carbamazepine_0.04uM.tsv,breast,breast adenocarcinoma,0.4072333916083916,0.18553321678321677,65,0.3853588516746411,0.22928229665071773,76,0.3987106643356643,0.20257867132867133,65,0.5452987160782321,-0.09059743215646411,228
carbamazepine,REP.B023_MCF7_24H_N04_carbamazepine_0.08uM,MCF7,24 h,0.08 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_MCF7_24H_N04_carbamazepine_0.08uM.tsv,breast,breast adenocarcinoma,0.4684222027972028,0.0631555944055944,65,0.4384142173615858,0.12317156527682843,76,0.4639423076923077,0.07211538461538461,65,0.4709393860543477,0.05812122789130455,228
carbamazepine,REP.B023_PC3_24H_N06_carbamazepine_0.01uM,PC3,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_PC3_24H_N06_carbamazepine_0.01uM.tsv,prostate gland,prostate adenocarcinoma,0.5157124125874126,-0.03142482517482517,65,0.5189063568010936,-0.037812713602187284,76,0.5209571678321678,-0.04191433566433567,65,0.4375742272018079,0.12485154559638424,228
carbamazepine,REP.B023_PC3_24H_N05_carbamazepine_0.03uM,PC3,24 h,0.03 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_PC3_24H_N05_carbamazepine_0.03uM.tsv,prostate gland,prostate adenocarcinoma,0.4362980769230769,0.12740384615384615,65,0.41423103212576895,0.17153793574846204,76,0.42390734265734265,0.15218531468531468,65,0.4828005511923432,0.034398897615313506,228
carbamazepine,REP.B023_PC3_24H_N04_carbamazepine_0.08uM,PC3,24 h,0.08 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B023_PC3_24H_N04_carbamazepine_0.08uM.tsv,prostate gland,prostate adenocarcinoma,0.4300917832167832,0.13981643356643358,65,0.408257006151743,0.183485987696514,76,0.42353583916083914,0.15292832167832168,65,0.5187166452190342,-0.03743329043806832,228
celecoxib,REP.B012_A549_24H_L18_celecoxib_0.01uM,A549,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B012_A549_24H_L18_celecoxib_0.01uM.tsv,lung,lung cancer,0.6097027972027972,-0.21940559440559443,65,0.582323991797676,-0.16464798359535202,76,0.6082386363636364,-0.21647727272727274,65,0.4678609504929243,0.0642780990141514,228
celecoxib,REP.B012_A549_24H_L17_celecoxib_0.03uM,A549,24 h,0.03 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B012_A549_24H_L17_celecoxib_0.03uM.tsv,lung,lung cancer,0.34176136363636367,0.3164772727272727,65,0.45252221462747777,0.09495557074504445,76,0.34438374125874127,0.31123251748251746,65,0.46621010715041455,0.06757978569917088,228
celecoxib,PBIOA013_A549_24H_L18_celecoxib_0.04uM,A549,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA013_A549_24H_L18_celecoxib_0.04uM.tsv,lung,lung cancer,0.4364729020979021,0.1270541958041958,65,0.4828434723171565,0.03431305536568694,76,0.4311407342657343,0.13771853146853147,65,0.49299214216793547,0.014015715664129064,228
celecoxib,REP.A012_A549_24H_L18_celecoxib_0.04uM,A549,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.A012_A549_24H_L18_celecoxib_0.04uM.tsv,lung,lung cancer,0.38218968531468533,0.2356206293706294,65,0.41419002050581,0.17161995898838006,76,0.39084353146853146,0.21831293706293708,65,0.5552999614246358,-0.11059992284927157,228
celecoxib,PBIOA013_HCC515_24H_L18_celecoxib_0.04uM,HCC515,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA013_HCC515_24H_L18_celecoxib_0.04uM.tsv,lung,lung cancer,0.5218968531468532,-0.0437937062937063,65,0.5279289131920711,-0.055857826384142176,76,0.532888986013986,-0.06577797202797203,65,0.5056283582588235,-0.011256716517646965,228
celecoxib,PBIOA013_HCC515_24H_L17_celecoxib_0.125uM,HCC515,24 h,0.125 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA013_HCC515_24H_L17_celecoxib_0.125uM.tsv,lung,lung cancer,0.4724868881118881,0.05502622377622377,65,0.5300478468899521,-0.06009569377990431,76,0.4806818181818182,0.038636363636363635,65,0.4881459191987658,0.023708161602468372,228
celecoxib,PBIOA013_HCC515_24H_L16_celecoxib_0.37uM,HCC515,24 h,0.37 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA013_HCC515_24H_L16_celecoxib_0.37uM.tsv,lung,lung cancer,0.5730987762237763,-0.14619755244755245,65,0.5294053315105947,-0.05881066302118934,76,0.5596372377622377,-0.11927447552447552,65,0.4791267793013303,0.041746441397339414,228
celecoxib,PBIOA013_HCC515_24H_L15_celecoxib_1.11uM,HCC515,24 h,1.11 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA013_HCC515_24H_L15_celecoxib_1.11uM.tsv,lung,lung cancer,0.4593312937062937,0.08133741258741259,65,0.47611756664388244,0.047764866712235135,76,0.45220716783216786,0.09558566433566433,65,0.42443076025866755,0.1511384794826649,228
celecoxib,REP.B012_HT29_24H_L18_celecoxib_0.01uM,HT29,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B012_HT29_24H_L18_celecoxib_0.01uM.tsv,intestine,colon adenocarcinoma,0.3861013986013986,0.2277972027972028,65,0.35319207108680795,0.2936158578263841,76,0.38697552447552447,0.22604895104895106,65,0.5243743653036367,-0.04874873060727343,228
celecoxib,REP.B012_HT29_24H_L17_celecoxib_0.03uM,HT29,24 h,0.03 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B012_HT29_24H_L17_celecoxib_0.03uM.tsv,intestine,colon adenocarcinoma,0.5927229020979021,-0.1854458041958042,65,0.5542993848257006,-0.10859876965140124,76,0.5908216783216783,-0.18164335664335665,65,0.48044148036250717,0.039117039274985645,228
celecoxib,PBIOA013_HT29_24H_L18_celecoxib_0.04uM,HT29,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA013_HT29_24H_L18_celecoxib_0.04uM.tsv,intestine,colon adenocarcinoma,0.47961101398601397,0.04077797202797203,65,0.45172932330827065,0.09654135338345866,76,0.4746722027972028,0.050655594405594404,65,0.5209607999376314,-0.04192159987526287,228
celecoxib,REP.A012_HT29_24H_L18_celecoxib_0.04uM,HT29,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.A012_HT29_24H_L18_celecoxib_0.04uM.tsv,intestine,colon adenocarcinoma,0.5020541958041959,-0.004108391608391608,65,0.5303622693096377,-0.06072453861927547,76,0.4933347902097902,0.013330419580419578,65,0.4926797930902512,0.01464041381949767,228
celecoxib,REP.B012_MCF7_24H_L18_celecoxib_0.01uM,MCF7,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B012_MCF7_24H_L18_celecoxib_0.01uM.tsv,breast,breast adenocarcinoma,0.6605987762237762,-0.32119755244755244,65,0.5732057416267943,-0.14641148325358852,76,0.6597027972027972,-0.3194055944055944,65,0.5384255176540509,-0.07685103530810174,228
celecoxib,REP.B012_MCF7_24H_L17_celecoxib_0.03uM,MCF7,24 h,0.03 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B012_MCF7_24H_L17_celecoxib_0.03uM.tsv,breast,breast adenocarcinoma,0.4707604895104895,0.05847902097902098,65,0.4644976076555024,0.07100478468899522,76,0.4805725524475524,0.0388548951048951,65,0.48423371203338744,0.03153257593322513,228
celecoxib,PBIOA013_MCF7_24H_L18_celecoxib_0.04uM,MCF7,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA013_MCF7_24H_L18_celecoxib_0.04uM.tsv,breast,breast adenocarcinoma,0.4989291958041958,0.0021416083916083917,65,0.5146958304853042,-0.029391660970608337,76,0.5023164335664335,-0.004632867132867133,65,0.538077225651706,-0.07615445130341195,228
celecoxib,REP.A012_MCF7_24H_L18_celecoxib_0.04uM,MCF7,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.A012_MCF7_24H_L18_celecoxib_0.04uM.tsv,breast,breast adenocarcinoma,0.5088505244755245,-0.017701048951048952,65,0.5214764183185235,-0.042952836637047166,76,0.5014423076923077,-0.0028846153846153843,65,0.4894423986789203,0.02111520264215933,228
celecoxib,REP.B012_PC3_24H_L18_celecoxib_0.01uM,PC3,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B012_PC3_24H_L18_celecoxib_0.01uM.tsv,prostate gland,prostate adenocarcinoma,0.6065340909090909,-0.21306818181818182,65,0.6487628161312372,-0.29752563226247436,76,0.6168050699300699,-0.23361013986013987,65,0.4698859039949295,0.060228192010140964,228
celecoxib,REP.B012_PC3_24H_L17_celecoxib_0.03uM,PC3,24 h,0.03 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B012_PC3_24H_L17_celecoxib_0.03uM.tsv,prostate gland,prostate adenocarcinoma,0.5027753496503496,-0.005550699300699301,65,0.4383732057416268,0.12325358851674642,76,0.49331293706293705,0.013374125874125873,65,0.513991416222105,-0.02798283244421,228
celecoxib,PBIOA013_PC3_24H_L18_celecoxib_0.04uM,PC3,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_PBIOA013_PC3_24H_L18_celecoxib_0.04uM.tsv,prostate gland,prostate adenocarcinoma,0.4327141608391608,0.13457167832167832,65,0.43840054682159946,0.12319890635680109,76,0.4463942307692308,0.10721153846153846,65,0.4524353609530241,0.09512927809395177,228
celecoxib,REP.A012_PC3_24H_L18_celecoxib_0.04uM,PC3,24 h,0.04 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.A012_PC3_24H_L18_celecoxib_0.04uM.tsv,prostate gland,prostate adenocarcinoma,0.626638986013986,-0.25327797202797203,65,0.503609022556391,-0.007218045112781954,76,0.6293487762237762,-0.25869755244755244,65,0.47724559749796747,0.0455088050040651,228
chloroquine,HOG003_A549_24H_L22_chloroquine_0.002uM,A549,24 h,0.002 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_HOG003_A549_24H_L22_chloroquine_0.002uM.tsv,lung,lung cancer,0.4754152097902098,0.049169580419580416,65,0.512904989747095,-0.02580997949419002,76,0.4698208041958042,0.060358391608391605,65,0.4976211858735194,0.004757628252961242,228
chloroquine,HOG003_A549_24H_L21_chloroquine_0.004uM,A549,24 h,0.004 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_HOG003_A549_24H_L21_chloroquine_0.004uM.tsv,lung,lung cancer,0.4911713286713287,0.01765734265734266,65,0.5744634313055366,-0.14892686261107313,76,0.49418706293706294,0.011625874125874125,65,0.5094813385347639,-0.01896267706952779,228
chloroquine,HOG003_A549_24H_L20_chloroquine_0.01uM,A549,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_HOG003_A549_24H_L20_chloroquine_0.01uM.tsv,lung,lung cancer,0.5590253496503497,-0.1180506993006993,65,0.5109911141490089,-0.02198222829801777,76,0.5513986013986014,-0.1027972027972028,65,0.5248406108474735,-0.04968122169494683,228
chloroquine,REP.B026_A549_24H_L06_chloroquine_0.01uM,A549,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B026_A549_24H_L06_chloroquine_0.01uM.tsv,lung,lung cancer,0.604458041958042,-0.20891608391608393,65,0.527095010252905,-0.05419002050580998,76,0.60506993006993,-0.21013986013986014,65,0.48423523074851393,0.031529538502972125,228
chloroquine,CPC004_HCC515_24H_F17_chloroquine_10uM,HCC515,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC004_HCC515_24H_F17_chloroquine_10uM.tsv,lung,lung cancer,0.5083479020979021,-0.016695804195804194,65,0.42418318523581683,0.15163362952836637,76,0.5058784965034965,-0.011756993006993007,65,0.5486834258568337,-0.09736685171366753,228
chloroquine,CPC006_HCC515_24H_E04_chloroquine_10uM,HCC515,24 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC006_HCC515_24H_E04_chloroquine_10uM.tsv,lung,lung cancer,0.426791958041958,0.14641608391608393,65,0.5245522898154478,-0.04910457963089543,76,0.43542395104895104,0.12915209790209792,65,0.4799904219699355,0.04001915606012897,228
chloroquine,CPC004_HCC515_6H_F17_chloroquine_10uM,HCC515,6 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC004_HCC515_6H_F17_chloroquine_10uM.tsv,lung,lung cancer,0.46988636363636366,0.060227272727272727,65,0.5501161995898838,-0.10023239917976759,76,0.4624125874125874,0.07517482517482518,65,0.5195620633061213,-0.03912412661224267,228
chloroquine,CPC006_HCC515_6H_E04_chloroquine_10uM,HCC515,6 h,10 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_CPC006_HCC515_6H_E04_chloroquine_10uM.tsv,lung,lung cancer,0.33649475524475525,0.3270104895104895,65,0.4143403964456596,0.1713192071086808,76,0.34652534965034965,0.3069493006993007,65,0.5139433235764324,-0.027886647152864753,228
chloroquine,REP.B026_HT29_24H_L06_chloroquine_0.01uM,HT29,24 h,0.01 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B026_HT29_24H_L06_chloroquine_0.01uM.tsv,intestine,colon adenocarcinoma,0.6271197552447553,-0.2542395104895105,65,0.5537799043062201,-0.1075598086124402,76,0.63125,-0.2625,65,0.5205072103531823,-0.04101442070636453,228
chloroquine,REP.B026_HT29_24H_L05_chloroquine_0.03uM,HT29,24 h,0.03 uM,https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/cp/L1000_LINCS_DCIC_REP.B026_HT29_24H_L05_chloroquine_0.03uM.tsv,intestine,colon adenocarcinoma,0.5668706293706294,-0.13374125874125875,65,0.5625837320574163,-0.12516746411483254,76,0.5564029720279721,-0.11280594405594406,65,0.4944065721890861,0.011186855621827784,228
