background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant,intersection_genes,parents,query_input_symbols,background_input_symbols
gelsemium_crc1893,KEGG,KEGG:04371,Apelin signaling pathway,Apelin signaling pathway,42,1875,41,1,0.6089858106319778,0.7623944499501245,True,BECN1,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05012,Parkinson disease,Parkinson disease,42,1875,41,1,0.6089858106319778,0.7623944499501245,True,DUSP1,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04714,Thermogenesis,Thermogenesis,44,1875,41,1,0.6262870266678238,0.7722637020540328,True,PPARG,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05169,Epstein-Barr virus infection,Epstein-Barr virus infection,95,1875,41,2,0.624834047242642,0.7722637020540328,True,RELA;STAT3,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04514,Cell adhesion molecule (CAM) interaction,Cell adhesion molecule (CAM) interaction,46,1875,41,1,0.6428405775357655,0.7809322571529819,True,SELE,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05146,Amoebiasis,Amoebiasis,46,1875,41,1,0.6428405775357655,0.7809322571529819,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04640,Hematopoietic cell lineage,Hematopoietic cell lineage,47,1875,41,1,0.6508468849846872,0.7848447730662316,True,IL1A,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04071,Sphingolipid signaling pathway,Sphingolipid signaling pathway,48,1875,41,1,0.6586779997076633,0.7884904522026881,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04658,Th1 and Th2 cell differentiation,Th1 and Th2 cell differentiation,49,1875,41,1,0.6663376614547584,0.7918795396978421,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05165,Human papillomavirus infection,Human papillomavirus infection,163,1875,41,3,0.7066846017234688,0.8337861487940041,True,PTGER4;PTGS2;RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04935,"Growth hormone synthesis, secretion and action","Growth hormone synthesis, secretion and action",57,1875,41,1,0.7218664499752452,0.8363519069092445,True,STAT3,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05224,Breast cancer,Breast cancer,114,1875,41,2,0.7241583584229572,0.8363519069092445,True,ESR1;PGR,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04613,Neutrophil extracellular trap formation,Neutrophil extracellular trap formation,57,1875,41,1,0.7218664499752452,0.8363519069092445,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04722,Neurotrophin signaling pathway,Neurotrophin signaling pathway,63,1875,41,1,0.7574887848357813,0.8404220960002953,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05142,Chagas disease,Chagas disease,64,1875,41,1,0.7629760695059598,0.8404220960002953,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05206,MicroRNAs in cancer,MicroRNAs in cancer,231,1875,41,4,0.763554221367865,0.8404220960002953,True,MMP9;PTGS2;SIRT1;STAT3,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04660,T cell receptor signaling pathway,T cell receptor signaling pathway,60,1875,41,1,0.7402727750622959,0.8404220960002953,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04020,Calcium signaling pathway,Calcium signaling pathway,64,1875,41,1,0.7629760695059598,0.8404220960002953,True,CXCR4,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04360,Axon guidance,Axon guidance,59,1875,41,1,0.7342734419802041,0.8404220960002953,True,CXCR4,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04620,Toll-like receptor signaling pathway,Toll-like receptor signaling pathway,63,1875,41,1,0.7574887848357813,0.8404220960002953,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05220,Chronic myeloid leukemia,Chronic myeloid leukemia,67,1875,41,1,0.7787211205474969,0.8453459546813579,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:01521,EGFR tyrosine kinase inhibitor resistance,EGFR tyrosine kinase inhibitor resistance,66,1875,41,1,0.7735896533198161,0.8453459546813579,True,STAT3,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05135,Yersinia infection,Yersinia infection,69,1875,41,1,0.788645921136104,0.8453459546813579,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05130,Pathogenic Escherichia coli infection,Pathogenic Escherichia coli infection,68,1875,41,1,0.7837390597370245,0.8453459546813579,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05168,Herpes simplex virus 1 infection,Herpes simplex virus 1 infection,78,1875,41,1,0.8281887614887283,0.8819672524921884,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04210,Apoptosis,Apoptosis,81,1875,41,1,0.8396887769245645,0.8827497398408132,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05132,Salmonella infection,Salmonella infection,81,1875,41,1,0.8396887769245645,0.8827497398408132,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04810,Regulation of actin cytoskeleton,Regulation of actin cytoskeleton,84,1875,41,1,0.8504365901510644,0.888354145122636,True,CXCR4,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04550,Signaling pathways regulating pluripotency of stem cells,Signaling pathways regulating pluripotency of stem cells,86,1875,41,1,0.8572077623704883,0.8897599558747404,True,STAT3,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04630,JAK-STAT signaling pathway,JAK-STAT signaling pathway,91,1875,41,1,0.8728539123428808,0.9003021485761017,True,STAT3,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04014,Ras signaling pathway,Ras signaling pathway,103,1875,41,1,0.9038932574720656,0.9264905889067151,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04519,Cadherin signaling,Cadherin signaling,113,1875,41,1,0.9239979714718429,0.933233959558741,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05166,Human T-cell leukemia virus 1 infection,Human T-cell leukemia virus 1 infection,112,1875,41,1,0.9221883993628467,0.933233959558741,True,RELA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:04151,PI3K-Akt signaling pathway,PI3K-Akt signaling pathway,187,1875,41,2,0.9275435085867321,0.933233959558741,True,RELA;RXRA,KEGG:00000,41,1893
gelsemium_crc1893,KEGG,KEGG:05226,Gastric cancer,Gastric cancer,119,1875,41,1,0.9340238883500617,0.9340238883483668,True,RXRA,KEGG:00000,41,1893
dinp93,KEGG,KEGG:05200,Pathways in cancer,Pathways in cancer,16,100,41,12,0.00314433431898067,0.17383119556310297,True,CXCR4;ESR1;MMP2;MMP9;PPARD;PPARG;PTGER2;PTGER4;PTGS2;RELA;RXRA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:00000,KEGG root term,KEGG root term,70,100,41,35,0.004239785257636553,0.17383119556310297,True,AKR1C3;ATG5;BECN1;CA9;CCL20;CXCR4;CYP1A2;CYP2C9;CYP3A4;DKK1;DUSP1;ESR1;F3;HPGD;HSPA1A;IL1A;MMP2;MMP9;NR3C1;PGR;PPARA;PPARD;PPARG;PTGER2;PTGER4;PTGES2;PTGS1;PTGS2;RELA;RXRA;SELE;SIRT1;SQSTM1;STAT3;TIMP1,,41,93
dinp93,KEGG,KEGG:04148,Efferocytosis,Efferocytosis,7,100,41,7,0.0014044575735736172,0.17383119556310297,True,PPARD;PPARG;PTGER2;PTGER4;PTGS2;RXRA;SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04933,AGE-RAGE signaling pathway in diabetic complications,AGE-RAGE signaling pathway in diabetic complications,6,100,41,6,0.0037719717690264253,0.17383119556310297,True,F3;IL1A;MMP2;RELA;SELE;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05418,Fluid shear stress and atherosclerosis,Fluid shear stress and atherosclerosis,8,100,41,7,0.0076414573357875635,0.25063980061383284,True,DUSP1;IL1A;MMP2;MMP9;RELA;SELE;SQSTM1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04380,Osteoclast differentiation,Osteoclast differentiation,4,100,41,4,0.02582611301315327,0.4235482534157053,True,IL1A;PPARG;RELA;SQSTM1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04657,IL-17 signaling pathway,IL-17 signaling pathway,4,100,41,4,0.02582611301315327,0.4235482534157053,True,CCL20;MMP9;PTGS2;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04218,Cellular senescence,Cellular senescence,4,100,41,4,0.02582611301315327,0.4235482534157053,True,IL1A;RELA;SIRT1;SQSTM1,KEGG:00000,41,93
dinp93,KEGG,KEGG:05160,Hepatitis C,Hepatitis C,4,100,41,4,0.02582611301315327,0.4235482534157053,True,PPARA;RELA;RXRA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05415,Diabetic cardiomyopathy,Diabetic cardiomyopathy,4,100,41,4,0.02582611301315327,0.4235482534157053,True,MMP2;MMP9;PPARA;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05163,Human cytomegalovirus infection,Human cytomegalovirus infection,9,100,41,6,0.10021247989347448,0.4324959658560194,True,CXCR4;PTGER2;PTGER4;PTGS2;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05221,Acute myeloid leukemia,Acute myeloid leukemia,3,100,41,3,0.06592455163883838,0.4324959658560194,True,PPARD;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05131,Shigellosis,Shigellosis,5,100,41,4,0.08931530750381678,0.4324959658560194,True,ATG5;BECN1;RELA;SQSTM1,KEGG:00000,41,93
dinp93,KEGG,KEGG:05140,Leishmaniasis,Leishmaniasis,3,100,41,3,0.06592455163883838,0.4324959658560194,True,IL1A;PTGS2;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05417,Lipid and atherosclerosis,Lipid and atherosclerosis,12,100,41,8,0.054252832658423074,0.4324959658560194,True,CYP2C9;HSPA1A;MMP9;PPARG;RELA;RXRA;SELE;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05321,Inflammatory bowel disease,Inflammatory bowel disease,3,100,41,3,0.06592455163883838,0.4324959658560194,True,IL1A;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05010,Alzheimer disease,Alzheimer disease,7,100,41,5,0.09807795388788865,0.4324959658560194,True,BECN1;DKK1;IL1A;PTGS2;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05167,Kaposi sarcoma-associated herpesvirus infection,Kaposi sarcoma-associated herpesvirus infection,5,100,41,4,0.08931530750381678,0.4324959658560194,True,BECN1;PTGS2;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05207,Chemical carcinogenesis - receptor activation,Chemical carcinogenesis - receptor activation,13,100,41,8,0.095651936863398,0.4324959658560194,True,CYP1A2;CYP3A4;ESR1;PGR;PPARA;RELA;RXRA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04310,Wnt signaling pathway,Wnt signaling pathway,3,100,41,3,0.06592455163883838,0.4324959658560194,True,DKK1;PPARD;SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:03320,PPAR signaling pathway,PPAR signaling pathway,5,100,41,4,0.08931530750381678,0.4324959658560194,True,PPARA;PPARD;PPARG;RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04670,Leukocyte transendothelial migration,Leukocyte transendothelial migration,3,100,41,3,0.06592455163883838,0.4324959658560194,True,CXCR4;MMP2;MMP9,KEGG:00000,41,93
dinp93,KEGG,KEGG:04211,Longevity regulating pathway,Longevity regulating pathway,5,100,41,4,0.08931530750381678,0.4324959658560194,True,ATG5;PPARG;RELA;SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04668,TNF signaling pathway,TNF signaling pathway,6,100,41,5,0.04086302749778653,0.4324959658560194,True,CCL20;MMP9;PTGS2;RELA;SELE,KEGG:00000,41,93
dinp93,KEGG,KEGG:04062,Chemokine signaling pathway,Chemokine signaling pathway,5,100,41,4,0.08931530750381678,0.4324959658560194,True,CCL20;CXCR4;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04066,HIF-1 signaling pathway,HIF-1 signaling pathway,3,100,41,3,0.06592455163883838,0.4324959658560194,True,RELA;STAT3;TIMP1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04726,Serotonergic synapse,Serotonergic synapse,5,100,41,4,0.08931530750381678,0.4324959658560194,True,CYP2C9;DUSP1;PTGS1;PTGS2,KEGG:00000,41,93
dinp93,KEGG,KEGG:05205,Proteoglycans in cancer,Proteoglycans in cancer,5,100,41,4,0.08931530750381678,0.4324959658560194,True,ESR1;MMP2;MMP9;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05022,Pathways of neurodegeneration - multiple diseases,Pathways of neurodegeneration - multiple diseases,8,100,41,6,0.04898385575960426,0.4324959658560194,True,BECN1;DKK1;IL1A;PTGS2;RELA;SQSTM1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04920,Adipocytokine signaling pathway,Adipocytokine signaling pathway,5,100,41,4,0.08931530750381678,0.4324959658560194,True,PPARA;RELA;RXRA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04915,Estrogen signaling pathway,Estrogen signaling pathway,7,100,41,5,0.09807795388788865,0.4324959658560194,True,ESR1;HSPA1A;MMP2;MMP9;PGR,KEGG:00000,41,93
dinp93,KEGG,KEGG:04932,Non-alcoholic fatty liver disease,Non-alcoholic fatty liver disease,6,100,41,5,0.04086302749778653,0.4324959658560194,True,IL1A;PPARA;PPARG;RELA;RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04931,Insulin resistance,Insulin resistance,3,100,41,3,0.06592455163883838,0.4324959658560194,True,PPARA;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:00590,Arachidonic acid metabolism,Arachidonic acid metabolism,9,100,41,6,0.10021247989347448,0.4324959658560194,True,AKR1C3;CYP2C9;HPGD;PTGES2;PTGS1;PTGS2,KEGG:00000,41,93
dinp93,KEGG,KEGG:01522,Endocrine resistance,Endocrine resistance,3,100,41,3,0.06592455163883838,0.4324959658560194,True,ESR1;MMP2;MMP9,KEGG:00000,41,93
dinp93,KEGG,KEGG:04936,Alcoholic liver disease,Alcoholic liver disease,3,100,41,3,0.06592455163883838,0.4324959658560194,True,PPARA;RELA;SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:05202,Transcriptional misregulation in cancer,Transcriptional misregulation in cancer,6,100,41,5,0.04086302749778653,0.4324959658560194,True,HPGD;MMP9;PPARG;RELA;RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05162,Measles,Measles,5,100,41,4,0.08931530750381678,0.4324959658560194,True,HSPA1A;IL1A;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,PD-L1 expression and PD-1 checkpoint pathway in cancer,2,100,41,2,0.1656565656565732,0.44260954018269777,True,RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05323,Rheumatoid arthritis,Rheumatoid arthritis,2,100,41,2,0.1656565656565732,0.44260954018269777,True,CCL20;IL1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:05170,Human immunodeficiency virus 1 infection,Human immunodeficiency virus 1 infection,2,100,41,2,0.1656565656565732,0.44260954018269777,True,CXCR4;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05152,Tuberculosis,Tuberculosis,2,100,41,2,0.1656565656565732,0.44260954018269777,True,IL1A;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05145,Toxoplasmosis,Toxoplasmosis,4,100,41,3,0.18621986751589345,0.44260954018269777,True,HSPA1A;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05224,Breast cancer,Breast cancer,2,100,41,2,0.1656565656565732,0.44260954018269777,True,ESR1;PGR,KEGG:00000,41,93
dinp93,KEGG,KEGG:05222,Small cell lung cancer,Small cell lung cancer,4,100,41,3,0.18621986751589345,0.44260954018269777,True,PTGS2;RELA;RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05165,Human papillomavirus infection,Human papillomavirus infection,4,100,41,3,0.18621986751589345,0.44260954018269777,True,PTGER4;PTGS2;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05164,Influenza A,Influenza A,2,100,41,2,0.1656565656565732,0.44260954018269777,True,IL1A;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05161,Hepatitis B,Hepatitis B,4,100,41,3,0.18621986751589345,0.44260954018269777,True,MMP9;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05169,Epstein-Barr virus infection,Epstein-Barr virus infection,2,100,41,2,0.1656565656565732,0.44260954018269777,True,RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04924,Renin secretion,Renin secretion,2,100,41,2,0.1656565656565732,0.44260954018269777,True,PTGER2;PTGER4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04926,Relaxin signaling pathway,Relaxin signaling pathway,4,100,41,3,0.18621986751589345,0.44260954018269777,True,MMP2;MMP9;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:00591,Linoleic acid metabolism,Linoleic acid metabolism,4,100,41,3,0.18621986751589345,0.44260954018269777,True,CYP1A2;CYP2C9;CYP3A4,KEGG:00000,41,93
dinp93,KEGG,KEGG:00830,Retinol metabolism,Retinol metabolism,4,100,41,3,0.18621986751589345,0.44260954018269777,True,CYP1A2;CYP2C9;CYP3A4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04068,FoxO signaling pathway,FoxO signaling pathway,2,100,41,2,0.1656565656565732,0.44260954018269777,True,SIRT1;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04917,Prolactin signaling pathway,Prolactin signaling pathway,4,100,41,3,0.18621986751589345,0.44260954018269777,True,ESR1;RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05206,MicroRNAs in cancer,MicroRNAs in cancer,6,100,41,4,0.18621986751589462,0.44260954018269777,True,MMP9;PTGS2;SIRT1;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05204,Chemical carcinogenesis - DNA adducts,Chemical carcinogenesis - DNA adducts,6,100,41,4,0.18621986751589462,0.44260954018269777,True,CYP1A2;CYP2C9;CYP3A4;PTGS2,KEGG:00000,41,93
dinp93,KEGG,KEGG:04060,Cytokine-cytokine receptor interaction,Cytokine-cytokine receptor interaction,4,100,41,3,0.18621986751589345,0.44260954018269777,True,CCL20;CXCR4;IL1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:04064,NF-kappa B signaling pathway,NF-kappa B signaling pathway,2,100,41,2,0.1656565656565732,0.44260954018269777,True,PTGS2;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04152,AMPK signaling pathway,AMPK signaling pathway,2,100,41,2,0.1656565656565732,0.44260954018269777,True,PPARG;SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04136,Autophagy - other,Autophagy - other,2,100,41,2,0.1656565656565732,0.44260954018269777,True,ATG5;BECN1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04622,RIG-I-like receptor signaling pathway,RIG-I-like receptor signaling pathway,2,100,41,2,0.1656565656565732,0.44260954018269777,True,ATG5;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04625,C-type lectin receptor signaling pathway,C-type lectin receptor signaling pathway,2,100,41,2,0.1656565656565732,0.44260954018269777,True,PTGS2;RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04659,Th17 cell differentiation,Th17 cell differentiation,4,100,41,3,0.18621986751589345,0.44260954018269777,True,RELA;RXRA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05016,Huntington disease,Huntington disease,2,100,41,2,0.1656565656565732,0.44260954018269777,True,BECN1;PPARG,KEGG:00000,41,93
dinp93,KEGG,KEGG:04217,Necroptosis,Necroptosis,4,100,41,3,0.18621986751589345,0.44260954018269777,True,IL1A;SQSTM1;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04213,Longevity regulating pathway - multiple species,Longevity regulating pathway - multiple species,4,100,41,3,0.18621986751589345,0.44260954018269777,True,ATG5;HSPA1A;SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:05219,Bladder cancer,Bladder cancer,2,100,41,2,0.1656565656565732,0.44260954018269777,True,MMP2;MMP9,KEGG:00000,41,93
dinp93,KEGG,KEGG:05212,Pancreatic cancer,Pancreatic cancer,2,100,41,2,0.1656565656565732,0.44260954018269777,True,RELA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04660,T cell receptor signaling pathway,T cell receptor signaling pathway,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05220,Chronic myeloid leukemia,Chronic myeloid leukemia,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05223,Non-small cell lung cancer,Non-small cell lung cancer,3,100,41,2,0.36512059369203226,0.5294488188976376,True,RXRA;STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:05332,Graft-versus-host disease,Graft-versus-host disease,1,100,41,1,0.410000000000017,0.5294488188976376,True,IL1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:04550,Signaling pathways regulating pluripotency of stem cells,Signaling pathways regulating pluripotency of stem cells,1,100,41,1,0.410000000000017,0.5294488188976376,True,STAT3,KEGG:00000,41,93
dinp93,KEGG,KEGG:04519,Cadherin signaling,Cadherin signaling,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04360,Axon guidance,Axon guidance,1,100,41,1,0.410000000000017,0.5294488188976376,True,CXCR4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04810,Regulation of actin cytoskeleton,Regulation of actin cytoskeleton,1,100,41,1,0.410000000000017,0.5294488188976376,True,CXCR4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04750,Inflammatory mediator regulation of TRP channels,Inflammatory mediator regulation of TRP channels,3,100,41,2,0.36512059369203226,0.5294488188976376,True,PTGER2;PTGER4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04723,Retrograde endocannabinoid signaling,Retrograde endocannabinoid signaling,1,100,41,1,0.410000000000017,0.5294488188976376,True,PTGS2,KEGG:00000,41,93
dinp93,KEGG,KEGG:04714,Thermogenesis,Thermogenesis,1,100,41,1,0.410000000000017,0.5294488188976376,True,PPARG,KEGG:00000,41,93
dinp93,KEGG,KEGG:04672,Intestinal immune network for IgA production,Intestinal immune network for IgA production,1,100,41,1,0.410000000000017,0.5294488188976376,True,CXCR4,KEGG:00000,41,93
dinp93,KEGG,KEGG:04662,B cell receptor signaling pathway,B cell receptor signaling pathway,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05216,Thyroid cancer,Thyroid cancer,3,100,41,2,0.36512059369203226,0.5294488188976376,True,PPARG;RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04658,Th1 and Th2 cell differentiation,Th1 and Th2 cell differentiation,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04640,Hematopoietic cell lineage,Hematopoietic cell lineage,1,100,41,1,0.410000000000017,0.5294488188976376,True,IL1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:04215,Apoptosis - multiple species,Apoptosis - multiple species,1,100,41,1,0.410000000000017,0.5294488188976376,True,BECN1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04144,Endocytosis,Endocytosis,3,100,41,2,0.36512059369203226,0.5294488188976376,True,CXCR4;HSPA1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:04140,Autophagy - animal,Autophagy - animal,5,100,41,3,0.33157670753397234,0.5294488188976376,True,ATG5;BECN1;SQSTM1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04137,Mitophagy - animal,Mitophagy - animal,5,100,41,3,0.33157670753397234,0.5294488188976376,True,BECN1;RELA;SQSTM1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04623,Cytosolic DNA-sensing pathway,Cytosolic DNA-sensing pathway,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04620,Toll-like receptor signaling pathway,Toll-like receptor signaling pathway,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04613,Neutrophil extracellular trap formation,Neutrophil extracellular trap formation,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04071,Sphingolipid signaling pathway,Sphingolipid signaling pathway,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04061,Viral protein interaction with cytokine and cytokine receptor,Viral protein interaction with cytokine and cytokine receptor,3,100,41,2,0.36512059369203226,0.5294488188976376,True,CCL20;CXCR4,KEGG:00000,41,93
dinp93,KEGG,KEGG:05130,Pathogenic Escherichia coli infection,Pathogenic Escherichia coli infection,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05143,African trypanosomiasis,African trypanosomiasis,1,100,41,1,0.410000000000017,0.5294488188976376,True,SELE,KEGG:00000,41,93
dinp93,KEGG,KEGG:04922,Glucagon signaling pathway,Glucagon signaling pathway,3,100,41,2,0.36512059369203226,0.5294488188976376,True,PPARA;SIRT1,KEGG:00000,41,93
dinp93,KEGG,KEGG:05144,Malaria,Malaria,1,100,41,1,0.410000000000017,0.5294488188976376,True,SELE,KEGG:00000,41,93
dinp93,KEGG,KEGG:04919,Thyroid hormone signaling pathway,Thyroid hormone signaling pathway,3,100,41,2,0.36512059369203226,0.5294488188976376,True,ESR1;RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04914,Progesterone-mediated oocyte maturation,Progesterone-mediated oocyte maturation,1,100,41,1,0.410000000000017,0.5294488188976376,True,PGR,KEGG:00000,41,93
dinp93,KEGG,KEGG:05146,Amoebiasis,Amoebiasis,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
dinp93,KEGG,KEGG:04940,Type I diabetes mellitus,Type I diabetes mellitus,1,100,41,1,0.410000000000017,0.5294488188976376,True,IL1A,KEGG:00000,41,93
dinp93,KEGG,KEGG:04961,Endocrine and other factor-regulated calcium reabsorption,Endocrine and other factor-regulated calcium reabsorption,1,100,41,1,0.410000000000017,0.5294488188976376,True,ESR1,KEGG:00000,41,93
dinp93,KEGG,KEGG:04976,Bile secretion,Bile secretion,3,100,41,2,0.36512059369203226,0.5294488188976376,True,CYP3A4;RXRA,KEGG:00000,41,93
dinp93,KEGG,KEGG:05017,Spinocerebellar ataxia,Spinocerebellar ataxia,1,100,41,1,0.410000000000017,0.5294488188976376,True,BECN1,KEGG:00000,41,93
dinp93,KEGG,KEGG:05120,Epithelial cell signaling in Helicobacter pylori infection,Epithelial cell signaling in Helicobacter pylori infection,1,100,41,1,0.410000000000017,0.5294488188976376,True,RELA,KEGG:00000,41,93
