source_article,source_table,article_rank,gene_symbol_raw,gene_symbol,description,gifts,genecard_id,relevance_score,in_dinp_93,dinp_support_count,CTD,ToxCast,Tox21,T3DB
10.1186/s12906-021-03273-7,Table S2,1147,TFE3,TFE3,Transcription Factor Binding To IGHM Enhancer 3,43,GC0XM049028,15.75,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1148,SETBP1,SETBP1,SET Binding Protein 1,40,GC18P044680,15.75,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1149,ETV6,ETV6,ETS Variant Transcription Factor 6,46,GC12P011649,15.75,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1150,SNHG5,SNHG5,Small Nucleolar RNA Host Gene 5,19,GC06M085650,15.74,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1151,CASP5,CASP5,Caspase 5,44,GC11M104995,15.74,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1152,RRM2,RRM2,Ribonucleotide Reductase Regulatory Subunit M2,48,GC02P010123,15.71,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1153,GPER1,GPER1,G Protein-Coupled Estrogen Receptor 1,37,GC07P001188,15.69,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1154,IDH2,IDH2,Isocitrate Dehydrogenase (NADP(+)) 2,52,GC15M090083,15.67,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1155,TLR10,TLR10,Toll Like Receptor 10,40,GC04M038773,15.66,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1156,NFATC1,NFATC1,Nuclear Factor Of Activated T Cells 1,47,GC18P079395,15.66,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1157,ACVR2A,ACVR2A,Activin A Receptor Type 2A,45,GC02P147844,15.66,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1158,LINC00472,LINC00472,Long Intergenic Non-Protein Coding RNA 472,22,GC06M071344,15.64,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1159,MIR490,MIR490,MicroRNA 490,16,GC07P136903,15.63,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1160,SETDB1,SETDB1,SET Domain Bifurcated Histone Lysine Methyltransferase 1,41,GC01P150926,15.6,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1161,RAP1A,RAP1A,"RAP1A, Member Of RAS Oncogene Family",47,GC01P111542,15.6,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1162,QKI,QKI,"QKI, KH Domain Containing RNA Binding",43,GC06P163414,15.6,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1163,MBL2,MBL2,Mannose Binding Lectin 2,47,GC10M052760,15.6,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1164,BUB3,BUB3,BUB3 Mitotic Checkpoint Protein,47,GC10P123154,15.59,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1165,TTR,TTR,Transthyretin,49,GC18P031557,15.58,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1166,FUT3,FUT3,Fucosyltransferase 3 (Lewis Blood Group),43,GC19M005843,15.56,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1167,ARRB1,ARRB1,Arrestin Beta 1,43,GC11M075261,15.55,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1168,PKD1,PKD1,"Polycystin 1, Transient Receptor Potential Channel Interacting",45,GC16M002348,15.53,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1169,MAPRE1,MAPRE1,Microtubule Associated Protein RP/EB Family Member 1,44,GC20P032819,15.53,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1170,HLTF,HLTF,Helicase Like Transcription Factor,39,GC03M149030,15.53,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1171,COL14A1,COL14A1,Collagen Type XIV Alpha 1 Chain,42,GC08P120062,15.53,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1172,MIR103A1,MIR103A1,MicroRNA 103a-1,17,GC05M168560,15.52,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1173,RALB,RALB,RAS Like Proto-Oncogene B,45,GC02P120240,15.51,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1174,ZFP36L1,ZFP36L1,ZFP36 Ring Finger Protein Like 1,43,GC14M068787,15.5,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1175,NTN1,NTN1,Netrin 1,44,GC17P009021,15.5,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1176,RNY3,RNY3,"RNA, Ro60-Associated Y3",14,GC07P149006,15.48,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1177,RNY1,RNY1,"RNA, Ro60-Associated Y1",15,GC07M148987,15.48,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1178,IL2RA,IL2RA,Interleukin 2 Receptor Subunit Alpha,50,GC10M006010,15.48,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1179,EVL,EVL,Enah/Vasp-Like,38,GC14P099971,15.47,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1180,ACHE,ACHE,Acetylcholinesterase (Cartwright Blood Group),45,GC07M100889,15.47,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1181,LINC00261,LINC00261,Long Intergenic Non-Protein Coding RNA 261,18,GC20M022547,15.46,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1182,RASSF2,RASSF2,Ras Association Domain Family Member 2,41,GC20M004780,15.44,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1183,POT1,POT1,Protection Of Telomeres 1,43,GC07M124822,15.44,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1184,MVP,MVP,Major Vault Protein,39,GC16P030094,15.44,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1185,ABCB5,ABCB5,ATP Binding Cassette Subfamily B Member 5,42,GC07P020615,15.44,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1186,MYOD1,MYOD1,Myogenic Differentiation 1,46,GC11P017741,15.41,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1187,DUXAP9,DUXAP9,Double Homeobox A Pseudogene 9,8,GC14P019474,15.41,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1188,CLCA1,CLCA1,Chloride Channel Accessory 1,40,GC01P086468,15.39,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1189,PAX8,PAX8,Paired Box 8,46,GC02M113215,15.36,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1190,MSLN,MSLN,Mesothelin,40,GC16P001407,15.34,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1191,ALDOA,ALDOA,"Aldolase, Fructose-Bisphosphate A",48,GC16P030064,15.32,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1192,AGR3,AGR3,"Anterior Gradient 3, Protein Disulphide Isomerase Family Member",37,GC07M016854,15.32,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1193,ZFP36L2,ZFP36L2,ZFP36 Ring Finger Protein Like 2,37,GC02M043184,15.31,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1194,RHOBTB2,RHOBTB2,Rho Related BTB Domain Containing 2,40,GC08P022987,15.31,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1195,CYP2C9,CYP2C9,Cytochrome P450 Family 2 Subfamily C Member 9,48,GC10P094938,15.28,True,1,0,0,1,0
10.1186/s12906-021-03273-7,Table S2,1196,LMNA,LMNA,Lamin A/C,47,GC01P156082,15.26,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1197,EIF4G1,EIF4G1,Eukaryotic Translation Initiation Factor 4 Gamma 1,45,GC03P184314,15.24,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1198,POSTN,POSTN,Periostin,43,GC13M037562,15.23,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1199,INAVA,INAVA,Innate Immunity Activator,28,GC01P200892,15.23,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1200,MNX1-AS1,MNX1-AS1,MNX1 Antisense RNA 1 (Head To Head),16,GC07P157010,15.21,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1201,HSPA8,HSPA8,Heat Shock Protein Family A (Hsp70) Member 8,47,GC11M123057,15.21,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1202,G6PD,G6PD,Glucose-6-Phosphate Dehydrogenase,50,GC0XM154531,15.21,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1203,FUT4,FUT4,Fucosyltransferase 4,36,GC11P094544,15.21,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1204,NR0B2,NR0B2,Nuclear Receptor Subfamily 0 Group B Member 2,43,GC01M026922,15.2,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1205,TPMT,TPMT,Thiopurine S-Methyltransferase,47,GC06M018128,15.19,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1206,TAGLN,TAGLN,Transgelin,43,GC11P117199,15.19,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1207,ING1,ING1,Inhibitor Of Growth Family Member 1,43,GC13P110712,15.19,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1208,LCN2,LCN2,Lipocalin 2,43,GC09P128149,15.18,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1209,GNRH1,GNRH1,Gonadotropin Releasing Hormone 1,41,GC08M025419,15.17,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1210,CCL11,CCL11,C-C Motif Chemokine Ligand 11,43,GC17P034285,15.15,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1211,PLCB1,PLCB1,Phospholipase C Beta 1,48,GC20P008061,15.14,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1212,AURKB,AURKB,Aurora Kinase B,48,GC17M008864,15.14,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1213,RPL6,RPL6,Ribosomal Protein L6,39,GC12M112320,15.12,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1214,SCG5,SCG5,Secretogranin V,38,GC15P032641,15.11,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1215,ATAD2,ATAD2,ATPase Family AAA Domain Containing 2,39,GC08M123319,15.11,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1216,CD248,CD248,CD248 Molecule,39,GC11M066314,15.09,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1217,GPX2,GPX2,Glutathione Peroxidase 2,44,GC14M064939,15.08,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1218,FCGR3A,FCGR3A,Fc Fragment Of IgG Receptor IIIa,44,GC01M161541,15.08,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1219,ZEB1-AS1,ZEB1-AS1,ZEB1 Antisense RNA 1,16,GC10M031166,15.06,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1220,YBX1,YBX1,Y-Box Binding Protein 1,39,GC01P042682,15.06,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1221,MIR675,MIR675,MicroRNA 675,17,GC11M001997,15.05,True,1,1,0,0,0
10.1186/s12906-021-03273-7,Table S2,1222,PTK2B,PTK2B,Protein Tyrosine Kinase 2 Beta,49,GC08P027311,15.04,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1223,MUC17,MUC17,"Mucin 17, Cell Surface Associated",35,GC07P101020,15.03,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1224,LCK,LCK,"LCK Proto-Oncogene, Src Family Tyrosine Kinase",52,GC01P032251,15.03,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1225,SPARC,SPARC,Secreted Protein Acidic And Cysteine Rich,50,GC05M151639,14.97,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1226,MIR339,MIR339,MicroRNA 339,19,GC07M001022,14.97,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1227,FLNC,FLNC,Filamin C,44,GC07P128830,14.97,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1228,TLR8,TLR8,Toll Like Receptor 8,47,GC0XP012924,14.96,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1229,TLR6,TLR6,Toll Like Receptor 6,44,GC04M038828,14.96,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1230,LINC00858,LINC00858,Long Intergenic Non-Protein Coding RNA 858,14,GC10P084279,14.95,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1231,CSF1R,CSF1R,Colony Stimulating Factor 1 Receptor,52,GC05M150053,14.95,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1232,SRSF6,SRSF6,Serine And Arginine Rich Splicing Factor 6,39,GC20P043457,14.93,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1233,RAD21,RAD21,RAD21 Cohesin Complex Component,45,GC08M116846,14.93,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1234,BRD4,BRD4,Bromodomain Containing 4,44,GC19M015236,14.93,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1235,FEZF1-AS1,FEZF1-AS1,FEZF1 Antisense RNA 1,15,GC07P122303,14.92,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1236,H3-3A,H3-3A,H3.3 Histone A,34,GC01P226062,14.91,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1237,MBD4,MBD4,"Methyl-CpG Binding Domain 4, DNA Glycosylase",42,GC03M129430,14.9,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1238,MAGEA1,MAGEA1,MAGE Family Member A1,37,GC0XP153179,14.89,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1239,ANPEP,ANPEP,"Alanyl Aminopeptidase, Membrane",48,GC15M089784,14.89,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1240,SCN1B,SCN1B,Sodium Voltage-Gated Channel Beta Subunit 1,44,GC19P035030,14.87,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1241,KCNQ1,KCNQ1,Potassium Voltage-Gated Channel Subfamily Q Member 1,49,GC11P002444,14.86,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1242,BTK,BTK,Bruton Tyrosine Kinase,53,GC0XM101349,14.85,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1243,ADORA3,ADORA3,Adenosine A3 Receptor,45,GC01M111499,14.85,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1244,RXRA,RXRA,Retinoid X Receptor Alpha,49,GC09P134317,14.84,True,1,1,0,0,0
10.1186/s12906-021-03273-7,Table S2,1245,ROCK1,ROCK1,Rho Associated Coiled-Coil Containing Protein Kinase 1,50,GC18M020946,14.83,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1246,NLRP3,NLRP3,NLR Family Pyrin Domain Containing 3,47,GC01P247415,14.83,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1247,HTR2A,HTR2A,5-Hydroxytryptamine Receptor 2A,47,GC13M046831,14.83,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1248,HPSE,HPSE,Heparanase,44,GC04M083292,14.83,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1249,UBE2T,UBE2T,Ubiquitin Conjugating Enzyme E2 T,43,GC01M202300,14.82,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1250,ANTXR1,ANTXR1,ANTXR Cell Adhesion Molecule 1,46,GC02P068977,14.8,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1251,CCK,CCK,Cholecystokinin,41,GC03M042274,14.79,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1252,ADORA1,ADORA1,Adenosine A1 Receptor,47,GC01P203090,14.78,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1253,TNFSF11,TNFSF11,TNF Superfamily Member 11,47,GC13P042562,14.77,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1254,NCR1,NCR1,Natural Cytotoxicity Triggering Receptor 1,37,GC19P054906,14.77,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1255,FKBP5,FKBP5,FKBP Prolyl Isomerase 5,45,GC06M042217,14.76,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1256,MYBPC3,MYBPC3,Myosin Binding Protein C3,46,GC11M061124,14.74,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1257,IL4R,IL4R,Interleukin 4 Receptor,47,GC16P027325,14.74,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1258,FUT2,FUT2,Fucosyltransferase 2,44,GC19P048695,14.74,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1259,CLDN3,CLDN3,Claudin 3,40,GC07M073768,14.74,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1260,BMPR2,BMPR2,Bone Morphogenetic Protein Receptor Type 2,50,GC02P202376,14.72,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1261,AFAP1,AFAP1,Actin Filament Associated Protein 1,39,GC04M007758,14.72,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1262,TJP1,TJP1,Tight Junction Protein 1,43,GC15M029699,14.71,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1263,POLE2,POLE2,"DNA Polymerase Epsilon 2, Accessory Subunit",42,GC14M049643,14.68,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1264,HSD17B1,HSD17B1,Hydroxysteroid 17-Beta Dehydrogenase 1,43,GC17P042548,14.68,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1265,TRPS1,TRPS1,Transcriptional Repressor GATA Binding 1,45,GC08M115408,14.66,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1266,FOXF1,FOXF1,Forkhead Box F1,41,GC16P086510,14.65,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1267,SELL,SELL,Selectin L,42,GC01M169690,14.64,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1268,PEPD,PEPD,Peptidase D,45,GC19M033386,14.64,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1269,RAD51B,RAD51B,RAD51 Paralog B,37,GC14P067819,14.63,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1270,CISH,CISH,Cytokine Inducible SH2 Containing Protein,44,GC03M050618,14.63,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1271,NR1H2,NR1H2,Nuclear Receptor Subfamily 1 Group H Member 2,48,GC19P050329,14.62,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1272,XBP1,XBP1,X-Box Binding Protein 1,45,GC22M028794,14.61,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1273,ANGPT2,ANGPT2,Angiopoietin 2,44,GC08M006499,14.6,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1274,SELENBP1,SELENBP1,Selenium Binding Protein 1,43,GC01M151364,14.58,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1275,ADRB2,ADRB2,Adrenoceptor Beta 2,48,GC05P148825,14.57,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1276,S100A6,S100A6,S100 Calcium Binding Protein A6,43,GC01M153535,14.56,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1277,IL18,IL18,Interleukin 18,44,GC11M112143,14.56,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1278,EIF5A2,EIF5A2,Eukaryotic Translation Initiation Factor 5A2,40,GC03M170888,14.56,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1279,ZNF148,ZNF148,Zinc Finger Protein 148,40,GC03M125225,14.55,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1280,MAK,MAK,Male Germ Cell Associated Kinase,43,GC06M010762,14.54,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1281,AGO2,AGO2,Argonaute RISC Catalytic Component 2,39,GC08M140522,14.54,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1282,NR3C1,NR3C1,Nuclear Receptor Subfamily 3 Group C Member 1,50,GC05M143277,14.53,True,1,1,0,0,0
10.1186/s12906-021-03273-7,Table S2,1283,SNHG6,SNHG6,Small Nucleolar RNA Host Gene 6,16,GC08M066921,14.51,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1284,GDF2,GDF2,Growth Differentiation Factor 2,42,GC10P047322,14.51,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1285,LINC01133,LINC01133,Long Intergenic Non-Protein Coding RNA 1133,14,GC01P159933,14.5,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1286,AMHR2,AMHR2,Anti-Mullerian Hormone Receptor Type 2,45,GC12P053423,14.5,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1287,LINC00460,LINC00460,Long Intergenic Non-Protein Coding RNA 460,16,GC13P106376,14.49,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1288,AHI1,AHI1,Abelson Helper Integration Site 1,41,GC06M135283,14.49,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1289,DCLK1,DCLK1,Doublecortin Like Kinase 1,43,GC13M035768,14.47,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1290,S100B,S100B,S100 Calcium Binding Protein B,45,GC21M047431,14.46,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1291,PYY,PYY,Peptide YY,42,GC17M043952,14.46,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1292,IL7R,IL7R,Interleukin 7 Receptor,47,GC05P035852,14.42,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1293,BCL6,BCL6,BCL6 Transcription Repressor,45,GC03M187721,14.42,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1294,PTPRG,PTPRG,Protein Tyrosine Phosphatase Receptor Type G,41,GC03P061522,14.38,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1295,TNFAIP3,TNFAIP3,TNF Alpha Induced Protein 3,48,GC06P137866,14.37,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1296,MIR186,MIR186,MicroRNA 186,18,GC01M071067,14.36,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1297,HPC3,HPC3,"Prostate Cancer, Hereditary, 3",3,GC20U900275,14.36,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1298,ATP7B,ATP7B,ATPase Copper Transporting Beta,47,GC13M051930,14.36,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1299,SPDEF,SPDEF,SAM Pointed Domain Containing ETS Transcription Factor,39,GC06M042210,14.35,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1300,SERPINB3,SERPINB3,Serpin Family B Member 3,42,GC18M063655,14.35,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1301,SOCS3,SOCS3,Suppressor Of Cytokine Signaling 3,44,GC17M078356,14.34,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1302,FPGS,FPGS,Folylpolyglutamate Synthase,43,GC09P127794,14.34,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1303,CTTN,CTTN,Cortactin,43,GC11P070398,14.34,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1304,CHI3L1,CHI3L1,Chitinase 3 Like 1,43,GC01M203148,14.34,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1305,SF3A1,SF3A1,Splicing Factor 3a Subunit 1,39,GC22M030331,14.29,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1306,NPTN-IT1,NPTN-IT1,NPTN Intronic Transcript 1,12,GC15M073566,14.29,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1307,FAT4,FAT4,FAT Atypical Cadherin 4,40,GC04P125315,14.27,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1308,CCNG1,CCNG1,Cyclin G1,42,GC05P163438,14.26,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1309,HMGA1,HMGA1,High Mobility Group AT-Hook 1,46,GC06P047417,14.25,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1310,ADAM9,ADAM9,ADAM Metallopeptidase Domain 9,47,GC08P038996,14.25,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1311,SLIT2,SLIT2,Slit Guidance Ligand 2,45,GC04P020287,14.24,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1312,ST6GAL1,ST6GAL1,"ST6 Beta-Galactoside Alpha-2,6-Sialyltransferase 1",43,GC03P186930,14.21,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1313,DPP4,DPP4,Dipeptidyl Peptidase 4,50,GC02M161992,14.21,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1314,STMN1,STMN1,Stathmin 1,44,GC01M025884,14.18,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1315,SFTPC,SFTPC,Surfactant Protein C,43,GC08P022156,14.18,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1316,SCN3B,SCN3B,Sodium Voltage-Gated Channel Beta Subunit 3,44,GC11M123629,14.18,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1317,PAEP,PAEP,Progestagen Associated Endometrial Protein,39,GC09P135561,14.18,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1318,MUC20,MUC20,"Mucin 20, Cell Surface Associated",37,GC03P195720,14.16,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1319,CTAG2,CTAG2,Cancer/Testis Antigen 2,33,GC0XM154651,14.16,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1320,NANOG,NANOG,Nanog Homeobox,39,GC12P007787,14.15,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1321,SPINK5,SPINK5,Serine Peptidase Inhibitor Kazal Type 5,41,GC05P148025,14.14,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1322,RPL15,RPL15,Ribosomal Protein L15,44,GC03P023960,14.14,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1323,GGT1,GGT1,Gamma-Glutamyltransferase 1,46,GC22P024927,14.14,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1324,S100A8,S100A8,S100 Calcium Binding Protein A8,42,GC01M153391,14.13,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1325,GJB2,GJB2,Gap Junction Protein Beta 2,47,GC13M020187,14.13,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1326,EPO,EPO,Erythropoietin,41,GC07P100720,14.13,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1327,HOXB8,HOXB8,Homeobox B8,36,GC17M048611,14.11,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1328,FZD5,FZD5,Frizzled Class Receptor 5,47,GC02M207762,14.11,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1329,FOXG1,FOXG1,Forkhead Box G1,43,GC14P028766,14.11,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1330,SCN2B,SCN2B,Sodium Voltage-Gated Channel Beta Subunit 2,43,GC11M118163,14.1,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1331,GSDME,GSDME,Gasdermin E,31,GC07M024699,14.09,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1332,USF3,USF3,Upstream Transcription Factor Family Member 3,26,GC03M113649,14.08,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1333,DACOR1,DACOR1,DNMT1-Associated Colon Cancer Repressed LncRNA 1,6,GC15U902209,14.08,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1334,ADGRV1,ADGRV1,Adhesion G Protein-Coupled Receptor V1,35,GC05P090529,14.07,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1335,OTOP2,OTOP2,Otopetrin 2,31,GC17P074924,14.06,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1336,DEAF1,DEAF1,DEAF1 Transcription Factor,40,GC11M000644,14.06,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1337,MMP13,MMP13,Matrix Metallopeptidase 13,50,GC11M102942,14.05,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1338,PRL,PRL,Prolactin,44,GC06M022230,14.04,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1339,MIR422A,MIR422A,MicroRNA 422a,16,GC15M063870,14.04,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1340,BCOR,BCOR,BCL6 Corepressor,41,GC0XM040049,14.03,False,,,,,
