background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant,intersection_genes,parents,query_input_symbols,background_input_symbols
gelsemium_crc1893,REAC,REAC:R-HSA-5663205,Infectious disease,Infectious disease,182,1875,41,6,0.2012904886296476,0.3357891333041234,True,BECN1;CXCR4;HSPA1A;IL1A;NR3C1;RELA,REAC:R-HSA-1643685,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-388396,GPCR downstream signalling,GPCR downstream signalling,108,1875,41,4,0.20760575679650808,0.34475707124049215,True,CCL20;CXCR4;PTGER2;PTGER4,REAC:R-HSA-372790,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9018519,Estrogen-dependent gene expression,Estrogen-dependent gene expression,39,1875,41,2,0.2090175283855687,0.3455379861139118,True,ESR1;PGR,REAC:R-HSA-8939211,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1169091,Activation of NF-kappaB in B cells,Activation of NF-kappaB in B cells,11,1875,41,1,0.21640297468009526,0.3464702074699271,True,RELA,REAC:R-HSA-1168372,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-418594,G alpha (i) signalling events,G alpha (i) signalling events,40,1875,41,2,0.217133917488361,0.3464702074699271,True,CCL20;CXCR4,REAC:R-HSA-388396,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8853884,Transcriptional Regulation by VENTX,Transcriptional Regulation by VENTX,11,1875,41,1,0.21640297468009526,0.3464702074699271,True,RELA,REAC:R-HSA-212436,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9824443,Parasitic Infection Pathways,Parasitic Infection Pathways,40,1875,41,2,0.217133917488361,0.3464702074699271,True,IL1A;RELA,REAC:R-HSA-5663205,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9658195,Leishmania infection,Leishmania infection,40,1875,41,2,0.217133917488361,0.3464702074699271,True,IL1A;RELA,REAC:R-HSA-9824443,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-187037,Signaling by NTRK1 (TRKA),Signaling by NTRK1 (TRKA),40,1875,41,2,0.217133917488361,0.3464702074699271,True,F3;STAT3,REAC:R-HSA-166520,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8983432,Interleukin-15 signaling,Interleukin-15 signaling,11,1875,41,1,0.21640297468009526,0.3464702074699271,True,STAT3,REAC:R-HSA-451927,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),Formation of Fibrin Clot (Clotting Cascade),11,1875,41,1,0.21640297468009526,0.3464702074699271,True,F3,REAC:R-HSA-109582,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9671555,Signaling by PDGFR in disease,Signaling by PDGFR in disease,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,STAT3,REAC:R-HSA-5663202,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9634815,Transcriptional Regulation by NPAS4,Transcriptional Regulation by NPAS4,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,NR3C1,REAC:R-HSA-212436,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1839124,FGFR1 mutant receptor activation,FGFR1 mutant receptor activation,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,STAT3,REAC:R-HSA-5655302,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,Inactivation of CSF3 (G-CSF) signaling,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,STAT3,REAC:R-HSA-9674555,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9839394,TGFBR3 expression,TGFBR3 expression,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,RXRA,REAC:R-HSA-9839373,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-381119,Unfolded Protein Response (UPR),Unfolded Protein Response (UPR),12,1875,41,1,0.2336387461592956,0.3514156550834123,True,IGFBP1,REAC:R-HSA-2262752,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9755511,KEAP1-NFE2L2 pathway,KEAP1-NFE2L2 pathway,42,1875,41,2,0.23345517254227974,0.3514156550834123,True,RELA;SQSTM1,REAC:R-HSA-9711123,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9772572,Early SARS-CoV-2 Infection Events,Early SARS-CoV-2 Infection Events,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,BECN1,REAC:R-HSA-9694516,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5689896,Ovarian tumor domain proteases,Ovarian tumor domain proteases,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,ESR1,REAC:R-HSA-5688426,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9725370,Signaling by ALK fusions and activated point mutants,Signaling by ALK fusions and activated point mutants,41,1875,41,2,0.2252814951198219,0.3514156550834123,True,SQSTM1;STAT3,REAC:R-HSA-9700206,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9700206,Signaling by ALK in cancer,Signaling by ALK in cancer,41,1875,41,2,0.2252814951198219,0.3514156550834123,True,SQSTM1;STAT3,REAC:R-HSA-5663202,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  ,TAK1-dependent IKK and NF-kappa-B activation  ,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,RELA,REAC:R-HSA-166058;REAC:R-HSA-168164;REAC:R-HSA-9020702;REAC:R-HSA-937061;REAC:R-HSA-975138;REAC:R-HSA-975871,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1234174,Cellular response to hypoxia,Cellular response to hypoxia,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,CA9,REAC:R-HSA-2262752,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-112409,RAF-independent MAPK1/3 activation,RAF-independent MAPK1/3 activation,12,1875,41,1,0.2336387461592956,0.3514156550834123,True,DUSP1,REAC:R-HSA-5684996,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-166658,Complement cascade,Complement cascade,13,1875,41,1,0.25050445276597255,0.361129739306414,True,CRP,REAC:R-HSA-168249,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-73887,Death Receptor Signaling,Death Receptor Signaling,44,1875,41,2,0.24986145218608175,0.361129739306414,True,RELA;SQSTM1,REAC:R-HSA-162582,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168249,Innate Immune System,Innate Immune System,236,1875,41,7,0.2509212085109976,0.361129739306414,True,ATG5;CRP;HSPA1A;MMP9;PTGES2;RELA;TIMP2,REAC:R-HSA-168256,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-162587,HIV Life Cycle,HIV Life Cycle,13,1875,41,1,0.25050445276597255,0.361129739306414,True,CXCR4,REAC:R-HSA-162906,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8854691,Interleukin-20 family signaling,Interleukin-20 family signaling,13,1875,41,1,0.25050445276597255,0.361129739306414,True,STAT3,REAC:R-HSA-449147,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-196849,Metabolism of water-soluble vitamins and cofactors,Metabolism of water-soluble vitamins and cofactors,13,1875,41,1,0.25050445276597255,0.361129739306414,True,PTGS2,REAC:R-HSA-196854,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5675221,Negative regulation of MAPK pathway,Negative regulation of MAPK pathway,13,1875,41,1,0.25050445276597255,0.361129739306414,True,DUSP1,REAC:R-HSA-5673001,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-6783589,Interleukin-6 family signaling,Interleukin-6 family signaling,13,1875,41,1,0.25050445276597255,0.361129739306414,True,STAT3,REAC:R-HSA-449147,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-156580,Phase II - Conjugation of compounds,Phase II - Conjugation of compounds,13,1875,41,1,0.25050445276597255,0.361129739306414,True,CYP1A2,REAC:R-HSA-211859,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5250941,Negative epigenetic regulation of rRNA expression,Negative epigenetic regulation of rRNA expression,13,1875,41,1,0.25050445276597255,0.361129739306414,True,SIRT1,REAC:R-HSA-212165,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,Regulation of mRNA stability by proteins that bind AU-rich elements,13,1875,41,1,0.25050445276597255,0.361129739306414,True,HSPA1A,REAC:R-HSA-8953854,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-375276,Peptide ligand-binding receptors,Peptide ligand-binding receptors,45,1875,41,2,0.25808483994065373,0.36998881350768376,True,CCL20;CXCR4,REAC:R-HSA-373076,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),Downstream signaling events of B Cell Receptor (BCR),14,1875,41,1,0.26700784558906654,0.3768918435805146,True,RELA,REAC:R-HSA-983705,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8878166,Transcriptional regulation by RUNX2,Transcriptional regulation by RUNX2,46,1875,41,2,0.2663158873338559,0.3768918435805146,True,ESR1;NR3C1,REAC:R-HSA-212436,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-2871837,FCERI mediated NF-kB activation,FCERI mediated NF-kB activation,14,1875,41,1,0.26700784558906654,0.3768918435805146,True,RELA,REAC:R-HSA-2454202,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168255,Influenza Infection,Influenza Infection,14,1875,41,1,0.26700784558906654,0.3768918435805146,True,HSPA1A,REAC:R-HSA-9824446,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1266695,Interleukin-7 signaling,Interleukin-7 signaling,15,1875,41,1,0.28315651744834175,0.39067083422345383,True,STAT3,REAC:R-HSA-449147,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9669938,Signaling by KIT in disease,Signaling by KIT in disease,15,1875,41,1,0.28315651744834175,0.39067083422345383,True,STAT3,REAC:R-HSA-5663202,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE","Cell death signalling via NRAGE, NRIF and NADE",15,1875,41,1,0.28315651744834175,0.39067083422345383,True,SQSTM1,REAC:R-HSA-193704,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,Signaling by CSF1 (M-CSF) in myeloid cells,15,1875,41,1,0.28315651744834175,0.39067083422345383,True,STAT3,REAC:R-HSA-1280215,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-2187338,Visual phototransduction,Visual phototransduction,15,1875,41,1,0.28315651744834175,0.39067083422345383,True,AKR1C3,REAC:R-HSA-9709957,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants","Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",15,1875,41,1,0.28315651744834175,0.39067083422345383,True,STAT3,REAC:R-HSA-9669938,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-166520,Signaling by NTRKs,Signaling by NTRKs,49,1875,41,2,0.2910142358429882,0.4000083316634045,True,F3;STAT3,REAC:R-HSA-9006934,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9674555,Signaling by CSF3 (G-CSF),Signaling by CSF3 (G-CSF),16,1875,41,1,0.29895790604276107,0.40337335116689393,True,STAT3,REAC:R-HSA-1280215,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5655302,Signaling by FGFR1 in disease,Signaling by FGFR1 in disease,16,1875,41,1,0.29895790604276107,0.40337335116689393,True,STAT3,REAC:R-HSA-1226099,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA ,Cytosolic sensors of pathogen-associated DNA ,16,1875,41,1,0.29895790604276107,0.40337335116689393,True,RELA,REAC:R-HSA-168249,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5620971,Pyroptosis,Pyroptosis,16,1875,41,1,0.29895790604276107,0.40337335116689393,True,IL1A,REAC:R-HSA-5218859,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-982772,Growth hormone receptor signaling,Growth hormone receptor signaling,16,1875,41,1,0.29895790604276107,0.40337335116689393,True,STAT3,REAC:R-HSA-1280215,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8986944,Transcriptional Regulation by MECP2,Transcriptional Regulation by MECP2,17,1875,41,1,0.3144192970339472,0.4165771913757919,True,PPARG,REAC:R-HSA-212436,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-4791275,Signaling by WNT in cancer,Signaling by WNT in cancer,17,1875,41,1,0.3144192970339472,0.4165771913757919,True,DKK1,REAC:R-HSA-5663202,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-201556,Signaling by ALK,Signaling by ALK,17,1875,41,1,0.3144192970339472,0.4165771913757919,True,STAT3,REAC:R-HSA-9006934,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,Nuclear events stimulated by ALK signaling in cancer,17,1875,41,1,0.3144192970339472,0.4165771913757919,True,STAT3,REAC:R-HSA-9725370,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-198725,Nuclear Events (kinase and transcription factor activation),Nuclear Events (kinase and transcription factor activation),17,1875,41,1,0.3144192970339472,0.4165771913757919,True,F3,REAC:R-HSA-187037,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,18,1875,41,1,0.32954782707813424,0.43194304477579276,True,ESR1,REAC:R-HSA-212436,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5607764,CLEC7A (Dectin-1) signaling,CLEC7A (Dectin-1) signaling,18,1875,41,1,0.32954782707813424,0.43194304477579276,True,RELA,REAC:R-HSA-5621481,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8943724,Regulation of PTEN gene transcription,Regulation of PTEN gene transcription,18,1875,41,1,0.32954782707813424,0.43194304477579276,True,PPARG,REAC:R-HSA-6807070,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9679506,SARS-CoV Infections,SARS-CoV Infections,93,1875,41,3,0.3325347236877203,0.4343069167008489,True,BECN1;NR3C1;RELA,REAC:R-HSA-9824446,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5619507,Activation of HOX genes during differentiation,Activation of HOX genes during differentiation,20,1875,41,1,0.3588341236687619,0.4620776259153666,True,RXRA,REAC:R-HSA-1266738,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,Activation of anterior HOX genes in hindbrain development during early embryogenesis,20,1875,41,1,0.3588341236687619,0.4620776259153666,True,RXRA,REAC:R-HSA-5619507,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-186763,Downstream signal transduction,Downstream signal transduction,20,1875,41,1,0.3588341236687619,0.4620776259153666,True,STAT3,REAC:R-HSA-186797,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-983705,Signaling by the B Cell Receptor (BCR),Signaling by the B Cell Receptor (BCR),20,1875,41,1,0.3588341236687619,0.4620776259153666,True,RELA,REAC:R-HSA-1280218,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-447115,Interleukin-12 family signaling,Interleukin-12 family signaling,21,1875,41,1,0.37300544492460375,0.4656224431523286,True,STAT3,REAC:R-HSA-449147,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1226099,Signaling by FGFR in disease,Signaling by FGFR in disease,21,1875,41,1,0.37300544492460375,0.4656224431523286,True,STAT3,REAC:R-HSA-5663202,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,Assembly of collagen fibrils and other multimeric structures,21,1875,41,1,0.37300544492460375,0.4656224431523286,True,MMP9,REAC:R-HSA-1474290,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5688426,Deubiquitination,Deubiquitination,58,1875,41,2,0.36433173797630053,0.4656224431523286,True,BECN1;ESR1,REAC:R-HSA-597592,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1474290,Collagen formation,Collagen formation,21,1875,41,1,0.37300544492460375,0.4656224431523286,True,MMP9,REAC:R-HSA-1474244,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",21,1875,41,1,0.37300544492460375,0.4656224431523286,True,RELA,REAC:R-HSA-168249,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-372790,Signaling by GPCR,Signaling by GPCR,141,1875,41,4,0.3720454518901333,0.4656224431523286,True,CCL20;CXCR4;PTGER2;PTGER4,REAC:R-HSA-162582,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-162906,HIV Infection,HIV Infection,21,1875,41,1,0.37300544492460375,0.4656224431523286,True,CXCR4,REAC:R-HSA-9824446,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9833110,RSV-host interactions,RSV-host interactions,21,1875,41,1,0.37300544492460375,0.4656224431523286,True,BECN1,REAC:R-HSA-9820952,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5260271,Diseases of Immune System,Diseases of Immune System,22,1875,41,1,0.3868710203061942,0.47485506505673447,True,RELA,REAC:R-HSA-1643685,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,Signaling by Receptor Tyrosine Kinases,186,1875,41,5,0.3847384152791907,0.47485506505673447,True,ESR1;F3;MMP9;PGR;STAT3,REAC:R-HSA-162582,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9692914,SARS-CoV-1-host interactions,SARS-CoV-1-host interactions,22,1875,41,1,0.3868710203061942,0.47485506505673447,True,RELA,REAC:R-HSA-9678108,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5602358,Diseases associated with the TLR signaling cascade,Diseases associated with the TLR signaling cascade,22,1875,41,1,0.3868710203061942,0.47485506505673447,True,RELA,REAC:R-HSA-5260271,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8951664,Neddylation,Neddylation,22,1875,41,1,0.3868710203061942,0.47485506505673447,True,SQSTM1,REAC:R-HSA-597592,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-202424,Downstream TCR signaling,Downstream TCR signaling,24,1875,41,1,0.41371054148665104,0.5061058957497567,True,RELA,REAC:R-HSA-202403,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,Transcriptional and post-translational regulation of MITF-M expression and activity,26,1875,41,1,0.4394025987070657,0.5339760057120537,True,SIRT1,REAC:R-HSA-9730414,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,Respiratory Syncytial Virus Infection Pathway,26,1875,41,1,0.4394025987070657,0.5339760057120537,True,BECN1,REAC:R-HSA-9824446,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-422475,Axon guidance,Axon guidance,112,1875,41,3,0.4477710137835703,0.5423497097629689,True,CXCR4;MMP2;MMP9,REAC:R-HSA-9675108,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5357801,Programmed Cell Death,Programmed Cell Death,69,1875,41,2,0.45007248449540926,0.5433440849003327,True,IL1A;STAT3,REAC:0000000,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,SARS-CoV-2 activates/modulates innate and adaptive immune responses,27,1875,41,1,0.45183336855743256,0.5436814631477764,True,BECN1,REAC:R-HSA-9705683,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-451927,Interleukin-2 family signaling,Interleukin-2 family signaling,28,1875,41,1,0.46399507412579893,0.5528772474137532,True,STAT3,REAC:R-HSA-449147,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9709957,Sensory Perception,Sensory Perception,28,1875,41,1,0.46399507412579893,0.5528772474137532,True,AKR1C3,REAC:0000000,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1643685,Disease,Disease,427,1875,41,10,0.4624674495472296,0.5528772474137532,True,BECN1;CXCR4;DKK1;ESR1;HSPA1A;IL1A;NR3C1;RELA;SQSTM1;STAT3,REAC:0000000,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-6806834,Signaling by MET,Signaling by MET,29,1875,41,1,0.47589339678985476,0.5633963761975049,True,STAT3,REAC:R-HSA-9006934,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-6807070,PTEN Regulation,PTEN Regulation,29,1875,41,1,0.47589339678985476,0.5633963761975049,True,PPARG,REAC:R-HSA-1257604,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-1474165,Reproduction,Reproduction,30,1875,41,1,0.4875339009779243,0.5710741019229241,True,CXCR4,REAC:0000000,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9679191,Potential therapeutics for SARS,Potential therapeutics for SARS,30,1875,41,1,0.4875339009779243,0.5710741019229241,True,NR3C1,REAC:R-HSA-9679506,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9675108,Nervous system development,Nervous system development,119,1875,41,3,0.4886029100929566,0.5710741019229241,True,CXCR4;MMP2;MMP9,REAC:R-HSA-1266738,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5218859,Regulated Necrosis,Regulated Necrosis,30,1875,41,1,0.4875339009779243,0.5710741019229241,True,IL1A,REAC:R-HSA-5357801,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-186797,Signaling by PDGF,Signaling by PDGF,31,1875,41,1,0.4989220365110702,0.5812837695215095,True,STAT3,REAC:R-HSA-9006934,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-109606,Intrinsic Pathway for Apoptosis,Intrinsic Pathway for Apoptosis,32,1875,41,1,0.510063140907378,0.590514740416345,True,STAT3,REAC:R-HSA-109581,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-202403,TCR signaling,TCR signaling,32,1875,41,1,0.510063140907378,0.590514740416345,True,RELA,REAC:R-HSA-1280218,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9856651,MITF-M-dependent gene expression,MITF-M-dependent gene expression,33,1875,41,1,0.5209624416241392,0.5993517745310822,True,SIRT1,REAC:R-HSA-9730414,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-376176,Signaling by ROBO receptors,Signaling by ROBO receptors,33,1875,41,1,0.5209624416241392,0.5993517745310822,True,CXCR4,REAC:R-HSA-422475,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,Toll Like Receptor 10 (TLR10) Cascade,34,1875,41,1,0.5316250582866666,0.6059204856856627,True,RELA,REAC:R-HSA-168898,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,Toll Like Receptor 5 (TLR5) Cascade,34,1875,41,1,0.5316250582866666,0.6059204856856627,True,RELA,REAC:R-HSA-168898,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-975871,MyD88 cascade initiated on plasma membrane,MyD88 cascade initiated on plasma membrane,34,1875,41,1,0.5316250582866666,0.6059204856856627,True,RELA,REAC:R-HSA-168142;REAC:R-HSA-168176,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,Diseases of signal transduction by growth factor receptors and second messengers,175,1875,41,4,0.5419566356941339,0.6102286925674063,True,DKK1;ESR1;SQSTM1;STAT3,REAC:R-HSA-1643685,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,Toll Like Receptor 3 (TLR3) Cascade,35,1875,41,1,0.5420560048427476,0.6102286925674063,True,RELA,REAC:R-HSA-168898,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-975155,MyD88 dependent cascade initiated on endosome,MyD88 dependent cascade initiated on endosome,35,1875,41,1,0.5420560048427476,0.6102286925674063,True,RELA,REAC:R-HSA-168138;REAC:R-HSA-168181,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,35,1875,41,1,0.5420560048427476,0.6102286925674063,True,RELA,REAC:R-HSA-975155,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling ,TRIF (TICAM1)-mediated TLR4 signaling ,36,1875,41,1,0.552260191691785,0.6123247442610948,True,RELA,REAC:R-HSA-166166,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,Toll Like Receptor 9 (TLR9) Cascade,36,1875,41,1,0.552260191691785,0.6123247442610948,True,RELA,REAC:R-HSA-168898,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-212165,Epigenetic regulation of gene expression,Epigenetic regulation of gene expression,36,1875,41,1,0.552260191691785,0.6123247442610948,True,SIRT1,REAC:R-HSA-74160,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-166166,MyD88-independent TLR4 cascade ,MyD88-independent TLR4 cascade ,36,1875,41,1,0.552260191691785,0.6123247442610948,True,RELA,REAC:R-HSA-166016,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,Fc epsilon receptor (FCERI) signaling,36,1875,41,1,0.552260191691785,0.6123247442610948,True,RELA,REAC:R-HSA-168249,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,Toll Like Receptor 7/8 (TLR7/8) Cascade,37,1875,41,1,0.5622424277658633,0.6196485615306324,True,RELA,REAC:R-HSA-168898,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-8953854,Metabolism of RNA,Metabolism of RNA,37,1875,41,1,0.5622424277658633,0.6196485615306324,True,HSPA1A,REAC:0000000,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5621481,C-type lectin receptors (CLRs),C-type lectin receptors (CLRs),38,1875,41,1,0.5720074225776418,0.6285231260034209,True,RELA,REAC:R-HSA-168249,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-5689880,Ub-specific processing proteases,Ub-specific processing proteases,39,1875,41,1,0.5815597882130785,0.6371117679814039,True,BECN1,REAC:R-HSA-5688426,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-4839726,Chromatin organization,Chromatin organization,40,1875,41,1,0.5909040413089546,0.6435067749549365,True,RELA,REAC:0000000,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-3247509,Chromatin modifying enzymes,Chromatin modifying enzymes,40,1875,41,1,0.5909040413089546,0.6435067749549365,True,RELA,REAC:R-HSA-4839726,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9705683,SARS-CoV-2-host interactions,SARS-CoV-2-host interactions,41,1875,41,1,0.6000446049645534,0.6515277219558963,True,BECN1,REAC:R-HSA-9694516,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,Toll Like Receptor TLR1:TLR2 Cascade,43,1875,41,1,0.6177318999745957,0.6590337421223863,True,RELA,REAC:R-HSA-181438,41,1893
gelsemium_crc1893,REAC,REAC:R-HSA-9758941,Gastrulation,Gastrulation,43,1875,41,1,0.6177318999745957,0.6590337421223863,True,CXCR4,REAC:R-HSA-1266738,41,1893
