donor_id,group,compartment,n_cells,mean_program_score,sd_cell_program_score,mean_expr_ABCC4,mean_expr_ADAMTS1,mean_expr_AHSG,mean_expr_AKR1C1,mean_expr_AKR1C3,mean_expr_ATF4,mean_expr_ATG5,mean_expr_BECN1,mean_expr_C4BPA,mean_expr_CA9,mean_expr_CADM3,mean_expr_CASP14,mean_expr_CCL20,mean_expr_CGA,mean_expr_CPS1,mean_expr_CRP,mean_expr_CXCL13,mean_expr_CXCR4,mean_expr_CYP11A1,mean_expr_CYP2A6,mean_expr_DDIT4,mean_expr_DKK1,mean_expr_DPT,mean_expr_DUSP1,mean_expr_ESR1,mean_expr_FLG,mean_expr_GSTA2,mean_expr_HPGD,mean_expr_HSD3B2,mean_expr_HSPA1A,mean_expr_HSPA1L,mean_expr_IGFBP1,mean_expr_LUM,mean_expr_MAP1LC3B,mean_expr_MMP2,mean_expr_MMP9,mean_expr_NEAT1,mean_expr_NR1I2,mean_expr_NR1I3,mean_expr_NR3C1,mean_expr_OMD,mean_expr_PARP10,mean_expr_PGR,mean_expr_PLA2G4A,mean_expr_PLAC8,mean_expr_PPARA,mean_expr_PPARD,mean_expr_PPARG,mean_expr_PTGER1,mean_expr_PTGER2,mean_expr_PTGER3,mean_expr_PTGER4,mean_expr_PTGES,mean_expr_PTGES2,mean_expr_PTGES3,mean_expr_PTGFR,mean_expr_PTGS1,mean_expr_PTGS2,mean_expr_PTX3,mean_expr_RELA,mean_expr_RGS2,mean_expr_RPS2,mean_expr_RXRA,mean_expr_RXRB,mean_expr_SCGN,mean_expr_SIRT1,mean_expr_SIRT2,mean_expr_SIRT3,mean_expr_SIRT5,mean_expr_SLCO2A1,mean_expr_SNHG25,mean_expr_SNORA13,mean_expr_SNORA65,mean_expr_SPP2,mean_expr_SQSTM1,mean_expr_STAR,mean_expr_STAT3,mean_expr_SUSD2,mean_expr_TIMP1,mean_expr_TIMP2,mean_expr_TNC,fraction_detected_ABCC4,fraction_detected_ADAMTS1,fraction_detected_AHSG,fraction_detected_AKR1C1,fraction_detected_AKR1C3,fraction_detected_ATF4,fraction_detected_ATG5,fraction_detected_BECN1,fraction_detected_C4BPA,fraction_detected_CA9,fraction_detected_CADM3,fraction_detected_CASP14,fraction_detected_CCL20,fraction_detected_CGA,fraction_detected_CPS1,fraction_detected_CRP,fraction_detected_CXCL13,fraction_detected_CXCR4,fraction_detected_CYP11A1,fraction_detected_CYP2A6,fraction_detected_DDIT4,fraction_detected_DKK1,fraction_detected_DPT,fraction_detected_DUSP1,fraction_detected_ESR1,fraction_detected_FLG,fraction_detected_GSTA2,fraction_detected_HPGD,fraction_detected_HSD3B2,fraction_detected_HSPA1A,fraction_detected_HSPA1L,fraction_detected_IGFBP1,fraction_detected_LUM,fraction_detected_MAP1LC3B,fraction_detected_MMP2,fraction_detected_MMP9,fraction_detected_NEAT1,fraction_detected_NR1I2,fraction_detected_NR1I3,fraction_detected_NR3C1,fraction_detected_OMD,fraction_detected_PARP10,fraction_detected_PGR,fraction_detected_PLA2G4A,fraction_detected_PLAC8,fraction_detected_PPARA,fraction_detected_PPARD,fraction_detected_PPARG,fraction_detected_PTGER1,fraction_detected_PTGER2,fraction_detected_PTGER3,fraction_detected_PTGER4,fraction_detected_PTGES,fraction_detected_PTGES2,fraction_detected_PTGES3,fraction_detected_PTGFR,fraction_detected_PTGS1,fraction_detected_PTGS2,fraction_detected_PTX3,fraction_detected_RELA,fraction_detected_RGS2,fraction_detected_RPS2,fraction_detected_RXRA,fraction_detected_RXRB,fraction_detected_SCGN,fraction_detected_SIRT1,fraction_detected_SIRT2,fraction_detected_SIRT3,fraction_detected_SIRT5,fraction_detected_SLCO2A1,fraction_detected_SNHG25,fraction_detected_SNORA13,fraction_detected_SNORA65,fraction_detected_SPP2,fraction_detected_SQSTM1,fraction_detected_STAR,fraction_detected_STAT3,fraction_detected_SUSD2,fraction_detected_TIMP1,fraction_detected_TIMP2,fraction_detected_TNC
C112,colon adenocarcinoma,fibroblast,48,0.36831473782089025,0.30675359111163153,0.21229403962691626,0.21373060469826063,0.0,0.09032383312781651,0.11647808427611987,1.5345930109421413,0.18007670839627585,0.19641031324863434,0.0,0.040628561129172645,0.0366949588060379,0.0,0.37660328422983486,0.0,0.0,0.0,0.0,0.23914670944213867,0.0,0.0,1.8506145824988682,0.0,0.3762660399079323,2.905572470277548,0.0,0.0,0.0,0.0,0.0,1.9737721023460228,0.0,0.0,3.7705923517545066,1.1909555457532406,2.0809211966892085,0.01571872892479102,3.824568678935369,0.0,0.0,0.5835366031775872,0.1363085632522901,0.24343003953496614,0.0,0.07537381226817767,0.026429458210865658,0.04415741562843323,0.11020597939689954,0.0,0.011054041484991709,0.388714250177145,0.08965006470680237,0.0,0.5353733176986376,0.26839004332820576,1.5044641469915707,0.013749312609434128,0.5041126050055027,0.46457244207461673,0.06017268821597099,0.5246274421612421,0.4416602316002051,5.227933769424756,0.12291801969210307,0.2150215438256661,0.0,0.05875908335049947,0.27444314894576866,0.11789662639300029,0.04938570782542229,0.0,0.110307851806283,0.0,0.0,0.0,1.480881040294965,0.028270875414212544,0.6499485007176796,0.0,4.867246742049853,1.2327418774366379,0.6461734548211098,0.22916666666666666,0.14583333333333334,0.0,0.08333333333333333,0.125,0.7916666666666666,0.20833333333333334,0.20833333333333334,0.0,0.041666666666666664,0.020833333333333332,0.0,0.125,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.6875,0.0,0.10416666666666667,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.6458333333333334,0.0,0.0,0.9166666666666666,0.6875,0.8333333333333334,0.041666666666666664,0.8541666666666666,0.0,0.0,0.5208333333333334,0.0625,0.2708333333333333,0.0,0.10416666666666667,0.041666666666666664,0.0625,0.14583333333333334,0.0,0.020833333333333332,0.3125,0.0625,0.0,0.2916666666666667,0.3333333333333333,0.8125,0.020833333333333332,0.3333333333333333,0.16666666666666666,0.0625,0.3958333333333333,0.3333333333333333,1.0,0.10416666666666667,0.22916666666666666,0.0,0.08333333333333333,0.22916666666666666,0.14583333333333334,0.08333333333333333,0.0,0.14583333333333334,0.0,0.0,0.0,0.7708333333333334,0.020833333333333332,0.5833333333333334,0.0,0.9791666666666666,0.7083333333333334,0.3125
C112,colon adenocarcinoma,myeloid,1283,0.04167824773359297,0.1433838354488508,0.04423567051081014,0.0017219586755183184,0.0,0.0012987755465488924,0.023962302474611362,0.6837252661736793,0.1847603725021181,0.25751592522009403,0.0,0.0,0.0026131940835728276,0.0,0.6034039065230199,0.0,0.0011944645378427958,0.0,0.007408480670242131,1.2509190137276682,0.0,0.0,0.8077167543878058,0.0,0.0015340919896019499,3.0882747260184376,0.007285497240600229,0.0,0.0004602665559258762,0.025694943854145398,0.0,1.6608460635783053,0.009245111516278328,0.0,0.003429413887084878,1.0276833180097147,0.06832724451925823,1.1594434809563965,3.219451591825448,0.002306914292363013,0.0018118316320730017,0.33087598275181285,0.0,0.16160138782958733,0.0,0.029320929992133905,0.6146788606514526,0.05984026424743566,0.11677611013547759,0.06807322448245827,0.0012862883850827593,0.1512053006227743,0.0010071613318457422,0.20525431778174494,0.028909920635673096,0.32850462324853436,1.3316535185717644,0.0,0.28891900286299127,0.4006814726933965,0.02391079600119349,0.16518950111589112,1.210835746869108,5.158527201911201,0.17433724274230208,0.08549288878056191,0.0,0.05866699036869887,0.2572081849757155,0.023580613214339675,0.04225781541361255,0.0005664848203502962,0.38292557639901004,0.0,0.0,0.0,1.1210430593738683,0.0,0.5845133289985144,0.0,2.1944970101327144,0.6428407280591903,0.0007452907175731585,0.05066250974279034,0.001558846453624318,0.0,0.001558846453624318,0.028838659392049885,0.49181605611847234,0.20265003897116135,0.2540919719407638,0.0,0.0,0.003117692907248636,0.0,0.24240062353858144,0.0,0.000779423226812159,0.0,0.003897116134060795,0.5526110678098207,0.0,0.0,0.4450506625097428,0.0,0.000779423226812159,0.8222915042868277,0.009353078721745909,0.0,0.000779423226812159,0.025720966484801246,0.0,0.593141075604053,0.011691348402182385,0.0,0.003897116134060795,0.6149649259547935,0.06391270459859703,0.39282930631332813,0.79423226812159,0.003117692907248636,0.002338269680436477,0.3117692907248636,0.0,0.17459080280592362,0.0,0.03585346843335931,0.26110678098207324,0.06703039750584568,0.13172252533125486,0.07950116913484022,0.003117692907248636,0.14886983632112236,0.001558846453624318,0.1956352299298519,0.02338269680436477,0.31254871395167577,0.6851130163678878,0.0,0.2821512081060016,0.2166796570537802,0.014029618082618862,0.17848791893998442,0.5510522213561965,0.9836321122369447,0.17459080280592362,0.09197194076383476,0.0,0.0724863600935308,0.26500389711613404,0.030397505845674203,0.05455962587685113,0.000779423226812159,0.31878409976617306,0.0,0.0,0.0,0.5900233826968043,0.0,0.4419329696024942,0.0,0.7139516757599377,0.4450506625097428,0.000779423226812159
C112,normal,endothelial,141,0.09349642321491443,0.14867998657318393,0.290582426896332,0.862630325006255,0.0,0.1791150912325433,0.3246726736109308,1.1106899663911645,0.21304332322262703,0.1901073914470402,0.0,0.0,0.04910969522827906,0.0,0.0,0.0,0.0,0.0,0.0,0.31485890073979156,0.0,0.0,1.549967126220676,0.0,0.0,3.7405172425804407,0.0,0.0,0.0,0.0,0.002775858057306168,2.1021769296192954,0.009269539346086217,0.0,0.0,1.0004950203794114,0.08442881513149181,0.0,3.8495329288726157,0.0,0.0,0.37846809350852423,0.0,0.21303433454628531,0.0,0.0,0.044476000129753814,0.05083988702043574,0.054701928551315414,0.07306097796622743,0.0,0.007227326115817888,0.0,0.0351666732037321,0.01899388622730336,0.21048531950788296,1.5079864698944363,0.0,0.16325224375893885,0.023808936700753288,0.021909481667457743,0.3406118150298477,0.042949014944387666,4.051865767079888,0.1950465590818554,0.2129008727716216,0.0,0.10815726336857952,0.33334446059051137,0.010310482048819252,0.07713236030957378,1.0571234310772402,0.1898846740418292,0.0,0.0,0.0,1.4528821284043874,0.0,1.0663752805256674,0.004363517811957826,1.8735998666032831,0.5077375000250255,0.0,0.18439716312056736,0.3900709219858156,0.0,0.10638297872340426,0.19858156028368795,0.5886524822695035,0.1702127659574468,0.1347517730496454,0.0,0.0,0.03546099290780142,0.0,0.0,0.0,0.0,0.0,0.0,0.1347517730496454,0.0,0.0,0.6666666666666666,0.0,0.0,0.9361702127659575,0.0,0.0,0.0,0.0,0.0070921985815602835,0.7163120567375887,0.0070921985815602835,0.0,0.0,0.524822695035461,0.04964539007092199,0.0,0.9148936170212766,0.0,0.0,0.2553191489361702,0.0,0.15602836879432624,0.0,0.0,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.05673758865248227,0.0,0.0070921985815602835,0.0,0.02127659574468085,0.02127659574468085,0.16312056737588654,0.7021276595744681,0.0,0.09219858156028368,0.02127659574468085,0.02127659574468085,0.24113475177304963,0.028368794326241134,0.9361702127659575,0.15602836879432624,0.16312056737588654,0.0,0.0851063829787234,0.23404255319148937,0.014184397163120567,0.06382978723404255,0.5035460992907801,0.1347517730496454,0.0,0.0,0.0,0.6666666666666666,0.0,0.5460992907801419,0.0070921985815602835,0.7588652482269503,0.2695035460992908,0.0
C112,normal,epithelial,743,-0.02391454782127217,0.1721197042333915,0.03920395541961228,0.002797943425852389,0.0,0.008569554557389558,0.5151610164069552,0.8901251566522375,0.20802191216724236,0.30363995562812685,0.067680177385361,0.0011922005528877432,0.0,0.0,0.40360791233153875,0.0,0.004266437418849118,0.0,0.0,0.046308503377164835,0.0,0.0,0.2489193850579204,0.003985176256495562,0.00040672276254297103,1.676552402018538,0.0,0.002797943425852389,0.0006601964881891839,0.6295221954744565,0.33678676183981016,0.8602041009297121,0.003363006689346334,0.0,0.005280593442724338,0.7531859956150261,0.0018607025833181224,0.0008680107295112045,3.4135170028636463,0.12516313650887234,0.00362415878480729,0.05678565409109698,0.0,0.07671484507590251,0.0007158546717298464,0.013531465509537894,1.722053284880932,0.2471325219399515,0.2386626236411476,0.2716622083456648,0.0,0.023832535679536103,0.003119216753047055,0.24749998407360682,0.014002262422887666,0.28751368906905483,0.9667584628147521,0.0,0.06712457493529185,0.0,0.0,0.16192157097251064,0.03380074302890259,3.5902002165407385,0.1852268508032546,0.07852916176835749,0.007257234039409324,0.0909201277577861,0.11839250807085076,0.03207481164149288,0.09957408343478134,0.15698513617265272,0.3244374725731995,0.0,0.0,0.0,1.348147934691261,0.0010873230116524575,0.3882402527380439,0.0055132962332118405,0.05900714605605458,0.09796637064034011,0.0,0.05383580080753701,0.0013458950201884253,0.0,0.012113055181695828,0.39569313593539707,0.6164199192462988,0.24764468371467024,0.3310901749663526,0.040376850605652756,0.0026917900403768506,0.0,0.0,0.18438761776581428,0.0,0.005383580080753701,0.0,0.0,0.04576043068640646,0.0,0.0,0.23553162853297444,0.004037685060565276,0.0013458950201884253,0.6971736204576043,0.0,0.0013458950201884253,0.0013458950201884253,0.3768506056527591,0.2018842530282638,0.5100942126514132,0.005383580080753701,0.0,0.005383580080753701,0.5208613728129206,0.004037685060565276,0.0013458950201884253,0.8411843876177658,0.15746971736204576,0.005383580080753701,0.06460296096904442,0.0,0.0847913862718708,0.0013458950201884253,0.021534320323014805,0.5814266487213997,0.28936742934051146,0.2234185733512786,0.26783310901749663,0.0,0.03095558546433378,0.0026917900403768506,0.26783310901749663,0.013458950201884253,0.3041722745625841,0.6244952893674294,0.0,0.02557200538358008,0.0,0.0,0.21399730820995963,0.03230148048452221,0.8640646029609691,0.23553162853297444,0.11440107671601615,0.0026917900403768506,0.11305518169582772,0.1480484522207268,0.05383580080753701,0.1224764468371467,0.14131897711978467,0.2718707940780619,0.0,0.0,0.0,0.6796769851951547,0.0013458950201884253,0.3795423956931359,0.005383580080753701,0.05518169582772544,0.08748317631224764,0.0
C112,normal,fibroblast,58,0.4428646289013791,0.2681513503080702,0.2624236900230934,1.2717496156692505,0.0,0.14606670675606565,0.07049193053409972,1.4912011551445927,0.13813313944586392,0.10145401954650879,0.0,0.0,0.12839536009163693,0.0,0.0,0.0,0.0,0.0,0.0,0.6717545903962234,0.0,0.0,0.7176392736106083,0.0,0.6605713614102068,2.6134511499569335,0.0,0.0,0.0,0.0,0.0,2.2921887471758087,0.0,0.0,3.560557079726252,0.6951477743428329,2.635999609684122,0.0,3.0652729930548834,0.0,0.0,0.5994044326502701,0.03395136265919126,0.15214805150854177,0.08653913695236733,0.2610926052619671,0.0,0.027663087022715603,0.06468919022329922,0.017159706559674495,0.051634517209283234,0.8610633652785729,0.01688837902299289,0.7279776745829089,0.4153845700724372,0.22558953433201231,1.3717730014488614,0.11267322301864624,0.09833739543783254,0.21150988340377808,0.39078888194314365,0.22574127748094755,1.4773687473658859,4.451527184453504,0.2251718784200734,0.15236700197746014,0.0,0.13666136100374418,0.13167896558498515,0.07998800072176702,0.09073339659592201,0.0,0.2039344136057229,0.0,0.0,0.0,1.5421303767582466,0.0,1.4123369064824334,0.023451190570305133,3.6179922079217843,1.2165251189264759,0.2921638509322857,0.1724137931034483,0.5517241379310345,0.0,0.08620689655172414,0.05172413793103448,0.7068965517241379,0.08620689655172414,0.05172413793103448,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.22413793103448276,0.0,0.0,0.3620689655172414,0.0,0.25862068965517243,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,0.7931034482758621,0.0,0.0,0.7241379310344828,0.41379310344827586,0.8448275862068966,0.0,0.9137931034482759,0.0,0.0,0.3793103448275862,0.017241379310344827,0.08620689655172414,0.05172413793103448,0.1724137931034483,0.0,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.034482758620689655,0.4482758620689655,0.017241379310344827,0.39655172413793105,0.22413793103448276,0.13793103448275862,0.6551724137931034,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.5862068965517241,0.9655172413793104,0.15517241379310345,0.10344827586206896,0.0,0.08620689655172414,0.08620689655172414,0.05172413793103448,0.05172413793103448,0.0,0.10344827586206896,0.0,0.0,0.0,0.7068965517241379,0.0,0.603448275862069,0.017241379310344827,0.9482758620689655,0.5862068965517241,0.15517241379310345
C112,normal,myeloid,116,-0.02081791931131433,0.28361329813365144,0.06417267332816946,0.0,0.0,0.0,0.0,0.4178191202467886,0.11074146474229879,0.12998384545589314,0.0,0.0,0.0,0.015751526273530107,0.03129395791168871,0.0,0.0,0.0,0.0,1.9039259049399146,0.0,0.0,0.471978602738216,0.0,0.0,3.0355934562354254,0.019066896931878453,0.0,0.0,0.0,0.0,1.2257703136781166,0.0,0.0,0.0047291034254534495,0.700513673753574,0.0,0.06017963947920964,2.3604964130911332,0.0,0.0,0.17430064030762377,0.0,0.15825242061039496,0.0,0.032534000174752595,0.566646453635446,0.06554277600913212,0.02763937054009273,0.031974069003401134,0.0,0.2757713470993371,0.0,0.21160285688679795,0.0,0.26662397487410183,0.9073148801408965,0.0,0.13392698199584566,0.2652335521476022,0.0,0.08743168156722496,1.2560755040111213,4.7962900831781585,0.15190503463662905,0.06174902617931366,0.0,0.11241028534954992,0.16753886229005352,0.05976615537857187,0.054787801257495224,0.0,0.47986021535149936,0.0,0.0,0.0,0.7009814587132684,0.0,0.3402362517241774,0.0,1.0451003395277878,0.615186582351553,0.0,0.04310344827586207,0.0,0.0,0.0,0.0,0.2672413793103448,0.09482758620689655,0.09482758620689655,0.0,0.0,0.0,0.008620689655172414,0.02586206896551724,0.0,0.0,0.0,0.0,0.6293103448275862,0.0,0.0,0.28448275862068967,0.0,0.0,0.7672413793103449,0.008620689655172414,0.0,0.0,0.0,0.0,0.47413793103448276,0.0,0.0,0.008620689655172414,0.43103448275862066,0.0,0.02586206896551724,0.6982758620689655,0.0,0.0,0.14655172413793102,0.0,0.1206896551724138,0.0,0.034482758620689655,0.21551724137931033,0.034482758620689655,0.02586206896551724,0.008620689655172414,0.0,0.19827586206896552,0.0,0.16379310344827586,0.0,0.1810344827586207,0.47413793103448276,0.0,0.10344827586206896,0.14655172413793102,0.0,0.08620689655172414,0.49137931034482757,0.9568965517241379,0.1206896551724138,0.07758620689655173,0.0,0.10344827586206896,0.1206896551724138,0.034482758620689655,0.05172413793103448,0.0,0.29310344827586204,0.0,0.0,0.0,0.39655172413793105,0.0,0.22413793103448276,0.0,0.4482758620689655,0.35344827586206895,0.0
C113,colon adenocarcinoma,endothelial,14,-0.009121585207215942,0.1950356159257912,0.15710813658578054,0.32516435853072573,0.0,0.0,0.18005671671458653,1.006269633769989,0.16517671729837144,0.13117121372904098,0.0,0.0,0.13208021436418807,0.0,0.0,0.0,0.0,0.0,0.0,0.14136721406664168,0.0,0.0,1.2434408579553877,0.0,0.0,3.4529744046075,0.0,0.0,0.0,0.0,0.0,1.0915028027125768,0.0,0.0,0.0,0.4503799336297171,0.6003297141620091,0.0,2.6992525032588413,0.0,0.0,0.1976048584495272,0.0,0.18280914851597377,0.0,0.0,0.0,0.03493678569793701,0.10419600137642451,0.03493678569793701,0.0,0.0,0.0,0.0,0.0,0.13073221700532095,0.9460897190230233,0.0,0.16385878835405623,0.0,0.0,0.06721399937357221,0.3968741297721863,3.8942984342575073,0.19421549780028208,0.0867987871170044,0.0,0.1417389256613595,0.23349514177867345,0.0,0.0,0.9682621444974627,0.17348100244998932,0.0,0.0,0.0,0.7320694327354431,0.0,0.6399366515023368,0.0,2.161636633532388,0.847142368555069,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.21428571428571427,0.5,0.21428571428571427,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.6428571428571429,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.6428571428571429,0.0,0.0,0.21428571428571427,0.0,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.21428571428571427,0.8571428571428571,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.5,0.21428571428571427,0.0,0.0,0.0,0.35714285714285715,0.0,0.35714285714285715,0.0,0.7857142857142857,0.5,0.0
C113,colon adenocarcinoma,epithelial,2926,-0.04740109434413304,0.13240357612240436,0.03266082529388546,0.001617316851775612,0.00010800751732052473,0.014299521893670277,0.261404248796052,0.9875754131257575,0.1713613207749284,0.20445142193141655,0.014755017123479836,0.1817812279111216,0.0,0.0,0.29667854855525844,0.0,0.21351708039279801,0.0004488198788135083,0.0032994675100542306,0.044351067684300534,0.0,0.0,0.786036711249829,0.006885273727096276,0.0009664699348658629,0.8563172975561428,0.001156143528381929,0.00015787218053782548,0.00038655640039228853,0.11957138514506516,0.02514040125985913,0.19911854137155346,0.0019944822409343655,0.0,0.000495368773938855,0.5554807736440953,0.00016047607442734588,0.00450732016341375,2.8160561332027143,0.08898149274661372,0.0009602153023179068,0.005477357818729162,0.0,0.16401893385544022,0.0,0.03694546383615235,0.7843989107989523,0.14343827169309598,0.08849637910866281,0.24071449424844854,0.001503039309302993,0.021476922405250905,0.0,0.10592709680839671,0.03011658503301569,0.4007729772842468,1.122166084738032,0.0,0.005605777584255679,0.04444929174391358,0.0,0.18450932945452647,0.15497933567507333,5.747373874637255,0.12167368997181228,0.10077550161123194,0.0003116380726321462,0.049748351626856965,0.1813672751580414,0.04728432092370029,0.07318496103293466,0.01902492820035083,1.0002802190710156,0.0,0.0004535991283450645,0.0,1.4207787418601778,0.0005606845611997931,0.42931132841542086,0.00480593161903174,1.0250153578843308,0.08414564239432856,0.008558577572085314,0.09125085440874915,0.0010252904989747095,0.0003417634996582365,0.03007518796992481,0.3014354066985646,0.6179084073820916,0.28161312371838687,0.3017771701982228,0.01845522898154477,0.21941216678058784,0.0,0.0,0.21872863978127136,0.0,0.258714969241285,0.0003417634996582365,0.00580997949419002,0.06561859193438141,0.0,0.0,0.49111414900888584,0.010594668489405332,0.0030758714969241286,0.4935064935064935,0.0017088174982911825,0.0003417634996582365,0.000683526999316473,0.12406015037593984,0.018113465481886533,0.12371838687628162,0.005468215994531784,0.0,0.0023923444976076554,0.4935064935064935,0.000683526999316473,0.004101161995898838,0.7874231032125769,0.16062884483937115,0.003417634996582365,0.010252904989747095,0.0,0.2593984962406015,0.0,0.09227614490772386,0.48974709501025293,0.25051264524948735,0.14524948735475052,0.3099794941900205,0.004101161995898838,0.039986329460013674,0.0,0.15960355434039644,0.0748462064251538,0.4391660970608339,0.6158578263841422,0.0,0.00888585099111415,0.07416267942583732,0.0,0.29733424470266573,0.1937799043062201,0.9781271360218728,0.21326042378673957,0.19207108680792892,0.0010252904989747095,0.10628844839371156,0.2942583732057416,0.10423786739576213,0.15584415584415584,0.0355434039644566,0.5977443609022557,0.0,0.0003417634996582365,0.0,0.7071086807928914,0.0010252904989747095,0.4449760765550239,0.011278195488721804,0.5827067669172933,0.09603554340396446,0.008544087491455913
C113,colon adenocarcinoma,fibroblast,12,0.27816303102278445,0.36331762482930124,0.03587324917316437,0.28756141662597656,0.0,0.08589333295822144,0.0,1.212266077597936,0.16212566196918488,0.03587324917316437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4907015959421794,0.16130900382995605,0.0,0.3216373274723689,0.0,0.40629098812739056,2.7450172702471414,0.0,0.0,0.0,0.0,0.0,2.1120716333389282,0.0,0.0,2.011996606985728,0.4681442379951477,2.7023809353510537,0.0,3.128600835800171,0.0,0.0,0.6623429159323374,0.0,0.16934865713119507,0.1262524127960205,0.1262524127960205,0.0,0.0,0.0,0.0,0.0,0.9351090788841248,0.0,0.1897184948126475,0.23888041575749716,0.5093558331330618,1.3042099078496296,0.0,0.10478732983271281,0.0,0.0,0.1454707533121109,0.3606761693954468,3.9997835954030356,0.0,0.16130900382995605,0.0,0.0,0.03587324917316437,0.0,0.0,0.0,0.34847791989644367,0.0,0.0,0.0,1.1498704155286152,0.0,1.3727005918820698,0.063466082016627,4.243645469347636,1.0260006686051686,0.4689275622367859,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.5,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.25,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.25,0.75,0.0,0.75,0.0,0.0,0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.5,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.25,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.5,0.08333333333333333,0.8333333333333334,0.5,0.16666666666666666
C113,colon adenocarcinoma,myeloid,209,-0.03767973542740451,0.15784109309853125,0.05912414806311211,0.0,0.0,0.0,0.043795941549054744,0.6589788994150299,0.1750196736109884,0.25124331952282114,0.0,0.0,0.0,0.0,0.13095254547287974,0.0,0.0,0.0,0.0,1.7143681370185322,0.0,0.0,0.6252266271262648,0.0,0.0,2.683434107086875,0.0,0.0,0.0,0.01808774186093271,0.0,1.466255615772813,0.0,0.0,0.0,0.6515136013190712,0.0,0.17430667557784815,2.2248842656327206,0.0,0.0,0.33918051913594516,0.0,0.1526538189233205,0.0,0.0036497416963987943,0.8445992438416732,0.02314790926481548,0.03904545421235299,0.009451990492606277,0.0026391912875563333,0.10362560854574139,0.0,0.13057369877847189,0.0026391912875563333,0.28016611192215,1.1945347192755156,0.0,0.15234653074205207,0.27326668064560045,0.01871857389308619,0.08811229638505781,1.5694718500643825,5.440123017324785,0.1371549795689195,0.07468311538536583,0.0,0.05971920119518298,0.2101006564911473,0.010038181640314713,0.03727425299763109,0.009009119426234486,0.2540481335808786,0.0,0.0,0.0,0.7630806488283514,0.0,0.41533483101420426,0.0,1.1760156308635,0.3319683796481082,0.0,0.0430622009569378,0.0,0.0,0.0,0.023923444976076555,0.37799043062200954,0.11483253588516747,0.15789473684210525,0.0,0.0,0.0,0.0,0.06220095693779904,0.0,0.0,0.0,0.0,0.5167464114832536,0.0,0.0,0.2727272727272727,0.0,0.0,0.6602870813397129,0.0,0.0,0.0,0.019138755980861243,0.0,0.430622009569378,0.0,0.0,0.0,0.3492822966507177,0.0,0.06698564593301436,0.5645933014354066,0.0,0.0,0.22488038277511962,0.0,0.11961722488038277,0.0,0.009569377990430622,0.32057416267942584,0.019138755980861243,0.023923444976076555,0.004784688995215311,0.004784688995215311,0.07655502392344497,0.0,0.11483253588516747,0.004784688995215311,0.17703349282296652,0.5263157894736842,0.0,0.11961722488038277,0.14354066985645933,0.014354066985645933,0.0861244019138756,0.5167464114832536,1.0,0.0861244019138756,0.05741626794258373,0.0,0.04784688995215311,0.14832535885167464,0.009569377990430622,0.03349282296650718,0.004784688995215311,0.19617224880382775,0.0,0.0,0.0,0.37799043062200954,0.0,0.2583732057416268,0.0,0.44976076555023925,0.23444976076555024,0.0
