pathway,NES,raw_p,n_genes,direction,method,dataset_id,tissue,contrast_id,source,FDR
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.30364748409345693,0.7613964714615364,161,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9341819458914804
HALLMARK_BILE_ACID_METABOLISM,-0.29181581193370504,0.7704274550095227,105,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9341819458914804
HALLMARK_FATTY_ACID_METABOLISM,-0.28752363814184306,0.7737114050725871,145,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9341819458914804
HALLMARK_ANGIOGENESIS,0.28700548557770217,0.7741081199767215,31,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9341819458914804
HALLMARK_HEME_METABOLISM,-0.2731826261414046,0.7847128345488436,170,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9341819458914804
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.22899960598273866,0.8188692223697411,95,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9439831517475823
HALLMARK_ANDROGEN_RESPONSE,-0.21379724489565927,0.8307051735378723,91,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9439831517475823
HALLMARK_XENOBIOTIC_METABOLISM,0.16535118426349335,0.8686675740085487,184,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9651861933428318
HALLMARK_DNA_REPAIR,-0.08552461262129267,0.9318443291112203,142,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9790711750279112
HALLMARK_KRAS_SIGNALING_UP,0.058013742554300134,0.9537376819883648,170,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9790711750279112
HALLMARK_COMPLEMENT,-0.052440810960461465,0.9581774563918783,167,down,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9790711750279112
HALLMARK_ADIPOGENESIS,0.05079390021571989,0.9594897515273529,195,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9790711750279112
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01551696515730045,0.9876197498840797,74,up,preranked_rank_sum,GSE313258,liver,GSE313258_20weeks_DiNP_1.5mgkgd,Hallmark,0.9876197498840797
