pathway,NES,raw_p,n_genes,direction,method,dataset_id,tissue,contrast_id,source,FDR
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,1.9740565980688662,0.04837530770149066,108,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18221484331299392
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,1.973065882162771,0.04848805675691829,15,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18221484331299392
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,-1.97260650553897,0.04854041124959697,36,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18221484331299392
REACTOME_INTRA_GOLGI_TRAFFIC,1.9720207068256759,0.04860724274423231,42,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18221484331299392
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,1.9629510110749806,0.04965186663132396,11,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18558528722053708
REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES,1.9620195018153492,0.04976021381015769,19,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18558528722053708
REACTOME_INTERLEUKIN_12_SIGNALING,1.960015149908454,0.049994019572817607,37,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.1859828412607108
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,1.9555573668567507,0.05051731926442853,14,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18745259077308252
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_MYOEPITHELIAL_CELLS,1.9542320215686344,0.05067378397928952,17,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18755714475372473
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,1.9511686636390642,0.051036985338542895,16,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18836645471430544
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,-1.9502181379051193,0.05115012484376147,10,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18836645471430544
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,1.9462743362478607,0.05162179465281944,22,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18932795180024498
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,-1.9451425764528898,0.05175782080170436,12,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18932795180024498
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,1.9447945260131487,0.05179971321484131,45,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.18932795180024498
REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB,1.9398944733428456,0.05239251588401982,17,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.19101710279909473
REACTOME_RHOV_GTPASE_CYCLE,1.9367478309306134,0.052776175829983535,37,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.19193723647620878
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,-1.9290948856159664,0.053719083811237814,14,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.19488163903729452
REACTOME_CREATINE_METABOLISM,1.9267968553827177,0.054004951540876915,8,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.19543376027911397
REACTOME_INFLAMMASOMES,1.9229330540112428,0.054488457950846475,19,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.1966966062324384
REACTOME_METABOLISM_OF_COFACTORS,-1.9200799933855297,0.05484779596924891,24,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.1975061027267042
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,1.9152885746456694,0.05545571186097056,9,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.1992045472745429
REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION,1.9116084171811467,0.05592643890205623,6,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.19980223962588647
REACTOME_ION_HOMEOSTASIS,1.9112986058145298,0.05596621813584989,47,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.19980223962588647
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,1.910317923232777,0.05609229143573387,11,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.19980223962588647
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,1.9097240286874453,0.05616875546254401,86,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.19980223962588647
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,1.9079649816965274,0.056395742468791255,52,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.200122756042167
REACTOME_REGULATION_BY_C_FLIP,1.9043163832870647,0.05686899177909415,8,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.20131347695166016
REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,1.8911347101783489,0.05860636411362488,17,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.20688683251906437
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,1.8902358316687535,0.058726426467449876,46,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.20688683251906437
REACTOME_SIGNALING_BY_ALK,1.8854483883913455,0.059369326322082666,27,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.20864893048770397
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION,1.882006752068995,0.05983509887823202,15,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.20978156968818995
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,1.8762174978180068,0.06062542032366109,96,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.21204393424208734
REACTOME_DUAL_INCISION_IN_TC_NER,-1.8723656408145362,0.06115603516226747,59,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.21338931600772085
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,1.8687954787406278,0.06165127414123757,166,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2143359122568781
REACTOME_REGULATION_OF_KIT_SIGNALING,1.868298088905872,0.06172053287287666,16,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2143359122568781
REACTOME_KEAP1_NFE2L2_PATHWAY,1.8643610727468911,0.062271015608430104,106,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.21561905093535674
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,1.8635495205191879,0.062384992165291316,35,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.21561905093535674
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,1.8607840475245814,0.06277467915727676,20,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.21645420030174203
REACTOME_OTHER_INTERLEUKIN_SIGNALING,1.8554996575547535,0.06352490808279854,21,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.21852568380482698
REACTOME_DUAL_INCISION_IN_GG_NER,-1.8532370485680272,0.06384838961294133,38,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.21912287702845124
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,-1.839559903932342,0.06583287558310488,29,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.22540436557962376
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,1.8372945855424923,0.06616641878124324,10,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2260170660237795
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,1.8256797127056368,0.06789852079947539,65,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23099099458654326
REACTOME_NEPHRON_DEVELOPMENT,1.8254143341670275,0.06793852781957155,8,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23099099458654326
REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,1.824251418222648,0.06811407136613798,44,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23105051586379055
REACTOME_POTASSIUM_CHANNELS,-1.822037039599785,0.06844936571324586,78,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23161479557770695
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,1.8210630812915656,0.06859726845769296,178,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23161479557770695
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,1.8187123442186395,0.06895532744512241,14,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23228730120914506
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,1.8161591126587793,0.06934596809119448,25,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23306621919385362
REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,1.8127369565252516,0.06987240158738504,26,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23429690624026822
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,1.807647234708695,0.07066142172895322,68,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23640045438839727
REACTOME_CLEC7A_DECTIN_1_SIGNALING,1.8054098367499407,0.07101057300652229,84,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23654220740886436
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,-1.8053023657437173,0.07102737965286693,27,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23654220740886436
REACTOME_MECHANICAL_LOAD_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_OSTEOCYTES,1.7989388304479605,0.07202835733219871,17,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2389200019763822
REACTOME_DEATH_RECEPTOR_SIGNALING,1.7986869869733635,0.07206820853049559,143,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2389200019763822
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,1.7966447827528544,0.07239203012248292,67,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23945056117436658
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,1.795466763632457,0.0725793635756981,16,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.23952828340331966
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,1.7889142956365383,0.07362861914289552,18,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2424437864570118
REACTOME_ECM_PROTEOGLYCANS,-1.7874864220465903,0.07385890472243939,66,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.242655547649902
REACTOME_UNWINDING_OF_DNA,-1.7848891483029163,0.07427929918826594,12,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.24348954128530226
REACTOME_HEDGEHOG_ON_STATE,1.7809290672405953,0.07492403936060335,70,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2449626057113443
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,1.780074429621572,0.07506378068309319,92,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2449626057113443
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,1.7782520769310928,0.07536246333307381,14,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.24538957993976374
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,-1.7750073007560017,0.07589668171974069,22,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2462797523718622
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,1.7745467561309811,0.07597275534863875,8,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2462797523718622
REACTOME_PHASE_2_PLATEAU_PHASE,1.77149870012866,0.0764778086495366,12,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.24736848726907634
REACTOME_PI_3K_CASCADE_FGFR1,1.7674622763269392,0.07715084132221894,13,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2484491144438784
REACTOME_RIBAVIRIN_ADME,-1.7674566848039388,0.07715177698872831,11,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2484491144438784
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,1.7646731346497162,0.07761871622055158,15,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.24940343541636575
REACTOME_REGULATED_NECROSIS,1.7627708154078654,0.07793915153768817,48,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.24988385865811427
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,-1.7577025637850927,0.07879813140223295,6,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2520850505690691
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,1.7492174466569237,0.08025343942647155,35,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.25618019310371487
REACTOME_GPCR_LIGAND_BINDING,1.7469271111100626,0.0806499823786019,244,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.256885129057769
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,1.7453916517173522,0.08091671785704695,9,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2571744380587014
REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,1.7436269281093124,0.08122416461958272,44,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2575916023293491
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,-1.7348831748248688,0.08276149987824578,19,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.261456897292885
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,1.734662256441986,0.08280064531231585,35,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.261456897292885
REACTOME_MET_PROMOTES_CELL_MOTILITY,-1.7313563379768941,0.08338822892942666,39,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.26272292417901605
REACTOME_PHYSIOLOGICAL_FACTORS,1.7303879529379298,0.08356098477649963,11,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.26272292417901605
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,1.7287932328991986,0.08384610773607429,14,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2630536684766966
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,-1.725259538655385,0.08448071018680978,23,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2644770841394345
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_ALVEOLAR_CELLS,1.722986070723643,0.08489104400423898,13,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2651938169534132
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,1.7200135787942434,0.08542997334030665,49,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2662144925034462
REACTOME_ENTEROBACTERIAL_FACTORS_ANTAGONIZE_HOST_DEFENSE,1.7187422901053013,0.08566130788749433,8,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2662144925034462
REACTOME_NCAM1_INTERACTIONS,-1.718178621868711,0.08576403965056303,36,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2662144925034462
REACTOME_CO_INHIBITION_BY_CTLA4,1.714415830830301,0.08645238313849962,20,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2677236502515562
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,-1.7128170715566895,0.08674619843775966,21,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2677236502515562
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,1.7125269818280684,0.0867995965931858,27,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2677236502515562
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,1.70854338026088,0.087535564286987,18,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.26942525260542105
REACTOME_DAG_AND_IP3_SIGNALING,1.7035411752849896,0.08846683927481899,37,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2717195777726583
REACTOME_STIMULI_SENSING_CHANNELS,-1.7003263692729491,0.08906955308730405,78,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2729972465694728
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,1.6978512351702488,0.08953584301660218,12,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.273852306465005
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,-1.696483458168126,0.0897943602522594,19,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.27406963400585227
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-1.6922603459463432,0.09059634500402627,277,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.27594136749143
REACTOME_LONG_TERM_POTENTIATION,-1.6879286996702292,0.09142491664328688,17,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.27788612917356637
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,1.6842384110499997,0.09213560268970404,41,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.27946525131192385
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,1.6824182004020272,0.0924877745592071,27,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2799526426616165
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,1.6775495879383115,0.0934350612330549,12,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.282235660170922
REACTOME_MEIOTIC_RECOMBINATION,-1.6655775445321377,0.09579758679341156,28,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.28877540596282003
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,1.6587168269590316,0.0971728670174876,113,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2923183777357343
REACTOME_GABA_B_RECEPTOR_ACTIVATION,-1.6553764839602751,0.09784815309846263,34,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2937453795276229
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,-1.6543458135583478,0.09805726944072404,10,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.2937699342670872
REACTOME_PI_3K_CASCADE_FGFR2,1.6529385637505525,0.09834336764806627,14,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.29402454703777686
REACTOME_UREA_CYCLE,-1.651663891551091,0.09860308746352722,11,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.29419941606464656
REACTOME_CYTOPROTECTION_BY_HMOX1,1.634701027589677,0.10211173698950092,51,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.3040475753129335
REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING,1.6325548024065355,0.10256266366063167,12,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30458979709825906
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION,1.6318527349448955,0.10271051297499433,27,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30458979709825906
REACTOME_DEGRADATION_OF_AXIN,1.630317517442996,0.10303440713993198,41,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.3049317879323493
REACTOME_STABILIZATION_OF_P53,1.626827841787461,0.10377366668821734,43,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30611754554962844
REACTOME_METAL_ION_SLC_TRANSPORTERS,1.626431544284727,0.1038578849495119,38,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30611754554962844
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,1.6245792296299868,0.1042522457791112,47,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30611754554962844
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY,1.6244837881963863,0.10427259759488029,22,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30611754554962844
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,1.6220310037036667,0.10479670988540839,15,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.3070396590229801
REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS,1.6183724460069198,0.10558235644051096,12,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30780535870271325
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,1.6180752056955232,0.10564639115940272,69,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30780535870271325
REACTOME_SYNTHESIS_OF_PC,1.6178744159426957,0.10568966488971412,24,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30780535870271325
REACTOME_SIGNALING_BY_NOTCH1,1.6138050373675437,0.10656972158364048,71,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.309393266829519
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,1.613397647289758,0.10665814396858932,17,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.309393266829519
REACTOME_SULFUR_AMINO_ACID_METABOLISM,-1.610544242141061,0.10727909509375998,26,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30998235283573916
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,1.6105159147190407,0.10728527396366895,13,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.30998235283573916
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES,1.6087535540924378,0.10767024046408433,19,up,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.31048104843883884
REACTOME_PROCESSING_OF_SMDT1,-1.6021963417030423,0.10911219879459232,15,down,preranked_rank_sum,GSE158473,ovary,GSE158473_3months_DiNP_20ugkgd,Reactome,0.31401975322380704
