"gene_symbol","module","network_input","kME_blue","kME_grey","kME_yellow","kME_turquoise","kME_brown","max_abs_kME","best_kME_module"
"CDO1","turquoise",TRUE,0.157330952309441,0.192673156844894,-0.0639060324892313,0.768294106093997,0.404233451210051,0.768294106093997,"turquoise"
"ADH4","blue",TRUE,0.379554216097005,0.129016549677873,0.121821816808146,-0.00584502848479646,0.0908676522737409,0.379554216097005,"blue"
"COL2A1","blue",TRUE,0.554619940686872,0.238180059880243,-0.0930600884277925,0.0884447936746378,0.00877696441532036,0.554619940686872,"blue"
"MEF2C-AS1","turquoise",TRUE,0.0667047581508087,0.191519406532039,0.119017580115078,0.545024008546961,0.450906707247819,0.545024008546961,"turquoise"
"RP4-594I10.3","grey",TRUE,0.231923103503762,0.0273733019604609,0.0578889894729046,0.0183571802177136,0.0951840049918483,0.231923103503762,"blue"
"SUSD5","turquoise",TRUE,0.203399082272792,0.160484308710486,-0.0299157922046058,0.762246500294524,0.390182393687117,0.762246500294524,"turquoise"
"TRBV7-3","turquoise",TRUE,-0.102156407864253,0.028414712373818,0.162276882944268,0.375441877700022,0.501477445138505,0.501477445138505,"brown"
"WI2-87327B8.2","grey",TRUE,-0.32865058053382,0.0475707240942235,0.254291118204824,0.168031920827248,0.157774297372541,0.32865058053382,"blue"
"LGALS2","brown",TRUE,0.00818482447822238,-0.088689735350567,0.428596392231075,0.194199769377266,0.452061289978559,0.452061289978559,"brown"
"HIST1H3C","grey",TRUE,-0.114012607823559,0.140632349960183,0.0417031272058071,0.00195402489043874,0.0491639266822536,0.140632349960183,"grey"
"PADI2","yellow",TRUE,0.163686293095849,0.0451899270927785,0.560636496727916,0.150110802324233,0.340963284805916,0.560636496727916,"yellow"
"RP1-170O19.24","blue",TRUE,0.348440835103015,0.150597731028616,-0.0015654188874019,-0.0802574140054491,-0.0348506596366377,0.348440835103015,"blue"
"RP11-360F5.3","turquoise",TRUE,0.0452793652940909,0.240190494538953,0.0199077131106465,0.461132966745264,0.269514873643757,0.461132966745264,"turquoise"
"TPSAB1","brown",TRUE,-0.0074909905249529,-0.0520515531717602,0.34686213893409,0.664987945181198,0.694993028468723,0.694993028468723,"brown"
"CNTNAP2","grey",TRUE,-0.00660150293508743,-0.0494271978224626,-0.00954977061050674,0.0685805426838498,-0.00831208079643509,0.0685805426838498,"turquoise"
"MIR99AHG","turquoise",TRUE,0.225018061492167,0.148061887706377,-0.221636874963921,0.572315950355964,0.18384764276973,0.572315950355964,"turquoise"
"CH507-24F1.2","grey",TRUE,0.154894878265363,0.0389660314400659,-0.0284102770672729,-0.0397203884744871,-0.106893199551503,0.154894878265363,"blue"
"ORM2","grey",TRUE,0.268137857515466,0.0701908263185775,-0.0220041317852661,-0.0322620494175581,-0.0667178384051867,0.268137857515466,"blue"
"AP000350.5","grey",TRUE,0.00013108617031109,0.222172347808736,0.163231170600685,0.120103654876744,0.139308125025677,0.222172347808736,"grey"
"C1orf194","grey",TRUE,0.14214710139958,0.258244914655491,0.0523449423269903,-0.00499353662223768,-0.0161684975692924,0.258244914655491,"grey"
"CRYBB2","grey",TRUE,0.161649739241651,0.199579576794108,0.0301193417796636,-0.0233355897425353,-0.0330125605311764,0.199579576794108,"grey"
"HYDIN","turquoise",TRUE,0.233939686052957,0.257947469474692,-0.095982670826522,0.393057924595699,0.146242666797974,0.393057924595699,"turquoise"
"RP1-28O10.1","grey",TRUE,0.157267885339206,0.111861267746006,0.0161047333686504,0.176799375195802,0.0727080493221586,0.176799375195802,"turquoise"
"TIFAB","brown",TRUE,-0.0571625017589935,0.0659089964261237,0.288563158198962,0.608125685327974,0.768291293210902,0.768291293210902,"brown"
"RP1-99E18.2","grey",TRUE,-0.0156855321547497,0.232207220391508,-0.172555151982045,-0.0362398633400728,-0.149517390943881,0.232207220391508,"grey"
"RP11-109D20.2","grey",TRUE,-0.0371159924042236,-0.112656158234901,0.130743771419877,0.055600886744237,0.100347492661188,0.130743771419877,"yellow"
"TLR8","turquoise",TRUE,-0.182590585268509,0.0714166959219175,0.188380819419888,0.787598193488393,0.689047457325781,0.787598193488393,"turquoise"
"CTD-3162L10.1","turquoise",TRUE,-0.00235317386544672,0.254703554379975,0.0342551951584246,0.357966322435931,0.143530781268589,0.357966322435931,"turquoise"
"FER1L4","blue",TRUE,0.468897510332789,0.297799635844116,-0.0211181821999239,0.0223430349824068,0.0524546199533953,0.468897510332789,"blue"
"TPRXL","grey",TRUE,-0.263871490099388,0.0485271454348175,0.131950122293176,0.0468816858860699,0.00671684855113868,0.263871490099388,"blue"
"PF4","grey",TRUE,0.0588053684587415,-0.0652092935203303,0.143140604476268,-0.0879754218987694,0.00101926403827024,0.143140604476268,"yellow"
"CTC-425F1.4","grey",TRUE,-0.0824618933556399,0.00440117149109317,-0.132405998513072,-0.218340789068537,-0.257221555435005,0.257221555435005,"brown"
"CTD-2027I19.3","grey",TRUE,0.187976351055797,0.165136471709535,-0.119201322873304,-0.181682156729805,-0.217546124701608,0.217546124701608,"brown"
"DYNLRB2","turquoise",TRUE,0.306792685483006,0.186405084235946,-0.169642714301127,0.234255866544397,-0.005702617674466,0.306792685483006,"blue"
"KCNJ15","turquoise",TRUE,-0.12702941926323,0.103516546610885,0.0401076223284698,0.748898497331601,0.442910303147113,0.748898497331601,"turquoise"
"FAM150A","blue",TRUE,0.477232947724024,0.144083348445016,0.0215624572392213,0.305838362030281,0.150359671603216,0.477232947724024,"blue"
"ZNF300","turquoise",TRUE,0.0644920763742273,0.208269705862446,0.0185774225210824,0.344880146061463,0.236512230570451,0.344880146061463,"turquoise"
"SELE","turquoise",TRUE,0.108064398713592,0.0863585473458094,0.0312369795281836,0.698845603020606,0.481803089809958,0.698845603020606,"turquoise"
"PKD1P1","grey",TRUE,0.104555638628377,0.258399855574004,-0.000459098172573362,0.16697319130906,0.181219542875417,0.258399855574004,"grey"
"TRAV17","turquoise",TRUE,-0.0206405116591919,0.102449994605703,0.245613452709442,0.518884776704738,0.618362267412253,0.618362267412253,"brown"
"PIGUP1","blue",TRUE,0.361751232335682,0.211398809804483,-0.179090331860277,0.0759637273287584,0.0217606715093751,0.361751232335682,"blue"
"RP11-797H7.5","blue",TRUE,0.453394346529204,0.188402884554182,0.0537483761251433,0.0232281246483967,0.00656664391006095,0.453394346529204,"blue"
"RP11-783K16.10","grey",TRUE,-0.284774698393904,-0.174751228638789,0.126722815998741,-0.0952495180764401,0.0485872465104243,0.284774698393904,"blue"
"ESYT3","grey",TRUE,0.304638311456089,0.257960587294885,-0.127483882775067,0.243714372437837,0.0878159563504103,0.304638311456089,"blue"
"KLHDC7A","yellow",TRUE,0.018485492097166,-0.017173400425568,0.370634906684427,0.0826215744681427,0.0982402055019326,0.370634906684427,"yellow"
"DPEP1","blue",TRUE,0.628865440938406,0.04031015951973,-0.142115953552414,-0.120432197474153,-0.110276901334661,0.628865440938406,"blue"
"KIF19","yellow",TRUE,-0.207123143003627,0.0472117872316089,0.527662153891188,0.271020717352589,0.35800717198058,0.527662153891188,"yellow"
"TRAV8-2","brown",TRUE,-0.0356348252920208,0.0707355634309271,0.282941881507922,0.453196606429288,0.657943678814851,0.657943678814851,"brown"
"RHOT1P3","grey",TRUE,0.15687014303253,0.194285980965474,-0.0484828246511886,0.199638816797171,0.164101233982428,0.199638816797171,"turquoise"
"RP11-96L14.7","grey",TRUE,0.0103094312311831,0.0649051665462631,-0.0574712465758194,-0.22277797183702,-0.206438386347895,0.22277797183702,"turquoise"
"AF131215.9","grey",TRUE,0.0948089577322373,0.253269486395454,0.00646255713330592,0.228209202250694,0.151115902184092,0.253269486395454,"grey"
"NR0B2","blue",TRUE,0.322985693410319,-0.13988097828162,-0.132630621234446,-0.0988094713891289,-0.0778903266314673,0.322985693410319,"blue"
"RP11-1415C14.4","grey",TRUE,0.0398017701274018,0.117932571398027,-0.0375023053444898,0.0808525487355499,-0.00188430350117945,0.117932571398027,"grey"
"IL11","turquoise",TRUE,0.0465924153502206,0.129530142251244,0.119732680295454,0.384901766338275,0.275517689557604,0.384901766338275,"turquoise"
"DCSTAMP","turquoise",TRUE,-0.0590363812689333,0.0691549237848866,-0.035955202318885,0.651647816906297,0.300179751227807,0.651647816906297,"turquoise"
"RP11-619A14.3","grey",TRUE,0.179397388725788,0.106362724855646,-0.0253850506360288,0.143276081329903,0.0646868169756602,0.179397388725788,"blue"
"LAX1","brown",TRUE,-0.04691805011832,0.169327184675038,0.336892877698597,0.642635272348988,0.907617048677103,0.907617048677103,"brown"
"RP11-519G16.5","yellow",TRUE,0.240908583453764,-0.0174339365539152,0.380595819041547,-0.0266179080698566,0.247067820639203,0.380595819041547,"yellow"
"CTD-2165H16.3","grey",TRUE,0.248136986260845,0.425771337520206,-0.000306191770366748,0.171792516169292,0.0599938358867648,0.425771337520206,"grey"
"ADAMTSL3","turquoise",TRUE,0.193811789610475,0.237906619735406,0.037651912614002,0.818249470393365,0.464851755153042,0.818249470393365,"turquoise"
"TRBV2","brown",TRUE,0.0012161447016696,0.0906335744479069,0.249013688808478,0.424821518853621,0.637435190398394,0.637435190398394,"brown"
"RTBDN","grey",TRUE,-0.20149929213613,-0.010083868879965,0.159995421026357,0.136960306885128,0.142668497413827,0.20149929213613,"blue"
"FXYD1","turquoise",TRUE,0.275766458920898,0.124273008960929,0.0138031274271698,0.532645337001254,0.314144232550277,0.532645337001254,"turquoise"
"TSKS","turquoise",TRUE,0.0508320777507394,0.204887629659421,0.0204987274492619,0.463423419245978,0.352336762129835,0.463423419245978,"turquoise"
"LGR6","grey",TRUE,0.172404788426335,0.00692468856066575,0.0215036990951206,0.00496622493547653,-0.00539967825635379,0.172404788426335,"blue"
"RP11-835E18.4","grey",TRUE,0.225111918692084,0.292059425932198,-0.0346143662037712,-0.00518814078749263,-0.0823568176917868,0.292059425932198,"grey"
"SRMS","grey",TRUE,0.0726506306202598,0.119467008615326,0.195647236650997,0.107594349253277,0.157719490620236,0.195647236650997,"yellow"
"SPON1","turquoise",TRUE,-0.252765457629003,0.0253122392075503,0.377431127960343,0.6072380810774,0.445076388321905,0.6072380810774,"turquoise"
"EFEMP1","turquoise",TRUE,0.139566141332354,0.132117732475247,0.0710322795422176,0.900933254203193,0.59262645712643,0.900933254203193,"turquoise"
"GBX2","blue",TRUE,0.498261118537576,0.157335409953972,-0.311797815043796,0.0837735796924384,-0.0450370404945103,0.498261118537576,"blue"
"HOXD10","turquoise",TRUE,0.423198041883831,0.208549279681529,-0.0351581709753407,0.382725636985173,0.172940993885497,0.423198041883831,"blue"
"COL8A1","turquoise",TRUE,0.0923697622757768,0.157343219198452,-0.0302869853596529,0.884030518691189,0.448745059024314,0.884030518691189,"turquoise"
"MAB21L2","turquoise",TRUE,0.134295246569634,0.0875260793828538,0.0392955854429662,0.66282231962081,0.322155597364202,0.66282231962081,"turquoise"
"FAM198A","turquoise",TRUE,0.270158287410669,0.18561625150882,0.00285825128757622,0.781281301674392,0.455463423408539,0.781281301674392,"turquoise"
"GZMK","turquoise",TRUE,-0.160380393604836,0.0806519397516638,0.25394177482022,0.646800227442076,0.761255977467268,0.761255977467268,"brown"
"SRPX2","blue",TRUE,0.536394493658775,0.0809102876775555,-0.190945711780466,0.29076465229862,0.163068165288265,0.536394493658775,"blue"
"SLC1A3","turquoise",TRUE,-0.213311083972002,0.119674617272561,0.0280471923017014,0.801354593152366,0.518231808147566,0.801354593152366,"turquoise"
"MYO3A","turquoise",TRUE,-0.00777252624148744,0.231281045746102,0.283787017726261,0.404247647680737,0.415031404974644,0.415031404974644,"brown"
"SLC12A3","turquoise",TRUE,-0.0421560829159595,0.196091792513518,0.209069398911863,0.442613840202794,0.518508524350428,0.518508524350428,"brown"
"CTC-429L19.3","grey",TRUE,-0.0203973488822336,0.382316229224686,0.077652036146057,-0.0138703240033231,0.054678704849353,0.382316229224686,"grey"
"IL1A","grey",TRUE,-0.125816335214601,-0.0595053111695713,0.332895268015988,0.0756430677064922,0.228915540211227,0.332895268015988,"yellow"
"TMEM61","yellow",TRUE,-0.270135965463329,-0.115087839160777,0.676592734840499,0.0588244328438985,0.205450842539934,0.676592734840499,"yellow"
"CTD-2036P10.5","grey",TRUE,0.0931988769802334,0.303611020948345,0.0339497120485783,0.0798371955486532,0.0226998931838128,0.303611020948345,"grey"
"SYNPO2","turquoise",TRUE,0.176632798168807,0.223159701049251,0.00558137336281336,0.797385024823317,0.394718956709302,0.797385024823317,"turquoise"
"VNN2","turquoise",TRUE,-0.377380991887632,0.0218264226250593,0.339629425330221,0.589446404985162,0.59833816811795,0.59833816811795,"brown"
"SPINK1","grey",TRUE,0.411064993335613,-0.149108332093762,0.130225524132208,-0.201750244916922,-0.0250885747822589,0.411064993335613,"blue"
"RN7SKP70","grey",TRUE,0.180106350635248,0.46180533091755,-0.047337848438476,0.133948587285358,0.0771869204885358,0.46180533091755,"grey"
"PDZK1","blue",TRUE,0.348742145383038,0.202644948450648,-0.0897252114781993,0.149520991368974,0.0265025153912916,0.348742145383038,"blue"
"RP11-101E7.2","grey",TRUE,0.0499296364320427,0.387981699170585,-0.133153805328513,0.0564987624801545,-0.00968761790295412,0.387981699170585,"grey"
"SYT1","grey",TRUE,0.257612178067425,0.162302201005903,-0.0237321363432813,0.14556589634056,0.0167092916418419,0.257612178067425,"blue"
"PTGS2","turquoise",TRUE,-0.226509925581559,0.112428894764391,0.260036682176662,0.437755990228637,0.311957775137802,0.437755990228637,"turquoise"
"TRNP1","blue",TRUE,-0.585338683306174,-0.135703458651288,0.18832138930534,0.25342897962159,0.0951697155011947,0.585338683306174,"blue"
"TRGV10","turquoise",TRUE,-0.197704641083673,0.0499780529964205,0.207011329896274,0.483453080221846,0.565821511859735,0.565821511859735,"brown"
"CTD-3154N5.2","grey",TRUE,0.0431267670083306,0.201728411080454,0.146866941026289,0.208748074890622,0.219238179926838,0.219238179926838,"brown"
"RP11-374M1.5","grey",TRUE,-0.104456730827695,0.105902544926042,0.0406021013770267,0.199172010843394,0.179734378609934,0.199172010843394,"turquoise"
"TIMD4","brown",TRUE,0.148851745632106,0.12354271625604,0.265273011327281,0.415892549886586,0.509122275606393,0.509122275606393,"brown"
"TAS1R3","grey",TRUE,0.42722953213596,0.144119090780858,-0.0570239358746115,0.260119506261575,0.194629518051193,0.42722953213596,"blue"
"RPL7AP31","grey",TRUE,0.0631637777602415,0.196367744896034,-0.141796369219057,-0.101633257665888,-0.120014808040264,0.196367744896034,"grey"
"OSM","turquoise",TRUE,-0.111661240669457,0.0402539592500676,0.086749098440858,0.586694069005733,0.393217451449721,0.586694069005733,"turquoise"
"GPNMB","turquoise",TRUE,-0.125902706961493,0.0531258890814587,0.0395255733513631,0.876536166331198,0.555967853429431,0.876536166331198,"turquoise"
"IFI44L","turquoise",TRUE,-0.142315431562782,0.0873585717667631,0.0457552580084586,0.546888699583809,0.418456180835488,0.546888699583809,"turquoise"
"KCNJ9","grey",TRUE,-0.00536398625780433,0.355022284824794,0.0923638573870105,0.247534771218594,0.0723557185397377,0.355022284824794,"grey"
"RTEL1P1","turquoise",TRUE,-0.141743953481424,0.342926699825079,0.0393820030949839,0.194397634297667,0.150812355231308,0.342926699825079,"grey"
"PLN","turquoise",TRUE,0.0504860227304679,0.0947684090079465,-0.038428542755528,0.830064229920781,0.371404076555199,0.830064229920781,"turquoise"
"CCL23","turquoise",TRUE,-0.192430366950611,0.0290218931450397,0.248862236478967,0.596040440869826,0.447561710798973,0.596040440869826,"turquoise"
"FLJ22763","blue",TRUE,0.50290946180616,-0.0149942804333818,0.122589388800364,-0.13330872797402,-0.0390779235252461,0.50290946180616,"blue"
"IGHVII-78-1","grey",TRUE,0.189089669796747,0.31271023362492,0.0554092094996639,0.0719348333662191,0.0402004069166546,0.31271023362492,"grey"
"RP11-350J20.12","grey",TRUE,-0.14641327274562,-0.140402754027309,0.0996224735069672,-0.157918604150143,-0.125021876237189,0.157918604150143,"turquoise"
"AF131215.2","turquoise",TRUE,0.105503415250584,0.254494796483764,0.0632298852313546,0.378148037007074,0.289286868734455,0.378148037007074,"turquoise"
"ZNF471","turquoise",TRUE,0.339125974868092,0.354151649671482,-0.0115108899140457,0.602413190846229,0.348098284172469,0.602413190846229,"turquoise"
"CPSF1P1","grey",TRUE,0.329396903604855,0.276991204426925,-0.128909174590688,0.215420417885087,0.0340905065652625,0.329396903604855,"blue"
"RP11-848G14.2","grey",TRUE,0.0315562936096691,0.101335208783962,0.00306661940506696,0.103643186131921,0.116128001744599,0.116128001744599,"brown"
"TREM2","turquoise",TRUE,-0.187543212938331,-0.0529104500901928,-0.0187907327012133,0.717923302004272,0.3922443081622,0.717923302004272,"turquoise"
"RP11-863P13.3","turquoise",TRUE,-0.0998665411913539,-0.0277758739026457,-0.0716950136408084,0.634489750608956,0.282200504653921,0.634489750608956,"turquoise"
"CTC-487M23.7","grey",TRUE,0.0322020075984696,0.335717906732649,-0.051823879588463,0.190481393048336,0.0560322649576481,0.335717906732649,"grey"
"HDC","turquoise",TRUE,0.0499421797526154,0.262254909298334,0.319449554416034,0.66495883151665,0.674906622096427,0.674906622096427,"brown"
"PCDHAC2","turquoise",TRUE,0.0477434416182906,0.124091763212437,0.0470746521907162,0.370371265331823,0.214702982936909,0.370371265331823,"turquoise"
"C7","turquoise",TRUE,0.127804919205102,0.127684490786419,0.0448989640874228,0.614927462469621,0.394318104959111,0.614927462469621,"turquoise"
"PLAC8","yellow",TRUE,-0.287366852356176,-0.16732112491596,0.654206676635103,0.00579035894567647,0.334529636918746,0.654206676635103,"yellow"
"AC079767.4","turquoise",TRUE,-0.0846925938296143,0.0879639684800189,0.125068757980428,0.585419885856274,0.586567070669635,0.586567070669635,"brown"
"CTC-498J12.1","blue",TRUE,0.333123240918128,0.0810735489173799,-0.0401903371688076,-0.0303973906047999,-0.0876398096409201,0.333123240918128,"blue"
"GPR37","grey",TRUE,-0.0371002442259137,-0.0125945822262397,0.225941230710317,0.17668498139067,0.112261987467483,0.225941230710317,"yellow"
"LINC01136","grey",TRUE,0.0291345408788582,0.109762189410157,0.0696628047387842,0.149183760760432,0.0817120201413362,0.149183760760432,"turquoise"
"RP11-161I6.2","turquoise",TRUE,0.219533159585076,0.0791139699718918,-0.0398086284846654,0.249215442778193,0.0586311309186925,0.249215442778193,"turquoise"
"SCN9A","turquoise",TRUE,0.00805121795316832,0.209363177187886,0.243553620375533,0.739901517700413,0.456410471095162,0.739901517700413,"turquoise"
"TUBBP5","grey",TRUE,-0.0744815568419141,0.0363608253127115,0.0998359759604538,-0.0673287755743221,-0.0833953474573021,0.0998359759604538,"yellow"
"EEF1A2","turquoise",TRUE,0.193423058621494,0.0796028304796425,-0.0130075178799022,0.376376281723664,0.120181498795337,0.376376281723664,"turquoise"
"RP5-999L4.2","grey",TRUE,-0.0131559769035728,0.195360679653572,0.0980523948109953,0.0648773170886315,-0.0559989207354843,0.195360679653572,"grey"
"SLC14A1","turquoise",TRUE,0.151150394845506,0.141647012333649,-0.0412262248023206,0.299275510179125,0.0918775406665612,0.299275510179125,"turquoise"
"SCARNA5","grey",TRUE,0.0574605563645322,0.208711049739704,-0.235131927690076,0.00732713802563681,-0.115752237924606,0.235131927690076,"yellow"
"SLC38A11","turquoise",TRUE,0.358727954154548,0.213264704367449,-0.191703541501169,0.241380665605776,-0.017268013699228,0.358727954154548,"blue"
"AC073133.1","blue",TRUE,0.413504607806968,0.233520107177645,0.22029301754433,-0.0553528953989093,0.0752912472048148,0.413504607806968,"blue"
"NUGGC","brown",TRUE,-0.155624828572069,0.0600318367705018,0.412688296772658,0.49874650303632,0.833683608840392,0.833683608840392,"brown"
"PGAM2","grey",TRUE,0.14839103528407,0.133777961579373,-0.0447560271240039,0.239472961132103,0.0386596433586808,0.239472961132103,"turquoise"
"RP11-474D1.3","blue",TRUE,0.559192732704562,0.139854371072527,-0.295996513643339,0.0589963587237643,-0.0517633767850543,0.559192732704562,"blue"
"RP11-861E21.2","grey",TRUE,0.118699639479988,0.515312038623448,-0.0363449392195465,0.0726546586047783,0.0206516043826073,0.515312038623448,"grey"
"LILRA4","turquoise",TRUE,-0.058911984349377,0.113139657905029,0.196473949914038,0.612922135578422,0.607009503202838,0.612922135578422,"turquoise"
"ZNF793-AS1","turquoise",TRUE,0.391726229968883,0.141827189372708,0.0234878912163809,0.353301555155269,0.24092812527949,0.391726229968883,"blue"
"ABCG5","blue",TRUE,-0.311037921978601,-0.0452369430534948,0.274400392081505,-0.0672194044851565,0.0337435830872845,0.311037921978601,"blue"
"AC104655.2","grey",TRUE,0.117487452123052,0.297851743002594,0.122554942800665,0.0295843043897313,0.10000918811564,0.297851743002594,"grey"
"AL133493.2","grey",TRUE,0.267641527496353,0.15300146893139,-0.0864846679852129,0.163092126528035,0.126489995142659,0.267641527496353,"blue"
"RP1-80N2.2","grey",TRUE,-0.213190448265635,0.100487847449014,0.250432638298203,-0.0650875904977284,0.00188060262575636,0.250432638298203,"yellow"
"RP11-171I2.4","grey",TRUE,0.143139083027128,0.466801095485095,0.0519891716840542,0.114957010241417,0.0981216738026841,0.466801095485095,"grey"
"RPL21P131","grey",TRUE,0.2291754139359,0.0850745367134954,-0.0965768967510863,-0.0600234811657364,-0.0804620221875231,0.2291754139359,"blue"
"TRAV29DV5","brown",TRUE,-0.0579622437094614,0.0633909935912877,0.245192221432043,0.511508565904054,0.647925415655307,0.647925415655307,"brown"
"SIGLEC5","turquoise",TRUE,-0.131409620332046,0.0129654450544353,0.174690075706173,0.676241657648911,0.531125617463742,0.676241657648911,"turquoise"
"COL9A3","blue",TRUE,0.448620274056663,0.110162651615301,-0.255829823816476,-0.0118990785018464,-0.153157220614149,0.448620274056663,"blue"
"OR2I1P","turquoise",TRUE,-0.18291304503886,-0.122558123139268,0.0403181596251719,0.405609518518005,0.42478923851675,0.42478923851675,"brown"
"AC012363.4","grey",TRUE,-0.224905501511762,0.030800936609089,0.160567691960835,0.0290589508122064,0.088296662623352,0.224905501511762,"blue"
"TCP10L2","blue",TRUE,0.482084233992647,0.15289614559227,-0.0450157724897988,0.0322624664329122,0.0133186726813314,0.482084233992647,"blue"
"DCLK1","turquoise",TRUE,0.0758862073522004,0.138101297137463,0.0334246259882757,0.873868943658909,0.544048680924584,0.873868943658909,"turquoise"
"RP11-326C3.12","blue",TRUE,0.531475832004388,0.165906307487337,-0.218372274014502,0.0707708043412083,0.0609271637635345,0.531475832004388,"blue"
"AC016708.2","grey",TRUE,0.111842530980749,0.0836913976132607,-0.016094596141069,-0.0391554913328498,0.0363738024929038,0.111842530980749,"blue"
"KLK15","grey",TRUE,0.133250176861797,-0.0118222130899513,0.404339111360419,-0.147830634700176,0.0142282608054543,0.404339111360419,"yellow"
"AC007879.2","grey",TRUE,0.096819356560788,0.267832685223934,0.0586927044056661,0.10807322797391,0.149438348085283,0.267832685223934,"grey"
"AC012485.2","grey",TRUE,0.0466550900845931,0.181236901386745,0.299653556571251,0.0910716405756917,0.160690114982514,0.299653556571251,"yellow"
"BTF3P10","grey",TRUE,0.111717426174302,0.144686314720088,-0.0589937223600627,0.0207413008631155,0.024162999313731,0.144686314720088,"grey"
"CLSTN2","turquoise",TRUE,0.391339501524446,0.16291217035385,-0.070937756255862,0.565717907824996,0.292255801939091,0.565717907824996,"turquoise"
"FAM90A1","turquoise",TRUE,0.144343427993038,0.160057484177353,0.0647230999520621,0.337317578789165,0.180297464189451,0.337317578789165,"turquoise"
"MRPL35P2","grey",TRUE,0.169557296957473,0.244093491674866,0.00521284152003761,0.188338193690642,0.0812893535322445,0.244093491674866,"grey"
"PSORS1C2","grey",TRUE,0.0187608952092963,0.296296816820362,0.0710381917657082,0.00168519246405954,-0.0225773104989229,0.296296816820362,"grey"
"RP11-426C22.4","turquoise",TRUE,-0.0574122087305153,0.234408422747682,-0.0519953397909026,0.75559865522995,0.355794267704776,0.75559865522995,"turquoise"
"RP11-968A15.8","grey",TRUE,0.0172826687475162,0.451680761785458,0.0204448659501012,0.0690204974985172,0.100040887616226,0.451680761785458,"grey"
"DKK2","turquoise",TRUE,0.116293704789432,0.113006830553811,0.0405422451572968,0.687955849612472,0.338602187583422,0.687955849612472,"turquoise"
"ZNF503-AS1","blue",TRUE,0.383789432452899,0.0001615587347985,0.213187740394308,-0.0275574571429741,0.0698804067345327,0.383789432452899,"blue"
"BMPER","turquoise",TRUE,0.186434649697102,0.0659300552759697,0.181935672169624,0.305602927169975,0.352188600996919,0.352188600996919,"brown"
"RP11-529K1.3","turquoise",TRUE,0.133354630925347,-0.0754122250556322,0.0949876310554191,0.361282987892463,0.351632715797043,0.361282987892463,"turquoise"
"TDGF1P3","blue",TRUE,0.597301604278077,0.128422266865744,-0.0841044536665338,-0.0936240073137158,-0.0724201874642101,0.597301604278077,"blue"
"DTNA","turquoise",TRUE,0.255831404010203,0.232750500881773,-0.0394173825882814,0.49257701464061,0.153923811799792,0.49257701464061,"turquoise"
"GRIA4","turquoise",TRUE,0.235427635722875,0.200067699224559,0.199168338394663,0.452133656865299,0.436370569538163,0.452133656865299,"turquoise"
"KB-1980E6.3","grey",TRUE,0.00856183025375624,0.0443550662179076,0.0604504288158004,0.109123402432313,0.063725461745967,0.109123402432313,"turquoise"
"EDA","grey",TRUE,0.392259302621651,0.0641413049667249,-0.0974845346054299,0.161354341698047,0.121527327611617,0.392259302621651,"blue"
"ANKRD18B","grey",TRUE,0.106349457588625,0.343632685524765,-0.0522855980647237,0.0253495158234261,-0.0190485737048033,0.343632685524765,"grey"
"SLC7A2","turquoise",TRUE,-0.22854049044159,0.19725578623368,0.244162612799081,0.580433836210394,0.288546434171566,0.580433836210394,"turquoise"
"CTC-497E21.3","blue",TRUE,0.448112175726696,0.139928403110701,-0.120618600251356,0.097678291323191,-0.0310940623362186,0.448112175726696,"blue"
"NAV2-AS1","grey",TRUE,0.116039761643835,-0.0139792762541431,-0.00548244839677542,-0.217294078910699,-0.123629495804903,0.217294078910699,"turquoise"
"AC018647.3","turquoise",TRUE,0.237857974840387,0.281659778532753,0.0412654780046139,0.440908834166635,0.260308333725755,0.440908834166635,"turquoise"
"ANKRD20A17P","grey",TRUE,0.147804338643736,0.368100676750126,-0.0360886864216755,0.122478451204389,-0.0227672110382424,0.368100676750126,"grey"
"COLGALT2","turquoise",TRUE,-0.355191289050021,0.00851495906267755,0.129741409016798,0.327769780229445,0.118947530937872,0.355191289050021,"blue"
"CTA-351J1.1","grey",TRUE,0.0627772702941776,0.199029383959393,-0.0514864695707976,0.00414867077259649,-0.0427167582107553,0.199029383959393,"grey"
"CTC-378H22.1","turquoise",TRUE,-0.111523169560392,0.0641295660463066,0.166198832970768,0.429904279140197,0.410840832255685,0.429904279140197,"turquoise"
"CTD-2554C21.2","turquoise",TRUE,0.225405274700168,0.223860663343652,0.0235602491803852,0.486589277208814,0.293826550444994,0.486589277208814,"turquoise"
"OCM","grey",TRUE,0.185671658550701,0.2492084607371,-0.0411632660007229,0.115389925708772,0.0473561010813755,0.2492084607371,"grey"
"PABPC1P1","grey",TRUE,0.171082187875255,0.252619662191602,-0.0965234004095422,-0.0398871222372108,-0.0245870862100877,0.252619662191602,"grey"
"RP11-10A14.5","blue",TRUE,-0.367974199716434,-0.0826034356135495,0.0965397355840477,-0.0702172358710006,-0.0966832795170364,0.367974199716434,"blue"
"RP11-175P19.2","grey",TRUE,0.0726811921466783,0.0379605907880987,0.0279488339019408,0.217134115824082,0.218294279591625,0.218294279591625,"brown"
"RP11-359E10.1","turquoise",TRUE,0.0771337079707091,0.138211495748113,-0.125975992722928,0.611121905439211,0.205584931543586,0.611121905439211,"turquoise"
"RP11-425D17.2","grey",TRUE,-0.0211895054154841,0.22642020991436,-0.0345984569481145,-0.0632250432346592,0.00535379470911428,0.22642020991436,"grey"
