disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXMIB,URXMIB,URXMIB,urine,phthalate exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13724,0.005446416491039302,0.04218141915075718,1.0054612751806258,0.9250072109844548,1.0929129674696554,0.8974502488986379,139,274,135,Newton-IRLS converged,407,13317,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13724,407,13317,0.9639280451133517,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXMOH,URXMOH,URXMOH,urine,DEHP-related exposure axis;phthalate exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13724,0.06970474048384233,0.03746561195934024,1.0721915597526002,0.9956381078889148,1.1546311171658927,0.06492789904268455,139,274,135,Newton-IRLS converged,407,13317,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13724,407,13317,0.14483915940291167,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXMZP,URXMZP,URXMZP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14978,0.07266033071013873,0.03506314866891749,1.0753652063364492,1.0033956660420222,1.1524968326408969,0.03991817505817524,153,301,148,Newton-IRLS converged,436,14542,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14978,436,14542,0.11576270766870819,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXP02,URXP02,URXP02,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,WTSA2YR;WTSB2YR;WTSPH2YR,ok,22401,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,ok,12191,0.12617173510945287,0.05231404616526218,1.1344769810829654,1.0228855293760046,1.2582424754725552,0.017338856172420175,124,244,120,Newton-IRLS converged,334,11857,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14202,12191,334,11857,0.07183240414288358,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25380,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13674,0.17191561021281954,0.06415107668312514,1.1875776095633077,1.0461089620035502,1.348177513014475,0.008255391138012208,139,274,135,Newton-IRLS converged,381,13293,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15959,13674,381,13293,0.03990105716705901,True,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25380,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13648,-0.01489103765351842,0.06384911864271693,0.9852192855597763,0.8683745981220942,1.1177860830314625,0.8159318948795872,139,274,135,Newton-IRLS converged,380,13268,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15959,13648,380,13268,0.9100778827503088,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,2013-2014;2015-2016;2017-2018,WTSA2YR,ok,9013,2013-2014;2015-2016;2017-2018,ok,4687,0.008425583793063374,0.13930802980263857,1.008461178923878,0.76173603723948,1.335100218025799,0.9520398229660532,45,90,45,Newton-IRLS converged,126,4561,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 3 included cycles,5476,4687,126,4561,0.9860412452148407,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15014,-0.07636358780107798,0.0455174554587208,0.9264792887461509,0.8468028010093795,1.0136526136337922,0.09545181576871102,153,301,148,Newton-IRLS converged,438,14576,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15014,438,14576,0.19772161837804428,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUCD,URXUCD,URXUCD,urine,metal exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR,ok,22633,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,12562,0.2504944697224048,0.08985172834273747,1.2846604853772716,1.075357033227289,1.534701974968109,0.006142025111658456,124,244,120,Newton-IRLS converged,365,12197,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14448,12562,365,12197,0.03562374564761904,True,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUCO,URXUCO,URXUCO,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15136,0.1962782671048672,0.051724209993342825,1.2168654718580352,1.0986612781720984,1.3477871715510907,0.00021248338299479622,153,301,148,Newton-IRLS converged,443,14693,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15136,443,14693,0.003081009053424545,True,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUCS,URXUCS,URXUCS,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15135,-0.08467732176934818,0.10667160327701594,0.918808716143683,0.7442213997638727,1.134352569180965,0.428533642643309,153,301,148,Newton-IRLS converged,443,14692,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15135,443,14692,0.5917845541264743,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUMO,URXUMO,URXUMO,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15040,0.06397674764451113,0.054402717272680916,1.0660676098902662,0.9574318516139922,1.1870298099455203,0.24142768039562038,153,301,148,Newton-IRLS converged,439,14601,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15040,439,14601,0.38896681841516617,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUPB,URXUPB,URXUPB,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15136,-0.1628022085465138,0.07034254505250155,0.849759246910335,0.7395079404580648,0.9764476325465058,0.021974801212650965,153,301,148,Newton-IRLS converged,443,14693,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15136,443,14693,0.07965865439585974,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUSB,URXUSB,URXUSB,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15043,0.09330815182340131,0.06379702557829277,1.0977999722144074,0.9678011522514647,1.245260739967392,0.14563389593200216,153,301,148,Newton-IRLS converged,439,14604,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15043,439,14604,0.2639614363767539,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUSN,URXUSN,URXUSN,urine,metal exposure axis,2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR,ok,11607,2011-2012;2013-2014;2015-2016;2017-2018,ok,6231,0.24934007875901576,0.0703745961029669,1.2831783405738073,1.1147869000630612,1.47700574309279,0.000758135476477537,62,121,59,Newton-IRLS converged,175,6056,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 4 included cycles,7251,6231,175,6056,0.005496482204462143,True,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUSR,URXUSR,URXUSR,urine,metal exposure axis,2011-2012;2013-2014;2015-2016,WTSA2YR,ok,8628,2011-2012;2013-2014;2015-2016,ok,4782,0.05977093692771215,0.11494490670513945,1.0615933468588374,0.8424268977765833,1.337778312954378,0.605506837734245,47,91,44,Newton-IRLS converged,131,4651,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 3 included cycles,5494,4782,131,4651,0.7981681042860501,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUTL,URXUTL,URXUTL,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15101,0.032244101411854895,0.10677973897651269,1.032769575049967,0.8363493112453064,1.2753199898744763,0.7630862676749902,153,301,148,Newton-IRLS converged,442,14659,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15101,442,14659,0.8851800705029886,False,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUTU,URXUTU,URXUTU,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15058,0.21804963151541132,0.04475633493877169,1.2436487902614553,1.1384064682725459,1.358620454665666,2.7348525584174436e-06,153,301,148,Newton-IRLS converged,437,14621,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15058,437,14621,7.931072419410586e-05,True,29
NHANES_CONGESTIVE_HEART_FAILURE,Physician-diagnosed congestive heart failure,4,NHANES_URXUUR,URXUUR,URXUUR,urine,metal exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,WTSA2YR;WTSHM2YR,ok,22458,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,ok,12503,0.1003304543360209,0.047299365746424425,1.1055361869465872,1.0067343345247555,1.2140345458917545,0.03589761218360025,124,244,120,Newton-IRLS converged,358,12145,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14312,12503,358,12145,0.11567008370271191,False,29
