disease_id,test_id,variable,cycle,exposure_rows,exposure_nonmissing,outcome_rows,merge_rows,complete_case_rows,complete_case_cases
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTL,URXUTL,2001-2002,2804,2653,5411,1621,1365,36
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTL,URXUTL,2003-2004,2673,2558,5041,1611,1436,54
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTL,URXUTL,2005-2006,2692,2576,4979,1593,1432,50
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTL,URXUTL,2007-2008,2720,2627,5935,1920,1664,45
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTL,URXUTL,2009-2010,2941,2848,6218,2073,1809,42
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTL,URXUTL,2011-2012,2594,2504,5560,1775,1528,48
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTL,URXUTL,2013-2014,2755,2664,5769,1858,1666,41
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTL,URXUTL,2015-2016,3279,3061,5719,1861,1589,42
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTL,URXUTL,2017-2018,2979,2808,5569,1757,1449,44
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,1999-2000,2547,2338,4880,1448,1128,38
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,2001-2002,2804,2652,5411,1621,1368,35
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,2003-2004,2673,2558,5041,1611,1436,54
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,2005-2006,2692,2576,4979,1593,1432,50
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,2007-2008,2720,2627,5935,1920,1664,45
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,2009-2010,2941,2847,6218,2073,1808,42
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,2011-2012,2594,2491,5560,1775,1519,46
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,2013-2014,2755,2664,5769,1858,1666,41
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,2015-2016,3279,3060,5719,1861,1588,42
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUTU,URXUTU,2017-2018,2979,2808,5569,1757,1449,44
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUUR,URXUUR,2001-2002,2804,2690,5411,1621,1379,36
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUUR,URXUUR,2003-2004,2673,2557,5041,1611,1436,54
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUUR,URXUUR,2005-2006,2692,2576,4979,1593,1432,50
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUUR,URXUUR,2007-2008,2720,2627,5935,1920,1664,45
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUUR,URXUUR,2009-2010,2941,2848,6218,2073,1809,42
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUUR,URXUUR,2011-2012,2594,2504,5560,1775,1528,48
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUUR,URXUUR,2013-2014,2755,2664,5769,1858,1666,41
NHANES_CONGESTIVE_HEART_FAILURE,NHANES_URXUUR,URXUUR,2015-2016,3279,3061,5719,1861,1589,42
