time_ps,core_internal_rmsd_A,pair_retention_4p5A,residue_contact_fraction_4p5A,core_pocket_nearest_distance_A
2.575000007677119720e+04,3.649662873751192971e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.425078229893868009e+00
2.576000007680101044e+04,6.214872539557277781e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.600851905213830140e+00
2.577000007683082367e+04,6.828163423567618073e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.357790792636114574e+00
2.578000007686064055e+04,4.915916959648789636e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.331591754278565798e+00
2.579000007689045378e+04,4.920501485483363274e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.937115466953145848e+00
2.580000007692026702e+04,6.514212917051516449e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.515740497690102551e+00
2.581000007695008026e+04,5.955114497660570633e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.969438419259240902e+00
2.582000007697989349e+04,4.978242263997589845e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.944245972126496635e+00
2.583000007700971037e+04,5.538328625284266032e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.432517951273542867e+00
2.584000007703952360e+04,4.848220139620426639e-02,0.000000000000000000e+00,1.666666666666666574e-01,4.132766933518371211e+00
2.585000007706933684e+04,3.643007871326599256e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.928641485070975214e+00
2.586000007709915008e+04,8.229573550806233706e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.857813078740382817e+00
2.587000007712896695e+04,5.458466408824787230e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.938166349233307884e+00
2.588000007715878019e+04,4.226849192534477134e-02,4.166666666666666435e-02,1.666666666666666574e-01,4.374938838074536207e+00
2.589000007718859342e+04,6.525025434774624211e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.434522536815256988e+00
2.590000007721840666e+04,5.961431665490662252e-02,8.333333333333332871e-02,1.666666666666666574e-01,4.217769945019338884e+00
2.591000007724821990e+04,4.005350845464084042e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.985610863165593099e+00
2.592000007727803677e+04,4.126511242742296470e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.785554751075584257e+00
2.593000007730785001e+04,6.550595408372426875e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.850886925940748995e+00
2.594000007733766324e+04,4.535093342178733722e-02,8.333333333333332871e-02,1.666666666666666574e-01,4.277091203633494487e+00
2.595000007736747648e+04,3.508367115849253537e-02,1.250000000000000000e-01,1.666666666666666574e-01,3.883182998557877852e+00
2.596000007739729335e+04,4.685437449266022930e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.592609748907054534e+00
2.597000007742710659e+04,5.073731883277653176e-02,8.333333333333332871e-02,1.666666666666666574e-01,4.088873911740912526e+00
2.598000007745691983e+04,5.316504499282828644e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.314275132780251987e+00
2.599000007748673306e+04,3.576503209530763200e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.769322549982901283e+00
2.600000007751654994e+04,3.600008340881295787e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.630810043359133488e+00
2.601000007754636317e+04,6.179363908092559698e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.475138554040636318e+00
2.602000007757617641e+04,6.067198966329029330e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.439179394465883721e+00
2.603000007760598965e+04,4.015897554194299002e-02,0.000000000000000000e+00,1.666666666666666574e-01,4.315184013606963020e+00
2.604000007763580288e+04,3.433786492103265559e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.543679694394225699e+00
2.605000007766561976e+04,6.095915110205007981e-02,1.250000000000000000e-01,1.666666666666666574e-01,3.488157173061782856e+00
2.606000007769543299e+04,4.550603933811560309e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.723693554972818731e+00
2.607000007772524623e+04,5.647670595353434381e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.879369139188169058e+00
2.608000007775505946e+04,3.615481101935677510e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.337500305499546460e+00
2.609000007778487634e+04,4.329982051356384004e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.822762980756218898e+00
2.610000007781468958e+04,2.788985193024237641e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.699992246245152216e+00
2.611000007784450281e+04,5.532739213146714574e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.684514310044470609e+00
2.612000007787431605e+04,3.238925821203536559e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.622418528649572700e+00
2.613000007790412928e+04,5.257515158971749064e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.666815648087975443e+00
2.614000007793394616e+04,3.712601926741701530e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.861144465334562348e+00
2.615000007796375940e+04,2.947447108961907813e-02,4.166666666666666435e-02,3.333333333333333148e-01,4.280694663627230945e+00
2.616000007799357263e+04,4.526844754655975911e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.874130975577886105e+00
2.617000007802338587e+04,6.561880947919486451e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.211778767171846738e+00
2.618000007805320274e+04,5.914960234174056891e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.571906046708167359e+00
2.619000007808301598e+04,5.422238041589368118e-02,4.166666666666666435e-02,1.666666666666666574e-01,4.228687496819385494e+00
2.620000007811282921e+04,5.173513131341946764e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.584060749067426777e+00
2.621000007814264245e+04,4.739268319457363293e-02,8.333333333333332871e-02,1.666666666666666574e-01,4.064904232113819127e+00
2.622000007817245569e+04,5.647788550112461253e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.965044899362430986e+00
2.623000007820227256e+04,2.530914712929532157e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.481856170740347700e+00
2.624000007823208580e+04,3.996323963905456383e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.096377773223420782e+00
2.625000007826189903e+04,3.636104357636176648e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.085689583913962863e+00
2.626000007829171227e+04,3.182327658127585834e-02,0.000000000000000000e+00,1.666666666666666574e-01,4.491563759116374399e+00
2.627000007832152914e+04,3.888880793630095783e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.933319296370381579e+00
2.628000007835134238e+04,3.687820315618543093e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.585384032382515240e+00
2.629000007838115562e+04,6.721932531005267442e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.093774473227876687e+00
2.630000007841096885e+04,8.245045172166103054e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.696144247872906963e+00
2.631000007844078573e+04,4.171558982017696537e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.483996999752296819e+00
2.632000007847059896e+04,4.272249922590706794e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.357404377776701310e+00
2.633000007850041220e+04,4.293040419030768468e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.847784916481181483e+00
2.634000007853022544e+04,5.319657194015276619e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.977382524195119284e+00
2.635000007856003867e+04,3.457561914525641295e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.848041999778648581e+00
2.636000007858985555e+04,5.089474922185525940e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.589508622782519254e+00
2.637000007861966878e+04,3.553728574555117120e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.245123387120092850e+00
2.638000007864948202e+04,4.665812639542987750e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.727332631390372075e+00
2.639000007867929526e+04,3.296455989780900514e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.046844595244805554e+00
2.640000007870911213e+04,6.875824397149855882e-02,0.000000000000000000e+00,1.666666666666666574e-01,4.431730297877664704e+00
2.641000007873892537e+04,3.924286589037948719e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.979843135259142350e+00
2.642000007876873860e+04,2.823255473149565570e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.518741548376285611e+00
2.643000007879855184e+04,5.441288328612232938e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.547896825212082383e+00
2.644000007882836508e+04,4.086839145644238086e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.634381314677210373e+00
2.645000007885818195e+04,5.918701811842922572e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.832610665200193001e+00
2.646000007888799519e+04,5.819222394668219223e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.576986746424076546e+00
2.647000007891780842e+04,3.225305673006927110e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.808506426845708948e+00
2.648000007894762166e+04,3.616883616461626788e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.959221019402003439e+00
2.649000007897743853e+04,4.753072147669124003e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.766014240711512695e+00
2.650000007900725177e+04,3.080239649167706983e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.475310738647822806e+00
2.651000007903706501e+04,3.465632221131452473e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.577885854661994269e+00
2.652000007906687824e+04,5.087457719134018397e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.460442682773712253e+00
2.653000007909669148e+04,4.545425523213696140e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.858666350271868772e+00
2.654000007912650835e+04,6.194530701949824136e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.443703495584417684e+00
2.655000007915632159e+04,5.493135202794318522e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.558676344631437782e+00
2.656000007918613483e+04,3.271187035610603755e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.795261410561548754e+00
2.657000007921594806e+04,5.150788844938859051e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.365670956025783589e+00
2.658000007924576494e+04,4.452783179532575353e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.282190223292464015e+00
2.659000007927557817e+04,6.179757384108043594e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.732798155452512923e+00
2.660000007930539141e+04,4.693825933284520580e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.701661667484505980e+00
2.661000007933520465e+04,3.289191198403625116e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.084552192094857759e+00
2.662000007936502152e+04,4.535235441950680180e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.275385700304072945e+00
2.663000007939483476e+04,5.889456477805017631e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.244858068658019956e+00
2.664000007942464799e+04,5.418874978884018201e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.465955253213856668e+00
2.665000007945446123e+04,6.298945241677124385e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.921498729676714756e+00
2.666000007948427447e+04,2.696751689742070066e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.706778970620526970e+00
2.667000007951409134e+04,5.824156650307827504e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.838263959101275713e+00
2.668000007954390458e+04,4.167980659225237194e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.959240553073180902e+00
2.669000007957371781e+04,4.744182300510383504e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.798646359992520871e+00
2.670000007960353105e+04,3.229229306187789139e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.413182036178877610e+00
2.671000007963334792e+04,7.107243219206525742e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.164804179717707111e+00
2.672000007966316116e+04,3.525919449915703580e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.819382082167314341e+00
2.673000007969297440e+04,3.543777682835218268e-02,0.000000000000000000e+00,1.666666666666666574e-01,4.209769336866524547e+00
2.674000007972278763e+04,3.295403556181749488e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.482032392196117598e+00
2.675000007975260087e+04,6.104482156026762307e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.838273825312700893e+00
2.676000007978241774e+04,3.931384881627369293e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.579086179609752172e+00
2.677000007981223098e+04,3.112364655009204270e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.651550196517240110e+00
2.678000007984204422e+04,4.726034827971910962e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.415332123410906640e+00
2.679000007987185745e+04,5.206694272059378403e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.463790035950563784e+00
2.680000007990167433e+04,4.673294723259233813e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.584772650520513526e+00
2.681000007993148756e+04,4.838229804287472180e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.104116679427766812e+00
2.682000007996130080e+04,3.954805294905525126e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.259974865481916062e+00
2.683000007999111403e+04,4.474683146545282292e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.145539617695924939e+00
2.684000008002092727e+04,3.111354137763445299e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.902549590068054908e+00
2.685000008005074415e+04,2.931485599108556855e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.220688935264457875e+00
2.686000008008055738e+04,5.923523620786377147e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.611670041823914712e+00
2.687000008011037062e+04,3.294635622286124638e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.970894387500861988e+00
2.688000008014018385e+04,9.756085493254489094e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.655081184095965607e+00
2.689000008017000073e+04,3.668669761689351272e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.705662764456818525e+00
2.690000008019981397e+04,4.519279519776557563e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.498794942826860321e+00
2.691000008022962720e+04,4.069099596930458862e-02,1.250000000000000000e-01,3.333333333333333148e-01,4.061413638177040042e+00
2.692000008025944044e+04,3.526492887393542497e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.632436091267071454e+00
2.693000008028925731e+04,7.639593049560100546e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.968039034817423261e+00
2.694000008031907055e+04,4.204652635780724984e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.338857031602274983e+00
2.695000008034888378e+04,2.649569445536432630e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.743358886129933172e+00
2.696000008037869702e+04,5.811471517541387521e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.598763336449561479e+00
2.697000008040851026e+04,4.230603726524224256e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.679219804192868537e+00
2.698000008043832713e+04,3.455366082267727346e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.889125213732945063e+00
2.699000008046814037e+04,3.726498808217020703e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.346151031232029727e+00
2.700000008049795360e+04,5.198782575723646243e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.122517069749169760e+00
2.701000008052776684e+04,4.672099578233502443e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.747164258739322573e+00
2.702000008055758371e+04,4.220624242589267328e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.264624757699930768e+00
2.703000008058739695e+04,4.622479982851499664e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.543523567614907499e+00
2.704000008061721019e+04,5.355652632256363566e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.613478678440056324e+00
2.705000008064702342e+04,4.329430048576811407e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.433000800027811383e+00
2.706000008067683666e+04,4.646985354923854200e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.783485127509215395e+00
2.707000008070665353e+04,7.722569692485625747e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.143147794797565453e+00
2.708000008073646677e+04,7.206673711371774926e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.695004393815136012e+00
2.709000008076628001e+04,3.803006799692792983e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.454540966355859943e+00
2.710000008079609324e+04,5.995953484006387446e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.476162075894441372e+00
2.711000008082591012e+04,5.712329927755496056e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.463995303349729937e+00
2.712000008085572335e+04,4.975748481149583347e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.721608026416997284e+00
2.713000008088553659e+04,2.867711176741075119e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.080544899864126052e+00
2.714000008091534983e+04,6.415130637296660721e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.611139613157792194e+00
2.715000008094516306e+04,5.208425280121384282e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.416583882274409234e+00
2.716000008097497994e+04,3.891588262986970387e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.620563864127830822e+00
2.717000008100479317e+04,6.959241519747846882e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.270811129363488057e+00
2.718000008103460641e+04,6.275427841527637940e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.441552439751015768e+00
2.719000008106441965e+04,2.605392562435856346e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.627381352644398760e+00
2.720000008109423652e+04,5.435087223665895084e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.440845926741998628e+00
2.721000008112404976e+04,4.304709463659901758e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.306473774870879900e+00
2.722000008115386299e+04,5.861506383976249068e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.488630971886909293e+00
2.723000008118367623e+04,4.567342136211581527e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.359692899351897299e+00
2.724000008121348947e+04,3.928580749192055882e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.347870649172686175e+00
2.725000008124330634e+04,5.060745717924149123e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.853474349565379153e+00
2.726000008127311958e+04,3.002055052897907930e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.579747148640716858e+00
2.727000008130293281e+04,4.309607459071402441e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.473366143261808148e+00
2.728000008133274605e+04,5.839845442207000636e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.551527198399944130e+00
2.729000008136256292e+04,3.410705852745995331e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.309355664968959054e+00
2.730000008139237616e+04,2.613402335296864665e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.408827725857132229e+00
2.731000008142218940e+04,4.019220592890206806e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.239545789085205740e+00
2.732000008145200263e+04,4.227666583262686129e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.769235333824007661e+00
2.733000008148181951e+04,5.045457227677963008e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.406081747480831812e+00
2.734000008151163274e+04,5.238899020283554336e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.637643991543598077e+00
2.735000008154144598e+04,4.446778201125097668e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.753901338115753106e+00
2.736000008157125922e+04,3.804919135544145709e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.491929919856651132e+00
2.737000008160107245e+04,2.562475518148085024e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.514540604815857172e+00
2.738000008163088933e+04,3.968053105506430533e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.423457133251033291e+00
2.739000008166070256e+04,4.026798218643412586e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.911822631120088989e+00
2.740000008169051580e+04,4.376663523524570998e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.435560023859989709e+00
2.741000008172032904e+04,3.658930023737336917e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.710089551142757625e+00
2.742000008175014591e+04,5.302387895578976329e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.809982574677342804e+00
2.743000008177995915e+04,3.787883948852493327e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.706727507348004380e+00
2.744000008180977238e+04,5.672318475320664577e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.435985087253231818e+00
2.745000008183958562e+04,6.594916768970386645e-02,8.333333333333332871e-02,3.333333333333333148e-01,4.077324319843745215e+00
2.746000008186939885e+04,3.903805844180269213e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.544279240040696610e+00
2.747000008189921573e+04,3.425878384441437968e-02,8.333333333333332871e-02,1.666666666666666574e-01,4.042202281244707152e+00
2.748000008192902897e+04,4.883783872272503407e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.173268613627683088e+00
2.749000008195884220e+04,6.685483937043371072e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.783479082093790247e+00
2.750000008198865544e+04,5.214838195482385946e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.427102407701593467e+00
2.751000008201847231e+04,4.358869860790057227e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.573889622064457594e+00
2.752000008204828555e+04,3.265075464647056863e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.314026879341552156e+00
2.753000008207809879e+04,3.477877873077567933e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.468619620927652747e+00
2.754000008210791202e+04,4.320842217866086021e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.518884290978007812e+00
2.755000008213772526e+04,2.567383231594599219e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.516064620347568503e+00
2.756000008216754213e+04,4.728076029386552720e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.930834571429665303e+00
2.757000008219735537e+04,6.274368552534365095e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.434428274138256576e+00
2.758000008222716860e+04,6.374063102881913356e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.406299325593594496e+00
2.759000008225698184e+04,6.326409937861146582e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.738298343238364740e+00
2.760000008228679872e+04,7.585329572581341051e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.231562170839410442e+00
2.761000008231661195e+04,5.163746671768860985e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.265314207980358763e+00
2.762000008234642519e+04,5.161659144300044522e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.586678260186735301e+00
2.763000008237623842e+04,5.887549283031198732e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.369838122907469202e+00
2.764000008240605530e+04,4.159302619141096863e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.379086317968008402e+00
2.765000008243586853e+04,3.138853488579273349e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.569098702166204617e+00
2.766000008246568177e+04,3.378764545667885949e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.340449420751112175e+00
2.767000008249549501e+04,7.847557115626301039e-02,4.166666666666666435e-02,3.333333333333333148e-01,4.146191044652783653e+00
2.768000008252530824e+04,5.239696435471326297e-02,8.333333333333332871e-02,1.666666666666666574e-01,4.060112428591255096e+00
2.769000008255512512e+04,2.630667852209130075e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.445509366184835720e+00
2.770000008258493835e+04,3.300045466449150894e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.761596620297700699e+00
2.771000008261475159e+04,4.140784401690714850e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.641737365078414612e+00
2.772000008264456483e+04,6.358649144244261919e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.271098254189785948e+00
2.773000008267438170e+04,9.661875773468678319e-02,0.000000000000000000e+00,1.666666666666666574e-01,3.737697780974102546e+00
2.774000008270419494e+04,3.567504330512932809e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.565854165600004233e+00
2.775000008273400817e+04,4.301554312073851971e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.442965131742200757e+00
2.776000008276382141e+04,4.056844640652815942e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.284091373865976937e+00
2.777000008279363465e+04,3.774203610700439110e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.796848940502680403e+00
2.778000008282345152e+04,5.056030798363139039e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.434913064483225753e+00
2.779000008285326476e+04,5.008874388933920452e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.578700662710418090e+00
2.780000008288307799e+04,4.581341869559836522e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.679418659651639167e+00
2.781000008291289123e+04,5.192000278753126224e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.570301647729300143e+00
2.782000008294270810e+04,3.884970927356996839e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.607967409891221333e+00
2.783000008297252134e+04,7.970806441264388642e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.583311827219638257e+00
2.784000008300233458e+04,3.719239966868212455e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.350679218722445452e+00
2.785000008303214781e+04,5.684650991322570679e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.215472503087356326e+00
2.786000008306196105e+04,5.242578018119083832e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.388864240485677470e+00
2.787000008309177792e+04,6.213243366460165229e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.480843054756325383e+00
2.788000008312159116e+04,4.030915721853369632e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.683877319447925736e+00
2.789000008315140440e+04,5.300728881136075599e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.483993902790184283e+00
2.790000008318121763e+04,3.381702238051607218e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.385293455431842791e+00
2.791000008321103451e+04,3.809376707219581243e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.578831449664998665e+00
2.792000008324084774e+04,4.756520736122907267e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.255014666634031162e+00
2.793000008327066098e+04,3.374329993306658670e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.167169822014411551e+00
2.794000008330047422e+04,4.132841768090476237e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.448195530361092498e+00
2.795000008333029109e+04,7.984085093634281372e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.363509147690424861e+00
2.796000008336010433e+04,3.720524879446100025e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.672124899171910428e+00
2.797000008338991756e+04,4.573597459142991761e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.468187829192112215e+00
2.798000008341973080e+04,2.685749656345429170e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.595501776143744888e+00
2.799000008344954404e+04,4.900918129012916957e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.577479081796349103e+00
2.800000008347936091e+04,4.031606557566982246e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.450140236416221029e+00
2.801000008350917415e+04,3.355222125755237539e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.545924587551207541e+00
2.802000008353898738e+04,6.678139512925979071e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.931520134613120110e+00
2.803000008356880062e+04,7.232961559750614167e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.757644847286105705e+00
2.804000008359861749e+04,6.242608278311938264e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.540799696489868698e+00
2.805000008362843073e+04,6.077675610278367863e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.332866488332704158e+00
2.806000008365824397e+04,4.965132380699574521e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.444977354519334956e+00
