#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Time Remaining"
1875000,3749.999999925148,-768665.344662474,208095.76765142425,-560569.5770110497,309.7488047853161,711.9053114080217,1.0240919754679547,62.3,1:13:04:26
1880000,3759.9999999249117,-766518.9399640514,207242.04784957302,-559276.8921144784,308.47805002067366,712.578475345662,1.0231245286384987,62.3,1:13:04:01
1885000,3769.999999924675,-768838.943021372,208192.5885156383,-560646.3545057337,309.8929218296321,712.0808116320561,1.0238395766275556,62.3,1:13:03:39
1890000,3779.9999999244387,-767358.277257625,206224.8682736833,-561133.4089839417,306.96398675336286,710.6618159988832,1.0258839018686157,62.3,1:13:03:20
1895000,3789.9999999242023,-767403.99065139,208391.29724959718,-559012.6934017929,310.18869811349805,710.4150988081549,1.0262401769459712,62.3,1:13:03:06
1900000,3799.999999923966,-766370.7754228786,207688.28782412707,-558682.4875987514,309.1422744800442,711.6895281990284,1.0244024786354384,62.3,1:13:02:53
1905000,3809.9999999237293,-766615.6464597499,207910.52342062915,-558705.1230391208,309.4730703014785,711.778260529199,1.0242747736688746,62.3,1:13:02:42
1910000,3819.999999923493,-767767.194280236,208845.21559621158,-558921.9786840244,310.8643517652794,710.7720894444886,1.025724740086196,62.3,1:13:02:25
1915000,3829.9999999232564,-766104.0689842044,208166.28031095656,-557937.7886732479,309.8537622876184,710.6492770010234,1.025902003000167,62.3,1:13:02:06
1920000,3839.99999992302,-768083.8411651268,208267.17335965592,-559816.6678054709,310.0039407443861,710.2181891904471,1.0265247043827428,62.3,1:13:01:47
1925000,3849.9999999227834,-768500.4716287008,207766.42620306136,-560734.0454256395,309.25858280171695,710.3762622604364,1.0262962818972765,62.3,1:13:01:24
1930000,3859.999999922547,-768906.9469978074,208265.98683634913,-560640.9601614582,310.00217461439564,711.6796684763016,1.0244166708694553,62.3,1:13:01:06
1935000,3869.9999999223105,-766067.0192251243,208370.4769081592,-557696.5423169651,310.1577072098943,712.647955234011,1.0230247787164022,62.3,1:13:01:07
1940000,3879.999999922074,-767667.0788357086,208415.14364165912,-559251.9351940495,310.22419326807517,711.1387166262814,1.0251959282496854,62.3,1:13:00:58
1945000,3889.9999999218376,-767808.0902898563,207424.24284304405,-560383.8474468123,308.7492457403293,711.9251956014413,1.024063372402569,62.3,1:13:00:49
1950000,3899.999999921601,-767559.787002068,208977.92827510272,-558581.8587269653,311.06189347470644,712.4284142220588,1.023340032699382,62.3,1:13:00:35
1955000,3909.9999999213646,-768132.7708773352,208218.90807449803,-559913.8628028372,309.9320982722445,713.7930321596267,1.0213836278285922,62.3,1:13:00:17
1960000,3919.999999921128,-765938.1466854997,209018.48330899864,-556919.6633765011,311.1222593025129,713.0631484479925,1.022429105041802,62.3,1:12:59:57
1965000,3929.9999999208917,-767924.4870945676,208923.2756665345,-559001.2114280332,310.980543525241,712.3498760666788,1.0234528582099844,62.3,1:12:59:33
1970000,3939.9999999206552,-767164.1053799097,207863.0937113892,-559301.0116685205,309.40247157708257,711.8077894779962,1.0242322822016654,62.3,1:12:59:12
1975000,3949.9999999204188,-765712.5745802727,207244.95693650906,-558467.6176437635,308.4823801721785,712.2120850853893,1.0236508646417615,62.3,1:12:58:52
1980000,3959.9999999201823,-767350.0265928623,209320.96848224424,-558029.058110618,311.57250594585184,712.6986618768696,1.0229519931832383,62.3,1:12:58:36
1985000,3969.999999919946,-767803.8205047417,209159.42367370508,-558644.3968310367,311.3320478532678,712.2758479310622,1.0235592275431644,62.3,1:12:58:21
1990000,3979.9999999197094,-767968.3803096791,207724.02136798087,-560244.3589416982,309.1954635603622,713.5560830632044,1.0217227965827504,62.3,1:12:58:07
1995000,3989.999999919473,-765697.4998226468,207183.21296806753,-558514.2868545793,308.39047479301917,712.7890724214742,1.0228222414089947,62.3,1:12:57:53
2000000,3999.9999999192364,-767578.4506782927,209369.62257945852,-558208.8280988341,311.6449271614783,712.8996972890128,1.0226635240250463,62.3,1:12:57:38
2005000,4009.999999919,-767796.3121114764,209229.00186716282,-558567.3102443137,311.4356144106557,713.0174801227453,1.022494590988799,62.3,1:12:57:21
2010000,4019.9999999187635,-766632.0973703116,208919.46084104147,-557712.6365292701,310.9748651894908,713.1452023001431,1.0223114652591196,62.3,1:12:56:59
2015000,4029.999999918527,-768154.7528136,208216.45022276175,-559938.3025908383,309.9284397805498,713.0298361184028,1.0224768723210993,62.3,1:12:56:39
2020000,4039.9999999182905,-765782.1696392107,208869.91759105545,-556912.2520481553,310.9011204774213,712.4259220679066,1.0233436124696187,62.3,1:12:56:22
2025000,4049.999999918054,-767845.073315064,209644.91062812594,-558200.162686938,312.0546911129934,711.5225658204641,1.0246428598723187,62.3,1:12:56:07
2030000,4059.9999999178176,-767825.4482187815,209221.80423513328,-558603.6439836482,311.4249007957485,711.978147068612,1.0239872104328966,62.3,1:12:55:49
2035000,4069.999999917581,-767136.630402491,207638.63621439866,-559497.9941880923,309.0683684754069,712.4804389165887,1.0232653093109305,62.4,1:12:55:31
2040000,4079.9999999173447,-766429.9848960023,208578.19927350094,-557851.7856225014,310.4669002084735,712.1847904527846,1.0236900962774835,62.4,1:12:55:11
2045000,4089.999999917108,-766373.5118703065,208166.33168263652,-558207.1801876699,309.8538387539332,711.8975987259263,1.0241030704566967,62.4,1:12:54:49
2050000,4099.999999917781,-766786.7414635033,209110.64644607564,-557676.0950174277,311.2594433590511,713.1912462751442,1.022245464331885,62.4,1:12:54:28
2055000,4109.999999919818,-765686.5742916558,207837.12302211623,-557849.4512695395,309.36381442392394,713.1642068363296,1.0222842225076618,62.4,1:12:54:26
2060000,4119.999999921855,-766991.5495467777,207436.1373465813,-559555.4122001964,308.7669506090816,712.8180425050526,1.0227806722510153,62.4,1:12:54:10
2065000,4129.999999923893,-766001.9367067139,208108.10898973251,-557893.8277169813,309.7671747638774,712.2085564319369,1.0236559363431963,62.4,1:12:53:54
2070000,4139.99999992593,-766665.4159125579,207506.0213991797,-559159.3945133782,308.8709724352351,712.6123281165717,1.023075924932229,62.4,1:12:53:41
2075000,4149.999999927967,-766515.3583374564,206982.4341367003,-559532.924200756,308.0916171865235,712.2887136711361,1.0235407394684286,62.4,1:12:53:24
2080000,4159.999999930004,-768159.6360398084,208650.78925524346,-559508.8467845649,310.57494978746246,712.689222942978,1.0229655412711385,62.4,1:12:53:07
2085000,4169.999999932042,-765108.980379798,207820.37087251572,-557288.6095072823,309.3388789897491,713.262821917757,1.0221428824030794,62.4,1:12:52:50
2090000,4179.999999934079,-769226.8561751172,208546.05652418785,-560680.7996509294,310.41905599571214,711.3589517462399,1.0248785299127632,62.4,1:12:52:33
2095000,4189.999999936116,-768766.922533019,207417.43275943105,-561349.4897735879,308.73910898798965,711.2627634877559,1.0250171302810245,62.4,1:12:52:12
2100000,4199.999999938153,-768046.9386963272,208067.59707802592,-559979.3416183012,309.7068731230881,711.733402483514,1.0243393300946806,62.4,1:12:51:48
2105000,4209.999999940191,-766101.9372486174,208900.95242222777,-557200.9848263897,310.94731556332243,711.3860731354903,1.0248394567138437,62.4,1:12:51:29
2110000,4219.999999942228,-768593.0079418668,209131.14056635305,-559461.8673755138,311.2899486851935,710.7742944467515,1.025721558027713,62.4,1:12:51:10
2115000,4229.999999944265,-767401.4667138942,208858.47211266143,-558542.9946012327,310.88408397882847,709.6647706946204,1.027325220036454,62.4,1:12:50:50
2120000,4239.9999999463025,-769406.0136786783,208112.9104124201,-561293.1032662583,309.77432164127686,709.4668778354217,1.0276117736888812,62.4,1:12:50:33
2125000,4249.99999994834,-766957.4914957881,208568.88715783597,-558388.6043379521,310.45303920240974,711.0932700290166,1.0252614494245191,62.4,1:12:50:15
2130000,4259.999999950377,-767958.9919855613,208336.39167758558,-559622.6003079758,310.1069716300688,710.9573991189244,1.0254573869116153,62.4,1:12:49:55
2135000,4269.999999952414,-767842.1326911463,208716.74138553554,-559125.3913056108,310.67311898024127,710.5316224744987,1.0260718786406113,62.4,1:12:49:35
2140000,4279.999999954452,-765264.2207408645,207149.8229151805,-558114.397825684,308.3407739793496,709.8170240759179,1.0271048622074115,62.4,1:12:49:11
2145000,4289.999999956489,-769112.3326534424,207298.81306087275,-561813.5195925697,308.56254456158587,710.6580193142597,1.025889382644924,62.4,1:12:48:48
2150000,4299.999999958526,-766828.8374963878,208198.907423236,-558629.9300731518,309.90232747059264,711.3178363954037,1.024937769591801,62.4,1:12:48:29
2155000,4309.999999960563,-767491.1623686412,207817.9622371387,-559673.2001315025,309.3352937561924,711.732488329431,1.0243406457631323,62.4,1:12:48:11
2160000,4319.999999962601,-767317.1667292397,207669.92450953086,-559647.2422197089,309.1149408402865,710.565445129302,1.0260230379951896,62.4,1:12:47:54
2165000,4329.999999964638,-768551.7424211511,208601.09416376826,-559950.6482573829,310.5009790606098,710.4003677484486,1.0262614573478488,62.4,1:12:47:41
2170000,4339.999999966675,-769952.1505766045,207839.92683911088,-562112.2237374936,309.36798788200406,709.3397750830778,1.0277959058768182,62.4,1:12:47:24
2175000,4349.9999999687125,-767625.7720732964,209249.43925142492,-558376.3328218714,311.4660352857151,710.2801346302577,1.0264351784039223,62.4,1:12:47:27
2180000,4359.99999997075,-767586.1640548129,208542.73829313397,-559043.425761679,310.4141168366195,710.0068459738599,1.026830263454688,62.4,1:12:47:11
2185000,4369.999999972787,-767130.2938181781,208494.30256676517,-558635.991251413,310.342020664165,710.3421707265178,1.0263455370533785,62.4,1:12:46:54
2190000,4379.999999974824,-767688.6360798413,208378.66834120074,-559309.9677386405,310.1699000892725,710.5558968810657,1.0260368254012273,62.4,1:12:46:34
2195000,4389.999999976862,-767046.7197932429,208452.04440537142,-558594.6753878715,310.2791197453627,709.980830432264,1.0268678891824339,62.4,1:12:46:15
2200000,4399.999999978899,-769141.7668895503,209460.84495733256,-559680.9219322177,311.78071090583336,708.708153022812,1.0287119085569536,62.4,1:12:45:58
2205000,4409.999999980936,-769131.8279992351,208590.59964756563,-560541.2283516695,310.48535806126296,707.9798279066691,1.0297701826641308,62.4,1:12:45:42
2210000,4419.999999982973,-765893.8513765638,209018.64416214032,-556875.2072144235,311.12249873106515,709.0701360946151,1.0281867471128252,62.4,1:12:45:23
2215000,4429.999999985011,-770901.5249545835,208773.5328142746,-562127.992140309,310.757652545592,707.8150409287953,1.0300099242724514,62.4,1:12:45:06
2220000,4439.999999987048,-767837.467829458,208936.62825915695,-558900.839570301,311.00041874736723,708.2269665044305,1.029410840290857,62.4,1:12:44:46
2225000,4449.999999989085,-768748.3440993265,208229.42111198045,-560518.9229873461,309.947746840361,709.0603248951795,1.028200974033834,62.4,1:12:44:26
2230000,4459.999999991122,-767608.0472334786,209538.38569253203,-558069.6615409466,311.89612963981955,709.7662952402794,1.0271782720524376,62.4,1:12:44:05
2235000,4469.99999999316,-768753.3521584398,209355.071453353,-559398.2807050868,311.62326793231506,708.2085050173072,1.0294376748386462,62.4,1:12:43:46
2240000,4479.999999995197,-769635.9952410636,207863.39034307902,-561772.6048979847,309.4029131108649,709.252449914031,1.027922451017744,62.4,1:12:43:29
2245000,4489.999999997234,-766521.6836648337,209015.76416202352,-557505.9195028101,311.1182118750467,709.398004895867,1.0277115408761113,62.4,1:12:43:15
2250000,4499.9999999992715,-767861.827227544,208730.21445471782,-559131.6127728262,310.69317353071625,710.079430868243,1.0267253000337209,62.4,1:12:43:03
2255000,4510.000000001309,-767384.0959176086,208329.58009113456,-559054.5158264741,310.0968326407674,710.079430868243,1.0267253000337209,62.4,1:12:42:52
2260000,4520.000000003346,-766929.7282229797,208206.1565504041,-558723.5716725755,309.9131177355817,710.079430868243,1.0267253000337209,62.4,1:12:42:40
2265000,4530.000000005383,-767096.8204822885,208655.12795730686,-558441.6925249817,310.58140790909385,709.5946506479766,1.0274267372791241,62.4,1:12:42:26
2270000,4540.000000007421,-767882.378964664,207623.66547690926,-560258.7134877547,309.04608465821815,710.9179033378405,1.0255143572597725,62.4,1:12:42:06
2275000,4550.000000009458,-766537.3838037532,208476.06522789615,-558061.318575857,310.3148745382207,711.283682454216,1.0249869843638633,62.4,1:12:41:46
2280000,4560.000000011495,-767469.4884552481,208487.9891405278,-558981.4993147203,310.33262318216333,711.8865435188968,1.02411897421491,62.4,1:12:41:30
2285000,4570.000000013532,-766940.0462780492,208106.95841658546,-558833.0878614638,309.7654621453982,711.6678023144774,1.024433751723686,62.4,1:12:41:13
2290000,4580.00000001557,-768156.6292065275,208823.99108113814,-559332.6381253893,310.8327592526092,710.1209702574116,1.0266652404895111,62.4,1:12:40:56
2295000,4590.000000017607,-767454.940759764,207698.8483503856,-559756.0924093784,309.1579937348056,710.3584828299789,1.0263219688761949,62.4,1:12:40:57
2300000,4600.000000019644,-767171.2486720807,207065.93835219383,-560105.3103198869,308.2159125109098,713.0189627237033,1.0224924648862135,62.4,1:12:40:42
2305000,4610.000000021681,-768289.1922704782,208874.4756296933,-559414.7166407849,310.907905079704,712.5036939180467,1.0232319115384512,62.4,1:12:40:26
2310000,4620.000000023719,-768898.2882888773,209301.53534734517,-559596.7529415322,311.54357988754634,713.2516410097471,1.0221589054794862,62.4,1:12:40:07
2315000,4630.000000025756,-768130.7239680663,209336.1729085712,-558794.5510594951,311.5951376069153,713.6386557684483,1.021604576507869,62.4,1:12:39:46
2320000,4640.000000027793,-766528.8432269096,208361.82574250296,-558167.0174844067,310.14483002237495,714.4508183646253,1.0204432523078042,62.4,1:12:39:23
2325000,4650.0000000298305,-766603.3488674331,209394.50277909247,-557208.8460883407,311.6819611299554,713.4138599127542,1.0219264828904913,62.4,1:12:39:03
2330000,4660.000000031868,-767550.1281043305,208617.77710310335,-558932.3510012272,310.5258114758851,712.3339334337196,1.02347576394633,62.4,1:12:38:44
2335000,4670.000000033905,-765620.8507061303,208828.1940118597,-556792.6566942706,310.839015279737,712.0063008099796,1.0239467205228303,62.4,1:12:38:29
2340000,4680.000000035942,-766629.50822877,207914.1022270146,-558715.4060017554,309.4783973247667,712.9601098888536,1.0225768687390187,62.4,1:12:38:12
2345000,4690.00000003798,-765459.2682476821,209270.69989562334,-556188.5683520588,311.4976815762849,712.8753316709557,1.022698478003281,62.4,1:12:37:56
2350000,4700.000000040017,-767559.0188583448,208547.15435296105,-559011.8645053837,310.42069010463325,711.2376170059861,1.0250533707356406,62.4,1:12:37:44
2355000,4710.000000042054,-768883.9528997634,208377.14505430576,-560506.8078454576,310.1676326895056,711.6206366776207,1.0245016503593172,62.4,1:12:37:29
2360000,4720.000000044091,-768659.5080159106,208078.41789514606,-560581.0901207646,309.72297981861385,711.5767618253316,1.024564819733292,62.4,1:12:37:11
2365000,4730.000000046129,-768077.6551872874,209247.31035360676,-558830.3448336807,311.4628664391685,710.6881904112762,1.0258458302002522,62.4,1:12:36:52
2370000,4740.000000048166,-767959.4300755397,207793.31126573257,-560166.1188098071,309.2986009920097,711.0939533044653,1.0252604642720315,62.4,1:12:36:36
2375000,4750.000000050203,-768353.020562367,208620.07892401936,-559732.9416383477,310.52923771701245,712.2358313300831,1.023616735687778,62.4,1:12:36:20
2380000,4760.0000000522405,-767194.4112771344,207884.11385864462,-559310.2974184898,309.43375988996974,711.6163152348806,1.0245078718653793,62.5,1:12:36:04
2385000,4770.000000054278,-766131.5747877616,208467.99887880153,-557663.5759089601,310.30286784524833,712.1976778140734,1.0236715723977667,62.5,1:12:35:48
2390000,4780.000000056315,-766004.5248149252,208275.59690228137,-557728.9279126438,310.01647911693317,712.1976778140734,1.0236715723977667,62.5,1:12:35:30
2395000,4790.000000058352,-766901.5587460138,208546.66197418605,-558354.8967718277,310.41995720295637,712.1976778140734,1.0236715723977667,62.5,1:12:35:14
2400000,4800.0000000603895,-766706.045382014,209931.83794384918,-556774.2074381649,312.48178001589895,712.1976778140734,1.0236715723977667,62.5,1:12:34:55
2405000,4810.000000062427,-768264.806064249,208983.9038944484,-559280.9021698006,311.0707881339831,712.1976778140734,1.0236715723977667,62.5,1:12:34:36
2410000,4820.000000064464,-766675.1592738791,209657.2568390224,-557017.9024348567,312.0730683443612,712.1976778140734,1.0236715723977667,62.5,1:12:34:17
2415000,4830.000000066501,-767383.2005994739,208707.89286894165,-558675.3077305323,310.6599480375065,712.1976778140734,1.0236715723977667,62.5,1:12:34:16
2420000,4840.000000068539,-767218.6722729644,208366.42764168384,-558852.2446312805,310.15167991070814,712.1976778140734,1.0236715723977667,62.5,1:12:34:10
2425000,4850.000000070576,-765924.551402715,208145.72474079963,-557778.8266619154,309.82316549384575,711.4360806700148,1.0247674197509933,62.5,1:12:33:57
2430000,4860.000000072613,-767413.9082129686,208487.68689088064,-558926.221322088,310.33217328609857,709.5967822897396,1.0274236508703405,62.4,1:12:33:47
2435000,4870.00000007465,-766519.9466069168,208993.04463755575,-557526.9019693611,311.0843940534321,709.9560059608834,1.026903794861536,62.4,1:12:33:34
2440000,4880.000000076688,-767735.3216300984,207745.14894522945,-559990.1726848689,309.22691178189314,710.5345929613043,1.0260675890071336,62.4,1:12:33:23
2445000,4890.000000078725,-767111.199277346,207670.346558464,-559440.852718882,309.1155690565836,709.7276132810921,1.0272342558795484,62.4,1:12:33:08
2450000,4900.000000080762,-765979.0203149244,208468.5909887298,-557510.4293261946,310.3037491959103,710.4115803981093,1.0262452595401284,62.4,1:12:32:55
2455000,4910.0000000827995,-768274.0824766862,209298.25318120423,-558975.829295482,311.5386944107741,710.095845052135,1.0267015668179882,62.4,1:12:32:43
2460000,4920.000000084837,-767125.264537557,208377.8056830166,-558747.4588545405,310.1686160298008,711.7086838248366,1.0243749068620378,62.4,1:12:32:27
2465000,4930.000000086874,-767112.431214754,208030.27667730412,-559082.1545374498,309.6513220196315,713.1168928811833,1.022352049129543,62.4,1:12:32:10
2470000,4940.000000088911,-767547.8642324181,208231.3056872984,-559316.5585451197,309.9505520149152,711.902322644326,1.02409627489053,62.5,1:12:31:53
2475000,4950.000000090949,-766084.8537406791,209574.7253069344,-556510.1284337447,311.9502208510658,712.5600329088056,1.023151009087365,62.5,1:12:31:36
2480000,4960.000000092986,-767612.6573892655,209134.3577486236,-558478.2996406419,311.2947374340197,713.3348944837248,1.0220396090865906,62.5,1:12:31:19
2485000,4970.000000095023,-767125.3836400341,207463.3118660522,-559662.0717739819,308.8073996533929,711.9922352443875,1.0239669488189371,62.5,1:12:31:01
2490000,4980.00000009706,-768955.2319932119,208898.8231367742,-560056.4088564377,310.9441461397838,711.7803431345407,1.024271776732902,62.5,1:12:30:40
2495000,4990.000000099098,-766886.6592236445,208102.62152064254,-558784.037703002,309.75900671216203,711.7975242394045,1.0242470532403274,62.5,1:12:30:20
2500000,5000.000000101135,-768360.7200379814,207066.6075757397,-561294.1124622417,308.2169086445449,710.1907433165303,1.0265643752287428,62.5,1:12:30:03
2505000,5010.000000103172,-767093.334373109,208463.58822213483,-558629.7461509742,310.29630261979344,709.8699378873325,1.0270283016572583,62.5,1:12:29:49
2510000,5020.000000105209,-767980.0988785066,208659.12881049793,-559320.9700680086,310.5873631455123,710.8764241301254,1.0255741953998425,62.5,1:12:29:32
2515000,5030.000000107247,-768032.522924324,209004.75919793412,-559027.76372639,311.1018310783017,710.6637100737264,1.0258811676627417,62.5,1:12:29:19
2520000,5040.000000109284,-768501.9755423977,209509.65331323555,-558992.3222291621,311.8533617342241,710.3776296625533,1.026294306385028,62.5,1:12:29:06
2525000,5050.000000111321,-766801.0422565504,208257.661888747,-558543.3803678034,309.9897829997138,710.6216023256019,1.025941956056554,62.5,1:12:28:49
2530000,5060.0000001133585,-767519.9862167467,206728.8418908594,-560791.1443258873,307.7141472555462,711.5974390503171,1.0245350484663829,62.5,1:12:28:33
2535000,5070.000000115396,-766956.9458277589,208726.3704128685,-558230.5754148904,310.6874517066647,711.6396835608765,1.0244742297927292,62.5,1:12:28:25
2540000,5080.000000117433,-766659.7463572426,207285.28809828812,-559374.4582589545,308.5424127682167,711.7585984668592,1.024303068872468,62.5,1:12:28:13
2545000,5090.00000011947,-769311.1909994767,208516.7275626363,-560794.4634368403,310.3754000824338,710.7940117537088,1.0256931046833153,62.5,1:12:27:59
2550000,5100.000000121508,-767101.20784433,207939.86611814547,-559161.3417261846,309.51674666062524,709.656626434575,1.0273370099689811,62.5,1:12:27:44
2555000,5110.000000123545,-767726.0779986219,208653.46551850892,-559072.6124801129,310.5789333828864,709.656626434575,1.0273370099689811,62.5,1:12:27:30
2560000,5120.000000125582,-767435.4548972556,207774.51892476185,-559660.9359724938,309.270628750092,709.656626434575,1.0273370099689811,62.5,1:12:27:13
2565000,5130.000000127619,-766760.7698004595,209242.03845461283,-557518.7313458467,311.4550192617331,709.656626434575,1.0273370099689811,62.5,1:12:26:58
2570000,5140.000000129657,-766146.1141144694,207440.82081034416,-558705.2933041252,308.77392190561096,709.656626434575,1.0273370099689811,62.5,1:12:26:42
2575000,5150.000000131694,-767554.3621803652,209855.4454587298,-557698.9167216355,312.36807044252623,709.656626434575,1.0273370099689811,62.5,1:12:26:25
2580000,5160.000000133731,-768253.7996407435,209930.05122662417,-558323.7484141194,312.47912050229525,709.656626434575,1.0273370099689811,62.5,1:12:26:08
2585000,5170.0000001357685,-768219.7628862378,208915.42287830892,-559304.3400079289,310.968854715831,709.656626434575,1.0273370099689811,62.5,1:12:25:54
2590000,5180.000000137806,-767749.9411604991,208567.76141124635,-559182.1797492527,310.4513635380531,709.656626434575,1.0273370099689811,62.5,1:12:25:41
2595000,5190.000000139843,-766958.1297594188,208109.68267825042,-558848.4470811684,309.76951718603726,709.656626434575,1.0273370099689811,62.5,1:12:25:31
2600000,5200.00000014188,-766973.1673746854,208796.6476746332,-558176.5197000522,310.79205882136426,709.656626434575,1.0273370099689811,62.5,1:12:25:20
2605000,5210.0000001439175,-767266.3204670525,207435.9085170299,-559830.4119500227,308.76660999821365,709.656626434575,1.0273370099689811,62.5,1:12:25:09
2610000,5220.000000145955,-768680.3421800686,209250.39493421465,-559429.947245854,311.4674578115321,709.656626434575,1.0273370099689811,62.5,1:12:24:57
2615000,5230.000000147992,-767667.5402252362,208057.35287779628,-559610.1873474399,309.69162471696757,709.656626434575,1.0273370099689811,62.5,1:12:24:44
2620000,5240.000000150029,-767391.7812931226,208188.89301709493,-559202.8882760276,309.8874211110456,709.656626434575,1.0273370099689811,62.5,1:12:24:28
2625000,5250.000000152067,-766840.4572275123,209066.99947620498,-557773.4577513073,311.1944752104793,709.656626434575,1.0273370099689811,62.5,1:12:24:14
2630000,5260.000000154104,-767226.3191390992,208046.11553676566,-559180.2036023336,309.67489802909455,709.656626434575,1.0273370099689811,62.5,1:12:24:00
2635000,5270.000000156141,-768129.5622011642,207561.63130762338,-560567.9308935408,308.95374731753594,709.656626434575,1.0273370099689811,62.5,1:12:23:48
2640000,5280.000000158178,-766164.416750825,209289.082084617,-556875.334666208,311.5250433104248,709.656626434575,1.0273370099689811,62.5,1:12:23:36
2645000,5290.000000160216,-767187.4838182041,209360.49934094862,-557826.9844772555,311.6313472974757,709.656626434575,1.0273370099689811,62.5,1:12:23:20
2650000,5300.000000162253,-767042.0549140014,209880.58244342663,-557161.4724705748,312.4054866334157,709.656626434575,1.0273370099689811,62.5,1:12:23:05
2655000,5310.00000016429,-768345.7810775368,208165.12379710042,-560180.6572804364,309.85204082644356,709.656626434575,1.0273370099689811,62.5,1:12:23:04
2660000,5320.0000001663275,-768814.2109005563,208574.27656846662,-560239.9343320897,310.46106129493086,709.656626434575,1.0273370099689811,62.5,1:12:23:00
2665000,5330.000000168365,-769219.3724419046,208111.56323375262,-561107.809208152,309.77231637712947,709.656626434575,1.0273370099689811,62.5,1:12:22:43
2670000,5340.000000170402,-767184.0609384426,209952.3299377618,-557231.7310006808,312.51228217696513,709.639969511866,1.027361123990043,62.5,1:12:22:31
2675000,5350.000000172439,-767925.2661639862,207903.673156511,-560021.5930074751,309.46287374079395,710.6112601173552,1.0259568875753096,62.5,1:12:22:16
2680000,5360.000000174477,-768210.8596158535,208434.06950761762,-559776.7901082359,310.2523642608173,710.9337242831954,1.0254915357138918,62.5,1:12:22:02
2685000,5370.000000176514,-767675.9041418238,207959.29902070947,-559716.6051211143,309.545672373102,711.8642070692721,1.0241511084079908,62.5,1:12:21:48
2690000,5380.000000178551,-767597.5559720648,209192.04325252667,-558405.5127195382,311.3806018227532,711.7273755018977,1.0243480043069197,62.5,1:12:21:35
2695000,5390.000000180588,-767678.668689602,208946.34305658852,-558732.3256330135,311.0148791418631,710.8185079407061,1.0256577573058716,62.5,1:12:21:21
2700000,5400.000000182626,-766568.4720254368,208306.38699422413,-558262.0850312127,310.06230991054395,710.7168812945047,1.0258044178971266,62.5,1:12:21:04
2705000,5410.000000184663,-768522.7123100893,207602.76766773805,-560919.9446423512,309.0149784445432,711.3753664603615,1.0248548812332177,62.5,1:12:20:46
2710000,5420.0000001867,-767219.2115517962,210297.08538251274,-556922.1261692834,313.02544776490595,711.4758785421877,1.024710097269644,62.5,1:12:20:28
2715000,5430.000000188737,-767005.918045212,207155.6864659142,-559850.2315792979,308.34950182543724,711.461420558467,1.024730920945358,62.5,1:12:20:15
2720000,5440.000000190775,-767709.9522312749,207530.68588668504,-560179.2663445899,308.9076853180181,710.3683708304279,1.0263076829472235,62.5,1:12:20:03
2725000,5450.000000192812,-769000.5589488386,209504.15730833466,-559496.4016405039,311.84518097702585,708.9412330952762,1.0283736968195092,62.5,1:12:19:50
2730000,5460.000000194849,-768782.415406208,209446.10328062088,-559336.3121255871,311.7587680436911,707.9225469992489,1.0298535055795364,62.5,1:12:19:37
2735000,5470.0000001968865,-768979.1704405472,208886.4195933071,-560092.7508472401,310.9256835693654,708.6428972928037,1.0288066379994099,62.5,1:12:19:22
2740000,5480.000000198924,-766998.7913876469,207480.16595727892,-559518.625430368,308.8324868268234,708.622936002291,1.0288356185857543,62.5,1:12:19:05
2745000,5490.000000200961,-769323.1858412633,207773.04845379374,-561550.1373874695,309.2684399663893,709.221919345438,1.0279667009993692,62.5,1:12:18:48
2750000,5500.000000202998,-767355.0446702526,207617.4265927241,-559737.6180775284,309.036798131436,710.5246817762305,1.0260819017340996,62.5,1:12:18:34
2755000,5510.000000205036,-767795.7819200107,207310.4921329971,-560485.2897870135,308.57992876248704,711.8910459310348,1.0241124970921442,62.5,1:12:18:22
2760000,5520.000000207073,-767765.1627602703,208371.4409797785,-559393.7217804918,310.15914222241366,711.8516344447872,1.0241691968223159,62.5,1:12:18:07
2765000,5530.00000020911,-767036.1544759441,209034.11570682266,-558002.0387691215,311.1455279955601,711.7656762700316,1.0242928831951417,62.5,1:12:17:53
2770000,5540.000000211147,-766985.4692975674,208619.7217363709,-558365.7475611964,310.5287060461936,712.1089559537136,1.023799111934436,62.5,1:12:17:40
2775000,5550.000000213185,-767628.5135534741,208937.93773000536,-558690.5758234687,311.0023678837421,712.4661987922133,1.0232857614043747,62.5,1:12:17:42
2780000,5560.000000215222,-768018.4775761841,209225.90154990813,-558792.576026276,311.43099961442545,711.6955046592038,1.0243938762196902,62.5,1:12:17:30
2785000,5570.000000217259,-767276.7881775158,207812.08401644364,-559464.7041610721,309.32654407399025,711.1184299377383,1.0252251748978056,62.5,1:12:17:18
2790000,5580.000000219296,-766755.6745790388,207851.21346315756,-558904.4611158812,309.3847879272331,710.9537468988025,1.0254626547593746,62.5,1:12:17:02
2795000,5590.000000221334,-766363.7019810579,208761.49372080533,-557602.2082602526,310.7397324559386,711.8911433771707,1.0241123569080637,62.5,1:12:16:45
2800000,5600.000000223371,-766717.6973929848,209163.55495630373,-557554.1424366811,311.33819723276554,711.8911433771707,1.0241123569080637,62.5,1:12:16:29
