time_ps,core_rmsd_vs_40ns_after_protein_fit_A,core_internal_rmsd_vs_40ns_A,branch1_rmsd_vs_40ns_after_core_fit_A,branch2_rmsd_vs_40ns_after_core_fit_A,com_drift_vs_40ns_A,com_displacement_vs_minimized_A,pair_retention_vs_40ns,pocket_residue_fraction_vs_40ns,nearest_distance_to_40ns_pocket_A,pair_retention_vs_minimized,pocket_residue_fraction_vs_minimized,nearest_distance_to_minimized_pocket_A
6.345000018917019042e+04,1.339696087115151091e+00,4.321065318499417440e-02,8.827952573467228170e-01,2.400864062310119174e+00,7.191602599580885213e-01,6.830213472611957881e-01,2.380952380952380820e-01,6.666666666666666297e-01,3.508015501373103806e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.578854970650123590e+00
6.346000018920000730e+04,8.209431164814618986e-01,6.754813063719165844e-02,9.784081428723803153e-01,1.429941048861608444e+00,5.105500499532898973e-01,6.129610609917726105e-01,5.238095238095238360e-01,1.000000000000000000e+00,3.667158100118974584e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.318250718702988156e+00
6.347000018922981690e+04,1.433948332529704883e+00,6.553862679880745334e-02,2.493808883749565997e+00,1.558402097420458210e+00,8.144411025952206229e-01,7.047271464812324693e-01,3.809523809523809312e-01,1.000000000000000000e+00,3.826392658883054576e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.622165155701122519e+00
6.348000018925963377e+04,9.733585144093266361e-01,6.280356877369673574e-02,1.288666074769218683e+00,1.339251422437470529e+00,5.599971028537974460e-01,7.520864180093990159e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.429031705659229434e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.429031705659229434e+00
6.349000018928945065e+04,1.128571068315637360e+00,5.915032414299490476e-02,5.266464625716302805e-01,1.645801721661903860e+00,1.143114377584362629e+00,9.993657873285123339e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.477229588243940572e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.477229588243940572e+00
6.350000018931926024e+04,1.335293617649053299e+00,4.114639602512600719e-02,6.368391126352171971e-01,1.544110869855039203e+00,4.881908846147418601e-01,4.835886153235714469e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.452344354795627623e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.186331563213248064e+00
6.351000018934907712e+04,1.093110929464570225e+00,5.612966297109486108e-02,4.628561887078745385e-01,1.341992752931965294e+00,1.217440326596477940e+00,1.115585231289895507e+00,7.142857142857143016e-01,1.000000000000000000e+00,3.505464017605186555e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.660185322720761025e+00
6.352000018937888672e+04,9.567250610006690081e-01,6.128712158388888859e-02,4.455157833663368483e-01,1.585292931480083434e+00,5.537043467182231060e-01,4.707272306375958615e-01,6.666666666666666297e-01,1.000000000000000000e+00,3.595730149893670902e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.595730149893670902e+00
6.353000018940870359e+04,5.421204529746174172e-01,5.261572699813438225e-02,1.204941287438177744e+00,1.296203368723751304e+00,1.613701972718956656e-01,2.680207051862326662e-01,8.095238095238095344e-01,1.000000000000000000e+00,3.556646471186179603e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.411738372704295585e+00
6.354000018943852047e+04,1.149099831485578926e+00,6.191230018626370235e-02,1.122381167605030816e+00,1.795553600747750833e+00,9.337087109378635619e-01,7.018756646670460952e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.581984396376850288e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.609761564673052536e+00
6.355000018946833006e+04,8.751436947039693548e-01,6.541219509978266067e-02,2.186515345101175622e+00,1.596778777198748500e+00,7.279180842017728414e-01,5.849842897120482998e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.690906375634833037e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.923885725820286829e+00
6.356000018949814694e+04,1.035821111461773469e+00,5.680363118997889399e-02,1.133101537515480484e+00,1.487952307694742959e+00,6.342301097161888723e-01,3.543639413212142930e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.855588936712418313e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.855588936712418313e+00
6.357000018952796381e+04,1.226746586146329587e+00,4.063076429836267461e-02,6.247826477400203471e-01,1.555858274666252816e+00,4.160365892876874971e-01,2.000848128712445495e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.372626938809661024e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.372626938809661024e+00
6.358000018955777341e+04,1.211294719591758939e+00,5.829001920834649825e-02,1.118402791669921736e+00,1.832989162506178049e+00,9.958956029507296526e-01,7.780839900717876345e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.333807873307337744e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.333807873307337744e+00
6.359000018958759028e+04,9.594990160986588412e-01,4.566826351765311542e-02,9.080282286420247040e-01,1.667943833150619559e+00,7.834063481666175832e-01,6.372097609093664294e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.881648352499808663e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.990005713953473254e+00
6.360000018961739988e+04,1.232671959006070184e+00,4.710291486509630976e-02,7.514957431011936029e-01,2.039642400038716552e+00,7.942966200336943894e-01,6.080958946295464962e-01,4.285714285714285476e-01,1.000000000000000000e+00,3.791527780343264542e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.791527780343264542e+00
6.361000018964721676e+04,1.712262347493764825e+00,5.717469805954499690e-02,4.942831848485328416e-01,1.690322355106372854e+00,7.365411400198126346e-01,5.553861050430706214e-01,3.333333333333333148e-01,5.000000000000000000e-01,3.629007856835463564e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.724537573121760925e+00
6.362000018967703363e+04,9.665803581686921442e-01,6.222078714120739956e-02,6.534680079109254081e-01,1.540949244304594012e+00,7.751691108256236751e-01,5.235917924490114395e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.822217147678281801e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.894063248571939084e+00
6.363000018970684323e+04,8.113272835677937111e-01,2.493570013781625308e-02,1.501583347493042675e+00,1.838833668018460932e+00,4.791490960901571006e-01,1.944517603233249792e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.656910743656290652e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.656910743656290652e+00
6.364000018973666010e+04,1.266021962926642930e+00,4.455172314692163599e-02,1.189860549243652033e+00,1.786094765554691044e+00,6.790467750137161307e-01,4.558075494541999895e-01,4.761904761904761640e-01,5.000000000000000000e-01,3.629588844662500868e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.629588844662500868e+00
6.365000018976646970e+04,1.186726390021473287e+00,4.152278265084692610e-02,1.964368132365067687e+00,1.561091260857689456e+00,1.152320565973665278e+00,9.840057447373786736e-01,6.666666666666666297e-01,1.000000000000000000e+00,3.732504516837547914e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.700963508693114079e+00
6.366000018979628658e+04,9.757010531544392240e-01,5.965624859817978548e-02,1.402095216853670001e+00,1.642727825099023820e+00,8.765983900215545965e-01,7.621061764899986768e-01,8.095238095238095344e-01,1.000000000000000000e+00,3.511304468861999872e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.361859937353874006e+00
6.367000018982610345e+04,1.078871549043887823e+00,4.540734948349106626e-02,9.879372156940529059e-01,1.687142970624152749e+00,1.041212906647411840e+00,8.636059155536153220e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.648807949568303677e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.748248607324531356e+00
6.368000018985591305e+04,7.343365442895818385e-01,7.077199708345464912e-02,1.350970522065397361e+00,1.777986506225022190e+00,9.430849097991853558e-01,8.337218065745698459e-01,3.333333333333333148e-01,1.000000000000000000e+00,3.755278964486104432e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.839529508362180543e+00
6.369000018988572992e+04,1.392000053668721371e+00,5.678859572966560298e-02,1.151983141625839924e+00,1.421529747631824048e+00,1.191252075791128240e+00,1.004029161543639415e+00,4.285714285714285476e-01,8.333333333333333703e-01,3.644140791206708752e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.752494801982117600e+00
6.370000018991553952e+04,1.052144143158287637e+00,4.688129260827224309e-02,9.121926240155543431e-01,2.343470056943750990e+00,1.014653705980631093e+00,8.250186793204644653e-01,3.333333333333333148e-01,8.333333333333333703e-01,3.681443654738079552e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.708903372930647535e+00
6.371000018994535640e+04,1.113278496218851554e+00,4.944374238963730045e-02,6.346696259226414227e-01,1.871939041710154239e+00,9.235826054248720274e-01,7.818547004654151644e-01,3.809523809523809312e-01,1.000000000000000000e+00,3.498386918089544384e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.498386918089544384e+00
6.372000018997517327e+04,1.223723894745161411e+00,5.859286576878251773e-02,1.074968098941523564e+00,1.911584609413300884e+00,7.202617038670006133e-01,7.225281753304978460e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.692110170235953337e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.692110170235953337e+00
6.373000019000498287e+04,1.391959704467777614e+00,4.626205722642396517e-02,7.035999600016904498e-01,2.067515659807393380e+00,6.213907066174351179e-01,3.362264172556765351e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.638763076784811812e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.638763076784811812e+00
6.374000019003479974e+04,1.110545631177688453e+00,4.758207652293555689e-02,7.765934664671046983e-01,1.793643221099075369e+00,7.550432601226761964e-01,5.158305290905331741e-01,6.190476190476190688e-01,6.666666666666666297e-01,3.443291884304290118e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.514134022147457959e+00
6.375000019006461662e+04,1.150771642836250663e+00,6.225374958150936555e-02,5.100003960422840876e-01,1.701619877193148112e+00,5.197102083946079087e-01,4.700952855872255198e-01,4.761904761904761640e-01,5.000000000000000000e-01,3.787941242416248855e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.657373477121607763e+00
6.376000019009442622e+04,1.209792771911926357e+00,4.785532016709451164e-02,9.016394532642365567e-01,2.403759496960784947e+00,7.429015073206959308e-01,4.476756371840652782e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.789673353949721157e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.747282063302047828e+00
6.377000019012424309e+04,1.179355929788520330e+00,6.529840746557030728e-02,9.273836376455290020e-01,1.633476468283474592e+00,1.134354379609270991e+00,9.793713073561661764e-01,7.619047619047618625e-01,1.000000000000000000e+00,3.429344575075049750e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.429344575075049750e+00
6.378000019015405269e+04,1.100258869512487303e+00,5.851548310413953735e-02,1.170874187199953509e+00,1.771325456407868426e+00,8.204685372930491383e-01,6.381607757210645548e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.742180901897040446e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.734823940553904986e+00
6.379000019018386956e+04,1.042074156877565549e+00,3.982991333298649406e-02,7.340781071073709807e-01,2.789533082578298462e+00,7.466671939694339288e-01,6.854562814132810766e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.507605520902861151e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.414926257100987073e+00
6.380000019021368644e+04,1.115803092024117538e+00,6.376319213459689939e-02,1.667334244653958963e+00,1.989737962353346878e+00,9.129065036530952248e-01,8.375999697531305577e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.448845935273544772e+00,0.000000000000000000e+00,1.666666666666666574e-01,4.236050960333668236e+00
6.381000019024349604e+04,7.956822716220776082e-01,5.373291572690131607e-02,1.659866726564206418e+00,2.018193024155061632e+00,9.119151842354141779e-01,7.230733977962761072e-01,5.714285714285713969e-01,1.000000000000000000e+00,3.446147074832669244e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.792108962762148483e+00
6.382000019027331291e+04,1.285517195305855065e+00,5.944470664116585645e-02,8.181630904443943919e-01,1.579587493534589937e+00,8.092149816667456586e-01,6.315921209798350811e-01,4.761904761904761640e-01,5.000000000000000000e-01,3.645865865700823605e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.476915749362898378e+00
6.383000019030312251e+04,1.466981973350334867e+00,6.299044479796453433e-02,1.048018548290658103e+00,2.242000281112888516e+00,4.800541702674762101e-01,4.457927739361067232e-01,3.809523809523809312e-01,5.000000000000000000e-01,3.365840267296531962e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.365840267296531962e+00
6.384000019033293938e+04,6.778261929684871179e-01,5.882574659235659253e-02,1.208203077507716383e+00,1.949333718981382635e+00,7.999919278571958614e-01,5.818830870965022717e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.626951218695203316e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.351546076880173697e+00
6.385000019036275626e+04,1.272555640058689930e+00,5.348725067713643727e-02,1.257185192446336419e+00,1.860167342449350558e+00,9.512191423093564469e-01,9.201459219281252766e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.439900813593280038e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.439900813593280038e+00
6.386000019039256586e+04,1.249893423567340234e+00,8.338386494154505224e-02,1.615132260837976785e+00,1.604830740394089794e+00,9.885028546829675022e-01,8.427989521267374995e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.485279385125198193e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.189357065434489602e+00
6.387000019042238273e+04,7.980516981196118520e-01,3.848590742251187941e-02,1.620993890813560157e+00,1.712951062026340621e+00,5.652390338369259748e-01,3.386632915500254470e-01,3.809523809523809312e-01,1.000000000000000000e+00,3.472044493526784237e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.616024702513489508e+00
6.388000019045219960e+04,6.990698156677723762e-01,4.897552650068479757e-02,1.397939838826327774e+00,1.544743469563149896e+00,7.444362740027057335e-01,5.569482567623424973e-01,8.095238095238095344e-01,1.000000000000000000e+00,3.541202309894151856e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.516226752528941457e+00
6.389000019048200920e+04,5.961226343931239624e-01,3.646116192877864315e-02,1.527222883296963207e+00,1.641972934975903131e+00,5.906831643867677117e-01,5.001734471285843586e-01,7.619047619047618625e-01,1.000000000000000000e+00,3.854281222867668166e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.428803738524007994e+00
6.390000019051182608e+04,5.522379360636469059e-01,4.415372932004012207e-02,8.103084018336030869e-01,1.383455792256432115e+00,5.949496917003368468e-01,4.530253638680923900e-01,6.666666666666666297e-01,1.000000000000000000e+00,3.514911758135269793e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.514911758135269793e+00
6.391000019054163567e+04,1.029974762413671252e+00,6.158137731072764465e-02,4.854806976843272781e-01,1.412126255441175982e+00,8.442368650376341765e-01,5.708390289270763862e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.560602140440582541e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.461081800445332313e+00
6.392000019057145255e+04,8.471780783465858722e-01,7.341279123077995572e-02,1.278942069339512821e+00,1.739186307015475386e+00,6.663564611550236716e-01,5.266114593998485471e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.492931779569338868e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.492931779569338868e+00
6.393000019060126942e+04,8.111188220847600494e-01,7.901498733414938358e-02,1.626284982515860289e+00,1.624961069989453888e+00,7.572886708698409741e-01,4.852208437297156340e-01,8.095238095238095344e-01,1.000000000000000000e+00,3.465512587594651528e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.465512587594651528e+00
6.394000019063107902e+04,1.049285035319168280e+00,5.510686289335065685e-02,8.447210032923562206e-01,1.862057725467071823e+00,7.770962782441924732e-01,5.417389241189991544e-01,6.666666666666666297e-01,8.333333333333333703e-01,3.815691330784004798e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.552026508717914144e+00
6.395000019066089590e+04,1.337249428559214914e+00,5.115408570401863003e-02,9.542509373541053774e-01,1.756170071583031067e+00,7.849508070735988774e-01,4.906427501867966501e-01,5.238095238095238360e-01,6.666666666666666297e-01,3.700737274529672938e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.637842661435425562e+00
6.396000019069070549e+04,9.778409695279800529e-01,4.813348860126722556e-02,6.775456742876748706e-01,1.930131176551258987e+00,9.568390177837524657e-01,7.939902768984991033e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.541459257623002621e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.664238921007660910e+00
6.397000019072052237e+04,1.369535672752113520e+00,6.232790680820737839e-02,5.984147456241143415e-01,1.504210269029774727e+00,8.517994856448657393e-01,6.257678166895618288e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.633392941603423409e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.484280816576814210e+00
6.398000019075033924e+04,9.435857069721071966e-01,6.910841569658804362e-02,7.395953675192130650e-01,2.301144871942885750e+00,5.138829814378047534e-01,5.214493142524878611e-01,4.285714285714285476e-01,1.000000000000000000e+00,3.808088683190232082e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.808088683190232082e+00
6.399000019078014884e+04,1.097417173033759630e+00,5.915773728044901314e-02,5.515697441002315182e-01,2.065894779543269166e+00,8.144212791414786601e-01,7.992418674253241040e-01,4.285714285714285476e-01,1.000000000000000000e+00,3.547906430320719728e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.440246086464203490e+00
6.400000019080996572e+04,9.047296990548476803e-01,6.194798171364431644e-02,5.083431163330262015e-01,1.610492274871564433e+00,9.464599238427680028e-01,8.370962540915960481e-01,4.761904761904761640e-01,8.333333333333333703e-01,3.577091024966164046e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.797236540409730132e+00
6.401000019083977531e+04,1.443214522945104550e+00,5.531441979539327564e-02,6.494178426595050846e-01,1.324895632705872739e+00,1.014380499625307852e+00,9.302939553746105705e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.508777295567443222e+00,0.000000000000000000e+00,1.666666666666666574e-01,3.508777295567443222e+00
6.402000019086959219e+04,1.245050296172173443e+00,6.505937261055397269e-02,6.162659271942716455e-01,1.392128435259770702e+00,9.818638601606498595e-01,8.514122895726718987e-01,4.761904761904761640e-01,6.666666666666666297e-01,3.537349304612582568e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.792893828058250261e+00
6.403000019089940906e+04,1.390786321822537808e+00,5.335778301757495429e-02,1.801041452470448334e+00,1.524974855798640894e+00,7.326566111471617404e-01,5.841698719592436362e-01,4.285714285714285476e-01,6.666666666666666297e-01,3.292876118033299271e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.292876118033299271e+00
6.404000019092921866e+04,7.513917964744010192e-01,3.935064216582036950e-02,3.143880893587704950e-01,1.580987631310236008e+00,5.202312165290750023e-01,5.024159282261955184e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.673838079460392425e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.755799128249404983e+00
6.405000019095903554e+04,1.500371058598505503e+00,6.558717803817569469e-02,9.876618976317581566e-01,1.485922175918582333e+00,4.033681936227185849e-01,2.502444207874914839e-01,5.238095238095238360e-01,6.666666666666666297e-01,3.441881153857561770e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.377634374722367827e+00
6.406000019098885241e+04,9.170561468557070217e-01,4.382880552882146424e-02,8.445767858697309505e-01,1.539200012522122352e+00,5.179804836697536885e-01,4.400710663953559809e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.570766030184030715e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.570766030184030715e+00
6.407000019101866201e+04,1.531067145640680582e+00,6.503298481216852889e-02,3.234045816052455447e-01,1.499504536959382461e+00,9.740608700528453623e-01,7.905351602627248564e-01,4.285714285714285476e-01,8.333333333333333703e-01,3.439404327928190952e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.439404327928190952e+00
6.408000019104847888e+04,6.920710417859953223e-01,5.275649800768038300e-02,9.551858112499116427e-01,1.914425932365460437e+00,8.600887766575178173e-01,6.233296282640286012e-01,7.142857142857143016e-01,1.000000000000000000e+00,3.759404101023696487e+00,4.166666666666666435e-02,3.333333333333333148e-01,4.051487104233172154e+00
6.409000019107828848e+04,1.401881510912651008e+00,3.285403979287145060e-02,9.281088395428160887e-01,1.964452610104387764e+00,6.262960609815018120e-01,4.431755554993356272e-01,3.809523809523809312e-01,8.333333333333333703e-01,3.494608134643875541e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.494608134643875541e+00
6.410000019110810535e+04,1.918198671354563123e+00,5.477589189371450534e-02,2.008256140154573544e+00,2.197985156425506403e+00,3.618691231511519391e-01,1.937753071080379197e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.597167504145176942e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.447837918491246434e+00
6.411000019113792223e+04,1.232675196512606375e+00,3.501863518849183260e-02,4.977069673586427823e-01,1.449745691126075764e+00,6.641075679821061284e-01,3.757263979368242746e-01,4.761904761904761640e-01,1.000000000000000000e+00,3.711025443868233076e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.952542534830291387e+00
6.412000019116773183e+04,1.470459880661036722e+00,6.349232730452250562e-02,1.154684478773793321e+00,1.737180281036156959e+00,5.552299403377626286e-01,2.207190528298232091e-01,4.285714285714285476e-01,6.666666666666666297e-01,3.803136087944994692e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.610982249269128364e+00
6.413000019119754870e+04,1.518670218655409743e+00,5.961101674116802557e-02,1.287269058149236534e+00,2.021008468912344203e+00,5.140788200127893726e-01,1.867077586580760673e-01,4.761904761904761640e-01,6.666666666666666297e-01,3.713497014436566435e+00,4.166666666666666435e-02,3.333333333333333148e-01,3.641011035820412634e+00
6.414000019122735830e+04,1.689189592202942292e+00,5.726407572986327160e-02,4.170986699459372504e-01,1.573309392604752333e+00,1.223265195396655791e+00,9.662991755362005941e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.623801926855751976e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.620146557898499928e+00
6.415000019125717517e+04,1.444698148218853895e+00,5.590527323080705935e-02,1.360655022469320352e+00,1.658043770037892939e+00,2.502702333760978837e-01,1.501142146278297007e-01,6.190476190476190688e-01,8.333333333333333703e-01,3.556642160965167054e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.556642160965167054e+00
6.416000019128699205e+04,1.691605090328673011e+00,5.365483663003425135e-02,1.390693709251647814e+00,1.569753996754313929e+00,2.682328378523056167e-01,3.076220650092762465e-01,5.714285714285713969e-01,8.333333333333333703e-01,3.676078708130192219e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.728578335148647671e+00
6.417000019131680165e+04,8.033584242677769272e-01,5.703987042992130635e-02,7.773795263692083735e-01,1.428672191413504100e+00,1.765018367003662325e-01,2.197716456318677958e-01,6.190476190476190688e-01,1.000000000000000000e+00,3.884468822235387808e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.703250273063395603e+00
6.418000019134661852e+04,1.573321645990422679e+00,6.507293511604689273e-02,2.502437272767425114e+00,1.952657934180556998e+00,3.654606135159469971e-01,2.256364567973364044e-01,5.238095238095238360e-01,8.333333333333333703e-01,3.683574546137185379e+00,1.250000000000000000e-01,3.333333333333333148e-01,3.532025979224357570e+00
6.419000019137643540e+04,1.265154165791602781e+00,4.946894078619510499e-02,1.542678057084644339e+00,2.655978537756966240e+00,5.837895503150204446e-01,2.890690324569652470e-01,4.761904761904761640e-01,1.000000000000000000e+00,3.444622867984934445e+00,8.333333333333332871e-02,3.333333333333333148e-01,3.796857948512704084e+00
