#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Time Remaining"
8840000,17680.000002684388,-767205.7887885189,207187.57874680214,-560018.2100417167,308.3969732180485,710.4381171705035,1.026206926522495,62.7,1:7:29:10
8845000,17690.000002686425,-766112.3423179672,209373.54812291655,-556738.7941950506,311.65077029999077,710.6432003294036,1.0259107754327794,62.7,1:7:28:55
8850000,17700.000002688463,-766725.4053755784,208890.53824473682,-557834.8671308416,310.93181414747414,711.5740919190199,1.0245686640161433,62.7,1:7:28:41
8855000,17710.0000026905,-767993.4704788541,208530.88088999546,-559462.5895888587,310.39646719149954,711.9731261340102,1.0239944317346956,62.7,1:7:28:26
8860000,17720.000002692537,-769113.4646967342,209812.39785027466,-559301.0668464595,312.3039944383944,710.1455200972697,1.0266297485142348,62.7,1:7:28:11
8865000,17730.000002694575,-767020.6364542292,208235.66011304333,-558784.9763411859,309.95703354111464,709.108951170132,1.0281304664155235,62.8,1:7:27:56
8870000,17740.00000269661,-769207.1591415335,208938.4298489953,-560268.7292925382,311.0031003987311,710.2584126939757,1.026466570020191,62.8,1:7:27:42
8875000,17750.00000269865,-767904.7422305495,208130.72041162054,-559774.0218189289,309.80083167570865,710.4824211695828,1.0261429346919118,62.8,1:7:27:28
8880000,17760.000002700686,-768856.7307088319,207925.9879363196,-560930.7427725124,309.49608910337804,710.5081157116077,1.0261058256537796,62.8,1:7:27:14
8885000,17770.000002702724,-768274.0124497651,208791.7130325153,-559482.2994172499,310.7847136479602,710.6821510405996,1.0258545478291057,62.8,1:7:27:00
8890000,17780.00000270476,-766640.0212628753,208290.17764033555,-558349.8436225398,310.03818242323365,710.6984369897327,1.0258310399471204,62.8,1:7:26:46
8895000,17790.000002706798,-767836.5677001174,207824.8254115531,-560011.7422885643,309.34550953374463,710.3967523258141,1.0262666803009233,62.8,1:7:26:32
8900000,17800.000002708835,-768012.5725302096,208863.60372489644,-559148.9688053131,310.8917223405999,709.5241994299786,1.02752875418722,62.8,1:7:26:18
8905000,17810.000002710873,-769543.8389282976,208867.28674314095,-560676.5521851566,310.89720448236625,710.3713059881014,1.0263034423833866,62.8,1:7:26:03
8910000,17820.00000271291,-768582.8574935575,208859.58267374383,-559723.2748198137,310.885737039685,709.9454349343667,1.0269190853707941,62.8,1:7:25:49
8915000,17830.000002714947,-766540.2455256958,208269.31149343314,-558270.9340322628,310.00712333858024,710.6920725869668,1.0258402264881834,62.8,1:7:25:37
8920000,17840.000002716984,-767661.1705226973,207926.5878717284,-559734.5826509688,309.4969821022022,710.3647014614407,1.0263129843108405,62.8,1:7:25:24
8925000,17850.00000271902,-766989.4366311794,208821.76690879825,-558167.6697223812,310.82944859073615,710.2916021271319,1.0264186068406873,62.7,1:7:25:12
8930000,17860.00000272106,-768152.3652809109,209243.9415738724,-558908.4237070384,311.45785203878893,710.2916021271319,1.0264186068406873,62.7,1:7:25:00
8935000,17870.000002723096,-767420.9646742949,207916.07622251206,-559504.8884517829,309.48133560050815,710.2916021271319,1.0264186068406873,62.7,1:7:24:46
8940000,17880.000002725134,-769138.6369690038,208848.02010694754,-560290.6168620563,310.8685262559876,710.2916021271319,1.0264186068406873,62.7,1:7:24:33
8945000,17890.00000272717,-768016.0808069068,209102.82839991347,-558913.2524069933,311.24780626291107,710.2916021271319,1.0264186068406873,62.7,1:7:24:20
8950000,17900.000002729208,-768647.239479661,207526.6011550774,-561120.6383245836,308.90160522928,710.2916021271319,1.0264186068406873,62.7,1:7:24:07
8955000,17910.000002731245,-768823.352418643,208450.70614608808,-560372.6462725549,310.2771277576439,710.2916021271319,1.0264186068406873,62.7,1:7:23:53
8960000,17920.000002733283,-768570.8850289444,207990.00525678362,-560580.8797721607,309.59137834795564,710.2916021271319,1.0264186068406873,62.7,1:7:23:39
8965000,17930.00000273532,-769526.6058104378,207764.5377334402,-561762.0680769976,309.2557718305251,710.2916021271319,1.0264186068406873,62.7,1:7:23:25
8970000,17940.000002737357,-767780.7719743978,207712.91213802615,-560067.8598363716,309.1789275647512,710.2916021271319,1.0264186068406873,62.7,1:7:23:11
8975000,17950.000002739394,-766750.711883103,207882.18355020066,-558868.5283329024,309.430886642041,710.2916021271319,1.0264186068406873,62.7,1:7:22:58
8980000,17960.00000274143,-769557.4081481979,208995.49125970446,-560561.9168884935,311.0880358299799,710.2916021271319,1.0264186068406873,62.7,1:7:22:45
8985000,17970.00000274347,-768137.2601350211,208699.6962570562,-559437.5638779649,310.64774744946254,710.2916021271319,1.0264186068406873,62.7,1:7:22:31
8990000,17980.000002745506,-768381.3814046578,208531.0139224825,-559850.3674821754,310.3966652092407,710.2916021271319,1.0264186068406873,62.7,1:7:22:16
8995000,17990.000002747543,-767048.5523889964,209416.96449171187,-557631.5878972844,311.715395200796,710.2916021271319,1.0264186068406873,62.7,1:7:22:02
9000000,18000.00000274958,-768449.3228467391,209474.67408352686,-558974.6487632123,311.8012954441844,710.2916021271319,1.0264186068406873,62.7,1:7:21:47
9005000,18010.000002751618,-767763.3380294242,208418.9072544733,-559344.4307749509,310.22979537418246,710.3143425118628,1.026385746524321,62.7,1:7:21:33
9010000,18020.000002753655,-766868.4799794042,207902.9832426403,-558965.496736764,309.46184680978394,711.2379014764156,1.0250529607499352,62.7,1:7:21:18
9015000,18030.000002755693,-768748.1244650851,208481.41318591722,-560266.7112791679,310.32283492888007,711.5754691862709,1.0245666809448761,62.7,1:7:21:04
9020000,18040.00000275773,-767463.7843943932,209210.2110404768,-558253.5733539164,311.40764442273803,710.5504941143232,1.0260446270109411,62.7,1:7:20:50
9025000,18050.000002759767,-767899.1275191912,208525.7826900229,-559373.3448291684,310.38887856360054,711.2402445445166,1.0250495838756475,62.8,1:7:20:35
9030000,18060.000002761804,-769695.2648703828,207882.15785202594,-561813.1070183569,309.43084839052347,709.6425682385701,1.0273573617709948,62.8,1:7:20:21
9035000,18070.00000276384,-768938.6872237837,208883.86882298905,-560054.8184007946,310.92188676914105,709.71426820693,1.0272535714237618,62.8,1:7:20:06
9040000,18080.00000276588,-767380.3577937135,208301.2976747502,-559079.0601189632,310.0547345011927,709.6365548230307,1.0273660675326721,62.8,1:7:19:51
9045000,18090.000002767916,-768437.8031290267,207471.12443435,-560966.6786946766,308.81902859577775,710.1245530123261,1.026660060708133,62.8,1:7:19:36
9050000,18100.000002769953,-767104.3881781488,208631.71591954576,-558472.672258603,310.54655928725043,710.345411711174,1.0263408543031518,62.8,1:7:19:22
9055000,18110.00000277199,-768181.7467151764,207666.5659179777,-560515.1807971987,309.1099416049292,708.5282820800329,1.0289730631015501,62.8,1:7:19:08
9060000,18120.000002774028,-768389.6023520757,209254.80300875104,-559134.7993433247,311.4740191935076,709.823287761383,1.0270957987378022,62.8,1:7:18:54
9065000,18130.000002776065,-768967.398914096,207825.9458514168,-561141.4530626792,309.3471772990843,709.2691430287782,1.0278982581882734,62.8,1:7:18:40
9070000,18140.000002778102,-769263.3658436313,208175.25193725436,-561088.113906377,309.8671164781149,710.435215475593,1.0262111179524112,62.8,1:7:18:27
9075000,18150.00000278014,-768875.7126466087,210166.1827672369,-558709.5298793719,312.8306003199887,709.6734660008962,1.0273126326876787,62.8,1:7:18:13
9080000,18160.000002782177,-768232.0219590021,207251.4371246997,-560980.5848343024,308.492025877949,709.6397864496129,1.0273613890132924,62.8,1:7:17:59
9085000,18170.000002784214,-768668.1805755245,208314.1403767658,-560354.0401987587,310.0738507554272,708.1500727862448,1.029522617765848,62.8,1:7:17:44
9090000,18180.00000278625,-768247.4116419507,207723.57526950067,-560523.83637245,309.194799546516,709.2901877930477,1.0278677602666768,62.8,1:7:17:30
9095000,18190.00000278829,-769645.1048504347,207933.70095151942,-561711.4038989153,309.50756986181153,711.0839398427208,1.025274901957742,62.8,1:7:17:15
9100000,18200.000002790326,-770114.9679360548,208908.01240292212,-561206.9555331327,310.9578242853717,709.4840548435778,1.0275868946296587,62.8,1:7:17:01
9105000,18210.000002792363,-769136.8682017783,207806.91746945604,-561329.9507323222,309.31885371213264,709.0265564495173,1.0282499436364616,62.8,1:7:16:46
9110000,18220.0000027944,-767763.8902659738,207884.12519914703,-559879.7650668267,309.4337767702125,708.4299667545748,1.029115863133076,62.8,1:7:16:32
9115000,18230.000002796438,-767902.4321649461,210068.5516904841,-557833.8804744619,312.68527728110433,708.2828330603861,1.0293296444244233,62.8,1:7:16:17
9120000,18240.000002798475,-766980.5533580408,207838.53394275648,-559142.0194152843,309.36591456746316,709.6243070054304,1.027383799439654,62.8,1:7:16:02
9125000,18250.000002800512,-770212.5672625229,207609.54945716396,-562603.0178053589,309.0250730812227,709.6867414217147,1.0272934157477034,62.8,1:7:15:48
9130000,18260.00000280255,-767948.8053058111,208268.97616945725,-559679.8291363539,310.00662421165464,711.1530226445943,1.025175304739334,62.8,1:7:15:32
9135000,18270.000002804587,-767413.2568001039,207773.66482043767,-559639.5919796663,309.26935742296905,711.1530226445943,1.025175304739334,62.8,1:7:15:18
9140000,18280.000002806624,-767542.7120775715,209486.642681663,-558056.0693959085,311.8191106021257,711.1530226445943,1.025175304739334,62.8,1:7:15:04
9145000,18290.00000280866,-769187.1533986372,208374.8597774299,-560812.2936212074,310.16423107404324,711.1530226445943,1.025175304739334,62.8,1:7:14:50
9150000,18300.0000028107,-769681.7660684758,207768.7457499649,-561913.020318511,309.26203542782815,711.0736385831702,1.0252897550226043,62.8,1:7:14:37
9155000,18310.000002812736,-769916.6171387928,207902.00664563535,-562014.6104931574,309.46039315333314,711.3874157344779,1.0248375225379127,62.8,1:7:14:23
9160000,18320.000002814773,-767812.9520738879,209219.94876974745,-558593.0033041404,311.42213895108404,711.248336853605,1.0250379212570744,62.8,1:7:14:09
9165000,18330.00000281681,-767415.7332079955,208185.93006318778,-559229.8031448077,309.88301077900604,712.4832740532258,1.0232612375003016,62.8,1:7:13:56
9170000,18340.000002818848,-766471.981403498,210276.8639832525,-556195.1174202454,312.9953483817102,712.7186128612857,1.0229233579001038,62.8,1:7:13:42
9175000,18350.000002820885,-766957.0423202729,207550.482225016,-559406.5600952569,308.9371520015857,711.9750342883937,1.0239916873414663,62.8,1:7:13:28
9180000,18360.000002822922,-766299.4242729577,208960.06393132976,-557339.360341628,311.0353025488342,712.7184134385703,1.0229236441199485,62.8,1:7:13:14
9185000,18370.00000282496,-767567.1892488003,208890.19037075771,-558676.9988780426,310.931296339974,712.5198826167526,1.0232086633547497,62.8,1:7:12:59
9190000,18380.000002826997,-767900.1807579827,209921.99556497537,-557978.1851930073,312.46712971749633,711.5636213106676,1.0245837404715572,62.8,1:7:12:45
9195000,18390.000002829034,-767376.7648685332,208715.65267645603,-558661.1121920772,310.67149844590773,711.2784821035405,1.0249944783228269,62.8,1:7:12:30
9200000,18400.00000283107,-767235.3268073886,208987.52135111223,-558247.8054562763,311.07617268788647,712.1611057829867,1.0237241416103566,62.8,1:7:12:16
9205000,18410.00000283311,-768278.8484334745,208005.09619721104,-560273.7522362635,309.61384108620945,711.8244797319152,1.0242082668757686,62.8,1:7:12:01
9210000,18420.000002835146,-768797.0918105757,208999.4083666592,-559797.6834439165,311.093866410828,711.506838026977,1.0246655095088884,62.8,1:7:11:46
9215000,18430.000002837183,-767481.1893159943,207523.4308822599,-559957.7584337343,308.8968863047812,712.1982074288173,1.023670811160864,62.8,1:7:11:31
9220000,18440.00000283922,-766525.4455354894,209396.74506980585,-557128.7004656835,311.6852987608755,712.1536068952585,1.0237349212965485,62.8,1:7:11:16
9225000,18450.000002841258,-769113.3483686494,207919.04121826662,-561194.3071503828,309.48574897182044,711.7461457257466,1.0243209901229222,62.8,1:7:11:02
9230000,18460.000002843295,-767947.4338608398,208297.12498842823,-559650.3088724116,310.04852349260005,711.4343029482841,1.0247699804249775,62.8,1:7:10:48
9235000,18470.000002845332,-767050.2440225095,209015.05345725338,-558035.1905652562,311.11715399695726,711.4002902823357,1.0248189755680694,62.8,1:7:10:34
9240000,18480.00000284737,-767935.3048409577,208569.51462217286,-559365.7902187849,310.4539731778125,710.1885637999425,1.02656752567948,62.8,1:7:10:21
9245000,18490.000002849407,-767154.7138832547,207414.76877572772,-559739.945107527,308.7351436705909,710.3156250643642,1.0263838932726674,62.8,1:7:10:07
9250000,18500.000002851444,-768696.9164007278,208833.32822775882,-559863.588172969,310.84665751704057,709.7161460884237,1.027250853350513,62.8,1:7:09:53
9255000,18510.00000285348,-767921.8226046208,208411.64649181277,-559510.176112808,310.21898778986053,710.4289716713314,1.0262201370966284,62.8,1:7:09:38
9260000,18520.00000285552,-767397.0937270103,208434.2609135536,-558962.8328134567,310.25264916694755,709.5611814539595,1.0274751998299332,62.8,1:7:09:23
9265000,18530.000002857556,-766194.0753703355,207852.6856546426,-558341.3897156928,309.3869792719109,710.2009223598667,1.0265496618667436,62.8,1:7:09:09
9270000,18540.000002859593,-767826.350411532,207596.82566051168,-560229.5247510204,309.00613381662424,710.649995140645,1.0259009662860585,62.8,1:7:08:54
9275000,18550.00000286163,-767570.4332208806,208811.82311838295,-558758.6101024976,310.8146473421046,710.574205302085,1.0260103888742036,62.8,1:7:08:39
9280000,18560.000002863668,-767857.5940209781,208730.40283221749,-559127.1911887606,310.6934539290445,710.574205302085,1.0260103888742036,62.8,1:7:08:25
9285000,18570.000002865705,-769181.2175048622,209092.3091843329,-560088.9083205294,311.23214849874734,710.574205302085,1.0260103888742036,62.8,1:7:08:11
9290000,18580.000002867742,-768082.5764010353,208115.73883982358,-559966.8375612118,309.77853173174395,710.8518712924623,1.0256096187527912,62.8,1:7:07:57
9295000,18590.00000286978,-767537.7327511003,208580.37648089282,-558957.3562702076,310.47014096341536,708.7996459524521,1.0285791208689137,62.8,1:7:07:42
9300000,18600.000002871817,-769141.006382308,207875.47342616404,-561265.532956144,309.42089867869237,709.7287236984682,1.0272326487038361,62.8,1:7:07:27
9305000,18610.000002873854,-768624.8937964044,209550.80666302718,-559074.0871333772,311.914618150223,710.2561535761903,1.026469834911136,62.8,1:7:07:12
9310000,18620.00000287589,-767653.7961389008,209207.3959476044,-558446.4001912964,311.40345418060855,710.3229410307563,1.0263733220386064,62.8,1:7:06:57
9315000,18630.00000287793,-767678.1686025816,207733.5811613856,-559944.587441196,309.20969323266416,710.5517167748584,1.0260428614754518,62.8,1:7:06:42
9320000,18640.000002879966,-767831.6150368326,207598.64348463016,-560232.9715522025,309.0088396325779,710.385786039324,1.026282522867952,62.8,1:7:06:28
9325000,18650.000002882003,-769253.2018149379,208453.42823827994,-560799.773576658,310.28117956904043,710.8452907488526,1.025619113179934,62.8,1:7:06:14
9330000,18660.00000288404,-767817.2269456456,207805.2085220725,-560012.0184235731,309.31630995828573,710.9457757604356,1.0254741522673279,62.8,1:7:06:00
9335000,18670.000002886078,-768424.8175118417,208889.60961235972,-559535.207899482,310.93043188596954,711.1024892322897,1.0252481572565777,62.8,1:7:05:46
9340000,18680.000002888115,-767476.6150450385,208954.37162913522,-558522.2434159033,311.0268296047607,710.2721379465829,1.0264467346469393,62.8,1:7:05:32
9345000,18690.000002890152,-767761.3979273983,209464.3017071319,-558297.0962202664,311.78585624891684,710.6551610170702,1.025893508832842,62.8,1:7:05:17
9350000,18700.00000289219,-769621.8781249435,208361.85758729104,-561260.0205376524,310.14487742307494,710.3451367017212,1.02634125165005,62.8,1:7:05:03
9355000,18710.000002894227,-769073.5306124697,208149.82910452856,-560923.7015079411,309.8292748048317,709.7773295208478,1.0271623034200565,62.8,1:7:04:48
9360000,18720.000002896264,-767524.2106218357,209170.3495456445,-558353.8610761912,311.3483109220109,710.2569215005553,1.0264687250997813,62.8,1:7:04:34
9365000,18730.0000028983,-770076.0160724772,208841.29771585832,-561234.7183566189,310.85852003323413,708.7487447702798,1.0286529917485399,62.8,1:7:04:20
9370000,18740.00000290034,-770370.2089401432,207474.12133681678,-562896.0876033264,308.82348945996364,710.1418233549025,1.026635092778665,62.8,1:7:04:06
9375000,18750.000002902376,-768778.4258470163,208347.81330853712,-560430.6125384792,310.12397263194345,710.5169955043689,1.0260930017422611,62.8,1:7:03:51
9380000,18760.000002904413,-767156.638007747,207853.09994342097,-559303.538064326,309.3875959372827,711.7971009502747,1.0242476623361543,62.8,1:7:03:37
9385000,18770.00000290645,-766143.8459839616,209598.6658130784,-556545.1801708832,311.9858560936647,711.6118779460772,1.024514260231636,62.8,1:7:03:22
9390000,18780.000002908488,-769992.8105324763,209219.4629600382,-560773.3475724381,311.42141582740646,710.1768316813453,1.0265844845711563,62.8,1:7:03:08
9395000,18790.000002910525,-769025.7589980578,208690.83063161222,-560334.9283664456,310.6345510403479,709.3570306289758,1.027770904109497,62.8,1:7:02:53
9400000,18800.000002912562,-770479.2976284963,207291.3705100996,-563187.9271183967,308.55146638718304,709.4827504950528,1.0275887837967306,62.8,1:7:02:38
9405000,18810.0000029146,-768453.8454265557,208022.85023797734,-560430.9951885784,309.6402678269814,709.1215900560146,1.0281121417391639,62.8,1:7:02:24
9410000,18820.000002916637,-770638.5133202109,208440.35104407422,-562198.1622761367,310.2617142751477,708.62487254711,1.0288328069623358,62.8,1:7:02:10
9415000,18830.000002918674,-770113.6531577087,206839.89433336028,-563273.7588243484,307.87944788477745,709.8172578974115,1.027104523867944,62.8,1:7:01:56
9420000,18840.00000292071,-769192.6953421938,207622.19547573285,-561570.4998664609,309.04389657379636,708.162653249466,1.029504328363874,62.8,1:7:01:43
9425000,18850.00000292275,-769211.5033508935,208525.72819072075,-560685.7751601727,310.38879744184646,709.6568709246235,1.0273366560321906,62.8,1:7:01:28
9430000,18860.000002924786,-769675.3235244798,208274.61512491986,-561400.7083995598,310.01501774956506,709.7319110720737,1.0272280354489154,62.8,1:7:01:14
9435000,18870.000002926823,-768798.3273385665,207118.42834521295,-561679.8989933536,308.2940434252689,709.6003121631725,1.0274185399996332,62.8,1:7:00:59
9440000,18880.00000292886,-767994.4434740408,208307.0456673595,-559687.3978066813,310.06329033998145,710.1643375290827,1.026602545606022,62.8,1:7:00:44
9445000,18890.000002930898,-768727.490199124,207378.51349255192,-561348.9767065721,308.68117798566806,709.4520521129157,1.0276332481309598,62.8,1:7:00:29
9450000,18900.000002932935,-768878.2262037564,208159.52388172192,-560718.7023220345,309.84370539937095,709.5750054896172,1.0274551824199485,62.8,1:7:00:14
9455000,18910.000002934972,-768858.8827657844,208142.2819402261,-560716.6008255583,309.8180409140679,710.0047296408575,1.0268333241593335,62.8,1:7:00:00
9460000,18920.00000293701,-770090.0513933315,207367.04438939827,-562723.0070039332,308.6641063218188,710.0440070776425,1.0267765229180352,62.8,1:6:59:45
9465000,18930.000002939047,-766658.7495582183,209379.74486593346,-557279.0046922849,311.65999409999745,710.8399701707579,1.025626789853751,62.8,1:6:59:30
9470000,18940.000002941084,-767640.714767247,208142.77454380027,-559497.9402234467,309.8187741503565,709.942073311515,1.0269239479008427,62.8,1:6:59:15
9475000,18950.00000294312,-769399.2294758833,207746.80161207786,-561652.4278638054,309.2293717626356,710.0525306722458,1.0267641973133066,62.8,1:6:59:00
9480000,18960.00000294516,-768180.4410824636,208661.20740390732,-559519.2336785563,310.5904571143684,710.348609251627,1.026336234365339,62.8,1:6:58:45
9485000,18970.000002947196,-766994.3096115761,208722.44421422962,-558271.8653973466,310.68160759292095,710.7038994090801,1.0258231554831059,62.8,1:6:58:29
9490000,18980.000002949233,-769357.0375627712,207611.55979439907,-561745.4777683722,309.0280654513358,709.8362356484294,1.0270770638244238,62.8,1:6:58:14
9495000,18990.00000295127,-768977.4346990921,208177.82947285066,-560799.6052262414,309.8709531182314,710.6119700186127,1.025955862644524,62.8,1:6:58:00
9500000,19000.000002953308,-766393.1135707744,207415.46310002392,-558977.6504707505,308.73617716648226,711.1182224643367,1.0252254740139688,62.8,1:6:57:45
9505000,19010.000002955345,-767630.7912132046,208019.2111608512,-559611.5800523534,309.63485109120126,710.2815479748897,1.026433135965042,62.8,1:6:57:32
9510000,19020.000002957382,-768578.169977739,207769.78264182532,-560808.3873359137,309.26357883266564,710.2481404692334,1.0264814156701787,62.8,1:6:57:18
9515000,19030.00000295942,-769337.8075531442,207677.91693647395,-561659.8906166703,309.1268375007563,710.3322387873609,1.0263598875233013,62.8,1:6:57:04
9520000,19040.000002961457,-767830.2092189495,208539.54413817584,-559290.6650807736,310.40936236375467,710.0489075559716,1.0267694365102598,62.8,1:6:56:49
9525000,19050.000002963494,-768578.4238254973,208021.72408342146,-560556.6997420758,309.6385915553704,709.4616767703284,1.0276193071130262,62.8,1:6:56:34
9530000,19060.00000296553,-769270.5940036271,208112.15758201262,-561158.4364216145,309.77320105952947,709.4943191737182,1.027572028420234,62.8,1:6:56:20
9535000,19070.00000296757,-767994.6047039451,208389.80550158507,-559604.79920236,310.1864776590937,708.628876000017,1.0288269944928874,62.8,1:6:56:06
9540000,19080.000002969606,-768485.2965940968,208228.48523771955,-560256.8113563773,309.94635379937307,709.3730576004543,1.0277476835279,62.8,1:6:55:51
9545000,19090.000002971643,-767373.6949271723,207472.40521264728,-559901.289714525,308.820935023531,709.2454509259322,1.0279325947796698,62.8,1:6:55:37
9550000,19100.00000297368,-767345.9025741806,209591.77898503386,-557754.1235891468,311.9756051078824,709.2454509259322,1.0279325947796698,62.8,1:6:55:23
9555000,19110.000002975718,-767282.8986351122,207463.69133350102,-559819.2073016112,308.8079644875078,709.2454509259322,1.0279325947796698,62.8,1:6:55:09
9560000,19120.000002977755,-769520.1429171078,209140.65318323977,-560379.489733868,311.30410813564407,709.2454509259322,1.0279325947796698,62.8,1:6:54:55
9565000,19130.000002979792,-767447.1019462124,210066.27276942122,-557380.8291767911,312.68188512621623,709.2454509259322,1.0279325947796698,62.8,1:6:54:41
9570000,19140.00000298183,-768410.8539423626,209378.6266939756,-559032.227248387,311.65832971041664,709.2454509259322,1.0279325947796698,62.8,1:6:54:28
9575000,19150.000002983867,-768255.7758414214,208569.40574595032,-559686.3700954712,310.4538111164684,709.2454509259322,1.0279325947796698,62.8,1:6:54:14
9580000,19160.000002985904,-767328.5606860132,208275.52398438362,-559053.0367016296,310.016370579254,709.2454509259322,1.0279325947796698,62.8,1:6:54:02
9585000,19170.00000298794,-768791.745766962,208259.76505942456,-560531.9807075374,309.99291355162745,709.2454509259322,1.0279325947796698,62.8,1:6:53:49
9590000,19180.00000298998,-767535.866224194,208468.611279168,-559067.254945026,310.30377939805743,709.2454509259322,1.0279325947796698,62.8,1:6:53:36
9595000,19190.000002992016,-768244.4247546317,208857.52498725965,-559386.8997673721,310.8826741906118,709.2454509259322,1.0279325947796698,62.8,1:6:53:23
9600000,19200.000002994053,-768572.1927294,207083.52870296699,-561488.664026433,308.2420956004999,709.2454509259322,1.0279325947796698,62.8,1:6:53:10
9605000,19210.00000299609,-767207.0252590901,208988.95922026568,-558218.0660388244,311.0783129440615,709.2687838675699,1.0278987786978304,62.8,1:6:52:56
9610000,19220.000002998127,-767575.3936834647,207215.20738264598,-560360.1863008188,308.4380982107721,710.0256919306328,1.0268030086680258,62.8,1:6:52:42
9615000,19230.000003000165,-768749.4183281432,207908.83288810065,-560840.5854400425,309.4705539579889,709.5926261328596,1.0274296685961708,62.8,1:6:52:27
9620000,19240.000003002202,-768493.6048291912,206700.20569989388,-561793.3991292974,307.6715225254747,709.1576407478657,1.028059876696978,62.8,1:6:52:13
9625000,19250.00000300424,-769265.2630014522,209130.75324745226,-560134.509754,311.2893721642582,708.552017391754,1.028938594218806,62.8,1:6:51:59
9630000,19260.000003006277,-770702.6057303823,209316.2346469452,-561386.371083437,311.5654596717133,709.3664734397006,1.0277572228227723,62.8,1:6:51:44
9635000,19270.000003008314,-768094.0977140376,208951.80216720092,-559142.2955468367,311.0230049822224,709.7043392318891,1.0272679430071208,62.8,1:6:51:30
9640000,19280.00000301035,-767896.2749041556,208129.51768084653,-559766.7572233091,309.79904142103925,709.6036731774379,1.0274136736657906,62.8,1:6:51:16
9645000,19290.00000301239,-769293.576620447,207531.36695630787,-561762.2096641391,308.9086990844394,710.586963789908,1.025991967003666,62.8,1:6:51:01
9650000,19300.000003014426,-767813.5657749749,208658.55194956984,-559155.013825405,310.5865044928592,710.9419390842679,1.0254796863510895,62.8,1:6:50:46
9655000,19310.000003016463,-768222.0381262992,208530.51147394374,-559691.5266523554,310.39591731880495,708.8382950770884,1.0285230380035877,62.8,1:6:50:31
9660000,19320.0000030185,-768893.845705966,208552.72859911004,-560341.117106856,310.4289873232731,710.0774671579937,1.0267281394295444,62.8,1:6:50:16
9665000,19330.000003020537,-768115.1658248836,207037.8239560246,-561077.341868859,308.17406446801607,710.7683855903205,1.0257300851957014,62.8,1:6:50:02
9670000,19340.000003022575,-767764.8232564363,207653.14816374527,-560111.675092691,309.0899693902931,711.1360416250332,1.025199784615032,62.8,1:6:49:48
9675000,19350.000003024612,-769193.1759564322,209324.957655899,-559868.2183005332,311.5784437973785,710.8563903054425,1.025603098809744,62.8,1:6:49:34
9680000,19360.00000302665,-769331.1314532608,208545.6144270281,-560785.5170262327,310.41839793779786,710.1680205905016,1.0265972214572028,62.8,1:6:49:21
9685000,19370.000003028686,-768031.5780007569,208365.35429452665,-559666.2237062303,310.15008224246714,710.5083977389701,1.0261054183539922,62.8,1:6:49:07
9690000,19380.000003030724,-768268.3682316812,208714.72454469983,-559553.6436869814,310.6701169295731,710.905884747704,1.0255316946274935,62.8,1:6:48:52
9695000,19390.00000303276,-770482.7280306667,207207.2135176585,-563275.5145130082,308.4261994097853,709.8729749867765,1.0270239076498882,62.8,1:6:48:38
9700000,19400.0000030348,-767420.6636852957,208339.19123398943,-559081.4724513063,310.11113874629524,710.9303733489932,1.0254963693161543,62.8,1:6:48:23
9705000,19410.000003036836,-768960.6632789271,207344.45676414022,-561616.2065147869,308.63048483107156,711.110279436612,1.0252369256756866,62.8,1:6:48:08
9710000,19420.000003038873,-768262.7651036372,207493.64213700755,-560769.1229666297,308.8525460073206,710.4936498173806,1.0261267175200806,62.8,1:6:47:54
9715000,19430.00000304091,-769861.399267877,208938.24489230692,-560923.1543755701,311.0028250922517,709.2990526007371,1.02785491399261,62.8,1:6:47:40
9720000,19440.000003042947,-769106.1723275124,207937.16929102596,-561169.0030364865,309.51273245607695,709.7530581039657,1.0271974292771235,62.8,1:6:47:26
9725000,19450.000003044985,-767898.5904913261,208656.45254472084,-559242.1379466052,310.5833795463498,709.6823719760029,1.0272997406938873,62.8,1:6:47:12
9730000,19460.000003047022,-767493.6910558753,207668.66687210958,-559825.0241837658,309.11306885753316,709.8853828891773,1.0270059565655068,62.8,1:6:46:57
9735000,19470.00000304906,-768409.4601568053,208927.68414084503,-559481.7760159604,310.987105502277,709.8853828891773,1.0270059565655068,62.8,1:6:46:43
9740000,19480.000003051096,-768406.04579985,208378.40445123852,-560027.6413486116,310.16950729127706,709.8946953195922,1.0269924842553608,62.8,1:6:46:28
9745000,19490.000003053134,-768222.8964529615,208496.04606243555,-559726.850390526,310.34461584284713,709.9639960621316,1.026892237845492,62.8,1:6:46:13
9750000,19500.00000305517,-768879.3705616822,209477.44538977998,-559401.9251719022,311.80542051029835,709.6225914146062,1.02738628325322,62.8,1:6:45:58
9755000,19510.00000305721,-769240.1167431562,208679.21323664955,-560560.9035065067,310.6172586453847,710.0863754847828,1.0267152587010793,62.8,1:6:45:44
9760000,19520.000003059246,-767062.4878043239,210128.41288285644,-556934.0749214675,312.7743801638762,708.8054055840463,1.028570762810757,62.8,1:6:45:30
9765000,19530.000003061283,-769251.6903039087,207757.93724959838,-561493.7530543103,309.2459470656869,710.524561045348,1.026082076083841,62.8,1:6:45:16
9770000,19540.00000306332,-768632.2646347461,209860.62840103882,-558771.6362337073,312.37578520868226,711.474977809194,1.024711394560796,62.8,1:6:45:02
