condition,sender_subtype,receiver_state,receiver_group,ligand,receptor,pathway,category,sender_cells,receiver_cells,ligand_mean,ligand_detection_fraction,receptor_mean,receptor_detection_fraction,communication_score,ligand_components_present,receptor_components_present
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,380,620,0.16611608862876892,0.11842105263157891,0.028326601156791656,0.03421484425096198,0.004366413131610621,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,380,804,0.16611608862876892,0.11842105263157891,0.029392212586562386,0.047132575426608016,0.005220318881700146,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,380,30,0.16611608862876892,0.11842105263157891,1.000000000000001e-12,1.000000000000001e-12,1.4025563116844726e-13,1,2
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,380,2212,0.16611608862876892,0.11842105263157891,0.030114428400347303,0.039867676615305644,0.0048597964837710375,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,380,758,0.009798233397305012,0.007894736842105265,0.010726094245910648,0.021108179419525062,0.00013233932403464748,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,380,620,0.009798233397305012,0.007894736842105265,0.010083872824907301,0.012903225806451613,0.00010032416363240503,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,380,804,0.009798233397305012,0.007894736842105265,0.020806659013032913,0.03855721393034826,0.0002491131863151001,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,380,30,0.009798233397305012,0.007894736842105265,1.000000000000001e-12,1.000000000000001e-12,8.795139236490248e-15,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,380,2212,0.009798233397305012,0.007894736842105265,0.014064618386328224,0.024864376130198915,0.00016447332761261536,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,380,758,1.000000000000001e-12,1.000000000000001e-12,0.03659039364374756,0.06203334008184036,4.7642673441264895e-14,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,380,620,1.000000000000001e-12,1.000000000000001e-12,0.01723480383976735,0.044288807154019304,2.7628045598572638e-14,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,380,804,1.000000000000001e-12,1.000000000000001e-12,0.04824698427944584,0.09173676076908348,6.652835526806042e-14,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,380,30,1.000000000000001e-12,1.000000000000001e-12,2.8573085426076066e-07,2.581988897471612e-07,2.716162538152613e-19,1,2
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,380,2212,1.000000000000001e-12,1.000000000000001e-12,0.036181381099910835,0.06808264230385787,4.963188518971244e-14,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,380,758,0.3079662621021271,0.24210526315789474,6.531391291709928e-08,7.264327122921474e-08,1.8808503149334665e-08,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,380,620,0.3079662621021271,0.24210526315789474,2.6896458468785906e-08,5.67961834247065e-08,1.067236850033973e-08,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,380,804,0.3079662621021271,0.24210526315789474,3.724547887753676e-08,6.108472217815267e-08,1.3024371312639049e-08,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,380,30,0.3079662621021271,0.24210526315789474,1.000000000000001e-12,1.000000000000001e-12,2.7305723379904957e-13,1,2
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,380,2212,0.3079662621021271,0.24210526315789474,4.6570481661934295e-08,6.378648833438436e-08,1.4882414556995125e-08,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,380,758,1.000000000000001e-12,1.000000000000001e-12,3.124459786213777e-08,3.632163561460743e-08,3.368760749108658e-20,2,2
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,380,620,1.000000000000001e-12,1.000000000000001e-12,0.0009829798704236164,0.0022809896167307977,1.4973866828216613e-15,2,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,380,804,1.000000000000001e-12,1.000000000000001e-12,0.0006379297235703822,0.0017589720925038493,1.0592924906459969e-15,2,2
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,380,30,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000002e-24,2,2
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,380,2212,1.000000000000001e-12,1.000000000000001e-12,0.0006427270351282864,0.0014296011121918523,9.5856313524732e-16,2,2
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,380,758,1.000000000000001e-12,1.000000000000001e-12,0.11551612615585327,0.16226912928759893,1.3691128956366884e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,380,620,1.000000000000001e-12,1.000000000000001e-12,0.26765698194503784,0.1935483870967742,2.2760618873539576e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,380,804,1.000000000000001e-12,1.000000000000001e-12,0.11046530306339263,0.17039800995024876,1.3719718586965718e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,380,30,1.000000000000001e-12,1.000000000000001e-12,0.18035167455673218,0.06666666666666667,1.096514704436235e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,380,2212,1.000000000000001e-12,1.000000000000001e-12,0.1572030782699585,0.17269439421338156,1.6476677568705819e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,380,758,0.05518305301666259,0.05526315789473684,0.11551612615585327,0.16226912928759893,0.007560664593054904,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,380,620,0.05518305301666259,0.05526315789473684,0.26765698194503784,0.1935483870967742,0.01256911725699302,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,380,804,0.05518305301666259,0.05526315789473684,0.11046530306339263,0.17039800995024876,0.007576452670757335,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,380,30,0.05518305301666259,0.05526315789473684,0.18035167455673218,0.06666666666666667,0.006055293123026037,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,380,2212,0.05518305301666259,0.05526315789473684,0.1572030782699585,0.17269439421338156,0.00909893063617403,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,380,758,0.5492154359817505,0.32894736842105265,0.11551612615585327,0.16226912928759893,0.05819341403150031,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,380,620,0.5492154359817505,0.32894736842105265,0.26765698194503784,0.1935483870967742,0.09674279761313022,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,380,804,0.5492154359817505,0.32894736842105265,0.11046530306339263,0.17039800995024876,0.05831493273282491,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,380,30,0.5492154359817505,0.32894736842105265,0.18035167455673218,0.06666666666666667,0.046606773181558564,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,380,2212,0.5492154359817505,0.32894736842105265,0.1572030782699585,0.17269439421338156,0.0700332399669158,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,380,758,0.8259648084640503,0.3499999999999999,0.11551612615585327,0.16226912928759893,0.073612921695976,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,380,620,0.8259648084640503,0.3499999999999999,0.26765698194503784,0.1935483870967742,0.12237673461622485,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,380,804,0.8259648084640503,0.3499999999999999,0.11046530306339263,0.17039800995024876,0.07376663920497732,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,380,30,0.8259648084640503,0.3499999999999999,0.18035167455673218,0.06666666666666667,0.058956168869196204,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,380,2212,0.8259648084640503,0.3499999999999999,0.1572030782699585,0.17269439421338156,0.08858994605488273,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,380,758,0.5212293267250061,0.25,0.11551612615585327,0.16226912928759893,0.049422383570966094,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,380,620,0.5212293267250061,0.25,0.26765698194503784,0.1935483870967742,0.08216152516462348,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,380,804,0.5212293267250061,0.25,0.11046530306339263,0.17039800995024876,0.049525586724928836,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,380,30,0.5212293267250061,0.25,0.18035167455673218,0.06666666666666667,0.03958210494296063,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,380,2212,0.5212293267250061,0.25,0.1572030782699585,0.17269439421338156,0.059477686710198166,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,380,758,1.0669993162155151,0.5947368421052631,0.2562522448063868,0.2616630819429909,0.20627640660604538,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,380,620,1.0669993162155151,0.5947368421052631,0.25618010379256384,0.2094539752354571,0.18452766833222564,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,380,804,1.0669993162155151,0.5947368421052631,0.2450705910190342,0.298383058654206,0.21541561028077877,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,380,30,1.0669993162155151,0.5947368421052631,0.11355920170183309,0.08819171036881969,0.07972041299109689,1,2
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,380,2212,1.0669993162155151,0.5947368421052631,0.25151048334199083,0.25872067640467966,0.20320673911856163,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,380,758,1.0669993162155151,0.5947368421052631,0.018979266644625025,0.027133197626917068,0.018077347000502446,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,380,620,1.0669993162155151,0.5947368421052631,0.07897811078128636,0.10776318121606496,0.07349081505533427,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,380,804,1.0669993162155151,0.5947368421052631,0.026733276069584665,0.04498293860702767,0.027624504388824602,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,380,30,1.0669993162155151,0.5947368421052631,6.347941230832401e-07,4.830458915396481e-07,4.4111836275479906e-07,1,2
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,380,2212,1.0669993162155151,0.5947368421052631,0.0478967920904496,0.07077319683625598,0.046380146070187644,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,380,758,0.13266481459140778,0.09736842105263156,0.003009302308782936,0.006596306068601583,0.0005063726601928112,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,380,620,0.13266481459140778,0.09736842105263156,0.003932607825845479,0.0032258064516129024,0.0004048055084241277,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,380,804,0.13266481459140778,0.09736842105263156,0.003242306411266326,0.008706467661691543,0.0006038581944084234,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,380,30,0.13266481459140778,0.09736842105263156,1.000000000000001e-12,1.000000000000001e-12,1.1365457987254855e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,380,2212,0.13266481459140778,0.09736842105263156,0.0033119723666459326,0.006329113924050632,0.0005203574176239515,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,380,758,0.010513062588870525,0.007894736842105265,0.007044262718409298,0.014511873350923485,9.21113115553586e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,380,620,0.010513062588870525,0.007894736842105265,0.002815888263285159,0.006451612903225806,3.883070841773599e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,380,804,0.010513062588870525,0.007894736842105265,0.005777677986770867,0.009950248756218907,6.9075985514537e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,380,30,0.010513062588870525,0.007894736842105265,1.000000000000001e-12,1.000000000000001e-12,9.110316270235346e-15,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,380,2212,0.010513062588870525,0.007894736842105265,0.005303189158439636,0.01039783001808318,6.765086746848726e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,380,758,0.010513062588870525,0.007894736842105265,1.000000000000001e-12,1.000000000000001e-12,9.110316270235346e-15,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,380,620,0.010513062588870525,0.007894736842105265,0.003517796983942391,0.0016129032258064512,2.170066263779209e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,380,804,0.010513062588870525,0.007894736842105265,0.002495043212547899,0.006218905472636815,3.588636480723012e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,380,30,0.010513062588870525,0.007894736842105265,1.000000000000001e-12,1.000000000000001e-12,9.110316270235346e-15,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,380,2212,0.010513062588870525,0.007894736842105265,0.0018928792560473082,0.0027124773960217,2.0643245328231368e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,380,758,0.24629957973957065,0.2078947368421053,0.013809420168399816,0.023746701846965694,0.0040977263680117655,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,380,620,0.24629957973957065,0.2078947368421053,0.011509860865771772,0.011290322580645159,0.002579537197601498,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,380,804,0.24629957973957065,0.2078947368421053,0.015881592407822602,0.02736318407960199,0.004717196001351454,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,380,30,0.24629957973957065,0.2078947368421053,1.000000000000001e-12,1.000000000000001e-12,2.2628386224890028e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,GAS6,AXL,GAS,Secreted Signaling,380,2212,0.24629957973957065,0.2078947368421053,0.013730766251683239,0.021247739602169982,0.0038650697645747404,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,380,758,0.24629957973957065,0.2078947368421053,0.0018864112207666044,0.005277044854881267,0.0007139489530975946,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,380,620,0.24629957973957065,0.2078947368421053,0.0058963675983250115,0.011290322580645159,0.0018462862421320728,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,380,804,0.24629957973957065,0.2078947368421053,1.000000000000001e-12,1.000000000000001e-12,2.2628386224890028e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,380,30,0.24629957973957065,0.2078947368421053,1.000000000000001e-12,1.000000000000001e-12,2.2628386224890028e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,GAS6,MERTK,GAS,Secreted Signaling,380,2212,0.24629957973957065,0.2078947368421053,0.002299117390066386,0.004972875226039782,0.0007651347684867012,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,380,758,0.24629957973957065,0.2078947368421053,0.03815755248069763,0.06068601583113457,0.010889003837677678,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,380,620,0.24629957973957065,0.2078947368421053,0.004918729420751333,0.008064516129032256,0.0014251783177495942,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,380,804,0.24629957973957065,0.2078947368421053,0.018297238275408738,0.03482587064676618,0.00571212030753962,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,380,30,0.24629957973957065,0.2078947368421053,1.000000000000001e-12,1.000000000000001e-12,2.2628386224890028e-13,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,GAS6,TYRO3,GAS,Secreted Signaling,380,2212,0.24629957973957065,0.2078947368421053,0.02110488899052143,0.03571428571428572,0.006212495728629279,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,380,758,0.033730581402778625,0.026315789473684213,0.007297417148947717,0.013192612137203168,0.00029232778700470223,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,380,620,0.033730581402778625,0.026315789473684213,0.011364717036485675,0.008064516129032256,0.00028522565498424144,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,380,804,0.033730581402778625,0.026315789473684213,0.0070405416190624254,0.012437810945273632,0.0002788015127597004,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,380,30,0.033730581402778625,0.026315789473684213,1.000000000000001e-12,1.000000000000001e-12,2.979340328026478e-14,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,CSF1,CSF1R,CSF,Secreted Signaling,380,2212,0.033730581402778625,0.026315789473684213,0.00824510119855404,0.011301989150090416,0.00028760441822062616,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,380,758,1.000000000000001e-12,1.000000000000001e-12,0.011841996858487847,0.022075462441532332,1.6168412317920797e-14,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,380,620,1.000000000000001e-12,1.000000000000001e-12,0.002398548552095918,0.006451612903225806,3.933764963456209e-15,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,380,804,1.000000000000001e-12,1.000000000000001e-12,0.011003339325536668,0.015131250075368701,1.290326621436737e-14,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,380,30,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000002e-24,1,2
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,CSF2,CSF2RA+CSF2RB,CSF,Secreted Signaling,380,2212,1.000000000000001e-12,1.000000000000001e-12,0.008813022429538669,0.015068565382006282,1.1523871081047008e-14,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,380,758,0.004353148862719537,0.005263157894736842,0.005555710289627315,0.005277044854881267,2.5917323352152836e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,380,620,0.004353148862719537,0.005263157894736842,0.001326657249592245,0.0032258064516129024,9.902012706588746e-06,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,380,804,0.004353148862719537,0.005263157894736842,0.002051608404144645,0.0037313432835820903,1.3243561621244982e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,380,30,0.004353148862719537,0.005263157894736842,1.000000000000001e-12,1.000000000000001e-12,4.786576000001158e-15,1,1
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,CSF3,CSF3R,CSF,Secreted Signaling,380,2212,0.004353148862719537,0.005263157894736842,0.003021360142156481,0.004068716094032551,1.6782432154752348e-05,1,1
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,380,758,0.7243856191635132,0.3473684210526316,0.1798559999101462,0.19670268753945852,0.09435125673440914,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,380,620,0.7243856191635132,0.3473684210526316,0.04537763060614971,0.05363964241392222,0.024748217374673,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,380,804,0.7243856191635132,0.3473684210526316,0.14607841213881928,0.18111434476882984,0.08159236498520392,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,380,30,0.7243856191635132,0.3473684210526316,0.27121378574267485,0.14907119849998599,0.10086322013745685,1,2
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,FN1,ITGA5+ITGB1,FN1,ECM-Receptor,380,2212,0.7243856191635132,0.3473684210526316,0.13260635178775626,0.15120693018627923,0.07103102619004317,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,380,758,0.4442785084247589,0.31842105263157894,0.3756671633091505,0.3673852326027525,0.13973043300709206,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,380,620,0.4442785084247589,0.31842105263157894,0.08402979107543958,0.11821601420521737,0.03748722885657592,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,380,804,0.4442785084247589,0.31842105263157894,0.37301262796930856,0.4186094899800515,0.1486260177585131,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS4,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,380,30,0.4442785084247589,0.31842105263157894,0.22516023064236806,0.14907119849998599,0.06890825519345588,1,2
tumor,FCN1_inflammatory_monocyte_like,tumor_epithelial,tumor_epithelial,COL1A1,ITGA1+ITGB1,Collagen,ECM-Receptor,380,2212,0.4442785084247589,0.31842105263157894,0.2921963763985756,0.3143585249969529,0.11399310241957873,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS1,tumor_epithelial,COL3A1,ITGA1+ITGB1,Collagen,ECM-Receptor,380,758,0.4710443317890167,0.3210526315789474,0.3756671633091505,0.3673852326027525,0.14447126435439625,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS2,tumor_epithelial,COL3A1,ITGA1+ITGB1,Collagen,ECM-Receptor,380,620,0.4710443317890167,0.3210526315789474,0.08402979107543958,0.11821601420521737,0.038759110907337184,1,2
tumor,FCN1_inflammatory_monocyte_like,CMS3,tumor_epithelial,COL3A1,ITGA1+ITGB1,Collagen,ECM-Receptor,380,804,0.4710443317890167,0.3210526315789474,0.37301262796930856,0.4186094899800515,0.15366866214779068,1,2
