chemical_id,chemical_name,chemical_class,human_biomarker,exposure_axis,mapping_type,mapping_confidence,mapping_source,mapping_status,candidate_is_primary,NHANES_variable,matrix,NHANES_lab_component,cycle_list,n_cycles_available,weight_variable,n_measured,n_above_lod,pooled_above_lod_pct,mapped
C029891,lead chloride,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C031895,lead chromate,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C077765,lead fluoride,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C432863,lead hydroxide,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C404734,lead magnesium niobate,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C017461,lead nitrate,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C047365,lead oxide,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C036682,lead phosphate,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C088065,lead selenide,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C044795,lead silicate,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C032722,lead sulfate,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C018391,lead sulfide,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C017462,lead tetrachloride,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C028356,lead tetroxide,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C481719,lead titanate,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C065536,lead titanate zirconate,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C474493,lead zinc niobate titanate,heavy_metals,URXUPB,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUPB,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26398,25662,97.21190999318131,True
C073724,Lemax,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000605626,LH601A,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C473349,LiFePO4,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C474232,"LiF-Mg,Cu,P",heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C089398,liocide,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C475856,Lipobrom,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C491691,lithium cobalt oxide,heavy_metals,URXUCO,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUCO,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26801,26648,99.42912577888885,True
C488552,lithium manganese oxide,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C091692,lithium niobate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C473347,lithium tantalate oxide,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C477680,lithium zirconate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C419162,lonaprisan,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C481129,lotrafilcon A,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000600853,luddenite,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C098586,luxatemp,bisphenols,,bisphenol exposure axis,bisphenol family searched; no candidate-specific NHANES variable,unresolved,CDC NHANES environmental phenols/parabens panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000729309,LY103,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000718171,lysulin,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000624452,M4284 compound,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C092620,MA 956,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C044731,magnesium monoperoxyphthalate,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C088922,magnetoferritin,heavy_metals,URXUSN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUSN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11036,10130,91.79050380572671,True
D008345,Manganese,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C000615376,Manganese-51,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C000615377,Manganese-52,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C000615380,Manganese-52m,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C000615378,Manganese-53,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C000615379,Manganese-54,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C045327,manganese carbonate,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C000722754,manganese perchlorophthalocyanine,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C539637,manganese silicide,heavy_metals,URXUMN,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMN,urine,Metals - Urine,2011-2012;2013-2014;2015-2016;2017-2018,4,WTSA2YR,11037,4539,41.125305789616746,True
C575597,mariline A,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C575598,mariline B,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C575599,mariline C,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C088380,MDL 101146,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C524336,MDT protocol,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C533171,melaminium phthalate,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C081897,mellitic dianhydride,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D008573,Mendelevium,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C029823,mercuric acetate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C034167,mercuric iodide thiocyanate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D008628,Mercury,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000615108,Mercury-195,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000615103,Mercury-196,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000615109,Mercury-197,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000615104,Mercury-198,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000615105,Mercury-199,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000615106,Mercury-200,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000615110,Mercury-201,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000615111,Mercury-203,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000615107,Mercury-204,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C070787,mercury fulminate,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
D008629,Mercury Isotopes,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
D008631,Mercury Radioisotopes,heavy_metals,URXUHG,metal exposure axis,elemental urinary biomarker for parent metal/species,unresolved,CDC NHANES metals blood/urine panels and codebooks; proposed variable code absent from downloaded CDC XPT registry,resolved_no_candidate_specific_analyte,False,URXUHG,,,,0,,0,0,,False
C000621880,meso-(pentafluorophenyl)chlorin,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C509465,meso-tetrakis(heptafluoropropyl)porphyrin,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C554137,meso-tetra(pentafluorophenyl)porpholactone,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C526738,meso-tetra(pentafluorophenyl)porphyrin,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000602732,meso-tris(pentafluorophenyl)corrole,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C110328,Metallodent-C,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D019216,"Metals, Heavy",heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C056820,metaplast,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000712254,"methyl 3-(4-aminophthalimido)-3-(3,4-dimethoxyphenyl)-propanoate",phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000712255,"methyl 3-(4-nitrophthalimido)-3-(3,4-dimethoxyphenyl)-propanoate",phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C583128,"methyl 4-(((3-(6,7-dimethoxy-2-(methylamino)quinazolin-4-yl)phenyl)amino)carbonyl)benzoate",phthalates,URXP10,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,mapped,True,URXP10,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,WTSA2YR;WTSB2YR;WTSPH2YR,23952,21231,88.63977955911824,True
C438104,"methyl 4,6-O-benzylidene-3-deoxy-3-phthalimido-altropyranoside",phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D008748,Methylcholanthrene,pahs,URXP10,PAH exposure axis,family-level urinary OH-PAH proxy,low,CDC NHANES urinary OH-PAH panel; only family-level proxy assigned,mapped,True,URXP10,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,WTSA2YR;WTSB2YR;WTSPH2YR,23952,21231,88.63977955911824,True
C074969,methylcyclohexyl piperidine perfluoride,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C106919,methylhexahydrophthalic acid,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C560976,methylterephthalamide,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C049528,methyl terephthalate,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C092122,methyltetrahydrophthalic acid,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C088343,methyltetrahydrophthalic anhydride,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C022154,midaflur,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C508918,mixite,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C010648,MK 251,pfas_perfluoro,,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000599935,ML-SA1 compound,phthalates,,,none,unresolved,,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000706842,Mo3Si,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C000706908,Mo5Si3,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D008975,Molluscacides,pesticides,,pesticide exposure axis,candidate-specific pesticide biomarker not established from NHANES domains,unresolved,"CDC NHANES pesticide, organophosphate, carbamate, and organochlorine panels searched",resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C044659,molybdate,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
C080292,molybdate orange,heavy_metals,,metal exposure axis,metal family searched; no mapped elemental analyte,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,resolved_no_candidate_specific_analyte,False,,,,,0,,0,0,,False
D008982,Molybdenum,heavy_metals,URXUMO,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMO,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26592,26587,99.98119735258724,True
C000615514,Molybdenum-100,heavy_metals,URXUMO,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMO,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26592,26587,99.98119735258724,True
C000615510,Molybdenum-94,heavy_metals,URXUMO,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMO,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26592,26587,99.98119735258724,True
C000615511,Molybdenum-95,heavy_metals,URXUMO,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMO,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26592,26587,99.98119735258724,True
C000615512,Molybdenum-96,heavy_metals,URXUMO,metal exposure axis,elemental urinary biomarker for parent metal/species,moderate,CDC NHANES metals blood/urine panels and codebooks,mapped,True,URXUMO,urine,Metals - Urine,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,WTSA2YR;WTSHM2YR,26592,26587,99.98119735258724,True
