pathway,n_datasets,n_significant_datasets,median_NES,min_FDR,direction,strict_supported
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,2,0,1.1802399429374388,0.0684496519216692,up,False
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,2,0,0.23063638637517192,0.18976705942514735,up,False
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,2,1,1.2560523841252498,9.880779987157504e-07,up,False
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,2,1,0.24243346693932677,0.0008564714543483194,up,False
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,2,1,-0.2424601240086669,0.03068428641073515,down,False
REACTOME_FCGR_ACTIVATION,2,1,0.4424562934392095,0.031174985680293643,up,False
REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,2,1,0.8826226857657433,0.014568821269495944,up,False
REACTOME_FERTILIZATION,2,0,0.07450004417052783,0.8484504349547975,up,False
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,2,0,0.2970301505088182,0.5994748809203734,up,False
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION,2,0,0.2043614189877162,0.5688696331396274,up,False
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,2,0,-0.040898640838717935,0.18221484331299392,down,False
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,1,0,-1.151254027698684,0.4868813881850158,down,False
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION,1,0,-0.21349318705460157,0.6777293634180871,down,False
REACTOME_FGFR2_ALTERNATIVE_SPLICING,2,0,0.2678123731424673,0.18123748736903322,up,False
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,2,0,-0.470008779055453,0.42672688502844097,down,False
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,2,0,0.8216476608808985,0.06481121636984268,up,False
REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION,2,0,0.6781183258443705,0.38388939634341374,up,False
REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING,1,0,-0.6759995644739925,0.08717458609727646,down,False
REACTOME_FIBRONECTIN_MATRIX_FORMATION,2,1,-0.2924969921560439,0.01105027458921726,down,False
REACTOME_FLT3_SIGNALING,2,0,-0.656675964625918,0.18026091386611476,down,False
REACTOME_FLT3_SIGNALING_IN_DISEASE,2,1,-1.0748098443422558,0.03690590062781335,down,False
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,2,1,2.0261677097909847,0.009602097165737978,up,False
REACTOME_FORMATION_OF_APOPTOSOME,2,0,0.7363461977812442,0.48257978378804517,up,False
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,1,1,1.7663718373810011,0.0031010084599941423,up,False
REACTOME_FORMATION_OF_AXIAL_MESODERM,2,0,-1.0797131836236664,0.09514391934629099,down,False
REACTOME_FORMATION_OF_DEFINITIVE_ENDODERM,2,0,-0.5770466180642728,0.4973246248889276,down,False
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,2,0,0.8786833180464543,0.18151865602105538,up,False
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,2,0,0.24455445057840255,0.06452451491212,up,False
REACTOME_FORMATION_OF_NEURONAL_PROGENITOR_AND_NEURONAL_BAF_NPBAF_AND_NBAF,2,0,-0.5423301641706675,0.17734065376592453,down,False
REACTOME_FORMATION_OF_PARAXIAL_MESODERM,2,1,1.3523524292067919,0.00020760829278751873,up,False
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,2,1,0.6568450391625548,0.031481776964595136,up,False
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,2,0,-0.7295959762438953,0.24030598437701636,down,False
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,2,1,1.4124026744141696,0.004769192778724042,up,False
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,2,0,0.1191017548959829,0.3352215268175777,up,False
REACTOME_FORMATION_OF_THE_CANONICAL_BAF_CBAF_COMPLEX,2,0,0.0455715824128926,0.17960872268634387,up,False
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,2,0,-0.04568884642224055,0.13724357033381465,down,False
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,2,0,-0.6289988709953531,0.13194144967371046,down,False
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,2,1,0.43125296557860965,0.00018449154002607524,up,False
REACTOME_FORMATION_OF_THE_EMBRYONIC_STEM_CELL_BAF_ESBAF_COMPLEX,2,0,0.1277606072074193,0.31623666253003424,up,False
REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,2,0,-0.31732758075034984,0.37529583476083506,down,False
REACTOME_FORMATION_OF_THE_NON_CANONICAL_BAF_NCBAF_COMPLEX,2,0,0.650550850386945,0.08790573594528193,up,False
REACTOME_FORMATION_OF_THE_POLYBROMO_BAF_PBAF_COMPLEX,2,0,0.763510045880989,0.22119043060047358,up,False
REACTOME_FORMATION_OF_THE_POSTERIOR_NEURAL_PLATE,1,0,0.07175082312886888,0.6030630347872642,up,False
REACTOME_FORMATION_OF_THE_URETERIC_BUD,2,0,-0.28543110600048227,0.20136599839692182,down,False
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,2,1,-0.6177402842840385,0.0003785685793778307,down,False
REACTOME_FORMATION_OF_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,2,1,-0.010256747964925053,0.015333037752045895,down,False
REACTOME_FOXO_MEDIATED_TRANSCRIPTION,2,0,-0.22076432524072281,0.354764672110889,down,False
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,2,0,-0.9591356065376135,0.13479718418128564,down,False
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES,2,0,-0.8773279045118465,0.18976705942514735,down,False
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,2,0,0.11020558586382696,0.3717646298356372,up,False
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,2,0,0.7537087160832955,0.5370958075565347,up,False
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,2,0,-0.5035621412788416,0.2684698394283888,down,False
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING,2,0,-0.4626160977769396,0.37967210877065544,down,False
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING,2,0,-0.5830049717278037,0.5231268583948818,down,False
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,2,0,0.2620918796946194,0.4805910803233625,up,False
REACTOME_G0_AND_EARLY_G1,2,0,-1.6833571073404017,0.09660855235519507,down,False
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,2,1,0.7035989234227907,0.000691287975389175,up,False
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,2,0,-1.9603076958745953,0.14637531420514913,down,False
REACTOME_G2_M_CHECKPOINTS,2,0,-0.14691081643742496,0.052793617836687824,down,False
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,2,0,-0.7790631181186223,0.36602262109318473,down,False
REACTOME_GAB1_SIGNALOSOME,2,0,0.4476644574588998,0.2834810565849634,up,False
REACTOME_GABA_B_RECEPTOR_ACTIVATION,2,0,-0.5561438345166224,0.09656281380509754,down,False
REACTOME_GABA_RECEPTOR_ACTIVATION,2,0,-0.7005899320632638,0.10781666452262953,down,False
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,2,0,-0.04931428494282651,0.32285101139659766,down,False
REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION,2,0,0.4527453579730913,0.07474910829706244,up,False
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,2,0,-0.2109612470479621,0.5836957222728313,down,False
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,2,0,-0.8984862044340242,0.44084105750514585,down,False
REACTOME_GAP_JUNCTION_ASSEMBLY,2,1,-0.029423860256372964,0.03642826372915036,down,False
REACTOME_GAP_JUNCTION_DEGRADATION,2,0,0.45937859649850576,0.4786215565165059,up,False
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,2,0,0.21694496086742157,0.07835054293809092,up,False
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,2,0,-0.6848760381718301,0.5225245810451814,down,False
REACTOME_GASTRULATION,2,0,0.8453719639310368,0.08284222498958381,up,False
REACTOME_GBP_MEDIATED_HOST_DEFENSE,2,0,0.8775846086457776,0.24284775678903733,up,False
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,2,1,0.48832380523315505,0.0016153347586462434,up,False
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,2,1,1.141805854485064,0.0022549346805240183,up,False
REACTOME_GENE_SILENCING_BY_RNA,2,0,-0.5496858668834292,0.08551627482026383,down,False
REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION,2,0,-0.6972556215016402,0.30261968521012406,down,False
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,2,0,0.11600224199184105,0.09345244340654174,up,False
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,2,0,-0.23560725204809926,0.3686270474137008,down,False
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,2,0,0.31445097502034447,0.11889059545793298,up,False
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,2,0,0.0672907899658698,0.13582882479417074,up,False
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS,2,0,-0.023634468702394332,0.27415471695691157,down,False
REACTOME_GLUCONEOGENESIS,2,0,-0.14908742251046003,0.11112692921178333,down,False
REACTOME_GLUCOSE_METABOLISM,2,1,-0.5908306118406196,0.028487882349361768,down,False
REACTOME_GLUCURONIDATION,2,0,1.8165605487432477,0.12378280867960544,up,False
REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM,2,0,-0.6248159792438011,0.21252302302459858,down,False
REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE,2,0,-0.1117677069999878,0.21946843490944506,down,False
REACTOME_GLUTATHIONE_CONJUGATION,2,1,0.39177854586560024,0.02049362606003698,up,False
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,2,0,0.18494921021159183,0.3352911253825555,up,False
REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,2,1,0.28993374296674773,0.0012144504383518127,up,False
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,2,0,-0.14958789385454652,0.18932795180024498,down,False
REACTOME_GLYCOGEN_METABOLISM,2,0,-0.12060386883686218,0.4786215565165059,down,False
REACTOME_GLYCOGEN_STORAGE_DISEASES,2,0,-0.11424106037722047,0.3475264720006363,down,False
REACTOME_GLYCOGEN_SYNTHESIS,2,0,0.13162031466825325,0.3922876375473821,up,False
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,2,1,-0.7027191702746065,0.018756905606511224,down,False
REACTOME_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS,2,0,-0.32963593317234563,0.06468217591690166,down,False
REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS,2,0,-0.47630960710721365,0.3359706839169913,down,False
REACTOME_GLYCOSPHINGOLIPID_CATABOLISM,2,0,0.24536170852070435,0.18465215575733732,up,False
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,2,0,0.2488689868988025,0.4129655721296428,up,False
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,2,0,0.4776740434728317,0.20695553432787037,up,False
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,2,0,0.3006412727567674,0.3239423769495977,up,False
REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,2,0,0.2531270208479966,0.4915818855590298,up,False
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,2,2,0.09608562047560694,0.000894715516346461,up,True
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,2,0,0.009059408827063551,0.2917134588835809,up,False
REACTOME_GPCR_LIGAND_BINDING,2,1,0.48096871367373095,0.014813363755146844,up,False
REACTOME_GPER1_SIGNALING,2,0,-0.49166681416199626,0.2513238157789525,down,False
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,2,1,0.7249602189800688,0.008744837710252326,up,False
REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING,2,0,-0.7006225197024782,0.294954192364875,down,False
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,2,0,-0.30255373795843427,0.2630536684766966,down,False
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,2,0,0.4774546605716888,0.2795693040451847,up,False
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,2,1,1.1847687452564641,1.135687793159709e-09,up,False
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,2,1,-0.03196490838087449,0.039216255989146555,down,False
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,2,1,0.4326156589180765,0.044586852183676556,up,False
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,2,0,-0.4689222928566425,0.32679590795534813,down,False
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,2,0,-0.822769708843764,0.09744033087393586,down,False
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,2,0,-0.38383534241964934,0.4789107607991451,down,False
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42,2,0,-0.5381382504999255,0.07402981847475464,down,False
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,2,0,-0.799384905569147,0.2644770841394345,down,False
REACTOME_G_PROTEIN_ACTIVATION,2,1,0.0033468342231923885,0.04496824045335999,up,False
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,2,0,-0.39025426057822765,0.6087454358110562,down,False
REACTOME_G_PROTEIN_MEDIATED_EVENTS,2,1,0.15824662588851685,0.043189128421808214,up,False
REACTOME_HATS_ACETYLATE_HISTONES,2,0,-0.27184929040567324,0.19769013857247725,down,False
REACTOME_HCMV_EARLY_EVENTS,2,0,-0.6343477823365427,0.32566056236667573,down,False
REACTOME_HCMV_INFECTION,2,0,0.6686140935242467,0.26651428115496895,up,False
REACTOME_HCMV_LATE_EVENTS,2,0,0.38481325500965863,0.5999729649676319,up,False
REACTOME_HDACS_DEACETYLATE_HISTONES,2,0,-0.2157372556884651,0.5514688648579175,down,False
REACTOME_HDL_REMODELING,2,0,0.001410539425609603,0.5625694131150014,up,False
REACTOME_HDMS_DEMETHYLATE_HISTONES,2,1,0.26796986013693724,0.005262454823848108,up,False
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,2,0,-1.7753567391732692,0.0976220668276934,down,False
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ,2,0,-0.19695598636172112,0.15623986155580463,down,False
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,2,0,-1.1979837655898455,0.16038046702623182,down,False
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,2,1,1.2940876446048288,1.0491832192705599e-08,up,False
REACTOME_HEDGEHOG_OFF_STATE,2,1,0.7382274296235674,0.026935846655844246,up,False
REACTOME_HEDGEHOG_ON_STATE,2,1,1.2001972416785243,0.008611745057220697,up,False
REACTOME_HEME_BIOSYNTHESIS,2,0,1.36035355032248,0.33683795523907,up,False
REACTOME_HEME_DEGRADATION,2,1,1.937193193951504,0.014813363755146844,up,False
REACTOME_HEME_SIGNALING,2,1,-0.0720404552128391,0.0016153347586462434,down,False
REACTOME_HEMOSTASIS,2,2,-1.5533114963449128,3.6920522368656572e-06,down,True
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,2,0,-0.5675345352775234,0.08585084995855816,down,False
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,2,1,1.5433454566372968,8.552634717006024e-10,up,False
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,2,0,-0.014976465807757399,0.15623986155580463,down,False
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,2,1,0.14053875940048127,0.021103768421235902,up,False
REACTOME_HIV_INFECTION,2,1,1.0468413395761542,4.3678720917276463e-08,up,False
REACTOME_HIV_LIFE_CYCLE,2,1,0.6283577673028081,0.008249130066509326,up,False
REACTOME_HIV_TRANSCRIPTION_ELONGATION,2,1,0.27728477586673506,0.0005508507217805787,up,False
REACTOME_HIV_TRANSCRIPTION_INITIATION,2,1,0.9801730958908496,0.01909952250331697,up,False
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,2,0,-1.339491717052298,0.14415885555555796,down,False
REACTOME_HOMOLOGY_DIRECTED_REPAIR,2,1,-1.8522598823639513,0.028847036245700224,down,False
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,1,1,-1.1848708015540594,0.031174985680293643,down,False
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,2,1,0.786256169212664,0.0004845787363351707,up,False
REACTOME_HSF1_ACTIVATION,2,1,-0.04639912671005912,0.025055803290384992,down,False
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,2,1,0.003441164492022651,0.03241943145198987,up,False
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,2,1,0.4116039131858337,0.008494158602866023,up,False
REACTOME_HS_GAG_BIOSYNTHESIS,2,0,-0.8511727477064001,0.11065710809137823,down,False
REACTOME_HS_GAG_DEGRADATION,2,0,-0.32380475476174764,0.07414234144933456,down,False
REACTOME_HYALURONAN_DEGRADATION,2,0,-0.5646440266767856,0.6895466996160245,down,False
REACTOME_HYALURONAN_METABOLISM,2,0,-0.16978197930665012,0.45425002742005816,down,False
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,2,0,0.30874545708949785,0.21645420030174203,up,False
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,2,0,0.11002441567554203,0.10332504185363041,up,False
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,2,2,-0.22179272709333778,6.995021731315783e-06,down,True
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,2,0,-0.16004425770031191,0.42008162782506153,down,False
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,2,0,-0.4625601979048511,0.3724780779223336,down,False
REACTOME_INDUCTION_OF_CELL_CELL_FUSION,2,0,-0.808256253942524,0.10648524684748142,down,False
REACTOME_INFECTION_WITH_ENTEROBACTERIA,2,0,-0.6593800576637249,0.10473987359660719,down,False
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,2,1,1.8030328112088643,0.011031246931759314,up,False
REACTOME_INFECTIOUS_DISEASE,2,2,1.3691124221352329,1.0035920857487349e-11,up,True
REACTOME_INFLAMMASOMES,2,0,0.5951383805839001,0.1966966062324384,up,False
REACTOME_INFLUENZA_INFECTION,2,2,0.711930375469921,6.3703290694234505e-06,up,True
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,2,2,0.45872829001588905,1.265513870362963e-06,up,True
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,2,1,0.013795869837308633,0.04966192306155309,up,False
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1,2,0,-0.20676003847561714,0.40473352696670567,down,False
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,2,0,-0.5563066932267104,0.15042133311141184,down,False
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,2,0,1.0230845926673902,0.07402981847475464,up,False
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,2,0,0.8134035078623634,0.3159519402292484,up,False
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,2,0,-0.4092010700413735,0.1545503212284042,down,False
REACTOME_INNATE_IMMUNE_SYSTEM,2,2,3.1515566396228634,2.7050409898053436e-14,up,True
REACTOME_INOSITOL_PHOSPHATE_METABOLISM,2,0,0.33043395154506516,0.35528082537358047,up,False
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,2,1,0.33133658809604644,0.026608022353283082,up,False
REACTOME_INSULIN_PROCESSING,2,0,0.6350709328486953,0.48522148660118203,up,False
REACTOME_INSULIN_RECEPTOR_RECYCLING,2,1,1.0732557610330231,0.039216255989146555,up,False
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,2,0,1.2719458439563627,0.32871333664483876,up,False
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,2,0,0.5827283903766176,0.17960872268634387,up,False
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,2,1,-1.0465943731407725,1.0923361898674469e-06,down,False
REACTOME_INTEGRIN_SIGNALING,2,0,-0.25348343754839314,0.3341910267262904,down,False
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,2,0,-0.9003054723315644,0.11019262451795211,down,False
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,2,0,-0.8924416948740752,0.13928657468169664,down,False
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,2,0,-0.8180720428176802,0.07463452383620886,down,False
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA,1,0,-0.06377117536549459,0.9081944925063892,down,False
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,2,1,0.6309958983504689,0.0023631957245936895,up,False
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,2,1,2.6241075984635063,0.0002153499019515528,up,False
REACTOME_INTERFERON_GAMMA_SIGNALING,2,2,1.85183005927501,9.49216285347893e-06,up,True
REACTOME_INTERFERON_SIGNALING,2,2,1.2865597526807426,6.771132603637878e-05,up,True
REACTOME_INTERLEUKIN_10_SIGNALING,2,1,0.3519252455495473,5.640956780657997e-07,up,False
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,2,1,1.469843907357724,0.016942754863909847,up,False
REACTOME_INTERLEUKIN_12_SIGNALING,2,1,1.332248931702093,0.008946932010255733,up,False
REACTOME_INTERLEUKIN_15_SIGNALING,2,0,-0.7436954882164738,0.27164535172940274,down,False
REACTOME_INTERLEUKIN_17_SIGNALING,2,0,-0.2365577624383112,0.4161628973324777,down,False
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,2,1,0.36035859878485055,0.0006092514265168251,up,False
REACTOME_INTERLEUKIN_1_SIGNALING,2,1,0.9254343697589906,3.0219888976778343e-05,up,False
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,2,0,-0.21733490308240389,0.22859984580795192,down,False
REACTOME_INTERLEUKIN_21_SIGNALING,2,0,0.11220368730766783,0.18221484331299392,up,False
REACTOME_INTERLEUKIN_27_SIGNALING,2,1,0.46155136311344724,0.037595545527408465,up,False
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,2,1,-0.14799965974984666,0.021789716801800797,down,False
REACTOME_INTERLEUKIN_2_SIGNALING,2,0,-0.502008328775863,0.09939548504207077,down,False
REACTOME_INTERLEUKIN_35_SIGNALLING,2,1,0.010601044534580903,0.02260977309976894,up,False
REACTOME_INTERLEUKIN_37_SIGNALING,2,0,-0.2763889342947831,0.11809815987529791,down,False
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,2,0,-0.21214293921347507,0.13678328331875148,down,False
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,2,2,0.6283669979125606,1.001837275781026e-05,up,True
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,2,0,0.039250420185469606,0.05625350581445338,up,False
REACTOME_INTERLEUKIN_6_SIGNALING,2,1,0.4985362789223076,0.03255246298658858,up,False
REACTOME_INTERLEUKIN_7_SIGNALING,2,0,-0.6550823726088142,0.13498919667750933,down,False
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,2,0,-0.3377471041532006,0.16463727864227337,down,False
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,2,1,0.4532585124760534,0.02144956111721715,up,False
REACTOME_INTRAFLAGELLAR_TRANSPORT,2,0,-0.296231649204333,0.17018757651861596,down,False
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,2,1,1.7438168140840316,0.002451233329352946,up,False
REACTOME_INTRA_GOLGI_TRAFFIC,2,1,1.7373635421136018,0.01066996732713105,up,False
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,2,0,-0.887975489373986,0.35195457172293104,down,False
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,2,0,0.9054107345845367,0.36071459618864166,up,False
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,2,1,-1.4297843469486118,0.0466559331703929,down,False
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS,2,0,-0.2945351009767573,0.5309803591890325,down,False
REACTOME_ION_CHANNEL_TRANSPORT,2,0,-0.5625667393831728,0.32285101139659766,down,False
REACTOME_ION_HOMEOSTASIS,2,0,-0.9355718987936747,0.18104930243481246,down,False
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,2,0,-0.7301719204610234,0.24825906912726672,down,False
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,2,0,0.19447099852825317,0.36071459618864166,up,False
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,2,0,0.2173999030914939,0.4510656464172553,up,False
REACTOME_IRAK4_DEFICIENCY_TLR2_4,2,0,-0.16006679107607547,0.09189681604916522,down,False
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,2,1,-1.1408362133122807,0.0003571242414170589,down,False
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,2,0,0.08818977964228099,0.6982698891159794,up,False
REACTOME_IRON_UPTAKE_AND_TRANSPORT,2,1,2.4497872187965353,0.0005489699573745801,up,False
REACTOME_IRS_MEDIATED_SIGNALLING,2,0,1.097934308486096,0.18221484331299392,up,False
REACTOME_ISG15_ANTIVIRAL_MECHANISM,2,0,-0.40087419482907655,0.10417486931622935,down,False
