gene_symbol,GeneCards,DisGeNET,OpenTargets,disease_support_count,GeneCards_score,DisGeNET_score,OpenTargets_score
KIAA0586,0,0,1,1,,,0.009609076221802246
KIAA0753,0,0,1,1,,,0.015522353896757475
KIAA0930,0,0,1,1,,,0.004619748183558772
KIAA1217,0,0,1,1,,,0.00504065857361635
KIAA1549,0,0,1,1,,,0.26920455670630955
KIAA1549L,0,0,1,1,,,0.021012743466100242
KIAA1614,0,0,1,1,,,0.0014783194187388072
KIAA1671,0,0,1,1,,,0.0
KIAA1755,0,0,1,1,,,0.0
KIAA2012,0,0,1,1,,,0.016662297665165294
KICS2,0,0,1,1,,,0.0022174791281082107
KIDINS220,0,0,1,1,,,0.0022174791281082107
KIF11,0,0,1,1,,,0.1232701937558631
KIF13A,0,0,1,1,,,0.0014783194187388072
KIF13B,0,0,1,1,,,0.012142460225010516
KIF14,0,0,1,1,,,0.11265809066144818
KIF15,0,0,1,1,,,0.08293488186622615
KIF16B,0,0,1,1,,,0.010512493644364851
KIF18A,0,0,1,1,,,0.1036484198893496
KIF18B,0,0,1,1,,,0.08069054286462986
KIF1A,0,0,1,1,,,0.012006212223715524
KIF1B,0,0,1,1,,,0.0014783194187388072
KIF1C,0,0,1,1,,,0.010189727228990052
KIF20A,0,0,1,1,,,0.11444454568236812
KIF20B,0,0,1,1,,,0.31834944531247944
KIF21A,0,0,1,1,,,0.0014783194187388072
KIF21B,0,0,1,1,,,0.08199026415109363
KIF22,0,0,1,1,,,0.016207719205056106
KIF23,0,0,1,1,,,0.1012963274624556
KIF24,0,0,1,1,,,0.0018478992734235094
KIF26A,0,0,1,1,,,0.02408428719695307
KIF26B,0,0,1,1,,,0.10906164033684951
KIF27,0,0,1,1,,,0.0
KIF2A,0,0,1,1,,,0.01915302492982932
KIF2B,0,0,1,1,,,0.01847899273423509
KIF2C,0,0,1,1,,,0.05242572337179709
KIF3A,0,0,1,1,,,0.01251846366633532
KIF3B,0,0,1,1,,,0.02824318692403987
KIF3C,0,0,1,1,,,0.07718839522803189
KIF4A,0,0,1,1,,,0.10674009884299861
KIF5A,0,0,1,1,,,0.00487640086042315
KIF5B,0,0,1,1,,,0.40037258648374213
KIF5C,0,0,1,1,,,0.025791578994100204
KIF7,0,0,1,1,,,0.012937964101803952
KIF9,0,0,1,1,,,0.19819044169460492
KIFAP3,0,0,1,1,,,0.0036957985468470188
KIFC1,0,0,1,1,,,0.016108791515406364
KIFC2,0,0,1,1,,,0.07963159462385164
KIFC3,0,0,1,1,,,0.09557343534342398
KILH,0,0,1,1,,,0.009491529769410369
KIN,0,0,1,1,,,0.03227417677676606
KIR2DL1,0,0,1,1,,,0.011788160109451546
KIR2DL3,0,0,1,1,,,0.004496554898663872
KIR2DL4,0,0,1,1,,,0.08717279704787331
KIR2DS4,0,0,1,1,,,0.010445340733353776
KIR3DL1,0,0,1,1,,,0.047999656703077834
KIR3DL2,0,0,1,1,,,0.01478463144237851
KIR3DL3,0,0,1,1,,,0.006652437384324632
KIRREL1,1,0,1,2,16.5,,0.0018478992734235094
KIRREL3,0,0,1,1,,,0.016876942658069275
KISS1,1,0,1,2,4.6,,0.10543227076525945
KISS1R,0,0,1,1,,,0.022541488893916876
KIT,1,0,1,2,24.4,,0.7304389507242317
KITLG,0,0,1,1,,,0.10652778651285964
KIZ,0,0,1,1,,,0.004532805828050916
KL,0,0,1,1,,,0.09501289170736936
KLB,0,0,1,1,,,0.08143026733725602
KLC1,1,0,1,2,3.6,,0.008315546730405791
KLC2,0,0,1,1,,,0.010964202355646154
KLC3,1,0,1,2,3.6,,0.02036792631460105
KLC4,0,0,1,1,,,0.009172517740093838
KLF1,0,0,1,1,,,0.014808148753736327
KLF10,0,0,1,1,,,0.005436997583451059
KLF11,0,0,1,1,,,0.008664594370941343
KLF12,0,0,1,1,,,0.19287426959210924
KLF13,0,0,1,1,,,0.2828300026713485
KLF14,0,0,1,1,,,0.30689803061154153
KLF15,0,0,1,1,,,0.08786208285067817
KLF16,0,0,1,1,,,0.027266985712212817
KLF17,0,0,1,1,,,0.08553063875706927
KLF2,0,0,1,1,,,0.23950174002653674
KLF3,0,0,1,1,,,0.09735627983118723
KLF4,1,0,1,2,13.4,,0.4729815350142798
KLF5,1,0,1,2,9.0,,0.5590642203772035
KLF6,1,0,1,2,6.9,,0.40695297463480107
KLF7,0,0,1,1,,,0.11400332822116034
KLF8,0,0,1,1,,,0.06542613259024203
KLF9,0,0,1,1,,,0.04703703073081869
KLHDC10,0,0,1,1,,,0.009239496367117545
KLHDC4,0,0,1,1,,,0.01626151360612688
KLHDC7B,0,0,1,1,,,0.0073915970936940375
KLHDC8A,0,0,1,1,,,0.0
KLHDC8B,0,0,1,1,,,0.010439686332544256
KLHDC9,0,0,1,1,,,0.0
KLHL11,0,0,1,1,,,0.0
KLHL13,0,0,1,1,,,0.013489664695991615
KLHL14,0,0,1,1,,,0.0073915970936940375
KLHL15,0,0,1,1,,,0.005735536883127028
KLHL18,0,0,1,1,,,0.09621772096729878
KLHL2,0,0,1,1,,,0.0036957985468470188
KLHL20,0,0,1,1,,,0.00997865607648695
KLHL21,0,0,1,1,,,0.0034150681002743806
KLHL22,0,0,1,1,,,0.07944413155121365
KLHL23,0,0,1,1,,,0.0072054769402634
KLHL25,0,0,1,1,,,0.0
KLHL28,0,0,1,1,,,0.0
KLHL29,0,0,1,1,,,0.005359256317134241
KLHL31,0,0,1,1,,,0.01335764255901258
KLHL34,0,0,1,1,,,0.008828852084134543
KLHL35,0,0,1,1,,,0.025928721597833833
KLHL36,0,0,1,1,,,0.0073915970936940375
KLHL41,0,0,1,1,,,0.0018478992734235094
KLHL5,0,0,1,1,,,0.09263547983410267
KLHL6,0,0,1,1,,,0.0036957985468470188
KLK1,0,0,1,1,,,0.0784645750780262
KLK10,0,0,1,1,,,0.08470069239238259
KLK11,0,0,1,1,,,0.08535083600146123
KLK12,0,0,1,1,,,0.07768760458821011
KLK13,0,0,1,1,,,0.011844310082263918
KLK14,0,0,1,1,,,0.03594346606459562
KLK15,0,0,1,1,,,0.00813075680306344
KLK2,1,0,1,2,3.7,,0.2526283628911428
KLK3,0,0,1,1,,,0.08900620939702425
KLK4,0,0,1,1,,,0.03201533904856785
KLK5,0,0,1,1,,,0.022698233875100768
KLK6,1,0,1,2,3.6,,0.12228436158917595
KLK7,0,0,1,1,,,0.044691053485996945
KLK8,1,0,1,2,15.7,,0.09127804939201405
KLKB1,0,0,1,1,,,0.03427668362273267
KLLN,0,0,1,1,,,0.03312626366395578
KLRB1,0,0,1,1,,,0.07175646687144933
KLRC1,0,0,1,1,,,0.11895390571144887
KLRC2,0,0,1,1,,,0.011657761693489409
KLRC3,0,0,1,1,,,0.0
KLRC4-KLRK1,0,0,1,1,,,0.0021415022882511903
KLRD1,0,0,1,1,,,0.025397517960440194
KLRG1,0,0,1,1,,,0.08375910029896241
KLRK1,1,0,1,2,8.7,,0.10970902561236132
KLRK1-AS1,0,0,1,1,,,0.00350352971046099
KMO,0,0,1,1,,,0.08240105884682619
KMT2A,1,0,1,2,3.2,,0.4502329316976958
KMT2B,0,0,1,1,,,0.019791467110450996
KMT2C,1,0,1,2,5.9,,0.629138586875359
KMT2D,1,0,1,2,5.5,,0.6531055580782871
KMT2E,0,0,1,1,,,0.009403754080310744
KMT5A,0,0,1,1,,,0.08311953719563377
KMT5C,0,0,1,1,,,0.013674454623333965
KNG1,0,0,1,1,,,0.10473726363802653
KNL1,0,0,1,1,,,0.5353763977701691
KNSTRN,0,0,1,1,,,0.2643843387549156
KNTC1,0,0,1,1,,,0.04244241624946932
KPNA1,0,0,1,1,,,0.022572705591292642
KPNA2,0,0,1,1,,,0.10537839129291497
KPNA3,0,0,1,1,,,0.06929042184577174
KPNA4,0,0,1,1,,,0.0014783194187388072
KPNA5,0,0,1,1,,,0.007947924100302269
KPNB1,0,0,1,1,,,0.023431863521620466
KRABD1,0,0,1,1,,,0.012282378554198663
KRABD2,0,0,1,1,,,0.004619748183558772
KRAS,1,0,1,2,98.5,,0.8092923287146534
KRASP1,0,0,1,1,,,0.0022174791281082107
KRCC1,0,0,1,1,,,0.005861947139582353
KREMEN2,0,0,1,1,,,0.046463114446248066
KRI1,0,0,1,1,,,0.0
KRIT1,1,0,1,2,3.4,,0.0551010935216238
KRR1,0,0,1,1,,,0.012175602990446007
KRT1,0,0,1,1,,,0.018260700761953592
KRT10,0,0,1,1,,,0.0021045519502878854
KRT13,0,0,1,1,,,0.012722375853237874
KRT14,0,0,1,1,,,0.024200612699395663
KRT15,0,0,1,1,,,0.04359087924350767
KRT16,0,0,1,1,,,0.029802122566840134
KRT17,0,0,1,1,,,0.10852849609598178
KRT18,1,0,1,2,9.5,,0.10879414741473363
KRT18P11,0,0,1,1,,,0.0014783194187388072
KRT19,1,0,1,2,10.9,,0.1072601576824417
KRT2,0,0,1,1,,,0.0
KRT20,1,0,1,2,15.5,,0.11149806081891939
KRT222,0,0,1,1,,,0.009054415264706857
KRT23,0,0,1,1,,,0.11705601129754674
KRT24,1,0,1,2,3.4,,0.0635496856997538
KRT27,0,0,1,1,,,0.0
KRT31,0,0,1,1,,,0.0
KRT32,0,0,1,1,,,0.00406537840153172
KRT37,0,0,1,1,,,0.0036957985468470188
KRT38,0,0,1,1,,,0.0
KRT4,0,0,1,1,,,0.0511868098738312
KRT5,0,0,1,1,,,0.07111734115294592
KRT6A,0,0,1,1,,,0.06619683699617651
KRT6B,0,0,1,1,,,0.04815414527114474
KRT6C,0,0,1,1,,,0.02164896127672238
KRT7,1,0,1,2,9.8,,0.1112912623582076
KRT7-AS,0,0,1,1,,,0.009962501343793392
KRT72,0,0,1,1,,,0.0014783194187388072
KRT73,0,0,1,1,,,0.010882073499049552
KRT75,0,0,1,1,,,0.0029361066233284643
KRT76,0,0,1,1,,,0.0022174791281082107
KRT78,0,0,1,1,,,0.0014783194187388072
KRT79,0,0,1,1,,,0.0014783194187388072
KRT8,1,0,1,2,7.3,,0.11217222719294383
KRT80,0,0,1,1,,,0.12139927209771141
KRT81,0,0,1,1,,,0.017370253170180983
KRT83,0,0,1,1,,,0.029467096263249976
KRT85,0,0,1,1,,,0.009755470908685686
KRT86,0,0,1,1,,,0.00406537840153172
KRT88P,0,0,1,1,,,0.02887003983946321
KRT8P12,0,0,1,1,,,0.05617613791207468
KRT9,0,0,1,1,,,0.002798019617286428
KRTAP1-1,0,0,1,1,,,0.005358907892928176
KRTAP1-3,0,0,1,1,,,0.011456975495225754
KRTAP13-2,0,0,1,1,,,0.017844086445479475
KRTAP27-1,0,0,1,1,,,0.0044349582562164215
KRTAP3-1,0,0,1,1,,,0.00406537840153172
KRTAP4-5,0,0,1,1,,,0.004619748183558772
KRTAP5-1,0,0,1,1,,,0.004144752111993175
KRTAP5-4,0,0,1,1,,,0.007761176948378739
KRTCAP2,0,0,1,1,,,0.0036957985468470188
KRTCAP3,0,0,1,1,,,0.0073915970936940375
KRTDAP,0,0,1,1,,,0.0
KSR1,0,0,1,1,,,0.10036282116203778
KSR2,0,0,1,1,,,0.00406537840153172
KTI12,0,0,1,1,,,0.0014783194187388072
KTN1,0,0,1,1,,,0.26492397667329065
KTN1-AS1,0,0,1,1,,,0.0022174791281082107
KXD1,0,0,1,1,,,0.0
KYAT1,0,0,1,1,,,0.008017829625243115
KYNU,0,0,1,1,,,0.009668764768992043
L1CAM,1,0,1,2,9.6,,0.09170196945775447
L1CAM-AS1,0,0,1,1,,,0.009424286294459896
L1TD1,0,0,1,1,,,0.16094174752357765
L2HGDH,0,0,1,1,,,0.025501009973244428
L3MBTL1,0,0,1,1,,,0.005615560569792552
L3MBTL2,0,0,1,1,,,0.0
L3MBTL3,0,0,1,1,,,0.004619748183558772
L3MBTL4,0,0,1,1,,,0.0036957985468470188
LACC1,0,0,1,1,,,0.015522353896757475
LACTB,0,0,1,1,,,0.10753186567034227
LACTB2,0,0,1,1,,,0.05295612561976157
LAD1,0,0,1,1,,,0.09409947188427552
LAG3,1,0,1,2,9.6,,0.39367305677795317
LAGE3,0,0,1,1,,,0.02539894601280811
LAIR1,0,0,1,1,,,0.011409748492788415
LAIR2,0,0,1,1,,,0.0014783194187388072
LALBA,0,0,1,1,,,0.010607557795875416
LAMA1,0,0,1,1,,,0.08735944774808094
LAMA2,0,0,1,1,,,0.03689809885033811
LAMA3,0,0,1,1,,,0.01643452568793625
LAMA4,0,0,1,1,,,0.05888132222545706
LAMA5,1,0,1,2,3.3,,0.49932532392678636
LAMB1,0,0,1,1,,,0.02785547124538365
LAMB2,0,0,1,1,,,0.06646748343530082
LAMB3,0,0,1,1,,,0.03529041295304299
LAMB4,0,0,1,1,,,0.018506698652593082
LAMC1,1,0,1,2,4.5,,0.4925888702977003
LAMC2,1,0,1,2,8.2,,0.18858462141257104
LAMC3,0,0,1,1,,,0.0021045519502878854
LAMP1,0,0,1,1,,,0.040599986778210195
LAMP2,0,0,1,1,,,0.020143525622821425
LAMP3,0,0,1,1,,,0.07984679082805693
LAMP5,0,0,1,1,,,0.009100480706584443
LAMTOR1,0,0,1,1,,,0.03764628150031793
LAMTOR3,0,0,1,1,,,0.015152774042072777
LAMTOR5,0,0,1,1,,,0.09371445156061765
LANCL2,0,0,1,1,,,0.0
LAP3,0,0,1,1,,,0.03811319204384288
LAP3P2,0,0,1,1,,,0.0051741179655858255
LAPTM4A,0,0,1,1,,,0.0036957985468470188
LAPTM4B,0,0,1,1,,,0.09940546495633058
LAPTM5,0,0,1,1,,,0.008479804443598991
LARGE1,0,0,1,1,,,0.011775224814537584
LARGE2,0,0,1,1,,,0.0855522210514347
LARP1,0,0,1,1,,,0.07769378612577957
LARP1B,0,0,1,1,,,0.0
LARP4,0,0,1,1,,,0.0029566388374776143
LARP4B,0,0,1,1,,,0.2659749693850502
LARP6,0,0,1,1,,,0.0784984177675038
LARS1,0,0,1,1,,,0.08386043243258597
LARS2,0,0,1,1,,,0.04297004021579898
LAS1L,0,0,1,1,,,0.004784005896751974
LASP1,1,0,1,2,10.3,,0.27981208754490094
LASP1NB,0,0,1,1,,,0.007206807166351686
LAT,0,0,1,1,,,0.09514147862179677
LAT2,0,0,1,1,,,0.012175602990446007
LATS1,1,0,1,2,3.8,,0.5270497268502266
LATS2,1,0,1,2,9.2,,0.5503547171815275
LAX1,0,0,1,1,,,0.0036957985468470188
LAYN,0,0,1,1,,,0.048631273985773146
LBH,0,0,1,1,,,0.03666115770908287
LBHD1,0,0,1,1,,,0.0
LBP,0,0,1,1,,,0.040145221782246276
LBR,0,0,1,1,,,0.012690345599165204
LBX1,0,0,1,1,,,0.013733492898372689
LBX2,0,0,1,1,,,0.11075799358431741
LBX2-AS1,1,0,1,2,15.7,,0.0772487599376304
LCA5,0,0,1,1,,,0.0
LCAT,0,0,1,1,,,0.08460886577405018
LCE1E,0,0,1,1,,,0.0
LCK,0,0,1,1,,,0.43071993650850193
LCLAT1,0,0,1,1,,,0.0014783194187388072
LCMT1,0,0,1,1,,,0.014113433361842795
LCMT2,0,0,1,1,,,0.008202619552585465
LCN10,0,0,1,1,,,0.009862010323512398
LCN2,1,0,1,2,4.3,,0.12167140421533988
LCN6,0,0,1,1,,,0.01739154915626285
LCOR,0,0,1,1,,,0.04155720143787981
LCORL,0,0,1,1,,,0.0036957985468470188
LCP1,0,0,1,1,,,0.26603869476359104
LCP2,0,0,1,1,,,0.011678174718368213
LCT,0,0,1,1,,,0.05902974039727813
LCTL,0,0,1,1,,,0.003326218692162316
LDAH,0,0,1,1,,,0.0036957985468470188
LDB1,0,0,1,1,,,0.10406845663608191
LDB2,0,0,1,1,,,0.013160080989211445
LDB3,0,0,1,1,,,0.024450816769582173
LDHA,1,0,1,2,9.2,,0.11668069239895268
LDHAL6B,0,0,1,1,,,0.0036957985468470188
LDHB,0,0,1,1,,,0.07736353881753558
LDHC,0,0,1,1,,,0.00504065857361635
LDHD,0,0,1,1,,,0.025296328814843193
LDLR,0,0,1,1,,,0.08645124661311909
LDLRAD3,0,0,1,1,,,0.04679056618463593
LDLRAD4,0,0,1,1,,,0.0808594555525617
LDLRAD4-AS1,1,0,1,2,15.4,,0.004619748183558772
LDLRAP1,0,0,1,1,,,0.005982676558779355
LDOC1,0,0,1,1,,,0.07640693915751526
LEAP2,0,0,1,1,,,0.0014783194187388072
LECT2,0,0,1,1,,,0.039350747573253825
LEF1,1,0,1,2,13.5,,0.43085955889622635
LEF1-AS1,1,0,1,2,16.2,,0.0018478992734235094
LEFTY1,0,0,1,1,,,0.004691610933080798
LEFTY2,0,0,1,1,,,0.0029566388374776143
LEMD1,0,0,1,1,,,0.11314696178553801
LEMD2,0,0,1,1,,,0.0022174791281082107
LENG8,0,0,1,1,,,0.024604162859209546
LEO1,0,0,1,1,,,0.013818180122378015
LEP,1,0,1,2,10.0,,0.1175595804737686
LEPR,1,0,1,2,4.0,,0.10556746497256253
LEPROTL1,0,0,1,1,,,0.26191405674009594
LERFS,0,0,1,1,,,0.004619748183558772
LETM1,0,0,1,1,,,0.08181380204404691
LETMD1,0,0,1,1,,,0.0029566388374776143
LFNG,0,0,1,1,,,0.008726191013388791
LGALS1,1,0,1,2,7.7,,0.1369109717089985
LGALS12,0,0,1,1,,,0.029615255044451116
LGALS2,0,0,1,1,,,0.03206310907410478
LGALS3,1,0,1,2,9.8,,0.13821865926530122
LGALS3BP,1,0,1,2,9.8,,0.09935971221929929
LGALS4,1,0,1,2,10.1,,0.08918621549974699
LGALS7,0,0,1,1,,,0.045596250777885906
LGALS7B,0,0,1,1,,,0.0036957985468470188
LGALS8,0,0,1,1,,,0.08317189258801048
LGALS9,1,0,1,2,6.8,,0.11059930988487128
LGALS9B,0,0,1,1,,,0.0073915970936940375
LGALS9C,0,0,1,1,,,0.021338650601151345
LGALSL,0,0,1,1,,,0.0014783194187388072
LGI1,0,0,1,1,,,0.02109780609494242
LGI3,0,0,1,1,,,0.0022174791281082107
LGI4,0,0,1,1,,,0.012295919343868313
LGMN,0,0,1,1,,,0.03539083388338643
LGR4,1,0,1,2,3.5,,0.09948197247920454
LGR5,1,0,1,2,18.3,,0.12639504234829999
LGR6,0,0,1,1,,,0.0780680902233892
LGSN,0,0,1,1,,,0.0022174791281082107
LHB,0,0,1,1,,,0.046149847098761694
LHCGR,0,0,1,1,,,0.04716157195096107
LHFPL2,0,0,1,1,,,0.3175431734210505
LHFPL3,0,0,1,1,,,0.006652437384324632
LHFPL4,0,0,1,1,,,0.030048423710149628
LHFPL6,0,0,1,1,,,0.2791559835718448
LHFPL7,0,0,1,1,,,0.08145345276955013
LHPP,0,0,1,1,,,0.09933009789393801
LHX1,0,0,1,1,,,0.029912972149613797
LHX2,0,0,1,1,,,0.003490476405355517
LHX3,0,0,1,1,,,0.004506821005738447
LHX4,0,0,1,1,,,0.014126163334615267
LHX5,0,0,1,1,,,0.042908221128893885
LHX6,0,0,1,1,,,0.019073901068463357
LHX8,0,0,1,1,,,0.003675266332697868
LHX9,0,0,1,1,,,0.011313249996181706
LIAS,0,0,1,1,,,0.013608977606130371
LIF,0,0,1,1,,,0.10411563176493245
LIFR,0,0,1,1,,,0.29783464189064907
LIFR-AS1,1,0,0,1,16.2,,
LIG1,1,0,1,2,4.9,,0.01628580889557899
LIG3,1,0,1,2,3.3,,0.01989983161420534
LIG4,0,0,1,1,,,0.08691845148266505
LILRA2,0,0,1,1,,,0.0014783194187388072
LILRA4,0,0,1,1,,,0.0054793154483676184
LILRB1,0,0,1,1,,,0.05641694200758691
LILRB2,0,0,1,1,,,0.11001060453235872
LILRB3,0,0,1,1,,,0.07798401852631147
LILRB4,0,0,1,1,,,0.022219172634100438
LILRB5,0,0,1,1,,,0.003936428398744563
LIM2,0,0,1,1,,,0.0073915970936940375
LIMA1,0,0,1,1,,,0.08632424998552328
LIMCH1,0,0,1,1,,,0.0
LIMD1,0,0,1,1,,,0.06324002829720493
LIMD2,0,0,1,1,,,0.07391597093694036
LIME1,0,0,1,1,,,0.024121163373059067
LIMK1,1,0,1,2,3.7,,0.11069083906091876
LIMK2,0,0,1,1,,,0.09839884371665092
LIMS1,0,0,1,1,,,0.08641800357342476
LIMS2,0,0,1,1,,,0.030740606845491802
LIN28A,0,0,1,1,,,0.10954601653898569
LIN28B,1,0,1,2,3.9,,0.11323769083077075
LIN7A,0,0,1,1,,,0.0036957985468470188
LIN9,0,0,1,1,,,0.0051741179655858255
LINC-PINT,0,0,1,1,,,0.09129192089424214
LINC-ROR,1,0,1,2,23.1,,0.10899271930679173
LINC00052,0,0,1,1,,,0.0035110086195046675
LINC00092,1,0,1,2,14.6,,0.005758301245986824
LINC00114,1,0,1,2,15.8,,0.09761582737635033
LINC00115,1,0,1,2,15.7,,0.07788525857625407
LINC00173,0,0,1,1,,,0.03887774749141571
LINC00174,1,0,1,2,16.6,,0.0891536978152074
LINC00205,1,0,1,2,14.8,,0.0036957985468470188
LINC00239,0,0,1,1,,,0.09596277344153671
LINC00261,1,0,1,2,15.4,,0.03358654801607335
LINC00265,1,0,1,2,15.5,,0.03105431082754567
LINC00276,0,0,1,1,,,0.00201215698661671
LINC00294,0,0,1,1,,,0.012534916738056135
LINC00312,1,0,0,1,15.9,,
LINC00324,1,0,1,2,15.7,,0.015891933751442176
LINC00332,0,0,1,1,,,0.02254437113576681
LINC00336,0,0,1,1,,,0.007761176948378739
LINC00339,1,0,1,2,16.7,,0.07043143630294474
LINC00342,1,0,1,2,15.7,,0.060838405424126184
LINC00355,1,0,1,2,14.6,,0.038784021309302225
LINC00365,0,0,1,1,,,0.057348674148727616
LINC00390,0,0,1,1,,,0.0022174791281082107
LINC00400,0,0,1,1,,,0.0036957985468470188
LINC00402,0,0,1,1,,,0.014976939488188182
LINC00412,0,0,1,1,,,0.0036957985468470188
LINC00426,0,0,1,1,,,0.0014783194187388072
LINC00431,0,0,1,1,,,0.0018478992734235094
LINC00460,1,0,1,2,17.1,,0.1145084053309752
LINC00467,1,0,1,2,16.3,,0.09152334032383833
LINC00472,0,0,1,1,,,0.0714266452934974
LINC00473,1,0,0,1,19.1,,
LINC00475,0,0,1,1,,,0.011087395640541052
LINC00477,0,0,1,1,,,0.0014783194187388072
LINC00485,1,0,1,2,15.4,,0.07428555079162505
LINC00486,0,0,1,1,,,0.0014783194187388072
LINC00488,0,0,1,1,,,0.006098067602297579
LINC00491,0,0,1,1,,,0.049672033204234294
LINC00494,0,0,1,1,,,0.006677017316751686
LINC00504,1,0,1,2,16.6,,0.009773333934995448
LINC00507,0,0,1,1,,,0.0014783194187388072
LINC00511,1,0,1,2,19.5,,0.08314287529467732
LINC00518,1,0,1,2,15.6,,0.0014783194187388072
LINC00520,1,0,1,2,16.3,,0.02185754901239853
LINC00525,1,0,1,2,15.8,,0.0907805522540616
LINC00534,0,0,1,1,,,0.0014783194187388072
LINC00538,0,0,1,1,,,0.03035687861951842
LINC00543,0,0,1,1,,,0.07881044014581476
LINC00574,0,0,1,1,,,0.014783194187388075
LINC00578,0,0,1,1,,,0.026105087943040103
LINC00603,0,0,1,1,,,0.0036957985468470188
LINC00612,0,0,1,1,,,0.01829420280689274
LINC00630,1,0,1,2,15.4,,0.02087366487045047
LINC00632,1,0,1,2,15.4,,0.09178696814099209
LINC00641,0,0,1,1,,,0.07194159744827407
LINC00649,0,0,1,1,,,0.0786136263024518
LINC00654,1,0,1,2,15.4,,0.0038267940731185955
LINC00659,1,0,1,2,16.0,,0.10524044413756904
LINC00662,1,0,1,2,14.6,,0.10098542201938367
LINC00665,0,0,1,1,,,0.09483860882524253
LINC00667,0,0,1,1,,,0.03527434390823988
LINC00668,1,0,1,2,16.5,,0.010632594526394024
LINC00674,0,0,1,1,,,0.016415505212245506
LINC00682,0,0,1,1,,,0.01793319617467131
LINC00689,0,0,1,1,,,0.06398494959727943
LINC00702,0,0,1,1,,,0.02256425438057612
LINC00707,1,0,0,1,17.8,,
LINC00709,0,0,1,1,,,0.016631093460811583
LINC00839,0,0,1,1,,,0.012165198837986052
LINC00844,0,0,1,1,,,0.029341570143678962
LINC00852,0,0,1,1,,,0.015152774042072773
LINC00857,1,0,1,2,16.3,,0.10479900206148135
LINC00858,1,0,1,2,21.3,,0.09869087573224274
LINC00862,0,0,1,1,,,0.004619748183558772
LINC00865,0,0,1,1,,,0.0021455058980335466
LINC00880,0,0,1,1,,,0.07344886306504719
LINC00887,0,0,1,1,,,0.012011345277252809
LINC00892,0,0,1,1,,,0.0014783194187388072
LINC00896,1,0,0,1,14.6,,
LINC00899,0,0,1,1,,,0.0014783194187388072
LINC00908,1,0,1,2,15.7,,0.008017829625243115
LINC00917,0,0,1,1,,,0.005245980715107851
LINC00920,1,0,1,2,16.9,,0.08120330171214932
LINC00922,0,0,1,1,,,0.011456975495225754
LINC00924,0,0,1,1,,,0.0044349582562164215
LINC00930,0,0,1,1,,,0.023463630938683835
LINC00941,1,0,1,2,18.6,,0.0687852692167204
LINC00942,0,0,1,1,,,0.0029566388374776143
LINC00944,0,0,1,1,,,0.004619748183558772
LINC00955,0,0,1,1,,,0.08469509608592096
LINC00957,1,0,1,2,16.6,,0.02984624245362906
LINC00958,1,0,1,2,17.0,,0.05793942757253163
LINC00960,0,0,1,1,,,0.010717815785856353
LINC00963,1,0,1,2,18.5,,0.10284216965891035
LINC00968,0,0,1,1,,,0.0036957985468470188
LINC00973,0,0,1,1,,,0.005145988832201489
LINC00974,0,0,1,1,,,0.03886375382814505
LINC00996,0,0,1,1,,,0.06765701251921345
LINC00997,1,0,1,2,15.5,,0.04398000270747951
LINC01010,0,0,1,1,,,0.008099168099832072
LINC01011,0,0,1,1,,,0.004506821005738447
LINC01013,0,0,1,1,,,0.005913277674955229
LINC01018,0,0,1,1,,,0.03140570616310919
LINC01029,0,0,1,1,,,0.0022174791281082107
LINC01031,0,0,1,1,,,0.0014783194187388072
LINC01055,0,0,1,1,,,0.021038461032215468
LINC01063,0,0,1,1,,,0.027957278751907254
LINC01080,0,0,1,1,,,0.003551528241333425
LINC01082,1,0,1,2,15.4,,0.03928563547710174
LINC01087,0,0,1,1,,,0.0036957985468470188
LINC01088,1,0,1,2,15.5,,0.012761968490669703
LINC01089,0,0,1,1,,,0.07810791786795825
LINC01093,0,0,1,1,,,0.0042942094407125795
LINC01094,0,0,1,1,,,0.07529819959346115
LINC01106,0,0,1,1,,,0.08378775777929008
LINC01116,1,0,1,2,15.9,,0.0474091653121131
LINC01118,0,0,1,1,,,0.0018478992734235094
LINC01121,0,0,1,1,,,0.03511008619504667
LINC01123,1,0,1,2,15.9,,0.0058572920070841614
LINC01124,0,0,1,1,,,0.011087395640541052
LINC01127,0,0,1,1,,,0.025459085728180564
LINC01128,0,0,1,1,,,0.017739833024865686
LINC01133,0,0,1,1,,,0.018207131224781094
LINC01134,0,0,1,1,,,0.07602052288722821
LINC01138,0,0,1,1,,,0.010343102877634364
LINC01139,0,0,1,1,,,0.0032847902976394874
LINC01140,0,0,1,1,,,0.0036957985468470188
LINC01163,0,0,1,1,,,0.0026057609135313018
LINC01186,0,0,1,1,,,0.01293529491396456
LINC01194,1,0,1,2,14.9,,0.016387454430340245
LINC01198,0,0,1,1,,,0.0022174791281082107
LINC01210,0,0,1,1,,,0.009424286294459896
LINC01219,0,0,1,1,,,0.0022174791281082107
LINC01224,1,0,1,2,15.7,,0.0850031066019355
LINC01232,0,0,1,1,,,0.05201590068117389
LINC01234,1,0,1,2,17.1,,0.10145985689114383
LINC01235,0,0,1,1,,,0.004078012545441976
LINC01278,1,0,1,2,15.4,,0.00406537840153172
LINC01282,0,0,1,1,,,0.0029566388374776143
LINC01287,0,0,1,1,,,0.0436104228527948
LINC01303,0,0,1,1,,,0.0016905054689237268
LINC01315,1,0,1,2,15.7,,0.0960975312311356
LINC01324,0,0,1,1,,,0.011087395640541052
