,GSE77932|HCT116,GSE77932|DLD1,GSE42387|HCT116,GSE42387|HT29,GSE42387|LoVo,GSE119603|HCT116
PRKCB,,,0.3846024898155313,-1.057286869477827,-0.5538298982382276,0.0
PRKCG,,,-0.30378746081082986,-0.9121777210445379,-0.11804233656583507,1.7099563696016218
PRKCI,,,0.6979606534493621,-0.9772279337958248,-0.13170236376151928,-1.4368261753187594
PKN1,,,-0.08504643271369117,0.4596756302014176,0.08636943347792092,1.815818033886055
PRKCSH,,,-0.5703003272872496,-0.6471861375358252,0.2309697413971561,1.8108507269042358
MAPK1,,,-0.1692317511306079,2.293348350883673,1.2355012783352517,-1.4255403230194696
MAPK6,,,0.46623293594484017,1.3139456696689198,0.33553196981217004,-1.5939848982333258
MAPK11,,,-0.47562228028863685,0.201876639429303,-0.9871995542786369,-1.8131691438244562
MAPK9,,,-0.13690006225199364,0.39142122777131605,0.08738032863731116,-1.7720322912146047
MAPK13,,,0.38883009896639165,-0.08043641983491678,-0.13375154122532976,1.7964607259828815
MAP2K1,,,0.22760032834230426,-0.0698632340611014,0.2727531696458355,-1.3197799785423276
MAP2K5,,,0.10665109796687089,-0.268152806583684,-0.5857045569641353,-0.44538791315819004
MAP2K6,,,0.0921316621084376,1.0383267904271205,-0.5560516622137783,0.0
PRM1,,,-0.19816311372506876,0.901893649477667,-0.35070711739181126,0.0
PRM2,,,-2.0069713138789345,0.9832900254487942,0.8701103530423455,0.0
PROX1,,,-0.1279143324864993,0.34791885096704545,0.09569605462045007,0.816496580927726
PRPS1,,,-0.1446824923823482,0.9877847504387053,0.552783160582427,-0.0610353106771616
PRPSAP1,,,-0.9954994139008992,-0.579384174895937,-1.0249022221555384,1.7297571831910226
PRPSAP2,,,-0.5596678023400442,0.23142584702785274,-0.7376589776882579,-1.3219966437406292
CHMP1A,,,-0.295965545997832,-0.17851738812550008,0.0418110782868899,-1.5490098720522592
PRSS1,,,-0.05560108651865481,-0.9289196405703519,-0.4756752148000789,0.0
PRSS2,,,0.13127286080092126,0.11434172635264683,0.11686590613122216,0.0
PRSS3,,,0.1660923783619479,0.09644174891471868,0.09221111531162318,1.6084891018658873
TMPRSS15,,,-0.29534281866919126,0.034395713840458975,3.0339855281789663,1.289347043639249
PRSS8,,,-0.11842837692437569,-0.1291296388579105,-0.10290250459946249,1.6721661311231446
HTRA1,,,-0.027248333769795186,0.03876810532426489,-0.3062263525657185,-1.2906794140774605
KLK10,,,-0.2980943219943165,-0.26853901074933173,-0.2687390435149661,1.2494761430102326
PRTN3,,,-0.10494231837670737,-1.7439836582464836,1.1273816669078416,1.5326737168028668
PSD,,,-1.7359172685289221,-1.2207612977231905,0.6348801539656256,1.7483414835720894
PSG6,,,-1.513271765613208,0.3991485308360095,0.009373844444151402,0.0
PSG7,,,-1.5446030434409086,-0.3851049241404923,0.040815724415714405,0.0
PSG9,,,-0.1656814630781443,0.5815138049513512,-0.4300757582484745,0.0
PSG11,,,-0.6725065801390582,-1.6965046091436287,-0.3994460104595028,0.0
PSMA2,,,-0.6340775871681409,1.5363689067039337,0.9852352606491394,1.491706584864077
PSMA3,,,-0.4832087700113038,0.7520027967910256,0.6719327074755623,1.7391100831192685
PSMA4,,,-0.6020789864521584,1.8020218180669665,0.023854123247126102,1.4928460814273372
PSMA6,,,0.7111536171532762,1.1588402564757043,-0.45503856654860975,0.11388845540393809
PSMA7,,,-0.31127993428009526,-0.0187120774352722,0.43766851347697056,1.56572128725425
PSMB1,,,-0.5912488862785226,-0.2200846970065873,0.03142534697533095,1.5122829264148119
PSMB2,,,-0.5332114004982893,1.0229153876340837,1.0798099950308007,-1.3858759925191135
PSMB3,,,0.609498886781478,-0.009580640546294261,1.3981275528380692,1.6461355153284258
PSMB4,,,0.9490312884347936,-0.1352822728898323,0.43035314436043326,0.3000159047107892
PSMB5,,,-0.11739756467164608,0.25779103907380174,-0.24054717223077998,1.4345840823731622
PSMB6,,,0.22723706639218322,0.4746177535357291,0.49986576568556157,-1.8131054164561895
PSMB9,,,0.27889702667317817,0.6867483588323064,-0.17316574384905947,0.28345252461022896
PSMB10,,,-0.5377941678351816,-0.46450782169322835,0.38413211912028156,-0.4497101453959576
PSMC1,,,0.19519284309185758,0.38259007961865166,0.07269200252129249,1.6169201340907018
PSMC2,,,0.44848170564917245,0.9376794998391065,0.7186649089123288,1.129256871409706
PSMC3,,,0.5627844931819117,0.31389692430855554,-0.16095213866598446,-1.1109965910464377
PSMC5,,,-0.4818956970648728,0.2946989555622302,0.6237375521771534,-0.9981124356274922
PSMD1,,,-0.03381782379283127,1.3233275632834056,0.4197493404740333,1.3095163895713724
PSMD2,,,-0.02343169812920909,0.22336318090460494,0.3757539996992024,-0.9362178394566096
PSMD4,,,-0.15247030667509165,0.1937464249922498,-0.4649026007220639,0.21372015061537802
PSMD7,,,0.17917512699906085,0.356505500473279,-0.6390205051900258,1.5483962020010447
PSMD9,,,0.1142837510280585,-0.007602368492205747,-0.9458217975078022,-1.5003113294307169
PSMD10,,,0.4337995953831343,0.042513748940691154,0.32991730811974385,-1.6413750972088463
PSMD11,,,0.016825292514124984,0.8187865309295062,-0.030485437084560196,0.9641350823539934
PSME2,,,1.3005033686676406,0.23693129706904106,0.46530784485769655,-1.6085096252854827
PTBP1,,,-0.5434326281454824,0.7306489785500885,1.6388646631545347,-0.8194333539734795
PTK7,,,-1.0840071443378791,1.5052954150765157,-0.2820304014692051,1.8068074970083854
TWF1,,,1.5468402268863153,-0.3148904333451382,0.270436343579308,0.6909785607946113
PTMS,,,-0.1719786307438258,0.24515489442446037,0.019959984749356896,1.7994267459494924
PTN,,,0.2736698933226293,0.6584435010311316,-0.5451525662555741,0.816496580927726
QSOX1,,,-0.22547570720320437,0.48306802654009773,-0.9924283050992047,1.5628046580367536
PTPN1,,,0.31583887159553536,-0.09080790654367543,0.22553785217021294,-0.0037933580623791124
PTPN6,,,0.20088150978236774,-0.27180651874524253,0.4347094238179539,1.255064116748532
PTPN9,,,-0.13139795489241624,-0.3651118468181988,-0.9085148100969557,1.6164012184513779
PTPN12,,,0.3719897023400953,-0.0588625886706875,-0.41291178825474717,-0.19547471134975858
PTPRA,,,-0.41808745586444307,1.1284455397525368,-0.4992533711485249,0.2701719020889525
PTPRD,,,-0.14315975869210473,0.07833916406277303,0.03294482859856873,0.816496580927726
PTPRF,,,0.38695090369058577,-0.44258362937898654,0.6509796088856686,-1.7501711429630933
PTPRH,,,0.08075238342591154,-0.7547479375357816,-0.608264253588357,-1.668642750821267
PTPRJ,,,-0.9651924356970772,-0.7494028435919421,0.9626658589369625,1.1927756868810178
PTPRM,,,0.8408999770397578,-0.42196847235016954,0.8023388948401711,-1.3967219390645704
PTPRN,,,-1.657772931456858,-0.7708113915862783,1.4204946826846352,0.0
PTPRN2,,,0.2008569890947569,-0.22912667422521282,0.06688086985943192,1.5911279142826285
PTPRR,,,0.5474462022234536,0.7809010170314076,1.026542963432478,-0.13199676094976137
PTPRS,,,-0.566835996760184,0.3132426330334721,-0.01248579022302998,1.8013444173413617
PTPRZ1,,,0.24408964439707082,0.7575121359168872,1.1516022141031295,-1.442427397070763
PTX3,,,-0.019313228301488072,0.30610567412775336,0.18877575779900424,-1.3397021250898704
RAD1,,,-0.00851107123739181,0.6416716235529761,-0.8186788478314911,1.0205479530445205
PVALB,,,0.1595496340294599,1.4096072655245815,0.6624464209031257,0.0
PVRL1,,,-0.17351719182797132,0.625459261802852,0.09065816205459021,
PEX19,,,0.10929774029001274,-0.7910238866015533,-0.32036703448880177,1.1182623705307795
ABCD3,,,-0.9752911202220009,0.11229014543367838,1.5263180316593168,0.0
ALDH18A1,,,-1.5220346594664143,0.6609426558619007,0.7915358534608159,-1.44970262007176
PCYT2,,,-1.1590846568531088,-0.2834749813862404,0.6614237381749015,-0.23398810771593753
PYGB,,,-0.1831410532015767,-0.7765744625445982,-0.37846399272752657,-1.6133278212428408
PYGL,,,-0.022394884034192097,1.794805305790957,-0.1253214788797608,0.9215420834781771
PZP,,,-0.5956380850273463,1.9076931858675215,-0.6084521917534342,0.0
RAB3A,,,-0.47289480371430337,0.2502529065828984,0.6060446060056264,1.1267471052630131
RAB3B,,,0.17698567456597103,0.03437404429908608,0.16193119443589413,-1.0199841379260732
RAB5B,,,0.7838928723455568,-0.5001024668009706,0.12210821048926337,0.5516791175983444
RAB6A,,,0.04402536783175859,-0.3239343270597922,-0.7777809373760045,1.2995194620347292
RAB13,,,-0.203226041886262,0.3633845970615858,-0.3481463553643276,1.3658458818890722
RABIF,,,0.951091972872411,0.3475070467846253,0.5834324837083115,-0.9638551811863252
RAC2,,,0.052153325554749275,0.2040697193366432,-0.018565735769724645,1.137253908884697
RAD17,,,0.07890720959837183,-0.3744560285552757,-0.1984919820986082,-1.1210051398855938
RAD23B,,,-0.7710725018743485,0.8215209034433291,-0.6117812807542085,-1.813090692226404
RAD51,,,-0.7425531463907123,1.040504915354679,-0.16354784335463668,-1.5605373206394864
RAD51C,,,-0.5913710474308503,0.6726338628898622,0.17270082570246703,-1.7669709140447887
RALB,,,0.22416552229247338,-0.7055721455031788,-0.2473198614566391,0.9465021937125893
RANGAP1,,,0.10503401089218789,1.5787012397121336,0.3584202229955217,-0.7872617246923225
RAP1GAP,,,-0.14141284061847753,-2.202942741948729,-0.0171776361859467,0.18508267248414706
RAP2B,,,0.11935643382862343,0.956219359521896,1.4865006582769213,-1.7969478092024413
RARS,,,-0.6549010694646086,-0.12173947810472341,0.7426379899897132,-0.2473475132682096
RARRES1,,,-0.0026233099392793946,-0.2776707796552791,0.1269213988613036,0.0
RARRES2,,,-0.10238356576169216,0.39851444433154715,0.2481554029078687,0.0
RASA1,,,0.2884800101719943,0.6077047635664553,0.7430261730095953,1.5374345786571815
RASGRF1,,,-0.30969184467189664,1.2604989371991482,0.21738493827099648,1.7898356519505194
ARID4A,,,0.9856025334579438,0.11086305637946761,0.17041260031790437,-0.20767808880938893
RBBP7,,,-0.47288553292524393,0.1808460421220882,-0.01786497472989268,1.5284731097560653
RBBP8,,,-0.057822432615383224,0.18024833609863727,0.2783513098967335,1.5632402734684332
RBL1,,,-0.024457902395055908,2.444366037862524,1.3069041961564474,-1.6089810162574816
RBMS1,,,0.9802692430268273,0.7430057002094005,0.63405995753647,-1.7437080306483375
RBMS2,,,0.4939086559657533,-0.17578011038942304,-0.0175920774000784,0.47873366044924115
RBP1,,,0.12527932304803913,0.04032354617370948,0.8843396495214306,1.1626788198362084
RCN1,,,-0.11842002167317012,-0.1188202022910084,-1.7389010313030002,1.82313327246059
RCN2,,,0.12232529770033529,0.7027592232987767,0.18991525490115535,1.7839270229140864
RCVRN,,,-0.6229788614255852,0.5624450068658737,-1.3051186398785655,0.816496580927726
RDBP,,,0.20958620264421512,-0.35636093559483073,-0.7521212758716521,
RDH5,,,-0.7948308945290861,-0.7959476707270651,0.6952716332512192,1.0574650017805522
RDX,,,-0.8305567791072007,0.7212191925508894,0.34195986666013345,-1.4940516387113196
RECQL,,,0.5892354793203437,0.42872800639981745,0.5931370985190983,1.7083926319710643
REL,,,0.5072820257313386,-0.26305228636836614,0.09316099153295476,-1.2874034599026107
REG1A,,,0.1867257745279115,-0.07795376797613446,-0.18665642066877602,0.0
RENBP,,,-1.0430978284569448,-0.23479939073456194,0.3611398599494281,1.1718876577719586
UPF1,,,0.03139991895722016,0.04968967253080338,-0.6277012601457127,-0.16532152824559757
REV3L,,,0.5894152511586881,-0.17279709969442547,-0.26074606858777694,-1.6688595150674588
RFC1,,,0.03770982062194528,-0.4122124775273872,-0.291681361062625,-0.756747184015178
RFC3,,,-0.5073266620830967,0.9889119960519985,0.6251821301855234,-1.7657929676886654
RFC4,,,-0.20751090986901743,0.4173053397769315,0.7477697524090242,-1.0205587088192778
RFNG,,,0.5570415495758878,-0.4323045346462838,-0.8397876519322482,0.32758341152249215
RFX1,,,0.4975540783977026,-0.9444560653923422,0.900828612126358,-1.4713240958038727
RGS1,,,0.8933516468583969,0.2377671833657083,0.4768159979107691,0.0
RGS2,,,-0.3975757953583616,-0.5110635956952335,0.9448220379220957,1.6395462586606517
RGS7,,,0.34655643964748734,-0.284266945700551,0.2135009230408798,0.816496580927726
RGS12,,,-0.14950695279810317,2.2330089227472487,0.36470877907512245,1.1437431083547067
RGS13,,,1.3350655611817646,-0.7155203288225307,1.4515886176723398,0.0
RGS16,,,-0.592281460766122,0.7114152206181792,-0.41849593603390456,0.699001487404312
GRK1,,,-0.31526322562370623,0.6458760384475134,0.12314909315505095,-1.0932397086503556
RIT2,,,0.3115886801435708,-0.07515320451661528,-0.5334341233490871,0.0
RING1,,,-0.8235679305553906,-0.6220750946314905,-0.028477609974725593,-1.51672291191141
RNASE2,,,-1.4000476892690257,0.14698607573138547,-0.13808817508064614,0.0
RNASE3,,,1.1475385485686098,-0.6933678814863539,0.8479294050167447,0.0
RNASEH1,,,0.09127683238534223,1.1857628221298653,0.619890865512245,-1.3250045545641909
RNASE4,,,-0.10804560656057395,-0.15617674411417493,1.3247981105952382,1.3277791499441176
RNF4,,,-0.3657562265274332,0.5794437222058816,-0.7297847183485527,-1.5948044315234475
ABCE1,,,-1.0488001020668736,1.282638075314249,0.9053777091941437,-1.81502922268775
ROS1,,,-0.3757415254823547,1.206170547493146,0.2407538774795836,0.0
RPA2,,,-0.8223476092769675,0.27904220387684475,0.040817068898904574,-1.7776385550613643
RPA3,,,-0.32784841096265377,0.6147477802679695,1.767394192518324,-0.2387997957830001
RPL15,,,-0.6502762487851097,-0.08111040290765459,0.3703754034025628,1.8226748060379854
MRPL12,,,-2.2429803329225297,0.6519621810600941,-0.4559268606372648,1.3718839064153758
RPN1,,,-0.8934223198053042,-0.44648431209726236,-0.4049483859822581,-1.335725804329415
RPN2,,,-0.15315915271914854,0.22092247869145565,0.5220791221334243,1.6059060656894544
RPS6KA1,,,-0.8011554043890927,1.465398208554665,1.49134501061142,-1.2223543776001289
RPS27A,,,-0.36700687023157647,-0.40623519496816324,-0.1134632344806934,1.6765566562791907
CLIP1,,,0.3343755360900065,0.5016711550937076,-0.9549521313541923,-1.7505430281385383
SORT1,,,-0.6429711533192295,0.07135693977839264,-0.0387157425487127,1.817379755814031
S100A3,,,-0.4177063361609342,-0.9531975283120618,-0.12028330746320859,-0.6256821203587085
S100A4,,,-1.3175916870102111,-1.15020359375402,-0.29049302874727706,1.8211626158879957
S100A5,,,-0.323537208598912,-1.884970215152376,-0.7946744062914707,1.6674690133012384
S100A7,,,-0.46844168657718305,-0.29430913586203433,-0.42728527619781176,0.0
S100A8,,,-1.3419121848191962,0.9035135353119285,-0.8382809661909728,0.0
S100A9,,,-0.005192547713188667,1.5160733178599017,0.47316712074937695,0.0
S100A10,,,0.841156465484531,-0.8471302945422818,0.6224568684236071,1.6973354651766765
SAFB,,,-0.47236969514969296,0.2287114596494879,0.815788347458265,1.4321919736882316
SALL1,,,-0.8684794896055301,-1.0858916341947407,0.6012451944560593,0.0
MAPK12,,,-0.8063342371752051,1.8613542156813283,0.6127016239124408,-1.8068710725814137
SAT1,,,-0.2816232763786335,1.6128287844943534,-0.5952228713837702,-0.5757967336306327
SATB1,,,1.3297610714108865,0.1404923973170149,-0.19293044597847847,1.3282920700327627
ATXN2,,,-0.984849210359282,-0.5025323955764791,-0.4623954942682686,-0.11608665834990206
SERPINB4,,,-0.03894353456388733,2.62606813387764,0.06874505850873319,-1.6553198662025987
CLEC11A,,,-0.41161582094585975,-0.12025129205888896,0.725447128112944,0.054641573514844735
SCN9A,,,1.414986400354829,0.6712159960616404,0.4513449670015054,0.3849309381780076
SCTR,,,1.4044030848432862,0.20370528895125498,1.003187196863842,-0.816496580927726
CCL1,,,-0.46933203030057474,0.05914670849649095,0.6732020406388357,0.0
CCL4,,,-1.0516100748496187,-0.10793498612677865,-0.9068270346485532,0.0
CCL5,,,0.08223792063813573,-0.9901870557648439,-0.3651787453620754,-0.8611903734104753
CCL11,,,-0.03364467406191468,0.18441144170033935,-0.46919792141467564,0.0
CCL17,,,-0.6811608989724612,1.5243308460431924,-0.3311332906417019,0.0
CCL18,,,0.2128212974131629,0.8640369338215014,-0.40222700144343954,-0.8164965809277259
CCL21,,,-0.05375795236723668,-1.4062814834876247,0.028573801054106618,0.0
CCL22,,,-0.47592652157971804,2.077301449894611,-0.2841694980154288,-1.0576563267522736
CCL24,,,0.28371682847011104,-0.447332721172907,0.18512745579109469,0.5528854521394237
CXCL6,,,-0.3560560668315224,0.9650070523409662,0.48078636889868853,0.0
CXCL5,,,0.03628006416324159,0.1723645740912127,0.46730482105454957,0.0
XCL1,,,0.5573069085717097,-1.250369203196752,-0.17231932421093,-0.7686551576449554
CX3CL1,,,-0.346097612940302,0.9536178926662928,0.07889233869574475,0.816496580927726
SDC2,,,-1.25932670723346,1.5756374208652355,-0.6549201510738596,0.8164965809277259
SDHB,,,0.0997493274748027,-0.5810080141151696,0.6056139997233017,1.5235453681828275
SDHD,,,-0.6480888023314664,-0.8776896626700212,-0.09763686358035484,-1.1970027689568523
SEC14L1,,,-0.4984336472682332,0.20432238527079394,0.5502246130672898,-0.7860977150805069
SECTM1,,,-0.4850765787024024,0.12782176508831355,-0.47907083157224684,-1.388473014858284
SELP,,,-0.10280444479913153,-0.12829086548299773,0.6288413627380556,1.1359833830426078
SEMG1,,,-0.015520237563352302,0.051854876358458035,-1.6548551383056296,0.8164965809277259
SEMG2,,,0.20654606457360963,1.483146908133325,0.011582981406142133,0.0
MAP2K4,,,0.27516919569954257,0.04145265856778946,0.16357321377088577,0.6903757286511397
SET,,,1.142054907168591,0.01675257379844275,-1.4470146343566181,-1.8071874473896035
SFRP1,,,-1.3113395075729217,0.8033557106431183,0.6504278025899326,-1.822277666616614
SFRP2,,,-1.3132380869372446,0.1579146747566592,0.09772042431163913,0.0
SFRP4,,,0.253454777963805,0.36591576631454004,0.15747316277663792,1.2909645968978807
SFRP5,,,-1.3570874489736804,0.6897504620972696,0.4291294079748881,0.0
SRSF2,,,-0.2588829251513668,1.025147819750914,0.5544583559799388,1.722007029367803
SRSF3,,,0.4164274821403547,-0.03952336876397822,-0.618787735491644,1.7878086669036617
SFTPC,,,-1.5460065241688883,0.16002400940436745,0.42913480333770476,0.0
SFTPD,,,0.36428603169368534,2.179606200945787,-0.380167843886124,0.0
SCG5,,,0.5930677559097124,0.4357586671645717,0.5324925558082421,-0.13351460424368639
SGTA,,,-0.791136650284379,0.30368362185848186,-0.30152108397401983,-1.0166576952771085
SH3BGRL,,,-0.12203862333637999,1.1113769831913625,-1.2510655948590244,1.6441599337810813
SH3BP2,,,0.10292516066202828,-1.120597861312186,-0.7801448339722543,1.7893806643854238
SH3GL1,,,-0.11866377166186748,0.4494841076966596,-0.09869553815941119,-1.815072716755635
SH3GL2,,,0.19957216374118125,-0.18875054673645936,-0.6558394243652138,0.0
SHB,,,1.7130393769150625,-1.3774049050429742,-0.9849471116551641,-1.4626693771263715
ST3GAL1,,,0.040272725072214355,-0.006939837875239885,0.9046659245377775,1.7857749340261009
SKI,,,-0.1679912110850441,0.01882005328023488,0.7482718507813426,-1.3937437860206625
SLAMF1,,,0.974181615542569,0.9867516631125365,1.0256236085524706,0.0
SLC1A4,,,0.0015559187821819753,-0.24331398101856416,-0.8253018884310165,0.1987254984695715
SLC4A2,,,0.053587436965021856,-0.0814619735082962,0.7726685095754211,-1.80009154962318
SLC5A2,,,-0.5194997289778459,0.008259149717272152,-0.8070356454856533,-0.4048716931787407
SLC6A1,,,0.07649412544712031,-0.3295002706660184,0.4098305226104043,0.0
SLC6A6,,,0.8380228533390462,0.7742839473976472,0.6242023150389157,-1.8182100338156908
SLC6A12,,,-0.7434490699138077,0.5781917137018637,1.1407919271696265,0.5580896787714015
SLC7A1,,,0.3184239502961426,-0.9885045918108779,-1.049330861072605,-1.7525130667195512
SLC9A2,,,0.3416895496158394,0.3986451170482251,1.6334053220829778,1.7533737888014596
SLC16A1,,,-1.4815012865473047,0.5286596051217608,1.1778296341835865,0.3247205165668091
SLC34A1,,,-0.6622291711166141,-1.7952805880892848,-0.6890909108676082,-0.6886503428206855
SLC18A1,,,-0.9477756470899277,0.4979048121879074,-0.23804269859660093,0.0
SLC18A2,,,-0.3560253983141968,0.7332066966927533,0.43835696968569404,1.0574450118827334
SLC18A3,,,-0.1226468859709611,-1.468908007714979,-0.4639271768940487,0.0
SLC22A2,,,-0.13038080023657786,0.4828805615870225,-0.2048865311073908,0.0
SLC22A4,,,0.25024075377416666,1.5266595334270425,-0.430883653774326,-1.0072871333338433
SLC22A5,,,-0.38304224768703204,1.192207543346068,0.515593503698365,0.09429480633873571
SLN,,,0.1831247999226031,0.5283544613651783,0.6383664681220307,-0.5733524266443573
SLPI,,,0.19115680201634416,-1.3606139021362802,-0.6585087900110252,-0.21368242362905088
SNAI2,,,2.434244450345973,-0.6650384352371149,1.2230077418323324,-1.7097573483631785
SMARCA1,,,-0.35756910592370333,-0.16843672283636968,0.011642433597270907,0.0
HLTF,,,0.1584092698111137,0.013154391639163654,0.3121411051751704,-0.1674330626547973
SMARCA4,,,0.9512988935160647,0.5315364688215222,-1.267979830490557,-0.5444833920147114
SMARCB1,,,-0.04742202549831437,1.2282840192192852,-0.038503123532112715,1.5877397961892623
SMARCC1,,,-0.30246015899211165,1.2382149008491001,0.09325470303503193,1.4154243965972124
SMARCD3,,,-0.2845015570212554,0.1671645691301542,-0.009748745720114527,1.4980361550206993
SMPD2,,,0.37071273601846105,0.07432385038172729,-0.019236967159649065,-0.82818790235662
SNAP25,,,-0.143837953554374,1.4961508340243497,0.04305426015272662,1.4709524306114887
SNAPC1,,,0.025310560986634867,0.9410394990015243,0.1848025390476763,1.0290447326123138
SNAPC2,,,-0.5545269279897396,-0.11977374925950546,0.7054720749634767,1.6376742860317188
SNCG,,,-0.1266552297629891,-0.07322829791256091,0.05738863486476842,1.8074501540379848
FSCN1,,,-0.16590191573738244,0.12400759931579897,0.5520759284865939,-1.7968514624171452
SNRNP70,,,-1.0377428919398899,0.13538912623500504,0.09248560996798494,0.14263125100996787
SNRPA1,,,-0.22206891124623473,0.2435368485233303,0.9521895018193369,1.7356951930375668
SNRPB2,,,0.16592172376870573,0.38609419189692773,0.5616345167418209,1.5855162130851421
SNRPC,,,-0.17899228476864054,-0.2762674954840249,0.08838292479230625,1.0725930899677218
SNRPE,,,0.34845985208647445,0.11166221090264379,1.1380817814172928,1.6578319275668867
SNRPF,,,-0.576666376451379,1.1610319681648904,0.8055901685945509,1.8175654292776984
SNRPG,,,0.24593247556479558,0.7954341496480064,1.7948242571208621,1.7279343017626074
SNTA1,,,0.15601076879881542,-0.1377607389774944,0.07211845850871779,1.344432077700986
SNX1,,,-0.5317957249508127,0.7679815346985676,0.22432667600321637,-1.7695235576321213
SNX2,,,0.08628383666783726,0.5158290517014392,0.653044344793484,-0.9187453233061947
SOD3,,,-0.05377441005704364,0.910477388019149,-0.7641101433791915,0.0
SORL1,,,0.578844398453628,-0.7504865484860441,-1.334012596087669,1.678712944713097
SOX2,,,-0.09873038670215795,0.3164646257886243,1.531784060870213,-0.8164965809277259
SOX4,,,-1.4201406818768416,0.2827710076959188,0.21373325601604232,1.8249847747594292
SOX11,,,0.16595570738787085,-1.175410916355505,-0.9754157824035403,0.0
SP3,,,-0.2061378757071366,-0.14576097521203965,1.2781143515102629,1.63160954212133
SP4,,,-0.6161222577246213,0.01221201447429554,0.8398760229932175,1.5236598637969403
SPAG1,,,1.0002261146068063,0.018037855852377604,-1.2882347448506417,1.572962879709813
UAP1,,,-0.9219876515987794,-0.6325242261833239,0.43377095019636,-1.701126897072161
SPAG4,,,0.05664435351548702,-0.27256294325639807,0.14399602055573513,1.3955642986348966
SPARC,,,0.05783151943677539,-0.16345769576211794,0.08042066294238565,1.8123857092149707
SPG7,,,-0.7320802345164263,0.1951578661849333,-0.24925057017044555,-1.8071412905752928
SPI1,,,-1.3575310298624514,-0.09562407844218322,-1.0333490467315523,-0.18364654454493284
SPIB,,,-1.8495552718456123,0.15626509675453593,0.0765567618285522,1.041516835702552
SPR,,,-0.4092071827694962,0.09635338790230163,0.749564083141195,1.7075960232287484
SPRR1B,,,0.0275140523745645,2.849804298377122,0.022497559296129788,0.0
SPTA1,,,-0.16152113225307013,-1.6811573079419282,-1.4718689171403758,0.0
SPTAN1,,,0.5176073969542812,-0.460154835324841,-0.26749401140057083,-1.8148350331303909
SPTBN1,,,0.2601693301228659,-0.10059118532607947,-0.11997245015524871,0.5468427632759282
SQLE,,,-0.5466750359103499,0.9526662901107128,0.320750102722313,1.8225065867041055
SRI,,,-0.28137523465562525,-0.005434533225356475,0.07533629054211421,1.0095780814695505
SRF,,,-0.6042622841179115,1.125271405105888,1.4227803693549153,-1.760234561006847
SRM,,,-0.4892449197004372,1.7447950039081015,0.7117992910126643,-1.6434095034321428
SRP9,,,0.0074952150806417706,0.8976516411898781,0.4486929644351312,1.7380551285055272
SRP14,,,-0.7833710539772859,-0.19751954256337845,-0.2917631024323256,1.3733718607756258
SRP54,,,-0.3391791740527819,0.19708815915026057,-0.12253535606159469,-1.0805077735057413
SRPK1,,,-0.37699465201522164,0.3542025369278139,0.14160387740552105,-1.4435128398963233
SRPR,,,0.5414712849838189,0.013311381379191856,0.008690818700808844,
SRY,,,-0.05270782282981484,-1.6942409410932047,-0.16398022164809387,0.0
TRIM21,,,0.6814781906652515,-0.38075694244244357,-0.24882390537238497,1.6174042471172738
SSB,,,-0.862846882165032,0.33925924242983485,0.11630895220289883,1.544405153889474
SSR1,,,-0.24769674838224817,0.1785622580606403,2.3862438608829555,-1.8215919842126016
SSR2,,,0.2906514689398425,-0.553590384296669,0.23509326773396588,1.8002706744102466
SSRP1,,,-0.3406192300121514,0.09816773091616937,0.5188415731455097,1.689721652878502
STAC,,,0.3411860193630991,-1.6593643239043365,0.0899057248709045,0.816496580927726
STAT4,,,1.4274391165261668,0.7515484396926906,0.19757625945111879,0.5562886377774505
STAT5A,,,0.039014086465382514,-0.7806890850187376,-0.5971515588900663,0.6084158738856921
STAT6,,,-0.5945957537683757,-0.26601902928072796,0.5020699808033274,1.7352151633604929
STATH,,,-1.7139094891574018,-0.10736247285665793,-0.5527886558996884,0.0
STC1,,,-0.2738470912277454,-0.5930789845824609,-0.5713214653542678,-0.998207909799641
STIM1,,,0.38310880026539895,0.2691884795641655,-0.2132490528223236,0.5137807469468259
NEK4,,,0.9794124342383306,-0.05704383292497084,0.1193441270259975,-1.0341599377226804
CDKL5,,,0.6967349185900987,-1.631048140750315,-0.1508680527861817,0.0
STX5,,,0.2819213618629637,-1.0802577343336608,-0.3434879902031033,-1.8114366554688495
SULT2A1,,,0.09031878262342363,0.050274698964409004,-0.005508622628881965,0.0
SUPT4H1,,,0.07431147044502118,-0.4604861140725169,-1.042872922421683,1.4166913148101261
SUPT6H,,,0.11407899522647924,-0.4287958546268289,0.3992840783396047,-1.7039041083422513
SUPV3L1,,,-0.3099390472665272,0.047288106625368975,-0.33323329260768797,-1.7264107661134847
SURF1,,,0.7502702995787605,-1.171804255007163,-0.5106957769367733,-1.7791738580228929
SUV39H1,,,0.8805935468783673,0.461364142080012,1.269867752586182,1.5899827817536627
XCL2,,,0.7871065896006169,-2.1821569703529287,-0.38752700723490885,0.0
SYCP1,,,-1.1329678358566775,-0.14122201721353056,0.11370617988852638,0.0
SYK,,,0.5838981554685001,-0.6265092020310177,-0.0812100032926586,1.823019946405855
SYP,,,1.5040860899851682,0.5704769921302676,-0.8479895687641749,-0.6013896203429758
SYT5,,,-0.8722354821541529,0.16536545418810009,0.029567042270898902,0.9268770325296465
T,,,-0.7254529796812722,-0.9089457297075779,0.057360200742020785,0.0
TAC1,,,-0.09448774709547031,-1.572034645907734,0.36376849718901444,0.0
