cycle,cycle_begin_year,laboratory_title,doc_url,data_url,data_file,environmental_domain,catalog_source
2015-2016,2015,Cotinine and Hydroxycotinine - Serum,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/COT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/COT_I.xpt,COT_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UCOT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UCOT_I.xpt,UCOT_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine - Special Sample",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UCOTS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UCOTS_I.xpt,UCOTS_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Flame Retardants - Urine (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSFR_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSFR_I.xpt,SSFR_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Metals - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UM_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UM_I.xpt,UM_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Metals - Urine - Special Sample,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UMS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UMS_I.xpt,UMS_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,"Mono-2-ethyl-5-hydroxyhexyl terephthalate, mono-2-ethyl-5-carboxypentyl terephthalate, and monooxoisononyl phthalate - Urine (Surplus)",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSMHHT_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/SSMHHT_I.xpt,SSMHHT_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PCBPOL_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PCBPOL_I.xpt,PCBPOL_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/OPD_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/OPD_I.xpt,OPD_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Perfluoroalkyl and Polyfluoroalkyl,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.xpt,PFAS_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Pesticides - Organochlorine Pesticides - Pooled Samples,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PSTPOL_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PSTPOL_I.xpt,PSTPOL_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Phthalates and Plasticizers Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PHTHTE_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PHTHTE_I.xpt,PHTHTE_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DOXPOL_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/DOXPOL_I.xpt,DOXPOL_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PAH_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PAH_I.xpt,PAH_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PAHS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PAHS_I.xpt,PAHS_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Volatile Organic Compound (VOC) Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOC_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOC_I.xpt,UVOC_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Volatile Organic Compound (VOC) Metabolites - Urine - Special Sample,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/UVOCS_I.xpt,UVOCS_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/VOCWB_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/VOCWB_I.xpt,VOCWB_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2015-2016,2015,Volatile Organic Compounds and Trihalomethanes/MTBE – Blood – Special Sample,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/VOCWBS_I.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/VOCWBS_I.xpt,VOCWBS_I.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2015.html
2017-2018,2017,Cotinine and Hydroxycotinine - Serum,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/COT_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/COT_J.xpt,COT_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UCOT_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UCOT_J.xpt,UCOT_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Flame Retardants - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/FR_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/FR_J.xpt,FR_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Flame Retardants - Urine (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSFR_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSFR_J.xpt,SSFR_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Metals - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UM_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UM_J.xpt,UM_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/OPD_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/OPD_J.xpt,OPD_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Perfluoroalkyl and Polyfluoroalkyl Substances,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.xpt,PFAS_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Perfluoroalkyl and Polyfluoroalkyl Substances (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSPFAS_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSPFAS_J.xpt,SSPFAS_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Phthalates and Plasticizers Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PHTHTE_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PHTHTE_J.xpt,PHTHTE_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PAH_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PAH_J.xpt,PAH_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Volatile Organic Compound (VOC) Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UVOC_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UVOC_J.xpt,UVOC_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Volatile Organic Compound (VOC) Metabolites II - Urine (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSUVOC_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSUVOC_J.xpt,SSUVOC_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Volatile Organic Compound (VOC) Metabolites: Benzene and Methylating Agent Biomarkers – Urine (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSUVCM_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSUVCM_J.xpt,SSUVCM_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
2017-2018,2017,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/VOCWB_J.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/VOCWB_J.xpt,VOCWB_J.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2017.html
