database,signature_size,scoring_method,DRUG_NAME,drug_key,background,n_trajectory_values,n_positive_trajectory_values,median_rho,min_rho,max_rho,median_n,median_p
GDSC2,100,weighted,JNK Inhibitor VIII,JNKINHIBITORVIII,HT29,1,1,0.04694167852062588,0.04694167852062588,0.04694167852062588,38.0,0.7795881228826054
GDSC2,100,weighted,JQ1,JQ1,HT29,1,1,0.16008316008316006,0.16008316008316006,0.16008316008316006,38.0,0.33702263800577487
GDSC2,100,weighted,KRAS (G12C) Inhibitor-12,KRASG12CINHIBITOR12,HT29,1,1,0.2479757085020243,0.2479757085020243,0.2479757085020243,39.0,0.12798180239232743
GDSC2,100,weighted,KU-55933,KU55933,HT29,1,1,0.00973848342269395,0.00973848342269395,0.00973848342269395,38.0,0.9537263516766746
GDSC2,100,weighted,L-Oxonoreleagnine,LOXONORELEAGNINE,HT29,1,0,-0.0322792428055586,-0.0322792428055586,-0.0322792428055586,38.0,0.8474401978070858
GDSC2,100,weighted,LCL161,LCL161,HT29,1,0,-0.12145748987854252,-0.12145748987854252,-0.12145748987854252,39.0,0.4613917699301447
GDSC2,100,weighted,LGK974,LGK974,HT29,1,0,-0.21882591093117412,-0.21882591093117412,-0.21882591093117412,39.0,0.18076847965112203
GDSC2,100,weighted,LJI308,LJI308,HT29,1,1,0.11196911196911198,0.11196911196911198,0.11196911196911198,36.0,0.5155924240566608
GDSC2,100,weighted,LMB_AB1,LMBAB1,HT29,1,0,-0.1552686289528395,-0.1552686289528395,-0.1552686289528395,38.0,0.3519420878252494
GDSC2,100,weighted,LMB_AB2,LMBAB2,HT29,1,0,-0.12331764963343911,-0.12331764963343911,-0.12331764963343911,38.0,0.46075177180321875
GDSC2,100,weighted,LMB_AB3,LMBAB3,HT29,1,0,-0.16380347959295327,-0.16380347959295327,-0.16380347959295327,38.0,0.3257650201266279
GDSC2,100,weighted,LMP744,LMP744,HT29,1,1,0.1443265127475654,0.1443265127475654,0.1443265127475654,38.0,0.387309270201949
GDSC2,100,weighted,LY2109761,LY2109761,HT29,1,0,-0.16214574898785425,-0.16214574898785425,-0.16214574898785425,39.0,0.32403467230657435
GDSC2,100,weighted,Lapatinib,LAPATINIB,HT29,1,0,-0.2741000109421162,-0.2741000109421162,-0.2741000109421162,38.0,0.09585528844866216
GDSC2,100,weighted,Leflunomide,LEFLUNOMIDE,HT29,1,1,0.1651821862348178,0.1651821862348178,0.1651821862348178,39.0,0.31493307682601424
GDSC2,100,weighted,Lenalidomide,LENALIDOMIDE,HT29,1,0,-0.0552576868366342,-0.0552576868366342,-0.0552576868366342,38.0,0.7417745214557853
GDSC2,100,weighted,Lestaurtinib,LESTAURTINIB,HT29,1,1,0.3277163803479593,0.3277163803479593,0.3277163803479593,38.0,0.04458541851956467
GDSC2,100,weighted,Linsitinib,LINSITINIB,HT29,1,0,-0.2975708502024291,-0.2975708502024291,-0.2975708502024291,39.0,0.06579862541685365
GDSC2,100,weighted,Luminespib,LUMINESPIB,HT29,1,1,0.34635627530364377,0.34635627530364377,0.34635627530364377,39.0,0.030774691648502155
GDSC2,100,weighted,MG-132,MG132,HT29,1,1,0.3052631578947369,0.3052631578947369,0.3052631578947369,39.0,0.058794373955269236
GDSC2,100,weighted,MIRA-1,MIRA1,HT29,1,0,-0.15942663311084362,-0.15942663311084362,-0.15942663311084362,38.0,0.33903384041685575
GDSC2,100,weighted,MK-1775,MK1775,HT29,1,1,0.007287449392712551,0.007287449392712551,0.007287449392712551,39.0,0.9648805355627875
GDSC2,100,weighted,MK-2206,MK2206,HT29,1,0,-0.18744939271255065,-0.18744939271255065,-0.18744939271255065,39.0,0.25316370418629597
GDSC2,100,weighted,ML323,ML323,HT29,1,0,-0.009716599190283401,-0.009716599190283401,-0.009716599190283401,39.0,0.9531853252968482
GDSC2,100,weighted,MN-64,MN64,HT29,1,0,-0.18724696356275305,-0.18724696356275305,-0.18724696356275305,39.0,0.2536858904898674
GDSC2,100,weighted,Methotrexate,METHOTREXATE,HT29,1,1,0.23339533865849657,0.23339533865849657,0.23339533865849657,38.0,0.1584666291202256
GDSC2,100,weighted,Mirin,MIRIN,HT29,1,1,0.09190283400809718,0.09190283400809718,0.09190283400809718,39.0,0.5779103361283956
GDSC2,100,weighted,Mitoxantrone,MITOXANTRONE,HT29,1,0,-0.00973848342269395,-0.00973848342269395,-0.00973848342269395,38.0,0.9537263516766746
GDSC2,100,weighted,Motesanib,MOTESANIB,HT29,1,0,-0.11040595251121565,-0.11040595251121565,-0.11040595251121565,38.0,0.5093341764506661
GDSC2,100,weighted,Mycophenolic acid,MYCOPHENOLICACID,HT29,1,1,0.2897727272727273,0.2897727272727273,0.2897727272727273,33.0,0.10189316081216636
GDSC2,100,weighted,N-acetyl cysteine,NACETYLCYSTEINE,HT29,1,0,-0.057422969187675074,-0.057422969187675074,-0.057422969187675074,35.0,0.7431750241196924
GDSC2,100,weighted,NU7441,NU7441,HT29,1,1,0.07035780719991247,0.07035780719991247,0.07035780719991247,38.0,0.6746701182107244
GDSC2,100,weighted,Navitoclax,NAVITOCLAX,HT29,1,0,-0.056680161943319846,-0.056680161943319846,-0.056680161943319846,39.0,0.7318040664934476
GDSC2,100,weighted,Nelarabine,NELARABINE,HT29,1,0,-0.10996826786300472,-0.10996826786300472,-0.10996826786300472,38.0,0.5110248114407572
GDSC2,100,weighted,Niraparib,NIRAPARIB,HT29,1,1,0.2161943319838057,0.2161943319838057,0.2161943319838057,39.0,0.18620065911810024
GDSC2,100,weighted,Nutlin-3a (-),NUTLIN3A,HT29,1,1,0.07226720647773278,0.07226720647773278,0.07226720647773278,39.0,0.6619681515815926
GDSC2,100,weighted,OF-1,OF1,HT29,1,0,-0.13238866396761134,-0.13238866396761134,-0.13238866396761134,39.0,0.4217359449945696
GDSC2,100,weighted,OSI-027,OSI027,HT29,1,0,-0.026315789473684213,-0.026315789473684213,-0.026315789473684213,39.0,0.873651145147233
GDSC2,100,weighted,OTX015,OTX015,HT29,1,1,0.006072874493927126,0.006072874493927126,0.006072874493927126,39.0,0.9707310097247386
GDSC2,100,weighted,Obatoclax Mesylate,OBATOCLAXMESYLATE,HT29,1,1,0.3791443265127476,0.3791443265127476,0.3791443265127476,38.0,0.018898169154895304
GDSC2,100,weighted,Olaparib,OLAPARIB,HT29,1,1,0.08744939271255062,0.08744939271255062,0.08744939271255062,39.0,0.596549536705413
GDSC2,100,weighted,Oxaliplatin,OXALIPLATIN,HT29,1,0,-0.17388663967611337,-0.17388663967611337,-0.17388663967611337,39.0,0.28974450702050025
GDSC2,100,weighted,PAK_5339,PAK5339,HT29,1,0,-0.03424882372250793,-0.03424882372250793,-0.03424882372250793,38.0,0.838251086768075
GDSC2,100,weighted,PBD-288,PBD288,HT29,1,1,0.01596638655462185,0.01596638655462185,0.01596638655462185,35.0,0.9274658867496001
GDSC2,100,weighted,PCI-34051,PCI34051,HT29,1,1,0.11659919028340082,0.11659919028340082,0.11659919028340082,39.0,0.4796364429747525
GDSC2,100,weighted,PD0325901,PD0325901,HT29,1,0,-0.02611336032388664,-0.02611336032388664,-0.02611336032388664,39.0,0.874615318741227
GDSC2,100,weighted,PD173074,PD173074,HT29,1,1,0.12200459568880621,0.12200459568880621,0.12200459568880621,38.0,0.4655760325201032
GDSC2,100,weighted,PFI-1,PFI1,HT29,1,1,0.07911150016413174,0.07911150016413174,0.07911150016413174,38.0,0.6368366174950837
GDSC2,100,weighted,PFI3,PFI3,HT29,1,1,0.0006072874493927126,0.0006072874493927126,0.0006072874493927126,39.0,0.9970724775798026
GDSC2,100,weighted,PLX-4720,PLX4720,HT29,1,1,0.10728744939271255,0.10728744939271255,0.10728744939271255,39.0,0.5156332343028959
GDSC2,100,weighted,POMHEX,POMHEX,HT29,1,0,-0.008963585434173669,-0.008963585434173669,-0.008963585434173669,35.0,0.959242369474793
GDSC2,100,weighted,PRIMA-1MET,PRIMA1MET,HT29,1,1,0.2783400809716599,0.2783400809716599,0.2783400809716599,39.0,0.08620423879867968
GDSC2,100,weighted,PRT062607,PRT062607,HT29,1,0,-0.08987854251012145,-0.08987854251012145,-0.08987854251012145,39.0,0.5863501229299125
GDSC2,100,weighted,Palbociclib,PALBOCICLIB,HT29,1,0,-0.15303643724696359,-0.15303643724696359,-0.15303643724696359,39.0,0.35231282503706496
GDSC2,100,weighted,Picolinici-acid,PICOLINICIACID,HT29,1,0,-0.2251012145748988,-0.2251012145748988,-0.2251012145748988,39.0,0.16827226150392396
GDSC2,100,weighted,Pictilisib,PICTILISIB,HT29,1,1,0.02746471167523799,0.02746471167523799,0.02746471167523799,38.0,0.8699838794348339
GDSC2,100,weighted,Podophyllotoxin bromide,PODOPHYLLOTOXINBROMIDE,HT29,1,1,0.1088740562424773,0.1088740562424773,0.1088740562424773,38.0,0.5152636465095202
GDSC2,100,weighted,RO-3306,RO3306,HT29,1,0,-0.026808184702921543,-0.026808184702921543,-0.026808184702921543,38.0,0.8730662817924222
GDSC2,100,weighted,RVX-208,RVX208,HT29,1,0,-0.042510121457489884,-0.042510121457489884,-0.042510121457489884,39.0,0.7972140276929861
GDSC2,100,weighted,Rapamycin,RAPAMYCIN,HT29,1,1,0.3006435006435007,0.3006435006435007,0.3006435006435007,36.0,0.07480220761317885
GDSC2,100,weighted,Refametinib,REFAMETINIB,HT29,1,1,0.007987744829850093,0.007987744829850093,0.007987744829850093,38.0,0.9620385365956825
GDSC2,100,weighted,Ribociclib,RIBOCICLIB,HT29,1,0,-0.17036874931611773,-0.17036874931611773,-0.17036874931611773,38.0,0.3064774640378066
GDSC2,100,weighted,Romidepsin,ROMIDEPSIN,HT29,1,1,0.08086223875697561,0.08086223875697561,0.08086223875697561,38.0,0.6293737096030789
GDSC2,100,weighted,Rucaparib,RUCAPARIB,HT29,1,0,-0.1596454754349491,-0.1596454754349491,-0.1596454754349491,38.0,0.3383626218822623
GDSC2,100,weighted,Ruxolitinib,RUXOLITINIB,HT29,1,1,0.016599190283400813,0.016599190283400813,0.016599190283400813,39.0,0.9201093193161123
GDSC2,100,weighted,SB216763,SB216763,HT29,1,0,-0.21842105263157893,-0.21842105263157893,-0.21842105263157893,39.0,0.18159677112902067
GDSC2,100,weighted,SB505124,SB505124,HT29,1,0,-0.11478279899332532,-0.11478279899332532,-0.11478279899332532,38.0,0.49258344879288135
GDSC2,100,weighted,SB590885,SB590885,HT29,1,0,-0.1294452347083926,-0.1294452347083926,-0.1294452347083926,38.0,0.4385964240613279
GDSC2,100,weighted,SCH772984,SCH772984,HT29,1,1,0.06821862348178138,0.06821862348178138,0.06821862348178138,39.0,0.6798663242739614
GDSC2,100,weighted,SGC-CBP30,SGCCBP30,HT29,1,0,-0.1244118612539665,-0.1244118612539665,-0.1244118612539665,38.0,0.4567520925501156
GDSC2,100,weighted,SGC0946,SGC0946,HT29,1,0,-0.2754130648867491,-0.2754130648867491,-0.2754130648867491,38.0,0.09421149069504983
GDSC2,100,weighted,SN-38,SN38,HT29,1,1,0.19575445891235363,0.19575445891235363,0.19575445891235363,38.0,0.23886089588857978
GDSC2,100,weighted,Sabutoclax,SABUTOCLAX,HT29,1,1,0.22368421052631582,0.22368421052631582,0.22368421052631582,39.0,0.17103808684463478
GDSC2,100,weighted,Sapitinib,SAPITINIB,HT29,1,0,-0.31943319838056683,-0.31943319838056683,-0.31943319838056683,39.0,0.04745344140500038
GDSC2,100,weighted,Schweinfurthin A,SCHWEINFURTHINA,HT29,1,1,0.05109968267863005,0.05109968267863005,0.05109968267863005,38.0,0.7606128544232552
GDSC2,100,weighted,Selumetinib,SELUMETINIB,HT29,1,0,-0.16093117408906882,-0.16093117408906882,-0.16093117408906882,39.0,0.3277208308414949
GDSC2,100,weighted,Serdemetan,SERDEMETAN,HT29,1,1,0.08348834664624137,0.08348834664624137,0.08348834664624137,38.0,0.6182471708245917
GDSC2,100,weighted,Sinularin,SINULARIN,HT29,1,1,0.020461757303862568,0.020461757303862568,0.020461757303862568,38.0,0.9029514251951198
GDSC2,100,weighted,Staurosporine,STAUROSPORINE,HT29,1,1,0.3447368421052632,0.3447368421052632,0.3447368421052632,39.0,0.03161818652104919
GDSC2,100,weighted,TAF1_5496,TAF15496,HT29,1,0,-0.22420396104606627,-0.22420396104606627,-0.22420396104606627,38.0,0.1759860409147866
GDSC2,100,weighted,THR-101,THR101,HT29,1,1,0.010364145658263305,0.010364145658263305,0.010364145658263305,35.0,0.9528805780958542
GDSC2,100,weighted,THR-102,THR102,HT29,1,0,-0.09551820728291317,-0.09551820728291317,-0.09551820728291317,35.0,0.5851887979416915
GDSC2,100,weighted,THR-103,THR103,HT29,1,0,-0.13837535014005603,-0.13837535014005603,-0.13837535014005603,35.0,0.42793312679644674
GDSC2,100,weighted,TW 37,TW37,HT29,1,1,0.41038961038961036,0.41038961038961036,0.41038961038961036,21.0,0.06462348505257622
GDSC2,100,weighted,Tanespimycin,TANESPIMYCIN,HT29,1,0,-0.0062370062370062365,-0.0062370062370062365,-0.0062370062370062365,38.0,0.9703546748846937
GDSC2,100,weighted,Taselisib,TASELISIB,HT29,1,0,-0.17388663967611337,-0.17388663967611337,-0.17388663967611337,39.0,0.28974450702050025
GDSC2,100,weighted,Temozolomide,TEMOZOLOMIDE,HT29,1,0,-0.0626983258562206,-0.0626983258562206,-0.0626983258562206,38.0,0.7084372706317315
GDSC2,100,weighted,Temsirolimus,TEMSIROLIMUS,HT29,1,1,0.22356567093409196,0.22356567093409196,0.22356567093409196,37.0,0.1834754243452507
GDSC2,100,weighted,Teniposide,TENIPOSIDE,HT29,1,1,0.09990152095415253,0.09990152095415253,0.09990152095415253,38.0,0.5506687410160724
GDSC2,100,weighted,Topotecan,TOPOTECAN,HT29,1,1,0.1403873509136667,0.1403873509136667,0.1403873509136667,38.0,0.40053193985850766
GDSC2,100,weighted,Trametinib,TRAMETINIB,HT29,1,0,-0.08744939271255062,-0.08744939271255062,-0.08744939271255062,39.0,0.596549536705413
GDSC2,100,weighted,ULK1_4989,ULK14989,HT29,1,1,0.0795491848123427,0.0795491848123427,0.0795491848123427,38.0,0.6349675427585831
GDSC2,100,weighted,UNC0379,UNC0379,HT29,1,1,0.088515406162465,0.088515406162465,0.088515406162465,35.0,0.6131090216864257
GDSC2,100,weighted,UNC0638,UNC0638,HT29,1,0,-0.04341736694677871,-0.04341736694677871,-0.04341736694677871,35.0,0.8044061619924019
GDSC2,100,weighted,Uprosertib,UPROSERTIB,HT29,1,0,-0.0896761133603239,-0.0896761133603239,-0.0896761133603239,39.0,0.5871971059283735
GDSC2,100,weighted,VE-822,VE822,HT29,1,0,-0.3111336032388664,-0.3111336032388664,-0.3111336032388664,39.0,0.053859194031492495
GDSC2,100,weighted,VE821,VE821,HT29,1,0,-0.06332046332046333,-0.06332046332046333,-0.06332046332046333,36.0,0.7137061606427083
GDSC2,100,weighted,VSP34_8731,VSP348731,HT29,1,0,-0.17036874931611773,-0.17036874931611773,-0.17036874931611773,38.0,0.3064774640378066
GDSC2,100,weighted,VTP-A,VTPA,HT29,1,0,-0.19552139037433156,-0.19552139037433156,-0.19552139037433156,33.0,0.2755177925528401
GDSC2,100,weighted,VTP-B,VTPB,HT29,1,0,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,33.0,0.007872863759693708
GDSC2,100,weighted,VX-11e,VX11E,HT29,1,0,-0.1263835263835264,-0.1263835263835264,-0.1263835263835264,36.0,0.4626487278397821
GDSC2,100,weighted,Veliparib,VELIPARIB,HT29,1,0,-0.3590108326950432,-0.3590108326950432,-0.3590108326950432,38.0,0.026860307602923905
GDSC2,100,weighted,Vinorelbine,VINORELBINE,HT29,1,1,0.11193784877995405,0.11193784877995405,0.11193784877995405,38.0,0.5034391237114023
GDSC2,100,weighted,Vismodegib,VISMODEGIB,HT29,1,0,-0.24368092789145418,-0.24368092789145418,-0.24368092789145418,38.0,0.1404012382055647
GDSC2,100,weighted,WEHI-539,WEHI539,HT29,1,1,0.2736623262939052,0.2736623262939052,0.2736623262939052,38.0,0.09640807794548427
GDSC2,100,weighted,WZ4003,WZ4003,HT29,1,1,0.04919028340080973,0.04919028340080973,0.04919028340080973,39.0,0.766177485933652
GDSC2,100,weighted,Wnt-C59,WNTC59,HT29,1,0,-0.004251012145748988,-0.004251012145748988,-0.004251012145748988,39.0,0.9795094590125429
GDSC2,100,weighted,XAV939,XAV939,HT29,1,1,0.18036437246963563,0.18036437246963563,0.18036437246963563,39.0,0.2718685924313031
GDSC2,100,weighted,ZM447439,ZM447439,HT29,1,0,-0.0467228361965204,-0.0467228361965204,-0.0467228361965204,38.0,0.7805904198542387
GDSC2,100,weighted,Zoledronate,ZOLEDRONATE,HT29,1,0,-0.23558376189955135,-0.23558376189955135,-0.23558376189955135,38.0,0.1544886273008503
GDSC2,100,weighted,alpha-lipoic acid,ALPHALIPOICACID,HT29,1,0,-0.14677871148459384,-0.14677871148459384,-0.14677871148459384,35.0,0.4001299960949605
GDSC2,100,weighted,ascorbate (vitamin C),ASCORBATEVITAMINC,HT29,1,1,0.001680672268907563,0.001680672268907563,0.001680672268907563,35.0,0.9923548832696643
GDSC2,100,weighted,glutathione,GLUTATHIONE,HT29,1,0,-0.10336134453781515,-0.10336134453781515,-0.10336134453781515,35.0,0.5546059674932892
GDSC2,100,weighted,ABT737,ABT737,HT29,1,1,0.015410146989094355,0.015410146989094355,0.015410146989094355,37.0,0.9278706186599648
GDSC2,100,weighted,AGI-5198,AGI5198,HT29,1,0,-0.08558558558558557,-0.08558558558558557,-0.08558558558558557,37.0,0.6145042659257639
GDSC2,100,weighted,AMG-319,AMG319,HT29,1,1,0.027654698242933536,0.027654698242933536,0.027654698242933536,34.0,0.8766233267597529
GDSC2,100,weighted,AZD5363,AZD5363,HT29,1,0,-0.038406827880512084,-0.038406827880512084,-0.038406827880512084,37.0,0.8214469406263808
GDSC2,100,weighted,AZD6738,AZD6738,HT29,1,0,-0.016595542911332382,-0.016595542911332382,-0.016595542911332382,37.0,0.922338396005006
GDSC2,100,weighted,AZD8186,AZD8186,HT29,1,1,0.13608345187292553,0.13608345187292553,0.13608345187292553,37.0,0.4219177253316647
GDSC2,100,weighted,Afuresertib,AFURESERTIB,HT29,1,0,-0.08937885253674727,-0.08937885253674727,-0.08937885253674727,37.0,0.5988429959024537
GDSC2,100,weighted,BDP-00009066,BDP00009066,HT29,1,1,0.06340718105423987,0.06340718105423987,0.06340718105423987,34.0,0.7216505280999013
GDSC2,100,weighted,BIBR-1532,BIBR1532,HT29,1,0,-0.1712757830404889,-0.1712757830404889,-0.1712757830404889,34.0,0.3327811613909709
GDSC2,100,weighted,BMS-536924,BMS536924,HT29,1,1,0.04077761972498814,0.04077761972498814,0.04077761972498814,37.0,0.8106196195737553
GDSC2,100,weighted,BPD-00008900,BPD00008900,HT29,1,0,-0.11321619556913674,-0.11321619556913674,-0.11321619556913674,34.0,0.5237859586721548
GDSC2,100,weighted,Bortezomib,BORTEZOMIB,HT29,1,1,0.2211948790896159,0.2211948790896159,0.2211948790896159,37.0,0.18828749966499553
GDSC2,100,weighted,Buparlisib,BUPARLISIB,HT29,1,1,0.3240872451398767,0.3240872451398767,0.3240872451398767,37.0,0.05036372474872491
GDSC2,100,weighted,Cediranib,CEDIRANIB,HT29,1,1,0.046704599336178286,0.046704599336178286,0.046704599336178286,37.0,0.783706588920208
GDSC2,100,weighted,Cyclophosphamide,CYCLOPHOSPHAMIDE,HT29,1,0,-0.0011853959222380274,-0.0011853959222380274,-0.0011853959222380274,37.0,0.9944443807455692
GDSC2,100,weighted,Cytarabine,CYTARABINE,HT29,1,1,0.1929717341482047,0.1929717341482047,0.1929717341482047,34.0,0.2742012163955348
GDSC2,100,weighted,Dactolisib,DACTOLISIB,HT29,1,1,0.28141299193930774,0.28141299193930774,0.28141299193930774,37.0,0.09154411853242678
GDSC2,100,weighted,Epirubicin,EPIRUBICIN,HT29,1,1,0.37861545756282594,0.37861545756282594,0.37861545756282594,37.0,0.02084643330411561
GDSC2,100,weighted,Erlotinib,ERLOTINIB,HT29,1,0,-0.2513039355144618,-0.2513039355144618,-0.2513039355144618,37.0,0.13352327121105334
GDSC2,100,weighted,Foretinib,FORETINIB,HT29,1,1,0.052711993888464474,0.052711993888464474,0.052711993888464474,34.0,0.767176373093412
GDSC2,100,weighted,GDC0810,GDC0810,HT29,1,0,-0.016832622095779987,-0.016832622095779987,-0.016832622095779987,37.0,0.9212323742863557
GDSC2,100,weighted,GNE-317,GNE317,HT29,1,1,0.24016121384542433,0.24016121384542433,0.24016121384542433,37.0,0.1522137233647444
GDSC2,100,weighted,GSK2578215A,GSK2578215A,HT29,1,0,-0.06306306306306306,-0.06306306306306306,-0.06306306306306306,37.0,0.7107857192707092
GDSC2,100,weighted,Gefitinib,GEFITINIB,HT29,1,0,-0.24822190611664294,-0.24822190611664294,-0.24822190611664294,37.0,0.13851380783735326
GDSC2,100,weighted,HKMTI-1-005,HKMTI1005,HT29,1,0,-0.06290322580645162,-0.06290322580645162,-0.06290322580645162,31.0,0.7367418811700882
GDSC2,100,weighted,I-BRD9,IBRD9,HT29,1,1,0.12470365101944048,0.12470365101944048,0.12470365101944048,37.0,0.46210472230876476
GDSC2,100,weighted,ICL-SIRT078,ICLSIRT078,HT29,1,0,-0.17983870967741938,-0.17983870967741938,-0.17983870967741938,31.0,0.3330067281199807
GDSC2,100,weighted,Ipatasertib,IPATASERTIB,HT29,1,0,-0.1559981033665244,-0.1559981033665244,-0.1559981033665244,37.0,0.3565323766864603
GDSC2,100,weighted,MIM1,MIM1,HT29,1,1,0.08693659281894575,0.08693659281894575,0.08693659281894575,34.0,0.6249200168030122
GDSC2,100,weighted,MK-8776,MK8776,HT29,1,0,-0.06554621848739495,-0.06554621848739495,-0.06554621848739495,34.0,0.7126514010831749
GDSC2,100,weighted,N25720-51-A1,N2572051A1,HT29,1,1,0.36531703590527115,0.36531703590527115,0.36531703590527115,34.0,0.03362684416946562
GDSC2,100,weighted,N27922-53-1,N27922531,HT29,1,0,-0.18411000763941937,-0.18411000763941937,-0.18411000763941937,34.0,0.2972609347847459
GDSC2,100,weighted,N29087-69-1,N29087691,HT29,1,0,-0.27150496562261267,-0.27150496562261267,-0.27150496562261267,34.0,0.12036188867462869
GDSC2,100,weighted,N30652-18-1,N30652181,HT29,1,0,-0.25836516424751715,-0.25836516424751715,-0.25836516424751715,34.0,0.14011942364831415
GDSC2,100,weighted,NVP-ADW742,NVPADW742,HT29,1,0,-0.13489805595068752,-0.13489805595068752,-0.13489805595068752,37.0,0.4260099927780994
GDSC2,100,weighted,Nilotinib,NILOTINIB,HT29,1,0,-0.07230915125651967,-0.07230915125651967,-0.07230915125651967,37.0,0.6706176181740883
GDSC2,100,weighted,Osimertinib,OSIMERTINIB,HT29,1,0,-0.27596017069701273,-0.27596017069701273,-0.27596017069701273,37.0,0.09827665364218821
GDSC2,100,weighted,P22077,P22077,HT29,1,1,0.10621147463252724,0.10621147463252724,0.10621147463252724,37.0,0.5315389537236227
GDSC2,100,weighted,Paclitaxel,PACLITAXEL,HT29,1,0,-0.08345187292555711,-0.08345187292555711,-0.08345187292555711,37.0,0.6233887823246753
GDSC2,100,weighted,Pevonedistat,PEVONEDISTAT,HT29,1,1,0.22143195827406353,0.22143195827406353,0.22143195827406353,37.0,0.18780232527306717
GDSC2,100,weighted,Pyridostatin,PYRIDOSTATIN,HT29,1,1,0.06340718105423987,0.06340718105423987,0.06340718105423987,34.0,0.7216505280999013
GDSC2,100,weighted,Savolitinib,SAVOLITINIB,HT29,1,0,-0.07562825983878615,-0.07562825983878615,-0.07562825983878615,37.0,0.6564082861248709
GDSC2,100,weighted,Sepantronium bromide,SEPANTRONIUMBROMIDE,HT29,1,1,0.38928402086296815,0.38928402086296815,0.38928402086296815,37.0,0.01724498300992223
GDSC2,100,weighted,Sorafenib,SORAFENIB,HT29,1,1,0.016121384542437174,0.016121384542437174,0.016121384542437174,37.0,0.9245508683618862
GDSC2,100,weighted,Talazoparib,TALAZOPARIB,HT29,1,1,0.22475106685632998,0.22475106685632998,0.22475106685632998,37.0,0.18110234252912172
GDSC2,100,weighted,Tamoxifen,TAMOXIFEN,HT29,1,1,0.03413940256045519,0.03413940256045519,0.03413940256045519,37.0,0.8410170512196294
GDSC2,100,weighted,Telomerase Inhibitor IX,TELOMERASEINHIBITORIX,HT29,1,1,0.47463252726410615,0.47463252726410615,0.47463252726410615,37.0,0.002996319409607969
GDSC2,100,weighted,UMI-77,UMI77,HT29,1,1,0.17188693659281895,0.17188693659281895,0.17188693659281895,34.0,0.33103289454903
GDSC2,100,weighted,Ulixertinib,ULIXERTINIB,HT29,1,1,0.1517306780464675,0.1517306780464675,0.1517306780464675,37.0,0.3700017947194006
GDSC2,100,weighted,Venetoclax,VENETOCLAX,HT29,1,0,-0.11308677098150782,-0.11308677098150782,-0.11308677098150782,37.0,0.5051471358291618
GDSC2,100,weighted,Vinblastine,VINBLASTINE,HT29,1,1,0.16852559205500378,0.16852559205500378,0.16852559205500378,34.0,0.340718420848157
GDSC2,100,weighted,Vorinostat,VORINOSTAT,HT29,1,0,-0.06424845898530109,-0.06424845898530109,-0.06424845898530109,37.0,0.7055900721685177
GDSC2,100,weighted,WIKI4,WIKI4,HT29,1,1,0.3556187766714082,0.3556187766714082,0.3556187766714082,37.0,0.030767584138698154
GDSC2,100,weighted,Wee1 Inhibitor,WEE1INHIBITOR,HT29,1,1,0.07965860597439543,0.07965860597439543,0.07965860597439543,37.0,0.6393129877788202
GDSC2,100,weighted,YK-4-279,YK4279,HT29,1,1,0.07467994310099572,0.07467994310099572,0.07467994310099572,37.0,0.6604562522795064
GDSC2,100,weighted,123138,123138,LoVo,1,1,0.13404092351460772,0.13404092351460772,0.13404092351460772,38.0,0.4223725581608437
GDSC2,100,weighted,123829,123829,LoVo,1,1,0.25287230550388445,0.25287230550388445,0.25287230550388445,38.0,0.12558327131560065
GDSC2,100,weighted,150412,150412,LoVo,1,1,0.14476419739577634,0.14476419739577634,0.14476419739577634,38.0,0.3858559979787299
GDSC2,100,weighted,5-Fluorouracil,5FLUOROURACIL,LoVo,1,1,0.17388663967611337,0.17388663967611337,0.17388663967611337,39.0,0.28974450702050025
GDSC2,100,weighted,5-azacytidine,5AZACYTIDINE,LoVo,1,1,0.2946778711484594,0.2946778711484594,0.2946778711484594,35.0,0.08572084742582642
GDSC2,100,weighted,50869,50869,LoVo,1,1,0.38089506510559135,0.38089506510559135,0.38089506510559135,38.0,0.01831097626136356
GDSC2,100,weighted,615590,615590,LoVo,1,0,-0.08611445453550716,-0.08611445453550716,-0.08611445453550716,38.0,0.6072038427149812
GDSC2,100,weighted,630600,630600,LoVo,1,1,0.26731589889484625,0.26731589889484625,0.26731589889484625,38.0,0.10470070651081236
GDSC2,100,weighted,667880,667880,LoVo,1,1,0.20757194441404966,0.20757194441404966,0.20757194441404966,38.0,0.21112103808701066
GDSC2,100,weighted,720427,720427,LoVo,1,0,-0.22661122661122662,-0.22661122661122662,-0.22661122661122662,38.0,0.17126957080835306
GDSC2,100,weighted,729189,729189,LoVo,1,1,0.18262391946602471,0.18262391946602471,0.18262391946602471,38.0,0.27245609313458263
GDSC2,100,weighted,741909,741909,LoVo,1,1,0.22464164569427728,0.22464164569427728,0.22464164569427728,38.0,0.17512167693826453
GDSC2,100,weighted,743380,743380,LoVo,1,1,0.14848451690556952,0.14848451690556952,0.14848451690556952,38.0,0.3736324488079807
GDSC2,100,weighted,765771,765771,LoVo,1,1,0.23624028887186782,0.23624028887186782,0.23624028887186782,38.0,0.15330951743762802
GDSC2,100,weighted,776928,776928,LoVo,1,1,0.23361418098260203,0.23361418098260203,0.23361418098260203,38.0,0.158065520427842
