DRUG_NAME,drug_key,GDSC1_status,GDSC1_global_q,GDSC1_T,GDSC2_status,GDSC2_global_q,GDSC2_T,PRISM_status,CTRPv2_status,replication_level
PLK_6522,PLK6522,tested,0.02827463704339424,0.1411532990480359,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
PLX-4720,PLX4720,tested,0.0439870646560343,0.11230440967283073,tested,0.6843781041362578,0.041747309173496595,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
POMHEX,POMHEX,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.04159663865546218,unavailable_local,unavailable_local,Level3_single_dataset
PRIMA-1MET,PRIMA1MET,drug_absent_or_insufficient,,,tested,0.007172191935239325,0.2607287449392713,unavailable_local,unavailable_local,Level3_single_dataset
PRT062607,PRT062607,drug_absent_or_insufficient,,,tested,0.9432165611487369,-0.007065271057568875,unavailable_local,unavailable_local,Level3_single_dataset
Paclitaxel,PACLITAXEL,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.09269796111901375,unavailable_local,unavailable_local,Level3_single_dataset
Palbociclib,PALBOCICLIB,tested,0.0002492038905651706,0.08701483438325545,tested,0.15562055053104212,-0.13218623481781377,unavailable_local,unavailable_local,Reject_opposite_direction
Panobinostat,PANOBINOSTAT,tested,0.0002492038905651706,0.12895075526654476,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Pazopanib,PAZOPANIB,tested,0.0002492038905651706,0.018548387096774196,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Pelitinib,PELITINIB,tested,0.0002492038905651706,0.17875770507349453,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Pemetrexed,PEMETREXED,tested,0.0002492038905651706,-0.04229831335094492,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Pevonedistat,PEVONEDISTAT,tested,0.0002492038905651706,-0.04608695652173913,tested,0.0006043235797284987,-0.06787759419338368,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Phenformin,PHENFORMIN,tested,0.0002492038905651706,-0.20893970893970892,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Picolinici-acid,PICOLINICIACID,drug_absent_or_insufficient,,,tested,0.37901657336694095,-0.0846104473190481,unavailable_local,unavailable_local,Level3_single_dataset
Pictilisib,PICTILISIB,tested,0.07076453047948404,-0.021944414049677206,tested,0.09292975841917708,0.08709924499398183,unavailable_local,unavailable_local,Reject_opposite_direction
Pilaralisib,PILARALISIB,tested,0.0002492038905651706,0.08158259474048948,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Piperlongumine,PIPERLONGUMINE,tested,0.0663652758407309,-0.040923514607725135,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Podophyllotoxin bromide,PODOPHYLLOTOXINBROMIDE,drug_absent_or_insufficient,,,tested,0.09650582703972026,0.03876791771528614,unavailable_local,unavailable_local,Level3_single_dataset
Ponatinib,PONATINIB,tested,0.0002492038905651706,-0.08698553948832034,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Pyridostatin,PYRIDOSTATIN,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.003743315508021372,unavailable_local,unavailable_local,Level3_single_dataset
QL-VIII-58,QLVIII58,tested,0.0002492038905651706,0.08403086763070078,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
QL-X-138,QLX138,tested,0.0002492038905651706,0.04568333515701936,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
QL-XI-92,QLXI92,tested,0.0002492038905651706,0.21412809570704305,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
QL-XII-47,QLXII47,tested,0.0002492038905651706,0.16688550899077215,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
QL-XII-61,QLXII61,tested,0.0002492038905651706,-0.055801860974274746,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
QS11,QS11,tested,0.0002492038905651706,0.0618464961067853,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Quizartinib,QUIZARTINIB,tested,0.0002492038905651706,0.08149141043877885,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
RAF_9304,RAF9304,tested,0.036255606021652814,0.12915253309990152,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
RO-3306,RO3306,tested,0.0002492038905651706,0.08135463398621293,tested,0.09650582703972026,0.04949119159645475,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
RU-SKI 43,RUSKI43,tested,0.0002492038905651706,-0.012998712998713,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
RVX-208,RVX208,drug_absent_or_insufficient,,,tested,0.7670151009168245,-0.030465587044534417,unavailable_local,unavailable_local,Level3_single_dataset
Rapamycin,RAPAMYCIN,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.055361376414008,unavailable_local,unavailable_local,Level3_single_dataset
Refametinib,REFAMETINIB,tested,0.07615306207051273,0.0023416128679286576,tested,0.08075960565462666,0.10444797023744393,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
Ribociclib,RIBOCICLIB,drug_absent_or_insufficient,,,tested,0.09429802351218068,0.08044370281212387,unavailable_local,unavailable_local,Level3_single_dataset
Romidepsin,ROMIDEPSIN,drug_absent_or_insufficient,,,tested,0.09650582703972026,0.03790349053506948,unavailable_local,unavailable_local,Level3_single_dataset
Rucaparib,RUCAPARIB,tested,0.0002492038905651706,0.03967428967428968,tested,0.09650582703972026,-0.04328427617901302,unavailable_local,unavailable_local,Reject_opposite_direction
Ruxolitinib,RUXOLITINIB,tested,0.0002492038905651706,0.15866068497647445,tested,0.5628588568000685,-0.060121457489878544,unavailable_local,unavailable_local,Reject_opposite_direction
SB216763,SB216763,tested,0.0002492038905651706,0.01964763177998472,tested,0.7670151009168245,0.031275303643724696,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
SB505124,SB505124,tested,0.23616722438644802,0.10132319541818902,tested,0.0714953783436861,0.09836962468541416,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
SB52334,SB52334,tested,0.0002492038905651706,0.08206587153955575,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
SB590885,SB590885,tested,0.0002492038905651706,0.05602181128496918,tested,0.09650582703972026,-0.04207243680927891,unavailable_local,unavailable_local,Reject_opposite_direction
SCH772984,SCH772984,drug_absent_or_insufficient,,,tested,0.6206227634141221,0.0507085020242915,unavailable_local,unavailable_local,Level3_single_dataset
SGC-CBP30,SGCCBP30,drug_absent_or_insufficient,,,tested,0.09064853695927483,-0.05608928766823504,unavailable_local,unavailable_local,Level3_single_dataset
SGC0946,SGC0946,tested,0.0002492038905651706,0.09472668156878683,tested,0.05952017143741063,-0.16618612539665173,unavailable_local,unavailable_local,Reject_opposite_direction
SL0101,SL0101,tested,0.0002492038905651706,0.123877260719366,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
SN-38,SN38,tested,0.020454949600485807,0.18649742860269178,tested,0.05952017143741063,0.17142192800087536,unavailable_local,unavailable_local,Level1_cross_database_strict
SNX-2112,SNX2112,tested,0.0002492038905651706,0.12700149542254804,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
STF-62247,STF62247,tested,0.0002492038905651706,0.05233067075172339,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
SU11274,SU11274,tested,0.0002492038905651706,0.07002954371375422,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Sabutoclax,SABUTOCLAX,drug_absent_or_insufficient,,,tested,0.5362209609360179,0.06355040979559591,unavailable_local,unavailable_local,Level3_single_dataset
Sapitinib,SAPITINIB,drug_absent_or_insufficient,,,tested,0.40755901683099505,-0.08208502024291499,unavailable_local,unavailable_local,Level3_single_dataset
Savolitinib,SAVOLITINIB,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.047470547470547464,unavailable_local,unavailable_local,Level3_single_dataset
Schweinfurthin A,SCHWEINFURTHINA,drug_absent_or_insufficient,,,tested,0.09509544631954113,0.050240726556516034,unavailable_local,unavailable_local,Level3_single_dataset
Selisistat,SELISISTAT,tested,0.0002492038905651706,0.18740197687566107,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Selumetinib,SELUMETINIB,tested,0.05587815770179297,0.0684292592187329,tested,0.7167082712489761,0.038155426088673845,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
Sepantronium bromide,SEPANTRONIUMBROMIDE,tested,0.0002492038905651706,0.10882950619792725,tested,0.0006043235797284987,0.20811905022431337,unavailable_local,unavailable_local,Level1_cross_database_strict
Serdemetan,SERDEMETAN,tested,0.0002492038905651706,0.22914615019878176,tested,0.09384789708724921,0.0776288434183171,unavailable_local,unavailable_local,Level1_cross_database_strict
Shikonin,SHIKONIN,tested,0.0002492038905651706,0.10494994438264743,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Sinularin,SINULARIN,drug_absent_or_insufficient,,,tested,0.09650582703972026,-0.010302002407265573,unavailable_local,unavailable_local,Level3_single_dataset
Sorafenib,SORAFENIB,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.021455666192508292,unavailable_local,unavailable_local,Level3_single_dataset
Sphingosine Kinase 1 Inhibitor II,SPHINGOSINEKINASE1INHIBITORII,tested,0.0002492038905651706,0.149441952073531,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Staurosporine,STAUROSPORINE,drug_absent_or_insufficient,,,tested,0.7670151009168245,0.03068282808334156,unavailable_local,unavailable_local,Level3_single_dataset
T0901317,T0901317,tested,0.0002492038905651706,0.2143365169680959,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
TAF1_5496,TAF15496,drug_absent_or_insufficient,,,tested,0.02430152267418857,-0.2414925046503994,unavailable_local,unavailable_local,Level3_single_dataset
TAK-715,TAK715,tested,0.0002492038905651706,0.03557099609731187,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
TANK_1366,TANK1366,tested,0.015583549956675331,0.21427946164788272,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
THR-101,THR101,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.12834431069725188,unavailable_local,unavailable_local,Level3_single_dataset
THR-102,THR102,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.007968052085699139,unavailable_local,unavailable_local,Level3_single_dataset
THR-103,THR103,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.15140056022408965,unavailable_local,unavailable_local,Level3_single_dataset
THZ-2-102-1,THZ21021,tested,0.0002492038905651706,0.12855788118946013,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
THZ-2-49,THZ249,tested,0.0002492038905651706,0.12464607464607466,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
TL-1-85,TL185,tested,0.0002492038905651706,0.17350548929496298,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
TL-2-105,TL2105,tested,0.0002492038905651706,0.2022285443338075,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
TPCA-1,TPCA1,tested,0.0002492038905651706,0.08087135718714666,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
TTK_3146,TTK3146,tested,0.0002492038905651706,0.12670970565707407,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
TW 37,TW37,tested,0.0002492038905651706,0.16295546558704455,tested,0.0006043235797284987,0.09226425748164879,unavailable_local,unavailable_local,Level1_cross_database_strict
TWS119,TWS119,tested,0.0002492038905651706,0.06828792355108143,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Talazoparib,TALAZOPARIB,tested,0.0002492038905651706,0.07694574273521641,tested,0.0006043235797284987,0.040659080132764334,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
Tamoxifen,TAMOXIFEN,tested,0.06399491805818901,0.04364810154283837,tested,0.0006043235797284987,0.0009939088886457247,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Tanespimycin,TANESPIMYCIN,tested,0.0002492038905651706,-0.016121384542437184,tested,0.1005132306871959,-0.025300908195645032,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Taselisib,TASELISIB,drug_absent_or_insufficient,,,tested,0.3624293323153551,-0.0895279944702281,unavailable_local,unavailable_local,Level3_single_dataset
Telomerase Inhibitor IX,TELOMERASEINHIBITORIX,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.20063281905387167,unavailable_local,unavailable_local,Level3_single_dataset
Temozolomide,TEMOZOLOMIDE,tested,0.0002492038905651706,0.03010905642484589,tested,0.08398320335932813,-0.11316063026589343,unavailable_local,unavailable_local,Reject_opposite_direction
Temsirolimus,TEMSIROLIMUS,tested,0.0002492038905651706,0.004869241711346964,tested,0.0006043235797284987,0.05907830907830908,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
Teniposide,TENIPOSIDE,drug_absent_or_insufficient,,,tested,0.09650582703972026,-0.012484954590217742,unavailable_local,unavailable_local,Level3_single_dataset
Tenovin-6,TENOVIN6,tested,0.0002492038905651706,0.1636028741291899,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Thapsigargin,THAPSIGARGIN,tested,0.0002492038905651706,-0.10502641824249166,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Tipifarnib,TIPIFARNIB,tested,0.0002492038905651706,-0.005624304783092324,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Tivozanib,TIVOZANIB,tested,0.0002492038905651706,0.05666192508297771,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Topotecan,TOPOTECAN,drug_absent_or_insufficient,,,tested,0.06627245979375554,0.1448052303315461,unavailable_local,unavailable_local,Level3_single_dataset
Torin 2,TORIN2,tested,0.0002492038905651706,-0.12514951926716633,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Trametinib,TRAMETINIB,tested,0.0002492038905651706,0.08489258489258489,tested,0.46419933404623426,0.07332872519008592,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
Tretinoin,TRETINOIN,tested,0.0002492038905651706,0.044770710560184244,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Trichostatin A,TRICHOSTATINA,tested,0.0002492038905651706,0.10678385152069364,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Tubastatin A,TUBASTATINA,tested,0.0002492038905651706,0.11768245978772295,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
ULK1_4989,ULK14989,drug_absent_or_insufficient,,,tested,0.06143956393906404,0.14858573148046833,unavailable_local,unavailable_local,Level3_single_dataset
UMI-77,UMI77,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.04385026737967915,unavailable_local,unavailable_local,Level3_single_dataset
UNC0379,UNC0379,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.08867817397229162,unavailable_local,unavailable_local,Level3_single_dataset
UNC0638,UNC0638,tested,0.8378324335132975,0.01700404858299595,tested,0.0006043235797284987,-0.09215686274509804,unavailable_local,unavailable_local,Reject_opposite_direction
UNC0642,UNC0642,tested,0.0002492038905651706,0.187774926686217,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
UNC1215,UNC1215,tested,0.0002492038905651706,0.2035598351387825,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Ulixertinib,ULIXERTINIB,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.09147609147609147,unavailable_local,unavailable_local,Level3_single_dataset
Uprosertib,UPROSERTIB,drug_absent_or_insufficient,,,tested,0.470747229864372,-0.0702429149797571,unavailable_local,unavailable_local,Level3_single_dataset
VE-822,VE822,drug_absent_or_insufficient,,,tested,0.7762618682489183,-0.02751308383529179,unavailable_local,unavailable_local,Level3_single_dataset
VE821,VE821,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.0262717604822868,unavailable_local,unavailable_local,Level3_single_dataset
VNLG/124,VNLG124,tested,0.0002492038905651706,0.19886384360068568,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
VSP34_8731,VSP348731,drug_absent_or_insufficient,,,tested,0.09650582703972026,0.022896378159536056,unavailable_local,unavailable_local,Level3_single_dataset
VTP-A,VTPA,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.17362967914438504,unavailable_local,unavailable_local,Level3_single_dataset
VTP-B,VTPB,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.19682486631016044,unavailable_local,unavailable_local,Level3_single_dataset
VX-11e,VX11E,tested,0.0002492038905651706,0.07881059196848669,tested,0.0006043235797284987,0.004514665040980827,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
VX-702,VX702,tested,0.0002492038905651706,0.1597184228763176,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Veliparib,VELIPARIB,tested,0.0002492038905651706,0.03466827151037677,tested,0.09650582703972026,-0.03910438778859831,unavailable_local,unavailable_local,Reject_opposite_direction
Venetoclax,VENETOCLAX,drug_absent_or_insufficient,,,tested,0.0006043235797284987,-0.04780792938687675,unavailable_local,unavailable_local,Level3_single_dataset
Venotoclax,VENOTOCLAX,tested,0.0002492038905651706,0.2395007789744632,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Vinblastine,VINBLASTINE,tested,0.0002492038905651706,0.10174344384870697,tested,0.0006043235797284987,0.05369238604532722,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Vinorelbine,VINORELBINE,tested,0.0002492038905651706,0.0328976640711902,tested,0.09650582703972026,0.008119050224313376,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
Vismodegib,VISMODEGIB,tested,0.0002492038905651706,0.07492614071561439,tested,0.05118976204759047,-0.1733723602144655,unavailable_local,unavailable_local,Reject_opposite_direction
Vorinostat,VORINOSTAT,tested,0.0002492038905651706,0.027720027720027712,tested,0.0006043235797284987,-0.013987671882408723,unavailable_local,unavailable_local,Reject_opposite_direction
Voxtalisib,VOXTALISIB,tested,0.0002492038905651706,0.011215669110405953,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
WEHI-539,WEHI539,drug_absent_or_insufficient,,,tested,0.05112577484503099,0.17441733231206918,unavailable_local,unavailable_local,Level3_single_dataset
WHI-P97,WHIP97,tested,0.0002492038905651706,0.12228726702410914,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
WIKI4,WIKI4,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.17797352007878323,unavailable_local,unavailable_local,Level3_single_dataset
WYE-125132,WYE125132,tested,0.0002492038905651706,-0.172475106685633,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
WZ3105,WZ3105,tested,0.0002492038905651706,0.014680672575409417,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
WZ4003,WZ4003,drug_absent_or_insufficient,,,tested,0.23594519191399818,0.11244198676804583,unavailable_local,unavailable_local,Level3_single_dataset
Wee1 Inhibitor,WEE1INHIBITOR,tested,0.0002492038905651706,0.07633053221288515,tested,0.0006043235797284987,-0.022841667578509688,unavailable_local,unavailable_local,Reject_opposite_direction
Wnt-C59,WNTC59,tested,0.0002492038905651706,0.1513310302783987,tested,0.7762618682489183,0.028860965735163426,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
XAV939,XAV939,tested,0.0002492038905651706,0.050634642739905894,tested,0.5628588568000685,0.057186234817813764,unavailable_local,unavailable_local,Level2_one_strict_other_same_direction
XMD11-85h,XMD1185H,tested,0.0002492038905651706,0.11705367074527252,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
XMD13-2,XMD132,tested,0.0002492038905651706,0.07436079804500856,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
XMD14-99,XMD1499,tested,0.0002492038905651706,0.13241784294415873,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
XMD15-27,XMD1527,tested,0.0002492038905651706,0.1505179268337163,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
XMD8-92,XMD892,tested,0.0002492038905651706,0.1496245828698554,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Y-39983,Y39983,tested,0.0002492038905651706,-0.005626071415545109,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
YK-4-279,YK4279,tested,0.0002492038905651706,0.14217391304347826,tested,0.0006043235797284987,0.03622752306962833,unavailable_local,unavailable_local,exploratory_same_direction_or_underpowered
YM201636,YM201636,tested,0.0002492038905651706,0.10448809133019658,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
ZG-10,ZG10,tested,0.0002492038905651706,0.026028921023359283,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
ZL049,ZL049,tested,0.0002492038905651706,0.009720246562351827,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
ZL109,ZL109,tested,0.0701469768939294,0.023180873180873182,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
ZM447439,ZM447439,tested,0.0002492038905651706,0.06412991939307729,tested,0.09650582703972026,0.06226064120800963,unavailable_local,unavailable_local,Level1_cross_database_strict
ZSTK474,ZSTK474,tested,0.0002492038905651706,-0.02782944888208046,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Zibotentan,ZIBOTENTAN,tested,0.0002492038905651706,0.24159280738228106,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
Zoledronate,ZOLEDRONATE,drug_absent_or_insufficient,,,tested,0.04614834608835809,-0.16889429915745705,unavailable_local,unavailable_local,Level3_single_dataset
alpha-lipoic acid,ALPHALIPOICACID,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.024998107351048536,unavailable_local,unavailable_local,Level3_single_dataset
ascorbate (vitamin C),ASCORBATEVITAMINC,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.15014005602240896,unavailable_local,unavailable_local,Level3_single_dataset
"eEF2K Inhibitor, A-484954",EEF2KINHIBITORA484954,tested,0.0002492038905651706,0.14879454353138563,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
glutathione,GLUTATHIONE,drug_absent_or_insufficient,,,tested,0.0006043235797284987,0.057703081232492986,unavailable_local,unavailable_local,Level3_single_dataset
kb NB 142-70,KBNB14270,tested,0.0002492038905651706,0.053060145165408315,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
rTRAIL,RTRAIL,tested,0.0002492038905651706,0.0317047817047817,drug_absent_or_insufficient,,,unavailable_local,unavailable_local,Level3_single_dataset
