rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_empirical_p_value_fisher,meta_empirical_q_value,leave_HCT116_out_median_vulnerability_rho,prior_analytical_meta_q_value,tier1_flag,tier2_flag,tier3_flag,strict_empirical_convergence_flag,primary_tier
9310,ARHGAP39,4,2,1,0,-0.0046897546897547,0.4991985577812764,0.8462151483470731,0.031096681096681,0.998518255459498,False,False,False,False,none
9311,CRH,4,2,0,0,-0.004689754689754702,0.6695807191706209,0.9435419623826223,0.0328282828282828,1.0,False,False,False,False,none
9312,MAPK13,4,2,1,0,-0.004725829725829699,0.7148783810102192,0.9639025680202994,-0.0549783549783549,1.0,False,False,False,False,none
9313,MBP,4,2,1,0,-0.004725829725829699,0.8125742267335843,1.0,-0.0189754689754689,1.0,False,False,False,False,none
9314,UBTD1,4,2,1,0,-0.004725829725829744,0.25443263643337943,0.6716822898698999,-0.0888167388167388,0.897550902465285,False,False,False,False,none
9315,PWWP2B,4,2,1,0,-0.004725829725829748,0.5211171105287731,0.8598875252287879,0.049062049062049,0.9774967853856577,False,False,False,False,none
9316,NDUFAF6,4,2,1,0,-0.0047619047619047485,0.4646458530323231,0.828533242987652,0.0491341991341991,0.9569243082735692,False,False,False,False,none
9317,SNU13,4,2,1,0,-0.00476190476190475,0.7004785236209705,0.95837668748958,0.0284992784992785,1.0,False,False,False,False,none
9318,CUX2,4,2,1,0,-0.0047619047619048,0.8183769825320345,1.0,-0.0225108225108225,1.0,False,False,False,False,none
9319,MAJIN,4,2,2,0,-0.0047619047619048005,0.10057172824480948,0.4759672527634132,0.1347763347763347,0.8306961186072773,False,False,False,False,none
9320,SPI1,4,2,0,0,-0.0047619047619048005,0.818593921656729,1.0,0.0186868686868686,1.0,False,False,False,False,none
9321,TECPR1,4,1,1,0,-0.00479797979797975,0.629893626426673,0.9240420213533178,-0.0083694083694083,0.996519312470113,False,False,False,False,none
9322,SIGLEC7,4,2,2,0,-0.004797979797979787,0.006258153037671007,0.17679239421438803,-0.2218614718614718,0.51368752205928,False,False,False,False,none
9323,ZDHHC13,4,2,0,0,-0.004797979797979801,0.8194644149581308,1.0,0.0188311688311688,1.0,False,False,False,False,none
9324,RPS7,4,2,2,0,-0.004834054834054795,0.07974030172162536,0.44028154589766433,0.1212121212121212,0.7942950343057565,False,False,False,False,none
9325,MFSD8,4,2,1,0,-0.0048701298701298475,0.7010316817357656,0.9584941290127308,-0.0591630591630591,1.0,False,False,False,False,none
9326,ZNF385A,4,2,1,0,-0.00487012987012985,0.9037832627820319,1.0,0.0005050505050505,1.0,False,False,False,False,none
9327,DNAI2,4,2,0,0,-0.004870129870129851,0.9586553086025054,1.0,-0.0208513708513708,1.0,False,False,False,False,none
9328,PPP1R1A,4,2,2,0,-0.0048701298701298995,0.05840875298531563,0.3886165093695176,0.1288600288600288,0.7932007612869654,False,False,False,False,none
9329,SCTR,4,2,2,0,-0.0048701298701298995,0.14326342258304345,0.5419912415792965,-0.1181096681096681,0.841982245496524,False,False,False,False,none
9330,LIN7A,4,2,0,0,-0.0048701298701298995,0.9362058740644676,1.0,0.0114718614718614,1.0,False,False,False,False,none
9331,KRAS,4,2,2,0,-0.0049062049062049,0.21622275538240748,0.6314800122751767,-0.1116161616161616,0.9196847467202118,False,False,False,False,none
9332,ATE1,4,2,0,0,-0.00490620490620495,0.9880003982982369,1.0,0.0064935064935064,1.0,False,False,False,False,none
9333,RIF1,4,2,1,0,-0.004906204906204952,0.017347431737566605,0.25289268288930566,0.0468975468975468,0.7096628707853285,False,False,False,False,none
9334,BCAR1,4,2,1,0,-0.0049422799422799,0.4058654436311251,0.788598438357442,0.0023088023088023,1.0,False,False,False,False,none
9335,SLFN5,4,2,1,0,-0.004942279942279949,0.5235899753761664,0.8606703832131547,0.024098124098124,0.9651637251741642,False,False,False,False,none
9336,SNAPC2,4,2,1,0,-0.004942279942279949,0.8073299224631086,1.0,0.0448773448773448,1.0,False,False,False,False,none
9337,ARHGEF9,4,2,1,0,-0.004942279942279951,0.11102515020336359,0.491877168790395,0.0236652236652236,0.890676095753871,False,False,False,False,none
9338,TNFRSF6B,4,2,1,0,-0.004942279942279951,0.6557849571299816,0.9352340612050373,0.0305194805194805,1.0,False,False,False,False,none
9339,SELENBP1,4,2,0,0,-0.00497835497835495,0.9916755873029017,1.0,-0.0132756132756132,1.0,False,False,False,False,none
9340,RNF17,4,2,1,0,-0.0049783549783549985,0.5462517640993029,0.8733114845079267,0.066089466089466,0.9957886594691135,False,False,False,False,none
9341,GRID1,4,2,1,0,-0.004978354978355002,0.40164061452705846,0.7868414157338328,0.0383838383838383,0.9427337271876576,False,False,False,False,none
9342,ZBTB8B,4,2,1,0,-0.005014430014429999,0.7025837395182097,0.9590681697538005,-0.0536796536796536,1.0,False,False,False,False,none
9343,MTCH1,4,2,1,0,-0.00501443001443,0.9219320833721106,1.0,-0.0145743145743145,1.0,False,False,False,False,none
9344,C17ORF50,4,1,1,0,-0.005050505050505001,0.9487910664403733,1.0,-0.0088744588744588,1.0,False,False,False,False,none
9345,MYL3,4,2,2,0,-0.005050505050505041,0.004040258323356612,0.15621485169322014,0.1804473304473304,0.5591284994988994,False,False,False,False,none
9346,FERMT1,4,2,1,0,-0.00505050505050505,0.24892054548616796,0.6660150327000429,0.0269841269841269,0.7653805541756523,False,False,False,False,none
9347,BCAP29,4,2,1,0,-0.00505050505050505,0.39096962085439707,0.7799360378161562,0.018037518037518,0.8902788828413631,False,False,False,False,none
9348,INTS10,4,2,0,0,-0.00505050505050505,0.9994012868932307,1.0,-0.0164502164502164,1.0,False,False,False,False,none
9349,SLC6A8,4,2,1,0,-0.005086580086580049,0.8200177137295581,1.0,0.0186147186147186,1.0,False,False,False,False,none
9350,SPACA1,4,2,1,0,-0.005086580086580052,0.8566485342179098,1.0,0.0388167388167388,1.0,False,False,False,False,none
9351,FBXL18,4,2,2,1,-0.0050865800865800975,0.06487720126864847,0.4044120753511497,-0.1284992784992785,0.7934911229376498,False,False,False,False,none
9352,APOBEC3H,4,2,1,0,-0.0050865800865801,0.754893046979879,0.9788076345301271,-0.0214285714285714,1.0,False,False,False,False,none
9353,GNAS,4,2,0,0,-0.005086580086580101,0.3219309518350449,0.7304303538173454,-0.0508658008658008,0.9263669872944176,False,False,False,False,none
9354,CCDC88C,4,1,0,0,-0.0051226551226550504,0.6593273001518754,0.9373208146483897,-0.0091630591630591,1.0,False,False,False,False,none
9355,EXTL2,4,2,1,0,-0.0051226551226551,0.39321711647356616,0.7812790941833693,-0.0163780663780663,1.0,False,False,False,False,none
9356,FTMT,4,2,2,0,-0.005122655122655147,0.247386333091379,0.6640294194737743,0.1002886002886002,0.8916790055451789,False,False,False,False,none
9357,C1QTNF6,4,2,0,0,-0.005158730158730149,0.7324009031097836,0.9696310239041226,-0.0293650793650793,1.0,False,False,False,False,none
9358,CDK5RAP2,4,1,1,1,-0.00515873015873015,0.8657674953178262,1.0,-0.0031024531024531,1.0,False,False,False,False,none
9359,ENTPD5,4,2,1,0,-0.005158730158730199,0.5398435320949467,0.8690175667650435,0.0124819624819624,1.0,False,False,False,False,none
9360,ABHD10,4,2,0,0,-0.005158730158730201,0.29494067992424644,0.708618533685723,0.0287878787878787,1.0,False,False,False,False,none
9361,TMEM184B,4,2,2,0,-0.00519480519480521,0.07744636280558362,0.4361267200869614,0.1478354978354978,0.768598757157582,False,False,False,False,none
9362,VPS33A,4,2,1,0,-0.005230880230880249,0.16979780036107586,0.5772499229602438,-0.0344155844155844,0.8742846933481648,False,False,False,False,none
9363,SNX7,4,2,0,0,-0.005230880230880251,0.9766648402036384,1.0,0.0057720057720057,1.0,False,False,False,False,none
9364,TRIOBP,4,1,0,0,-0.0052669552669551995,0.11960983735803234,0.5081695992615044,-0.0075757575757575,0.725900836175743,False,False,False,False,none
9365,NFKBIZ,4,2,1,1,-0.00526695526695525,0.003629483694179482,0.15248518829507646,0.0569264069264069,0.3701570606117131,False,False,False,False,none
9366,EVI5L,4,2,1,1,-0.00526695526695525,0.02685853456754378,0.2908418462731541,0.0281385281385281,0.5293120211396741,False,False,False,False,none
9367,ZNF131,4,2,2,0,-0.005266955266955295,0.052890420929530814,0.3748928589132377,0.1064935064935064,0.696093115111252,False,False,False,False,none
9368,SSR1,4,2,1,0,-0.0052669552669553,0.5880460130772434,0.8995796797597544,0.0077922077922077,0.9624773227908244,False,False,False,False,none
9369,GPR143,4,2,1,0,-0.0052669552669553,0.7024436338640394,0.9590681697538005,0.0038961038961038,0.9372197438206809,False,False,False,False,none
9370,KNG1,4,2,2,0,-0.0053030303030302955,0.0008256035888942905,0.11504497946525892,0.1351370851370851,0.3701570606117131,False,False,False,False,none
9371,KCND1,4,2,2,0,-0.0053030303030302955,0.006558176362949966,0.17972244600293175,0.1423520923520923,0.5249634939930883,False,False,False,False,none
9372,MED30,4,2,0,0,-0.005303030303030299,0.27386617747113184,0.6916030069626046,-0.0308080808080808,0.8908172346595227,False,False,False,False,none
9373,PRKAG2,4,2,0,0,-0.005303030303030299,0.6975727509231382,0.957954895403979,0.0252525252525252,1.0,False,False,False,False,none
9374,MAST2,4,2,1,0,-0.0053030303030303,0.4221494251854801,0.8003549640982337,0.0069264069264069,0.9409866719946332,False,False,False,False,none
9375,LEPROTL1,4,2,0,0,-0.005303030303030301,0.5160838087286868,0.8564093651595439,0.0248196248196248,0.9624773227908244,False,False,False,False,none
9376,PATL2,4,2,0,0,-0.005303030303030301,0.9611120068787914,1.0,-0.0229437229437229,1.0,False,False,False,False,none
9377,NPC2,4,2,0,0,-0.0053030303030303025,0.48338638504577824,0.8374567078979994,-0.0926406926406926,0.9721487013897836,False,False,False,False,none
9378,SCUBE2,4,1,0,0,-0.0053391053391053,0.964967973330094,1.0,-0.0031746031746031,1.0,False,False,False,False,none
9379,TSPAN7,4,2,1,1,-0.005339105339105349,0.10187662089502052,0.4775655069791695,0.0116883116883116,0.6432507096481428,False,False,False,False,none
9380,CIRBP,4,2,1,0,-0.00533910533910535,0.5129589529236125,0.8545300305997818,0.0059884559884559,0.9562184287632935,False,False,False,False,none
9381,RNF31,4,2,0,0,-0.00533910533910535,0.9959322799435116,1.0,-0.0114718614718614,1.0,False,False,False,False,none
9382,SLC25A12,4,2,1,1,-0.00533910533910535,0.8402240718970728,1.0,0.0014430014430014,0.9709766303345586,False,False,False,False,none
9383,MRRF,4,2,1,0,-0.005339105339105352,0.043889785854258796,0.3502858916627136,0.0996392496392496,0.625170997578209,False,False,False,False,none
9384,NACA2,4,2,2,0,-0.005339105339105352,0.35382082388993974,0.7537740481873251,0.1055555555555555,0.952402314624666,False,False,False,False,none
9385,PODXL,4,2,1,0,-0.005375180375180352,0.29496635488289846,0.708618533685723,0.0388167388167388,0.9517838322151948,False,False,False,False,none
9386,TNFSF18,4,2,0,0,-0.005375180375180399,0.9932765580990934,1.0,0.0117604617604617,1.0,False,False,False,False,none
9387,DEPDC1,4,2,1,1,-0.0053751803751804,0.20795243442920347,0.6215326369420489,0.001082251082251,0.7848275404526571,False,False,False,False,none
9388,CABP5,4,2,1,0,-0.005411255411255399,0.5043996900019849,0.8490742045576548,0.0112554112554112,1.0,False,False,False,False,none
9389,CBLN1,4,2,1,0,-0.0054112554112554,0.4180221016980303,0.797371393280452,-0.0332611832611832,0.911228170292871,False,False,False,False,none
9390,MSMB,4,2,2,0,-0.0054112554112554015,0.10033737741643858,0.47522399889352257,0.1126262626262626,0.7866229271701206,False,False,False,False,none
9391,ZNF25,4,2,0,0,-0.0054112554112554015,0.25353365810397543,0.6704791018657326,-0.0606782106782106,0.8437642615589794,False,False,False,False,none
9392,ANKRD55,4,2,1,0,-0.0054112554112554015,0.6103415099956027,0.9140764969509075,0.0437950937950938,1.0,False,False,False,False,none
9393,THUMPD2,4,2,1,0,-0.00541125541125545,0.011268604458248977,0.21566695093462446,-0.022005772005772,0.6432814020469517,False,False,False,False,none
9394,GMEB2,4,2,0,0,-0.00541125541125545,0.8681967438241823,1.0,0.0336940836940836,1.0,False,False,False,False,none
9395,SEMA3G,4,2,1,0,-0.005447330447330447,0.5600911595482425,0.8823581284282631,-0.0579365079365079,1.0,False,False,False,False,none
9396,CCDC9,4,2,0,0,-0.00544733044733045,0.9301362810166856,1.0,0.0097402597402597,1.0,False,False,False,False,none
9397,DISP3,4,2,1,0,-0.005447330447330451,0.6036372105634111,0.9103051583989585,-0.039033189033189,1.0,False,False,False,False,none
9398,RPL36AL,4,1,0,0,-0.00548340548340545,0.9516270259763339,1.0,-0.0044011544011544,1.0,False,False,False,False,none
9399,USP16,4,2,1,0,-0.0054834054834055,0.5303219282995206,0.8647381486801916,0.0473304473304473,1.0,False,False,False,False,none
9400,KANSL1L,4,2,0,0,-0.0054834054834055,0.9825797523647227,1.0,0.0028860028860028,1.0,False,False,False,False,none
9401,CLDN23,4,2,1,0,-0.0055194805194805005,0.2383237353883315,0.656498384957189,-0.0971861471861471,0.9355522365107648,False,False,False,False,none
9402,CFAP20DC,4,2,1,0,-0.0055194805194805005,0.3077323876968231,0.7184271606308357,0.0428571428571428,0.9087228602890848,False,False,False,False,none
9403,PPID,4,2,1,0,-0.005519480519480549,0.7202825469227861,0.9649337024148188,-0.070995670995671,1.0,False,False,False,False,none
9404,PSPN,4,2,0,0,-0.00551948051948055,0.6242368414854449,0.9205382395069769,-0.0123376623376623,0.969212898465286,False,False,False,False,none
9405,YDJC,4,1,0,0,-0.00559163059163055,0.9943483180682052,1.0,-0.0048340548340548,1.0,False,False,False,False,none
9406,ANKRD35,4,2,1,0,-0.005591630591630599,0.02486718306738352,0.2870841572230221,-0.0556998556998557,0.7077407348515804,False,False,False,False,none
9407,EFCAB9,4,2,1,0,-0.005591630591630599,0.3475277412869976,0.7485931012095418,0.0484126984126984,0.910738179710628,False,False,False,False,none
9408,TSGA10,4,2,0,0,-0.0055916305916306,0.972547248246632,1.0,0.0082251082251082,1.0,False,False,False,False,none
9409,SPINK13,4,2,0,0,-0.005591630591630601,0.9228114476409042,1.0,-0.0159451659451659,1.0,False,False,False,False,none
9410,PRNP,4,1,0,0,-0.005627705627705549,0.8453003526163998,1.0,-0.0049783549783549,1.0,False,False,False,False,none
9411,UBFD1,4,2,1,0,-0.0056277056277055995,0.2696568524470461,0.6880343897708275,0.0341991341991342,0.8758863249615075,False,False,False,False,none
9412,ITPKC,4,2,1,0,-0.0056277056277056516,0.377216451420499,0.7690411210690004,0.0617604617604617,0.9759291285426516,False,False,False,False,none
9413,WDFY1,4,2,2,0,-0.005627705627705662,0.05755839421820286,0.3877728584668377,-0.1582251082251082,0.7703847285098536,False,False,False,False,none
9414,BARHL1,4,1,0,0,-0.0056637806637806,0.6427227119934791,0.9284997487911141,-0.005050505050505,0.9831656058131936,False,False,False,False,none
9415,FZD2,4,2,1,0,-0.005663780663780649,0.22805740566805136,0.6457573917365532,0.0994949494949495,0.9030928305340208,False,False,False,False,none
9416,HMGXB4,4,2,0,0,-0.005663780663780649,0.33261609434940326,0.7391850574182506,0.0788600288600288,0.9657280573457994,False,False,False,False,none
9417,GLB1,4,2,1,0,-0.0056637806637806504,0.35411451184213816,0.7539752876823543,-0.0308802308802308,0.890676095753871,False,False,False,False,none
9418,PABPC4,4,2,1,0,-0.0056637806637806504,0.5524979195082393,0.8774962538204081,0.0172438672438672,0.9609809417944866,False,False,False,False,none
9419,NAT9,4,2,1,0,-0.0056637806637806504,0.8794732117523189,1.0,0.0133477633477633,1.0,False,False,False,False,none
9420,LMBR1L,4,2,1,0,-0.005663780663780656,0.2741589890691804,0.6917928903273901,0.0667388167388167,0.9577016293701506,False,False,False,False,none
9421,ADAMTS17,4,2,1,0,-0.005663780663780701,0.819201306026761,1.0,-0.0575036075036075,1.0,False,False,False,False,none
9422,GPRC5B,4,1,0,0,-0.005699855699855649,0.7615368420066879,0.9818237511515012,-0.0026695526695526,1.0,False,False,False,False,none
9423,BLTP2,4,2,0,0,-0.0056998556998557,0.9767911594963998,1.0,-0.0302308802308802,1.0,False,False,False,False,none
9424,GPR45,4,2,1,0,-0.005699855699855705,0.36636566125095454,0.7620772630288978,0.0999278499278499,0.9462904150939716,False,False,False,False,none
9425,PCDHB13,4,2,2,0,-0.0057359307359307055,0.06733676453714878,0.4102715389357895,-0.1642857142857142,0.7649608414730057,False,False,False,False,none
9426,YBX2,4,2,1,1,-0.0057359307359307506,0.22669804305001126,0.6447728765458582,-0.0287157287157287,0.7638579610899678,False,False,False,False,none
9427,PSMC5,4,2,1,0,-0.005772005772005748,0.4639079868846536,0.8281292201801436,0.0743145743145743,0.9789051071598894,False,False,False,False,none
9428,CLMN,4,2,1,0,-0.0057720057720057494,0.8391135218893127,1.0,0.0064213564213564,1.0,False,False,False,False,none
9429,ZHX2,4,2,1,0,-0.0057720057720058,0.6961768445273037,0.9573012308572321,0.0533910533910533,1.0,False,False,False,False,none
9430,IL20RA,4,2,1,0,-0.005808080808080797,0.4247528667726269,0.8016040310303482,0.0781385281385281,0.956118438021005,False,False,False,False,none
9431,TBC1D17,4,2,1,0,-0.005808080808080797,0.5863295981720877,0.8983474786725808,-0.0665223665223665,1.0,False,False,False,False,none
9432,DQX1,4,2,0,0,-0.0058080808080808,0.1298331798697782,0.5231464894877306,-0.0385281385281385,0.739452341300518,False,False,False,False,none
9433,FLII,4,2,1,0,-0.005808080808080804,0.128696654175987,0.5218312153593849,-0.1012265512265512,0.8090920522750273,False,False,False,False,none
9434,CXCL8,4,2,0,0,-0.005808080808080804,0.39468099349989977,0.7826048288315555,0.0763347763347763,0.9529866935767096,False,False,False,False,none
9435,ENTREP3,4,2,1,0,-0.005808080808080849,0.35678767736512057,0.755619566434069,-0.0735930735930736,0.911228170292871,False,False,False,False,none
9436,SMARCA5,4,2,1,0,-0.0058441558441558045,0.2718312054003597,0.6895987511965384,-0.1002886002886002,0.9427337271876576,False,False,False,False,none
9437,CABP2,4,2,0,0,-0.005844155844155846,0.7009566108131982,0.9584941290127308,0.0624098124098124,1.0,False,False,False,False,none
9438,ADCY4,4,2,1,0,-0.00584415584415585,0.30777492794796035,0.7184271606308357,-0.0321067821067821,0.881895685641132,False,False,False,False,none
9439,ATP12A,4,2,0,0,-0.00584415584415585,0.9899063867883146,1.0,0.0108225108225108,1.0,False,False,False,False,none
9440,LHX2,4,2,1,0,-0.005844155844155853,0.23511116625961975,0.6529370937097074,-0.0756132756132756,0.897550902465285,False,False,False,False,none
9441,RETNLB,4,2,1,0,-0.005880230880230847,0.6191408808744507,0.9187974948477224,0.0637085137085137,1.0,False,False,False,False,none
9442,TBC1D31,4,2,0,0,-0.00588023088023085,0.9181906953502397,1.0,0.0136363636363636,1.0,False,False,False,False,none
9443,C4ORF19,4,2,2,0,-0.005880230880230888,0.002991182750762029,0.14482978250292036,0.1558441558441558,0.4699059181439928,False,False,False,False,none
9444,PLVAP,4,2,1,0,-0.005880230880230899,0.29428051541303024,0.7084018646823436,-0.0703463203463203,0.9593613861072006,False,False,False,False,none
9445,CREG1,4,2,1,0,-0.005880230880230899,0.41804770636483707,0.797371393280452,-0.0487012987012987,0.9213738220183068,False,False,False,False,none
9446,PSMG2,4,1,0,0,-0.005916305916305851,0.959666769178923,1.0,-0.0108946608946608,1.0,False,False,False,False,none
9447,PHF13,4,2,0,0,-0.005916305916305899,0.9935137886669398,1.0,0.0089466089466089,1.0,False,False,False,False,none
9448,PTPN6,4,2,0,0,-0.005916305916305901,0.797564024461682,0.9959853102852395,-0.0368686868686868,1.0,False,False,False,False,none
9449,SMARCA4,4,1,1,0,-0.0059523809523809,0.7811884113979772,0.989173053224254,-0.002092352092352,1.0,False,False,False,False,none
9450,SAMHD1,4,1,0,0,-0.0059523809523809,0.879742224817642,1.0,-0.0089466089466089,1.0,False,False,False,False,none
9451,ING4,4,2,0,0,-0.00595238095238095,0.981015255341028,1.0,-0.0122655122655122,1.0,False,False,False,False,none
9452,RAB18,4,2,1,0,-0.00595238095238095,0.899886578960215,1.0,0.0181096681096681,1.0,False,False,False,False,none
9453,NETO2,4,2,0,0,-0.005952380952380952,0.5228466840359383,0.8601250016657577,-0.0544011544011544,0.9796605804420416,False,False,False,False,none
9454,MYEF2,4,2,1,0,-0.005952380952381001,0.780539365720584,0.9888368953142417,-0.0354978354978355,1.0,False,False,False,False,none
9455,FCRL3,4,2,1,0,-0.005988455988455946,0.2432591346821961,0.6604208183331608,0.0795093795093795,0.8880610243908343,False,False,False,False,none
9456,MED31,4,2,1,0,-0.005988455988455949,0.41877617929488264,0.7979635370116251,-0.0642857142857142,0.9621069920179788,False,False,False,False,none
9457,ARL2,4,2,1,0,-0.005988455988456001,0.2779879222021011,0.6940686367033826,0.0412698412698412,0.8936446767317509,False,False,False,False,none
9458,SLC9B1,4,2,1,0,-0.005988455988456001,0.3830305076900052,0.7735138128616841,-0.1098124098124098,0.9505771313385846,False,False,False,False,none
9459,ZNF227,4,2,1,1,-0.006024531024530998,0.020922227427357398,0.26901781635979705,0.0269119769119769,0.5660711835212954,False,False,False,False,none
9460,MYO5C,4,2,0,0,-0.006024531024530998,0.6939298704120549,0.955692351932428,0.0318181818181818,1.0,False,False,False,False,none
9461,RASA3,4,2,0,0,-0.006024531024530998,0.9115640402234721,1.0,-0.0358585858585858,1.0,False,False,False,False,none
9462,ANKRD13A,4,2,0,0,-0.006024531024531014,0.9685407914034956,1.0,-0.0121212121212121,1.0,False,False,False,False,none
9463,ENDOU,4,2,0,0,-0.0060245310245310504,0.8968931130924983,1.0,-0.0512987012987013,1.0,False,False,False,False,none
9464,ZNF132,4,2,0,0,-0.0060245310245310504,0.8716196996194087,1.0,0.041053391053391,1.0,False,False,False,False,none
9465,F13A1,4,2,2,0,-0.006060606060606044,0.04407582678345474,0.35036111756679045,0.1355699855699855,0.7096628707853285,False,False,False,False,none
9466,CES2,4,2,2,0,-0.006060606060606044,0.2759928662683696,0.6934884269555743,0.1178210678210678,0.9259957989452218,False,False,False,False,none
9467,KATNAL2,4,2,0,0,-0.006060606060606048,0.5525804636919276,0.8774962538204081,0.039033189033189,0.9286053328689068,False,False,False,False,none
9468,SMIM18,4,2,1,0,-0.006060606060606048,0.6188201042397257,0.9185871451410123,0.0329725829725829,1.0,False,False,False,False,none
9469,SYT3,4,2,1,0,-0.00606060606060605,0.9075769281686693,1.0,0.0134199134199134,1.0,False,False,False,False,none
9470,GALC,4,2,0,0,-0.006060606060606051,0.8539651965398846,1.0,-0.0515873015873015,1.0,False,False,False,False,none
9471,IDH2,4,1,1,0,-0.00609668109668105,0.22154281321481273,0.6374280973667381,-0.0027417027417027,0.8437642615589794,False,False,False,False,none
9472,KCNK7,4,2,1,0,-0.0060966810966811,0.16468914372527965,0.5698004968928271,-0.016017316017316,0.9154217137524664,False,False,False,False,none
9473,ARHGAP4,4,2,2,0,-0.0060966810966811,0.16687070006347776,0.5738378775450943,0.1227994227994228,0.8751215798358545,False,False,False,False,none
9474,CTRC,4,2,1,0,-0.0060966810966811,0.41097044132089716,0.7930883993305841,0.0835497835497835,0.9651637251741642,False,False,False,False,none
9475,GPR180,4,2,1,0,-0.0060966810966811,0.5191081579205219,0.8590074622611521,-0.0452380952380952,0.9937225023945908,False,False,False,False,none
9476,DCBLD2,4,2,1,0,-0.0060966810966811,0.8968340351176676,1.0,0.0001443001443001,1.0,False,False,False,False,none
9477,MEN1,4,2,0,0,-0.0060966810966811,0.9326923683503271,1.0,0.0259740259740259,1.0,False,False,False,False,none
9478,AHNAK,4,1,1,0,-0.006132756132756051,0.46336365618901953,0.8279479539102105,-0.0085858585858585,0.939619766200864,False,False,False,False,none
9479,CFAP36,4,1,0,0,-0.006168831168831101,0.9995055246864009,1.0,-0.0085858585858585,1.0,False,False,False,False,none
9480,SLMAP,4,2,1,0,-0.006168831168831149,0.6373013331016291,0.9262943089599924,-0.0265512265512265,0.9886840760876112,False,False,False,False,none
9481,VSX2,4,2,1,0,-0.00616883116883115,0.11384724834172058,0.49749188392307775,-0.0305916305916305,0.9234587443338448,False,False,False,False,none
9482,LSM11,4,2,0,0,-0.00616883116883115,0.4733586413223072,0.8322699785238887,-0.0159451659451659,0.9515739611447906,False,False,False,False,none
9483,CYP26A1,4,2,1,0,-0.0061688311688311995,0.7225874834062684,0.9654511711328508,0.0046897546897546,0.973792937976702,False,False,False,False,none
9484,DLG4,4,1,1,0,-0.00620490620490615,0.7370200422117997,0.9714043191961854,-0.0104617604617604,0.998518255459498,False,False,False,False,none
9485,NTMT1,4,2,0,0,-0.0062409812409812,0.7646015643401709,0.9827546624242646,0.022005772005772,0.9798087610411258,False,False,False,False,none
9486,GSTM4,4,2,0,0,-0.0062409812409812,0.77458050419879,0.9871931262462008,-0.0331890331890331,0.9622553110868792,False,False,False,False,none
9487,TLK1,4,2,0,0,-0.0062409812409812485,0.1183357918649823,0.5060206374602061,-0.0968975468975469,0.7847041094772406,False,False,False,False,none
9488,BABAM1,4,2,1,0,-0.00624098124098125,0.40253510375875917,0.7868414157338328,-0.0424242424242424,1.0,False,False,False,False,none
9489,TCP11,4,2,1,0,-0.006240981240981255,0.2480681567259516,0.6643286756046651,-0.1112554112554112,0.890676095753871,False,False,False,False,none
9490,PCNA,4,2,0,0,-0.006277056277056299,0.8900078798232344,1.0,-0.0331168831168831,1.0,False,False,False,False,none
9491,SLC25A27,4,2,1,0,-0.006277056277056301,0.7310283721534685,0.9691170405136874,0.0468975468975468,1.0,False,False,False,False,none
9492,TPGS1,4,2,0,0,-0.0063492063492063475,0.34603998254817053,0.747573817675375,0.0818903318903318,0.94773586801099,False,False,False,False,none
9493,TNFSF12,4,2,1,0,-0.006349206349206349,0.8330401258541189,1.0,0.0207792207792207,1.0,False,False,False,False,none
9494,STK11IP,4,2,2,0,-0.006421356421356397,0.08472413346569986,0.4495355697661885,-0.1496392496392496,0.7932007612869654,False,False,False,False,none
9495,SETDB1,4,2,1,0,-0.006421356421356399,0.520217974502907,0.8594747998034111,-0.0165945165945165,0.9456469935064346,False,False,False,False,none
9496,DYDC2,4,1,1,0,-0.0064213564213564,0.6447250929641053,0.9294541005277138,-0.0017316017316017,0.9412492803223892,False,False,False,False,none
9497,SEC24D,4,2,0,0,-0.006421356421356401,0.8838462912685431,1.0,0.0424242424242424,1.0,False,False,False,False,none
9498,SMC5,4,2,1,0,-0.0064574314574314465,0.5460503482418699,0.8731709766676293,0.0623376623376623,0.9822107933789362,False,False,False,False,none
9499,NOXO1,4,2,1,0,-0.006457431457431499,0.27868795687984227,0.694443607189414,-0.0163059163059163,0.8520596739838366,False,False,False,False,none
9500,KLHL38,4,2,0,0,-0.006493506493506499,0.5597678024100249,0.8821358298994231,-0.0499278499278499,0.9790836722154144,False,False,False,False,none
9501,BTNL9,4,2,0,0,-0.006493506493506499,0.7486691500029459,0.9765162218226116,0.0484126984126984,1.0,False,False,False,False,none
9502,FOXA2,4,2,1,0,-0.006493506493506499,0.8482347080597938,1.0,-0.0426406926406926,1.0,False,False,False,False,none
9503,DENND4C,4,2,0,0,-0.0064935064935065,0.45835719920350415,0.8251476126895984,0.0118326118326118,0.9263669872944176,False,False,False,False,none
9504,ZNF418,4,2,1,0,-0.006529581529581496,0.18990637075067515,0.5996391650226203,-0.1011544011544011,0.8362620328919096,False,False,False,False,none
9505,FGF1,4,2,1,0,-0.0065295815295815,0.15414482739471488,0.5564969719032908,-0.0525974025974025,0.9355802417210888,False,False,False,False,none
9506,SPATA45,4,2,0,0,-0.0065295815295815,0.4790129581895263,0.8349931480829533,-0.0653679653679653,0.9569243082735692,False,False,False,False,none
9507,MTCP1,4,2,1,0,-0.0065295815295815,0.8786003028414968,1.0,-0.0249639249639249,1.0,False,False,False,False,none
