gene,n_trajectories,median_vulnerability_rho,mean_vulnerability_rho,n_positive,min_p_BH,n_bootstrap_supported,directional_convergence_fraction,strict_convergent_vulnerability,exploratory_convergent_signal,convergent_vulnerability
VPS18,6,0.08609022556390977,0.05003417634996582,4,0.6152151895903756,0,0.6666666666666666,False,False,False
VPS25,6,-0.06695146958304854,-0.06064023695602644,2,0.807280162192226,0,0.3333333333333333,False,False,False
VPS26A,6,-0.17689678742310322,-0.1170653907496013,1,0.6786375251036557,0,0.16666666666666666,False,False,False
VPS26B,6,0.0005126452494873569,0.009273182957393489,3,0.6721373936127473,0,0.5,False,False,False
VPS26C,6,-0.028058783321941217,0.004351788562314875,2,0.9532368507016504,0,0.3333333333333333,False,False,False
VPS28,6,0.08585099111414901,0.03442697653223969,4,0.3630027461583584,1,0.6666666666666666,False,False,False
VPS29,6,0.013362952836637047,-0.00480747322852586,3,0.6926622439205551,0,0.5,False,False,False
VPS33A,6,0.06698564593301436,0.03418774208247893,3,0.5250400102785293,0,0.5,False,False,False
VPS33B,6,0.05512645249487355,0.08078149920255184,4,0.32148796334972596,0,0.6666666666666666,False,False,False
VPS35,6,-0.04767600820232399,-0.05267714741398952,2,0.3518509489177001,0,0.3333333333333333,False,False,False
VPS35L,6,-0.04080656185919344,0.00460241512873092,2,0.6743916923859743,0,0.3333333333333333,False,False,False
VPS36,6,-0.020266575529733426,0.022841193893825468,2,0.3744568829839872,0,0.3333333333333333,False,False,False
VPS37A,6,0.13776486671223515,0.09555707450444294,4,0.6566718918566049,0,0.6666666666666666,False,False,False
VPS37B,6,0.006561859193438144,0.08089542036910459,3,0.6568457426597074,1,0.5,False,False,False
VPS37C,6,-0.0495557074504443,-0.05536568694463432,1,0.9182534404713193,0,0.16666666666666666,False,False,False
VPS37D,6,0.01708817498291183,0.024606971975393035,3,0.7601138225281064,0,0.5,False,False,False
VPS39,6,-0.019241285030758715,0.005650489861016174,3,0.9188010158985699,0,0.5,False,False,False
VPS41,6,-0.10868079289131921,-0.05193665983139668,1,0.828286075668904,0,0.16666666666666666,False,False,False
VPS45,6,-0.017429938482570066,-0.008976987924356342,3,0.6374172368498154,0,0.5,False,False,False
VPS4A,6,0.06107313738892686,0.07361585782638415,4,0.28283744317973786,0,0.6666666666666666,False,False,False
VPS4B,6,0.14545454545454545,0.10460241512873092,4,0.0594775353269316,1,0.6666666666666666,False,False,False
VPS50,6,0.0278879015721121,0.020369104579630898,3,0.875410768567274,0,0.5,False,False,False
VPS51,6,0.12146274777853727,0.14434951013898384,5,0.2663279280750298,0,0.8333333333333334,False,False,False
VPS52,6,-0.02887901572112098,-0.014149008885850993,3,0.8443823332496417,0,0.5,False,False,False
VPS53,6,0.08855092276144907,0.05489861016176806,4,0.749456970988079,0,0.6666666666666666,False,False,False
VPS54,6,0.06613123718386876,0.05521758942811575,5,0.9131712851781012,0,0.8333333333333334,False,False,False
VPS72,6,-0.08376623376623377,-0.04078377762588289,2,0.7717979963226927,0,0.3333333333333333,False,False,False
VPS8,6,0.08571428571428573,0.0769537480063796,3,0.4169915109738962,0,0.5,False,False,False
VPS9D1,6,0.03451811346548189,0.026099339257233997,4,0.8906933511369225,0,0.6666666666666666,False,False,False
VRK1,6,-0.07761449077238551,-0.08974709501025291,2,0.7825483116030492,0,0.3333333333333333,False,False,False
VRK2,6,-0.05095693779904306,-0.05481886534518113,1,0.944993699818166,0,0.16666666666666666,False,False,False
VRK3,6,0.015276828434723173,0.06467304625199362,3,0.7867186387435025,0,0.5,False,False,False
VRTN,6,0.03902939166097061,0.042469810890863526,4,0.9007219322451289,0,0.6666666666666666,False,False,False
VSIG1,6,0.01684894053315106,0.019013442697653225,4,0.8984545200231067,0,0.6666666666666666,False,False,False
VSIG10,6,0.004887218045112773,0.02499430394167237,3,0.601889716523947,0,0.5,False,False,False
VSIG10L,6,0.0404647983595352,0.01367053998632947,3,0.5051377716217619,0,0.5,False,False,False
VSIG2,6,-0.08198906356801094,-0.08356117566643884,1,0.41993950139908676,0,0.16666666666666666,False,False,False
VSIG4,6,0.028503075871496922,-0.00820232399179768,4,0.7285750955384005,0,0.6666666666666666,False,False,False
VSIG8,6,0.043574846206425155,-0.05726817042606517,3,0.13626068254536006,0,0.5,False,False,False
VSIR,6,-0.12621326042378675,-0.11316928685349736,2,0.3716979896721724,0,0.3333333333333333,False,False,False
VSNL1,6,0.04559125085440875,0.02436773752563227,4,0.8778518016971927,0,0.6666666666666666,False,False,False
VSTM1,6,0.012508544087491458,0.044372294372294376,4,0.8914433887031501,0,0.6666666666666666,False,False,False
VSTM2A,6,-0.03219412166780588,-0.03685349737981317,2,0.76456850635232,0,0.3333333333333333,False,False,False
VSTM2B,6,0.01722488038277512,0.013146502620186832,3,0.6146213745363588,0,0.5,False,False,False
VSTM2L,6,-0.1619958988380041,-0.13541809068124858,2,0.13626068254536006,0,0.3333333333333333,False,False,False
VSTM4,6,0.0063568010936431996,-0.0027568922305764416,3,0.6627087183136248,0,0.5,False,False,False
VSTM5,6,-0.08697881066302118,-0.028560036454773296,2,0.35458731413105304,0,0.3333333333333333,False,False,False
VSX1,6,0.026213260423786744,0.03537252221462748,5,0.8069580561900642,0,0.8333333333333334,False,False,False
VSX2,6,0.10898838004101162,0.07448165869218501,4,0.5402968920658655,0,0.6666666666666666,False,False,False
VTA1,6,0.10813397129186603,0.08354978354978355,4,0.24369884596325617,0,0.6666666666666666,False,False,False
VTCN1,6,-0.03643198906356802,-0.04708361813624973,3,0.8745439351444971,0,0.5,False,False,False
VTI1A,6,0.07676008202323993,0.05727956254272043,3,0.42613817336607945,0,0.5,False,False,False
VTI1B,6,-0.09015721120984277,-0.10242652084757348,1,0.588659520879434,0,0.16666666666666666,False,False,False
VTN,6,-0.020027341079972658,-0.034666210982000456,2,0.872432021298551,0,0.3333333333333333,False,False,False
VWA1,6,0.07313738892686261,0.07902711323763956,4,0.8707328948486791,0,0.6666666666666666,False,False,False
VWA2,6,-0.038106630211893366,-0.026099339257233994,1,0.7238500823154883,0,0.16666666666666666,False,False,False
VWA3A,6,-0.010594668489405334,0.0013214855320118485,3,0.7639730752952627,0,0.5,False,False,False
VWA3B,6,0.11353383458646618,0.07764866712235134,5,0.8326906095053755,0,0.8333333333333334,False,False,False
VWA5A,6,-0.12494873547505128,-0.09507860560492142,1,0.5418315546522717,0,0.16666666666666666,False,False,False
VWA5B2,6,0.04022556390977443,0.07424242424242426,3,0.13061750314389656,1,0.5,False,False,False
VWA7,6,0.05160628844839371,0.054670767828662564,3,0.7555937774167842,0,0.5,False,False,False
VWA8,6,0.011619958988380044,-0.03667122351332878,3,0.3410055175105478,0,0.5,False,False,False
VWC2,6,-0.1033151059466849,-0.06064023695602643,2,0.5564657772044835,0,0.3333333333333333,False,False,False
VWC2L,6,-0.01179084073820916,0.0042948279790385084,3,0.9265311833636533,0,0.5,False,False,False
VWCE,6,0.009501025290498968,0.02396901344269765,3,0.4664869124334667,0,0.5,False,False,False
VWDE,6,-0.0544771018455229,-0.07483481430849852,1,0.8891660121867321,0,0.16666666666666666,False,False,False
VWF,6,0.06845522898154477,0.047732968785600356,4,0.34015492457795116,0,0.6666666666666666,False,False,False
VXN,6,-0.05977443609022556,-0.03709273182957393,1,0.7258345919756289,0,0.16666666666666666,False,False,False
WAC,6,-0.13373205741626795,-0.11648439280018229,0,0.7629637496542777,0,0.0,False,False,False
WAPL,6,-0.13749145591250855,-0.08693324219640008,1,0.6236992720078123,0,0.16666666666666666,False,False,False
WARS1,6,-0.09374572795625429,-0.09557985873775349,3,0.39156586733940085,0,0.5,False,False,False
WARS2,6,-0.048496240601503766,-0.02100706311232628,3,0.7151501955295604,0,0.5,False,False,False
WAS,6,-0.05386192754613807,-0.062109820004556844,1,0.735154239549746,0,0.16666666666666666,False,False,False
WASF1,6,0.032980177717019825,0.007723855092276156,4,0.9298863207189326,0,0.6666666666666666,False,False,False
WASF2,6,-0.10413533834586465,-0.03951925267714739,2,0.49173730477936106,0,0.3333333333333333,False,False,False
WASF3,6,-0.007416267942583741,0.002893597630439735,3,0.834842177059638,0,0.5,False,False,False
WASHC2A,6,0.0713536848596978,0.05599753314831945,4,0.6374172368498154,0,0.6666666666666666,False,False,False
WASHC2C,6,0.052699931647300066,0.06840966051492368,3,0.49616223203169396,0,0.5,False,False,False
WASHC3,6,0.06144907723855092,0.05864661654135339,5,0.6524396528348542,0,0.8333333333333334,False,False,False
WASHC4,6,-0.024162679425837323,0.0025518341307815017,3,0.6060631313257553,0,0.5,False,False,False
WASHC5,6,0.06469583048530417,0.04377990430622009,3,0.6515734102189726,0,0.5,False,False,False
WASL,6,-0.23352699931647303,-0.1787878787878788,1,0.5402018174587788,0,0.16666666666666666,False,False,False
WBP1,6,0.01780587833219412,0.019093187514240145,3,0.5699135495800116,0,0.5,False,False,False
WBP11,6,-0.08479152426520847,-0.05922761449077238,1,0.7516357713368157,0,0.16666666666666666,False,False,False
WBP1L,6,-0.0712235133287765,-0.060241512873091825,2,0.6063917219920264,0,0.3333333333333333,False,False,False
WBP2,6,0.052153110047846896,0.06471861471861472,4,0.8405002061792706,0,0.6666666666666666,False,False,False
WBP2NL,6,-0.004853041695146958,-0.011756664388243339,3,0.9338452902037,0,0.5,False,False,False
WBP4,6,0.03123718386876282,0.031989063568010935,4,0.7616767524324829,0,0.6666666666666666,False,False,False
WDCP,6,0.03383458646616541,-0.016438824333561183,3,0.6896656399754358,0,0.5,False,False,False
WDFY1,6,0.10885167464114834,0.04209387104123946,3,0.5379457313140992,0,0.5,False,False,False
WDFY2,6,0.04155844155844156,0.03069036226930964,4,0.9319336984051738,0,0.6666666666666666,False,False,False
WDFY3,6,0.00030758714969241277,0.008361813624971527,3,0.49018281713936057,0,0.5,False,False,False
WDFY4,6,0.00608339029391661,0.009466848940533151,4,0.8326145736251456,0,0.6666666666666666,False,False,False
WDHD1,6,0.11148325358851675,0.10018227386648441,5,0.8203245269316459,0,0.8333333333333334,False,False,False
WDPCP,6,-0.043267259056732746,-0.0419457735247209,1,0.9660940021059865,0,0.16666666666666666,False,False,False
WDR1,6,0.06302118933697881,0.06008202323991798,5,0.8443823332496417,0,0.8333333333333334,False,False,False
WDR11,6,0.05444292549555708,0.040373661426293006,4,0.6276349123031155,0,0.6666666666666666,False,False,False
WDR12,6,0.10594668489405333,0.06122123490544545,4,0.6807006232584869,0,0.6666666666666666,False,False,False
WDR13,6,0.064149008885851,-0.027625882889040786,4,0.37526253351660716,0,0.6666666666666666,False,False,False
WDR17,6,-0.03185235816814764,-0.022647527910685805,2,0.7025194974622095,0,0.3333333333333333,False,False,False
WDR18,6,-0.011038961038961043,-0.010104807473228516,3,0.37609423197223796,0,0.5,False,False,False
WDR19,6,-0.02224880382775119,-0.00022784233310548888,3,0.6679735708051482,0,0.5,False,False,False
WDR20,6,0.08099794941900207,0.032125768967874224,3,0.3770883950050241,0,0.5,False,False,False
WDR24,6,-0.06852358168147643,-0.052369560264297114,1,0.7960825855234991,0,0.16666666666666666,False,False,False
WDR25,6,0.20410116199589884,0.12526771474139894,4,0.547799191002653,0,0.6666666666666666,False,False,False
WDR26,6,0.08315105946684895,0.07501708817498291,3,0.2878138022271896,0,0.5,False,False,False
WDR27,6,-0.023376623376623377,-0.002791068580542268,2,0.7116019369143392,0,0.3333333333333333,False,False,False
WDR3,6,-0.051264524948735485,-0.008942811574390521,3,0.6187541842852627,0,0.5,False,False,False
WDR31,6,0.012850307587149688,-0.0020847573479152565,3,0.4068443828766262,0,0.5,False,False,False
WDR33,6,0.014935064935064933,0.028354978354978355,3,0.8612545433656054,0,0.5,False,False,False
WDR35,6,0.005058099794941902,0.0035201640464798457,3,0.7846027221438455,0,0.5,False,False,False
WDR36,6,-0.07142857142857142,-0.049959299959299965,2,0.5268429313979642,0,0.3333333333333333,False,False,False
WDR37,6,0.03215994531784006,-0.013579403053087266,3,0.8170559878054758,0,0.5,False,False,False
WDR38,6,-0.010902255639097747,0.035509227614490775,3,0.8821150499384711,0,0.5,False,False,False
WDR4,6,0.07494873547505126,0.05968329915698337,4,0.6621643165055678,0,0.6666666666666666,False,False,False
WDR41,6,-0.005434039644565961,-0.043141945773524724,3,0.5680804883278842,0,0.5,False,False,False
WDR43,6,0.0019822282980177714,0.033367509683299164,3,0.8034529877553799,0,0.5,False,False,False
WDR44,6,0.07115516062884485,0.059614946457051725,4,0.601889716523947,0,0.6666666666666666,False,False,False
WDR45,6,0.01753246753246754,-0.014627477785372526,3,0.5150675471827916,0,0.5,False,False,False
WDR45B,6,0.1004101161995899,0.08982683982683982,5,0.8483160569625162,0,0.8333333333333334,False,False,False
WDR46,6,-0.002426520847573478,-0.023912052859421273,3,0.333322026955931,0,0.5,False,False,False
WDR47,6,-0.0475393028024607,-0.043859649122807015,2,0.7368164868170386,0,0.3333333333333333,False,False,False
WDR48,6,-0.07105263157894738,-0.09894053315105945,3,0.27591623336802545,1,0.5,False,False,False
WDR49,6,-0.0641025641025641,-0.04395604395604396,2,0.6269051013450596,0,0.3333333333333333,False,False,False
WDR5,6,0.11387559808612441,0.0679995443153338,4,0.678344653209138,0,0.6666666666666666,False,False,False
WDR53,6,-0.02836637047163363,-0.01009341535657325,2,0.8208452570119418,0,0.3333333333333333,False,False,False
WDR54,6,-0.09367737525632262,-0.054055593529277746,2,0.5662153500596098,0,0.3333333333333333,False,False,False
WDR55,6,0.03998632946001367,0.026247436773752564,3,0.6650028802014339,0,0.5,False,False,False
WDR59,6,-0.041934381408065616,-0.047311460469355214,2,0.7127986760400353,0,0.3333333333333333,False,False,False
WDR5B,6,0.02365003417634997,-0.025518341307814985,3,0.5894499796849374,0,0.5,False,False,False
WDR6,6,0.07894736842105263,0.046878560036454776,4,0.7416081865888156,0,0.6666666666666666,False,False,False
WDR62,6,-0.05799726589200273,-0.03176122123490544,2,0.8625986059154456,0,0.3333333333333333,False,False,False
WDR7,6,0.016814764183185237,0.026201868307131466,3,0.47541708183819237,0,0.5,False,False,False
WDR70,6,0.008852258852258793,0.019739519739519717,3,0.3947495985589483,1,0.5,False,False,False
WDR72,6,-0.04125085440874915,-0.05145819093187515,2,0.8818559384644898,0,0.3333333333333333,False,False,False
WDR73,6,0.028127136021872865,0.024743677375256328,4,0.7824136256990931,0,0.6666666666666666,False,False,False
WDR74,6,0.004545454545454549,-0.021576668945089986,3,0.20909125450696672,0,0.5,False,False,False
WDR75,6,-0.0367053998632946,-0.014262930052403732,2,0.5778740603154858,0,0.3333333333333333,False,False,False
WDR76,6,0.021907040328092958,0.020289359763043968,4,0.8305295892613144,0,0.6666666666666666,False,False,False
WDR77,6,0.001367053998632946,-0.019993164730006837,3,0.8653736370426287,0,0.5,False,False,False
WDR81,6,0.08557758031442242,0.09888357256778309,4,0.2336104276308625,0,0.6666666666666666,False,False,False
WDR82,6,-0.0752904989747095,-0.02481203007518797,2,0.6527352410879429,0,0.3333333333333333,False,False,False
WDR83,6,0.007450444292549558,0.0731487810435179,3,0.54686713738594,0,0.5,False,False,False
WDR83OS,6,-0.016438824333561176,-0.05349737981316929,3,0.3431903614810503,0,0.5,False,False,False
WDR86,6,0.11609706083390296,0.07756892230576441,4,0.34961200561966504,0,0.6666666666666666,False,False,False
WDR87,6,-0.13342447026657553,-0.08790157211209844,2,0.7388503800242552,0,0.3333333333333333,False,False,False
WDR88,6,-0.021907040328092958,-0.016621098200045568,2,0.9686320472165886,0,0.3333333333333333,False,False,False
WDR89,6,0.05307587149692414,0.029573934837092728,3,0.6630111413268535,0,0.5,False,False,False
WDR90,6,0.03841421736158579,0.004180906812485757,3,0.871860438819111,0,0.5,False,False,False
WDR91,6,0.02300068352699932,0.015607199817726134,3,0.7183754338978374,0,0.5,False,False,False
WDR93,6,0.044634313055365686,0.059842788790157225,3,0.1819277662222769,0,0.5,False,False,False
WDSUB1,6,-0.11842105263157895,-0.08252449305080885,2,0.3382146390869217,0,0.3333333333333333,False,False,False
WDTC1,6,-0.020574162679425835,0.015014809751651863,2,0.795601578036346,0,0.3333333333333333,False,False,False
WEE1,6,0.01674641148325359,0.015128730918204608,4,0.7537848860301098,0,0.6666666666666666,False,False,False
WEE2,6,0.008851674641148327,0.007177033492822967,3,0.9896693218866993,0,0.5,False,False,False
WFDC1,6,-0.048530416951469584,-0.07149692412850307,1,0.5662153500596098,0,0.16666666666666666,False,False,False
WFDC10A,6,-0.0614149008885851,-0.0518796992481203,2,0.9113391971362019,0,0.3333333333333333,False,False,False
WFDC10B,6,0.015721120984278882,0.014866712235133278,3,0.3344595341503168,0,0.5,False,False,False
WFDC11,6,-0.10827067669172934,-0.09419002050580999,1,0.5513991419515477,0,0.16666666666666666,False,False,False
WFDC12,6,-0.015960355434039643,-0.033310549100022784,2,0.6583952025556443,0,0.3333333333333333,False,False,False
WFDC13,6,0.13913192071086808,0.09403053087263614,4,0.3762008783141417,0,0.6666666666666666,False,False,False
WFDC2,6,0.05150375939849624,0.07627022100706311,4,0.2876319652141258,0,0.6666666666666666,False,False,False
WFDC3,6,0.053451811346548195,0.01985645933014354,3,0.4661790216757647,0,0.5,False,False,False
WFDC5,6,0.0400205058099795,0.0448507632718159,5,0.8492574924349632,0,0.8333333333333334,False,False,False
WFDC6,6,-0.010047846889952156,0.0014923672818409662,3,0.8303778847732535,0,0.5,False,False,False
WFDC8,6,0.06896787423103214,0.04048758259284576,4,0.5193353241966935,0,0.6666666666666666,False,False,False
WFDC9,6,0.029733424470266574,-0.004750512645249488,4,0.704363066686007,0,0.6666666666666666,False,False,False
WFIKKN1,6,0.13229665071770336,0.11758942811574391,4,0.34015492457795116,0,0.6666666666666666,False,False,False
WFIKKN2,6,0.048154477101845526,0.0679084073820916,4,0.9605070697370313,0,0.6666666666666666,False,False,False
WFS1,6,-0.014251537935748463,-0.01629072681704261,3,0.9501027810051025,0,0.5,False,False,False
WHAMM,6,0.040430622009569386,0.06340852130325815,3,0.4120019296461446,0,0.5,False,False,False
WHRN,6,-0.036329460013670545,3.41763499658194e-05,2,0.8244373818703873,0,0.3333333333333333,False,False,False
WIF1,6,-0.05608339029391662,-0.0054568238778765115,2,0.8946803115089352,0,0.3333333333333333,False,False,False
WIPF1,6,-0.014114832535885167,-0.04674185463659148,3,0.6060631313257553,0,0.5,False,False,False
WIPF2,6,-0.08099794941900205,-0.08758259284575075,2,0.7141961822698194,0,0.3333333333333333,False,False,False
WIPF3,6,0.10471633629528368,0.10242652084757348,4,0.5151695484185157,0,0.6666666666666666,False,False,False
WIPI1,6,-0.04501025290498975,-0.03023467760309866,3,0.8118411386958048,0,0.5,False,False,False
WIPI2,6,0.003861927546138072,0.05849851902483481,3,0.9610844619911961,0,0.5,False,False,False
WIZ,6,0.05721120984278879,0.057211209842788796,4,0.4379429314029258,0,0.6666666666666666,False,False,False
WLS,6,0.025017088174982913,0.02760309865573024,4,0.7218449839518322,0,0.6666666666666666,False,False,False
WNK1,6,0.055160628844839375,0.05994531784005469,3,0.6187541842852627,0,0.5,False,False,False
WNK3,6,0.061073137388926876,0.0752449305080884,5,0.9167296052996424,0,0.8333333333333334,False,False,False
WNK4,6,0.0260082023239918,0.014342674868990662,4,0.8417089233987161,0,0.6666666666666666,False,False,False
WNT1,6,0.08732057416267944,0.08098655730234679,4,0.6187541842852627,0,0.6666666666666666,False,False,False
WNT10A,6,-0.011995898838004102,-0.011950330371383001,3,0.8745439351444971,0,0.5,False,False,False
WNT10B,6,0.054511278195488726,0.04602415128730919,5,0.7863585676657971,0,0.8333333333333334,False,False,False
WNT11,6,0.08472317156527684,0.08067897015265436,4,0.46943798476706433,0,0.6666666666666666,False,False,False
WNT16,6,0.08554340396445659,0.06531100478468899,5,0.8733634948761931,0,0.8333333333333334,False,False,False
WNT2,6,-0.02009569377990431,0.009569377990430622,2,0.5719395763714951,0,0.3333333333333333,False,False,False
WNT2B,6,-0.05167464114832536,-0.06150603782182729,2,0.8948323780149567,0,0.3333333333333333,False,False,False
WNT3,6,0.10902255639097744,0.10686944634313056,5,0.6311418511726643,0,0.8333333333333334,False,False,False
WNT3A,6,0.22306903622693097,0.09757347915242653,4,0.48335213287772566,0,0.6666666666666666,False,False,False
WNT4,6,0.06179084073820915,0.0666552745500114,4,0.9029698747068676,0,0.6666666666666666,False,False,False
WNT5A,6,0.0734107997265892,0.05798587377534747,3,0.7213085537921237,0,0.5,False,False,False
WNT5B,6,-0.013909774436090226,0.031123262702210077,2,0.81211438290847,0,0.3333333333333333,False,False,False
WNT6,6,-0.008509911141490089,-0.028970152654363184,3,0.8171901052131322,0,0.5,False,False,False
WNT7A,6,0.004408749145591251,0.034905445431761224,3,0.7130180393197203,0,0.5,False,False,False
WNT7B,6,-0.0525974025974026,0.004545454545454537,2,0.9063731571585805,0,0.3333333333333333,False,False,False
WNT8A,6,0.06613123718386876,0.0741740715424926,3,0.4230651624093452,0,0.5,False,False,False
WNT8B,6,-0.18072453861927545,-0.10763271815903395,1,0.47209400105777,0,0.16666666666666666,False,False,False
WNT9A,6,-0.01244019138755981,-0.040897698792435634,2,0.7436037225900168,0,0.3333333333333333,False,False,False
WNT9B,6,0.042515379357484624,0.017361585782638415,4,0.5662153500596098,0,0.6666666666666666,False,False,False
WRAP53,6,-0.003793574846206429,-0.012007290954659378,3,0.7030703462092314,0,0.5,False,False,False
WRAP73,6,0.025632262474367735,-0.00896559580770108,4,0.6173539127012548,0,0.6666666666666666,False,False,False
WRN,6,-0.057997265892002735,-0.10754158122579176,2,0.23377398182908657,0,0.3333333333333333,False,False,False
WRNIP1,6,0.02505126452494874,0.018614718614718615,3,0.6180965072977184,0,0.5,False,False,False
WSB1,6,0.01712235133287765,0.0005923900660742809,3,0.4118607121718373,0,0.5,False,False,False
WSB2,6,0.10123034859876967,0.05352016404647985,4,0.39814457166635153,0,0.6666666666666666,False,False,False
WSCD1,6,0.05598086124401914,0.025655046707678292,4,0.9252846217638044,0,0.6666666666666666,False,False,False
WSCD2,6,0.03448393711551606,-0.014000911369332425,4,0.919152139108302,0,0.6666666666666666,False,False,False
WT1,6,0.11250854408749146,0.05314422419685578,4,0.7908178180302059,0,0.6666666666666666,False,False,False
WTAP,6,0.03544087491455913,-0.0075074048758259305,4,0.8235697629562878,0,0.6666666666666666,False,False,False
WTIP,6,0.011995898838004103,0.0571200729095466,4,0.4922846257981311,0,0.6666666666666666,False,False,False
WWC1,6,0.012406015037593985,0.009706083390293914,4,0.8872355462508101,0,0.6666666666666666,False,False,False
WWC2,6,-0.04367737525632264,-0.05161768056504901,3,0.49723254810531886,0,0.5,False,False,False
WWOX,6,0.0744019138755981,0.07827523353839144,5,0.7112445526461192,0,0.8333333333333334,False,False,False
WWP1,6,-0.019548872180451128,-0.06776030986557302,3,0.5271167977127984,0,0.5,False,False,False
WWP2,6,0.12173615857826386,0.07425381635907953,5,0.7859312974267492,0,0.8333333333333334,False,False,False
WWTR1,6,0.08065618591934381,0.10660742766005925,5,0.30480494055925916,0,0.8333333333333334,False,False,False
XAB2,6,0.02812713602187287,0.029687856003645485,4,0.8660069965705665,0,0.6666666666666666,False,False,False
XAF1,6,-0.012542720437457272,-0.02829801777170198,3,0.28100238601578387,0,0.5,False,False,False
XAGE2,6,0.06507177033492823,0.06574390521758942,3,0.7338018534427857,0,0.5,False,False,False
XAGE3,6,-0.13157894736842105,-0.07306903622693096,2,0.5347868628688751,0,0.3333333333333333,False,False,False
XAGE5,6,-0.09258373205741627,-0.06848940533151059,2,0.3744568829839872,0,0.3333333333333333,False,False,False
XBP1,6,-0.053588516746411484,-0.01990202779676464,2,0.6006312872107057,0,0.3333333333333333,False,False,False
XCL1,6,0.13382670366944185,0.08880666049953746,3,0.3333440443220103,0,0.5,False,False,False
XCL2,6,-0.008942337341967314,-0.0013978826189741998,3,0.8254037367559345,0,0.5,False,False,False
XCR1,6,-0.048564593301435414,-0.019628616997038047,2,0.5292516746310911,0,0.3333333333333333,False,False,False
XDH,6,-0.013123718386876282,-0.042572339940761005,2,0.9758467398310441,0,0.3333333333333333,False,False,False
XG,6,-0.02453861927546138,-0.04382547277284119,1,0.9338452902037,0,0.16666666666666666,False,False,False
XIAP,6,0.0385850991114149,0.04298245614035088,4,0.9322980484372586,0,0.6666666666666666,False,False,False
XIRP1,6,-0.10745044429254956,-0.06179084073820915,1,0.6674955482782188,0,0.16666666666666666,False,False,False
XIRP2,6,-0.03465481886534519,-0.038915470494417854,3,0.6406211797949075,0,0.5,False,False,False
XK,6,-0.059637730690362274,-0.03205741626794259,2,0.8718181875432682,0,0.3333333333333333,False,False,False
XKR3,6,0.000444292549555708,-0.02511961722488038,3,0.9517884850145221,0,0.5,False,False,False
XKR4,6,-0.03738892686261107,-0.030872636135794024,2,0.6367274900517672,0,0.3333333333333333,False,False,False
XKR6,6,-0.04395078605604921,-0.04391660970608339,2,0.8236860765329317,0,0.3333333333333333,False,False,False
XKR7,6,-0.03855092276144908,-0.053303713830029624,1,0.9489118875112184,0,0.16666666666666666,False,False,False
XKR8,6,-0.06555023923444978,-0.08533834586466166,2,0.35387790932805957,0,0.3333333333333333,False,False,False
XKR9,6,-0.08188653451811347,-0.08822055137844613,2,0.8782152338669519,0,0.3333333333333333,False,False,False
XKRX,6,-0.008920027341079974,0.03206880838459786,2,0.9103874963941528,0,0.3333333333333333,False,False,False
XPA,6,0.07101845522898155,0.08720665299612668,4,0.3770883950050241,0,0.6666666666666666,False,False,False
XPC,6,0.035509227614490775,0.01895648211437685,4,0.8601470037582024,0,0.6666666666666666,False,False,False
XPNPEP1,6,0.09231032125768968,0.06168831168831169,5,0.8646763868716666,0,0.8333333333333334,False,False,False
XPNPEP2,6,-0.0456596035543404,-0.09610389610389612,2,0.3431903614810503,0,0.3333333333333333,False,False,False
XPNPEP3,6,0.1241285030758715,0.14555707450444294,5,0.4866364508111647,0,0.8333333333333334,False,False,False
XPO1,6,0.025871496924128504,0.07263613579403054,4,0.1664065028299751,0,0.6666666666666666,False,False,False
XPO4,6,0.041695146958304855,0.006288448393711545,4,0.23936364245037497,0,0.6666666666666666,False,False,False
XPO5,6,0.025598086124401915,0.014342674868990662,4,0.8678597656008252,0,0.6666666666666666,False,False,False
XPO6,6,-0.024743677375256325,-0.03642059694691274,3,0.76456850635232,0,0.5,False,False,False
XPO7,6,-0.12306903622693097,-0.061016176805650496,1,0.7543343829331257,0,0.16666666666666666,False,False,False
XPOT,6,-0.0003759398496240608,0.04775575301891092,3,0.6661186038309935,0,0.5,False,False,False
XPR1,6,0.051674641148325366,0.05151515151515152,4,0.8509190360653525,0,0.6666666666666666,False,False,False
XRCC1,6,-0.005912508544087494,0.03357256778309411,3,0.9293127214885302,0,0.5,False,False,False
XRCC2,6,-0.13110047846889955,-0.1050580997949419,2,0.7027160812424412,0,0.3333333333333333,False,False,False
XRCC3,6,-0.08537252221462749,-0.06922989291410345,2,0.5619204640278108,0,0.3333333333333333,False,False,False
XRCC4,6,-0.07214627477785372,0.00659603554340397,2,0.680118220525582,0,0.3333333333333333,False,False,False
XRCC5,6,0.03831168831168831,0.0685805422647528,4,0.547799191002653,0,0.6666666666666666,False,False,False
XRCC6,6,0.03328776486671223,0.04035087719298246,3,0.36105315830585705,0,0.5,False,False,False
XRN1,6,0.10950102529049899,0.09221918432444749,4,0.6967047083444402,0,0.6666666666666666,False,False,False
XRN2,6,-0.023137388926862616,-0.06225791752107543,2,0.3344595341503168,0,0.3333333333333333,False,False,False
XRRA1,6,0.035680109364319895,0.029460013670539995,3,0.7025128594675232,0,0.5,False,False,False
XXYLT1,6,0.1067669172932331,0.12732968785600365,6,0.5510926206403505,0,1.0,False,False,False
XYLB,6,-0.028913192071086807,-0.044076099339257234,2,0.5300512712811483,0,0.3333333333333333,False,False,False
