platform,DRUG_NAME,drug_key,median_background_rho,global_empirical_q_value,n_backgrounds_available,n_positive_backgrounds,n_positive_nonHCT116_backgrounds,leave_HCT116_out_median_rho,n_models_direction_consistent_ge3of4,signature_robust_flag,strict_database_gate
PRISM,atipamezole,ATIPAMEZOLE,-0.040702341137123746,0.0003439312137572485,4,1,1,-0.01217391304347826,0,False,False
PRISM,atiprimod,ATIPRIMOD,0.01522890811232019,0.9043839550132786,4,2,1,-0.04579453571900969,0,False,False
PRISM,atorvastatin,ATORVASTATIN,-0.006822742474916387,0.0003439312137572485,4,2,2,0.004615384615384616,1,True,False
PRISM,aurora-a-inhibitor-i,AURORAAINHIBITORI,-0.04991452991452991,0.6901844412690139,4,2,1,-0.10427350427350426,0,False,False
PRISM,avanafil,AVANAFIL,-0.18608695652173912,0.0003439312137572485,4,1,1,-0.11913043478260868,0,False,False
PRISM,axitinib,AXITINIB,0.010830752412706392,0.9267311556700067,4,2,2,0.052034658299166814,0,False,False
PRISM,azacitidine,AZACITIDINE,-0.23256182281569943,0.03386870275246094,4,1,1,-0.2041178391677266,1,False,False
PRISM,azalomycin-b,AZALOMYCINB,0.04047008547008546,0.11449690357495003,4,2,2,0.21094017094017092,0,False,False
PRISM,azathioprine,AZATHIOPRINE,-0.12391304347826086,0.0003439312137572485,4,1,1,-0.09130434782608696,0,False,False
PRISM,azilsartan,AZILSARTAN,-0.07302371541501977,0.0003439312137572485,4,2,2,0.07826086956521738,0,False,False
PRISM,azithromycin,AZITHROMYCIN,0.04285714285714285,0.0003439312137572485,4,2,2,0.15939849624060148,0,True,False
PRISM,azodicarbonamide,AZODICARBONAMIDE,0.013311036789297657,0.0003439312137572485,4,2,1,-0.010769230769230769,4,True,False
PRISM,aztreonam,AZTREONAM,-0.058794466403162056,0.0003439312137572485,4,1,1,-0.11758893280632411,0,False,False
PRISM,bafetinib,BAFETINIB,0.030138339920948613,0.0003439312137572485,4,2,1,-0.015810276679841896,0,False,False
PRISM,baicalein,BAICALEIN,-0.06141025641025641,0.11378277704142967,4,1,1,-0.07282051282051281,2,False,False
PRISM,balapiravir,BALAPIRAVIR,0.15078595317725751,0.0003439312137572485,4,2,1,-0.013043478260869565,0,False,False
PRISM,barasertib,BARASERTIB,-0.106597285297651,0.36725702718398384,4,1,1,-0.13544981173878057,0,False,False
PRISM,barasertib-HQPA,BARASERTIBHQPA,0.0005982905982905972,0.13303746330379942,4,2,2,0.030427350427350425,0,False,False
PRISM,bardoxolone-methyl,BARDOXOLONEMETHYL,-0.07764427403986364,0.514914765608916,4,1,1,-0.02808731524099261,0,False,False
PRISM,baricitinib,BARICITINIB,0.0043478260869565175,0.0003439312137572485,4,2,2,0.08086956521739129,0,False,False
PRISM,batimastat,BATIMASTAT,-0.03348949538225135,0.7956586355684837,4,2,1,-0.0907894933322159,1,False,False
PRISM,beclomethasone-dipropionate,BECLOMETHASONEDIPROPIONATE,0.02337662337662337,0.0003439312137572485,4,2,1,-0.12857142857142856,0,False,False
PRISM,bekanamycin,BEKANAMYCIN,-0.017435897435897435,0.12416167632471684,4,2,2,0.003076923076923077,2,False,False
PRISM,belinostat,BELINOSTAT,0.08719937766797123,0.09799090557022573,4,3,2,0.035770209414874916,4,True,True
PRISM,bendamustine,BENDAMUSTINE,-0.10160535117056854,0.0003439312137572485,4,2,1,-0.2078260869565217,0,False,False
PRISM,bendroflumethiazide,BENDROFLUMETHIAZIDE,-0.07515527950310559,0.0003439312137572485,4,2,1,-0.212987012987013,0,False,False
PRISM,benfotiamine,BENFOTIAMINE,0.07848673066064371,0.0003439312137572485,4,3,2,0.13721061547148505,4,True,True
PRISM,bentazepam,BENTAZEPAM,0.12623931623931622,0.08449256556898427,4,3,3,0.15555555555555553,5,True,True
PRISM,benzethonium,BENZETHONIUM,0.09282608695652173,0.0003439312137572485,4,3,2,0.10956521739130433,2,False,False
PRISM,benzydamine,BENZYDAMINE,0.22720214568040656,0.0003439312137572485,4,3,2,0.25395256916996045,6,True,True
PRISM,benzyldimethylhexadecylammonium,BENZYLDIMETHYLHEXADECYLAMMONIUM,0.021752136752136754,0.1229458905266917,4,2,1,-0.0003418803418803419,0,False,False
PRISM,berberine,BERBERINE,-0.08427350427350427,0.479828064114675,4,1,1,-0.03418803418803419,0,False,False
PRISM,beta-lapachone,BETALAPACHONE,0.09525641025641027,0.09817137214955296,4,4,3,0.04205128205128204,6,True,True
PRISM,beta-naphthol,BETANAPHTHOL,-0.2769230769230769,0.03161842121371644,4,1,1,-0.2892307692307692,0,False,False
PRISM,betamethasone,BETAMETHASONE,0.038198757763975154,0.0003439312137572485,4,2,2,0.12704686617730096,0,False,False
PRISM,betamethasone-dipropionate,BETAMETHASONEDIPROPIONATE,0.06538461538461539,0.10870190691320654,4,3,2,0.12,2,False,False
PRISM,bexarotene,BEXAROTENE,0.1653511821147874,0.1528138621617204,4,4,3,0.1335927087232207,6,True,False
PRISM,bifemelane,BIFEMELANE,-0.10938127090301003,0.0003439312137572485,4,2,1,-0.2226086956521739,0,False,False
PRISM,birinapant,BIRINAPANT,-0.10272727272727271,0.0003439312137572485,4,2,2,0.06324110671936758,3,True,False
PRISM,bis(maltolato)oxovanadium(IV),BISMALTOLATOOXOVANADIUMIV,0.005968379446640318,0.0003439312137572485,4,2,1,-0.05130434782608695,2,True,False
PRISM,bisacodyl,BISACODYL,-0.03909774436090227,0.0003439312137572485,4,2,1,-0.26766917293233083,0,False,False
PRISM,bisindolylmaleimide-ix,BISINDOLYLMALEIMIDEIX,0.1467094017094017,0.07395333211988063,4,3,2,0.18495726495726494,5,True,True
PRISM,bitopertin,BITOPERTIN,0.03461538461538462,0.11806766163545816,4,2,2,0.08461538461538462,3,True,False
PRISM,blebbistatin-(-),BLEBBISTATIN,0.1490133779264214,0.0003439312137572485,4,3,3,0.18956521739130433,6,True,True
PRISM,bortezomib,BORTEZOMIB,0.04952380952380952,0.6940791206837997,4,2,2,0.10622710622710621,2,False,False
PRISM,bosentan,BOSENTAN,0.051383399209486175,0.0003439312137572485,4,3,2,0.0852625635234331,5,True,True
PRISM,bosutinib,BOSUTINIB,-0.055217391304347815,0.0003439312137572485,4,1,1,-0.01217391304347826,0,False,False
PRISM,brefeldin-a,BREFELDINA,-0.16057387057387057,0.15801410646066935,4,1,1,-0.2496947496947497,0,False,False
PRISM,brequinar,BREQUINAR,-0.008700466177182741,0.9412871399981927,4,2,2,0.03059211188368144,0,False,False
PRISM,brigatinib,BRIGATINIB,-0.041642512386540764,0.7401505503315741,4,1,1,-0.07365458377676905,1,True,False
PRISM,brilliant-green,BRILLIANTGREEN,-0.0029644268774703456,0.0003439312137572485,4,2,2,0.07707509881422926,2,True,False
PRISM,brivaracetam,BRIVARACETAM,0.08391304347826087,0.0003439312137572485,4,3,3,0.15565217391304348,4,True,True
PRISM,bromosporine,BROMOSPORINE,-0.16166666666666668,0.06583382118756971,4,1,1,-0.1376923076923077,0,False,False
PRISM,broxaldine,BROXALDINE,0.2005982905982906,0.053045756732460675,4,3,3,0.21504273504273502,5,True,True
PRISM,broxyquinoline,BROXYQUINOLINE,-0.09384615384615386,0.09744717723122041,4,1,1,-0.08461538461538462,0,False,False
PRISM,bruceantin,BRUCEANTIN,-0.1252991452991453,0.08684553957303241,4,1,1,-0.09675213675213674,0,True,False
PRISM,bumetanide,BUMETANIDE,-0.07368421052631577,0.0003439312137572485,4,1,1,-0.08270676691729321,0,False,False
PRISM,buparlisib,BUPARLISIB,-0.13527667984189723,0.0003439312137572485,4,1,1,-0.08794466403162056,0,False,False
PRISM,buphenine,BUPHENINE,0.1451127819548872,0.0003439312137572485,4,2,2,0.2902255639097744,3,True,False
PRISM,butamben,BUTAMBEN,-0.0766516092603049,0.0003439312137572485,4,2,2,0.20045172219085267,0,False,False
PRISM,buthionine-sulfoximine,BUTHIONINESULFOXIMINE,-0.19911067193675888,0.0003439312137572485,4,0,0,-0.09387351778656126,0,False,False
PRISM,butylscopolamine-bromide,BUTYLSCOPOLAMINEBROMIDE,-0.014524948735475048,0.0003439312137572485,4,2,1,-0.06363636363636363,2,False,False
PRISM,cabazitaxel,CABAZITAXEL,-0.10564102564102562,0.3647363042109829,4,1,1,-0.029059829059829054,0,False,False
PRISM,cabozantinib,CABOZANTINIB,0.1580769230769231,0.060094162985584704,4,4,3,0.16384615384615386,6,True,True
PRISM,caffeic-acid,CAFFEICACID,-0.03534188034188035,0.11998398041189483,4,2,2,0.11316239316239315,0,False,False
PRISM,caffeic-acid-phenethyl-ester,CAFFEICACIDPHENETHYLESTER,-0.10276679841897235,0.0003439312137572485,4,1,1,-0.004940711462450594,0,False,False
PRISM,calcitriol,CALCITRIOL,0.06828063241106719,0.0003439312137572485,4,2,1,-0.09565217391304347,0,False,False
PRISM,camptothecin,CAMPTOTHECIN,-0.06766917293233082,0.0003439312137572485,4,1,1,-0.022556390977443608,0,False,False
PRISM,camylofine-chlorhydrate,CAMYLOFINECHLORHYDRATE,-0.05462759462759463,0.6510626104444183,4,1,1,-0.03111111111111111,2,True,False
PRISM,canertinib,CANERTINIB,-0.005919733770624824,0.9628647422853287,4,2,1,-0.1445207598178389,0,False,False
PRISM,canrenone,CANRENONE,-0.022441471571906353,0.0003439312137572485,4,2,2,0.004347826086956522,1,False,False
PRISM,capecitabine,CAPECITABINE,0.21078798025563947,0.07395333211988063,4,4,3,0.21061674712789322,3,True,False
PRISM,captamine,CAPTAMINE,0.029365079365079344,0.8233793866226755,4,2,2,0.2655677655677655,0,False,False
PRISM,carboplatin,CARBOPLATIN,-0.10324786324786324,0.37325466230037074,4,1,1,-0.006495726495726496,0,False,False
PRISM,carboxyamidotriazole,CARBOXYAMIDOTRIAZOLE,-0.1116600790513834,0.0003439312137572485,4,1,1,-0.08300395256916995,0,False,False
PRISM,carboxypyridine-disulfide,CARBOXYPYRIDINEDISULFIDE,-0.10834448160535116,0.0003439312137572485,4,0,0,-0.04538461538461538,0,False,False
PRISM,carfilzomib,CARFILZOMIB,0.09485958485958486,0.41591048984208157,4,3,3,0.18253968253968253,3,True,False
PRISM,cariporide,CARIPORIDE,-0.13865047995482777,0.0003439312137572485,4,1,1,-0.03444381705251271,0,False,False
PRISM,carmofur,CARMOFUR,-0.02829511568794572,0.12012303421668608,4,1,1,-0.004487610370547466,0,False,False
PRISM,carmustine,CARMUSTINE,-0.08153846153846155,0.0003439312137572485,4,1,1,-0.12615384615384617,0,False,False
PRISM,carvedilol,CARVEDILOL,-0.06280632411067194,0.0003439312137572485,4,1,1,-0.042608695652173914,0,False,False
PRISM,cebranopadol,CEBRANOPADOL,-0.04294871794871795,0.11538256551024424,4,2,1,-0.19589743589743588,2,False,False
PRISM,cediranib,CEDIRANIB,-0.09606837606837605,0.4189856957951718,4,1,1,-0.07487179487179485,0,False,False
PRISM,cefdinir,CEFDINIR,0.0003105590062111793,0.0003439312137572485,4,2,1,-0.008469791078486732,4,True,False
PRISM,cefditoren-pivoxil,CEFDITORENPIVOXIL,-0.10478260869565216,0.0003439312137572485,4,2,1,-0.25304347826086954,0,False,False
PRISM,cephalomannine,CEPHALOMANNINE,-0.018076923076923077,0.13031171543469083,4,2,2,0.026153846153846153,2,True,False
PRISM,cetrimonium,CETRIMONIUM,0.0005494505494505336,0.9967485481882602,4,2,1,-0.13736263736263737,1,False,False
PRISM,cetylpyridinium,CETYLPYRIDINIUM,-0.11444816053511704,0.0003439312137572485,4,2,1,-0.2784615384615384,0,False,False
PRISM,chicago-sky-blue-6b,CHICAGOSKYBLUE6B,-0.17130434782608692,0.0003439312137572485,4,1,0,-0.2121739130434782,0,False,False
PRISM,chidamide,CHIDAMIDE,-0.05076923076923077,0.11434695309458819,4,1,1,-0.0015384615384615385,2,False,False
PRISM,chlorambucil,CHLORAMBUCIL,0.014969241285030759,0.0003439312137572485,4,2,2,0.03896103896103896,3,True,False
PRISM,chlorindanol,CHLORINDANOL,0.12648221343873517,0.0003439312137572485,4,4,3,0.19367588932806323,3,True,False
PRISM,chlormidazole,CHLORMIDAZOLE,0.019755799755799757,0.8821279623982825,4,2,2,0.09811965811965812,0,False,False
PRISM,chlorogenic-acid,CHLOROGENICACID,0.0773076923076923,0.10476348947201347,4,3,3,0.08923076923076922,4,True,False
PRISM,chloroxine,CHLOROXINE,-0.0041025641025641026,0.9751316854762984,4,2,2,0.022905982905982905,0,False,False
PRISM,chlorpropamide,CHLORPROPAMIDE,-0.04397233201581027,0.0003439312137572485,4,1,1,-0.019762845849802375,2,False,False
PRISM,chlorpyrifos,CHLORPYRIFOS,-0.006267645398080182,0.0003439312137572485,4,2,2,0.018633540372670808,2,True,False
PRISM,chlorquinaldol,CHLORQUINALDOL,0.1280769230769231,0.07956155574924503,4,3,3,0.15461538461538463,5,True,True
PRISM,cholecalciferol,CHOLECALCIFEROL,-0.06512820512820514,0.10866282848374827,4,1,0,-0.07384615384615385,1,False,False
PRISM,chromocarb,CHROMOCARB,0.054169960474308304,0.0003439312137572485,4,2,1,-0.040869565217391296,1,False,False
PRISM,cibenzoline,CIBENZOLINE,0.029079616036137762,0.0003439312137572485,4,2,1,-0.07171089779785433,1,True,False
PRISM,ciclopirox,CICLOPIROX,0.12391304347826085,0.0003439312137572485,4,4,3,0.17652173913043476,4,True,True
PRISM,cidofovir,CIDOFOVIR,0.1366403162055336,0.0003439312137572485,4,3,2,0.11913043478260868,2,False,False
PRISM,cilostamide,CILOSTAMIDE,-0.047876254180602006,0.0003439312137572485,4,2,2,0.0007692307692307692,0,False,False
PRISM,cimetidine,CIMETIDINE,-0.09373235460191982,0.0003439312137572485,4,1,1,-0.13495200451722192,0,False,False
PRISM,cinacalcet,CINACALCET,-0.06496837161118169,0.5886418839010874,4,2,1,-0.16481450061362932,0,False,False
PRISM,cinalukast,CINALUKAST,-0.033102766798418976,0.0003439312137572485,4,2,1,-0.11462450592885376,0,False,False
PRISM,cinnarazine,CINNARAZINE,0.026778656126482208,0.0003439312137572485,4,2,2,0.07826086956521738,0,True,False
PRISM,cisplatin,CISPLATIN,0.11822742474916387,0.0003439312137572485,4,3,3,0.1226086956521739,6,True,True
PRISM,clenbuterol,CLENBUTEROL,0.024280067758328628,0.0003439312137572485,4,2,2,0.05251270468661773,0,True,False
PRISM,clindamycin-phosphate,CLINDAMYCINPHOSPHATE,-0.17392344497607654,0.0003439312137572485,4,1,0,-0.20649350649350648,2,False,False
PRISM,clobetasol-propionate,CLOBETASOLPROPIONATE,0.1808300395256917,0.0003439312137572485,4,3,3,0.2272727272727273,2,True,False
PRISM,clofarabine,CLOFARABINE,0.022808302808302813,0.873028023938909,4,2,2,0.08424908424908426,0,False,False
PRISM,clofazimine,CLOFAZIMINE,-0.18461538461538463,0.0546846404674839,4,1,1,-0.19,3,True,False
PRISM,clofibrate,CLOFIBRATE,0.27707509881422926,0.0003439312137572485,4,3,3,0.43986448334274425,5,True,True
PRISM,clofoctol,CLOFOCTOL,-0.05794871794871795,0.10764385584421578,4,1,1,-0.024615384615384615,0,False,False
PRISM,clomifene,CLOMIFENE,-0.14393162393162393,0.20633631744545966,4,2,1,-0.30324786324786324,0,False,False
PRISM,clonazepam,CLONAZEPAM,0.11153846153846153,0.08734807092635527,4,3,2,0.09538461538461539,5,True,True
PRISM,clopamide,CLOPAMIDE,0.13422924901185768,0.0003439312137572485,4,3,3,0.18347826086956517,3,True,False
PRISM,clotrimazole,CLOTRIMAZOLE,0.11820158102766799,0.0003439312137572485,4,3,3,0.15118577075098816,5,True,True
PRISM,cobicistat,COBICISTAT,0.05481605351170568,0.0003439312137572485,4,3,3,0.06615384615384615,2,False,False
PRISM,cobimetinib,COBIMETINIB,0.09742772993775312,0.41591048984208157,4,2,1,-0.034394432129687416,0,False,False
PRISM,colforsin-daproate,COLFORSINDAPROATE,0.041956521739130434,0.0003439312137572485,4,2,2,0.13391304347826086,1,True,False
PRISM,combretastatin-A-4,COMBRETASTATINA4,0.1755189255189255,0.12202137433676492,4,3,3,0.28205128205128205,3,True,False
PRISM,costunolide,COSTUNOLIDE,-0.21448616600790515,0.0003439312137572485,4,1,1,-0.19478260869565217,0,False,False
PRISM,crenolanib,CRENOLANIB,-0.12846153846153846,0.08147044178246243,4,0,0,-0.07923076923076922,0,False,False
PRISM,crizotinib,CRIZOTINIB,-0.2134793520590766,0.07440702672186411,4,1,0,-0.29250776604248474,0,False,False
PRISM,crizotinib-(S),CRIZOTINIBS,-0.04304347826086956,0.0003439312137572485,4,1,1,-0.004347826086956522,0,False,False
PRISM,crystal-violet,CRYSTALVIOLET,0.06994635798983626,0.0003439312137572485,4,3,2,0.1314229249011858,1,False,False
PRISM,curcumin,CURCUMIN,-0.12110367892976588,0.0003439312137572485,4,1,0,-0.14307692307692307,0,False,False
PRISM,cyclocytidine,CYCLOCYTIDINE,-0.11820512820512821,0.0855246184323226,4,1,1,-0.0010256410256410254,0,False,False
PRISM,cycloheximide,CYCLOHEXIMIDE,0.12807081807081805,0.2624389505660512,4,3,3,0.23965811965811962,6,True,False
PRISM,cyclovalone,CYCLOVALONE,-0.18807692307692306,0.054877259842149216,4,0,0,-0.19999999999999998,0,False,False
PRISM,cyclovirobuxin-d,CYCLOVIROBUXIND,-0.1617447769621683,0.0003439312137572485,4,0,0,-0.22868435911914178,0,False,False
PRISM,cyproheptadine,CYPROHEPTADINE,-0.15923207227555056,0.0003439312137572485,4,1,1,-0.17786561264822137,0,False,False
PRISM,cyproterone-acetate,CYPROTERONEACETATE,-0.17278373800112934,0.0003439312137572485,4,1,1,-0.11123658949745907,0,False,False
PRISM,cyromazine,CYROMAZINE,0.13982213438735178,0.0003439312137572485,4,3,3,0.20553359683794467,5,True,True
PRISM,cyt387,CYT387,-0.01926562516750206,0.8821279623982825,4,2,1,-0.08082716922470579,0,False,False
PRISM,cytarabine,CYTARABINE,0.16558441558441556,0.0003439312137572485,4,2,2,0.448051948051948,3,True,False
PRISM,cytochalasin-b,CYTOCHALASINB,0.024615384615384615,0.8576300279959548,4,2,2,0.10358974358974359,0,False,False
PRISM,cytochlor,CYTOCHLOR,-0.07350427350427349,0.5311318766500175,4,0,0,-0.037264957264957266,0,False,False
PRISM,dabrafenib,DABRAFENIB,-0.05890256288556248,0.10912672320390776,4,2,2,0.07299449263001985,1,True,False
PRISM,dacarbazine,DACARBAZINE,0.11014108536164788,0.08983065265399959,4,3,2,0.09441250665945382,5,True,True
PRISM,dacinostat,DACINOSTAT,-0.05565217391304347,0.0003439312137572485,4,1,1,-0.03826086956521739,0,False,False
PRISM,dacomitinib,DACOMITINIB,-0.08463357736640852,0.47846232406411277,4,2,1,-0.297855782243093,0,False,False
PRISM,dalcetrapib,DALCETRAPIB,-0.07453416149068323,0.0003439312137572485,4,1,1,-0.09994353472614344,3,False,False
PRISM,danazol,DANAZOL,0.08596837944664032,0.0003439312137572485,4,4,3,0.14723320158102768,5,True,True
PRISM,danusertib,DANUSERTIB,-0.0027350427350427368,0.9822145345367017,4,2,2,0.025641025641025637,0,False,False
PRISM,dapivirine,DAPIVIRINE,0.19304347826086954,0.0003439312137572485,4,3,3,0.2713043478260869,6,True,True
PRISM,darapladib,DARAPLADIB,-0.11478260869565216,0.0003439312137572485,4,1,1,-0.08782608695652173,0,False,False
PRISM,darifenacin,DARIFENACIN,0.12662393162393162,0.0831430044266376,4,3,3,0.23923076923076922,3,True,False
PRISM,dasatinib,DASATINIB,0.12530508659356393,0.08825259556589801,4,2,1,-0.07294701480064684,2,True,False
PRISM,daunorubicin,DAUNORUBICIN,-0.08416012917713597,0.49658616131559163,4,1,1,-0.08381801483088745,0,False,False
PRISM,decitabine,DECITABINE,0.14518553775049484,0.07240710813946344,4,3,3,0.2589578029071574,4,True,True
PRISM,deferasirox,DEFERASIROX,0.14217391304347826,0.0003439312137572485,4,3,3,0.2573913043478261,2,True,False
PRISM,deflazacort,DEFLAZACORT,0.11023411371237457,0.0003439312137572485,4,3,2,0.043076923076923075,1,False,False
PRISM,deforolimus,DEFOROLIMUS,-0.05432234432234431,0.6676400388712067,4,1,1,-0.03111111111111111,2,True,False
PRISM,dehydrocholate-acid,DEHYDROCHOLATEACID,-0.06438127090301002,0.0003439312137572485,4,2,2,0.013846153846153848,0,False,False
PRISM,delanzomib,DELANZOMIB,-0.02264957264957265,0.12202137433676492,4,2,2,0.0147008547008547,0,True,False
PRISM,demecarium,DEMECARIUM,0.09461538461538463,0.09928511652166921,4,3,3,0.14692307692307693,6,True,True
PRISM,deoxycorticosterone-acetate,DEOXYCORTICOSTERONEACETATE,0.04100790513833992,0.0003439312137572485,4,3,3,0.043478260869565216,4,True,True
PRISM,dequalinium,DEQUALINIUM,0.06322742474916387,0.0003439312137572485,4,3,3,0.0826086956521739,3,True,False
PRISM,desonide,DESONIDE,0.026772575250836116,0.0003439312137572485,4,3,2,0.017391304347826087,1,False,False
PRISM,desoxycortone,DESOXYCORTONE,-0.08934782608695652,0.0003439312137572485,4,1,0,-0.16304347826086957,0,False,False
PRISM,dexamethasone-acetate,DEXAMETHASONEACETATE,0.15923207227555058,0.0003439312137572485,4,4,3,0.20045172219085267,6,True,True
PRISM,dianhydrogalactitol,DIANHYDROGALACTITOL,-0.0146153846153846,0.1229458905266917,4,2,2,0.17307692307692307,0,False,False
PRISM,diaveridine,DIAVERIDINE,-0.04739130434782608,0.0003439312137572485,4,1,1,-0.02608695652173913,1,True,False
PRISM,diazooxonorleucine,DIAZOOXONORLEUCINE,0.19869565217391302,0.0003439312137572485,4,3,3,0.2069565217391304,4,True,True
PRISM,dichlorisone-acetate,DICHLORISONEACETATE,-0.11744776962168268,0.0003439312137572485,4,1,1,-0.08187464709203841,0,False,False
PRISM,dichloroacetate,DICHLOROACETATE,0.15674350997340122,0.1714178979212883,4,4,3,0.13628281869482203,6,True,False
PRISM,dichlorvos,DICHLORVOS,0.09695970695970696,0.4189856957951718,4,3,3,0.17743589743589744,6,True,False
PRISM,diclazuril,DICLAZURIL,-0.2766798418972332,0.0003439312137572485,4,0,0,-0.3804347826086957,0,False,False
PRISM,dicycloverine,DICYCLOVERINE,-0.05307735742518352,0.0003439312137572485,4,1,1,-0.07848673066064371,0,False,False
PRISM,dienogest,DIENOGEST,0.12690570299265952,0.0003439312137572485,4,3,2,0.24308300395256918,4,True,True
PRISM,difluprednate,DIFLUPREDNATE,-0.010341880341880341,0.13161630551332007,4,2,2,0.13692307692307693,0,False,False
PRISM,digitoxigenin,DIGITOXIGENIN,-0.014529914529914537,0.12714445388649953,4,2,2,0.04478632478632478,1,False,False
PRISM,digoxigenin,DIGOXIGENIN,-0.01665551839464883,0.0003439312137572485,4,1,1,-0.004615384615384616,0,False,False
PRISM,digoxin,DIGOXIN,-0.07464426877470356,0.0003439312137572485,4,1,1,-0.03565217391304347,0,False,False
PRISM,dihydroartemisinin,DIHYDROARTEMISININ,0.07158119658119658,0.10321478443755121,4,3,3,0.13162393162393163,2,True,False
PRISM,dihydroergocristine,DIHYDROERGOCRISTINE,-0.1751129305477132,0.0003439312137572485,4,1,1,-0.0899209486166008,0,False,False
PRISM,dihydromyricetin,DIHYDROMYRICETIN,-0.1097008547008547,0.0948430553279986,4,1,1,-0.050940170940170934,0,False,False
PRISM,dinaciclib,DINACICLIB,-0.16888888888888887,0.13845358136853195,4,1,1,-0.17059829059829057,0,False,False
PRISM,dioscin,DIOSCIN,-0.016304347826086956,0.0003439312137572485,4,1,1,-0.012845849802371542,2,False,False
PRISM,diphemanil,DIPHEMANIL,-0.10968379446640317,0.0003439312137572485,4,1,1,-0.1007905138339921,0,False,False
PRISM,diphenyleneiodonium,DIPHENYLENEIODONIUM,-0.05780632411067193,0.0003439312137572485,4,1,1,-0.06521739130434781,0,False,False
PRISM,dirithromycin,DIRITHROMYCIN,0.0041304347826086885,0.0003439312137572485,4,2,1,-0.16304347826086957,0,False,False
PRISM,disulfiram,DISULFIRAM,0.28003663003663,0.017108259991133995,4,4,3,0.32991452991452985,6,True,True
PRISM,docetaxel,DOCETAXEL,0.14829641674943067,0.19171841307414195,4,3,3,0.27266014785059656,2,False,False
PRISM,dofetilide,DOFETILIDE,0.07086391869000565,0.0003439312137572485,4,3,3,0.08695652173913043,5,True,True
PRISM,dolastatin-10,DOLASTATIN10,-0.09141025641025641,0.09762880936165078,4,2,2,0.013076923076923076,0,False,False
PRISM,dolutegravir,DOLUTEGRAVIR,0.1358695652173913,0.0003439312137572485,4,3,2,0.20553359683794467,3,True,False
PRISM,domiphen,DOMIPHEN,0.28699604743082996,0.0003439312137572485,4,3,2,0.37043478260869556,3,True,False
PRISM,domperidone,DOMPERIDONE,0.23148829431438128,0.0003439312137572485,4,3,2,0.34384615384615386,1,False,False
PRISM,dorzolamide,DORZOLAMIDE,0.02269904009034444,0.0003439312137572485,4,2,1,-0.003952569169960475,2,True,False
PRISM,dovitinib,DOVITINIB,-0.05156085952162931,0.6677450508307248,4,1,1,-0.02498853942686471,0,False,False
PRISM,doxorubicin,DOXORUBICIN,-0.01435897435897436,0.912597358577065,4,2,1,-0.07692307692307691,0,False,False
PRISM,doxycycline,DOXYCYCLINE,-0.010354090354090354,0.935134639738719,4,2,2,0.031794871794871796,1,False,False
PRISM,dronedarone,DRONEDARONE,0.027244494635798987,0.0003439312137572485,4,2,2,0.07312252964426878,0,False,False
PRISM,drospirenone,DROSPIRENONE,0.06666666666666667,0.1046462855424804,4,3,3,0.11179487179487178,3,False,False
PRISM,ebastine,EBASTINE,0.07887351778656126,0.0003439312137572485,4,3,2,0.024703557312252968,1,False,False
PRISM,echinomycin,ECHINOMYCIN,0.05093645484949833,0.0003439312137572485,4,3,3,0.09230769230769231,6,True,True
PRISM,efonidipine-monoethanolate,EFONIDIPINEMONOETHANOLATE,0.01811965811965812,0.8895125736757411,4,2,1,-0.10974358974358973,2,True,False
PRISM,elacridar,ELACRIDAR,-0.205,0.0003439312137572485,4,1,0,-0.36,0,False,False
PRISM,elesclomol,ELESCLOMOL,0.165411201402882,0.14815963808117885,4,4,3,0.2273975936470262,6,True,False
PRISM,eltrombopag,ELTROMBOPAG,0.18551282051282053,0.05204954034068808,4,3,3,0.2964102564102564,4,True,True
PRISM,embelin,EMBELIN,-0.08596837944664032,0.0003439312137572485,4,1,1,-0.009599096555618296,1,False,False
PRISM,emetine,EMETINE,-0.13487179487179485,0.07999489325773317,4,1,1,-0.10461538461538461,0,False,False
PRISM,endo-IWR-1,ENDOIWR1,-0.15418803418803417,0.16993806478878895,4,1,0,-0.21367521367521364,0,False,False
PRISM,enocitabine,ENOCITABINE,0.19872953133822702,0.0003439312137572485,4,3,2,0.21174477696216829,4,True,True
PRISM,enoximone,ENOXIMONE,0.10816205533596837,0.0003439312137572485,4,3,2,0.13826086956521738,5,True,True
PRISM,entinostat,ENTINOSTAT,0.06076923076923077,0.10705120639158172,4,3,2,0.03923076923076923,4,True,False
PRISM,enzalutamide,ENZALUTAMIDE,-0.020694522868435917,0.0003439312137572485,4,2,1,-0.06606437041219651,0,False,False
PRISM,epiandrosterone,EPIANDROSTERONE,-0.09740259740259742,0.0003439312137572485,4,1,1,-0.17662337662337665,2,False,False
PRISM,epinastine,EPINASTINE,0.13833992094861658,0.0003439312137572485,4,3,3,0.2727272727272727,6,True,True
PRISM,eplerenone,EPLERENONE,0.004358974358974366,0.9703745761774548,4,2,1,-0.06393162393162392,3,True,False
PRISM,epothilone-a,EPOTHILONEA,-0.09213675213675214,0.09960428966838211,4,0,0,-0.05504273504273505,0,False,False
PRISM,epothilone-b,EPOTHILONEB,-0.06080267558528428,0.0003439312137572485,4,2,2,0.0723076923076923,0,False,False
PRISM,eprosartan,EPROSARTAN,0.010830039525691726,0.0003439312137572485,4,2,2,0.20948616600790515,0,True,False
