database,signature_size,scoring_method,DRUG_NAME,drug_key,n_backgrounds_available,n_positive_backgrounds,n_positive_nonHCT116_backgrounds,median_background_rho,IQR_background_rho,min_background_rho,max_background_rho,leave_HCT116_out_median_rho,primary_discovery_gate,tested_status,rank_within_database_signature,global_empirical_p_value,global_empirical_q_value,global_null_permutations,global_null_unit,n_models_available,n_models_positive_median_rho,n_models_direction_consistent_ge3of4,n_models_top50,n_models_top100,n_models_top200,median_model_rho,median_model_rank,signature_robust_flag,model_combinations,strict_database_gate
PRISM,250,weighted,1-azakenpaullone,1AZAKENPAULLONE,4,1,1,-0.1389045736871824,0.23076651609260304,-0.34500282326369286,0.17490118577075098,-0.07171089779785433,none,tested,1150.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.06380575945793338,881.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,1-naphthyl-PP1,1NAPHTHYLPP1,4,2,1,0.05984189723320158,0.23724308300395258,-0.18873517786561267,0.2114624505928854,-0.03162055335968379,none,tested,345.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,0,0,0,0,-0.03692687747035574,739.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,1-phenylbiguanide,1PHENYLBIGUANIDE,4,3,3,0.12104743083003953,0.07863636363636363,-0.06818181818181818,0.2078260869565217,0.1274703557312253,TierB_moderate_candidate,tested,165.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,2,0,0,1,-0.01852766798418972,681.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,10-deacetylbaccatin,10DEACETYLBACCATIN,4,2,2,-0.006923076923076921,0.24544871794871795,-0.1992307692307692,0.11794871794871793,0.10384615384615385,none,tested,653.0,0.10037992401519696,0.12321034872215243,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,4,1,0,0,0,0.021495726495726494,475.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,10-hydroxycamptothecin,10HYDROXYCAMPTOTHECIN,4,1,1,-0.11555555555555554,0.2389102564102564,-0.24230769230769234,0.14923076923076922,-0.021538461538461538,none,tested,1078.0,0.0621875624875025,0.09129517708793043,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,1,0,0,0,0,-0.04480769230769231,807.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,12-O-tetradecanoylphorbol-13-acetate,12OTETRADECANOYLPHORBOL13ACETATE,4,2,2,0.003952569169960486,0.19247600225861097,-0.1326933935629588,0.15612648221343872,0.08413325804630155,none,tested,599.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,0,0,0,0,-0.10897797854319595,1007.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,"2,3-DCPE",23DCPE,4,3,3,0.2008119658119658,0.17121794871794874,-0.1376923076923077,0.44538461538461543,0.21777777777777776,TierA_strong_collateral,tested,42.0,0.03139372125574885,0.05204954034068808,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,4,3,2,2,2,0.0419017094017094,391.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,2-methoxyestradiol,2METHOXYESTRADIOL,4,4,3,0.16780418161488347,0.08901788714911393,0.08972299359488257,0.2957018504858582,0.19281963023246348,TierA_strong_collateral,tested,80.0,0.11817636472705459,0.13903715285186563,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,6,2,5,6,0.17724663153892864,64.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,3'-fluorobenzylspiperone,3FLUOROBENZYLSPIPERONE,4,0,0,-0.13656126482213438,0.13173348390739692,-0.22987012987012984,-0.044607566346696784,-0.07961603613777528,none,tested,1140.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,2,0,0,0,-0.017221908526256352,648.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,3-amino-benzamide,3AMINOBENZAMIDE,4,3,2,0.043702435695246025,0.12175750855885935,-0.22061918785396764,0.12459099510706251,0.020065793816178148,none,tested,403.0,0.6786642671465707,0.7162782803692627,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,4,2,0,0,0,0.01366125060340342,506.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,3-deazaneplanocin-A,3DEAZANEPLANOCINA,4,2,2,0.005714285714285713,0.2555799755799756,-0.4584615384615384,0.29777777777777775,0.05006105006105006,none,tested,587.0,0.9578084383123375,0.9628647422853287,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,5,3,0,2,2,0.06034188034188034,313.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,4-(4-fluorobenzoyl)-1-(4-phenylbutyl)-piperidine,44FLUOROBENZOYL14PHENYLBUTYLPIPERIDINE,4,2,2,0.010183150183150184,0.06006105006105006,-0.033846153846153845,0.1063247863247863,0.026862026862026864,none,tested,570.0,0.9188162367526495,0.9296776456544807,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,1,0,0,0,0,-0.0523076923076923,834.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,4-chlorophenylguanidine,4CHLOROPHENYLGUANIDINE,4,3,2,0.03656126482213439,0.1594438170525127,-0.339356295878035,0.25691699604743085,0.02964426877470356,none,tested,433.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,2,0,1,2,0.04323122529644269,377.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,4-hydroxy-phenazone,4HYDROXYPHENAZONE,4,2,2,0.004011857707509882,0.05276679841897232,-0.0800395256916996,0.10173913043478258,0.008893280632411068,none,tested,598.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,5,2,0,0,1,0.030839920948616595,430.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,4-iodo-6-phenylpyrimidine,4IODO6PHENYLPYRIMIDINE,4,3,3,0.08243929983060418,0.17941840767927725,-0.13833992094861663,0.18972332015810275,0.14737436476566912,none,tested,273.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,3,0,0,0,0.030773574251835127,462.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,4-methylgenistein,4METHYLGENISTEIN,4,2,1,-0.006211180124223604,0.10767221908526259,-0.08413325804630155,0.2855731225296443,-0.016374929418407683,none,tested,650.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,0,0,0,0,-0.0050818746470920415,615.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,4-methylhistamine,4METHYLHISTAMINE,4,2,1,0.03503670242800678,0.18404856013551668,-0.2324675324675325,0.2701298701298701,-0.0038961038961038965,none,tested,440.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,4,3,0,0,2,0.050762281197063816,374.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,4-pyrimidinecarbonitrile,4PYRIMIDINECARBONITRILE,4,0,0,-0.03630434782608695,0.07532608695652174,-0.23217391304347823,-0.013043478260869565,-0.02260869565217391,none,tested,761.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,1,0,0,0,-0.014690635451505016,654.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,4E1RCat,4E1RCAT,4,1,1,-0.16538461538461538,0.20112040133779263,-0.29130434782608694,0.0008695652173913043,-0.08,none,tested,1201.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.15882943143812708,1188.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,5-fluorouracil,5FLUOROURACIL,4,1,1,-0.17411067193675892,0.21513269339356295,-0.3233766233766234,0.187012987012987,-0.11575381140598533,none,tested,1223.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,1,0,0,0,0,-0.15961321287408245,1173.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,5-hydroxymethyl-tolterodine,5HYDROXYMETHYLTOLTERODINE,4,1,1,-0.17098814229249013,0.34900197628458496,-0.3567193675889328,0.09683794466403163,-0.013913043478260868,none,tested,1212.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.11057312252964425,1078.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,7-aminocephalosporanic-acid,7AMINOCEPHALOSPORANICACID,4,1,1,-0.07262474367737524,0.2306903622693096,-0.4246753246753247,0.08571428571428572,-0.0038961038961038965,none,tested,907.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,1,0,0,1,-0.009552289815447711,614.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,7-hydroxystaurosporine,7HYDROXYSTAUROSPORINE,4,1,1,-0.29983277591973245,0.14322742474916392,-0.35913043478260864,0.15739130434782608,-0.2904347826086956,none,tested,1325.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.0927257525083612,1020.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,7-nitroindazole,7NITROINDAZOLE,4,2,2,-0.04065499717673632,0.16007905138339923,-0.1259175607001694,0.043478260869565216,0.0378317334839074,none,tested,770.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,1,0,0,0,0,-0.03003246753246754,725.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,8-hydroxy-PIPAT,8HYDROXYPIPAT,4,3,2,0.20818181818181813,0.4130632411067193,-0.11956521739130435,0.7104743083003953,0.34521739130434775,TierA_strong_collateral,tested,36.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,2,1,2,3,0.054318181818181814,393.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,9-aminoacridine,9AMINOACRIDINE,4,2,2,-0.03692307692307692,0.21555555555555553,-0.1699145299145299,0.24717948717948715,0.037264957264957266,none,tested,762.0,0.7368526294741051,0.7734051614873875,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,0,0,0,0,-0.035873015873015876,747.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,A-674563,A674563,4,2,2,-0.057806324110671936,0.19362648221343876,-0.17786561264822134,0.16086956521739126,0.01482213438735178,none,tested,852.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,2,0,1,1,0.02114624505928853,488.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,A-803467,A803467,4,1,1,-0.10902255639097744,0.2236158578263841,-0.6493506493506493,0.21353383458646616,-0.11428571428571428,none,tested,1048.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.10974025974025974,1061.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,A61603,A61603,4,3,2,0.05782608695652173,0.23594861660079047,-0.5266798418972332,0.2005928853754941,0.021739130434782608,none,tested,352.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,4,2,0,0,0,0.0232213438735178,458.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,ABT-702,ABT702,4,3,2,0.1834782608695652,0.24117056856187286,-0.22608695652173913,0.43076923076923074,0.23478260869565212,TierA_strong_collateral,tested,59.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,2,0,1,1,0.006897993311036795,557.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,ABT-737,ABT737,4,1,1,-0.06782608695652173,0.10061036789297659,-0.14869565217391303,0.15461538461538463,-0.08434782608695651,none,tested,892.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,1,0,1,1,-0.01934782608695652,659.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,ABT-751,ABT751,4,1,1,-0.12974358974358974,0.18326923076923077,-0.41615384615384615,0.05538461538461539,-0.08615384615384615,none,tested,1119.0,0.05318936212757448,0.08168366326734652,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.14446581196581196,1153.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AC-264613,AC264613,4,2,1,0.010384615384615381,0.21356837606837606,-0.17846153846153845,0.2027350427350427,-0.06846153846153846,none,tested,569.0,0.10237952409518096,0.12429135302265593,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,1,0,0,0,0.00408119658119658,564.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,ACDPP,ACDPP,4,3,3,0.17049689440993793,0.175098814229249,-0.14935064935064934,0.45974025974025967,0.18571428571428572,TierA_strong_collateral,tested,77.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,4,2,3,3,0.12171089779785434,170.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,True
PRISM,250,weighted,ACY-1215,ACY1215,4,1,1,-0.024347826086956518,0.11359531772575251,-0.15391304347826085,0.24307692307692308,-0.033913043478260865,none,tested,727.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,1,0,0,0,-0.01978260869565217,685.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,ADL5859,ADL5859,4,1,1,-0.1163184641445511,0.13368153585544892,-0.17391304347826086,0.14737436476566912,-0.1518915866741954,none,tested,1079.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.12115330321852061,1109.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AEE788,AEE788,4,1,0,-0.17963015245623942,0.0966614906832298,-0.2523997741389046,0.10333145115753813,-0.1847826086956522,none,tested,1233.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.159373235460192,1190.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AEG3482,AEG3482,4,2,1,0.0028595317725752505,0.07244983277591972,-0.05739130434782608,0.07217391304347825,-0.023846153846153843,none,tested,602.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,0,0,0,0,0.0001588628762541804,601.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AG-14361,AG14361,4,3,3,0.2344444444444444,0.25487179487179484,-0.2792307692307692,0.4761538461538461,0.2784615384615384,TierA_strong_collateral,tested,16.0,0.020395920815836834,0.03450223660851586,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,6,5,6,6,0.2390811965811966,18.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,True
PRISM,250,weighted,AM-251,AM251,4,1,1,-0.0726086956521739,0.05934782608695653,-0.09304347826086956,0.09999999999999999,-0.07999999999999999,none,tested,906.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.07456521739130434,909.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AM-580,AM580,4,2,1,-0.06828063241106719,0.3550889328063241,-0.25889328063241107,0.17786561264822134,-0.23221343873517786,none,tested,895.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.09078063241106721,976.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AMG-208,AMG208,4,3,3,0.233201581027668,0.20885375494071143,-0.09683794466403163,0.48956521739130426,0.274703557312253,TierA_strong_collateral,tested,17.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,6,2,3,5,0.1499505928853755,114.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,True
PRISM,250,weighted,AMG-232,AMG232,4,2,2,-0.037662337662337675,0.35542066629023156,-0.3359683794466404,0.36883116883116884,0.08181818181818182,none,tested,764.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,1,0,0,0,0,-0.04512987012987014,783.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AMG458,AMG458,4,3,3,0.2021739130434782,0.19039297658862875,-0.0626086956521739,0.2946153846153846,0.2695652173913043,TierA_strong_collateral,tested,40.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,6,4,6,6,0.19641304347826083,41.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,True
PRISM,250,weighted,AMG900,AMG900,4,1,1,-0.16443143812709027,0.1688210702341137,-0.47043478260869553,0.19913043478260867,-0.16538461538461538,none,tested,1199.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,1,1,0,0,0,-0.13906354515050165,1144.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AP1903,AP1903,4,1,1,-0.11434782608695651,0.11601170568561874,-0.15043478260869564,0.22230769230769232,-0.12956521739130433,none,tested,1071.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,1,0,0,0,0,-0.09543478260869565,998.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AP26113,AP26113,4,2,1,-0.02799145299145299,0.16352564102564102,-0.31384615384615383,0.03846153846153846,-0.07829059829059828,none,tested,734.0,0.10057988402319536,0.12334221288217058,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.06337606837606838,888.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AR-12,AR12,4,2,2,-0.042549407114624516,0.2190316205533597,-0.2984189723320158,0.18675889328063244,0.02260869565217391,none,tested,781.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,0,0,0,0,-0.05087944664031621,810.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AR-42,AR42,4,3,2,0.009914529914529915,0.061556776556776556,-0.14468864468864467,0.0605128205128205,0.016752136752136753,none,tested,571.0,0.9248150369926015,0.9346311177491567,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,3,1,0,0,0,0.002735042735042735,589.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,ARRY-334543,ARRY334543,4,1,0,-0.1888622025471004,0.1555533905219446,-0.2606168204297996,0.17773998660061235,-0.21950499505666146,none,tested,1256.0,0.08138372325534893,0.10870190691320654,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.2327914371710332,1284.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AS-1949490,AS1949490,4,2,1,-0.022727272727272728,0.25022727272727274,-0.3556521739130434,0.1057312252964427,-0.11264822134387352,none,tested,724.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.03320158102766799,754.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AS-703026,AS703026,4,2,1,0.07372476176114114,0.27205998210642984,-0.25274009655347185,0.2616442191962772,-0.021917840351520595,none,tested,302.0,0.5050989802039592,0.5473958866763232,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,5,2,0,0,0,0.04309322903990288,395.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AT-7519,AT7519,4,2,2,-0.027054834183908243,0.1403087105646587,-0.10027526236571721,0.1506851524167041,0.02465757039546067,none,tested,732.0,0.8046390721855629,0.8359967912886636,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,5,5,0,1,1,0.05552993783417143,345.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AT-9283,AT9283,4,2,2,0.020750988142292495,0.32389892715979673,-0.3156408808582722,0.30999435347261434,0.1324110671936759,none,tested,503.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,1,0,1,1,-0.019057029926595147,682.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AT13387,AT13387,4,2,2,-0.07658572462194045,0.3608836136759379,-0.26780861179514226,0.19688191757171306,0.0865549296008756,none,tested,928.0,0.48210357928414316,0.5267574353981663,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.06622269515495985,873.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AV-412,AV412,4,0,0,-0.08732441471571906,0.058595317725752535,-0.2434782608695652,-0.011304347826086955,-0.0876923076923077,none,tested,969.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.09014214046822741,979.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AVL-292,AVL292,4,1,1,-0.11851115462604998,0.20000488731287608,-0.30006652952519525,0.3826281873598733,-0.09895701589831069,none,tested,1087.0,0.28014397120575885,0.31754414423237803,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,0,0,0,0,-0.059728940754701046,834.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AVN-944,AVN944,4,3,3,0.18178539912175706,0.22889293801452384,-0.04997707885372942,0.5435747121682187,0.2354553926277816,TierA_strong_collateral,tested,63.0,0.09278144371125775,0.11835183202593931,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,6,3,1,3,3,0.11541196845336063,209.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AZ-628,AZ628,4,2,1,0.1176523301224725,0.28891542080387717,-0.024089052755046303,0.3439653403824268,-0.013615551557200081,none,tested,175.0,0.29874025194961007,0.3369041927655078,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,5,2,0,0,2,0.05148191822697573,342.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AZ20,AZ20,4,0,0,-0.16974358974358977,0.11000000000000001,-0.35,-0.04230769230769231,-0.1917948717948718,none,tested,1209.0,0.04259148170365927,0.06766918368412135,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.15863247863247865,1185.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AZ3146,AZ3146,4,2,2,0.02905982905982906,0.1788827838827839,-0.1835897435897436,0.19963369963369965,0.08444444444444445,none,tested,466.0,0.7842431513697261,0.8179938347228832,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,2,1,0,0,0,-0.05125152625152625,816.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AZ960,AZ960,4,3,3,0.18634920634920632,0.18824175824175823,-0.4721367521367521,0.25606837606837607,0.19047619047619047,TierA_strong_collateral,tested,56.0,0.07318536292741452,0.10162092581483705,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,4,3,0,2,2,0.03421245421245421,425.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AZD2014,AZD2014,4,1,1,-0.05039198397223844,0.11156131451074594,-0.2786004805597526,0.036983897332843504,-0.028615170613840498,none,tested,817.0,0.08618276344731053,0.11363167524754197,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,0,0,0,0,0,-0.060530534841456624,849.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,False
PRISM,250,weighted,AZD2461,AZD2461,4,3,3,0.10608695652173912,0.16476588628762542,-0.2756521739130435,0.27384615384615385,0.1243478260869565,TierB_moderate_candidate,tested,200.0,0.0001999600079984003,0.0003439312137572485,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories,6,5,4,0,1,2,0.0627257525083612,301.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank,True
