database,signature_size,scoring_method,DRUG_NAME,drug_key,n_backgrounds_available,n_positive_backgrounds,n_positive_nonHCT116_backgrounds,median_background_rho,IQR_background_rho,min_background_rho,max_background_rho,leave_HCT116_out_median_rho,primary_discovery_gate,tested_status,rank_within_database_signature,global_empirical_p_value,global_empirical_q_value,global_null_permutations,global_null_unit
CTRPv2,100,weighted,Serdemetan:SCH-529074 (1:1 mol/mol),SERDEMETANSCH52907411MOLMOL,4,2,2,0.15940066138834214,0.44330086447708544,-0.23375544824816277,0.3578684600561159,0.35633058632235265,none,tested,42.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Sildenafil citrate,SILDENAFILCITRATE,4,3,3,0.31636562671045426,0.2978927203065134,-0.16694033935413247,0.5451559934318555,0.3962780514504652,TierA_strong_collateral,tested,1.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Silmitasertib,SILMITASERTIB,4,3,2,0.09781753555245751,0.23861683544895498,-0.18751765785881555,0.4795255768738987,0.049913517708606546,none,tested,93.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Simvastatin,SIMVASTATIN,4,3,2,0.08708054397709569,0.16211422676939918,-0.11904761904761904,0.22039072039072038,0.03557744937055282,none,tested,107.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Sirolimus:bortezomib (250:1 mol/mol),SIROLIMUSBORTEZOMIB2501MOLMOL,4,3,3,0.07121941570203599,0.1277828548357005,-0.07423110939698942,0.169177877230348,0.11583982115461341,none,tested,127.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Sorafenib,SORAFENIB,4,2,2,-0.025341880341880344,0.20564102564102563,-0.3569230769230769,0.11461538461538462,0.03316239316239316,none,tested,262.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Spautin-1,SPAUTIN1,4,1,1,-0.1085253456221198,0.1240346416653424,-0.1275862068965517,0.2660098522167487,-0.0914349276974416,none,tested,351.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,StemRegenin 1,STEMREGENIN1,4,2,1,-0.004942691476209491,0.13671251063770296,-0.10646139053409555,0.19479348630332696,-0.04587521909510771,none,tested,235.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Sunitinib,SUNITINIB,4,2,2,0.009452233590164626,0.14238347859037515,-0.2838827838827839,0.21428571428571427,0.021346469622331693,none,tested,219.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,T-5345967,T5345967,4,1,0,-0.2331168831168831,0.18430265386787123,-0.5008469791078487,0.1155844155844156,-0.2532467532467532,none,tested,401.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,TG-100-115,TG100115,4,3,3,0.27757736112607495,0.2530864151036263,-0.029041113329253247,0.6136989986559177,0.3391782858642973,TierA_strong_collateral,tested,4.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,TGX221,TGX221,4,3,3,0.25587625364012645,0.1828340441702134,-0.13658136161843795,0.5271657364270771,0.26714110007934955,TierA_strong_collateral,tested,7.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,TPCA-1,TPCA1,4,2,1,-0.06386189224467365,0.26323743029830554,-0.25560036076767906,0.15753013171180222,-0.17049843036363047,none,tested,310.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,TW 37,TW37,4,1,0,-0.34662927857093145,0.1490586179079907,-0.4649970358659233,0.09552940980735199,-0.3525806162307127,none,tested,406.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tacrolimus,TACROLIMUS,4,2,1,-0.02892748602403846,0.3561695972095575,-0.538668758611007,0.12386997728656776,-0.15595076151414766,none,tested,266.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tamatinib,TAMATINIB,4,3,3,0.24700781377382486,0.16381297148392757,-0.024273340703135617,0.39521977811515685,0.2863009416267278,TierA_strong_collateral,tested,10.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tamoxifen,TAMOXIFEN,4,2,2,-0.0015549200812202749,0.21085086361480546,-0.2854967178220691,0.10144683333523861,0.07452173046909875,none,tested,232.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tandutinib,TANDUTINIB,4,3,3,0.044607566346696784,0.11716544325239978,-0.010728402032749858,0.24110671936758896,0.08074534161490683,none,tested,160.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tanespimycin,TANESPIMYCIN,4,2,1,0.004786324786324778,0.20344322344322344,-0.21846153846153846,0.15018315018315015,-0.06940170940170941,none,tested,224.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tanespimycin:bortezomib (250:1 mol/mol),TANESPIMYCINBORTEZOMIB2501MOLMOL,4,2,1,-0.03274985883681536,0.23447204968944102,-0.16544325239977417,0.1660079051383399,-0.13382269904009036,none,tested,271.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tanespimycin:gemcitabine (1:1 mol/mol),TANESPIMYCINGEMCITABINE11MOLMOL,4,1,1,-0.02928297755883963,0.17940613026819924,-0.1598248494800219,0.3886699507389162,-0.0010946907498631637,none,tested,267.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Temozolomide,TEMOZOLOMIDE,4,3,2,0.03440000742634594,0.08598679417540621,-0.23117759019262338,0.06502868530669512,0.02644319055929488,none,tested,176.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tipifarnib,TIPIFARNIB,4,3,2,0.022991452991452995,0.20269230769230767,-0.3962393162393162,0.30324786324786324,0.041538461538461545,none,tested,194.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tivozanib,TIVOZANIB,4,3,3,0.17027368396796944,0.231447560004172,-0.3108879310677141,0.5624505571124965,0.1790156426073823,TierA_strong_collateral,tested,33.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Topotecan,TOPOTECAN,4,2,2,0.0010946907498631617,0.13711001642036125,-0.13628899835796388,0.3300492610837438,0.014778325123152707,none,tested,229.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tretinoin:carboplatin (2:1 mol/mol),TRETINOINCARBOPLATIN21MOLMOL,4,3,2,0.07113404876594447,0.11938277431365296,-0.26975350364989964,0.17403027744598507,0.06550949607282328,none,tested,128.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tretinoin:navitoclax (4:1 mol/mol),TRETINOINNAVITOCLAX41MOLMOL,4,2,1,0.08596768788472202,0.24890542541767163,-0.24925828216930437,0.1887818194523535,-0.006962578790116091,none,tested,109.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Triazolothiadiazine,TRIAZOLOTHIADIAZINE,4,2,1,0.01751505199781062,0.14354132457580732,-0.03393541324575808,0.36945812807881767,-0.010946907498631636,none,tested,203.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Trifluoperazine,TRIFLUOPERAZINE,4,2,2,-0.03452000627078709,0.22479826814036016,-0.2854284341575678,0.09776038281858132,0.05148070299342816,none,tested,273.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Triptolide,TRIPTOLIDE,4,2,1,0.044293350427009465,0.2085687719956902,-0.12590540642160708,0.1424208354060895,-0.050031457265501254,none,tested,161.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,UNC0321,UNC0321,4,2,1,-0.074093782264763,0.3308992126784185,-0.26570725658247146,0.23896509386874903,-0.21058119897517188,none,tested,320.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,UNC0638,UNC0638,4,1,1,-0.004579453571900968,0.02740300854157416,-0.005200492726954551,0.10074797858182132,-0.003968859762314173,none,tested,234.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,VER155008,VER155008,4,2,2,0.011698656148228374,0.09698443352523715,-0.012931515002796792,0.2863406893476433,0.026476244439979795,none,tested,214.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,VU0155056,VU0155056,4,1,0,-0.2276512471240409,0.24180760328996398,-0.3143895399399162,0.2820381585801407,-0.2894516995640074,none,tested,399.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Valdecoxib,VALDECOXIB,4,1,1,-0.05527248493516558,0.11721371776828281,-0.12044486870505258,0.30229401845931,-0.04758648761703747,none,tested,297.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Vandetanib,VANDETANIB,4,1,0,-0.013601193953607869,0.14901971270020314,-0.2153110251531563,0.30839498350219763,-0.02566333431118429,none,tested,245.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Veliparib,VELIPARIB,4,2,2,0.01271132433978768,0.19356853087382775,-0.12295336069919134,0.20191264375140294,0.08761267751390713,none,tested,213.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Vemurafenib,VEMURAFENIB,4,1,0,-0.05619022578151935,0.15211494189391522,-0.4134178679621472,0.11876538634048268,-0.0689029779936912,none,tested,300.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Vincristine sulfate,VINCRISTINESULFATE,4,1,1,-0.08472906403940884,0.17018512633084376,-0.17290640394088666,0.15906562847608455,-0.026600985221674867,none,tested,331.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Vorapaxar,VORAPAXAR,4,2,1,0.07661740027048508,0.4416514298051757,-0.35955488828910703,0.31757512040084607,-0.10496188481797318,none,tested,120.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Vorinostat,VORINOSTAT,4,3,3,0.17006105006105007,0.2550915750915751,-0.1979487179487179,0.2676923076923077,0.2625152625152625,TierA_strong_collateral,tested,34.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Vorinostat:navitoclax (4:1 mol/mol),VORINOSTATNAVITOCLAX41MOLMOL,4,3,2,0.12496348931182436,0.15342547455219874,-0.05517605878460434,0.4076552852550368,0.09981839695029872,TierB_moderate_candidate,tested,64.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Voxtalisib,VOXTALISIB,4,4,3,0.19162367579283995,0.28923564128639795,0.014524218026118203,0.5418238486984565,0.29656416487171555,TierA_strong_collateral,tested,26.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,WAY-362450,WAY362450,4,1,0,-0.08089966023594813,0.06244316174630461,-0.2395591974152806,0.009659592717860791,-0.08099196971129431,none,tested,328.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,WP1130,WP1130,4,2,1,-0.06013308296942788,0.31636798371411246,-0.2417360976584175,0.2036387538304717,-0.19681593019735463,none,tested,308.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,WZ8040,WZ8040,4,3,2,0.10185318216709999,0.15751809432460917,-0.36675875294599086,0.2355354837614187,0.09722349206859544,TierB_moderate_candidate,tested,86.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,YK-4-279,YK4279,4,1,1,-0.05051560220215887,0.1531664079034572,-0.0887940475729251,0.309691587733145,-0.014818936150865755,none,tested,292.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,YL54,YL54,4,3,3,0.16371242752213697,0.21394376228187775,-0.12688332783304343,0.28058449412570374,0.23843029871693094,TierA_strong_collateral,tested,38.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,ZSTK474,ZSTK474,4,3,2,0.10444444444444444,0.16487179487179485,-0.37846153846153846,0.16717948717948716,0.08547008547008547,TierB_moderate_candidate,tested,82.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Zebularine,ZEBULARINE,4,1,1,-0.0592275995299192,0.18530597687310368,-0.34159025911785684,0.22927797549984186,-0.03083498738413319,none,tested,306.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,BRD-K13999467,BRDK13999467,4,3,3,0.07293689942778997,0.07988643925128311,-0.12050053704400607,0.13310526683598142,0.08392689161531412,none,tested,126.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,BRD-K92856060,BRDK92856060,4,0,0,-0.13867843333124213,0.09864669675325502,-0.24464721261597686,-0.041572129219156824,-0.10675981606187548,none,tested,379.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,BRD1812,BRD1812,4,2,1,-0.04964590964590965,0.17048840048840047,-0.2827350427350427,0.042735042735042736,-0.10905982905982906,none,tested,290.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Bax channel blocker,BAXCHANNELBLOCKER,4,4,3,0.07307692307692308,0.09316239316239316,0.007692307692307692,0.15418803418803417,0.11076923076923079,none,tested,124.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,CCT036477,CCT036477,4,1,1,-0.12303523197885033,0.057143332846425116,-0.14481679198961367,0.07147547228427728,-0.12098838746021541,none,tested,370.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Canertinib,CANERTINIB,4,2,1,-0.09463431305536568,0.31854066985645935,-0.438961038961039,0.10375939849624059,-0.21654135338345865,none,tested,338.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Carboplatin:UNC0638 (2:1 mol/mol),CARBOPLATINUNC063821MOLMOL,4,1,1,-0.12957842550802448,0.14160076791770948,-0.2037149118129206,0.28207427155846493,-0.11614277745811576,none,tested,376.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Cyclosporin-A,CYCLOSPORINA,4,1,0,-0.1802378565117146,0.17702703439783418,-0.29584882539086765,0.13085621123057609,-0.22713837334003006,none,tested,392.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Epigallocatechin-3-monogallate,EPIGALLOCATECHIN3MONOGALLATE,4,1,1,-0.033913043478260865,0.09346989966555184,-0.16692307692307692,0.17043478260869566,-0.04,none,tested,272.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Fluvastatin,FLUVASTATIN,4,1,1,-0.06627105121168013,0.16636518386338536,-0.30639981167659464,0.24630122470035676,-0.08506433439111181,none,tested,312.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,GW843682X,GW843682X,4,2,2,0.03430309973158374,0.3307446709187292,-0.18086956521739128,0.3831267757454382,0.16080015685026497,none,tested,177.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Gossypol,GOSSYPOL,4,3,2,0.06528797289666856,0.08670948616600793,-0.2433653303218521,0.0852625635234331,0.06225296442687748,none,tested,136.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,JQ-1:navitoclax (2:1 mol/mol),JQ1NAVITOCLAX21MOLMOL,4,3,2,0.03007518796992481,0.20105946684894052,-0.24962406015037594,0.3922077922077922,0.05714285714285714,none,tested,183.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,L-685458,L685458,4,2,1,0.019933256727927867,0.11369858131106816,-0.046564236306499675,0.22069069313796486,-0.011323309238706813,none,tested,198.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,ML162,ML162,4,1,0,-0.19868637110016418,0.2833880678708265,-0.4690749863163656,0.29994526546250677,-0.25944170771756975,none,tested,396.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,NVP-ADW742,NVPADW742,4,3,2,0.020722755505364204,0.10381140598531902,-0.10259740259740259,0.2506493506493506,0.01038961038961039,none,tested,196.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Navitoclax:sorafenib (1:1 mol/mol),NAVITOCLAXSORAFENIB11MOLMOL,4,3,2,0.07310321257689678,0.21553315105946685,-0.24962406015037594,0.4466165413533834,0.045454545454545456,none,tested,123.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,PAC-1,PAC1,4,1,1,-0.0948829431438127,0.20627090301003342,-0.18347826086956517,0.4230769230769231,-0.13130434782608694,none,tested,339.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Pifithrin,PIFITHRIN,4,2,2,0.12351727200543233,0.4217965796382017,-0.21363034197051256,0.44380676799412205,0.295142140103461,none,tested,65.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Regorafenib,REGORAFENIB,4,1,0,-0.11201904766056708,0.3334726034334392,-0.5357611812086084,0.2390386615191886,-0.20520080949489375,none,tested,355.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Repligen 136,REPLIGEN136,4,1,1,-0.03596575994235864,0.05009344839094741,-0.11537017593530262,0.01656304506001869,-0.02455899784761392,none,tested,275.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Tretinoin,TRETINOIN,4,3,3,0.12735404783923104,0.20753919299798257,-0.11278518029603862,0.22323621105359712,0.2097099446129468,TierB_moderate_candidate,tested,62.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,UNC0638:navitoclax (1:1 mol/mol),UNC0638NAVITOCLAX11MOLMOL,4,2,2,0.01464291313060534,0.09602431878253606,-0.11730280626534335,0.12004633511774618,0.03910093542178112,none,tested,207.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Vorinostat:carboplatin (1:1 mol/mol),VORINOSTATCARBOPLATIN11MOLMOL,4,3,2,0.1123076923076923,0.11023504273504273,-0.10230769230769231,0.20478632478632477,0.1346153846153846,TierB_moderate_candidate,tested,73.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,BRD-K02251932,BRDK02251932,4,2,2,-0.05664846545249159,0.4680218538717872,-0.3627211614457264,0.6065803809086235,0.0938158467363082,none,tested,301.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,BRD-A94377914,BRDA94377914,1,0,0,-0.09624060150375939,0.0,-0.09624060150375939,-0.09624060150375939,-0.09624060150375939,none,tested,341.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,BRD-K79669418,BRDK79669418,1,1,1,0.2778430900838402,0.0,0.2778430900838402,0.2778430900838402,0.2778430900838402,none,tested,3.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,CIL55A,CIL55A,1,0,0,-0.04060150375939849,0.0,-0.04060150375939849,-0.04060150375939849,-0.04060150375939849,none,tested,281.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,FQI-1,FQI1,1,1,1,0.19999999999999998,0.0,0.19999999999999998,0.19999999999999998,0.19999999999999998,none,tested,24.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,SU11274,SU11274,1,1,1,0.09323308270676692,0.0,0.09323308270676692,0.09323308270676692,0.09323308270676692,none,tested,99.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,weighted,Temsirolimus,TEMSIROLIMUS,1,1,1,0.024060150375939848,0.0,0.024060150375939848,0.024060150375939848,0.024060150375939848,none,tested,192.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,1541B,1541B,4,2,1,-0.07037552340174692,0.4582653787241596,-0.4128746324729461,0.15607494543334582,-0.2810608462334714,none,tested,339.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,16-beta-bromoandrosterone,16BETABROMOANDROSTERONE,4,2,2,0.0093953849774568,0.19877550120717805,-0.0859346489186049,0.5949914705395785,0.028424699205878274,none,tested,243.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,"1S,3R-RSL-3",1S3RRSL3,4,1,0,-0.20634733036707453,0.18013417686318134,-0.260511679644049,0.27919911012235815,-0.23648498331479423,none,tested,402.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,3-Cl-AHPC,3CLAHPC,4,2,2,-0.03613777526821006,0.18358272162619993,-0.2783738001129306,0.07312252964426878,0.02766798418972332,none,tested,303.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,5-Fluorouracil,5FLUOROURACIL,4,1,0,-0.17180329249294765,0.162777356742874,-0.2588522588522589,0.0018315018315018313,-0.23687423687423687,none,tested,398.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,AACOCF3,AACOCF3,4,2,2,0.026399904632341917,0.17943011260975544,-0.13062788342967047,0.14059476846142382,0.10081620439032982,none,tested,216.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,ABT-737,ABT737,4,2,2,0.07861395298429998,0.17888435528105437,-0.0115995115995116,0.193786781614938,0.1636391409692613,none,tested,140.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,AC55649,AC55649,4,2,1,0.05049603388393018,0.2801579716382922,-0.21989290815682583,0.19503845071994758,-0.06712072072880239,none,tested,189.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,AGK2,AGK2,4,4,3,0.14515842131784096,0.1172812378146227,0.09579828167066315,0.3353018985001995,0.1834286437226667,TierB_moderate_candidate,tested,65.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,AM-580,AM580,4,3,2,0.1818181818181818,0.17461885940146812,-0.4059853190287973,0.25352907961603616,0.1753246753246753,TierA_strong_collateral,tested,40.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,AT7867,AT7867,4,2,1,0.02124505928853754,0.2580815923207228,-0.339356295878035,0.2749858836815359,-0.048418972332015815,none,tested,228.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
CTRPv2,100,rank,AZ-3146,AZ3146,4,3,2,0.23861432921196574,0.3570603294380136,-0.06445254481481104,0.5024009454915578,0.38217896711958,TierA_strong_collateral,tested,16.0,0.0001999600079984003,0.00019996000799840029,5000,shared row-label permutation of full sensitivity matrix across all drugs/trajectories
