module,subtype,members,n_members,mean_nes_subtype,mean_nes_other,delta_nes_subtype_vs_other,subtype_direction
COESSENTIALITY::746::molecular function:peptidyl-prolyl cis-trans isomerase activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.387155994519184,1.7281423327563072,-3.1152983272754913,lower_vulnerability
COESSENTIALITY::746::molecular function:peptidyl-prolyl cis-trans isomerase activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.7281423327563072,-1.387155994519184,3.1152983272754913,higher_vulnerability
COESSENTIALITY::747::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.1342332671422783,0.3413862883521168,0.7928469787901615,higher_vulnerability
COESSENTIALITY::747::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.3413862883521168,1.1342332671422783,-0.7928469787901615,lower_vulnerability
COESSENTIALITY::748::cellular component:transcription elongation factor complex,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9810733789298357,0.15418976200339007,0.8268836169264456,higher_vulnerability
COESSENTIALITY::748::cellular component:transcription elongation factor complex,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.15418976200339007,0.9810733789298357,-0.8268836169264456,lower_vulnerability
COESSENTIALITY::749::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9866034920236907,0.2343952219639718,0.7522082700597189,higher_vulnerability
COESSENTIALITY::749::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.2343952219639718,0.9866034920236907,-0.7522082700597189,lower_vulnerability
COESSENTIALITY::74::biological process:Rac protein signal transduction,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.9455688524123556,-1.9705389494538517,3.9161078018662074,higher_vulnerability
COESSENTIALITY::74::biological process:Rac protein signal transduction,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.9705389494538517,1.9455688524123556,-3.9161078018662074,lower_vulnerability
COESSENTIALITY::750::molecular function:ubiquitin conjugating enzyme binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.0894989367666277,0.2702656013050073,-1.359764538071635,lower_vulnerability
COESSENTIALITY::750::molecular function:ubiquitin conjugating enzyme binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.2702656013050073,-1.0894989367666277,1.359764538071635,higher_vulnerability
COESSENTIALITY::751::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.2483677124411499,-1.368272411716771,2.6166401241579207,higher_vulnerability
COESSENTIALITY::751::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.368272411716771,1.2483677124411499,-2.6166401241579207,lower_vulnerability
COESSENTIALITY::753::biological process:Rac protein signal transduction,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0023077526786306,-2.0203467105111343,3.022654463189765,higher_vulnerability
COESSENTIALITY::753::biological process:Rac protein signal transduction,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-2.0203467105111343,1.0023077526786306,-3.022654463189765,lower_vulnerability
COESSENTIALITY::754::biological process:leukocyte migration,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.0538247610134975,-1.1177844520071567,1.1716092130206541,higher_vulnerability
COESSENTIALITY::754::biological process:leukocyte migration,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.1177844520071567,0.0538247610134975,-1.1716092130206541,lower_vulnerability
COESSENTIALITY::755::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.127364283864675,1.130868698533809,-2.258232982398484,lower_vulnerability
COESSENTIALITY::755::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.130868698533809,-1.127364283864675,2.258232982398484,higher_vulnerability
COESSENTIALITY::756::biological process:muscle contraction,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.7891116849055271,-1.2478751976528957,2.0369868825584225,higher_vulnerability
COESSENTIALITY::756::biological process:muscle contraction,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.2478751976528957,0.7891116849055271,-2.0369868825584225,lower_vulnerability
COESSENTIALITY::757::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.8725223215753909,0.38271482530948325,0.48980749626590764,higher_vulnerability
COESSENTIALITY::757::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.38271482530948325,0.8725223215753909,-0.48980749626590764,lower_vulnerability
COESSENTIALITY::758::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.4753741590246658,-1.3666092663934741,2.8419834254181398,higher_vulnerability
COESSENTIALITY::758::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.3666092663934741,1.4753741590246658,-2.8419834254181398,lower_vulnerability
COESSENTIALITY::759::biological process:positive regulation of DNA repair,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.5246410899501406,-0.7701377125050497,2.2947788024551903,higher_vulnerability
COESSENTIALITY::759::biological process:positive regulation of DNA repair,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.7701377125050497,1.5246410899501406,-2.2947788024551903,lower_vulnerability
COESSENTIALITY::75::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.31393075029905637,1.0547957697806183,-1.3687265200796745,lower_vulnerability
COESSENTIALITY::75::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0547957697806183,-0.31393075029905637,1.3687265200796745,higher_vulnerability
COESSENTIALITY::760::cellular component:lamellipodium membrane,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.1656735310485546,-0.9617601791251541,2.1274337101737086,higher_vulnerability
COESSENTIALITY::760::cellular component:lamellipodium membrane,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.9617601791251541,1.1656735310485546,-2.1274337101737086,lower_vulnerability
COESSENTIALITY::761::biological process:regulation of vasoconstriction,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.2636547523318346,0.4008733574833614,-0.664528109815196,lower_vulnerability
COESSENTIALITY::761::biological process:regulation of vasoconstriction,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.4008733574833614,-0.2636547523318346,0.664528109815196,higher_vulnerability
COESSENTIALITY::762::biological process:positive regulation of interleukin-8 production,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0276080608195224,-0.34935765224091214,1.3769657130604345,higher_vulnerability
COESSENTIALITY::762::biological process:positive regulation of interleukin-8 production,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.34935765224091214,1.0276080608195224,-1.3769657130604345,lower_vulnerability
COESSENTIALITY::763::cellular component:lamellipodium membrane,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.2748878069172946,1.2282513404416058,-1.5031391473589004,lower_vulnerability
COESSENTIALITY::763::cellular component:lamellipodium membrane,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.2282513404416058,-0.2748878069172946,1.5031391473589004,higher_vulnerability
COESSENTIALITY::764::biological process:Golgi to plasma membrane transport,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.37214605189182537,0.3287768030498857,-0.700922854941711,lower_vulnerability
COESSENTIALITY::764::biological process:Golgi to plasma membrane transport,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.3287768030498857,-0.37214605189182537,0.700922854941711,higher_vulnerability
COESSENTIALITY::765::molecular function:dynein light chain binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.6426510625081923,1.0805234153629186,-2.723174477871111,lower_vulnerability
COESSENTIALITY::765::molecular function:dynein light chain binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0805234153629186,-1.6426510625081923,2.723174477871111,higher_vulnerability
COESSENTIALITY::766::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8106586121178377,0.5194303176403791,-1.3300889297582168,lower_vulnerability
COESSENTIALITY::766::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5194303176403791,-0.8106586121178377,1.3300889297582168,higher_vulnerability
COESSENTIALITY::767::cellular component:cytosolic large ribosomal subunit,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.1390855104029394,1.3441913339173315,-2.4832768443202706,lower_vulnerability
COESSENTIALITY::767::cellular component:cytosolic large ribosomal subunit,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.3441913339173315,-1.1390855104029394,2.4832768443202706,higher_vulnerability
COESSENTIALITY::768::biological process:inorganic anion transport,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.4618549436480783,0.5584311979054696,-0.0965762542573913,lower_vulnerability
COESSENTIALITY::768::biological process:inorganic anion transport,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5584311979054696,0.4618549436480783,0.0965762542573913,higher_vulnerability
COESSENTIALITY::76::molecular function:collagen binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.3503382303460123,-1.350853446744275,2.7011916770902875,higher_vulnerability
COESSENTIALITY::76::molecular function:collagen binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.350853446744275,1.3503382303460123,-2.7011916770902875,lower_vulnerability
COESSENTIALITY::770::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.157445210358831,-0.07980426243159007,-1.077640947927241,lower_vulnerability
COESSENTIALITY::770::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.07980426243159007,-1.157445210358831,1.077640947927241,higher_vulnerability
COESSENTIALITY::771::biological process:regulation of signal transduction by p53 class mediator,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.8072129907028939,-1.0481530677514348,1.8553660584543286,higher_vulnerability
COESSENTIALITY::771::biological process:regulation of signal transduction by p53 class mediator,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.0481530677514348,0.8072129907028939,-1.8553660584543286,lower_vulnerability
COESSENTIALITY::772::cellular component:M band,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9835963657505591,0.23092682963823372,0.7526695361123253,higher_vulnerability
COESSENTIALITY::772::cellular component:M band,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.23092682963823372,0.9835963657505591,-0.7526695361123253,lower_vulnerability
COESSENTIALITY::773::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.29576313146456407,-0.3815270522049423,0.6772901836695064,higher_vulnerability
COESSENTIALITY::773::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.3815270522049423,0.29576313146456407,-0.6772901836695064,lower_vulnerability
COESSENTIALITY::774::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.30422470528646195,0.4150870182831305,-0.7193117235695925,lower_vulnerability
COESSENTIALITY::774::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.4150870182831305,-0.30422470528646195,0.7193117235695925,higher_vulnerability
COESSENTIALITY::775::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.144889535776952,0.8145793639285318,0.33031017184842015,higher_vulnerability
COESSENTIALITY::775::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.8145793639285318,1.144889535776952,-0.33031017184842015,lower_vulnerability
COESSENTIALITY::776::molecular function:olfactory receptor activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.491529297853879,-0.4298354433219591,-1.06169385453192,lower_vulnerability
COESSENTIALITY::776::molecular function:olfactory receptor activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4298354433219591,-1.491529297853879,1.06169385453192,higher_vulnerability
COESSENTIALITY::777::biological process:hippocampus development,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.080516527578126,-0.8694512782262388,0.7889347506481128,higher_vulnerability
COESSENTIALITY::777::biological process:hippocampus development,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.8694512782262388,-0.080516527578126,-0.7889347506481128,lower_vulnerability
COESSENTIALITY::778::biological process:embryonic skeletal system morphogenesis,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.07734179246842066,1.4441666763444898,-1.5215084688129106,lower_vulnerability
COESSENTIALITY::778::biological process:embryonic skeletal system morphogenesis,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.4441666763444898,-0.07734179246842066,1.5215084688129106,higher_vulnerability
"COESSENTIALITY::779::biological process:RNA phosphodiester bond hydrolysis, exonucleolytic",cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5974480582278036,1.3514035414236283,-0.7539554831958247,lower_vulnerability
"COESSENTIALITY::779::biological process:RNA phosphodiester bond hydrolysis, exonucleolytic",cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.3514035414236283,0.5974480582278036,0.7539554831958247,higher_vulnerability
COESSENTIALITY::77::cellular component:intermediate filament,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.3797967294199425,0.9649495564692149,-1.3447462858891575,lower_vulnerability
COESSENTIALITY::77::cellular component:intermediate filament,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9649495564692149,-0.3797967294199425,1.3447462858891575,higher_vulnerability
COESSENTIALITY::780::biological process:7-methylguanosine mRNA capping,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.42407198860748,-0.01929507971047569,-1.4047769088970044,lower_vulnerability
COESSENTIALITY::780::biological process:7-methylguanosine mRNA capping,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.01929507971047569,-1.42407198860748,1.4047769088970044,higher_vulnerability
COESSENTIALITY::781::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.0134886356688895,-0.45824644455755026,-0.5552421911113392,lower_vulnerability
COESSENTIALITY::781::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.45824644455755026,-1.0134886356688895,0.5552421911113392,higher_vulnerability
COESSENTIALITY::782::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.39935742674054914,0.9439156734793789,-0.5445582467388297,lower_vulnerability
COESSENTIALITY::782::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9439156734793789,0.39935742674054914,0.5445582467388297,higher_vulnerability
COESSENTIALITY::783::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.23091520926648326,0.20073020819757725,0.03018500106890601,higher_vulnerability
COESSENTIALITY::783::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.20073020819757725,0.23091520926648326,-0.03018500106890601,lower_vulnerability
COESSENTIALITY::784::cellular component:proteasome core complex,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.4359454946774177,-0.6008727686340465,2.0368182633114644,higher_vulnerability
COESSENTIALITY::784::cellular component:proteasome core complex,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.6008727686340465,1.4359454946774177,-2.0368182633114644,lower_vulnerability
COESSENTIALITY::785::biological process:ribosomal large subunit assembly,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.4166817369413038,0.8545283832712472,-2.271210120212551,lower_vulnerability
COESSENTIALITY::785::biological process:ribosomal large subunit assembly,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.8545283832712472,-1.4166817369413038,2.271210120212551,higher_vulnerability
COESSENTIALITY::786::biological process:cholesterol efflux,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0981839853525466,-1.4617711637884092,2.559955149140956,higher_vulnerability
COESSENTIALITY::786::biological process:cholesterol efflux,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.4617711637884092,1.0981839853525466,-2.559955149140956,lower_vulnerability
COESSENTIALITY::787::cellular component:mitotic spindle pole,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.3259505270933338,0.23052313338310418,-1.556473660476438,lower_vulnerability
COESSENTIALITY::787::cellular component:mitotic spindle pole,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.23052313338310418,-1.3259505270933338,1.556473660476438,higher_vulnerability
COESSENTIALITY::788::biological process:regulation of transcription from RNA polymerase II promoter in response to hypoxia,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.3533398269617136,1.056648785826902,-1.4099886127886156,lower_vulnerability
COESSENTIALITY::788::biological process:regulation of transcription from RNA polymerase II promoter in response to hypoxia,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.056648785826902,-0.3533398269617136,1.4099886127886156,higher_vulnerability
COESSENTIALITY::789::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5671975766586898,-0.43405746362773917,1.0012550402864289,higher_vulnerability
COESSENTIALITY::789::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.43405746362773917,0.5671975766586898,-1.0012550402864289,lower_vulnerability
COESSENTIALITY::78::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.1324883110635726,-0.5725099872712086,1.7049982983347811,higher_vulnerability
COESSENTIALITY::78::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.5725099872712086,1.1324883110635726,-1.7049982983347811,lower_vulnerability
COESSENTIALITY::790::biological process:tRNA processing,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.9921202952930763,1.6525678516721503,-3.6446881469652266,lower_vulnerability
COESSENTIALITY::790::biological process:tRNA processing,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.6525678516721503,-1.9921202952930763,3.6446881469652266,higher_vulnerability
COESSENTIALITY::791::cellular component:small-subunit processome,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.1395854065505813,-0.08074080192023829,-1.058844604630343,lower_vulnerability
COESSENTIALITY::791::cellular component:small-subunit processome,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.08074080192023829,-1.1395854065505813,1.058844604630343,higher_vulnerability
COESSENTIALITY::792::biological process:male meiosis I,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.1989671176470829,-0.5275350640198901,1.726502181666973,higher_vulnerability
COESSENTIALITY::792::biological process:male meiosis I,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.5275350640198901,1.1989671176470829,-1.726502181666973,lower_vulnerability
COESSENTIALITY::793::biological process:negative regulation of inflammatory response,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.541113719349755,-1.4005166433127176,2.9416303626624725,higher_vulnerability
COESSENTIALITY::793::biological process:negative regulation of inflammatory response,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.4005166433127176,1.541113719349755,-2.9416303626624725,lower_vulnerability
COESSENTIALITY::794::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.042236885230088,1.3849785143561544,-2.4272153995862427,lower_vulnerability
COESSENTIALITY::794::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.3849785143561544,-1.042236885230088,2.4272153995862427,higher_vulnerability
COESSENTIALITY::795::biological process:collagen catabolic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.0100360971217344,0.21408299872242056,-1.224119095844155,lower_vulnerability
COESSENTIALITY::795::biological process:collagen catabolic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.21408299872242056,-1.0100360971217344,1.224119095844155,higher_vulnerability
COESSENTIALITY::796::biological process:negative regulation of cell differentiation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.26237715403477874,0.9922038901589482,-0.7298267361241695,lower_vulnerability
COESSENTIALITY::796::biological process:negative regulation of cell differentiation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9922038901589482,0.26237715403477874,0.7298267361241695,higher_vulnerability
COESSENTIALITY::797::molecular function:carbohydrate binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9775300494349803,-1.101233403332251,2.078763452767231,higher_vulnerability
COESSENTIALITY::797::molecular function:carbohydrate binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.101233403332251,0.9775300494349803,-2.078763452767231,lower_vulnerability
COESSENTIALITY::798::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.876639774738134,-1.385881962356845,2.2625217370949793,higher_vulnerability
COESSENTIALITY::798::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.385881962356845,0.876639774738134,-2.2625217370949793,lower_vulnerability
COESSENTIALITY::799::biological process:skeletal muscle contraction,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.8199698210192125,-0.979250622573668,1.7992204435928805,higher_vulnerability
COESSENTIALITY::799::biological process:skeletal muscle contraction,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.979250622573668,0.8199698210192125,-1.7992204435928805,lower_vulnerability
COESSENTIALITY::79::biological process:nervous system process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.41706255909000084,0.47436486105003906,-0.057302301960038216,lower_vulnerability
COESSENTIALITY::79::biological process:nervous system process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.47436486105003906,0.41706255909000084,0.057302301960038216,higher_vulnerability
COESSENTIALITY::7::cellular component:desmosome,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.0371092331313285,0.34999895538043974,0.6871102777508888,higher_vulnerability
COESSENTIALITY::7::cellular component:desmosome,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.34999895538043974,1.0371092331313285,-0.6871102777508888,lower_vulnerability
COESSENTIALITY::800::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.44275445916858386,0.027596701092978015,0.41515775807560584,higher_vulnerability
COESSENTIALITY::800::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.027596701092978015,0.44275445916858386,-0.41515775807560584,lower_vulnerability
COESSENTIALITY::801::biological process:inactivation of MAPK activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.1334262221812286,-0.2893557118884022,-0.8440705102928263,lower_vulnerability
COESSENTIALITY::801::biological process:inactivation of MAPK activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.2893557118884022,-1.1334262221812286,0.8440705102928263,higher_vulnerability
COESSENTIALITY::802::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8345715010108341,0.011611096696146461,-0.8461825977069806,lower_vulnerability
COESSENTIALITY::802::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.011611096696146461,-0.8345715010108341,0.8461825977069806,higher_vulnerability
COESSENTIALITY::803::biological process:tRNA processing,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.3594089483891993,1.3471226689002893,-2.706531617289489,lower_vulnerability
COESSENTIALITY::803::biological process:tRNA processing,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.3471226689002893,-1.3594089483891993,2.706531617289489,higher_vulnerability
COESSENTIALITY::804::molecular function:heparin binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.24052593753268095,0.2133772892715872,0.027148648261093755,higher_vulnerability
COESSENTIALITY::804::molecular function:heparin binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.2133772892715872,0.24052593753268095,-0.027148648261093755,lower_vulnerability
COESSENTIALITY::805::biological process:sphingolipid biosynthetic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.2196699414113032,1.0325135255969657,-2.252183467008269,lower_vulnerability
COESSENTIALITY::805::biological process:sphingolipid biosynthetic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0325135255969657,-1.2196699414113032,2.252183467008269,higher_vulnerability
COESSENTIALITY::806::molecular function:protein kinase activator activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.2278751680021993,-0.4708601152672907,1.69873528326949,higher_vulnerability
COESSENTIALITY::806::molecular function:protein kinase activator activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4708601152672907,1.2278751680021993,-1.69873528326949,lower_vulnerability
COESSENTIALITY::807::cellular component:rough endoplasmic reticulum,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8439615723137277,0.8465916224447042,-1.690553194758432,lower_vulnerability
COESSENTIALITY::807::cellular component:rough endoplasmic reticulum,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.8465916224447042,-0.8439615723137277,1.690553194758432,higher_vulnerability
COESSENTIALITY::808::molecular function:snoRNA binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.6141396507175216,1.8665752552214532,-3.480714905938975,lower_vulnerability
COESSENTIALITY::808::molecular function:snoRNA binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.8665752552214532,-1.6141396507175216,3.480714905938975,higher_vulnerability
COESSENTIALITY::809::molecular function:histone demethylase activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.273726062790772,0.6341747314108336,-1.9079007942016055,lower_vulnerability
COESSENTIALITY::809::molecular function:histone demethylase activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.6341747314108336,-1.273726062790772,1.9079007942016055,higher_vulnerability
