database,DRUG_NAME,drug_key,n_models_available,n_models_positive_median_rho,n_models_direction_consistent_ge3of4,n_models_top50,n_models_top100,n_models_top200,median_model_rho,median_model_rank,signature_robust_flag,model_combinations
CTRPv2,SRT-1720,SRT1720,6,0,0,0,0,0,-0.21895990529367437,400.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,STF-31,STF31,6,5,2,0,0,4,0.015253562828437565,174.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Salermide:PLX-4032 (12:1 mol/mol),SALERMIDEPLX4032121MOLMOL,6,3,3,0,2,3,0.031462154756527194,169.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Saracatinib,SARACATINIB,6,3,3,0,0,3,-0.015329670329670328,238.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selisistat,SELISISTAT,6,1,1,0,0,1,-0.07574136892667982,318.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib,SELUMETINIB,6,2,0,0,0,0,-0.018229548229548233,255.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:BRD-A02303741 (4:1 mol/mol),SELUMETINIBBRDA0230374141MOLMOL,6,0,0,0,0,0,-0.09050671550671549,346.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:GDC-0941 (4:1 mol/mol),SELUMETINIBGDC094141MOLMOL,6,1,0,0,0,0,-0.06969549499443826,331.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:JQ-1 (4:1 mol/mol),SELUMETINIBJQ141MOLMOL,6,0,0,0,0,0,-0.03770856507230256,280.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:MK-2206 (8:1 mol/mol),SELUMETINIBMK220681MOLMOL,6,4,4,0,0,4,0.04627805145046525,170.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:PLX-4032 (8:1 mol/mol),SELUMETINIBPLX403281MOLMOL,6,5,0,0,0,5,0.05199781061850027,156.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:UNC0638 (4:1 mol/mol),SELUMETINIBUNC063841MOLMOL,6,4,4,0,0,5,0.06112479474548439,144.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:decitabine (4:1 mol/mol),SELUMETINIBDECITABINE41MOLMOL,6,6,3,4,4,6,0.1586324786324786,40.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:navitoclax (8:1 mol/mol),SELUMETINIBNAVITOCLAX81MOLMOL,6,2,1,0,0,2,-0.03863247863247863,294.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:piperlongumine (8:1 mol/mol),SELUMETINIBPIPERLONGUMINE81MOLMOL,6,6,6,0,2,6,0.065,122.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:tretinoin (2:1 mol/mol),SELUMETINIBTRETINOIN21MOLMOL,6,5,1,0,0,4,0.01984126984126984,197.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Selumetinib:vorinostat (8:1 mol/mol),SELUMETINIBVORINOSTAT81MOLMOL,6,0,0,0,0,0,-0.06608142515871396,300.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Semagacestat,SEMAGACESTAT,6,5,1,1,2,5,0.05066086814085667,159.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Sepantronium bromide,SEPANTRONIUMBROMIDE,6,6,4,2,5,5,0.11935897435897434,60.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Serdemetan,SERDEMETAN,6,3,3,0,0,3,-0.023935088515436444,255.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Serdemetan:SCH-529074 (1:1 mol/mol),SERDEMETANSCH52907411MOLMOL,6,4,0,1,1,4,0.05392858243887867,172.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Sildenafil citrate,SILDENAFILCITRATE,6,6,6,4,6,6,0.1499863163656267,40.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Silmitasertib,SILMITASERTIB,6,6,6,5,6,6,0.25488428412724073,8.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Simvastatin,SIMVASTATIN,6,5,2,0,0,4,0.003568270809650116,173.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Sirolimus:bortezomib (250:1 mol/mol),SIROLIMUSBORTEZOMIB2501MOLMOL,6,4,4,1,1,4,0.07140679103759787,135.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Sorafenib,SORAFENIB,6,4,3,0,2,4,0.06384615384615384,149.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Spautin-1,SPAUTIN1,6,2,1,0,0,1,-0.03442316860003178,252.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,StemRegenin 1,STEMREGENIN1,6,1,0,0,0,1,-0.02709052119607969,242.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Sunitinib,SUNITINIB,6,4,3,0,0,4,0.02229379815586712,188.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,T-5345967,T5345967,6,0,0,0,0,0,-0.13315923207227554,374.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,TG-100-115,TG100115,6,6,6,3,4,6,0.11575936264985587,56.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,TGX221,TGX221,6,6,4,2,4,4,0.0862654877350975,87.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,TPCA-1,TPCA1,6,0,0,0,0,0,-0.06304914976582503,317.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,TW 37,TW37,6,1,0,0,0,0,-0.06113323354053442,307.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tacrolimus,TACROLIMUS,6,2,2,0,0,2,-0.00886324961580554,216.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tamatinib,TAMATINIB,6,6,6,1,5,6,0.08900224924483059,81.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tamoxifen,TAMOXIFEN,6,5,5,0,3,5,0.0879927563532786,96.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tandutinib,TANDUTINIB,6,6,6,3,4,6,0.12648221343873522,55.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tanespimycin,TANESPIMYCIN,6,4,2,0,0,3,0.012478632478632476,197.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tanespimycin:bortezomib (250:1 mol/mol),TANESPIMYCINBORTEZOMIB2501MOLMOL,6,1,0,0,0,1,-0.028514963297571996,261.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tanespimycin:gemcitabine (1:1 mol/mol),TANESPIMYCINGEMCITABINE11MOLMOL,6,0,0,0,0,0,-0.056239737274220034,303.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Temozolomide,TEMOZOLOMIDE,6,6,4,1,3,6,0.08642819463157672,108.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tipifarnib,TIPIFARNIB,6,5,5,0,4,5,0.08809829059829058,87.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tivozanib,TIVOZANIB,6,3,3,2,3,3,0.03227725366443904,167.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Topotecan,TOPOTECAN,6,3,0,0,0,0,-0.008278598795840177,253.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tretinoin:carboplatin (2:1 mol/mol),TRETINOINCARBOPLATIN21MOLMOL,6,6,6,0,1,6,0.07063776470478672,129.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tretinoin:navitoclax (4:1 mol/mol),TRETINOINNAVITOCLAX41MOLMOL,6,6,3,3,4,6,0.13691056889080072,58.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Triazolothiadiazine,TRIAZOLOTHIADIAZINE,6,3,1,0,1,2,-0.008319649698960043,248.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Trifluoperazine,TRIFLUOPERAZINE,6,0,0,0,0,0,-0.03571723192179706,281.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Triptolide,TRIPTOLIDE,6,3,0,1,2,3,0.010943312083499848,218.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,UNC0321,UNC0321,6,3,1,0,0,1,-0.015850953305764498,239.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,UNC0638,UNC0638,6,1,0,0,0,0,-0.035261792503637465,237.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,VER155008,VER155008,6,1,0,0,0,0,-0.06866018680056392,311.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,VU0155056,VU0155056,6,0,0,0,0,0,-0.19985563314538374,397.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Valdecoxib,VALDECOXIB,6,3,3,2,3,3,0.03995608879470269,168.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Vandetanib,VANDETANIB,6,1,0,0,0,1,-0.08395038665556256,331.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Veliparib,VELIPARIB,6,1,0,0,0,0,-0.05732485371411036,313.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Vemurafenib,VEMURAFENIB,6,1,0,0,0,0,-0.052731318269454305,289.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Vincristine sulfate,VINCRISTINESULFATE,6,0,0,0,0,0,-0.0858652470999523,338.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Vorapaxar,VORAPAXAR,6,5,3,3,3,5,0.12006817515491411,78.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Vorinostat,VORINOSTAT,6,4,4,1,1,4,0.04221001221001221,133.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Vorinostat:navitoclax (4:1 mol/mol),VORINOSTATNAVITOCLAX41MOLMOL,6,6,6,4,6,6,0.14632445416067197,39.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Voxtalisib,VOXTALISIB,6,6,5,4,5,6,0.17267555648228183,20.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,WAY-362450,WAY362450,6,0,0,0,0,0,-0.10665721109098103,353.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,WP1130,WP1130,6,3,0,0,0,1,-0.02979177844221808,268.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,WZ8040,WZ8040,6,6,4,0,1,5,0.06090936035845042,126.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,YK-4-279,YK4279,6,1,0,0,0,0,-0.04533110981693411,278.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,YL54,YL54,6,6,6,1,2,4,0.03192743385637488,141.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,ZSTK474,ZSTK474,6,5,4,2,4,6,0.12054334554334553,73.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Zebularine,ZEBULARINE,6,0,0,0,0,0,-0.07701114423413463,326.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,BRD-K13999467,BRDK13999467,6,1,1,0,0,1,-0.049566914199411435,312.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,BRD-K92856060,BRDK92856060,6,0,0,0,0,0,-0.11486183508374287,365.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,BRD1812,BRD1812,6,0,0,0,0,0,-0.07103174603174603,335.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Bax channel blocker,BAXCHANNELBLOCKER,6,6,3,0,1,6,0.07576923076923077,126.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,CCT036477,CCT036477,6,0,0,0,0,0,-0.06867643862542559,312.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Canertinib,CANERTINIB,6,0,0,0,0,0,-0.05980861244019139,295.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Carboplatin:UNC0638 (2:1 mol/mol),CARBOPLATINUNC063821MOLMOL,6,0,0,0,0,0,-0.1277339891016908,375.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Cyclosporin-A,CYCLOSPORINA,6,2,0,0,0,0,-0.056684093030307255,301.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Epigallocatechin-3-monogallate,EPIGALLOCATECHIN3MONOGALLATE,6,1,1,0,0,0,-0.035827759197324414,270.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Fluvastatin,FLUVASTATIN,6,1,0,0,0,1,-0.04030664681904426,293.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,GW843682X,GW843682X,6,6,4,0,2,6,0.07005360676151415,137.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Gossypol,GOSSYPOL,6,4,4,2,3,4,0.09013269339356297,111.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,JQ-1:navitoclax (2:1 mol/mol),JQ1NAVITOCLAX21MOLMOL,6,6,4,0,1,4,0.03195488721804511,177.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,L-685458,L685458,6,3,1,0,0,2,-0.0026211656199022996,253.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,ML162,ML162,6,0,0,0,0,0,-0.1853311439518336,395.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,NVP-ADW742,NVPADW742,6,6,2,0,1,6,0.03915866741953698,174.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Navitoclax:sorafenib (1:1 mol/mol),NAVITOCLAXSORAFENIB11MOLMOL,6,6,6,5,5,6,0.190311004784689,17.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,PAC-1,PAC1,6,1,0,0,0,0,-0.04578595317725752,273.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Pifithrin,PIFITHRIN,6,6,5,5,6,6,0.19587662828866642,11.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Regorafenib,REGORAFENIB,6,4,0,0,0,2,0.010090063154140802,212.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Repligen 136,REPLIGEN136,6,2,2,1,1,2,-0.02841986482091747,273.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Tretinoin,TRETINOIN,6,4,4,2,4,4,0.13543756240755633,58.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,UNC0638:navitoclax (1:1 mol/mol),UNC0638NAVITOCLAX11MOLMOL,6,5,3,2,3,4,0.08766210653024434,102.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Vorinostat:carboplatin (1:1 mol/mol),VORINOSTATCARBOPLATIN11MOLMOL,6,3,1,0,1,3,0.0016025641025641012,207.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,BRD-K02251932,BRDK02251932,6,0,0,0,0,0,-0.0852470351977139,331.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,BRD-A94377914,BRDA94377914,6,3,0,2,3,3,-0.0007518796992481216,220.0,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,BRD-K79669418,BRDK79669418,6,6,0,6,6,6,0.2827506446641255,3.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,CIL55A,CIL55A,6,4,0,2,3,4,0.09774436090225563,103.0,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,FQI-1,FQI1,6,4,0,1,2,3,0.019548872180451128,194.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,SU11274,SU11274,6,6,0,3,4,6,0.12330827067669171,57.5,True,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
CTRPv2,Temsirolimus,TEMSIROLIMUS,6,3,0,0,0,1,-0.041353383458646614,287.5,False,top100_weighted;top100_rank;top250_weighted;top250_rank;top500_weighted;top500_rank
