modality,gene,k,right_high_cohorts,left_high_cohorts,same_direction,pooled_hedges_g,se,ci_low,ci_high,meta_p,tau2,i2_percent,nominal_welch_p_lt_0.05,meta_fdr,stable_right_high,stable_left_high
single_cell_patient_pseudobulk,AC011899.1,1,1,0,True,0.6689409860185608,0.5157339445176126,-0.3418975452359597,1.6797795172730812,0.19460846445689106,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC011899.2,1,1,0,True,0.5456051240822287,0.5105209157400195,-0.4550158707682094,1.5462261189326667,0.28519478752309846,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC011933.3,1,1,0,True,0.4727272727272726,0.5079184086044644,-0.5227928081374775,1.4682473535920226,0.35200101749907287,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC011944.1,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC011997.1,4,3,1,False,0.25462424873331907,0.29584045049114643,-0.3252230342293279,0.8344715316959661,0.3894137716245474,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012085.2,1,1,0,True,0.6937886137080728,0.5169050285977855,-0.31934524234358685,1.7069224697597325,0.17953198155816308,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012150.1,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012254.3,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012309.1,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012313.1,1,1,0,True,0.8009228942497962,0.5224078005643494,-0.2229963948563286,1.824842183355921,0.1252420245657065,0.0,100.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012313.5,1,1,0,True,0.6806331145447402,0.5162800125006526,-0.3312757099565389,1.6925419390460192,0.1873895174964445,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012313.6,1,1,0,True,0.608967801815338,0.5130734347205992,-0.3966561302370363,1.6145917338677123,0.23526634294145254,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012313.7,1,1,0,True,0.7565694411919217,0.5200411151103294,-0.26271114442432375,1.7758500268081672,0.14571738195121556,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012314.8,3,0,3,True,-0.3398272029484978,0.36774805652900777,-1.060613393745353,0.38095898784835747,0.355446677280444,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012317.1,1,1,0,True,1.0365267553629953,0.5370018527030869,-0.015996875935054833,2.0890503866610457,0.05358072861683907,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012358.7,3,3,0,True,0.8020000977707085,0.37618505712354977,0.06467738580855098,1.539322809732866,0.0330126258175989,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012358.8,3,3,0,True,0.6291094660120892,0.36893477925904833,-0.09400270133564559,1.3522216333598238,0.08815617976745156,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012363.1,1,1,0,True,0.47722447306067367,0.5080685835905578,-0.5185899507768197,1.473038896898167,0.3475811307347727,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012363.13,1,0,1,True,-0.47887323943661975,0.4564977440669521,-1.3736088178078458,0.41586233893460633,0.2941709542029739,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012363.4,3,3,0,True,0.727284811291179,0.37599937601036176,-0.009673965689130148,1.4642435882714882,0.05307977690061053,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012368.2,1,1,0,True,0.7172820126904618,0.5180490009134988,-0.2980940290999958,1.7326580544809194,0.16617991051732395,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012379.1,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012447.1,1,1,0,True,0.9136717174095644,0.528974614810651,-0.12311852761931152,1.9504619624384403,0.08412266808669677,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012464.1,1,1,0,True,0.5972438102965617,0.5125810099367415,-0.40741496917945164,1.6019025897725752,0.2439503484176362,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012467.2,1,1,0,True,1.1005183026291043,0.5415302568522716,0.03911899919865203,2.1619176060595566,0.04212957952868114,0.0,0.0,1,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012494.1,2,1,1,False,-0.6659712104080547,0.4147002242049743,-1.4787836498498044,0.1468412290336949,0.10829370014457929,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012506.3,1,1,0,True,0.3874275265985955,0.454081103900246,-0.5025714370458866,1.2774264902430774,0.3935416525338482,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012507.1,1,1,0,True,0.4727272727272726,0.5079184086044644,-0.5227928081374775,1.4682473535920226,0.35200101749907287,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012510.1,1,1,0,True,0.6239198764513869,0.5137146238161221,-0.3829607862282123,1.630800539130986,0.22454684638148492,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012557.1,1,1,0,True,0.6664896026523658,0.5156205827670086,-0.3441267395709712,1.6771059448757026,0.19615048832761584,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012557.2,1,0,1,True,-0.44111826570792173,0.5069018404674887,-1.4346458730241995,0.552409341608356,0.3841778749130328,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012603.1,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012615.4,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012615.5,1,1,0,True,0.6471955716673743,0.5147420334492754,-0.36169881389320535,1.656089957227954,0.20863770158687744,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012617.1,1,0,1,True,-0.5020367933649792,0.5089218625785646,-1.4995236440189659,0.4954500572890075,0.32390190941584474,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012636.1,1,1,0,True,0.500604170260937,0.5088714591862861,-0.49678388974418375,1.4979922302660578,0.32523663949315307,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC012645.4,1,1,0,True,0.4727272727272726,0.5079184086044644,-0.5227928081374775,1.4682473535920226,0.35200101749907287,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013264.1,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013264.2,2,1,1,False,0.4001656974456492,0.40071972815502716,-0.385244969738204,1.1855763646295023,0.31798006255213174,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013270.1,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013275.2,3,0,3,True,-0.5491458008316266,0.3671428692221645,-1.2687458245070689,0.17045422284381584,0.13472459937611034,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013394.1,1,1,0,True,0.9035974832957255,0.5283562249298144,-0.1319807175667106,1.9391756841581618,0.08722796247681339,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013400.1,1,1,0,True,0.5132935324313225,0.5093227383509198,-0.4849790347364803,1.5115660995991251,0.3135522990951921,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013403.2,1,1,0,True,0.6998627314623166,0.5171973871222356,-0.3138441472972652,1.7135696102218985,0.17599716275574107,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013448.1,1,0,1,True,-0.5999597623254762,0.4604550584034871,-1.5024516767963108,0.30253215214535845,0.1925845330687629,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013468.1,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013472.3,1,1,0,True,0.7201389758342159,0.5181905380578637,-0.2955144787591969,1.7357924304276287,0.16461437565886672,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013549.2,1,1,0,True,0.5036215321818587,0.5089777797450354,-0.4939749161184108,1.5012179804821282,0.32243008114314087,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013553.4,1,1,0,True,0.6806331145447402,0.5162800125006526,-0.3312757099565389,1.6925419390460192,0.1873895174964445,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013565.3,1,1,0,True,0.7422604413794287,0.519304155399896,-0.27557570320436753,1.760096585963225,0.15290750817763538,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC013726.1,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015660.2,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015674.1,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015688.3,1,0,1,True,-0.47887323943661975,0.4564977440669521,-1.3736088178078458,0.41586233893460633,0.2941709542029739,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015688.4,1,1,0,True,0.8643440679509901,0.5260055223705922,-0.16662675589537057,1.8953148917973506,0.10033692257841814,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015689.1,1,0,1,True,-0.7098177346744681,0.5176816871005081,-1.724473841391464,0.30483837204252784,0.17032911051111188,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015712.1,1,0,1,True,-0.7214125083703448,0.5182537990775642,-1.7371899545623704,0.29436493782168094,0.1639205164712837,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015712.4,1,1,0,True,0.7012286179959726,0.5172634578341977,-0.3126077593590548,1.715064995351,0.1752103019378285,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015726.1,1,1,0,True,0.7839725764332297,0.5214887000761569,-0.23814527571603783,1.8060904285824972,0.132752500286985,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015802.6,1,1,0,True,0.8935828855835125,0.5277475848698802,-0.14080238076145257,1.9279681519284777,0.09041716127623578,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015813.3,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015849.16,2,2,0,True,0.44659356140057566,0.40035911105380606,-0.33811029626488426,1.2312974190660355,0.26464373568418453,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015853.2,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015908.2,1,0,1,True,-0.47396754111121364,0.5079596873075028,-1.4695685282339193,0.521633446011492,0.35077814006570995,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015912.1,1,1,0,True,0.8304121741162575,0.5240496288834433,-0.1967250984952914,1.8575494467278064,0.11305588613398235,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015922.6,2,2,0,True,0.45719914889426855,0.4050638638783384,-0.3367260243072748,1.251124322095812,0.2590206945863107,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015961.2,1,1,0,True,0.6328285902668295,0.514103659108991,-0.3748145815867928,1.6404717621204519,0.21834688298192406,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC015971.2,3,0,3,True,-0.6656009249790897,0.37035515795758783,-1.3914970345759619,0.06029518461778238,0.07230445941500652,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016205.1,1,1,0,True,0.5615854697073404,0.5111394218447649,-0.4402477971083989,1.5634187365230796,0.2719018561099322,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016396.1,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016405.2,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016549.1,3,1,2,False,-0.43220342549574076,0.36703724840826524,-1.1515964323759404,0.28718958138445905,0.23897745107279378,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016575.1,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016588.1,1,1,0,True,0.9999461294642898,0.5345188845331116,-0.04771088422060876,2.0476031431491886,0.06138105722018826,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016588.2,1,1,0,True,0.7823298235847451,0.521400584719045,-0.23961532246458317,1.8042749696340734,0.1335006978823924,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016590.3,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016596.1,1,1,0,True,0.5889980649206304,0.5122401334363269,-0.41499259661457033,1.5929887264558311,0.25020666475463427,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016629.2,1,1,0,True,0.7100046456156772,0.5176908411672192,-0.30466940307207246,1.724678694303427,0.1702241639654576,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016700.2,3,1,2,False,-0.3393813037818687,0.36774791862280765,-1.0601672242825717,0.3814046167188343,0.356078099493102,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016700.3,1,1,0,True,0.5927754138487389,0.5123957277640406,-0.4115202125687807,1.5970710402662585,0.24732534298585573,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016722.3,4,3,1,False,0.40824383262822334,0.29990864771450265,-0.17957711689220185,0.9960647821486486,0.17344187584265425,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016723.4,2,2,0,True,0.4538801753819151,0.40866547533913244,-0.3471041562827845,1.2548645070466147,0.2667233887276588,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016730.1,1,0,1,True,-0.47887323943661975,0.4564977440669521,-1.3736088178078458,0.41586233893460633,0.2941709542029739,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016735.1,4,4,0,True,0.25729263043975836,0.2940236019893289,-0.3189936294593263,0.833578890338843,0.38153323400822126,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016735.2,3,1,2,False,-0.3836625226209643,0.36427204255208817,-1.0976357260230571,0.3303106807811285,0.2922352408573575,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016738.3,1,1,0,True,0.3874275265985955,0.454081103900246,-0.5025714370458866,1.2774264902430774,0.3935416525338482,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016745.2,1,1,0,True,0.5105843487692617,0.5092254755020514,-0.4874975832147591,1.5086662807532827,0.3160208283311545,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016746.1,1,0,1,True,-0.7662232923474598,0.5205456660952654,-1.78649279789418,0.25404621319926035,0.14103121587666864,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016768.1,2,0,2,True,-0.6631687468121132,0.41138561284133573,-1.4694845479811312,0.14314705435690478,0.10695393205740208,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016825.1,1,0,1,True,-0.5805141094765122,0.5118941237942146,-1.583826592113173,0.42279837316014846,0.2567731013019269,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016831.5,1,1,0,True,0.7664905141698122,0.5205597162228468,-0.2538065296269676,1.786787557966592,0.14090336025650632,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016831.7,4,1,3,False,-0.40795575565107944,0.29938554697409303,-0.9947514277203018,0.1788399164181429,0.17299490700437514,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016876.3,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016907.2,1,1,0,True,0.47272727272727266,0.5079184086044644,-0.5227928081374774,1.4682473535920226,0.35200101749907287,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016910.1,2,0,2,True,-0.5180027102044181,0.4020125512528336,-1.305947310659972,0.2699418902511357,0.19756371545977858,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC016995.3,3,1,2,False,-0.608821917335189,0.37267882443011874,-1.3392724132182217,0.1216285785478437,0.10233509357976936,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC017006.2,1,0,1,True,-0.47887323943661975,0.4564977440669521,-1.3736088178078458,0.41586233893460633,0.2941709542029739,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC017060.1,3,2,1,False,0.46599823979993543,0.369486796430261,-0.25819588120337617,1.190192360803247,0.20723534403273636,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC017074.2,3,0,3,True,-0.4217611055446795,0.36403217918450154,-1.1352641767463025,0.29174196565694355,0.246626637091947,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC017083.2,1,1,0,True,0.9165150493978933,0.5291502566707719,-0.12061945367681948,1.953649552472606,0.08326454357745915,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC017101.10,1,1,0,True,0.3874275265985955,0.454081103900246,-0.5025714370458866,1.2774264902430774,0.3935416525338482,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC017104.2,1,0,1,True,-0.47887323943661975,0.4564977440669521,-1.3736088178078458,0.41586233893460633,0.2941709542029739,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018359.1,3,1,2,False,-0.5095772924660826,0.368545245985764,-1.23192597459818,0.21277138966601483,0.1667653777678587,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018362.1,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018362.2,1,1,0,True,0.6338511727382639,0.5141486482242018,-0.3738801777811718,1.6415825232576995,0.21764406280163007,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018413.1,1,0,1,True,-0.4336102127207553,0.5066704274186151,-1.426684250461241,0.5594638250197304,0.39210660168250344,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018521.7,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018529.2,1,1,0,True,0.5046837598391358,0.5090153554183019,-0.4929863367807359,1.5023538564590075,0.32144625298105667,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018541.1,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018553.1,1,1,0,True,0.6525116208587634,0.5149816714961712,-0.3568524552737322,1.661875696991259,0.2051345697929945,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018553.2,1,1,0,True,0.4727272727272726,0.5079184086044644,-0.5227928081374775,1.4682473535920226,0.35200101749907287,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018638.7,1,1,0,True,0.8638994022663761,0.5259794325567507,-0.16702028554485537,1.8948190900776076,0.10049501499202418,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018647.2,1,0,1,True,-0.5452821455714741,0.5105085915843082,-1.545878985076718,0.4553146939337699,0.2854684095771314,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018737.3,3,2,1,False,0.4522160371036931,0.49786129673021357,-0.5235921044875254,1.4280241786949117,0.363710596091272,0.23897853652549822,29.108955752304855,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018742.1,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018761.3,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018766.6,1,1,0,True,0.3874275265985955,0.454081103900246,-0.5025714370458866,1.2774264902430774,0.3935416525338482,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018781.1,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018797.2,1,1,0,True,1.0092487941509265,0.5351429424694163,-0.03963137308912934,2.0581289613909823,0.05930270975232021,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC018946.1,1,1,0,True,0.6937886137080728,0.5169050285977855,-0.31934524234358685,1.7069224697597325,0.17953198155816308,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019068.1,1,0,1,True,-1.0405439499236395,0.5372792474164452,-2.093611274859872,0.012523375012593041,0.052783111326621474,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019069.1,1,1,0,True,0.6787437590783408,0.5161911706531587,-0.3329909354018502,1.6904784535585318,0.188540915420231,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019080.4,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019117.2,3,2,1,False,0.4918696247288975,0.370182808218954,-0.23368867938025228,1.2174279288380472,0.18394007535977663,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019118.2,1,1,0,True,0.4727272727272726,0.5079184086044644,-0.5227928081374775,1.4682473535920226,0.35200101749907287,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019155.3,1,1,0,True,0.7100046456156772,0.5176908411672192,-0.30466940307207246,1.724678694303427,0.1702241639654576,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019186.1,4,4,0,True,0.5733638490338764,0.2988255274206529,-0.012334184710603213,1.159061882778356,0.05501921413018154,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019197.1,1,1,0,True,0.4603165055126465,0.5075111288451634,-0.5344053070238737,1.4550383180491666,0.3644027213909624,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019206.1,1,1,0,True,0.3874275265985955,0.454081103900246,-0.5025714370458866,1.2774264902430774,0.3935416525338482,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019254.1,1,0,1,True,-0.4727272727272727,0.5079184086044644,-1.4682473535920229,0.5227928081374773,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019257.2,1,1,0,True,0.4727272727272727,0.5079184086044644,-0.5227928081374773,1.4682473535920229,0.35200101749907264,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC019330.1,3,0,3,True,-0.5408142704117824,0.31771210661913113,-1.1635299993852795,0.0819014585617146,0.08871509733897015,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC020558.1,1,1,0,True,0.43245032164631547,0.5066350222191515,-0.5605543219032214,1.4254549651958524,0.39334124558635086,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC020594.5,3,3,0,True,0.42698723324326926,0.37406660078895404,-0.3061833043030806,1.1601577707896191,0.2536727988310604,0.0017570109291970622,0.3013926568274393,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC020595.1,1,0,1,True,-0.47887323943661975,0.4564977440669521,-1.3736088178078458,0.41586233893460633,0.2941709542029739,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC020656.1,1,1,0,True,1.2030485061126288,0.5492633283401319,0.12649238256597028,2.2796046296592873,0.028502877682027604,0.0,0.0,1,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC020658.2,1,1,0,True,0.6689409860185608,0.5157339445176126,-0.3418975452359597,1.6797795172730812,0.19460846445689106,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC020659.1,1,0,1,True,-0.5948755034896392,0.5124826430737522,-1.5993414839141935,0.4095904769349151,0.2457346318725756,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC020661.1,1,1,0,True,0.7117834894122375,0.5177780735232264,-0.3030615346932861,1.726628513517761,0.16922808224182562,0.0,0.0,0,0.9137458562821626,False,False
single_cell_patient_pseudobulk,AC020661.3,1,0,1,True,-0.5910569357214382,0.5123248237643357,-1.5952135902995361,0.41309971885665975,0.24863296103857047,0.0,0.0,0,0.9137458562821626,False,False
