dataset_id,donor_key,donor_id,group,compartment,n_cells,PPARA,PPARD,PPARG,NR1I2,NR1I3,NR1H2,NR1H3,RELA,STAT3
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,normal,epithelial,1950,457.0,456.0,824.0,181.0,4.0,562.0,218.0,313.0,837.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,normal,fibroblast,30,2.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,6.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,normal,myeloid,61,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,8.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,tumor,epithelial,6,0.0,6.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,tumor,myeloid,36,0.0,6.0,0.0,0.0,0.0,7.0,8.0,7.0,8.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,normal,endothelial,22,2.0,0.0,3.0,0.0,0.0,6.0,3.0,3.0,13.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,normal,epithelial,823,91.0,61.0,138.0,41.0,0.0,93.0,49.0,54.0,288.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,normal,fibroblast,43,1.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,12.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,normal,myeloid,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,tumor,endothelial,35,1.0,1.0,4.0,0.0,0.0,9.0,0.0,12.0,23.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,tumor,epithelial,289,31.0,23.0,42.0,17.0,0.0,52.0,14.0,34.0,94.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,tumor,fibroblast,29,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,11.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,tumor,myeloid,144,0.0,10.0,2.0,0.0,0.0,22.0,41.0,15.0,36.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C153,C153,tumor,endothelial,128,3.0,7.0,1.0,0.0,0.0,32.0,1.0,17.0,50.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C153,C153,tumor,epithelial,122,15.0,10.0,21.0,7.0,0.0,23.0,3.0,19.0,51.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C153,C153,tumor,fibroblast,61,3.0,3.0,0.0,0.0,0.0,15.0,2.0,7.0,26.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C153,C153,tumor,myeloid,794,26.0,53.0,20.0,0.0,0.0,163.0,100.0,58.0,223.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C154,C154,tumor,endothelial,51,9.0,7.0,11.0,0.0,0.0,47.0,2.0,72.0,189.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C154,C154,tumor,epithelial,546,280.0,186.0,226.0,16.0,1.0,247.0,69.0,289.0,822.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C154,C154,tumor,fibroblast,5,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,8.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C154,C154,tumor,myeloid,179,28.0,32.0,16.0,1.0,1.0,74.0,164.0,64.0,239.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,normal,endothelial,19,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,7.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,normal,epithelial,1244,317.0,300.0,531.0,107.0,1.0,257.0,120.0,143.0,321.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,normal,fibroblast,110,6.0,3.0,2.0,0.0,0.0,8.0,8.0,9.0,27.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,normal,myeloid,33,1.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,9.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,tumor,endothelial,70,29.0,11.0,22.0,0.0,1.0,80.0,11.0,118.0,333.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,tumor,epithelial,251,338.0,80.0,255.0,56.0,0.0,170.0,37.0,173.0,514.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,tumor,fibroblast,119,29.0,20.0,4.0,0.0,1.0,65.0,21.0,77.0,275.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,tumor,myeloid,316,89.0,142.0,106.0,0.0,2.0,233.0,357.0,192.0,562.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C156,C156,tumor,endothelial,43,4.0,3.0,13.0,0.0,1.0,34.0,0.0,27.0,107.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C156,C156,tumor,epithelial,177,240.0,206.0,265.0,121.0,1.0,102.0,22.0,109.0,688.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C156,C156,tumor,fibroblast,6,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,14.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C156,C156,tumor,myeloid,350,91.0,64.0,15.0,1.0,2.0,187.0,332.0,137.0,638.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,normal,endothelial,94,8.0,6.0,11.0,0.0,0.0,23.0,6.0,31.0,76.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,normal,epithelial,1756,585.0,650.0,800.0,291.0,1.0,780.0,113.0,407.0,961.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,normal,fibroblast,386,15.0,10.0,9.0,2.0,0.0,34.0,16.0,31.0,187.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,normal,myeloid,115,13.0,6.0,2.0,0.0,0.0,15.0,15.0,21.0,47.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,tumor,endothelial,213,73.0,53.0,67.0,1.0,4.0,229.0,20.0,276.0,746.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,tumor,epithelial,558,396.0,286.0,513.0,118.0,4.0,415.0,92.0,303.0,811.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,tumor,fibroblast,551,109.0,47.0,96.0,4.0,3.0,236.0,107.0,236.0,1091.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,tumor,myeloid,769,211.0,271.0,163.0,6.0,9.0,449.0,438.0,349.0,1060.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C158,C158,tumor,endothelial,85,19.0,12.0,18.0,0.0,0.0,46.0,0.0,72.0,192.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C158,C158,tumor,epithelial,154,110.0,123.0,95.0,3.0,0.0,115.0,10.0,153.0,357.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C158,C158,tumor,fibroblast,13,5.0,9.0,0.0,0.0,0.0,13.0,0.0,8.0,23.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C158,C158,tumor,myeloid,1004,300.0,346.0,62.0,0.0,4.0,403.0,817.0,478.0,1710.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C159,C159,tumor,endothelial,48,22.0,5.0,26.0,0.0,1.0,56.0,1.0,55.0,176.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C159,C159,tumor,epithelial,55,49.0,58.0,53.0,38.0,0.0,36.0,11.0,37.0,155.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C159,C159,tumor,fibroblast,9,2.0,3.0,0.0,1.0,0.0,6.0,2.0,8.0,31.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C159,C159,tumor,myeloid,406,101.0,205.0,55.0,1.0,3.0,171.0,293.0,222.0,638.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C160,C160,tumor,endothelial,115,25.0,20.0,34.0,0.0,0.0,85.0,0.0,113.0,297.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C160,C160,tumor,epithelial,153,141.0,42.0,289.0,27.0,0.0,66.0,28.0,84.0,272.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C160,C160,tumor,fibroblast,38,5.0,8.0,0.0,0.0,0.0,13.0,1.0,15.0,85.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C160,C160,tumor,myeloid,531,110.0,100.0,44.0,2.0,4.0,208.0,322.0,172.0,611.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C161,C161,tumor,endothelial,97,13.0,6.0,14.0,0.0,0.0,66.0,1.0,82.0,214.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C161,C161,tumor,epithelial,114,161.0,72.0,296.0,52.0,0.0,83.0,36.0,60.0,238.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C161,C161,tumor,fibroblast,97,13.0,8.0,3.0,1.0,0.0,28.0,9.0,45.0,191.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C161,C161,tumor,myeloid,393,56.0,60.0,30.0,2.0,0.0,106.0,110.0,109.0,362.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,normal,endothelial,93,8.0,13.0,12.0,1.0,0.0,48.0,16.0,40.0,118.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,normal,epithelial,813,203.0,132.0,309.0,80.0,0.0,262.0,48.0,91.0,300.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,normal,fibroblast,288,25.0,3.0,11.0,0.0,0.0,44.0,32.0,28.0,189.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,normal,myeloid,273,23.0,5.0,0.0,0.0,0.0,62.0,29.0,37.0,111.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,tumor,endothelial,667,152.0,78.0,465.0,2.0,3.0,516.0,127.0,422.0,2003.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,tumor,epithelial,1635,387.0,169.0,426.0,93.0,1.0,567.0,58.0,365.0,963.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,tumor,fibroblast,540,81.0,37.0,47.0,1.0,0.0,215.0,108.0,201.0,1056.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,tumor,myeloid,2441,288.0,350.0,298.0,3.0,3.0,701.0,1274.0,456.0,2400.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C163,C163,tumor,endothelial,80,8.0,5.0,10.0,0.0,0.0,28.0,2.0,38.0,107.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C163,C163,tumor,epithelial,465,220.0,74.0,211.0,55.0,0.0,195.0,41.0,172.0,572.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C163,C163,tumor,fibroblast,32,2.0,1.0,0.0,0.0,0.0,3.0,5.0,7.0,21.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C163,C163,tumor,myeloid,188,14.0,21.0,6.0,0.0,2.0,50.0,133.0,36.0,163.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C164,C164,tumor,endothelial,44,16.0,9.0,5.0,0.0,0.0,41.0,2.0,77.0,158.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C164,C164,tumor,epithelial,165,196.0,78.0,102.0,65.0,0.0,85.0,14.0,105.0,479.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C164,C164,tumor,fibroblast,15,3.0,2.0,0.0,0.0,0.0,5.0,3.0,6.0,21.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C164,C164,tumor,myeloid,231,33.0,83.0,46.0,0.0,2.0,108.0,261.0,106.0,362.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,normal,endothelial,8,0.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,3.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,normal,epithelial,323,133.0,166.0,230.0,64.0,0.0,102.0,18.0,67.0,177.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,normal,fibroblast,139,8.0,0.0,5.0,0.0,0.0,41.0,11.0,21.0,66.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,normal,myeloid,116,8.0,6.0,2.0,0.0,0.0,15.0,7.0,11.0,42.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,tumor,endothelial,160,55.0,33.0,57.0,0.0,0.0,170.0,35.0,188.0,647.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,tumor,epithelial,312,411.0,193.0,165.0,11.0,1.0,432.0,26.0,348.0,1308.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,tumor,fibroblast,15,3.0,1.0,3.0,0.0,0.0,15.0,3.0,12.0,47.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,tumor,myeloid,1440,151.0,294.0,246.0,1.0,1.0,554.0,416.0,387.0,1094.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C166,C166,tumor,endothelial,77,11.0,5.0,10.0,0.0,1.0,40.0,7.0,60.0,145.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C166,C166,tumor,epithelial,230,94.0,40.0,113.0,40.0,1.0,71.0,23.0,88.0,232.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C166,C166,tumor,fibroblast,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C166,C166,tumor,myeloid,280,26.0,33.0,18.0,2.0,1.0,54.0,135.0,63.0,199.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C167,C167,tumor,endothelial,16,10.0,3.0,12.0,0.0,0.0,16.0,0.0,21.0,48.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C167,C167,tumor,epithelial,43,5.0,3.0,5.0,0.0,0.0,11.0,3.0,13.0,60.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C167,C167,tumor,fibroblast,30,7.0,8.0,0.0,0.0,0.0,39.0,4.0,23.0,62.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C167,C167,tumor,myeloid,262,41.0,69.0,26.0,0.0,2.0,161.0,296.0,95.0,424.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C168,C168,tumor,endothelial,40,6.0,4.0,11.0,0.0,0.0,47.0,1.0,52.0,116.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C168,C168,tumor,epithelial,29,11.0,13.0,24.0,1.0,0.0,17.0,1.0,19.0,56.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C168,C168,tumor,fibroblast,78,16.0,9.0,1.0,1.0,0.0,53.0,7.0,48.0,150.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C168,C168,tumor,myeloid,696,143.0,292.0,139.0,0.0,4.0,415.0,950.0,366.0,1102.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C169,C169,tumor,endothelial,85,33.0,17.0,20.0,0.0,0.0,84.0,1.0,95.0,233.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C169,C169,tumor,epithelial,14,3.0,9.0,5.0,8.0,0.0,4.0,0.0,8.0,18.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C169,C169,tumor,fibroblast,27,7.0,10.0,0.0,0.0,0.0,14.0,1.0,20.0,34.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C169,C169,tumor,myeloid,445,58.0,186.0,134.0,1.0,4.0,148.0,279.0,157.0,601.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,normal,endothelial,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,normal,epithelial,121,31.0,23.0,64.0,10.0,0.0,24.0,12.0,15.0,57.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,normal,fibroblast,36,0.0,0.0,4.0,0.0,0.0,5.0,3.0,8.0,14.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,normal,myeloid,44,2.0,1.0,0.0,0.0,0.0,6.0,1.0,5.0,19.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,tumor,endothelial,329,64.0,54.0,63.0,0.0,0.0,213.0,5.0,314.0,1013.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,tumor,epithelial,37,3.0,7.0,4.0,0.0,0.0,1.0,0.0,7.0,14.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,tumor,fibroblast,170,26.0,25.0,1.0,1.0,0.0,76.0,17.0,96.0,210.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,tumor,myeloid,2095,230.0,687.0,358.0,2.0,6.0,637.0,1669.0,681.0,2302.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C171,C171,tumor,endothelial,162,48.0,14.0,14.0,0.0,0.0,106.0,3.0,127.0,395.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C171,C171,tumor,epithelial,285,212.0,107.0,296.0,61.0,0.0,129.0,27.0,105.0,524.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C171,C171,tumor,fibroblast,47,10.0,2.0,3.0,0.0,0.0,25.0,4.0,17.0,115.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C171,C171,tumor,myeloid,620,95.0,91.0,55.0,2.0,1.0,213.0,335.0,181.0,751.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C172,C172,tumor,endothelial,19,5.0,1.0,5.0,0.0,0.0,18.0,0.0,13.0,36.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C172,C172,tumor,epithelial,17,15.0,2.0,13.0,6.0,0.0,2.0,3.0,2.0,37.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C172,C172,tumor,fibroblast,12,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,21.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C172,C172,tumor,myeloid,433,79.0,90.0,29.0,0.0,0.0,166.0,306.0,160.0,634.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C173,C173,tumor,endothelial,65,8.0,6.0,14.0,0.0,0.0,35.0,0.0,38.0,95.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C173,C173,tumor,epithelial,123,20.0,2.0,9.0,2.0,0.0,8.0,0.0,9.0,62.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C173,C173,tumor,fibroblast,193,15.0,12.0,1.0,0.0,0.0,36.0,5.0,57.0,125.0
16023185-de21-4c0d-a9c8-73abdd52d142,16023185-de21-4c0d-a9c8-73abdd52d142::C173,C173,tumor,myeloid,375,51.0,66.0,42.0,0.0,0.0,94.0,136.0,75.0,343.0
