database,signature_size,scoring_method,DRUG_NAME,drug_key,background,n_trajectory_values,n_positive_trajectory_values,median_rho,min_rho,max_rho,median_n,median_p
CTRPv2,100,rank,BRD-K13999467,BRDK13999467,DLD1,1,0,-0.08862278691650174,-0.08862278691650174,-0.08862278691650174,26.0,0.6668219839310008
CTRPv2,100,rank,BRD-K92856060,BRDK92856060,DLD1,1,0,-0.17161057085379586,-0.17161057085379586,-0.17161057085379586,23.0,0.4336542900229703
CTRPv2,100,rank,BRD1812,BRD1812,DLD1,1,0,-0.056776556776556776,-0.056776556776556776,-0.056776556776556776,27.0,0.7784906465089783
CTRPv2,100,rank,Bax channel blocker,BAXCHANNELBLOCKER,DLD1,1,1,0.25196581196581197,0.25196581196581197,0.25196581196581197,26.0,0.21433061734955555
CTRPv2,100,rank,CCT036477,CCT036477,DLD1,1,0,-0.06989823826698685,-0.06989823826698685,-0.06989823826698685,25.0,0.7398855234986593
CTRPv2,100,rank,Canertinib,CANERTINIB,DLD1,1,1,0.11038961038961038,0.11038961038961038,0.11038961038961038,21.0,0.6338228017857539
CTRPv2,100,rank,Carboplatin:UNC0638 (2:1 mol/mol),CARBOPLATINUNC063821MOLMOL,DLD1,1,0,-0.14875429625177386,-0.14875429625177386,-0.14875429625177386,22.0,0.508815361744552
CTRPv2,100,rank,Cyclosporin-A,CYCLOSPORINA,DLD1,1,1,0.18295123351908246,0.18295123351908246,0.18295123351908246,25.0,0.38138580161526253
CTRPv2,100,rank,Epigallocatechin-3-monogallate,EPIGALLOCATECHIN3MONOGALLATE,DLD1,1,0,-0.012307692307692308,-0.012307692307692308,-0.012307692307692308,25.0,0.9534380364247024
CTRPv2,100,rank,Fluvastatin,FLUVASTATIN,DLD1,1,1,0.14795479928996694,0.14795479928996694,0.14795479928996694,24.0,0.49022830508728193
CTRPv2,100,rank,GW843682X,GW843682X,DLD1,1,1,0.1434891351797819,0.1434891351797819,0.1434891351797819,25.0,0.49380514655768465
CTRPv2,100,rank,Gossypol,GOSSYPOL,DLD1,1,1,0.2776679841897233,0.2776679841897233,0.2776679841897233,23.0,0.19956560053132966
CTRPv2,100,rank,JQ-1:navitoclax (2:1 mol/mol),JQ1NAVITOCLAX21MOLMOL,DLD1,1,1,0.46623376623376617,0.46623376623376617,0.46623376623376617,21.0,0.03314052796877139
CTRPv2,100,rank,L-685458,L685458,DLD1,1,0,-0.13311792812333378,-0.13311792812333378,-0.13311792812333378,28.0,0.49948888216789766
CTRPv2,100,rank,ML162,ML162,DLD1,1,0,-0.07783251231527093,-0.07783251231527093,-0.07783251231527093,29.0,0.6881891203247271
CTRPv2,100,rank,NVP-ADW742,NVPADW742,DLD1,1,1,0.32919254658385094,0.32919254658385094,0.32919254658385094,22.0,0.13465848838788197
CTRPv2,100,rank,Navitoclax:sorafenib (1:1 mol/mol),NAVITOCLAXSORAFENIB11MOLMOL,DLD1,1,1,0.38311688311688313,0.38311688311688313,0.38311688311688313,21.0,0.0864783097986004
CTRPv2,100,rank,PAC-1,PAC1,DLD1,1,1,0.1676923076923077,0.1676923076923077,0.1676923076923077,25.0,0.42299662502828983
CTRPv2,100,rank,Pifithrin,PIFITHRIN,DLD1,1,1,0.29802157561666553,0.29802157561666553,0.29802157561666553,26.0,0.13921438212455234
CTRPv2,100,rank,Regorafenib,REGORAFENIB,DLD1,1,1,0.08083668252829149,0.08083668252829149,0.08083668252829149,22.0,0.7206340485511475
CTRPv2,100,rank,Repligen 136,REPLIGEN136,DLD1,1,1,0.26386644199064263,0.26386644199064263,0.26386644199064263,22.0,0.23539595617586426
CTRPv2,100,rank,Tretinoin,TRETINOIN,DLD1,1,1,0.13518842100453435,0.13518842100453435,0.13518842100453435,25.0,0.5193778934754985
CTRPv2,100,rank,UNC0638:navitoclax (1:1 mol/mol),UNC0638NAVITOCLAX11MOLMOL,DLD1,1,0,-0.17008906908474788,-0.17008906908474788,-0.17008906908474788,21.0,0.4610522972438868
CTRPv2,100,rank,Vorinostat:carboplatin (1:1 mol/mol),VORINOSTATCARBOPLATIN11MOLMOL,DLD1,1,1,0.12547008547008545,0.12547008547008545,0.12547008547008545,26.0,0.5413777509326164
CTRPv2,100,rank,BRD-K02251932,BRDK02251932,DLD1,1,0,-0.0114573025929225,-0.0114573025929225,-0.0114573025929225,24.0,0.9576249416671871
CTRPv2,100,rank,1541B,1541B,HT29,1,1,0.15607494543334582,0.15607494543334582,0.15607494543334582,25.0,0.4562679205114363
CTRPv2,100,rank,16-beta-bromoandrosterone,16BETABROMOANDROSTERONE,HT29,1,1,0.5949914705395785,0.5949914705395785,0.5949914705395785,25.0,0.0017053716541862351
CTRPv2,100,rank,"1S,3R-RSL-3",1S3RRSL3,HT29,1,0,-0.260511679644049,-0.260511679644049,-0.260511679644049,30.0,0.16440889004858536
CTRPv2,100,rank,3-Cl-AHPC,3CLAHPC,HT29,1,0,-0.2783738001129306,-0.2783738001129306,-0.2783738001129306,22.0,0.2096789810948036
CTRPv2,100,rank,5-Fluorouracil,5FLUOROURACIL,HT29,1,0,-0.23687423687423687,-0.23687423687423687,-0.23687423687423687,27.0,0.23419739324050934
CTRPv2,100,rank,AACOCF3,AACOCF3,HT29,1,1,0.10081620439032982,0.10081620439032982,0.10081620439032982,26.0,0.6241103837135012
CTRPv2,100,rank,ABT-737,ABT737,HT29,1,1,0.1636391409692613,0.1636391409692613,0.1636391409692613,27.0,0.41474127145653933
CTRPv2,100,rank,AC55649,AC55649,HT29,1,1,0.19503845071994758,0.19503845071994758,0.19503845071994758,26.0,0.33967561507780536
CTRPv2,100,rank,AGK2,AGK2,HT29,1,1,0.1834286437226667,0.1834286437226667,0.1834286437226667,28.0,0.35013798337749347
CTRPv2,100,rank,AM-580,AM580,HT29,1,1,0.1753246753246753,0.1753246753246753,0.1753246753246753,21.0,0.4471597167322825
CTRPv2,100,rank,AT7867,AT7867,HT29,1,0,-0.339356295878035,-0.339356295878035,-0.339356295878035,22.0,0.12232787806891604
CTRPv2,100,rank,AZ-3146,AZ3146,HT29,1,1,0.38217896711958,0.38217896711958,0.38217896711958,23.0,0.07191105715939808
CTRPv2,100,rank,AZD-7545,AZD7545,HT29,1,1,0.13580078422036124,0.13580078422036124,0.13580078422036124,28.0,0.4908039940526851
CTRPv2,100,rank,AZD4547,AZD4547,HT29,1,0,-0.2194805194805195,-0.2194805194805195,-0.2194805194805195,21.0,0.33911059151113226
CTRPv2,100,rank,AZD6482,AZD6482,HT29,1,1,0.42769230769230765,0.42769230769230765,0.42769230769230765,26.0,0.029294532513711315
CTRPv2,100,rank,AZD7762,AZD7762,HT29,1,1,0.4536019536019536,0.4536019536019536,0.4536019536019536,27.0,0.017482527060715007
CTRPv2,100,rank,AZD8055,AZD8055,HT29,1,1,0.12698412698412698,0.12698412698412698,0.12698412698412698,28.0,0.5196295202184368
CTRPv2,100,rank,Afatinib,AFATINIB,HT29,1,0,-0.25,-0.25,-0.25,25.0,0.22810349446062975
CTRPv2,100,rank,Alisertib,ALISERTIB,HT29,1,1,0.03538461538461538,0.03538461538461538,0.03538461538461538,25.0,0.8666482296036682
CTRPv2,100,rank,Alisertib:navitoclax (2:1 mol/mol),ALISERTIBNAVITOCLAX21MOLMOL,HT29,1,0,-0.1288888888888889,-0.1288888888888889,-0.1288888888888889,26.0,0.5303244428479801
CTRPv2,100,rank,Apicidin,APICIDIN,HT29,1,1,0.12424740010946908,0.12424740010946908,0.12424740010946908,28.0,0.5287410438136214
CTRPv2,100,rank,Austocystin D,AUSTOCYSTIND,HT29,1,0,-0.45564617155777476,-0.45564617155777476,-0.45564617155777476,23.0,0.028890275107166057
CTRPv2,100,rank,Axitinib,AXITINIB,HT29,1,1,0.06434782608695652,0.06434782608695652,0.06434782608695652,24.0,0.7651539392008921
CTRPv2,100,rank,Azacitidine,AZACITIDINE,HT29,1,1,0.2645779940244115,0.2645779940244115,0.2645779940244115,24.0,0.21152683051654889
CTRPv2,100,rank,B02,B02,HT29,1,0,-0.1981931112365895,-0.1981931112365895,-0.1981931112365895,22.0,0.3766085869146166
CTRPv2,100,rank,BAM7,BAM7,HT29,1,0,-0.10913613515104857,-0.10913613515104857,-0.10913613515104857,29.0,0.5730591777589706
CTRPv2,100,rank,BI 2536,BI2536,HT29,1,0,-0.20512820512820512,-0.20512820512820512,-0.20512820512820512,27.0,0.30469917425620674
CTRPv2,100,rank,BIBR1532,BIBR1532,HT29,1,1,0.03153846153846154,0.03153846153846154,0.03153846153846154,25.0,0.8810361271223515
CTRPv2,100,rank,BIX-01294,BIX01294,HT29,1,0,-0.19671313220084446,-0.19671313220084446,-0.19671313220084446,25.0,0.3459551666818426
CTRPv2,100,rank,BMS-195614,BMS195614,HT29,1,1,0.22810087111903135,0.22810087111903135,0.22810087111903135,28.0,0.24303421436907666
CTRPv2,100,rank,BMS-270394,BMS270394,HT29,1,0,-0.09007573487071983,-0.09007573487071983,-0.09007573487071983,27.0,0.6550121981431797
CTRPv2,100,rank,BMS-345541,BMS345541,HT29,1,0,-0.26081335291628704,-0.26081335291628704,-0.26081335291628704,21.0,0.25349008559820957
CTRPv2,100,rank,BMS-536924,BMS536924,HT29,1,1,0.2417094017094017,0.2417094017094017,0.2417094017094017,26.0,0.23420142217199674
CTRPv2,100,rank,BMS-754807,BMS754807,HT29,1,0,-0.267487684729064,-0.267487684729064,-0.267487684729064,29.0,0.1606713072249307
CTRPv2,100,rank,BRD-A02303741,BRDA02303741,HT29,1,1,0.10288233881976848,0.10288233881976848,0.10288233881976848,25.0,0.6245742688160674
CTRPv2,100,rank,BRD-A02303741:carboplatin (1:1 mol/mol),BRDA02303741CARBOPLATIN11MOLMOL,HT29,1,1,0.27724548588118375,0.27724548588118375,0.27724548588118375,26.0,0.17030938440806048
CTRPv2,100,rank,BRD-A02303741:navitoclax (2:1 mol/mol),BRDA02303741NAVITOCLAX21MOLMOL,HT29,1,0,-0.16077182712556612,-0.16077182712556612,-0.16077182712556612,23.0,0.4636654774821962
CTRPv2,100,rank,BRD-A71883111,BRDA71883111,HT29,1,1,0.0851537704332593,0.0851537704332593,0.0851537704332593,28.0,0.666590546822157
CTRPv2,100,rank,BRD-K02492147,BRDK02492147,HT29,1,1,0.21249974955857345,0.21249974955857345,0.21249974955857345,23.0,0.33032507546485007
CTRPv2,100,rank,BRD-K03536150,BRDK03536150,HT29,1,0,-0.026276173778296677,-0.026276173778296677,-0.026276173778296677,28.0,0.8944117372982575
CTRPv2,100,rank,BRD-K04800985,BRDK04800985,HT29,1,1,0.5518653331259509,0.5518653331259509,0.5518653331259509,26.0,0.0034691034301587986
CTRPv2,100,rank,BRD-K09587429,BRDK09587429,HT29,1,1,0.3351006119982484,0.3351006119982484,0.3351006119982484,24.0,0.1094455465917866
CTRPv2,100,rank,BRD-K11533227,BRDK11533227,HT29,1,0,-0.02605390048250208,-0.02605390048250208,-0.02605390048250208,21.0,0.9107428446210019
CTRPv2,100,rank,BRD-K14844214,BRDK14844214,HT29,1,1,0.19787474220399637,0.19787474220399637,0.19787474220399637,26.0,0.3325595081113247
CTRPv2,100,rank,BRD-K16147474,BRDK16147474,HT29,1,1,0.674710479777736,0.674710479777736,0.674710479777736,25.0,0.00021615761073862704
CTRPv2,100,rank,BRD-K17060750,BRDK17060750,HT29,1,1,0.18828779383729544,0.18828779383729544,0.18828779383729544,27.0,0.3469476242289979
CTRPv2,100,rank,BRD-K19103580,BRDK19103580,HT29,1,1,0.23349353474824688,0.23349353474824688,0.23349353474824688,27.0,0.24113797347020252
CTRPv2,100,rank,BRD-K24690302,BRDK24690302,HT29,1,0,-0.21034482758620687,-0.21034482758620687,-0.21034482758620687,29.0,0.2734177443471467
CTRPv2,100,rank,BRD-K26531177,BRDK26531177,HT29,1,1,0.04644268774703557,0.04644268774703557,0.04644268774703557,23.0,0.8333371995704253
CTRPv2,100,rank,BRD-K27188169,BRDK27188169,HT29,1,1,0.3559067975171134,0.3559067975171134,0.3559067975171134,20.0,0.12353244198957766
CTRPv2,100,rank,BRD-K28456706,BRDK28456706,HT29,1,1,0.3115258913130056,0.3115258913130056,0.3115258913130056,27.0,0.11369686845394045
CTRPv2,100,rank,BRD-K29313308,BRDK29313308,HT29,1,1,0.21919130541463538,0.21919130541463538,0.21919130541463538,29.0,0.253279682573968
CTRPv2,100,rank,BRD-K33199242,BRDK33199242,HT29,1,1,0.3085691936198988,0.3085691936198988,0.3085691936198988,28.0,0.11012806564079732
CTRPv2,100,rank,BRD-K34222889,BRDK34222889,HT29,1,1,0.2283272283272283,0.2283272283272283,0.2283272283272283,27.0,0.25200446872034804
CTRPv2,100,rank,BRD-K35604418,BRDK35604418,HT29,1,0,-0.026372557443008805,-0.026372557443008805,-0.026372557443008805,27.0,0.8961124194098393
CTRPv2,100,rank,BRD-K37390332,BRDK37390332,HT29,1,1,0.07360118271697232,0.07360118271697232,0.07360118271697232,27.0,0.7152295554795454
CTRPv2,100,rank,BRD-K41597374,BRDK41597374,HT29,1,1,0.5265906245369407,0.5265906245369407,0.5265906245369407,28.0,0.0039923284454728295
CTRPv2,100,rank,BRD-K45681478,BRDK45681478,HT29,1,1,0.15936475555184507,0.15936475555184507,0.15936475555184507,28.0,0.4179238128466271
CTRPv2,100,rank,BRD-K50799972,BRDK50799972,HT29,1,0,-0.031245752920534227,-0.031245752920534227,-0.031245752920534227,28.0,0.8745851394004626
CTRPv2,100,rank,BRD-K51490254,BRDK51490254,HT29,1,1,0.38496350211025515,0.38496350211025515,0.38496350211025515,22.0,0.07686872002908082
CTRPv2,100,rank,BRD-K52037352,BRDK52037352,HT29,1,1,0.2719554555206648,0.2719554555206648,0.2719554555206648,24.0,0.19859180425328604
CTRPv2,100,rank,BRD-K55116708,BRDK55116708,HT29,1,1,0.41178336321022496,0.41178336321022496,0.41178336321022496,22.0,0.056888601807446426
CTRPv2,100,rank,BRD-K61166597,BRDK61166597,HT29,1,1,0.2723076923076923,0.2723076923076923,0.2723076923076923,25.0,0.18787807204245674
CTRPv2,100,rank,BRD-K63431240,BRDK63431240,HT29,1,1,0.2958705849972426,0.2958705849972426,0.2958705849972426,28.0,0.1263437862260484
CTRPv2,100,rank,BRD-K64610608,BRDK64610608,HT29,1,1,0.07021171130161111,0.07021171130161111,0.07021171130161111,22.0,0.7561942666853028
CTRPv2,100,rank,BRD-K66453893,BRDK66453893,HT29,1,1,0.4249725435407999,0.4249725435407999,0.4249725435407999,27.0,0.02712720130896902
CTRPv2,100,rank,BRD-K66532283,BRDK66532283,HT29,1,1,0.20976987938770705,0.20976987938770705,0.20976987938770705,27.0,0.2936444862584538
CTRPv2,100,rank,BRD-K71781559,BRDK71781559,HT29,1,1,0.005230590728300132,0.005230590728300132,0.005230590728300132,21.0,0.9820476145015206
CTRPv2,100,rank,BRD-K71935468,BRDK71935468,HT29,1,0,-0.018761918401735692,-0.018761918401735692,-0.018761918401735692,25.0,0.9290704416204387
CTRPv2,100,rank,BRD-K80183349,BRDK80183349,HT29,1,0,-0.07680536156725348,-0.07680536156725348,-0.07680536156725348,28.0,0.6976748652882508
CTRPv2,100,rank,BRD-K85133207,BRDK85133207,HT29,1,1,0.37777777777777777,0.37777777777777777,0.37777777777777777,26.0,0.05707247783433288
CTRPv2,100,rank,BRD-K94991378,BRDK94991378,HT29,1,0,-0.155533270184421,-0.155533270184421,-0.155533270184421,21.0,0.500810688592383
CTRPv2,100,rank,BRD-K97651142,BRDK97651142,HT29,1,1,0.045470085470085464,0.045470085470085464,0.045470085470085464,26.0,0.8254320783624893
CTRPv2,100,rank,BRD1835,BRD1835,HT29,1,1,0.24973824755722424,0.24973824755722424,0.24973824755722424,27.0,0.20900912912446373
CTRPv2,100,rank,BRD2698,BRD2698,HT29,1,1,0.408788993144351,0.408788993144351,0.408788993144351,26.0,0.038126257517156606
CTRPv2,100,rank,BRD6340,BRD6340,HT29,1,1,0.0717022441160372,0.0717022441160372,0.0717022441160372,28.0,0.716917452824631
CTRPv2,100,rank,BRD8899,BRD8899,HT29,1,0,-0.010182636353110258,-0.010182636353110258,-0.010182636353110258,27.0,0.9597972355671418
CTRPv2,100,rank,BRD8958,BRD8958,HT29,1,1,0.1929912338031675,0.1929912338031675,0.1929912338031675,22.0,0.38951244494025716
CTRPv2,100,rank,BRD9647,BRD9647,HT29,1,0,-0.16382329659651165,-0.16382329659651165,-0.16382329659651165,30.0,0.38701940366988835
CTRPv2,100,rank,BRD9876,BRD9876,HT29,1,0,-0.022113850371954513,-0.022113850371954513,-0.022113850371954513,21.0,0.9242002174346805
CTRPv2,100,rank,Barasertib,BARASERTIB,HT29,1,0,-0.1075137647151256,-0.1075137647151256,-0.1075137647151256,27.0,0.5934976738600273
CTRPv2,100,rank,Bendamustine,BENDAMUSTINE,HT29,1,1,0.012794747250328392,0.012794747250328392,0.012794747250328392,26.0,0.9505354386789562
CTRPv2,100,rank,Betulinic Acid,BETULINICACID,HT29,1,1,0.06945084229499504,0.06945084229499504,0.06945084229499504,25.0,0.7414946337725568
CTRPv2,100,rank,Bexarotene,BEXAROTENE,HT29,1,1,0.08213404163780938,0.08213404163780938,0.08213404163780938,22.0,0.7163282977262108
CTRPv2,100,rank,Birinapant,BIRINAPANT,HT29,1,1,0.49479860632954575,0.49479860632954575,0.49479860632954575,25.0,0.011918277079512941
CTRPv2,100,rank,Bleomycin A2,BLEOMYCINA2,HT29,1,0,-0.06502463054187191,-0.06502463054187191,-0.06502463054187191,29.0,0.7375343172197607
CTRPv2,100,rank,Bortezomib,BORTEZOMIB,HT29,1,1,0.27568310502843835,0.27568310502843835,0.27568310502843835,27.0,0.1639671408402244
CTRPv2,100,rank,Bosutinib,BOSUTINIB,HT29,1,1,0.10461538461538461,0.10461538461538461,0.10461538461538461,25.0,0.6187190398978744
CTRPv2,100,rank,Brefeldin A,BREFELDINA,HT29,1,0,-0.3192307692307692,-0.3192307692307692,-0.3192307692307692,25.0,0.1198372598471496
CTRPv2,100,rank,Brivanib,BRIVANIB,HT29,1,0,-0.06521739130434782,-0.06521739130434782,-0.06521739130434782,23.0,0.7675018255842938
CTRPv2,100,rank,C6-ceramide,C6CERAMIDE,HT29,1,1,0.37126414119311024,0.37126414119311024,0.37126414119311024,27.0,0.056566717521585784
CTRPv2,100,rank,CAY10594,CAY10594,HT29,1,1,0.24478681710655856,0.24478681710655856,0.24478681710655856,24.0,0.2489791744691207
CTRPv2,100,rank,CAY10603,CAY10603,HT29,1,1,0.17153846153846153,0.17153846153846153,0.17153846153846153,25.0,0.4122815839225631
CTRPv2,100,rank,CAY10618,CAY10618,HT29,1,0,-0.11789861698874567,-0.11789861698874567,-0.11789861698874567,27.0,0.5580908547233533
CTRPv2,100,rank,CD-1530,CD1530,HT29,1,1,0.1218451288270316,0.1218451288270316,0.1218451288270316,24.0,0.5705977579233298
CTRPv2,100,rank,CD-437,CD437,HT29,1,1,0.0947008547008547,0.0947008547008547,0.0947008547008547,26.0,0.6453946121392028
CTRPv2,100,rank,CHIR-99021,CHIR99021,HT29,1,0,-0.06578188234783568,-0.06578188234783568,-0.06578188234783568,25.0,0.7547297186509517
CTRPv2,100,rank,CHM-1,CHM1,HT29,1,0,-0.20434782608695648,-0.20434782608695648,-0.20434782608695648,24.0,0.338157248513176
CTRPv2,100,rank,CI-976,CI976,HT29,1,0,-0.07337968738765441,-0.07337968738765441,-0.07337968738765441,21.0,0.7519238635470274
CTRPv2,100,rank,CID-5951923,CID5951923,HT29,1,0,-0.19137441064624716,-0.19137441064624716,-0.19137441064624716,23.0,0.38171405978091333
CTRPv2,100,rank,CR-1-31B,CR131B,HT29,1,0,-0.0641025641025641,-0.0641025641025641,-0.0641025641025641,27.0,0.7507486743218753
CTRPv2,100,rank,Cabozantinib,CABOZANTINIB,HT29,1,1,0.4544466295731928,0.4544466295731928,0.4544466295731928,24.0,0.02568433629471966
CTRPv2,100,rank,Carboplatin,CARBOPLATIN,HT29,1,0,-0.2134233257955187,-0.2134233257955187,-0.2134233257955187,27.0,0.2851233783099237
CTRPv2,100,rank,Carboplatin:etoposide (40:17 mol/mol),CARBOPLATINETOPOSIDE4017MOLMOL,HT29,1,1,0.39856321337952594,0.39856321337952594,0.39856321337952594,26.0,0.043718728104742165
CTRPv2,100,rank,Ceranib-2,CERANIB2,HT29,1,0,-0.08974358974358974,-0.08974358974358974,-0.08974358974358974,27.0,0.6562071728031651
CTRPv2,100,rank,Cerulenin,CERULENIN,HT29,1,0,-0.14811423145112418,-0.14811423145112418,-0.14811423145112418,27.0,0.46094727439735783
CTRPv2,100,rank,Ch-55,CH55,HT29,1,0,-0.002258753371276901,-0.002258753371276901,-0.002258753371276901,28.0,0.9908985244752969
CTRPv2,100,rank,Chlorambucil,CHLORAMBUCIL,HT29,1,1,0.3769230769230769,0.3769230769230769,0.3769230769230769,25.0,0.06326742530511403
CTRPv2,100,rank,Ciclopirox,CICLOPIROX,HT29,1,1,0.17988288003826522,0.17988288003826522,0.17988288003826522,26.0,0.3792277139223939
CTRPv2,100,rank,Clofarabine,CLOFARABINE,HT29,1,0,-0.043787629994526546,-0.043787629994526546,-0.043787629994526546,28.0,0.8249021525438205
CTRPv2,100,rank,Compound 1B,COMPOUND1B,HT29,1,1,0.49536854002281805,0.49536854002281805,0.49536854002281805,25.0,0.01180563459175953
CTRPv2,100,rank,Compound 23 citrate,COMPOUND23CITRATE,HT29,1,1,0.010769230769230769,0.010769230769230769,0.010769230769230769,25.0,0.9592532204663393
CTRPv2,100,rank,Compound 7d-cis,COMPOUND7DCIS,HT29,1,0,-0.08951547009371011,-0.08951547009371011,-0.08951547009371011,28.0,0.6505581591203295
CTRPv2,100,rank,Crizotinib,CRIZOTINIB,HT29,1,1,0.013136288998357963,0.013136288998357963,0.013136288998357963,28.0,0.9471037547724636
CTRPv2,100,rank,Crizotinib:PLX-4032 (2:1 mol/mol),CRIZOTINIBPLX403221MOLMOL,HT29,1,0,-0.15069713776045165,-0.15069713776045165,-0.15069713776045165,25.0,0.4721210589016609
CTRPv2,100,rank,Cucurbitacin I,CUCURBITACINI,HT29,1,0,-0.3574165298303229,-0.3574165298303229,-0.3574165298303229,28.0,0.061865048714116945
CTRPv2,100,rank,Curcumin,CURCUMIN,HT29,1,0,-0.12461538461538461,-0.12461538461538461,-0.12461538461538461,25.0,0.552847418486324
CTRPv2,100,rank,Cytarabine,CYTARABINE,HT29,1,1,0.09359605911330049,0.09359605911330049,0.09359605911330049,28.0,0.635695408658544
CTRPv2,100,rank,Cytochalasin B,CYTOCHALASINB,HT29,1,0,-0.15138448077023875,-0.15138448077023875,-0.15138448077023875,28.0,0.44190662978854994
CTRPv2,100,rank,DBeQ,DBEQ,HT29,1,0,-0.22831397730590622,-0.22831397730590622,-0.22831397730590622,26.0,0.2619395335692785
CTRPv2,100,rank,Dacarbazine,DACARBAZINE,HT29,1,1,0.028083028083028084,0.028083028083028084,0.028083028083028084,27.0,0.8894139014486863
CTRPv2,100,rank,Dasatinib,DASATINIB,HT29,1,1,0.3574165298303229,0.3574165298303229,0.3574165298303229,28.0,0.061865048714116945
CTRPv2,100,rank,Decitabine,DECITABINE,HT29,1,0,-0.11008471314309089,-0.11008471314309089,-0.11008471314309089,25.0,0.6003893915108548
CTRPv2,100,rank,Decitabine:carboplatin (1:1 mol/mol),DECITABINECARBOPLATIN11MOLMOL,HT29,1,1,0.1714153162753512,0.1714153162753512,0.1714153162753512,28.0,0.3831147143126335
CTRPv2,100,rank,Decitabine:navitoclax (2:1 mol/mol),DECITABINENAVITOCLAX21MOLMOL,HT29,1,0,-0.17012866878222363,-0.17012866878222363,-0.17012866878222363,23.0,0.43769491540732136
CTRPv2,100,rank,Dexamethasone,DEXAMETHASONE,HT29,1,0,-0.13788666831295757,-0.13788666831295757,-0.13788666831295757,27.0,0.49279848412918903
CTRPv2,100,rank,Docetaxel:tanespimycin (2:1 mol/mol),DOCETAXELTANESPIMYCIN21MOLMOL,HT29,1,0,-0.10946907498631636,-0.10946907498631636,-0.10946907498631636,28.0,0.5792248268646962
CTRPv2,100,rank,Doramapimod,DORAMAPIMOD,HT29,1,0,-0.06495340558362588,-0.06495340558362588,-0.06495340558362588,22.0,0.7739759475081294
CTRPv2,100,rank,Doxorubicin,DOXORUBICIN,HT29,1,1,0.09276974416017797,0.09276974416017797,0.09276974416017797,30.0,0.6258447366921263
CTRPv2,100,rank,Doxorubicin:navitoclax (2:1 mol/mol),DOXORUBICINNAVITOCLAX21MOLMOL,HT29,1,1,0.0434877157486309,0.0434877157486309,0.0434877157486309,24.0,0.8400986556307495
CTRPv2,100,rank,Elocalcitol,ELOCALCITOL,HT29,1,0,-0.2722555689404737,-0.2722555689404737,-0.2722555689404737,25.0,0.18796594526999558
CTRPv2,100,rank,Entinostat,ENTINOSTAT,HT29,1,0,-0.17826617826617824,-0.17826617826617824,-0.17826617826617824,27.0,0.3736683508561944
CTRPv2,100,rank,Erastin,ERASTIN,HT29,1,1,0.3211258035553211,0.3211258035553211,0.3211258035553211,25.0,0.11753320022456164
CTRPv2,100,rank,Erismodegib,ERISMODEGIB,HT29,1,1,0.191379006832131,0.191379006832131,0.191379006832131,27.0,0.33894205965758456
CTRPv2,100,rank,Erlotinib,ERLOTINIB,HT29,1,0,-0.1718664477285167,-0.1718664477285167,-0.1718664477285167,28.0,0.38184497951675267
CTRPv2,100,rank,Erlotinib:PLX-4032 (2:1 mol/mol),ERLOTINIBPLX403221MOLMOL,HT29,1,1,0.01383399209486166,0.01383399209486166,0.01383399209486166,23.0,0.9500465072482793
CTRPv2,100,rank,Etomoxir,ETOMOXIR,HT29,1,1,0.17206110529458607,0.17206110529458607,0.17206110529458607,28.0,0.38129785593715576
CTRPv2,100,rank,Etoposide,ETOPOSIDE,HT29,1,1,0.1748204309329938,0.1748204309329938,0.1748204309329938,26.0,0.3930063034157244
CTRPv2,100,rank,FQI-2,FQI2,HT29,1,1,0.24991452991452992,0.24991452991452992,0.24991452991452992,26.0,0.21821062508219677
CTRPv2,100,rank,Fedratinib,FEDRATINIB,HT29,1,1,0.23097974822112752,0.23097974822112752,0.23097974822112752,28.0,0.2369753930085393
CTRPv2,100,rank,Fingolimod hydrochloride,FINGOLIMODHYDROCHLORIDE,HT29,1,1,0.11931623931623932,0.11931623931623932,0.11931623931623932,26.0,0.561540706293204
CTRPv2,100,rank,Foretinib,FORETINIB,HT29,1,1,0.016798418972332016,0.016798418972332016,0.016798418972332016,23.0,0.9393596194740437
CTRPv2,100,rank,Fumonisin B1,FUMONISINB1,HT29,1,1,0.1545306812199638,0.1545306812199638,0.1545306812199638,28.0,0.43236422069265695
CTRPv2,100,rank,GANT-61,GANT61,HT29,1,1,0.025487755390172003,0.025487755390172003,0.025487755390172003,25.0,0.9037435775194096
CTRPv2,100,rank,GDC-0879,GDC0879,HT29,1,1,0.09233228110042031,0.09233228110042031,0.09233228110042031,20.0,0.6986351866699052
CTRPv2,100,rank,GMX-1778,GMX1778,HT29,1,0,-0.13396679722812255,-0.13396679722812255,-0.13396679722812255,27.0,0.5052923359131909
CTRPv2,100,rank,GSK-3 inhibitor IX,GSK3INHIBITORIX,HT29,1,0,-0.37,-0.37,-0.37,25.0,0.06868060622866676
CTRPv2,100,rank,GSK319347A,GSK319347A,HT29,1,1,0.05488965313065755,0.05488965313065755,0.05488965313065755,25.0,0.7944057902647707
CTRPv2,100,rank,GSK4112,GSK4112,HT29,1,1,0.569947267207951,0.569947267207951,0.569947267207951,27.0,0.0019120117979661547
CTRPv2,100,rank,GSK461364,GSK461364,HT29,1,0,-0.3293233082706767,-0.3293233082706767,-0.3293233082706767,20.0,0.15623105162611658
CTRPv2,100,rank,GW-405833,GW405833,HT29,1,1,0.4524966806303881,0.4524966806303881,0.4524966806303881,25.0,0.02313595906607767
