module,gene,n_models,n_up,n_down,sign_concordance,median_delta_gene,mean_delta_gene
EMT_total_hallmark,VEGFC,6,3,3,0.5,0.026545988640985035,0.06670271861072152
EMT_total_hallmark,LGALS1,6,3,3,0.5,0.025932308301891416,0.29950367395168226
EMT_total_hallmark,SCG2,6,3,3,0.5,0.02136465305542301,0.29268740220836387
EMT_total_hallmark,CD59,4,2,2,0.5,0.019056931439247304,-0.3395663630992012
EMT_total_hallmark,IGFBP2,6,3,3,0.5,0.018608512994297763,0.18928303300820018
EMT_total_hallmark,COL6A3,6,3,3,0.5,0.01802609540870459,-0.08086246587723352
EMT_total_hallmark,EDIL3,6,3,3,0.5,0.015490224120848134,0.03761909791308932
EMT_total_hallmark,TNC,6,3,3,0.5,0.00508788286457762,0.4661669434072894
EMT_total_hallmark,VCAN,6,3,3,0.5,0.0029294804155143295,-0.06920339001234517
EMT_total_hallmark,FGF2,6,3,3,0.5,0.002207563591233405,0.08125087755052494
EMT_total_hallmark,NNMT,6,2,3,0.5,-0.000419072789623276,-0.009733103839859222
EMT_total_hallmark,CADM1,6,2,3,0.5,-0.00383961113229192,0.081901298295346
EMT_total_hallmark,EMP3,6,3,3,0.5,-0.0050825931514908995,-0.05383711312739087
EMT_total_hallmark,BDNF,6,3,3,0.5,-0.006894383152979744,-0.02869368494119669
EMT_total_hallmark,PPIB,6,3,3,0.5,-0.011381492954530392,0.003317161120801567
EMT_total_hallmark,MCM7,6,3,3,0.5,-0.015187319856833192,-0.13094431524078498
EMT_total_hallmark,LUM,6,3,3,0.5,-0.05560734638917332,0.13392136308383942
EMT_total_hallmark,WNT5A,6,3,3,0.5,-0.05611785025932642,-0.06487350007649646
EMT_total_hallmark,PVR,6,3,3,0.5,-0.059017533283571455,-0.30902311640824004
EMT_total_hallmark,ITGA2,6,3,3,0.5,-0.06790102903028228,0.018134565572867373
EMT_total_hallmark,COL1A1,6,3,3,0.5,-0.07242794941650993,-0.29021793251987243
EMT_total_hallmark,JUN,6,3,3,0.5,-0.07522219977616001,-0.05756913958978982
EMT_total_hallmark,DCN,6,3,3,0.5,-0.08591082414512743,-0.37489753889040034
EMT_total_hallmark,CD44,6,3,3,0.5,-0.08720047415441862,-0.010517868633673877
EMT_total_hallmark,PRRX1,6,3,3,0.5,-0.12215656424840732,0.025265429058200655
EMT_total_hallmark,MATN3,6,3,3,0.5,-0.131803010925564,-0.3583443330537123
EMT_total_hallmark,VCAM1,6,3,3,0.5,-0.1340167190505409,0.10838889818537638
