gene,background,observed_background_vulnerability_rho,empirical_p_value,n_permutations,n_trajectories_combined
SLC36A3,HT29,-0.1942279942279942,0.17382617382617382,1000,1
SLC36A4,HT29,-0.1746753246753246,0.1878121878121878,1000,1
SLC37A1,HT29,-0.1629870129870129,0.2517482517482518,1000,1
SLC37A2,HT29,0.174098124098124,0.1978021978021978,1000,1
SLC37A3,HT29,-0.3299422799422799,0.012987012987012988,1000,1
SLC38A1,HT29,-0.3593073593073593,0.003996003996003996,1000,1
SLC38A10,HT29,-0.1814574314574314,0.15884115884115885,1000,1
SLC38A11,HT29,0.1006493506493506,0.44555444555444557,1000,1
SLC38A2,HT29,0.0165945165945165,0.9050949050949051,1000,1
SLC38A3,HT29,,0.000999000999000999,1000,1
SLC38A4,HT29,-0.0683982683982684,0.6293706293706294,1000,1
SLC38A5,HT29,0.1515873015873015,0.26173826173826176,1000,1
SLC38A6,HT29,-0.0959595959595959,0.4515484515484515,1000,1
SLC38A7,HT29,-0.0076479076479076,0.958041958041958,1000,1
SLC38A8,HT29,0.1502164502164502,0.28471528471528473,1000,1
SLC38A9,HT29,-0.0214285714285714,0.8861138861138861,1000,1
SLC39A1,HT29,0.0301587301587301,0.8221778221778222,1000,1
SLC39A10,HT29,0.1147186147186147,0.39760239760239763,1000,1
SLC39A11,HT29,0.0908369408369408,0.5204795204795205,1000,1
SLC39A12,HT29,0.2558441558441558,0.052947052947052944,1000,1
SLC39A13,HT29,-0.1411255411255411,0.2997002997002997,1000,1
SLC39A14,HT29,0.0892496392496392,0.5114885114885115,1000,1
SLC39A2,HT29,-0.1103896103896103,0.41058941058941056,1000,1
SLC39A3,HT29,-0.324025974025974,0.01998001998001998,1000,1
SLC39A4,HT29,-0.0859307359307359,0.5384615384615384,1000,1
SLC39A5,HT29,0.111038961038961,0.3946053946053946,1000,1
SLC39A6,HT29,0.0124098124098124,0.9340659340659341,1000,1
SLC39A7,HT29,-0.2485569985569985,0.07492507492507493,1000,1
SLC39A8,HT29,0.003030303030303,0.987012987012987,1000,1
SLC39A9,HT29,-0.0337662337662337,0.8281718281718282,1000,1
SLC3A1,HT29,0.0095959595959595,0.949050949050949,1000,1
SLC3A2,HT29,-0.1233766233766233,0.3966033966033966,1000,1
SLC40A1,HT29,0.1041125541125541,0.46153846153846156,1000,1
SLC41A1,HT29,-0.0751803751803751,0.5594405594405595,1000,1
SLC41A2,HT29,0.1041847041847041,0.46053946053946054,1000,1
SLC41A3,HT29,0.4438672438672438,0.000999000999000999,1000,1
SLC43A1,HT29,0.0772005772005772,0.5734265734265734,1000,1
SLC43A2,HT29,0.2134199134199134,0.11388611388611389,1000,1
SLC43A3,HT29,0.0803751803751803,0.5614385614385614,1000,1
SLC44A1,HT29,0.0989177489177489,0.5264735264735265,1000,1
SLC44A2,HT29,0.1041125541125541,0.46153846153846156,1000,1
SLC44A3,HT29,0.186002886002886,0.18081918081918083,1000,1
SLC44A4,HT29,0.2753968253968254,0.04395604395604396,1000,1
SLC44A5,HT29,-0.0634920634920634,0.6653346653346653,1000,1
SLC45A1,HT29,0.0118326118326118,0.942057942057942,1000,1
SLC45A2,HT29,-0.0874458874458874,0.5004995004995005,1000,1
SLC45A3,HT29,-0.0323953823953823,0.8161838161838162,1000,1
SLC45A4,HT29,-0.1453102453102453,0.2957042957042957,1000,1
SLC46A1,HT29,,0.000999000999000999,1000,1
SLC46A2,HT29,0.0621933621933621,0.6393606393606394,1000,1
SLC46A3,HT29,0.1185425685425685,0.4085914085914086,1000,1
SLC47A1,HT29,0.0649350649350649,0.6333666333666333,1000,1
SLC47A2,HT29,0.1064935064935064,0.45754245754245754,1000,1
SLC48A1,HT29,0.0222943722943722,0.8951048951048951,1000,1
SLC49A3,HT29,0.0896825396825396,0.5374625374625375,1000,1
SLC49A4,HT29,0.087012987012987,0.5354645354645354,1000,1
SLC4A1,HT29,0.2332611832611832,0.1028971028971029,1000,1
SLC4A10,HT29,-0.1538239538239538,0.2597402597402597,1000,1
SLC4A11,HT29,-0.1949494949494949,0.16183816183816183,1000,1
SLC4A1AP,HT29,-0.1036075036075036,0.43656343656343655,1000,1
SLC4A2,HT29,-0.1183261183261183,0.4155844155844156,1000,1
SLC4A3,HT29,-0.0362193362193362,0.8101898101898102,1000,1
SLC4A4,HT29,-0.1083694083694083,0.4125874125874126,1000,1
SLC4A5,HT29,-0.061038961038961,0.6613386613386614,1000,1
SLC4A7,HT29,0.2145021645021645,0.1008991008991009,1000,1
SLC4A8,HT29,-0.0383838383838383,0.7872127872127872,1000,1
SLC4A9,HT29,0.036002886002886,0.7882117882117882,1000,1
SLC50A1,HT29,-0.0072150072150072,0.9630369630369631,1000,1
SLC51A,HT29,0.0002164502164502,1.0,1000,1
SLC51B,HT29,0.2339105339105339,0.0969030969030969,1000,1
SLC52A1,HT29,-0.104040404040404,0.45854145854145856,1000,1
SLC52A2,HT29,-0.0145021645021645,0.9110889110889111,1000,1
SLC52A3,HT29,0.0476911976911976,0.7212787212787213,1000,1
SLC5A1,HT29,0.321067821067821,0.016983016983016984,1000,1
SLC5A10,HT29,0.1231601731601731,0.3706293706293706,1000,1
SLC5A11,HT29,-0.0217893217893217,0.8791208791208791,1000,1
SLC5A12,HT29,0.1057720057720057,0.4155844155844156,1000,1
SLC5A2,HT29,0.0114718614718614,0.922077922077922,1000,1
SLC5A3,HT29,0.1344877344877345,0.34765234765234765,1000,1
SLC5A4,HT29,-0.0458152958152958,0.7212787212787213,1000,1
SLC5A5,HT29,-0.0818181818181818,0.5564435564435565,1000,1
SLC5A6,HT29,0.0319624819624819,0.8011988011988012,1000,1
SLC5A7,HT29,0.0684704184704184,0.6053946053946054,1000,1
SLC5A8,HT29,0.0611832611832611,0.6423576423576424,1000,1
SLC5A9,HT29,-0.0027417027417027,0.984015984015984,1000,1
SLC66A1,HT29,0.0854256854256854,0.5184815184815185,1000,1
SLC66A2,HT29,0.1276334776334776,0.3386613386613387,1000,1
SLC66A3,HT29,0.0083694083694083,0.961038961038961,1000,1
SLC6A1,HT29,-0.1173160173160173,0.3906093906093906,1000,1
SLC6A11,HT29,-0.0255411255411255,0.8521478521478522,1000,1
SLC6A12,HT29,-0.0632756132756132,0.6313686313686314,1000,1
SLC6A13,HT29,0.0139971139971139,0.8981018981018981,1000,1
SLC6A14,HT29,-0.0813852813852813,0.5524475524475524,1000,1
SLC6A15,HT29,0.1785714285714285,0.19080919080919082,1000,1
SLC6A16,HT29,0.0182539682539682,0.8951048951048951,1000,1
SLC6A17,HT29,0.0523088023088023,0.7082917082917083,1000,1
SLC6A18,HT29,-0.1612554112554112,0.22477522477522477,1000,1
SLC6A19,HT29,-0.0163059163059163,0.8971028971028971,1000,1
SLC6A2,HT29,0.0253968253968253,0.8591408591408591,1000,1
SLC6A20,HT29,-0.1082251082251082,0.4245754245754246,1000,1
SLC6A3,HT29,0.1703463203463203,0.21078921078921078,1000,1
SLC6A4,HT29,-0.0743145743145743,0.5914085914085914,1000,1
SLC6A5,HT29,0.274025974025974,0.03896103896103896,1000,1
SLC6A6,HT29,0.0137806637806637,0.9080919080919081,1000,1
SLC6A7,HT29,-0.0215728715728715,0.8691308691308691,1000,1
SLC6A8,HT29,0.1327561327561327,0.32867132867132864,1000,1
SLC6A9,HT29,-0.0748196248196248,0.5854145854145855,1000,1
SLC7A1,HT29,-0.1393217893217893,0.35364635364635366,1000,1
SLC7A10,HT29,-0.1362193362193362,0.33766233766233766,1000,1
SLC7A11,HT29,-0.1448051948051948,0.3126873126873127,1000,1
SLC7A13,HT29,-0.1251082251082251,0.3836163836163836,1000,1
SLC7A14,HT29,-0.070995670995671,0.6063936063936064,1000,1
SLC7A2,HT29,0.2122655122655122,0.11188811188811189,1000,1
SLC7A3,HT29,-0.1028860028860028,0.43956043956043955,1000,1
SLC7A4,HT29,0.1412698412698412,0.29270729270729273,1000,1
SLC7A5,HT29,-0.1129148629148629,0.4075924075924076,1000,1
SLC7A6,HT29,0.1114718614718614,0.4225774225774226,1000,1
SLC7A6OS,HT29,0.0292207792207792,0.8611388611388612,1000,1
SLC7A7,HT29,-0.1302308802308802,0.35364635364635366,1000,1
SLC7A8,HT29,0.1616883116883117,0.23076923076923078,1000,1
SLC7A9,HT29,-0.279004329004329,0.03896103896103896,1000,1
SLC8A1,HT29,0.1904040404040404,0.17282717282717283,1000,1
SLC8A2,HT29,0.091053391053391,0.4775224775224775,1000,1
SLC8A3,HT29,-0.1661616161616161,0.22377622377622378,1000,1
SLC8B1,HT29,0.0421356421356421,0.7412587412587412,1000,1
SLC9A1,HT29,0.1,0.46253746253746253,1000,1
SLC9A2,HT29,0.1389610389610389,0.2907092907092907,1000,1
SLC9A3,HT29,0.0241702741702741,0.8701298701298701,1000,1
SLC9A3R1,HT29,0.073088023088023,0.5864135864135864,1000,1
SLC9A3R2,HT29,0.0023088023088023,0.987012987012987,1000,1
SLC9A4,HT29,0.0335497835497835,0.8081918081918081,1000,1
SLC9A5,HT29,0.1681818181818181,0.24275724275724275,1000,1
SLC9A6,HT29,0.0024531024531024,0.9760239760239761,1000,1
SLC9A7,HT29,0.0794372294372294,0.5594405594405595,1000,1
SLC9A8,HT29,-0.0782828282828282,0.5544455544455544,1000,1
SLC9A9,HT29,-0.1374458874458874,0.3106893106893107,1000,1
SLC9B1,HT29,0.1011544011544011,0.45454545454545453,1000,1
SLC9B2,HT29,0.1218614718614718,0.3966033966033966,1000,1
SLC9C1,HT29,0.0323953823953823,0.8191808191808192,1000,1
SLC9C2,HT29,-0.0216450216450216,0.8721278721278721,1000,1
SLCO1A2,HT29,0.0115440115440115,0.9310689310689311,1000,1
SLCO1B1,HT29,0.4056998556998557,0.000999000999000999,1000,1
SLCO1B3,HT29,0.03001443001443,0.8331668331668332,1000,1
SLCO1C1,HT29,0.125036075036075,0.3706293706293706,1000,1
SLCO2A1,HT29,0.2772727272727273,0.04195804195804196,1000,1
SLCO2B1,HT29,0.1239538239538239,0.3646353646353646,1000,1
SLCO3A1,HT29,-0.0217171717171717,0.8641358641358642,1000,1
SLCO4A1,HT29,-0.244011544011544,0.06893106893106893,1000,1
SLCO4C1,HT29,0.1373737373737373,0.3226773226773227,1000,1
SLCO5A1,HT29,0.1589466089466089,0.24575424575424576,1000,1
SLCO6A1,HT29,0.1493506493506493,0.2627372627372627,1000,1
SLF1,HT29,-0.0064935064935064,0.967032967032967,1000,1
SLF2,HT29,-0.2161616161616161,0.11988011988011989,1000,1
SLFN11,HT29,-0.0974025974025974,0.47652347652347654,1000,1
SLFN12,HT29,0.043073593073593,0.7612387612387612,1000,1
SLFN12L,HT29,0.1722222222222222,0.1978021978021978,1000,1
SLFN13,HT29,-0.2468253968253968,0.07692307692307693,1000,1
SLFN14,HT29,-0.0422077922077922,0.7572427572427572,1000,1
SLFN5,HT29,0.024098124098124,0.8401598401598401,1000,1
SLFNL1,HT29,-0.0132756132756132,0.9330669330669331,1000,1
SLIRP,HT29,-0.1971861471861472,0.14685314685314685,1000,1
SLIT1,HT29,0.122077922077922,0.36863136863136864,1000,1
SLIT2,HT29,-0.109018759018759,0.43956043956043955,1000,1
SLIT3,HT29,-0.3173160173160173,0.023976023976023976,1000,1
SLITRK1,HT29,-0.091053391053391,0.5014985014985015,1000,1
SLITRK2,HT29,0.0265512265512265,0.8641358641358642,1000,1
SLITRK3,HT29,-0.0238095238095238,0.8721278721278721,1000,1
SLITRK4,HT29,-0.0203463203463203,0.8691308691308691,1000,1
SLITRK5,HT29,-0.0392496392496392,0.7832167832167832,1000,1
SLITRK6,HT29,-0.0005772005772005,0.996003996003996,1000,1
SLK,HT29,0.0552669552669552,0.6853146853146853,1000,1
SLMAP,HT29,-0.151010101010101,0.26973026973026976,1000,1
SLN,HT29,,0.000999000999000999,1000,1
SLPI,HT29,-0.1697691197691197,0.21878121878121878,1000,1
SLTM,HT29,-0.1383838383838384,0.3016983016983017,1000,1
SLU7,HT29,0.1125541125541125,0.4025974025974026,1000,1
SLURP1,HT29,0.1319624819624819,0.3336663336663337,1000,1
SLURP2,HT29,0.0958874458874458,0.4915084915084915,1000,1
SLX4,HT29,0.0239538239538239,0.8481518481518482,1000,1
SLX4IP,HT29,0.3126262626262626,0.02197802197802198,1000,1
SLX9,HT29,0.1215007215007215,0.3856143856143856,1000,1
SMAD1,HT29,-0.1516594516594516,0.24375624375624375,1000,1
SMAD2,HT29,0.0134920634920634,0.922077922077922,1000,1
SMAD3,HT29,0.0658730158730158,0.6523476523476524,1000,1
SMAD4,HT29,-0.4768398268398268,0.001998001998001998,1000,1
SMAD5,HT29,,0.000999000999000999,1000,1
SMAD6,HT29,0.0594516594516594,0.6533466533466533,1000,1
SMAD7,HT29,-0.0376623376623376,0.7962037962037962,1000,1
SMAD9,HT29,-0.202020202020202,0.13786213786213786,1000,1
SMAGP,HT29,,0.000999000999000999,1000,1
SMAP1,HT29,0.3315295815295815,0.007992007992007992,1000,1
SMAP2,HT29,-0.1068542568542568,0.4355644355644356,1000,1
SMARCA1,HT29,-0.0502886002886002,0.7272727272727273,1000,1
SMARCA2,HT29,0.0512265512265512,0.6903096903096904,1000,1
SMARCA4,HT29,0.1556998556998557,0.26573426573426573,1000,1
SMARCA5,HT29,-0.1047619047619047,0.45054945054945056,1000,1
SMARCAD1,HT29,-0.1512987012987013,0.2547452547452547,1000,1
SMARCAL1,HT29,0.0059884559884559,0.974025974025974,1000,1
SMARCB1,HT29,-0.0116883116883116,0.9340659340659341,1000,1
SMARCC1,HT29,0.0854978354978355,0.5154845154845155,1000,1
SMARCC2,HT29,0.0297979797979798,0.8231768231768232,1000,1
SMARCD1,HT29,0.0593795093795093,0.7022977022977023,1000,1
SMARCD2,HT29,-0.1075757575757575,0.45454545454545453,1000,1
SMARCD3,HT29,0.0916305916305916,0.5014985014985015,1000,1
SMARCE1,HT29,-0.0882395382395382,0.5094905094905094,1000,1
SMC1A,HT29,0.1494227994227994,0.2627372627372627,1000,1
SMC1B,HT29,-0.3367965367965368,0.008991008991008992,1000,1
SMC2,HT29,-0.1041847041847041,0.4515484515484515,1000,1
SMC3,HT29,0.0769119769119769,0.5594405594405595,1000,1
SMC4,HT29,-0.144011544011544,0.3086913086913087,1000,1
SMC5,HT29,0.1383116883116883,0.32967032967032966,1000,1
SMC6,HT29,0.1256132756132756,0.3436563436563437,1000,1
SMCHD1,HT29,0.0597402597402597,0.6443556443556444,1000,1
SMCO1,HT29,-0.0133477633477633,0.9270729270729271,1000,1
SMCO2,HT29,0.237012987012987,0.07592407592407592,1000,1
SMCO3,HT29,0.1672438672438672,0.2047952047952048,1000,1
SMCO4,HT29,-0.0415584415584415,0.7592407592407593,1000,1
SMCP,HT29,-0.2447330447330447,0.06493506493506493,1000,1
SMCR8,HT29,0.1116883116883116,0.4155844155844156,1000,1
SMDT1,HT29,-0.1078643578643578,0.4245754245754246,1000,1
SMG1,HT29,,0.000999000999000999,1000,1
SMG5,HT29,0.1658008658008658,0.2177822177822178,1000,1
SMG6,HT29,0.1880952380952381,0.15784215784215785,1000,1
SMG7,HT29,-0.1388888888888889,0.3026973026973027,1000,1
SMG8,HT29,0.0076479076479076,0.9460539460539461,1000,1
SMG9,HT29,0.1598124098124098,0.26373626373626374,1000,1
SMIM1,HT29,-0.268037518037518,0.04395604395604396,1000,1
SMIM10,HT29,0.2781385281385281,0.03396603396603397,1000,1
SMIM10L1,HT29,,0.000999000999000999,1000,1
SMIM10L2B,HT29,,0.000999000999000999,1000,1
SMIM11,HT29,,0.000999000999000999,1000,1
SMIM12,HT29,0.0024531024531024,0.987012987012987,1000,1
SMIM13,HT29,0.0241702741702741,0.8591408591408591,1000,1
SMIM14,HT29,0.1371572871572871,0.32667332667332666,1000,1
SMIM15,HT29,0.1321067821067821,0.3116883116883117,1000,1
SMIM17,HT29,0.0912698412698412,0.5124875124875125,1000,1
SMIM18,HT29,0.0329725829725829,0.8251748251748252,1000,1
SMIM19,HT29,0.2668109668109668,0.054945054945054944,1000,1
SMIM2,HT29,-0.0093073593073593,0.948051948051948,1000,1
SMIM20,HT29,0.2849206349206349,0.03396603396603397,1000,1
SMIM21,HT29,-0.1001443001443001,0.4695304695304695,1000,1
SMIM22,HT29,0.0055555555555555,0.964035964035964,1000,1
SMIM23,HT29,,0.000999000999000999,1000,1
SMIM24,HT29,-0.013059163059163,0.9340659340659341,1000,1
SMIM26,HT29,,0.000999000999000999,1000,1
SMIM27,HT29,,0.000999000999000999,1000,1
SMIM28,HT29,,0.000999000999000999,1000,1
SMIM29,HT29,0.0743867243867243,0.5794205794205795,1000,1
SMIM3,HT29,-0.1658730158730158,0.23476523476523475,1000,1
SMIM31,HT29,,0.000999000999000999,1000,1
SMIM32,HT29,,0.000999000999000999,1000,1
SMIM33,HT29,,0.000999000999000999,1000,1
SMIM34,HT29,,0.000999000999000999,1000,1
SMIM38,HT29,,0.000999000999000999,1000,1
SMIM40,HT29,,0.000999000999000999,1000,1
SMIM41,HT29,,0.000999000999000999,1000,1
SMIM5,HT29,-0.2827561327561327,0.04395604395604396,1000,1
SMIM6,HT29,0.2041847041847042,0.12787212787212787,1000,1
SMIM7,HT29,-0.1154401154401154,0.3946053946053946,1000,1
SMIM8,HT29,-0.1396825396825396,0.3156843156843157,1000,1
SMIM9,HT29,-0.0554834054834054,0.6823176823176823,1000,1
SMKR1,HT29,-0.1012265512265512,0.4745254745254745,1000,1
SMLR1,HT29,0.0785714285714285,0.5644355644355644,1000,1
SMNDC1,HT29,-0.32005772005772,0.012987012987012988,1000,1
SMO,HT29,-0.0844155844155844,0.5304695304695305,1000,1
SMOC1,HT29,0.0441558441558441,0.7342657342657343,1000,1
SMOC2,HT29,-0.1392496392496392,0.3036963036963037,1000,1
SMOX,HT29,0.027056277056277,0.8601398601398601,1000,1
SMPD1,HT29,-0.1353535353535353,0.3276723276723277,1000,1
SMPD2,HT29,0.056998556998557,0.6723276723276723,1000,1
SMPD3,HT29,-0.0309523809523809,0.8311688311688312,1000,1
SMPD4,HT29,0.2746031746031746,0.04895104895104895,1000,1
SMPDL3A,HT29,0.0487734487734487,0.7222777222777222,1000,1
SMPDL3B,HT29,0.0571428571428571,0.6743256743256744,1000,1
SMPX,HT29,-0.0151515151515151,0.9230769230769231,1000,1
SMR3A,HT29,-0.1358585858585858,0.3206793206793207,1000,1
SMR3B,HT29,0.0057720057720057,0.9630369630369631,1000,1
SMS,HT29,0.1020923520923521,0.4645354645354645,1000,1
SMTN,HT29,-0.3132034632034632,0.02097902097902098,1000,1
SMTNL1,HT29,,0.000999000999000999,1000,1
SMTNL2,HT29,0.114069264069264,0.4085914085914086,1000,1
SMU1,HT29,-0.1336940836940837,0.33966033966033965,1000,1
SMUG1,HT29,0.2056277056277056,0.13486513486513488,1000,1
SMURF1,HT29,-0.0406926406926406,0.7712287712287712,1000,1
SMURF2,HT29,0.0226551226551226,0.8441558441558441,1000,1
SMYD1,HT29,-0.0209956709956709,0.8951048951048951,1000,1
SMYD2,HT29,0.0275613275613275,0.8421578421578422,1000,1
SMYD3,HT29,-0.1555555555555555,0.26373626373626374,1000,1
SMYD4,HT29,0.0292207792207792,0.8291708291708292,1000,1
SMYD5,HT29,0.10007215007215,0.46353646353646355,1000,1
SNAI1,HT29,-0.0194805194805194,0.9000999000999002,1000,1
SNAI2,HT29,0.1639249639249639,0.24275724275724275,1000,1
SNAI3,HT29,-0.113059163059163,0.42357642357642356,1000,1
SNAP23,HT29,-0.2458152958152958,0.07792207792207792,1000,1
SNAP25,HT29,0.1821067821067821,0.16583416583416583,1000,1
SNAP29,HT29,-0.0103174603174603,0.939060939060939,1000,1
SNAP47,HT29,0.115079365079365,0.4085914085914086,1000,1
SNAP91,HT29,-0.141053391053391,0.34865134865134867,1000,1
SNAPC1,HT29,0.1,0.46553446553446554,1000,1
SNAPC2,HT29,0.1044733044733044,0.4435564435564436,1000,1
SNAPC3,HT29,-0.0127705627705627,0.938061938061938,1000,1
SNAPC4,HT29,0.1219336219336219,0.4005994005994006,1000,1
SNAPC5,HT29,-0.1667388167388167,0.2007992007992008,1000,1
SNAPIN,HT29,-0.1953823953823953,0.15484515484515485,1000,1
SNCA,HT29,-0.0057720057720057,0.9630369630369631,1000,1
SNCAIP,HT29,0.007070707070707,0.962037962037962,1000,1
SNCB,HT29,-0.0419191919191919,0.7522477522477522,1000,1
SNCG,HT29,0.0724386724386724,0.6233766233766234,1000,1
SND1,HT29,-0.1248917748917748,0.3876123876123876,1000,1
SNED1,HT29,-0.1201298701298701,0.35364635364635366,1000,1
SNF8,HT29,-0.1426406926406926,0.2897102897102897,1000,1
SNIP1,HT29,0.0513708513708513,0.7212787212787213,1000,1
SNN,HT29,0.0598845598845598,0.6593406593406593,1000,1
SNORC,HT29,-0.032034632034632,0.8041958041958042,1000,1
SNPH,HT29,0.0093795093795093,0.948051948051948,1000,1
SNRK,HT29,0.1962481962481962,0.15284715284715283,1000,1
SNRNP200,HT29,0.1208513708513708,0.3676323676323676,1000,1
SNRNP25,HT29,0.0562770562770562,0.7012987012987013,1000,1
SNRNP27,HT29,-0.2494949494949495,0.07192807192807193,1000,1
SNRNP35,HT29,0.0337662337662337,0.8131868131868132,1000,1
SNRNP40,HT29,0.2468975468975469,0.07492507492507493,1000,1
SNRNP48,HT29,-0.1315295815295815,0.3626373626373626,1000,1
SNRNP70,HT29,0.1216450216450216,0.34165834165834164,1000,1
SNRPA,HT29,0.0003607503607503,1.0,1000,1
SNRPA1,HT29,0.1041847041847041,0.47052947052947053,1000,1
SNRPB,HT29,-0.0798701298701298,0.5594405594405595,1000,1
SNRPB2,HT29,0.007070707070707,0.971028971028971,1000,1
SNRPC,HT29,0.0981240981240981,0.45754245754245754,1000,1
SNRPD1,HT29,0.0267676767676767,0.8251748251748252,1000,1
SNRPD2,HT29,0.1454545454545454,0.27672327672327673,1000,1
SNRPD3,HT29,,0.000999000999000999,1000,1
SNRPE,HT29,,0.000999000999000999,1000,1
SNRPF,HT29,-0.1325396825396825,0.32367632367632365,1000,1
SNRPG,HT29,,0.000999000999000999,1000,1
SNRPN,HT29,-0.0488455988455988,0.7232767232767233,1000,1
SNTA1,HT29,-0.0702741702741702,0.6263736263736264,1000,1
SNTB1,HT29,0.1939393939393939,0.15784215784215785,1000,1
SNTB2,HT29,0.2021645021645021,0.14785214785214784,1000,1
SNTG1,HT29,0.0528860028860028,0.6933066933066933,1000,1
SNTG2,HT29,-0.2233044733044733,0.1048951048951049,1000,1
SNTN,HT29,0.0383838383838383,0.7522477522477522,1000,1
SNU13,HT29,0.1775613275613275,0.1878121878121878,1000,1
SNUPN,HT29,-0.0279220779220779,0.8441558441558441,1000,1
SNURF,HT29,0.0323953823953823,0.8271728271728271,1000,1
SNW1,HT29,0.1386002886002886,0.3256743256743257,1000,1
SNX1,HT29,0.0497835497835497,0.7082917082917083,1000,1
SNX10,HT29,-0.1411255411255411,0.2867132867132867,1000,1
SNX11,HT29,0.3121212121212121,0.022977022977022976,1000,1
SNX12,HT29,-0.0821067821067821,0.5724275724275725,1000,1
SNX13,HT29,0.1510822510822511,0.2707292707292707,1000,1
SNX14,HT29,-0.1869408369408369,0.17082917082917082,1000,1
SNX15,HT29,0.2580808080808081,0.06593406593406594,1000,1
SNX16,HT29,0.1015151515151515,0.42957042957042957,1000,1
SNX17,HT29,0.0495670995670995,0.7202797202797203,1000,1
SNX18,HT29,-0.0469696969696969,0.7342657342657343,1000,1
SNX19,HT29,0.0172438672438672,0.913086913086913,1000,1
SNX2,HT29,0.0468253968253968,0.7202797202797203,1000,1
SNX20,HT29,-0.2528860028860029,0.05194805194805195,1000,1
SNX21,HT29,0.0188311688311688,0.8821178821178821,1000,1
SNX22,HT29,-0.0982683982683982,0.4595404595404595,1000,1
SNX24,HT29,-0.18001443001443,0.17082917082917082,1000,1
SNX25,HT29,-0.0303751803751803,0.8201798201798202,1000,1
SNX27,HT29,-0.1542568542568542,0.25774225774225773,1000,1
SNX29,HT29,-0.1987012987012987,0.15784215784215785,1000,1
SNX3,HT29,-0.2149350649350649,0.1018981018981019,1000,1
SNX30,HT29,-0.2142135642135642,0.12287712287712288,1000,1
SNX31,HT29,0.0578643578643578,0.6903096903096904,1000,1
SNX32,HT29,0.2353535353535353,0.0979020979020979,1000,1
SNX33,HT29,0.0525252525252525,0.6993006993006993,1000,1
SNX4,HT29,-0.0536075036075036,0.7032967032967034,1000,1
SNX5,HT29,-0.0152236652236652,0.9140859140859141,1000,1
SNX6,HT29,0.0609668109668109,0.6703296703296703,1000,1
SNX7,HT29,-0.0367243867243867,0.7982017982017982,1000,1
SNX8,HT29,-0.0974025974025974,0.46053946053946054,1000,1
SNX9,HT29,-0.086075036075036,0.5344655344655345,1000,1
SOAT1,HT29,-0.2095238095238095,0.14885114885114886,1000,1
SOAT2,HT29,0.0157287157287157,0.9140859140859141,1000,1
SOBP,HT29,-0.2237373737373737,0.0959040959040959,1000,1
SOCS1,HT29,0.1137806637806637,0.3916083916083916,1000,1
SOCS2,HT29,-0.1277777777777777,0.34665334665334663,1000,1
SOCS3,HT29,-0.0591630591630591,0.6853146853146853,1000,1
SOCS4,HT29,0.1305194805194805,0.3436563436563437,1000,1
SOCS5,HT29,0.0309523809523809,0.8161838161838162,1000,1
SOCS6,HT29,-0.1733044733044733,0.2017982017982018,1000,1
SOCS7,HT29,0.0749639249639249,0.5694305694305695,1000,1
SOD1,HT29,0.0137085137085137,0.9270729270729271,1000,1
SOD2,HT29,0.2767676767676768,0.03896103896103896,1000,1
SOD3,HT29,0.0647186147186147,0.6293706293706294,1000,1
SOGA1,HT29,0.0844877344877344,0.5344655344655345,1000,1
SOHLH1,HT29,-0.0083694083694083,0.9590409590409591,1000,1
SOHLH2,HT29,0.165079365079365,0.24375624375624375,1000,1
SON,HT29,-0.2654401154401154,0.05094905094905095,1000,1
SORBS1,HT29,-0.0261183261183261,0.8521478521478522,1000,1
SORBS2,HT29,0.1208513708513708,0.38961038961038963,1000,1
SORBS3,HT29,0.1735930735930736,0.22677322677322678,1000,1
SORCS1,HT29,0.3175324675324675,0.025974025974025976,1000,1
SORCS2,HT29,0.0233766233766233,0.8531468531468531,1000,1
SORCS3,HT29,-0.0432178932178932,0.7612387612387612,1000,1
SORD,HT29,0.0806637806637806,0.5384615384615384,1000,1
SORL1,HT29,-0.0673160173160173,0.5944055944055944,1000,1
SORT1,HT29,-0.0363636363636363,0.7572427572427572,1000,1
SOS1,HT29,-0.068037518037518,0.6393606393606394,1000,1
SOS2,HT29,-0.1308080808080808,0.35364635364635366,1000,1
SOST,HT29,-0.145021645021645,0.3016983016983017,1000,1
SOSTDC1,HT29,0.1307359307359307,0.35564435564435565,1000,1
SOWAHA,HT29,0.1805916305916305,0.1928071928071928,1000,1
SOWAHB,HT29,0.1686868686868687,0.23676323676323677,1000,1
SOWAHC,HT29,-0.1527417027417027,0.2597402597402597,1000,1
SOWAHD,HT29,-0.1119047619047619,0.4205794205794206,1000,1
SOX1,HT29,-0.0944444444444444,0.4905094905094905,1000,1
SOX10,HT29,0.0163059163059163,0.9230769230769231,1000,1
SOX11,HT29,-0.1015151515151515,0.4865134865134865,1000,1
SOX12,HT29,-0.1787157287157287,0.2097902097902098,1000,1
SOX13,HT29,0.2883116883116883,0.03896103896103896,1000,1
SOX14,HT29,-0.1891053391053391,0.16583416583416583,1000,1
SOX15,HT29,0.1447330447330447,0.2967032967032967,1000,1
SOX17,HT29,-0.0684704184704184,0.5984015984015985,1000,1
SOX18,HT29,0.0525252525252525,0.7082917082917083,1000,1
SOX2,HT29,-0.1783549783549783,0.2077922077922078,1000,1
SOX21,HT29,-0.0655844155844155,0.6203796203796204,1000,1
SOX3,HT29,0.0025252525252525,0.985014985014985,1000,1
SOX30,HT29,-0.1668831168831168,0.22477522477522477,1000,1
