gene,background,n_trajectory_values,n_positive_trajectory_values,background_vulnerability_rho,background_p_value,n_resampling_supported_trajectories,background_resampling_supported
ADPRH,HCT116,3,3,0.06565656565656566,0.6338944888799116,0,False
ADPRHL1,HCT116,3,2,0.05822510822510823,0.6728430234249596,0,False
ADPRM,HCT116,3,2,0.1095959595959596,0.4257297280258,0,False
ADPRS,HCT116,3,0,-0.09393939393939393,0.49512369212120527,0,False
ADRA1A,HCT116,3,3,0.10598845598845599,0.4412108091714963,0,False
ADRA1B,HCT116,3,0,-0.2051948051948052,0.1328764744639342,0,False
ADRA1D,HCT116,3,2,0.21998556998556998,0.10656603206098338,0,False
ADRA2A,HCT116,3,3,0.14163059163059163,0.3023318415148115,0,False
ADRA2B,HCT116,3,2,0.07467532467532467,0.5771203884943182,0,False
ADRA2C,HCT116,3,0,-0.10894660894660894,0.42849336434410734,0,False
ADRB1,HCT116,3,1,-0.13001443001443003,0.3441027951733991,0,False
ADRB2,HCT116,3,2,0.04278499278499279,0.7564423335098752,0,False
ADRB3,HCT116,3,0,-0.12893217893217893,0.34816852062322984,0,False
ADRM1,HCT116,3,2,0.02792207792207792,0.5173347657601416,0,False
ADSL,HCT116,3,0,-0.25512265512265514,0.06013253269414978,0,False
ADSS1,HCT116,3,3,0.10772005772005772,0.43374112827049016,0,False
ADSS2,HCT116,3,0,-0.1821067821067821,0.18329515461761467,0,False
ADTRP,HCT116,3,3,0.1365079365079365,0.3203305635615859,0,False
AEBP1,HCT116,3,3,0.05728715728715729,0.6778227468427777,0,False
AEBP2,HCT116,3,0,-0.14227994227994228,0.3000979406546688,0,False
AEN,HCT116,3,0,-0.13391053391053392,0.3297112737661586,0,False
AFAP1,HCT116,3,2,0.011688311688311689,0.6087023726223947,0,False
AFAP1L1,HCT116,3,3,0.0810966810966811,0.5561392050105284,0,False
AFAP1L2,HCT116,3,1,-0.09595959595959595,0.4858526560334732,0,False
AFDN,HCT116,3,2,0.13232323232323231,0.2811862409067251,0,False
AFF1,HCT116,3,3,0.10505050505050505,0.4452865833821206,0,False
AFF2,HCT116,3,3,0.21601731601731602,0.11319463189913041,0,False
AFF3,HCT116,3,2,0.03650793650793651,0.7913026155141865,0,False
AFF4,HCT116,3,2,0.05721500721500721,0.39219278654523654,0,False
AFG1L,HCT116,3,3,0.10772005772005772,0.43374112827049016,0,False
AFG3L2,HCT116,3,3,0.10728715728715729,0.4356018600970127,0,False
AFM,HCT116,3,1,-0.17056277056277055,0.21312434194123775,0,False
AFMID,HCT116,3,3,0.19992784992784993,0.1433389364614971,0,False
AFP,HCT116,3,2,0.07539682539682539,0.5843139279853143,0,False
AFTPH,HCT116,3,1,-0.00036075036075036075,0.9866526014230151,0,False
AGA,HCT116,3,2,0.12914862914862915,0.3473530118610239,0,False
AGAP1,HCT116,3,3,0.044372294372294376,0.747699839955459,0,False
AGAP2,HCT116,3,3,0.18535353535353535,0.1754754413544324,0,False
AGAP3,HCT116,3,3,0.19004329004329004,0.1646113107495271,1,True
AGAP5,HCT116,3,0,,,0,False
AGAP6,HCT116,3,0,-0.3487012987012987,0.009078290989935333,0,False
AGAP9,HCT116,3,0,,,0,False
AGBL1,HCT116,3,2,0.02813852813852814,0.7161811613173777,0,False
AGBL2,HCT116,3,1,-0.05281385281385281,0.7017575219659795,0,False
AGBL3,HCT116,3,0,-0.09747474747474748,0.47895973005750997,0,False
AGBL4,HCT116,3,1,-0.015151515151515152,0.9080142013389745,0,False
AGBL5,HCT116,3,1,-0.046753246753246755,0.6316544385979405,0,False
AGER,HCT116,3,2,0.014141414141414142,0.7385935591707058,0,False
AGFG1,HCT116,3,3,0.11948051948051948,0.3849253244467814,0,False
AGFG2,HCT116,3,0,-0.16926406926406926,0.21668152331873974,0,False
AGGF1,HCT116,3,0,-0.20404040404040405,0.1351189611222825,0,False
AGK,HCT116,3,3,0.09343434343434344,0.4974557086517679,0,False
AGL,HCT116,3,0,-0.2448051948051948,0.07164902633136484,0,False
AGMAT,HCT116,3,3,0.0966089466089466,0.48289217868100826,0,False
AGMO,HCT116,3,3,0.029942279942279944,0.828203609233613,0,False
AGO1,HCT116,3,0,-0.09458874458874458,0.49213374242970764,0,False
AGO2,HCT116,3,1,-0.07857142857142857,0.5685420495127254,0,False
AGO3,HCT116,3,1,-0.00670995670995671,0.7985684948889423,0,False
AGO4,HCT116,3,1,-0.008008658008658008,0.3948287297614766,0,False
AGPAT1,HCT116,3,0,-0.07864357864357864,0.5681859075982567,0,False
AGPAT2,HCT116,3,2,0.02113997113997114,0.853152583922341,0,False
AGPAT3,HCT116,3,1,-0.027777777777777776,0.465009031096886,1,True
AGPAT4,HCT116,3,1,-0.2608946608946609,0.05437095533272523,0,False
AGPAT5,HCT116,3,2,0.016233766233766232,0.5501615997743726,0,False
AGPS,HCT116,3,2,0.06695526695526696,0.6271841961502516,0,False
AGR2,HCT116,3,1,-0.008585858585858586,0.6402589642763821,0,False
AGR3,HCT116,3,2,0.046464646464646465,0.49545648962225025,0,False
AGRN,HCT116,3,3,0.16428571428571428,0.2307011085474161,0,False
AGRP,HCT116,3,0,-0.0665945165945166,0.629045193884062,0,False
AGT,HCT116,3,1,-0.0772005772005772,0.5753283580083002,0,False
AGTPBP1,HCT116,3,0,-0.10656565656565657,0.43871299627827937,0,False
AGTR1,HCT116,3,2,0.09076479076479077,0.5098758312403142,0,False
AGTR2,HCT116,3,3,0.06666666666666667,0.6286728106904537,0,False
AGTRAP,HCT116,3,0,-0.16695526695526697,0.2231074489329178,0,False
AGXT,HCT116,3,2,0.10772005772005772,0.3811780687151239,0,False
AGXT2,HCT116,3,0,-0.09184704184704184,0.5048217257221965,0,False
AHCTF1,HCT116,3,0,-0.09062049062049062,0.5105516497413212,0,False
AHCY,HCT116,3,1,-0.10793650793650794,0.4328124388149693,0,False
AHCYL1,HCT116,3,1,-0.06378066378066378,0.5417753245421625,0,False
AHCYL2,HCT116,3,1,-0.2815295815295815,0.037320159875790404,0,False
AHDC1,HCT116,3,3,0.18427128427128428,0.17805467589319746,0,False
AHI1,HCT116,3,2,0.013636363636363636,0.5098758312403142,0,False
AHNAK,HCT116,3,1,-0.00367965367965368,0.8712390510013663,0,False
AHNAK2,HCT116,3,2,0.10375180375180375,0.4509642217131291,0,False
AHR,HCT116,3,3,0.13304473304473305,0.3328761895599391,0,False
AHRR,HCT116,3,2,0.1025974025974026,0.4560442442371358,0,False
AHSA1,HCT116,3,2,0.15223665223665223,0.26718546487833505,0,False
AHSG,HCT116,3,3,0.17395382395382394,0.20402976503812537,0,False
AHSP,HCT116,3,1,-0.07337662337662337,0.594452386176978,0,False
AICDA,HCT116,3,0,-0.06248196248196248,0.650420139468329,0,False
AIDA,HCT116,3,0,-0.13268398268398268,0.3342005084177098,0,False
AIF1,HCT116,3,3,0.10548340548340548,0.4434028717935091,0,False
AIF1L,HCT116,3,2,0.05670995670995671,0.6595056712604006,0,False
AIFM1,HCT116,3,0,-0.16356421356421355,0.23278371689818034,0,False
AIFM2,HCT116,3,0,-0.15526695526695528,0.2576668000115483,0,False
AIFM3,HCT116,3,1,-0.06536796536796537,0.6353896698481621,0,False
AIG1,HCT116,3,2,0.10043290043290043,0.4656529941174947,0,False
AIM2,HCT116,3,1,-0.12344877344877345,0.36922103621321367,0,False
AIMP1,HCT116,3,1,-0.11839826839826839,0.38927615456978915,0,False
AIMP2,HCT116,3,2,0.11652236652236653,0.3945353343502617,0,False
AIP,HCT116,3,1,-0.02070707070707071,0.772414909429413,0,False
AIPL1,HCT116,3,0,-0.1362914862914863,0.32110575124861573,0,False
AIRE,HCT116,3,1,-0.007215007215007215,0.5536741141625352,0,False
AJAP1,HCT116,3,2,0.022727272727272728,0.644390932291777,0,False
AJM1,HCT116,3,0,-0.1950937950937951,0.153470778758275,0,False
AJUBA,HCT116,3,0,-0.2823232323232323,0.03676492297108544,0,False
AK1,HCT116,3,3,0.11414141414141414,0.40666933074219336,0,False
AK2,HCT116,3,3,0.14502164502164502,0.29078405923914824,0,False
AK3,HCT116,3,0,-0.048268398268398266,0.7263762257292015,0,False
AK4,HCT116,3,2,0.09386724386724386,0.49545648962225025,0,False
AK5,HCT116,3,1,-0.032106782106782104,0.2243269017381291,0,False
AK6,HCT116,3,0,-0.20627705627705628,0.13079967075653506,0,False
AK7,HCT116,3,1,-0.012121212121212121,0.5915477222487585,0,False
AK8,HCT116,3,1,-0.1414862914862915,0.148113997545676,0,False
AK9,HCT116,3,2,0.14552669552669553,0.28908917557814623,0,False
AKAIN1,HCT116,3,1,-0.09379509379509379,0.49578940311322417,0,False
AKAP1,HCT116,3,2,0.013924963924963925,0.9196273536164293,0,False
AKAP10,HCT116,3,0,-0.15367965367965367,0.2626238758483794,0,False
AKAP11,HCT116,3,2,0.15216450216450217,0.2674149249141935,0,False
AKAP12,HCT116,3,3,0.03477633477633477,0.8009942582140421,0,False
AKAP13,HCT116,3,1,-0.0029581529581529584,0.6534431290142295,0,False
AKAP14,HCT116,3,1,-0.006926406926406926,0.8062564490889292,0,False
AKAP17A,HCT116,3,0,,,0,False
AKAP3,HCT116,3,2,0.0017316017316017316,0.9412370596834918,0,False
AKAP4,HCT116,3,2,0.20786435786435786,0.12779805690949816,1,True
AKAP5,HCT116,3,2,0.06572871572871573,0.6168054106963982,0,False
AKAP6,HCT116,3,3,0.0329004329004329,0.8115271743949439,0,False
AKAP7,HCT116,3,1,-7.215007215007215e-05,0.9678897912148126,0,False
AKAP8,HCT116,3,2,0.019696969696969695,0.8396362540890554,0,False
AKAP8L,HCT116,3,0,-0.1230880230880231,0.37063248929443254,0,False
AKAP9,HCT116,3,1,-0.02005772005772006,0.6778227468427777,1,True
AKIP1,HCT116,3,1,-0.16385281385281386,0.23194912441114074,0,False
AKIRIN1,HCT116,3,2,0.1945887445887446,0.15455909091944584,0,False
AKIRIN2,HCT116,3,2,0.06248196248196248,0.650420139468329,0,False
AKNA,HCT116,3,3,0.2507936507936508,0.06476848714415549,0,False
AKNAD1,HCT116,3,2,0.03564213564213564,0.4570002165282994,0,False
AKR1A1,HCT116,3,0,-0.18398268398268397,0.17874707737718495,0,False
AKR1B1,HCT116,3,1,-0.08051948051948052,0.2833273178872086,0,False
AKR1B10,HCT116,3,1,-0.048773448773448774,0.5241629035782608,0,False
AKR1B15,HCT116,3,1,-0.15728715728715728,0.25144952178707775,0,False
AKR1C2,HCT116,3,3,0.2523809523809524,0.06303646559925109,0,False
AKR1C3,HCT116,3,0,-0.1497835497835498,0.2750609686255425,0,False
AKR1C4,HCT116,3,1,-0.06190476190476191,0.6534431290142295,0,False
AKR1D1,HCT116,3,0,-0.10591630591630592,0.441523591233047,0,False
AKR1E2,HCT116,3,2,0.0031746031746031746,0.5731812997223362,0,False
AKR7A2,HCT116,3,0,-0.1834054834054834,0.1801377127725715,0,False
AKR7A3,HCT116,3,1,-0.14675324675324675,0.2750609686255425,0,False
AKT1,HCT116,3,0,-0.13434343434343435,0.3281359394476827,0,False
AKT1S1,HCT116,3,1,-0.1427128427128427,0.12326194990144584,0,False
AKT2,HCT116,3,2,0.008008658008658008,0.8716509044008106,0,False
AKT3,HCT116,3,1,-0.003463203463203463,0.9001445617201963,0,False
AKTIP,HCT116,3,1,-0.06471861471861472,0.6387591041640311,0,False
ALAD,HCT116,3,1,-0.2246031746031746,0.09923356365414433,0,False
ALAS1,HCT116,3,2,0.049783549783549784,0.7181380013541698,0,False
ALAS2,HCT116,3,3,0.12366522366522366,0.3683757249914594,0,False
ALB,HCT116,3,2,0.004329004329004329,0.26421445173837216,0,False
ALCAM,HCT116,3,0,-0.1974025974025974,0.1485676389885717,0,False
ALDH16A1,HCT116,3,3,0.26125541125541124,0.05402625715209994,0,False
ALDH18A1,HCT116,3,0,-0.11320346320346321,0.4105613806787925,0,False
ALDH1A1,HCT116,3,0,-0.17402597402597403,0.20383929171804657,0,False
ALDH1A2,HCT116,3,3,0.11854256854256855,0.38869437048746586,0,False
ALDH1A3,HCT116,3,3,0.030735930735930735,0.8237217304493375,0,False
ALDH1B1,HCT116,3,0,-0.11493506493506493,0.40339282598262904,0,False
ALDH1L1,HCT116,3,0,-0.09379509379509379,0.49578940311322417,0,False
ALDH1L2,HCT116,3,3,0.24898989898989898,0.06678276880846698,0,False
ALDH2,HCT116,3,3,0.10014430014430015,0.4669423627913771,0,False
ALDH3A1,HCT116,3,0,-0.18874458874458874,0.1675693037253612,0,False
ALDH3A2,HCT116,3,2,0.047979797979797977,0.7279489360299937,0,False
ALDH3B1,HCT116,3,0,,,0,False
ALDH3B2,HCT116,3,0,-0.3370851370851371,0.011849353018403279,0,False
ALDH4A1,HCT116,3,2,0.03189033189033189,0.8026124714717132,0,False
ALDH5A1,HCT116,3,1,-0.09733044733044734,0.47961395624696784,0,False
ALDH6A1,HCT116,3,2,0.12056277056277057,0.32918563451311234,0,False
ALDH7A1,HCT116,3,2,0.07994227994227994,0.5617931473735858,0,False
ALDH8A1,HCT116,3,1,-0.07323232323232323,0.595179540288112,0,False
ALDH9A1,HCT116,3,2,0.06897546897546898,0.6168054106963982,0,False
ALDOA,HCT116,3,1,-0.012626262626262626,0.4509642217131291,0,False
ALDOB,HCT116,3,1,-0.13152958152958152,0.33846046488257553,0,False
ALDOC,HCT116,3,0,-0.15916305916305917,0.24576807970862175,0,False
ALG1,HCT116,3,3,0.03701298701298701,0.7884817089977088,0,False
ALG10,HCT116,3,1,-0.05202020202020202,0.7060350111700547,0,False
ALG10B,HCT116,3,2,0.03744588744588745,0.7860659302457644,0,False
ALG11,HCT116,3,3,0.13023088023088022,0.34329319720285156,0,False
ALG12,HCT116,3,3,0.09841269841269841,0.47471882124794473,0,False
ALG13,HCT116,3,0,-0.04090909090909091,0.7668134688010386,0,False
ALG14,HCT116,3,3,0.05995670995670996,0.6636863369622037,0,False
ALG2,HCT116,3,2,0.026118326118326117,0.8498718960033802,0,False
ALG3,HCT116,3,3,0.06248196248196248,0.650420139468329,0,False
ALG5,HCT116,3,2,0.16637806637806637,0.2247344124089029,0,False
ALG6,HCT116,3,0,-0.10591630591630592,0.441523591233047,0,False
ALG8,HCT116,3,1,-0.01038961038961039,0.8412722333784909,0,False
ALG9,HCT116,3,2,0.03297258297258297,0.713053984784442,0,False
ALK,HCT116,3,0,-0.015007215007215007,0.9134037956704995,0,False
ALKAL1,HCT116,3,2,0.08362193362193363,0.1298389063950927,0,False
ALKAL2,HCT116,3,1,-0.09155844155844156,0.5061669744294396,0,False
ALKBH1,HCT116,3,2,0.072005772005772,0.6013762045753219,0,False
ALKBH2,HCT116,3,2,0.09437229437229437,0.4931293457138482,0,False
ALKBH3,HCT116,3,3,0.13658008658008658,0.32007243197101437,0,False
ALKBH4,HCT116,3,0,-0.1468975468975469,0.2845214280988766,0,False
ALKBH5,HCT116,3,0,-0.1556998556998557,0.25632588553582375,0,False
ALKBH6,HCT116,3,0,-0.3263347763347763,0.015034369029401324,0,False
ALKBH7,HCT116,3,2,0.023232323232323233,0.6338944888799116,0,False
ALKBH8,HCT116,3,0,-0.2518037518037518,0.06366193731345934,0,False
ALLC,HCT116,3,1,-0.04047619047619048,0.7540549602632839,0,False
ALMS1,HCT116,3,2,0.05526695526695527,0.6885946230520267,0,False
ALOX12,HCT116,3,2,0.010101010101010102,0.9229485649389678,0,False
ALOX12B,HCT116,3,1,-0.18441558441558442,0.17770920324809486,0,False
ALOX15,HCT116,3,2,0.031385281385281384,0.6579879784420742,0,False
ALOX15B,HCT116,3,3,0.05764790764790765,0.6759058358512985,0,False
ALOX5,HCT116,3,0,-0.0544011544011544,0.6932301411431517,0,False
ALOX5AP,HCT116,3,1,-0.10858585858585859,0.43003308767200193,0,False
ALOXE3,HCT116,3,1,-0.0613997113997114,0.6560927867744172,0,False
ALPG,HCT116,3,3,0.29754689754689756,0.027368873516698183,1,True
ALPI,HCT116,3,2,0.11976911976911978,0.38376999952372853,0,False
ALPK1,HCT116,3,3,0.03318903318903319,0.8099045171957033,0,False
ALPK2,HCT116,3,3,0.08434343434343435,0.5403836618964288,0,False
ALPK3,HCT116,3,0,,,0,False
ALPL,HCT116,3,1,-0.020202020202020204,0.3167287495700705,0,False
ALPP,HCT116,3,2,0.05461760461760462,0.6301628931640131,0,False
ALS2,HCT116,3,1,-0.17474747474747473,0.20194146954293024,0,False
ALS2CL,HCT116,3,3,0.11580086580086581,0.3998360339049631,0,False
ALX1,HCT116,3,1,-0.15173160173160175,0.23049355747957032,0,False
ALX3,HCT116,3,1,-0.07950937950937952,0.563920311060842,0,False
ALX4,HCT116,3,1,-0.06774891774891775,0.6230981155986304,0,False
ALYREF,HCT116,3,3,0.04963924963924964,0.7189212413399969,0,False
AMACR,HCT116,3,1,-0.06103896103896104,0.6579879784420742,0,False
AMBN,HCT116,3,1,-0.053246753246753244,0.6994281991738256,0,False
AMBP,HCT116,3,0,-0.15324675324675324,0.2639868324601866,0,False
AMBRA1,HCT116,3,2,0.05137085137085137,0.4611553730838395,0,False
AMD1,HCT116,3,0,-0.07958152958152959,0.5635655222115157,0,False
AMDHD1,HCT116,3,2,0.2870851370851371,0.03357521519510031,0,False
AMDHD2,HCT116,3,2,0.07308802308802309,0.5959070885108534,0,False
AMELX,HCT116,3,1,-0.12987012987012986,0.31724170808728525,0,False
AMELY,HCT116,3,0,,,0,False
AMER1,HCT116,3,0,-0.15043290043290045,0.2729614562099569,0,False
AMER2,HCT116,3,1,-0.09025974025974026,0.2523314242926418,0,False
AMER3,HCT116,3,0,-0.017316017316017316,0.9001445617201963,0,False
AMFR,HCT116,3,1,-0.00735930735930736,0.5664067546519268,0,False
AMH,HCT116,3,1,-0.01976911976911977,0.858899696656724,0,False
AMHR2,HCT116,3,1,-0.2326118326118326,0.08745060911470776,0,False
AMIGO1,HCT116,3,2,0.03694083694083694,0.7888845316407752,0,False
AMIGO2,HCT116,3,0,-0.24538239538239537,0.0709615129719102,0,False
AMIGO3,HCT116,3,3,0.05295815295815296,0.7009807772808249,0,False
AMMECR1,HCT116,3,2,0.02113997113997114,0.71931296896063,0,False
AMMECR1L,HCT116,3,2,0.0259018759018759,0.5796335137531903,0,False
AMN,HCT116,3,2,0.004112554112554113,0.8601321767780911,0,False
AMN1,HCT116,3,0,-0.1424963924963925,0.29935568873758894,0,False
AMOT,HCT116,3,1,-0.03318903318903319,0.8099045171957033,0,False
AMOTL1,HCT116,3,0,-0.22171717171717173,0.10376897596976976,0,False
AMOTL2,HCT116,3,0,-0.12121212121212122,0.3780243695658752,0,False
AMPD1,HCT116,3,1,-0.03051948051948052,0.6855105645109263,0,False
AMPD2,HCT116,3,1,-0.0347041847041847,0.8013987340543023,0,False
AMPD3,HCT116,3,0,-0.2904761904761905,0.031446783683256915,0,False
AMPH,HCT116,3,1,-0.0007215007215007215,0.8831961336858224,0,False
AMT,HCT116,3,2,0.11443001443001442,0.4054760937665856,0,False
AMTN,HCT116,3,2,0.04235209235209235,0.6629254543874256,0,False
AMY2A,HCT116,3,0,-0.06832611832611833,0.620133475350446,0,False
AMZ1,HCT116,3,2,0.06904761904761905,0.616436095698797,0,False
AMZ2,HCT116,3,1,-0.05988455988455989,0.6629254543874256,0,False
ANAPC1,HCT116,3,0,-0.11168831168831168,0.4168937331375337,0,False
ANAPC10,HCT116,3,1,-0.06385281385281386,0.6286728106904537,0,False
ANAPC11,HCT116,3,2,0.10216450216450217,0.4579572813079513,0,False
ANAPC13,HCT116,3,0,-0.14523809523809525,0.2900568871971785,0,False
ANAPC15,HCT116,3,1,-0.0329004329004329,0.5984566026517265,0,False
ANAPC16,HCT116,3,1,-0.1544011544011544,0.056548059028858635,0,False
ANAPC2,HCT116,3,3,0.028427128427128426,0.8367749131134591,0,False
ANAPC4,HCT116,3,3,0.3629148629148629,0.0064662648209307914,1,True
ANAPC5,HCT116,3,2,0.18297258297258298,0.18118580124707212,0,False
ANAPC7,HCT116,3,0,-0.07316017316017316,0.5955432651712529,0,False
ANG,HCT116,3,0,-0.046103896103896105,0.7381984305056548,0,False
ANGEL1,HCT116,3,1,-0.01717171717171717,0.8269807333563554,0,False
ANGEL2,HCT116,3,2,0.007575757575757576,0.9533079064551575,0,False
ANGPT1,HCT116,3,3,0.30266955266955264,0.024699605286590733,0,False
ANGPT2,HCT116,3,1,-0.13066378066378068,0.34167755087403534,0,False
ANGPT4,HCT116,3,0,-0.18455988455988456,0.17736421563467775,0,False
ANGPTL1,HCT116,3,0,-0.13968253968253969,0.3090978506919545,0,False
ANGPTL2,HCT116,3,3,0.03802308802308802,0.7828480054399136,0,False
ANGPTL3,HCT116,3,2,0.048268398268398266,0.7248046349611876,0,False
ANGPTL4,HCT116,3,1,-0.13672438672438672,0.31955656527658,0,False
ANGPTL5,HCT116,3,3,0.24155844155844156,0.07561562829123002,0,False
ANGPTL6,HCT116,3,1,-0.04935064935064935,0.5846746662589652,0,False
ANGPTL7,HCT116,3,3,0.12323232323232323,0.3700675180160161,0,False
ANGPTL8,HCT116,3,3,0.16435786435786437,0.23049355747957032,0,False
ANHX,HCT116,3,2,0.02106782106782107,0.6421357982902718,0,False
ANK1,HCT116,3,3,0.07914862914862915,0.5656958211293667,0,False
ANK2,HCT116,3,3,0.267027417027417,0.04874800351180986,0,False
ANK3,HCT116,3,2,0.16226551226551225,0.23656498044024457,1,True
ANKAR,HCT116,3,2,0.02647907647907648,0.3134074116355267,0,False
ANKDD1A,HCT116,3,3,0.13066378066378068,0.34167755087403534,0,False
ANKDD1B,HCT116,3,0,-0.16031746031746033,0.2423156007259286,0,False
ANKEF1,HCT116,3,0,-0.11226551226551226,0.4144748388115744,0,False
ANKFN1,HCT116,3,1,-0.0010822510822510823,0.4997933938115754,0,False
ANKFY1,HCT116,3,2,0.07431457431457432,0.589735530243438,0,False
ANKH,HCT116,3,0,-0.15274170274170273,0.2655829274663163,0,False
ANKHD1,HCT116,3,0,-0.11731601731601732,0.3936559171143259,0,False
ANKIB1,HCT116,3,3,0.09220779220779221,0.5031427426217429,0,False
ANKK1,HCT116,3,2,0.21277056277056278,0.11884901636026388,0,False
ANKLE1,HCT116,3,1,-0.008441558441558441,0.27319420812179485,0,False
ANKLE2,HCT116,3,2,0.06688311688311688,0.6275562118952204,0,False
ANKMY1,HCT116,3,1,-0.147979797979798,0.28094900374783127,0,False
ANKMY2,HCT116,3,2,0.10505050505050505,0.4452865833821206,0,False
ANKRA2,HCT116,3,3,0.06031746031746032,0.6617847638924781,0,False
ANKRD1,HCT116,3,3,0.1523088023088023,0.2669561363929376,0,False
ANKRD10,HCT116,3,3,0.206998556998557,0.1294287830692323,0,False
ANKRD11,HCT116,3,2,0.10800865800865801,0.43250312426270143,0,False
ANKRD12,HCT116,3,1,-0.09011544011544012,0.5129205915669771,0,False
ANKRD13A,HCT116,3,2,7.215007215007215e-05,0.9399890532429748,0,False
ANKRD13B,HCT116,3,2,0.0904040404040404,0.4662974381312111,0,False
ANKRD13C,HCT116,3,0,-0.2284992784992785,0.09335631256992483,0,False
ANKRD13D,HCT116,3,0,-0.22525252525252526,0.0982345950427256,0,False
ANKRD16,HCT116,3,0,-0.04047619047619048,0.7692126554706515,0,False
ANKRD17,HCT116,3,1,-0.07907647907647908,0.5438660705246928,0,False
ANKRD18A,HCT116,3,3,0.01378066378066378,0.9204575310004028,0,False
ANKRD18B,HCT116,3,0,,,0,False
ANKRD2,HCT116,3,3,0.25793650793650796,0.05726519672546513,0,False
ANKRD22,HCT116,3,1,-0.08246753246753247,0.549460378469475,0,False
ANKRD23,HCT116,3,0,-0.14473304473304474,0.29175547324852186,0,False
ANKRD24,HCT116,3,0,-0.13044733044733045,0.34248478233605845,0,False
ANKRD26,HCT116,3,1,-0.13253968253968254,0.33473115859236935,0,False
ANKRD27,HCT116,3,2,0.025757575757575757,0.85192203369817,0,False
ANKRD28,HCT116,3,3,0.06406926406926407,0.6421357982902718,0,False
ANKRD29,HCT116,3,1,-0.018037518037518036,0.3522637750303151,0,False
ANKRD30A,HCT116,3,0,-0.33766233766233766,0.011696189705326364,0,False
ANKRD30B,HCT116,3,0,-0.1816017316017316,0.1845337424360807,0,False
ANKRD30BL,HCT116,3,0,,,0,False
ANKRD31,HCT116,3,2,0.01753246753246753,0.8318746534440588,0,False
