ModelID,GSE77932|HCT116__weighted,GSE77932|HCT116__rank,GSE77932|DLD1__weighted,GSE77932|DLD1__rank,GSE42387|HCT116__weighted,GSE42387|HCT116__rank,GSE42387|HT29__weighted,GSE42387|HT29__rank,GSE42387|LoVo__weighted,GSE42387|LoVo__rank,GSE119603|HCT116__weighted,GSE119603|HCT116__rank
ACH-000651,-0.2787195256747541,-0.16601110320284695,-0.06011281222883018,0.05171775938769039,-0.1658186162512786,0.00739591566941938,0.24630594955826213,0.0022602584160250055,0.0369820201668868,-0.0001519969937125878,0.10722420426614503,0.02335669961472273
ACH-000680,0.04309060887745234,-0.1497304432222582,-0.14579566875585923,0.05191810580561554,-0.006509321967909266,0.02009350380396522,-0.25434168452403855,-0.05855481830246859,-0.0024824452429477346,0.005483296222136235,0.026987225622293724,0.01719540555559341
ACH-000683,0.046589520181359416,-0.1581519508249757,-0.06619645174709178,0.06772082758162354,-0.013157986369555917,0.027541054060108403,0.18106857229535855,0.039595913445531636,0.01972671537782919,0.0071704535044374565,-0.0685365394630382,-0.005133985859287878
ACH-000722,-0.17246815473202048,-0.16447456486573925,-0.07448366846802713,0.044019998643127216,-0.02352098803246162,0.016403782294326368,-0.16799824546070713,-0.0513409501318254,0.12714105493719682,0.01888868790885416,-0.036572581111180814,0.00498365846069286
ACH-000820,-0.06779485560257931,-0.1569647104496927,0.0671222544012568,0.05424521183137672,-0.014131735775129158,0.022568443426704155,-0.3255375736936189,-0.06610432782231296,0.10353567060657563,0.018754031285580484,-0.048296477100254864,0.012136370467276416
ACH-000926,0.1098043517033401,-0.1548476997735361,-0.06643457935541768,0.045315119854786916,0.018294864116338277,0.02675740793331523,-0.213040724587079,-0.05034177276320415,0.034812996541506075,0.003835236567522745,-0.011372491289333023,0.010610218515565909
ACH-000935,0.0869627287162055,-0.15638604982206397,0.11967461219914237,0.06485547228172002,0.08030460092536924,0.03889075347118725,0.3843855404146297,0.04219249310545571,0.04006267602496409,0.010274636880490727,-0.23680888134023087,-0.030889157462484863
ACH-000943,-0.28228900869235074,-0.17429259139437084,-0.013242439953411936,0.05895217577317516,-0.03793064285867714,0.01229746355089314,0.1674567493629023,0.0024595911797302026,0.16227732989393648,0.016871946739356006,-0.24485393046578996,-0.028953449703868733
ACH-000950,-0.10884877973007177,-0.164336512455516,-0.12618782920504207,0.042410166023075166,-0.05913797903249534,0.022629835559488137,0.09675897882057534,-0.014241115548145115,-0.1715018373968275,-0.01909761366589453,0.07825350044651798,0.011447168791407466
ACH-000957,-0.1433613263449115,-0.15899827887415072,-0.06737959652463034,0.0491898915747893,0.024781553771466264,0.023882778361492007,-0.07484991173618835,-0.03656053386815086,0.16745094744754718,0.028195068417342987,-0.08564518364665968,-0.008493829242459679
ACH-000958,-0.22820839444640903,-0.1679525849239728,-0.03689795233015392,0.06288177622952748,-0.0719429883170484,0.0226171876935482,0.1641210998858274,0.00993365299097627,-0.15444557080320903,0.0009589318331809744,-0.11787274324487602,-0.006825251898942129
ACH-000959,-0.3212853462420623,-0.17061564542219346,-0.27027751431531083,0.04070902140397563,-0.0378884825237025,0.022770135598161916,-0.023843993624555738,-0.03317418440656152,-0.017480264778901498,-0.0015209748372996513,-0.03585547489855636,0.006329010604398481
ACH-000963,-0.32177189162868036,-0.18000848916208342,-0.05109522375815247,0.05290529997272411,-0.18808787796768667,0.00768577346307349,-0.06527752241663107,-0.04928082799142129,0.13499500764717043,0.015639682058932958,-0.09980698568183212,0.00508463380491753
ACH-000969,-0.04755358208852598,-0.16422594629569714,-0.19102789987208366,0.03469399057665707,-0.00915366173437382,0.025130049182378492,-0.06757098298570674,-0.024992146186095666,-0.02991317223410739,0.012541528083921786,-0.041981362584010654,-0.009224339013693277
ACH-000970,-0.06622643212226086,-0.15631440957618895,-0.10619002058513308,0.05341488877104711,0.010058215712088467,0.026331987617782725,0.20947104036661726,0.012470401917484357,-0.09476339730113174,-0.004203287098577442,-0.0544617770807272,-0.001494922463805967
ACH-000971,-0.6312607022597427,-0.17582245228081525,0.05062818638547594,0.06532061657406243,-0.13187929562329165,0.022035994348707507,0.3014887497731521,0.023467162981554993,0.09287254960852963,0.008329827867611187,0.142392117577217,0.02264708047820105
ACH-000985,-0.106925733162619,-0.16311780006470403,-0.0917690168056969,0.05689471359600361,-0.10600220608929116,0.011896578356745794,-0.041248935791057185,-0.03152115436724796,0.10426726417466656,0.020786500311285365,0.01744327091075371,0.010333719254095989
ACH-000986,-0.12174780789728544,-0.16952970559689418,-0.003018437204390239,0.05708606034760866,-0.03654699275924579,0.024742072634912085,-0.1292798783142052,-0.04943201184879273,0.07996712995264262,0.01730461468855574,0.0012036398096719728,0.005524141529767949
ACH-000991,-0.12539594161916945,-0.14683983176965384,-0.16452357560500072,0.05015202513260663,0.035310688076218344,0.02848510207436302,-0.19295331751807848,-0.04153748667406389,-0.16407244609394245,-0.002552376331843274,-0.19798430967707142,-0.010422084509644047
ACH-000997,-0.4546016913076328,-0.16955563895179548,0.08529144339099873,0.06897011972325338,-0.10093487504317801,0.016237904011303293,0.1929708268180005,-0.0014832005849237126,-0.007046644146335074,-0.007222778422783468,0.04651648250909685,0.00925339190092568
ACH-001061,-0.09442743078220725,-0.1570175088967971,0.10523148606913517,0.06640964542699265,0.027640537571599604,0.01844721671757541,0.12711076955847408,0.0009562615911744573,-0.0578338070838264,-0.011501409664615752,0.05957146788635208,0.017070818825816673
ACH-001345,-0.2375549075247145,-0.17282153348430923,0.15571486372101245,0.061464398012319885,-0.03202071253427465,0.013184052875207635,-0.0009864651718540021,-0.031521071955769434,0.16134490155220993,0.014387810140237314,0.12891881250411447,0.020971807721746387
ACH-001399,0.0056144668592956306,-0.14980653510190886,0.16408803619418283,0.07452512914521173,0.09056337563433653,0.027617049914390016,0.27512883404991434,0.03227029530999573,-0.16069046227602254,-0.023178139354882152,0.059482035471167566,0.03061379381875693
ACH-001454,0.22158498040495572,-0.13548573277256554,0.006708453914914771,0.06149575838803515,0.21973712798005887,0.04660797274528321,0.15598751324766977,0.02807089480405515,-0.11124698630664297,-0.020680518397618898,0.07611083286662007,0.004536627268301808
ACH-001458,0.23608535818955365,-0.15722331931413783,0.028424153584913365,0.04598137207528152,0.013168534726770082,0.02011666982645998,-0.23580417364383457,-0.05416583019015952,0.04439583293915151,0.006157186952563114,0.022817529813188436,0.007371034517479812
ACH-001459,0.415120617673174,-0.15379882238757692,0.013485363540664128,0.04067392270532738,0.08971281698765192,0.03481301195062516,-0.2324174213706453,-0.05914249455589771,0.0990269359196778,0.01443884972115189,0.11478088357367743,0.015524675270106682
ACH-001460,0.08127308457704059,-0.16570844386929784,-0.01241023619652134,0.046276976499794384,0.04649697317045102,0.032336681497267414,-0.15205142866337001,-0.04504368302831195,0.20749579314034844,0.02618660014694913,0.091896159687157,0.013112552210025687
ACH-001461,0.12935416147473866,-0.16955154966030409,0.10388074046867804,0.05296926683179899,-0.014977332494589284,0.020490520750453968,-0.10992212110814056,-0.05054473163196485,0.11893895334591914,0.006539726741936026,0.1138959606882136,0.02068906256269557
ACH-001786,0.08602851000315444,-0.16042497573600775,0.13463364318885387,0.06161939995763236,0.10538766538371441,0.027565610913221985,0.02498867926617195,-0.0014345572097187488,0.0501662120768782,0.021009821847558043,-0.028144576947305693,0.002727256983481304
ACH-002024,0.3787516668308179,-0.13600967971530242,-0.09198746940079487,0.04616676520147484,0.1617643446730567,0.047233020718073684,0.025529889426603707,-0.002207803509937836,0.038882774148179526,0.00851208871539171,0.08178396136055091,0.028271321980184217
ACH-002025,0.18197680362849167,-0.16180218699450025,0.1563092603722616,0.06433799146831633,0.04624199358705218,0.033081905928215576,-0.03163250610771613,-0.012540122028324491,0.02506334644118135,0.007649043054597399,0.0273390679790067,0.01234847073929472
ACH-002535,0.15190512910740064,-0.1507884826916855,0.1547766497623116,0.05829852308552867,0.08154223436269833,0.037565009378979365,0.08287845080785507,0.022810405306244376,-0.02514007269263761,-0.002063387233374284,0.21227556943522372,0.03072898804345934
ACH-002654,0.031156123936351306,-0.14642494985441606,0.07990310621086215,0.062219608472978145,0.043588791141073085,0.0365629159181173,-0.04750674940577105,-0.019495712625240722,-0.06442989171542061,-0.008401760024229783,0.05960601592239603,0.018960888946426866
ACH-002659,0.2714102231739193,-0.1520702426399224,0.15178166196110737,0.05623607647777982,0.03662249271568475,0.025156366305494046,-0.2723367230871331,-0.04684307585350272,-0.2393101703602591,-0.013291978185720501,0.022089243092771993,0.00036536134978010606
ACH-002664,0.13518382900768305,-0.14047756713037857,0.10218561987203185,0.06187485202471723,0.12222897018267131,0.03259622352977686,0.11405660753874321,0.020035260575205743,-0.14365826752007965,-0.017503047418201124,0.04237147709018444,0.010843706255058223
ACH-002669,0.24447442571142225,-0.14117678421222907,0.13235953275099752,0.06921207229085814,0.04445370985341978,0.03311991472122062,0.1770238485754375,0.015624927889956302,-0.06127845450315988,-0.003728740518883711,-0.13642221067669807,-0.014992520064472797
