ModelID,GSE77932|HCT116__weighted,GSE77932|HCT116__rank,GSE77932|DLD1__weighted,GSE77932|DLD1__rank,GSE42387|HCT116__weighted,GSE42387|HCT116__rank,GSE42387|HT29__weighted,GSE42387|HT29__rank,GSE42387|LoVo__weighted,GSE42387|LoVo__rank,GSE119603|HCT116__weighted,GSE119603|HCT116__rank
ACH-000467,0.12047334373704759,-0.14196434985880313,-0.16344235704464358,0.1124929676511955,-0.01064364041797115,0.007009930818126655,-0.21906829653178253,-0.09230161091863222,-0.04172506590240826,-0.03138872919039317,0.000838895051304084,0.012319658862083938
ACH-000470,-0.12573341001700777,-0.14449193989599513,0.012933525927086227,0.10381504922644162,0.06404334174817443,0.03256429992766506,-0.32560367005590185,-0.1122898968643649,0.26476641364043263,0.0037855239867952226,-0.054475261131124574,0.008588462905199983
ACH-000489,0.5900722945002412,-0.12757525434781408,-0.11524140101215666,0.1184774964838256,-0.07308969383255609,0.022796765330104305,-0.24687726546299113,-0.08394531000913981,-0.1390941867797882,-0.036643682258515775,-0.03367810415946507,0.013154736052434158
ACH-000491,-0.028047242070013415,-0.12994672649804093,-0.17547355036441814,0.09089193624003747,-0.03194397794532381,0.034870472773713544,-0.03178119513064281,-0.06517625400604124,0.1196744905967617,-0.016271470722091255,0.02683963618481021,0.0014300943656966859
ACH-000501,0.38675610288805845,-0.11904334274645903,-0.04135153727327169,0.13442686357243316,0.10287872945236157,0.03449687475987715,0.3121857346826838,0.042162329396371954,-0.16148451966716676,-0.04738187404622256,-0.005539068229920356,0.0065819086350534985
ACH-000532,0.42542298168028747,-0.13106372925566306,-0.038619996233158524,0.11566572902015941,0.0662800023680671,0.028010246124251816,-0.17242524803247347,-0.08352522182309416,-0.07042044794973157,-0.03482579795879756,0.09361428652125404,0.008942630394440713
ACH-000552,-0.12905544388931606,-0.1395231082104193,0.012817743723593735,0.10361111111111111,-0.139502563517116,0.004282466594773338,-0.3964796438554253,-0.12348909955292935,0.06804950636726745,-0.004619040557411462,0.04939178136641037,0.022131322304260265
ACH-000565,0.387826960248912,-0.11918909882676715,0.007316138302683413,0.12496366619784338,-0.010614864847258073,0.019730148299864064,-0.27332177306791333,-0.09026936420553441,-0.11129876568938699,-0.01052780373131984,-0.08903747672649698,-0.0016429107276819189
ACH-000651,-0.3021843187540373,-0.15451802401728626,-0.09457786103537896,0.09715541490857947,-0.26915613361956703,0.006986084136392422,0.2524557144304691,-0.02433470784534615,-0.041475164874576115,-0.03348201730003455,0.16970522606624772,0.030803490346270772
ACH-000680,0.1642869543504084,-0.11804031986206362,-0.11324463026439491,0.11355954055321142,0.015481910163346085,0.01627138583666083,-0.27256602567414406,-0.10323216972153142,-0.05974509149311689,-0.020239988487098046,-0.029110839876662867,0.019803371895605493
ACH-000683,0.14436344774739357,-0.15082714848607098,-0.14573248842626071,0.13306375996249414,0.0169545880200382,0.041061998722877725,0.353353837805261,0.05005042239084791,0.11194956191215621,-0.013816578140534845,-0.0019613351282498086,0.011137916057961857
ACH-000722,-0.21307656560246513,-0.14349720645692524,-0.197453291534606,0.09642405063291139,-0.02216254365334436,0.008685160209956784,-0.18200241969853723,-0.08458798884330798,0.14115171807506172,0.0013087159826985014,0.03171313762778455,0.00984956765507166
ACH-000820,-0.035545481605058125,-0.13516285996916325,0.0743745684002244,0.10771331458040317,-0.03457543404260196,0.02327469257652798,-0.378493050445081,-0.10727717908568975,0.030573768639936928,-0.006357298821899945,-0.06288441281757887,0.017757728905910684
ACH-000926,0.13200758327431406,-0.12300638839919759,-0.0921452746942415,0.10232653539615567,0.06763696828502964,0.03200853976169216,-0.24624865614064206,-0.09354062013636484,0.019757423301289392,-0.024781959808576094,0.06332567331985112,0.006926994906621393
ACH-000935,-0.16544446615787192,-0.14161066685824494,0.08427793091913213,0.1263291139240506,0.08657835947949706,0.04552232181891891,0.526413691931693,0.02838680232297253,0.1022158861398607,-0.005676824952023486,-0.317193997213196,-0.044030876140087646
ACH-000943,-0.4066687109266067,-0.15856879963305384,-0.04380068522502766,0.12277894983591184,-0.05541863676227667,0.0025029079703559193,0.16536548143017346,-0.02504380961827772,0.18974549847696923,-0.010582957544712935,-0.1727837408319235,-0.033475342519840474
ACH-000950,-0.11849953137066774,-0.14201477731786705,-0.007725907505191565,0.10843061415846227,0.0022251745379278146,0.020987398353519097,0.04994503191358753,-0.050900636007019,-0.205564436178172,-0.045792275397965806,0.029052101677565313,0.006934891617641248
ACH-000957,-0.13872163141280244,-0.13529825424281441,0.049505504015245214,0.1124929676511955,0.11267810676894452,0.027786021075167398,-0.06701037191187086,-0.06701661222937819,0.1973495572560067,0.013137565298827746,-0.12568829930811384,-0.008954080625419527
ACH-000958,-0.31640081678718435,-0.1447737810370649,0.07761115965533075,0.11736990154711674,-0.05260603521501567,0.031728341251314886,0.13572202552910115,-0.005966255966255969,-0.19929203878187898,-0.03360656995147193,-0.11095553255356672,-0.014982034982429816
ACH-000959,-0.25387640421692026,-0.14936682453454767,-0.1614849091650155,0.10319854664791374,-0.00355649818754993,0.024342825195873996,-0.10565956606973613,-0.07288780958993724,-0.05959112282649847,-0.044310062320156565,-0.07945772730509201,0.006155486239981048
ACH-000963,-0.3599504405751427,-0.15809422888816424,0.007904829287831632,0.11273558368495082,-0.18656109870300167,0.005913645866177719,-0.16304753574776862,-0.09681925639372445,0.06697012767984564,-0.005238151244175061,-0.04172449662489619,0.017859991313617877
ACH-000969,-0.06825262555408353,-0.14706512188247772,-0.21461633212999867,0.09697022972339425,0.033204328468142114,0.018062536598032388,-0.0048632991815477505,-0.052649478181393074,-0.009836136142840058,-0.004235520662956145,-0.02991042775864163,-0.017150076992932445
ACH-000970,-0.12409815363235412,-0.12743433377727922,-0.10028710611904786,0.11231481481481481,-0.04811388511238156,0.02269475452490786,0.19758732965699213,-0.008670998032700154,-0.05640457856227126,-0.031018358549461996,-0.1380360480972582,-0.006139297982390342
ACH-000971,-0.7035992048410293,-0.1520905981111117,0.14228724291775935,0.14300750117205813,-0.1495735712421271,0.026342965626333103,0.2379682151675912,-0.002448201916287025,0.08519408673703381,-0.02340347973079094,0.25602311604930666,0.029209934062462976
ACH-000985,-0.047899318094345,-0.1379557122567739,0.01839164591243677,0.12584505391467418,-0.0548687108057014,0.003006337918078696,-0.1035340333953151,-0.07062086849320895,0.11242759935721643,-0.008938205083063115,-0.039306437972843195,0.0011284400047380204
ACH-000986,-0.21230213722690494,-0.15188888827485586,0.00878697524024921,0.12191748710736051,-0.022838177882395862,0.020859884847023537,-0.15342668325490638,-0.09842964364240957,0.14162614868060117,0.00026225455639897384,0.016087916399708337,0.0036281438780747673
ACH-000991,-0.0002280132912238077,-0.12378352389847086,0.004240117982083395,0.1173710736052508,-0.008565291953495561,0.028012233347729665,-0.2427675664978064,-0.0716151460832312,-0.1666606217403481,-0.02388342748442362,-0.1301228514819363,-0.001140285071267827
ACH-000997,-0.5057830785364625,-0.150371228993164,0.21420456744432365,0.1324777308954524,-0.10910952500353191,0.017224259494291363,0.19337612659800382,-0.030427315001783094,-0.008504674616627277,-0.033772031391651254,0.007170826851215846,0.008476724444268963
ACH-001061,-0.06044629457893137,-0.12930360369819788,0.20287103869743428,0.14145452414439755,0.03209294748383646,0.0168708649191465,0.14220308859254688,-0.024231088060875285,-0.07537557534578845,-0.042265718654188524,0.056245817720274344,0.012946262881509848
ACH-001345,-0.30205056482873116,-0.15366766508430366,0.13251392997820405,0.11921120487576184,-0.08672317659178719,0.0040701648865560285,-0.04759652907576781,-0.06378698134017281,0.10482140145641371,-0.013375712890432389,0.15401152683477554,0.026041773601295067
ACH-001399,0.002512288380034511,-0.12172635988350564,0.17717864821381207,0.12748827941865915,0.125128506813385,0.03567662309789594,0.3550182485544366,0.025584639946342084,-0.18427980305136524,-0.05045368577228854,0.1412727487998091,0.035105223674339624
ACH-001454,0.26095933182221653,-0.10846601051101666,-0.002196857966759016,0.14334153774027192,0.1997253420808731,0.05027774760142128,0.3580939473671066,0.03377680239382367,-0.12720666234937375,-0.05665684612232167,-0.0639873862951971,-0.004264618786275522
ACH-001458,0.2948383064335734,-0.1401365271645123,-0.15439176428427412,0.09988396624472574,-0.057598431543249395,0.012520832726126155,-0.2650767902317324,-0.09717115036263967,-0.0023956157352296526,-0.01653226425032088,0.004086989760072698,0.010977612824258682
ACH-001459,0.4721461587515561,-0.13336405033351198,-0.1747743427850892,0.0834118612283169,0.08766448720420217,0.03424847182514553,-0.2653792313988271,-0.09971942950666358,0.09924498538578772,-0.012816504358612285,0.14062959455021962,0.019881549334702098
ACH-001460,0.06763385644086714,-0.1481738351947743,-0.1032028203309273,0.10945968120018752,0.06357999147487502,0.034615445760722396,-0.1366362393934457,-0.08595689180795564,0.26309786208416175,0.008292795889251137,0.13054803032143508,0.011170687408694275
ACH-001461,0.022035529979574163,-0.15293819389565247,-0.11321099376991413,0.11105133614627286,0.0084940533643363,0.019722861813778608,-0.104062608713552,-0.09604461732121305,0.059438493429645405,-0.022459290276346168,0.21337926928620923,0.024037193508903536
ACH-001786,-0.017367481191335375,-0.1395362331655181,0.213753889247317,0.13480426629160805,0.1290949792427925,0.0335728158426755,0.04388980275450971,-0.011623719070527578,0.11683971804631042,0.01551246658811206,0.0345293146675284,0.008042405338176654
ACH-002024,0.4453454934752329,-0.11466996955010417,-0.3921773480859629,0.09348804500703232,0.04670520000500517,0.04993230192018782,0.0909101620658075,-0.02276387914685787,0.09941286118973834,-0.010176061199547946,0.12485006866247209,0.03085402929679786
ACH-002025,0.13776351760366226,-0.14027123065105299,0.10906915635884086,0.1263396624472573,0.03187231559689446,0.03291073922063744,0.0013545042683780878,-0.032092907092907075,0.02607379877383933,-0.01272847741140874,-0.014285729857791037,0.006983061554862396
ACH-002535,0.07928588298676106,-0.13118047227733168,0.13755611325095118,0.11753633380215656,0.08352427409798788,0.034155072321686436,0.19256412724135238,0.02464054857671879,0.0252733627129798,-0.009896274305116744,0.1756877056068142,0.02700754135902397
ACH-002654,0.0851841683035026,-0.11695578409863336,0.08325547968693912,0.1274238162212846,0.023733940377755128,0.04440748944784332,-0.03918840874954704,-0.04341167107124556,-0.12209299836950532,-0.037229189297384245,-0.017046403088308668,0.017255892920598564
ACH-002659,0.3634302631308919,-0.122720402535465,0.11115577285734674,0.10166901078293482,-0.05233739986775481,0.015539093985071981,-0.31040180019513547,-0.08274172635874766,-0.21526274225595507,-0.04024694298118415,-0.00960118948606027,0.00021321119753622248
ACH-002664,0.20084176787612643,-0.10752446767945267,0.16197102235261268,0.13191045475855603,0.09989132286385358,0.023896031117270036,0.11475691927700434,0.005026592792550239,-0.11526392471243853,-0.03396013876845552,-0.08088030288987216,0.009744146562956519
ACH-002669,0.30000903039883353,-0.10735798798583059,0.12259207099501182,0.13445147679324895,0.006359953220709323,0.02359728518776612,0.22005886220321041,0.0018052278690576574,-0.08743216502858286,-0.036378870902820444,-0.26632547653118266,-0.01629762703833854
