module,GSE77932|HCT116,GSE77932|DLD1,GSE42387|HCT116,GSE42387|HT29,GSE42387|LoVo,GSE119603|HCT116
COESSENTIALITY::35::molecular function:peptide antigen binding,-1.004890835610951,1.531749825117091,-1.5268170148356366,1.4923114245017586,1.294537046348504,-0.9053553691361533
COESSENTIALITY::360::biological process:extrinsic apoptotic signaling pathway in absence of ligand,1.2039559180182413,1.1156448965569745,-0.6818161614668365,-0.9552981278458083,1.1203831632927672,0.9867544763205075
COESSENTIALITY::361::,0.9028695592380589,1.2866759260618394,0.6332137380558115,-0.8107352635723608,1.505626539891334,0.9104988336839789
COESSENTIALITY::362::biological process:leukocyte migration,1.182381403476899,1.3124135318602328,-1.3346310033979203,1.4810742733573405,-1.1151335851565751,-0.9212774031110365
COESSENTIALITY::364::,-0.7404039535546713,-0.9562083287037527,-1.1686624160841246,0.889878305885627,1.0759546755919884,1.3986658184832472
COESSENTIALITY::365::biological process:positive regulation of cardiac muscle cell proliferation,1.1541989957839367,-1.5005649155919694,1.1346840232309836,-1.4042859812973745,-0.7848018981884542,-0.5598332507255245
COESSENTIALITY::366::biological process:ATP hydrolysis coupled proton transport,1.3693397835018737,-1.127639566673489,0.8223044640848495,-1.549372395924204,-1.4616230889803377,-1.894602013376029
COESSENTIALITY::367::biological process:endosome to lysosome transport,1.9299082860319192,-0.5825921827293302,1.7820764504683573,-2.082258650044663,-1.1933614956826262,1.8136464766630362
COESSENTIALITY::368::biological process:response to zinc ion,0.9370296851308213,1.5229566968885655,-0.9011240903454885,1.145473204473311,-1.2877240559605738,1.0293072286263163
COESSENTIALITY::369::molecular function:NADP binding,-1.0298167870581743,0.912417331936802,0.7370369584283959,1.0787824619583923,0.9741978234812728,-1.2771542746430244
COESSENTIALITY::36::cellular component:late endosome,-0.9285909274880748,-0.8588838011591079,-0.7018531712743199,-0.5472580575189169,1.308170677450903,-1.199738414879788
COESSENTIALITY::370::,-0.8175655214628144,1.372969190709728,-1.1576752948598208,0.9705113607167551,0.6902928719654833,0.5823806459961207
COESSENTIALITY::371::molecular function:TBP-class protein binding,0.7014855444532693,1.0895917010121103,-0.6967358324225065,1.2704693747935052,-1.0310439992687102,-1.4722899112686962
"COESSENTIALITY::373::cellular component:nuclear chromosome, telomeric region",-1.5311231034553003,-1.1398615132279157,-1.3663191055247454,1.2616291968397746,1.513168423810378,0.9014810704708918
COESSENTIALITY::374::cellular component:cytoplasmic stress granule,-0.9482516400407878,1.1209869324918487,0.9335474994288864,1.499369039805094,1.2556630359509888,-0.9616794055260313
COESSENTIALITY::375::biological process:anaphase-promoting complex-dependent catabolic process,-0.8152001565561173,0.9752604796250596,-1.0643551705893683,1.18382338234466,1.346355682166001,0.5803467672386257
COESSENTIALITY::376::biological process:proteasomal protein catabolic process,1.5886489538046489,1.2104468953145138,0.7239622771989784,-1.2090935273089756,-1.1741265771807616,1.003980253283296
"COESSENTIALITY::377::molecular function:phosphatidylinositol-3,4-bisphosphate binding",0.5237633162705239,1.163971581583417,-0.7085042060202233,1.2947797064389277,-1.4400701231528694,-1.1512460008099827
COESSENTIALITY::378::biological process:ubiquitin-dependent ERAD pathway,1.461718780544464,0.6653680349133833,1.5235246651447538,-1.5497215173409593,-1.4173246163367066,1.1955550730965776
COESSENTIALITY::379::biological process:nucleobase-containing small molecule interconversion,1.106668163026148,-0.9928043150845738,1.2964179701005067,-1.5680402113085432,-1.2804498177520105,-0.6630366021814701
COESSENTIALITY::37::biological process:sensory perception of smell,0.6821669096495242,-1.0675038986085537,-0.9788906779776645,0.6188196317880492,1.1078596462004597,-1.4425940496219651
COESSENTIALITY::380::biological process:positive regulation of receptor-mediated endocytosis,0.9380833315206873,-1.1648314834200195,0.508069374534021,-0.9250812685692064,-0.9606718381145289,-1.4528725890206606
COESSENTIALITY::381::biological process:positive regulation of release of sequestered calcium ion into cytosol,0.7617497970946172,1.2507971217993228,-1.0248711576076595,1.3426684137293354,-1.6104257363777574,-0.8754932097438476
COESSENTIALITY::382::biological process:ATP hydrolysis coupled proton transport,-1.0678587983685233,-1.4122859906258558,-0.9894325958524728,-0.8379494793501642,1.4026486234710696,1.2897917433166184
COESSENTIALITY::383::biological process:glycosaminoglycan biosynthetic process,-0.8343362958951617,1.1184949769766879,0.9661591774479663,-1.7518609221119386,1.3387610176537992,1.6484955563140054
COESSENTIALITY::384::biological process:calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,1.132761396216088,-1.1733885720792385,1.7324068622885085,-1.3974772284199044,-0.6940534107452889,-0.8419241955311464
COESSENTIALITY::385::biological process:hydrogen peroxide catabolic process,-0.8280877074172469,1.7136018090523448,-0.836264035823264,1.4876860842018755,-0.8607999848348221,0.6943534809551075
COESSENTIALITY::386::,-0.7826208150276568,-1.3627497914146527,0.7739567233684767,-1.371348030102609,-0.5638507346354754,0.827748034586582
COESSENTIALITY::387::,-1.115040350738436,-1.3389314235018903,-1.2067783263578122,-0.7690867431116223,0.7615743238348801,1.052696209820682
COESSENTIALITY::389::biological process:tricarboxylic acid cycle,-1.982579653647032,-2.3819760102424046,1.2923983833521566,-1.0929559498441488,1.3762934928549329,-0.5964305496265804
COESSENTIALITY::38::,0.7260905454048184,-0.8779242138139072,-1.232051660715109,-0.6423385904966328,-0.8680538983436733,-1.3246205607741723
COESSENTIALITY::391::biological process:cytoplasmic translation,-1.8317144747416265,-0.6778345884006082,0.6061629674371793,1.6039826434709088,2.1069276366856307,-1.2355718614963072
COESSENTIALITY::392::biological process:interstrand cross-link repair,-1.8578218143140337,1.7682433438058114,-1.5123416865981827,1.7187771205377753,0.6019707220384973,-1.8965920195174788
COESSENTIALITY::393::biological process:cholesterol efflux,1.4307721140583445,-1.135834320671056,-0.8147811204383149,-1.1261198699992407,-1.8982456694037988,-0.7215999937167575
COESSENTIALITY::394::biological process:nucleobase-containing small molecule interconversion,-0.6220793563885608,-1.2402504973448811,-1.2744100301437926,-0.7418631843420456,-1.0387151175079643,-0.4643831256743603
COESSENTIALITY::395::cellular component:Cul3-RING ubiquitin ligase complex,-1.6046653271125892,1.064184956628757,-0.9320565347517139,1.4941624445953088,0.9122690387143552,0.5264286339227622
COESSENTIALITY::396::biological process:positive regulation of erythrocyte differentiation,0.7058800198505983,0.8996772288111522,0.822091981190642,0.9935771830289968,-1.0388653317853322,-0.9880980987017521
COESSENTIALITY::397::,-1.3653547491804094,-0.7288433916843376,-0.8808057668347243,0.9231768337680891,1.7867561711166244,1.2287555668250318
"COESSENTIALITY::398::biological process:DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",-1.3983925808755957,-1.0312341403603398,0.7090642813749194,1.1922650199884879,-1.0850161295515115,-1.9264083493487634
COESSENTIALITY::399::molecular function:structural constituent of eye lens,-1.0398227915192304,1.0214342292603862,-0.5686093611722587,0.900182625980948,0.7899153780691773,-1.0271896062967494
COESSENTIALITY::39::biological process:acyl-CoA metabolic process,-1.3689864454777183,-0.7244283267791601,-1.2268784505606158,1.6704382364867256,1.483813783978664,1.214450443168811
COESSENTIALITY::3::cellular component:keratin filament,-1.2312105862299267,1.0664226155006813,-1.5056331303877803,1.9550422620929566,0.7734550220193457,-1.1728370721725994
COESSENTIALITY::400::biological process:cognition,1.6322647942884914,-0.6494385626871666,1.4956255029324579,-1.0861105820968486,-1.1299217058541489,1.0172866542582941
COESSENTIALITY::401::biological process:CENP-A containing nucleosome assembly,-0.770238921662735,0.6979475027072726,1.5471808363870836,-1.5688581074399992,0.8775120250584553,0.6915493677972658
COESSENTIALITY::402::cellular component:U2-type catalytic step 2 spliceosome,-0.993735021289386,0.6826721399525693,-1.6177864343162722,0.6519544798775349,1.211877345854474,1.0074486712939068
COESSENTIALITY::403::biological process:protein targeting to mitochondrion,-1.7734204106917477,1.8790304413891294,-1.465623821197447,2.0671302833272485,1.490901591846684,-0.9563417728227404
COESSENTIALITY::404::biological process:regulation of tumor necrosis factor-mediated signaling pathway,-1.2057684650814664,1.5722779305949806,1.077459487707512,-0.6046529494312813,1.1508733780085407,1.1721960245083471
COESSENTIALITY::405::biological process:gene silencing by RNA,0.7081140633217125,1.0970041118146778,1.1764925869242895,-1.2255369202583666,-0.6231548109941538,-0.7298434154111724
COESSENTIALITY::406::biological process:B cell receptor signaling pathway,-0.7635175869271336,-0.8350769420840994,-0.9900532578968562,0.6699168005698691,-1.1506663905771009,-0.8632027623289216
COESSENTIALITY::407::biological process:CENP-A containing nucleosome assembly,-1.2937388958965599,0.6222139205900391,-1.7870981831464412,1.4543242278105233,1.0585321009256097,-0.7067769205983022
COESSENTIALITY::408::biological process:mitotic cytokinesis,1.087186956943995,1.0319792203155382,-0.7882836785131807,-1.2195921535626075,0.9025076737609482,1.6608313204968246
COESSENTIALITY::409::biological process:tRNA processing,-1.9312478683221572,0.9141198263527818,-1.4639219415175497,2.351432763211295,1.8983616297729007,-1.3211184394914384
COESSENTIALITY::40::molecular function:receptor ligand activity,-1.5431038362509382,1.5102432710636826,-1.4970610430445834,1.7949464068472156,1.238826304378948,-1.097296689282904
COESSENTIALITY::410::biological process:blood vessel remodeling,1.2309665992773877,0.845105826556677,-0.7953222033622804,0.9790472326161958,-0.7308612254858349,-1.1013860273849208
COESSENTIALITY::411::molecular function:cell adhesion molecule binding,-0.7935507388756412,-0.9815238370655796,0.6865236092460266,-1.0319907788954175,-0.8718886584945299,-1.5876213381371904
COESSENTIALITY::412::biological process:regulation of tumor necrosis factor-mediated signaling pathway,0.8119782245062028,0.8498070107351708,0.8793480899122136,-1.214319926701637,1.1293606150967945,1.7556285268147835
COESSENTIALITY::413::biological process:positive regulation of cytokinesis,-1.1252356982601424,-0.6817801894816282,-1.7253895206564118,-1.1781138045058257,0.765563632900967,-1.0702700668334344
COESSENTIALITY::414::molecular function:ATPase activator activity,0.6630746867229065,0.9389997223825265,-0.5939526430211606,-0.5958259751070957,-0.7808583110926215,1.309610816116022
"COESSENTIALITY::415::cellular component:chromosome, telomeric region",-1.7077714090038185,0.6799938530220621,-1.7369772567973258,1.3711675567678916,1.3880810439562434,-1.8138945954995092
COESSENTIALITY::416::cellular component:small-subunit processome,-1.9487421520012385,0.8628560174084791,-1.543091571837354,2.28994301842421,2.079065922053602,-1.8226572024966377
COESSENTIALITY::417::,0.7113569115499111,1.09420285711542,1.0442873522581595,1.014397088273995,-0.8863877887107013,-1.0228797398404155
COESSENTIALITY::418::biological process:biomineral tissue development,-0.8597162028220395,-0.8768754005117253,-1.531086910979506,-1.1629908121673724,-0.6407616249407151,-1.4855323346057074
COESSENTIALITY::419::,1.019221772102897,0.9995038851455048,0.9273406305140565,1.0531596788825517,0.9576970548119353,1.0301938758037203
COESSENTIALITY::41::biological process:cellular response to cytokine stimulus,-2.206398902806284,1.2945270030943263,-1.78904176096878,2.0593874011964206,1.606431304724613,-1.2747153149616552
COESSENTIALITY::420::,1.2438355608263354,-0.8621091683769572,0.9301309958899129,-1.0557613436612976,-0.7719255494400487,1.2112557988028483
COESSENTIALITY::421::cellular component:COP9 signalosome,-1.0461703060430139,-2.269077136609749,-0.6084429499931717,-1.1184846565126074,0.5763013770256942,1.0949929125867284
COESSENTIALITY::422::cellular component:mediator complex,1.5740715072380653,-1.0441460256953339,-0.9187780612338373,-1.0324230905657537,-1.5214243970726864,-1.5906673858279443
COESSENTIALITY::423::cellular component:histone deacetylase complex,-0.6575343092916383,1.2645774548335975,-0.5630182464163002,-0.482920245254579,-1.3133326035002333,-1.3537009567208262
COESSENTIALITY::424::,0.7504161972076819,-1.6237420025327924,0.6570358827365319,-1.1930653340971615,-1.1464588106516918,0.7998770222138558
COESSENTIALITY::425::cellular component:polysomal ribosome,-1.411029335404284,0.8719725611731652,-0.9288203696114611,1.443411631292717,0.8928383318813176,-0.8615583416269187
COESSENTIALITY::426::molecular function:metallocarboxypeptidase activity,-1.6717847129807646,1.2848166420447826,-1.3826399852632265,1.7314971283706349,1.1218142955251327,0.8262985550138916
COESSENTIALITY::427::biological process:cellular response to gamma radiation,-1.5892714954528209,1.4144973020235823,-1.311116418620381,1.487498046631067,1.3313383501774225,1.1333772575691117
COESSENTIALITY::428::cellular component:mediator complex,1.7228391511295127,-0.9233079899119949,0.602774424474606,-1.1105295618051227,-1.875955662062976,-1.7082944317181976
COESSENTIALITY::429::biological process:regulation of translational initiation,-1.3797130982097618,-0.8868957193372439,-1.6572981097267219,1.4684038124949426,0.8128423324753674,1.2087252066730743
COESSENTIALITY::42::,-0.7665515732776936,-0.846697535729132,0.9293740490666768,-0.907165689135616,-0.8483528915562845,1.2288176184333932
"COESSENTIALITY::430::biological process:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",-1.451767295043784,0.9364513127865219,-1.4393766822615588,1.6596539136111543,1.2245238011678137,-0.5860724740663931
COESSENTIALITY::431::biological process:cholesterol efflux,0.7346806477736735,-1.0175841157211039,-1.048259649867087,-1.0735019234577685,-1.566979958352848,0.9852895614547068
COESSENTIALITY::432::cellular component:mediator complex,2.0700140170950285,1.8399704306287346,-0.5729035184389305,0.9513745228597644,-1.9255884575521598,-0.9188128328722818
COESSENTIALITY::433::biological process:arachidonic acid secretion,-1.2351491444699583,-0.8008935156610173,-1.1351041282821057,-0.8893839208749573,1.3670167989459117,-1.227352665613922
COESSENTIALITY::435::,0.7688299876334296,-1.4679635361586114,-1.1324415102117342,0.7938843873103497,0.8853502481389792,-0.9005935253497435
COESSENTIALITY::436::biological process:GPI anchor biosynthetic process,1.1269866232944226,1.8494891244460108,1.4357910217515146,-1.4764303796475104,-1.2119552246146041,1.1629802653813883
COESSENTIALITY::437::biological process:collagen catabolic process,1.0447581637277257,-1.5809095879054773,-0.7947087106530838,0.5569343443691752,-1.2491843538991594,-1.223452967077944
COESSENTIALITY::438::cellular component:nucleosome,-1.342063821650594,1.7646916417910927,-0.9122233021209825,1.5339594685177773,1.2449606071477224,-1.1758487842235468
COESSENTIALITY::439::,0.6002789702936282,-0.9079517505773652,-1.1511144760848728,-0.7737923636941684,0.8231538089917353,0.9945286199808893
COESSENTIALITY::43::,-1.329665293457019,-1.069404719336981,-0.6311714898851838,0.9654874940525345,1.6977822248824386,-1.2516822102280138
COESSENTIALITY::440::,-1.0787556204839719,-0.733519572735039,0.8369777992429899,0.9222507860441013,1.1921614729120125,-0.8918289358949024
COESSENTIALITY::441::,2.0273056387664274,-0.5752203729358433,1.9193639342283564,-1.864547966277806,-1.5822320759124515,1.7748271792672277
COESSENTIALITY::442::biological process:intra-Golgi vesicle-mediated transport,-0.9281741858941843,0.504733540882731,1.0815772404644928,-1.3216980655831359,1.806147980666596,1.4016927715242358
COESSENTIALITY::443::molecular function:Rab guanyl-nucleotide exchange factor activity,1.1759693150934694,1.6359397260617292,1.2388949933429259,0.8727369771179303,-0.7053240988445314,-0.673630017506767
COESSENTIALITY::444::biological process:histone deacetylation,0.9602784226797528,0.6932947551656147,1.166105422666917,-1.0100739315768954,-1.1432782825647678,-0.8851770115276677
COESSENTIALITY::445::molecular function:olfactory receptor activity,0.7392685488539568,-1.1187850165910183,-0.9136523849595753,-0.6344488691511198,1.0190216314499103,0.9061479900123925
COESSENTIALITY::446::biological process:cholesterol efflux,-0.7812729356625363,-0.8147185543419944,-1.0359348307626475,-0.5970349155709554,-1.0453592138565049,0.6422759985849671
COESSENTIALITY::447::biological process:cholesterol efflux,0.8057650908710824,-1.0904185706574794,-1.1432452904100876,-0.5763336230391249,-1.6080761470853893,0.6461930006531836
COESSENTIALITY::448::biological process:cholesterol efflux,-0.7281815964797766,0.8122473168118772,-0.9711522731716858,0.8143501408126281,-0.6537067655475471,-1.1369376420209
COESSENTIALITY::449::biological process:cholesterol efflux,-1.2207902001912188,-0.7983182349147893,-1.1415402347069263,0.7609471569547869,1.1783516764442343,-1.0504780587237588
COESSENTIALITY::44::biological process:glutathione metabolic process,-0.9225844843169243,-1.7833835845724089,-1.3565208535408604,1.1066474918069602,0.8548944528010787,1.419409553527793
"COESSENTIALITY::450::molecular function:phosphatidylinositol-3,5-bisphosphate binding",1.0190472047121364,-0.6305013851375701,-0.8580253008699423,0.5099196628994697,-1.4070051116992286,1.4716401375212362
COESSENTIALITY::451::biological process:gene silencing by RNA,-1.1956057887112823,-0.4803810395355761,-1.2650230713942352,-0.6076748311274677,1.1376484915604912,1.6640360619278574
COESSENTIALITY::453::molecular function:snoRNA binding,-2.2052524561062365,-0.8474562525527661,-1.5474079412419166,1.6557644676451129,1.8450846354512,-1.9096564835104402
COESSENTIALITY::454::,-1.1446061424456884,1.3808138918799062,-1.2646407961288677,1.181929937482449,1.1410467061748577,-1.08605325501598
COESSENTIALITY::455::,0.7914830436833815,0.9456692235055555,1.3191705290980302,0.6831283359938801,-1.1226396750877736,-1.1409010534992252
COESSENTIALITY::456::biological process:MyD88-dependent toll-like receptor signaling pathway,-0.7488670130400911,1.3406103509717804,1.21174855090092,1.2204039607850112,0.5232550534465658,0.7647056468162091
COESSENTIALITY::457::,-1.4390008747672833,-0.9665207778742687,-1.5871291854211556,1.177411800095045,1.2607163763643698,-1.886202970134462
COESSENTIALITY::458::biological process:spindle assembly,-1.6413843996576716,0.6838485075585147,-1.2846938945013353,1.2092078768437031,-0.646756308616927,-1.464569911753117
COESSENTIALITY::45::biological process:cellular response to copper ion,-1.3188403856565043,-1.0484461854100473,-1.112053082287345,1.0281886285421231,1.0163800872931026,1.0223565133606383
COESSENTIALITY::460::,1.5768526018287665,0.7468165850808531,1.0796440209815354,-1.4121406471101796,-0.9269678148609379,1.0974980810320667
COESSENTIALITY::461::molecular function:gamma-tubulin binding,-0.8130805162996482,-0.8120108320749098,-0.8600815776738542,-0.7822933188033041,-1.0397256677492963,0.748888421580739
COESSENTIALITY::462::biological process:response to organic substance,-0.9217729104442657,0.8434571714704305,0.8557647848593747,-0.9168952538029311,1.3849440251674547,1.565509732113513
COESSENTIALITY::464::,1.8968208311329287,0.9577098246599739,1.397834581126677,-0.9764726153249819,-1.4806282238514197,0.7265485177022649
COESSENTIALITY::465::biological process:chromatin remodeling,-1.3096764031080677,-0.5417789589577376,0.6552169101074152,0.9855324493793349,0.7891615872038595,-1.5303639160138305
COESSENTIALITY::466::cellular component:intermediate filament,-1.1190465568902075,-0.9938440257526954,-1.3058621102510755,0.9974895322138824,-1.1479921581624626,-1.3981330734136614
COESSENTIALITY::468::,-1.1732596003849374,-1.076727458816122,-1.0680912996967153,-0.5984456571823277,-0.6399631872000608,-1.1388949063764189
COESSENTIALITY::46::biological process:sterol metabolic process,-1.2093075845768104,0.7691718961866458,-1.1481466092890276,1.3710377199981578,0.8882936401414702,-1.1522831924498707
COESSENTIALITY::470::biological process:ribosomal large subunit assembly,-1.4854313455466417,0.9788982092872923,-0.6157144094183147,1.5531011908228565,1.1412390389180314,-1.9843874591898103
COESSENTIALITY::471::molecular function:aminopeptidase activity,-1.7447005788321794,-0.8684327009320867,-1.4684428618352343,1.444558791868262,2.0242791332469197,-1.4744217065453755
COESSENTIALITY::472::cellular component:polysome,1.5226616591777224,-0.5969318795605387,0.9099778970529837,-1.1469873712972967,-1.5811432706874526,0.8358401414513138
COESSENTIALITY::473::molecular function:telomerase RNA binding,-1.4228865315666743,0.7277067209323153,-0.6047035313767426,1.4240560534678048,1.9283897862220631,-1.2800371865896238
COESSENTIALITY::474::biological process:protein targeting to mitochondrion,-2.526677294544435,-0.799599898813164,-2.1851795191675802,2.332825360103436,2.1468819912770463,-1.736176590175973
COESSENTIALITY::475::molecular function:olfactory receptor activity,-1.0446489194326751,0.9313367614249183,-1.1656487275760472,-1.0025200555707425,-1.011216718621058,-1.366317613151047
COESSENTIALITY::476::biological process:protein N-linked glycosylation,-1.193402261764038,1.7294488097528125,-1.3103819694372918,1.21780996523262,1.5952183417151284,1.07525761687803
COESSENTIALITY::477::,-0.724876029134159,1.107983410081854,1.1747404282375769,0.7966433186230326,-1.016520610618671,1.353057670795628
"COESSENTIALITY::479::biological process:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",-1.709185193779762,1.0337318324131812,-1.824914189996892,1.3704487358464141,2.2245538926448707,-1.4066244436406834
COESSENTIALITY::47::biological process:hydrogen peroxide catabolic process,-1.1160007707696988,1.6215836839513733,-0.9496327303544476,1.6129428205678409,0.9198071794644255,1.0925232435306813
COESSENTIALITY::480::biological process:regulation of Rho protein signal transduction,1.1063236064517443,1.1395848671445046,1.323113279992427,-0.8917120228543088,-1.0832733189675336,0.9500314650952365
COESSENTIALITY::481::biological process:regulation of immune response,1.301956400106096,1.1679982617942106,-1.3413637030844225,1.245014175439722,-1.1567088171824063,-1.0659071657555885
COESSENTIALITY::482::molecular function:miRNA binding,0.9113716417296633,-0.9251676156712481,-1.2858743309920826,-0.6727201410865417,-0.811836672406612,0.5743528742338649
COESSENTIALITY::483::biological process:defense response to Gram-negative bacterium,-0.6731165506217028,-0.5675057936054304,-1.5852889129108065,0.6628615881108803,1.1261049118019046,0.8183327208521874
COESSENTIALITY::484::cellular component:apical part of cell,0.9515244114824023,0.8650271409451443,1.3270091777783255,-0.4851083508739236,-1.2734990932474328,1.4235945793855256
COESSENTIALITY::486::,-0.6916066951395131,1.3571464366824326,-1.4848612528950689,1.0656431124813397,-1.2002667373861036,-1.4086517634299265
COESSENTIALITY::487::biological process:O-glycan processing,1.8421185589807243,0.8994089254400255,1.6213897743078165,-1.3553577540059472,-0.9180617810896737,1.9293364023725796
"COESSENTIALITY::488::biological process:DNA damage response, detection of DNA damage",-0.8681218700723402,1.7405148334657456,1.338470560929884,0.9469081966901088,0.7463947166965635,-0.939068927685697
COESSENTIALITY::489::molecular function:DNA-directed 5'-3' RNA polymerase activity,1.3131401455792515,1.4278832318080192,-0.5783655120746322,1.4198410942580315,-0.7984964227757871,-0.9781287156107159
COESSENTIALITY::48::molecular function:structural constituent of nuclear pore,1.2518002493008074,1.306499748916193,1.2303953203325355,0.8981164111131386,-0.7529682488730367,0.9752466177978529
COESSENTIALITY::490::biological process:inactivation of MAPK activity,-0.6550654907246641,-1.239482170446178,1.2025286428789244,-0.9308019658391666,0.9129623849812655,1.476265254440745
COESSENTIALITY::491::,-1.4113601963781435,-0.7672094113428497,-1.3093457686736538,1.1957953398030254,1.260592197318887,-1.440380594205241
COESSENTIALITY::492::biological process:cholesterol efflux,-0.6172877675046524,-0.958786270233754,-1.2139297675377334,-0.8874628609833242,-0.7806806650851591,1.0423131913239958
COESSENTIALITY::493::,1.2016353503228225,0.7640525161573775,1.617826612040782,-1.4432414112355771,0.7955271681157725,-0.9887030577688749
COESSENTIALITY::494::,-0.9828181335963673,1.5239513714774606,-0.8986498032873701,1.0461533387611617,0.8917067878204832,-0.836039963568498
COESSENTIALITY::495::molecular function:structural constituent of eye lens,0.729796081632251,1.4323003968142693,0.673447877861495,0.9610407389545604,-0.9865158083288794,-0.9720339119891168
COESSENTIALITY::496::,-0.5403338192422857,1.183916949731946,0.8892988076378033,0.4939793379697069,-0.9781282799913332,-1.4089537236261962
COESSENTIALITY::497::,-0.9290455442762665,0.7137118214407328,0.5007691686235353,-0.9344521399947237,1.5675556785171716,1.3989746108154235
COESSENTIALITY::498::molecular function:calmodulin-dependent protein kinase activity,1.9299229001037435,1.2345886607028658,1.5666854791580418,-1.3047660573084077,-1.5425389043725475,-0.9459183025279704
COESSENTIALITY::499::molecular function:protein kinase activator activity,-0.6878319377678684,1.0612774560755556,-0.6373963709958019,0.9766792213042539,0.7687026028135024,-0.9578379582996428
COESSENTIALITY::49::biological process:regulation of microtubule cytoskeleton organization,1.400460306409427,1.3070428945122252,-0.798998468216457,0.9745107796346422,1.2221546842644502,0.77845324702334
COESSENTIALITY::4::biological process:steroid metabolic process,1.083172884364171,-0.8727191969691208,1.105065955339454,-0.803813644173736,-1.232544541403465,-0.9356074089326111
COESSENTIALITY::500::biological process:oligodendrocyte development,-0.44533527573594295,-0.9873734389214146,-1.4220331404317583,1.54287172694305,-0.7207960461596309,-1.3710879472528186
COESSENTIALITY::502::,-0.638102004409278,-0.8661396539416348,-1.0719783182556877,1.058296250628405,-0.8195746400576548,0.9896255768461243
COESSENTIALITY::503::biological process:keratan sulfate biosynthetic process,-1.6434460436993934,0.7609410490801067,-1.0658225154887826,1.1123348283265524,-1.0102975517049997,-1.061701337110991
COESSENTIALITY::504::,1.0279596702173528,1.032672330305226,-0.6542781504570402,-0.8417459691711064,-1.1170853027133023,1.0857502400886299
COESSENTIALITY::505::biological process:outflow tract morphogenesis,1.2552333828810687,-0.6623126077318225,1.2510664874691715,-1.665464156203595,0.7803348567913427,-0.8076469994886689
COESSENTIALITY::506::biological process:biomineral tissue development,-1.7209444257868174,1.276521824092288,-1.746005268354532,1.8066146613470047,1.2697910721643317,-1.258351612314327
COESSENTIALITY::507::,1.5637630047522117,1.559059357729267,1.600838293921136,0.8003745640732456,-1.1579176053321683,0.7011700267363741
COESSENTIALITY::508::,-0.9598393934784031,-1.242556854960533,-0.851920611449095,-0.9673686338910887,0.9126157102802381,1.3011079645612031
COESSENTIALITY::509::,1.7866388929376664,1.5552003400986307,2.0913243657182465,-0.7868552104924804,-1.645190852085216,0.9993997504118124
COESSENTIALITY::50::biological process:response to wounding,-0.8571197909379099,1.224197011856755,0.7072107152407952,1.9101658647254454,0.7936682667701124,2.049321705397069
COESSENTIALITY::510::,-2.52120500392552,0.6569517835279937,-2.038729195012213,2.588588434265903,2.021635534752747,0.7704361530857601
COESSENTIALITY::511::biological process:multivesicular body assembly,-0.6401428883421327,-0.96908381644926,-0.6274382931183035,-1.225946703314218,-1.1718156581594488,-0.973975303264511
COESSENTIALITY::512::,-1.1670738560297442,1.2686842504554825,-0.7819670468101215,1.3802824899526203,1.3919064076756014,-1.3197807337705545
COESSENTIALITY::514::,0.9047168787151688,0.9937034426119699,-0.8492185062921873,0.7509256437933765,-0.6436316683714846,0.7900767263039812
COESSENTIALITY::515::biological process:homophilic cell adhesion via plasma membrane adhesion molecules,1.4188090724880842,1.099733250787444,1.0241053616873437,-1.3065314662735625,-0.7279514712505206,0.7252554687518393
COESSENTIALITY::516::molecular function:peptide antigen binding,1.2317036137050816,-1.250764085184713,1.1695218885424683,-1.3992172072081117,-1.6529788548218736,-0.9100946401491465
COESSENTIALITY::517::biological process:vasculogenesis,1.9241327703445779,0.8624793378335709,0.9308254178797365,-1.138790631965399,-1.2219659597797634,-1.1963096692438906
COESSENTIALITY::518::,-1.4558922333552864,-1.6676097460389676,-1.496551284454241,0.8327240461792608,1.4155061178886292,1.1958218086256356
COESSENTIALITY::51::biological process:bile acid and bile salt transport,-1.6232930931070488,-1.1621048127699831,-0.7694788888756239,1.042457092761573,1.0926861297092443,-1.1530548001305168
COESSENTIALITY::520::,-0.3756864409546306,1.59407728586673,0.9130852326987751,0.815384931614383,0.4901677546255155,1.0078241791577236
COESSENTIALITY::521::,-0.9309433475418092,-1.1817890112038354,0.8269560586728505,0.6883807968851632,0.8519246084700725,-1.2910010230995579
COESSENTIALITY::522::,-1.1581387556187992,-1.888099017127773,0.7801058965261944,-1.2605266860315028,-1.0261761318182772,1.2162261114198043
COESSENTIALITY::524::,-1.2618600833700144,-1.4734149392390559,-1.4050693835297638,0.6690907527119122,1.655047098874509,-0.7477643730750075
COESSENTIALITY::525::,1.0750869213596481,1.0819462628590173,-0.8999395274793078,0.8638416878818129,-0.9027976055453525,1.6878636504231757
COESSENTIALITY::526::biological process:negative regulation of cell differentiation,0.8787009074073673,1.6552523461534971,-1.1370416360350009,1.0386011150907926,0.8729220195030412,-1.205446932769327
COESSENTIALITY::527::biological process:cellular response to retinoic acid,-0.704094702311227,0.9800383520297485,-0.9898730240710297,-0.9964680123709405,1.3315439355254106,0.9281683384785379
