unit_index,state,state_score,n_genes_present,donor_key,donor_id,group,PPAR_group
214,Fatty_acid_metabolism,-1.7369100770907766,158,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,tumor,PPAR-high
216,Fatty_acid_metabolism,0.20524595323870934,158,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,normal,PPAR-high
219,Fatty_acid_metabolism,-0.026676331055226404,158,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,tumor,PPAR-high
222,Fatty_acid_metabolism,0.43494719417505096,158,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,normal,PPAR-high
225,Fatty_acid_metabolism,0.36875529935500834,158,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,tumor,PPAR-high
228,Fatty_acid_metabolism,0.05614773983825262,158,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,normal,PPAR-high
231,Fatty_acid_metabolism,0.3309684028384902,158,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,tumor,PPAR-high
234,Fatty_acid_metabolism,0.07847491144812407,158,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,normal,PPAR-high
237,Fatty_acid_metabolism,0.28871672308159313,158,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,tumor,PPAR-high
240,Fatty_acid_metabolism,0.22384111066650647,158,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,normal,PPAR-high
243,Fatty_acid_metabolism,-0.13920513497179926,158,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,tumor,PPAR-high
246,Fatty_acid_metabolism,0.24831629281531237,158,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,normal,PPAR-high
249,Fatty_acid_metabolism,-0.4412969577582122,158,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,tumor,PPAR-high
0,Cholesterol_homeostasis,0.19985073481081359,74,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,normal,PPAR-high
1,Cholesterol_homeostasis,-0.09777261356222736,74,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,normal,PPAR-low
4,Cholesterol_homeostasis,-0.27114283288839924,74,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,tumor,PPAR-high
5,Cholesterol_homeostasis,-0.17666373604915525,74,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,tumor,PPAR-low
8,Cholesterol_homeostasis,-0.059223433942671884,74,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,normal,PPAR-high
9,Cholesterol_homeostasis,-0.2820680498821921,74,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,normal,PPAR-low
12,Cholesterol_homeostasis,0.42638327728027303,74,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,tumor,PPAR-high
13,Cholesterol_homeostasis,0.2748520188899438,74,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,tumor,PPAR-low
16,Cholesterol_homeostasis,0.12012227702778286,74,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,normal,PPAR-high
17,Cholesterol_homeostasis,-0.0011916814533745874,74,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,normal,PPAR-low
20,Cholesterol_homeostasis,0.3461058906631482,74,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,tumor,PPAR-high
21,Cholesterol_homeostasis,-0.22632941852439925,74,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,tumor,PPAR-low
24,Cholesterol_homeostasis,-0.15940064758554165,74,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,normal,PPAR-high
25,Cholesterol_homeostasis,-0.2793550023541701,74,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,normal,PPAR-low
28,Cholesterol_homeostasis,0.17434736638632659,74,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,tumor,PPAR-high
29,Cholesterol_homeostasis,0.03104883555111418,74,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,tumor,PPAR-low
32,Cholesterol_homeostasis,0.3802244123834963,74,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,normal,PPAR-high
33,Cholesterol_homeostasis,-0.11645794648578582,74,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,normal,PPAR-low
36,Cholesterol_homeostasis,0.4544542167827163,74,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,tumor,PPAR-high
37,Cholesterol_homeostasis,-0.06072596491079094,74,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,tumor,PPAR-low
40,Cholesterol_homeostasis,0.30665941953243714,74,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,normal,PPAR-high
41,Cholesterol_homeostasis,-0.14322756462629885,74,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,normal,PPAR-low
44,Cholesterol_homeostasis,-0.16843477902317822,74,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,tumor,PPAR-high
45,Cholesterol_homeostasis,-0.37836107249868517,74,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,tumor,PPAR-low
48,Cholesterol_homeostasis,-0.056656857546017556,74,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,normal,PPAR-high
49,Cholesterol_homeostasis,-0.23051975721221746,74,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,normal,PPAR-low
52,Cholesterol_homeostasis,0.009780277907990253,74,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,tumor,PPAR-high
53,Cholesterol_homeostasis,0.09049274895482304,74,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,tumor,PPAR-low
56,Cholesterol_homeostasis,0.3389967725887893,74,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-high
57,Cholesterol_homeostasis,0.1536049008228338,74,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-low
60,Cholesterol_homeostasis,0.21580729556982214,74,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,tumor,PPAR-high
61,Cholesterol_homeostasis,0.06734009486080066,74,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,tumor,PPAR-low
64,Cholesterol_homeostasis,0.09255358361586324,74,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,normal,PPAR-high
65,Cholesterol_homeostasis,-0.409885579060538,74,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,normal,PPAR-low
68,Cholesterol_homeostasis,-0.0062017790872756105,74,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,tumor,PPAR-high
69,Cholesterol_homeostasis,-0.14090148347885742,74,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,tumor,PPAR-low
72,Cholesterol_homeostasis,0.14369092390761481,74,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,normal,PPAR-high
73,Cholesterol_homeostasis,-0.0475231228733338,74,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,normal,PPAR-low
76,Cholesterol_homeostasis,0.015789321516048994,74,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,tumor,PPAR-high
77,Cholesterol_homeostasis,-0.052956621363614585,74,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,tumor,PPAR-low
80,Cholesterol_homeostasis,-0.7291695357920839,74,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,normal,PPAR-high
81,Cholesterol_homeostasis,-1.1029584749255055,74,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,normal,PPAR-low
83,Cholesterol_homeostasis,0.11126432755041216,74,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,tumor,PPAR-high
84,Cholesterol_homeostasis,-0.13637587462300482,74,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,tumor,PPAR-low
87,Cholesterol_homeostasis,0.16194804707349747,74,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,normal,PPAR-high
88,Cholesterol_homeostasis,-0.011560504017252487,74,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,normal,PPAR-low
91,Cholesterol_homeostasis,0.2169096937646593,74,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,tumor,PPAR-high
92,Cholesterol_homeostasis,0.06486764283558082,74,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,tumor,PPAR-low
95,Cholesterol_homeostasis,0.008773848875978504,74,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,normal,PPAR-high
96,Cholesterol_homeostasis,-0.06418343615060133,74,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,normal,PPAR-low
99,Cholesterol_homeostasis,0.6178693630185819,74,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,tumor,PPAR-high
100,Cholesterol_homeostasis,0.5985546256832902,74,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,tumor,PPAR-low
103,Cholesterol_homeostasis,0.4055137169240536,74,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,normal,PPAR-high
104,Cholesterol_homeostasis,0.30232134764171265,74,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,normal,PPAR-low
107,Cholesterol_homeostasis,0.020205804806154515,74,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,tumor,PPAR-high
108,Cholesterol_homeostasis,0.003749779740201016,74,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,tumor,PPAR-low
111,Cholesterol_homeostasis,0.0855378268830397,74,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,normal,PPAR-high
112,Cholesterol_homeostasis,-0.1410936598228735,74,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,normal,PPAR-low
115,Cholesterol_homeostasis,0.24538534722241487,74,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,PPAR-high
116,Cholesterol_homeostasis,0.006313748973696499,74,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,PPAR-low
119,Cholesterol_homeostasis,0.1383304311235374,74,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,PPAR-high
120,Cholesterol_homeostasis,-0.1274477391790124,74,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,PPAR-low
123,Cholesterol_homeostasis,0.2904411421911315,74,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,PPAR-high
124,Cholesterol_homeostasis,0.20183163560279382,74,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,PPAR-low
127,Cholesterol_homeostasis,-0.055594878409883294,74,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,PPAR-high
128,Cholesterol_homeostasis,-0.2160814390090004,74,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,PPAR-low
131,Cholesterol_homeostasis,0.3650555565087472,74,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,PPAR-high
132,Cholesterol_homeostasis,0.09357812972802401,74,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,PPAR-low
135,Cholesterol_homeostasis,0.1792606577218369,74,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,PPAR-high
136,Cholesterol_homeostasis,-0.14055714926334037,74,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,PPAR-low
139,Cholesterol_homeostasis,0.3221741147355801,74,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,PPAR-high
140,Cholesterol_homeostasis,0.3705537485701262,74,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,PPAR-low
143,Cholesterol_homeostasis,-0.6212137640539976,74,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,PPAR-high
144,Cholesterol_homeostasis,-0.19905294521048517,74,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,PPAR-low
147,Cholesterol_homeostasis,-0.316986173487816,74,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,PPAR-high
148,Cholesterol_homeostasis,-1.4107244626663595,74,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,PPAR-low
151,Cholesterol_homeostasis,0.1169829261548058,74,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,PPAR-high
152,Cholesterol_homeostasis,0.02425034806688218,74,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,PPAR-low
155,Cholesterol_homeostasis,0.24515570020983748,74,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,tumor,PPAR-high
158,Cholesterol_homeostasis,0.2174752815892175,74,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,normal,PPAR-high
161,Cholesterol_homeostasis,-1.07793056734898,74,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,tumor,PPAR-high
164,Cholesterol_homeostasis,0.08130132202342276,74,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,normal,PPAR-high
167,Cholesterol_homeostasis,-1.16257979319736,74,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,tumor,PPAR-high
170,Cholesterol_homeostasis,0.31449132827510745,74,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,normal,PPAR-high
173,Cholesterol_homeostasis,-0.22400096258618543,74,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,tumor,PPAR-high
176,Cholesterol_homeostasis,-0.07921048314988004,74,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,normal,PPAR-high
181,Cholesterol_homeostasis,0.1517178110629054,74,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,normal,PPAR-high
184,Cholesterol_homeostasis,-0.5095960348313632,74,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,tumor,PPAR-high
187,Cholesterol_homeostasis,-0.016795657735811032,74,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,normal,PPAR-high
190,Cholesterol_homeostasis,0.10006673968305804,74,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,tumor,PPAR-high
193,Cholesterol_homeostasis,-0.20557988263279098,74,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,normal,PPAR-high
196,Cholesterol_homeostasis,0.2824634394610677,74,16023185-de21-4c0d-a9c8-73abdd52d142::C140,C140,tumor,PPAR-high
199,Cholesterol_homeostasis,0.18417146519592512,74,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,normal,PPAR-high
202,Cholesterol_homeostasis,0.19391987880822598,74,16023185-de21-4c0d-a9c8-73abdd52d142::C142,C142,tumor,PPAR-high
205,Cholesterol_homeostasis,-0.0576397267318343,74,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,normal,PPAR-high
208,Cholesterol_homeostasis,0.3250043057908334,74,16023185-de21-4c0d-a9c8-73abdd52d142::C143,C143,tumor,PPAR-high
211,Cholesterol_homeostasis,0.1376364098977274,74,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,normal,PPAR-high
214,Cholesterol_homeostasis,-1.8550182307621559,74,16023185-de21-4c0d-a9c8-73abdd52d142::C151,C151,tumor,PPAR-high
216,Cholesterol_homeostasis,0.2254950229413845,74,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,normal,PPAR-high
219,Cholesterol_homeostasis,0.32169205556186914,74,16023185-de21-4c0d-a9c8-73abdd52d142::C152,C152,tumor,PPAR-high
222,Cholesterol_homeostasis,0.33366909055893484,74,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,normal,PPAR-high
225,Cholesterol_homeostasis,0.5273220094474448,74,16023185-de21-4c0d-a9c8-73abdd52d142::C155,C155,tumor,PPAR-high
228,Cholesterol_homeostasis,0.23853591044411018,74,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,normal,PPAR-high
231,Cholesterol_homeostasis,0.5785886349718744,74,16023185-de21-4c0d-a9c8-73abdd52d142::C157,C157,tumor,PPAR-high
234,Cholesterol_homeostasis,0.09153725447840974,74,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,normal,PPAR-high
237,Cholesterol_homeostasis,0.44463872052539277,74,16023185-de21-4c0d-a9c8-73abdd52d142::C162,C162,tumor,PPAR-high
240,Cholesterol_homeostasis,0.5845793562349696,74,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,normal,PPAR-high
243,Cholesterol_homeostasis,-0.05647103503320756,74,16023185-de21-4c0d-a9c8-73abdd52d142::C165,C165,tumor,PPAR-high
246,Cholesterol_homeostasis,-0.06308810819138543,74,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,normal,PPAR-high
249,Cholesterol_homeostasis,-0.42732945439019,74,16023185-de21-4c0d-a9c8-73abdd52d142::C170,C170,tumor,PPAR-high
0,Apoptosis,0.03493404687014382,160,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,normal,PPAR-high
1,Apoptosis,0.0556714013181571,160,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,normal,PPAR-low
4,Apoptosis,-0.1930416404011936,160,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,tumor,PPAR-high
5,Apoptosis,-0.11588529802797551,160,16023185-de21-4c0d-a9c8-73abdd52d142::C106,C106,tumor,PPAR-low
8,Apoptosis,-0.09235153301622648,160,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,normal,PPAR-high
9,Apoptosis,-0.06305340711431641,160,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,normal,PPAR-low
12,Apoptosis,0.03796571750064355,160,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,tumor,PPAR-high
13,Apoptosis,0.16576417915791614,160,16023185-de21-4c0d-a9c8-73abdd52d142::C107,C107,tumor,PPAR-low
16,Apoptosis,0.09453873967597264,160,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,normal,PPAR-high
17,Apoptosis,0.12720871268096573,160,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,normal,PPAR-low
20,Apoptosis,0.016767544463315614,160,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,tumor,PPAR-high
21,Apoptosis,-0.2269471710469375,160,16023185-de21-4c0d-a9c8-73abdd52d142::C109,C109,tumor,PPAR-low
24,Apoptosis,-0.06279596500251014,160,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,normal,PPAR-high
25,Apoptosis,0.0380726990031777,160,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,normal,PPAR-low
28,Apoptosis,-0.027312970592727814,160,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,tumor,PPAR-high
29,Apoptosis,0.09433920325894082,160,16023185-de21-4c0d-a9c8-73abdd52d142::C110,C110,tumor,PPAR-low
32,Apoptosis,0.22523552676639208,160,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,normal,PPAR-high
33,Apoptosis,-0.11376668373410481,160,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,normal,PPAR-low
36,Apoptosis,0.099644461067389,160,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,tumor,PPAR-high
37,Apoptosis,0.0797478727099238,160,16023185-de21-4c0d-a9c8-73abdd52d142::C111,C111,tumor,PPAR-low
40,Apoptosis,0.2458208782030158,160,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,normal,PPAR-high
41,Apoptosis,0.053641240173204055,160,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,normal,PPAR-low
44,Apoptosis,0.30530848860602383,160,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,tumor,PPAR-high
45,Apoptosis,-0.2137340521101767,160,16023185-de21-4c0d-a9c8-73abdd52d142::C112,C112,tumor,PPAR-low
48,Apoptosis,-0.06113889798192904,160,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,normal,PPAR-high
49,Apoptosis,0.09114545801055787,160,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,normal,PPAR-low
52,Apoptosis,0.18165613550428547,160,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,tumor,PPAR-high
53,Apoptosis,0.2667529235061088,160,16023185-de21-4c0d-a9c8-73abdd52d142::C113,C113,tumor,PPAR-low
56,Apoptosis,0.1273029793472505,160,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-high
57,Apoptosis,0.149091174259535,160,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,normal,PPAR-low
60,Apoptosis,0.22041778076213303,160,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,tumor,PPAR-high
61,Apoptosis,0.154732506869006,160,16023185-de21-4c0d-a9c8-73abdd52d142::C114,C114,tumor,PPAR-low
64,Apoptosis,0.09703995313395344,160,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,normal,PPAR-high
65,Apoptosis,-0.01574403821617614,160,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,normal,PPAR-low
68,Apoptosis,-0.45063984999072293,160,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,tumor,PPAR-high
69,Apoptosis,-0.32336413711787804,160,16023185-de21-4c0d-a9c8-73abdd52d142::C115,C115,tumor,PPAR-low
72,Apoptosis,0.09334988213433862,160,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,normal,PPAR-high
73,Apoptosis,-0.07836977676177723,160,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,normal,PPAR-low
76,Apoptosis,0.18114013051746394,160,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,tumor,PPAR-high
77,Apoptosis,0.01746117386089951,160,16023185-de21-4c0d-a9c8-73abdd52d142::C116,C116,tumor,PPAR-low
80,Apoptosis,-0.4916353012511857,160,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,normal,PPAR-high
81,Apoptosis,-0.8653309499749205,160,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,normal,PPAR-low
83,Apoptosis,-1.0822942914132752,160,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,tumor,PPAR-high
84,Apoptosis,-0.1492483792961654,160,16023185-de21-4c0d-a9c8-73abdd52d142::C119,C119,tumor,PPAR-low
87,Apoptosis,0.0002971569454541086,160,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,normal,PPAR-high
88,Apoptosis,0.028303664116478534,160,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,normal,PPAR-low
91,Apoptosis,0.21019802088838208,160,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,tumor,PPAR-high
92,Apoptosis,0.1687458716990989,160,16023185-de21-4c0d-a9c8-73abdd52d142::C122,C122,tumor,PPAR-low
95,Apoptosis,0.07131856635019862,160,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,normal,PPAR-high
96,Apoptosis,-0.00835799655106606,160,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,normal,PPAR-low
99,Apoptosis,0.30988952534000946,160,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,tumor,PPAR-high
100,Apoptosis,0.390550823884286,160,16023185-de21-4c0d-a9c8-73abdd52d142::C123,C123,tumor,PPAR-low
103,Apoptosis,0.22618201728433768,160,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,normal,PPAR-high
104,Apoptosis,0.22131729857080223,160,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,normal,PPAR-low
107,Apoptosis,0.16055540524042428,160,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,tumor,PPAR-high
108,Apoptosis,0.13232899040026502,160,16023185-de21-4c0d-a9c8-73abdd52d142::C124,C124,tumor,PPAR-low
111,Apoptosis,0.15249628187391365,160,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,normal,PPAR-high
112,Apoptosis,0.06962003446119591,160,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,normal,PPAR-low
115,Apoptosis,0.15435816363149318,160,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,PPAR-high
116,Apoptosis,0.13177111549881554,160,16023185-de21-4c0d-a9c8-73abdd52d142::C125,C125,tumor,PPAR-low
119,Apoptosis,0.20810211531360762,160,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,PPAR-high
120,Apoptosis,0.14654649664321567,160,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,normal,PPAR-low
123,Apoptosis,-0.017348511256237032,160,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,PPAR-high
124,Apoptosis,0.0034653395819747397,160,16023185-de21-4c0d-a9c8-73abdd52d142::C126,C126,tumor,PPAR-low
127,Apoptosis,-0.0030349638900862737,160,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,PPAR-high
128,Apoptosis,-0.17395173884271736,160,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,normal,PPAR-low
131,Apoptosis,0.3268595123,160,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,PPAR-high
132,Apoptosis,0.16817460406711113,160,16023185-de21-4c0d-a9c8-73abdd52d142::C129,C129,tumor,PPAR-low
135,Apoptosis,0.016294488356671733,160,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,PPAR-high
136,Apoptosis,-0.11823118250474589,160,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,normal,PPAR-low
139,Apoptosis,0.12129427695201174,160,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,PPAR-high
140,Apoptosis,0.29124327095036595,160,16023185-de21-4c0d-a9c8-73abdd52d142::C130,C130,tumor,PPAR-low
143,Apoptosis,-0.48732045322819617,160,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,PPAR-high
144,Apoptosis,0.015979187994598167,160,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,normal,PPAR-low
147,Apoptosis,-0.19660115896629565,160,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,PPAR-high
148,Apoptosis,-0.78524952544529,160,16023185-de21-4c0d-a9c8-73abdd52d142::C132,C132,tumor,PPAR-low
151,Apoptosis,0.14926583003516444,160,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,PPAR-high
152,Apoptosis,0.015883911852384833,160,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,normal,PPAR-low
155,Apoptosis,0.04476786270968992,160,16023185-de21-4c0d-a9c8-73abdd52d142::C133,C133,tumor,PPAR-high
158,Apoptosis,0.13929552056476172,160,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,normal,PPAR-high
161,Apoptosis,-1.018664854124347,160,16023185-de21-4c0d-a9c8-73abdd52d142::C134,C134,tumor,PPAR-high
164,Apoptosis,-0.06638536241842716,160,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,normal,PPAR-high
167,Apoptosis,-1.084518091863712,160,16023185-de21-4c0d-a9c8-73abdd52d142::C135,C135,tumor,PPAR-high
170,Apoptosis,0.07277390793189698,160,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,normal,PPAR-high
173,Apoptosis,-0.42697228323772496,160,16023185-de21-4c0d-a9c8-73abdd52d142::C136,C136,tumor,PPAR-high
176,Apoptosis,0.05476018889497516,160,16023185-de21-4c0d-a9c8-73abdd52d142::C137,C137,normal,PPAR-high
181,Apoptosis,0.119802648701688,160,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,normal,PPAR-high
184,Apoptosis,-0.4868784323943399,160,16023185-de21-4c0d-a9c8-73abdd52d142::C138,C138,tumor,PPAR-high
187,Apoptosis,-0.1262076887921853,160,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,normal,PPAR-high
190,Apoptosis,0.31231605814863206,160,16023185-de21-4c0d-a9c8-73abdd52d142::C139,C139,tumor,PPAR-high
